# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = cc_model
# start_datetime = 2023-07-19 14:12:47 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Model2/Data/cc.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmppi_8e_8u/ii10r_6_.json
# random
#   seed = 38477
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output2/cc/cc-20230719151247.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,H0,zeta,theta.1,theta.2,theta.3,H_theo.1,H_theo.2,H_theo.3,H_theo.4,H_theo.5,H_theo.6,H_theo.7,H_theo.8,H_theo.9,H_theo.10,H_theo.11,H_theo.12,H_theo.13,H_theo.14,H_theo.15,H_theo.16,H_theo.17,H_theo.18,H_theo.19,H_theo.20,H_theo.21,H_theo.22,H_theo.23,H_theo.24,H_theo.25,H_theo.26,H_theo.27,H_theo.28,H_theo.29,H_theo.30,H_theo.31,H_theo.32
# Adaptation terminated
# Step size = 0.187378
# Diagonal elements of inverse mass matrix:
# 0.00721928, 7.47827, 4.81172e-05
-8.01095,0.987763,0.187378,3,15,0,11.3154,0.255662,70.4014,0.000360037,0.255662,70.4014,0.000360037,72.4045,73.0165,73.9676,75.6405,75.9532,76.6609,76.6967,79.3128,79.7037,82.643,83.8446,84.7226,84.7403,85.8431,86.7578,87.9236,88.3162,88.3969,94.016,98.6707,102.615,104.417,110.081,110.39,111.637,120.521,139.173,143.936,149.121,157.086,175.534,194.755
-9.36768,0.95359,0.187378,5,31,0,10.704,0.430907,64.5457,-0.0009353,0.430907,64.5457,-0.0009353,67.5884,68.5066,69.9234,72.3883,72.8455,73.8758,73.9278,77.6902,78.2466,82.3869,84.0588,85.2735,85.2979,86.8154,88.0675,89.6552,90.1879,90.2973,97.8176,103.921,109.014,111.32,118.487,118.876,120.436,131.416,153.754,159.322,165.324,174.428,194.999,215.688
-11.3775,0.913791,0.187378,4,19,0,13.3749,0.229373,73.2518,0.00677621,0.229373,73.2518,0.00677621,75.2397,75.8522,76.8089,78.506,78.8252,79.5499,79.5867,82.2943,82.7026,85.8044,87.0884,88.0324,88.0515,89.2444,90.2396,91.5159,91.9476,92.0365,98.3272,103.692,108.348,110.508,117.438,117.822,119.378,130.764,156.384,163.304,171.012,183.21,213.122,246.747
-8.66528,1,0.187378,2,3,0,11.0338,0.2065,72.9618,0.00382393,0.2065,72.9618,0.00382393,74.7061,75.2431,76.0814,77.5669,77.8462,78.4798,78.5119,80.8761,81.2322,83.9333,85.0492,85.869,85.8856,86.9204,87.783,88.888,89.2616,89.3385,94.7643,99.3673,103.344,105.184,111.061,111.386,112.701,122.268,143.5,149.172,155.462,165.362,189.393,216.075
-8.46385,0.985638,0.187378,4,23,0,10.6339,0.373239,64.7669,0.00105141,0.373239,64.7669,0.00105141,67.4484,68.2616,69.5199,71.7186,72.1277,73.0512,73.0978,76.4868,76.9902,80.7518,82.2787,83.3908,83.4132,84.8059,85.9575,87.4214,87.9133,88.0144,95.0044,100.735,105.557,107.751,114.616,114.99,116.494,127.173,149.422,155.082,161.239,170.692,192.595,215.479
-7.95201,0.990291,0.187378,4,15,0,8.83802,0.382677,65.7047,-0.00329767,0.382677,65.7047,-0.00329767,68.4234,69.245,70.5139,72.7236,73.1337,74.0582,74.1049,77.4829,77.9827,81.7014,83.2027,84.2932,84.3152,85.677,86.8002,88.2238,88.7012,88.7993,95.5251,100.959,105.472,107.508,113.801,114.141,115.503,125.004,143.779,148.32,153.145,160.311,175.726,189.919
