# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = cc_model
# start_datetime = 2023-07-20 13:48:28 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Model2/Data/cc.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpg8x_te24/0hrqdxef.json
# random
#   seed = 22589
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output2/cc/cc-20230720144828.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,H0,zeta,theta.1,theta.2,theta.3,H_theo.1,H_theo.2,H_theo.3,H_theo.4,H_theo.5,H_theo.6,H_theo.7,H_theo.8,H_theo.9,H_theo.10,H_theo.11,H_theo.12,H_theo.13,H_theo.14,H_theo.15,H_theo.16,H_theo.17,H_theo.18,H_theo.19,H_theo.20,H_theo.21,H_theo.22,H_theo.23,H_theo.24,H_theo.25,H_theo.26,H_theo.27,H_theo.28,H_theo.29,H_theo.30,H_theo.31,H_theo.32
# Adaptation terminated
# Step size = 0.241033
# Diagonal elements of inverse mass matrix:
# 0.00599074, 9.23611, 4.3421e-05
-8.58074,0.996172,0.241033,2,7,0,8.86509,0.37034,67.86,-0.000166719,67.86,0.37034,-0.000166719,70.6285,71.4675,72.7654,75.0319,75.4533,76.4045,76.4526,79.9403,80.4579,84.3225,85.8894,87.0299,87.0529,88.4803,89.66,91.1585,91.6618,91.7652,98.9034,104.735,109.628,111.849,118.78,119.157,120.672,131.378,153.416,158.961,164.964,174.117,195.027,216.407
-8.21958,0.825392,0.241033,1,3,0,10.7963,0.334733,66.9674,-0.00301973,66.9674,0.334733,-0.00301973,69.395,70.1309,71.2692,73.2567,73.6262,74.46,74.5022,77.5573,78.0103,81.3888,82.7564,83.7509,83.7709,85.0142,86.0407,87.3431,87.7801,87.8699,94.043,99.0477,103.215,105.096,110.923,111.237,112.5,121.316,138.769,142.99,147.474,154.128,168.402,181.452
-9.45316,0.995753,0.241033,4,23,0,9.91064,0.204997,72.4047,0.00719065,72.4047,0.204997,0.00719065,74.1834,74.7331,75.5931,77.1232,77.4117,78.0671,78.1004,80.5581,80.9298,83.7627,84.9398,85.807,85.8245,86.9221,87.8394,89.0179,89.4171,89.4993,95.344,100.366,104.75,106.791,113.367,113.734,115.216,126.122,150.951,157.711,165.263,177.257,206.844,240.323
-9.35138,0.996076,0.241033,3,7,0,10.6537,0.227554,69.9503,0.00841826,69.9503,0.227554,0.00841826,71.8626,72.4529,73.3758,75.0158,75.3247,76.0263,76.062,78.6892,79.0861,82.1075,83.3612,84.2842,84.3029,85.4704,86.4456,87.6977,88.1216,88.209,94.4064,99.7196,104.35,106.504,113.436,113.822,115.383,126.855,152.916,160.002,167.916,180.478,211.447,246.47
-8.46775,0.982978,0.241033,5,31,0,10.2981,0.342899,70.4321,-0.00443134,70.4321,0.342899,-0.00443134,73.0238,73.8081,75.0204,77.1338,77.5263,78.4114,78.4561,81.6929,82.1721,85.7388,87.1791,88.2253,88.2464,89.5528,90.6301,91.9953,92.453,92.5471,98.9885,104.178,108.474,110.406,116.358,116.678,117.961,126.841,143.957,147.982,152.195,158.314,170.733,180.789
-8.25592,0.999932,0.241033,3,15,0,9.14258,0.324216,70.7176,-0.0034602,70.7176,0.324216,-0.0034602,73.1929,73.9434,75.1045,77.132,77.509,78.3598,78.4028,81.5201,81.9823,85.4295,86.8246,87.8391,87.8595,89.1276,90.1745,91.5024,91.9479,92.0395,98.3289,103.421,107.655,109.564,115.468,115.787,117.064,125.957,143.397,147.573,151.985,158.481,172.141,184.128
-7.84359,0.991612,0.241033,3,15,0,9.37818,0.385022,66.5613,-0.00430435,66.5613,0.385022,-0.00430435,69.3162,70.148,71.4322,73.6667,74.0811,75.0151,75.0623,78.4716,78.9754,82.7212,84.2314,85.3276,85.3497,86.7177,87.8453,89.2735,89.7522,89.8505,96.58,101.996,106.48,108.497,114.714,115.049,116.39,125.695,143.788,148.09,152.623,159.269,173.121,185.068
-7.50502,0.945249,0.241033,3,15,0,8.93617,0.273192,69.9476,0.000808049,69.9476,0.273192,0.000808049,72.0794,72.7302,73.7411,75.5181,75.8502,76.6013,76.6393,79.4141,79.8285,82.9426,84.2149,85.1444,85.1632,86.3303,87.2981,88.5314,88.9467,89.0321,94.9736,99.8939,104.063,105.968,111.958,112.286,113.605,123.013,142.829,147.907,153.445,161.971,181.824,202.679
-9.47633,0.83876,0.241033,4,15,0,10.2681,0.215292,72.0393,0.00715375,72.0393,0.215292,0.00715375,73.8898,74.461,75.3541,76.9412,77.2402,77.9193,77.9538,80.4964,80.8806,83.8045,85.0176,85.9107,85.9288,87.0583,88.0018,89.2131,89.6231,89.7076,95.7004,100.835,105.307,107.387,114.076,114.449,115.954,127.009,152.07,158.873,166.466,178.509,208.155,241.626
-11.0823,0.98115,0.241033,2,7,0,11.4146,0.143693,74.0452,0.00468597,74.0452,0.143693,0.00468597,75.3183,75.7134,76.333,77.4395,77.6487,78.1247,78.1489,79.9421,80.2145,82.2986,83.169,83.8118,83.8248,84.6403,85.3234,86.203,86.5014,86.563,90.9604,94.7755,98.1294,99.6983,104.779,105.064,106.215,114.732,134.38,139.774,145.82,155.452,179.347,206.544
-12.2139,0.648453,0.241033,3,7,0,16.3153,0.10579,72.8046,0.00921592,72.8046,0.10579,0.00921592,73.832,74.1554,74.6669,75.5931,75.77,76.1748,76.1954,77.7464,77.9854,79.8438,80.6349,81.2244,81.2364,81.991,82.6286,83.4568,83.7395,83.7979,88.068,91.9132,95.3899,97.0447,102.517,102.828,104.092,113.667,136.912,143.506,150.979,163.042,193.598,229.122
-12.2823,0.942804,0.241033,4,15,0,14.9604,0.139141,69.1979,0.0103544,69.1979,0.139141,0.0103544,70.4494,70.8413,71.4593,72.5726,72.7845,73.2683,73.293,75.1352,75.4176,77.6007,78.5234,79.2089,79.2228,80.0973,80.8338,81.7874,82.1123,82.1793,87.0406,91.3586,95.2226,97.05,103.047,103.386,104.761,115.091,139.709,146.612,154.405,166.928,198.426,234.789
