# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = cc_model
# start_datetime = 2023-07-19 14:50:19 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Model2/Data/cc.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpbzjwszdg/9l4l2ka8.json
# random
#   seed = 80474
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output2/cc/cc-20230719155019.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,H0,zeta,theta.1,theta.2,theta.3,H_theo.1,H_theo.2,H_theo.3,H_theo.4,H_theo.5,H_theo.6,H_theo.7,H_theo.8,H_theo.9,H_theo.10,H_theo.11,H_theo.12,H_theo.13,H_theo.14,H_theo.15,H_theo.16,H_theo.17,H_theo.18,H_theo.19,H_theo.20,H_theo.21,H_theo.22,H_theo.23,H_theo.24,H_theo.25,H_theo.26,H_theo.27,H_theo.28,H_theo.29,H_theo.30,H_theo.31,H_theo.32
# Adaptation terminated
# Step size = 0.250114
# Diagonal elements of inverse mass matrix:
# 0.00623166, 7.74287, 4.4824e-05
-8.52913,0.980172,0.250114,3,15,0,13.606,0.212525,72.7293,0.00317042,0.212525,72.7293,0.00317042,74.5046,75.0504,75.9018,77.4087,77.6917,78.3335,78.3661,80.757,81.1167,83.8404,84.9637,85.7881,85.8047,86.8444,87.7103,88.8187,89.1931,89.2701,94.6946,99.2775,103.224,105.045,110.849,111.17,112.464,121.854,142.509,147.989,154.052,163.559,186.496,211.767
-11.6711,0.932924,0.250114,2,5,0,12.8771,0.117635,72.2268,0.0122977,0.117635,72.2268,0.0122977,73.3958,73.7645,74.3484,75.4077,75.6103,76.0741,76.0978,77.8788,78.1537,80.295,81.2081,81.8892,81.9031,82.7756,83.5133,84.4722,84.7998,84.8675,89.8221,94.2924,98.3385,100.265,106.638,107,108.472,119.62,146.637,154.287,162.951,176.922,212.246,253.225
-11.7557,0.939823,0.250114,4,31,0,13.3922,0.547131,64.1604,-0.011534,0.547131,64.1604,-0.011534,67.8207,68.9123,70.5857,73.466,73.9961,75.1859,75.2459,79.5367,80.1644,84.7816,86.6199,87.9463,87.9729,89.6188,90.9678,92.6668,93.2338,93.3501,101.196,107.349,112.334,114.544,121.224,121.578,122.99,132.502,149.287,152.851,156.378,161.041,167.978,168.405
-9.68886,0.976649,0.250114,3,7,0,12.0478,0.486955,64.0763,-0.00762759,0.486955,64.0763,-0.00762759,67.3797,68.3698,69.8918,72.523,73.0087,74.1008,74.1558,78.1137,78.6951,82.9909,84.7103,85.9541,85.9791,87.5264,88.7977,90.4028,90.9395,91.0497,98.5303,104.469,109.332,111.503,118.136,118.49,119.907,129.612,147.741,151.874,156.134,162.18,173.702,181.588
-10.1086,0.989023,0.250114,3,7,0,10.757,0.493919,63.2187,-0.00837346,0.493919,63.2187,-0.00837346,66.5137,67.5006,69.0169,71.6366,72.12,73.2065,73.2612,77.1956,77.7731,82.037,83.7421,84.9749,84.9997,86.5326,87.7915,89.3803,89.9114,90.0203,97.4116,103.265,108.047,110.18,116.68,117.026,118.412,127.867,145.326,149.251,153.266,158.893,169.219,175.421
-8.68384,0.950358,0.250114,3,7,0,10.7706,0.427153,65.5728,-0.00701773,0.427153,65.5728,-0.00701773,68.542,69.4351,70.8105,73.1951,73.6362,74.6289,74.679,78.2872,78.8185,82.7527,84.3314,85.4746,85.4976,86.9212,88.0919,89.5714,90.0664,90.168,97.0818,102.585,107.098,109.115,115.278,115.607,116.925,125.943,142.734,146.54,150.448,155.959,166.251,172.818
