# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = cc_model
# start_datetime = 2023-07-19 14:50:19 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Model2/Data/cc.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpbzjwszdg/9l4l2ka8.json
# random
#   seed = 80474
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output2/cc/cc-20230719155019.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,H0,zeta,theta.1,theta.2,theta.3,H_theo.1,H_theo.2,H_theo.3,H_theo.4,H_theo.5,H_theo.6,H_theo.7,H_theo.8,H_theo.9,H_theo.10,H_theo.11,H_theo.12,H_theo.13,H_theo.14,H_theo.15,H_theo.16,H_theo.17,H_theo.18,H_theo.19,H_theo.20,H_theo.21,H_theo.22,H_theo.23,H_theo.24,H_theo.25,H_theo.26,H_theo.27,H_theo.28,H_theo.29,H_theo.30,H_theo.31,H_theo.32
# Adaptation terminated
# Step size = 0.234905
# Diagonal elements of inverse mass matrix:
# 0.00732596, 9.61673, 4.83569e-05
-9.4551,0.914019,0.234905,3,15,0,12.7264,0.240622,68.3073,0.001742,0.240622,68.3073,0.001742,70.1614,70.7293,71.613,73.1714,73.4633,74.1243,74.1578,76.6088,76.976,79.7452,80.8812,81.7128,81.7296,82.7759,83.6451,84.7549,85.1291,85.2061,90.5893,95.0858,98.922,100.683,106.249,106.555,107.788,116.641,135.641,140.583,146.008,154.429,174.355,195.761
-9.24361,0.974008,0.234905,2,7,0,10.132,0.280587,71.1027,0.00375409,0.280587,71.1027,0.00375409,73.378,74.0739,75.1563,77.063,77.4198,78.2277,78.2686,81.2614,81.7094,85.0861,86.4706,87.4839,87.5044,88.779,89.8379,91.1898,91.6456,91.7394,98.2986,103.783,108.47,110.623,117.445,117.821,119.334,130.245,153.906,160.122,166.973,177.673,203.292,231.276
-10.7195,0.942817,0.234905,3,11,0,11.9634,0.203886,74.3222,0.00617188,0.203886,74.3222,0.00617188,76.1203,76.6755,77.5437,79.0866,79.3773,80.0375,80.0711,82.5436,82.9172,85.761,86.9409,87.8095,87.8271,88.9258,89.8435,91.0216,91.4204,91.5026,97.3309,102.323,106.67,108.691,115.19,115.551,117.013,127.742,152.03,158.614,165.96,177.602,206.229,238.501
-9.47638,0.921411,0.234905,3,7,0,13.0736,0.251642,69.7367,-0.000981574,0.251642,69.7367,-0.000981574,71.6675,72.2567,73.1718,74.7796,75.0799,75.7591,75.7935,78.3004,78.6745,81.4827,82.6283,83.4645,83.4814,84.5307,85.3999,86.5068,86.8792,86.9557,92.2677,96.6418,100.329,102.007,107.256,107.541,108.69,116.82,133.519,137.697,142.202,149.032,164.41,179.722
-7.89628,0.801215,0.234905,2,3,0,10.28,0.282979,70.5519,0.00197491,0.282979,70.5519,0.00197491,72.7975,73.4833,74.5487,76.4222,76.7724,77.5648,77.6049,80.5338,80.9714,84.2628,85.6087,86.5925,86.6124,87.8484,88.8738,90.1813,90.6217,90.7123,97.025,102.269,106.726,108.767,115.201,115.553,116.974,127.149,148.836,154.453,160.606,170.14,192.625,216.687
-7.36407,0.970269,0.234905,3,15,0,8.34243,0.294586,69.3271,0.000872714,0.294586,69.3271,0.000872714,71.6029,72.2967,73.3734,75.2636,75.6165,76.4143,76.4547,79.3978,79.8368,83.1316,84.4757,85.457,85.4768,86.7081,87.7286,89.0282,89.4656,89.5555,95.8035,100.965,105.332,107.325,113.585,113.927,115.303,125.112,145.718,150.99,156.735,165.575,186.134,207.706
-7.96594,0.998419,0.234905,4,15,0,8.00504,0.229005,71.1465,0.00347048,0.229005,71.1465,0.00347048,73.017,73.5915,74.487,76.0704,76.3675,77.0411,77.0753,79.5816,79.9582,82.8075,83.9811,84.8419,84.8593,85.9443,86.8475,88.0029,88.393,88.4733,94.1176,98.876,102.967,104.853,110.858,111.189,112.527,122.22,143.49,149.125,155.354,165.119,188.654,214.56
-8.73578,0.747714,0.234905,2,3,0,9.7394,0.220636,71.4395,0.00153625,0.220636,71.4395,0.00153625,73.2185,73.764,74.6137,76.1139,76.3951,77.0322,77.0645,79.4304,79.7853,82.4647,83.5655,84.3719,84.3882,85.4034,86.2473,87.3255,87.6891,87.764,93.0045,97.3924,101.142,102.865,108.319,108.619,109.828,118.522,137.226,142.099,147.45,155.76,175.439,196.591
-10.7935,0.490201,0.234905,1,1,0,10.8924,0.20684,71.4204,0.000338173,0.20684,71.4204,0.000338173,73.0696,73.5752,74.3624,75.7516,76.0119,76.6016,76.6315,78.8194,79.1473,81.6212,82.6364,83.3796,83.3946,84.3297,85.1065,86.0983,86.4327,86.5015,91.309,95.3183,98.7325,100.297,105.232,105.503,106.592,114.39,130.906,135.149,139.779,146.91,163.5,180.879
-7.88357,1,0.234905,2,3,0,10.4365,0.236725,71.1492,0.00275894,0.236725,71.1492,0.00275894,73.0677,73.656,74.5725,76.1906,76.494,77.1814,77.2162,79.7695,80.1526,83.0464,84.236,85.1077,85.1254,86.2231,87.1361,88.3029,88.6966,88.7776,94.4586,99.2272,103.312,105.192,111.158,111.486,112.812,122.378,143.17,148.637,154.662,164.07,186.581,211.129
-10.002,0.958162,0.234905,3,7,0,10.3785,0.307192,72.9916,-0.00419861,0.307192,72.9916,-0.00419861,75.3982,76.1281,77.2574,79.2299,79.5967,80.4244,80.4663,83.4992,83.9488,87.3015,88.6579,89.6438,89.6637,90.8958,91.9127,93.2021,93.6345,93.7234,99.82,104.742,108.823,110.659,116.318,116.623,117.843,126.288,142.531,146.334,150.306,156.049,167.558,176.567
-8.67924,0.856123,0.234905,2,3,0,10.5383,0.309043,71.7429,-0.00189526,0.309043,71.7429,-0.00189526,74.1629,74.8981,76.0372,78.0304,78.4016,79.2398,79.2822,82.3619,82.8196,86.2415,87.6307,88.6423,88.6627,89.9292,90.9762,92.3064,92.7532,92.8451,99.1813,104.351,108.678,110.638,116.737,117.068,118.396,127.726,146.546,151.181,156.147,163.607,180.077,195.96
-7.55368,0.946601,0.234905,3,7,0,9.309,0.32628,66.8177,0.000631645,0.32628,66.8177,0.000631645,69.2376,69.9735,71.1141,73.1122,73.4846,74.326,74.3686,77.4649,77.9257,81.3775,82.7822,83.8064,83.8271,85.111,86.1738,87.526,87.9807,88.0742,94.5509,99.8782,104.37,106.416,112.827,113.177,114.583,124.575,145.418,150.72,156.486,165.333,185.795,207.103
