# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = cc_model
# start_datetime = 2023-07-19 14:12:47 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Model2/Data/cc.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmppi_8e_8u/ii10r_6_.json
# random
#   seed = 38477
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output2/cc/cc-20230719151247.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,H0,zeta,theta.1,theta.2,theta.3,H_theo.1,H_theo.2,H_theo.3,H_theo.4,H_theo.5,H_theo.6,H_theo.7,H_theo.8,H_theo.9,H_theo.10,H_theo.11,H_theo.12,H_theo.13,H_theo.14,H_theo.15,H_theo.16,H_theo.17,H_theo.18,H_theo.19,H_theo.20,H_theo.21,H_theo.22,H_theo.23,H_theo.24,H_theo.25,H_theo.26,H_theo.27,H_theo.28,H_theo.29,H_theo.30,H_theo.31,H_theo.32
# Adaptation terminated
# Step size = 0.22883
# Diagonal elements of inverse mass matrix:
# 0.00606593, 6.55331, 4.68658e-05
-7.52235,0.994446,0.22883,3,15,0,8.06444,0.348806,66.8686,-0.00172742,0.348806,66.8686,-0.00172742,69.4157,70.1878,71.3823,73.4686,73.8565,74.7321,74.7763,77.9862,78.4624,82.0166,83.4567,84.5045,84.5256,85.8364,86.9192,88.2939,88.7555,88.8503,95.3841,100.703,105.149,107.163,113.423,113.762,115.125,124.701,144.057,148.841,153.976,161.714,178.927,195.769
-8.22171,0.924245,0.22883,2,7,0,8.87913,0.349639,66.9531,-0.00402563,0.349639,66.9531,-0.00402563,69.4723,70.2346,71.4129,73.467,73.8485,74.7088,74.7522,77.8987,78.3645,81.8328,83.2337,84.2515,84.272,85.5431,86.5916,87.9205,88.3661,88.4576,94.7335,99.7969,103.995,105.886,111.718,112.032,113.291,122.032,139.039,143.08,147.335,153.566,166.505,177.557
-8.05441,0.998645,0.22883,3,15,0,8.89091,0.333426,68.771,0.000917494,0.333426,68.771,0.000917494,71.3197,72.0945,73.2954,75.3985,75.7904,76.6759,76.7207,79.9783,80.4631,84.0938,85.5711,86.6483,86.67,88.0202,89.1379,90.5599,91.038,91.1363,97.9477,103.552,108.278,110.431,117.181,117.549,119.031,129.564,151.581,157.195,163.305,172.694,194.473,217.256
-8.50812,0.992101,0.22883,2,7,0,9.10102,0.28782,66.4871,0.00193191,0.28782,66.4871,0.00193191,68.6377,69.2942,70.3139,72.1064,72.4414,73.1992,73.2375,76.0375,76.4557,79.5999,80.8851,81.8243,81.8432,83.0229,84.0014,85.249,85.6691,85.7555,91.7744,96.7705,101.014,102.956,109.076,109.411,110.762,120.431,141.011,146.335,152.165,161.194,182.465,205.198
-10.3276,0.774422,0.22883,2,7,0,11.2029,0.359626,67.4931,0.00362318,0.359626,67.4931,0.00362318,70.23,71.0621,72.3516,74.6105,75.0315,75.9829,76.031,79.5333,80.0548,83.964,85.5566,86.7187,86.7421,88.1998,89.4073,90.9448,91.4622,91.5685,98.9583,105.069,110.247,112.615,120.069,120.477,122.121,133.889,158.984,165.497,172.642,183.735,210.021,238.361
-11.1222,0.885436,0.22883,2,7,0,12.7533,0.318347,67.0351,-0.00513544,0.318347,67.0351,-0.00513544,69.3115,70.001,71.0669,72.9262,73.2716,74.0506,74.0899,76.9397,77.3616,80.5025,81.7707,82.6917,82.7102,83.8601,84.8081,86.0091,86.4116,86.4943,92.1526,96.6983,100.45,102.134,107.301,107.577,108.686,116.314,130.673,133.955,137.338,142.13,151.183,157.149
