# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = cc_model
# start_datetime = 2023-07-20 13:48:28 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Model2/Data/cc.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpg8x_te24/0hrqdxef.json
# random
#   seed = 22589
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output2/cc/cc-20230720144828.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,H0,zeta,theta.1,theta.2,theta.3,H_theo.1,H_theo.2,H_theo.3,H_theo.4,H_theo.5,H_theo.6,H_theo.7,H_theo.8,H_theo.9,H_theo.10,H_theo.11,H_theo.12,H_theo.13,H_theo.14,H_theo.15,H_theo.16,H_theo.17,H_theo.18,H_theo.19,H_theo.20,H_theo.21,H_theo.22,H_theo.23,H_theo.24,H_theo.25,H_theo.26,H_theo.27,H_theo.28,H_theo.29,H_theo.30,H_theo.31,H_theo.32
# Adaptation terminated
# Step size = 0.273857
# Diagonal elements of inverse mass matrix:
# 0.00680587, 8.24725, 5.00072e-05
-8.11103,1,0.273857,3,7,0,8.16851,0.289172,67.2387,0.000910466,67.2387,0.289172,0.000910466,69.4069,70.0681,71.0946,72.8973,73.2339,73.9951,74.0336,76.8428,77.2619,80.4091,81.6936,82.6315,82.6504,83.8276,84.8033,86.0463,86.4646,86.5507,92.53,97.4738,101.658,103.569,109.573,109.901,111.222,120.639,140.448,145.52,151.051,159.565,179.385,200.21
-7.36692,0.978282,0.273857,2,3,0,8.30311,0.317254,68.1644,0.000744407,68.1644,0.317254,0.000744407,70.5681,71.2996,72.4338,74.422,74.7927,75.6305,75.6729,78.7582,79.2177,82.6614,84.0639,85.0869,85.1075,86.3903,87.4525,88.8043,89.259,89.3525,95.8348,101.174,105.68,107.734,114.175,114.527,115.941,125.997,147.024,152.383,158.217,167.176,187.939,209.624
-8.86226,0.714947,0.273857,2,3,0,9.12717,0.34308,68.8254,0.00141315,68.8254,0.34308,0.00141315,71.4564,72.256,73.495,75.6645,76.0688,76.9819,77.0281,80.3872,80.887,84.63,86.1529,87.2634,87.2858,88.6777,89.8299,91.296,91.7889,91.8903,98.9146,104.697,109.577,111.802,118.78,119.16,120.693,131.604,154.497,160.354,166.741,176.575,199.495,223.639
-7.75922,0.876043,0.273857,2,7,0,9.96939,0.299183,70.0974,-0.00193963,70.0974,0.299183,-0.00193963,72.3858,73.0815,74.1596,76.047,76.3986,77.1928,77.233,80.1523,80.5864,83.8328,85.1513,86.1118,86.1311,87.3337,88.3281,89.5917,90.0162,90.1034,96.1255,101.042,105.157,107.022,112.825,113.139,114.403,123.279,141.169,145.571,150.283,157.355,172.928,187.874
-7.95328,0.894129,0.273857,3,11,0,8.45308,0.352236,65.5363,1.5014e-05,65.5363,0.352236,1.5014e-05,68.0845,68.8578,70.0548,72.1475,72.537,73.4164,73.4609,76.6894,77.1691,80.7542,82.2097,83.2698,83.2911,84.6185,85.7162,87.1112,87.58,87.6763,94.3336,99.7845,104.364,106.446,112.948,113.302,114.725,124.795,145.597,150.846,156.535,165.223,185.129,205.572
-9.08772,0.912737,0.273857,3,15,0,11.3206,0.37393,63.9099,-0.00131272,63.9099,0.37393,-0.00131272,66.5245,67.3161,68.5398,70.6749,71.0716,71.9667,72.0119,75.2898,75.7757,79.3994,80.8664,81.9335,81.955,83.2894,84.3914,85.7902,86.2598,86.3563,93.0001,98.4069,102.927,104.974,111.343,111.688,113.076,122.836,142.659,147.584,152.885,160.904,178.904,196.8
-10.0514,0.872659,0.273857,3,15,0,11.5215,0.482178,65.2068,-0.0061611,65.2068,0.482178,-0.0061611,68.5579,69.5633,71.1097,73.7858,74.2802,75.3922,75.4483,79.4833,80.0767,84.4667,86.2267,87.5009,87.5265,89.1128,90.4172,92.0656,92.6171,92.7303,100.437,106.584,111.639,113.903,120.847,121.219,122.71,132.986,152.625,157.221,162.025,168.994,183.126,194.6
-8.72623,0.999709,0.273857,3,15,0,13.7243,0.287549,66.4572,0.00140502,66.4572,0.287549,0.00140502,68.5964,69.2491,70.2627,72.0438,72.3765,73.129,73.1671,75.9461,76.361,79.4783,80.7516,81.6818,81.7006,82.8685,83.837,85.0711,85.4867,85.5721,91.5185,96.4451,100.623,102.532,108.542,108.871,110.196,119.657,139.681,144.836,150.469,159.167,179.543,201.146
-8.43862,0.964535,0.273857,3,11,0,9.98685,0.311913,66.4745,-0.000685107,66.4745,0.311913,-0.000685107,68.7569,69.451,70.5267,72.4108,72.7619,73.555,73.5951,76.5125,76.9465,80.1955,81.5165,82.4793,82.4987,83.705,84.7031,85.9723,86.3989,86.4865,92.5518,97.5238,101.703,103.602,109.533,109.856,111.153,120.321,139.159,143.883,148.988,156.749,174.352,192.128
-8.63007,0.936792,0.273857,2,5,0,9.31091,0.308674,67.0207,-0.00170584,67.0207,0.308674,-0.00170584,69.2817,69.9689,71.0334,72.8966,73.2436,74.0274,74.067,76.9472,77.3753,80.5768,81.8769,82.8239,82.843,84.0286,85.0089,86.2546,86.6731,86.7591,92.6963,97.5445,101.605,103.446,109.176,109.487,110.736,119.518,137.289,141.679,146.39,153.482,169.215,184.519
-7.4995,0.993071,0.273857,1,3,0,8.60707,0.33131,67.0411,0.000723849,67.0411,0.33131,0.000723849,69.5072,70.2569,71.4188,73.4537,73.8329,74.6896,74.733,77.8847,78.3537,81.866,83.295,84.3368,84.3579,85.6637,86.7446,88.1198,88.5821,88.6772,95.2623,100.678,105.243,107.323,113.839,114.194,115.624,125.78,146.974,152.368,158.236,167.242,188.089,209.826
-12.5877,0.789479,0.273857,3,7,0,14.1552,0.30554,74.7981,-0.00544009,74.7981,0.30554,-0.00544009,77.2283,77.9646,79.1032,81.0897,81.4587,82.2912,82.3333,85.3793,85.8302,89.1876,90.543,91.5274,91.5472,92.776,93.7889,95.072,95.502,95.5903,101.63,106.475,110.467,112.256,117.735,118.028,119.201,127.239,142.157,145.506,148.921,153.677,162.181,166.716
-12.5877,0.071182,0.273857,2,3,0,15.913,0.30554,74.7981,-0.00544009,74.7981,0.30554,-0.00544009,77.2283,77.9646,79.1032,81.0897,81.4587,82.2912,82.3333,85.3793,85.8302,89.1876,90.543,91.5274,91.5472,92.776,93.7889,95.072,95.502,95.5903,101.63,106.475,110.467,112.256,117.735,118.028,119.201,127.239,142.157,145.506,148.921,153.677,162.181,166.716
-11.6988,0.525424,0.273857,2,3,0,15.93,0.318222,73.4,-0.00149982,73.4,0.318222,-0.00149982,75.9562,76.7327,77.9353,80.0396,80.4315,81.3163,81.3611,84.6116,85.0947,88.7062,90.1724,91.2403,91.2618,92.5987,93.704,95.1085,95.5803,95.6773,102.371,107.837,112.416,114.493,120.96,121.311,122.721,132.646,152.79,157.783,163.15,171.249,189.318,207.074
-8.26992,1,0.273857,3,7,0,11.5899,0.313461,69.9396,-0.00378725,69.9396,0.313461,-0.00378725,72.3003,73.0163,74.1242,76.0593,76.4192,77.2313,77.2723,80.2486,80.69,83.9817,85.3139,86.2826,86.3021,87.5128,88.5122,89.7799,90.2052,90.2926,96.2933,101.147,105.177,106.993,112.601,112.903,114.115,122.528,138.889,142.768,146.846,152.804,165.083,175.377
-7.6829,0.968279,0.273857,4,15,0,8.86014,0.285607,70.6536,-0.000593733,70.6536,0.285607,-0.000593733,72.8786,73.5565,74.608,76.4528,76.7969,77.5749,77.6142,80.4808,80.908,84.1101,85.4143,86.3658,86.385,87.5779,88.5657,89.8227,90.2454,90.3323,96.3545,101.305,105.475,107.373,113.307,113.63,114.93,124.129,143.099,147.868,153.025,160.874,178.712,196.77
-9.19327,0.946093,0.273857,3,11,0,9.54239,0.178363,70.9253,0.00714047,70.9253,0.178363,0.00714047,72.4589,72.9344,73.6797,75.0094,75.2606,75.8321,75.8612,78.0118,78.3381,80.8331,81.8739,82.6421,82.6577,83.6318,84.4475,85.4972,85.8532,85.9266,91.1662,95.7036,99.6874,101.55,107.575,107.912,109.276,119.361,142.588,148.96,156.1,167.474,195.685,227.793
-7.84971,0.883078,0.273857,4,15,0,10.3175,0.259966,68.4483,0.00307613,68.4483,0.259966,0.00307613,70.4733,71.0934,72.0583,73.7597,74.0783,74.7999,74.8364,77.5122,77.9132,80.9372,82.1783,83.087,83.1053,84.2488,85.199,86.4127,86.822,86.9062,92.8007,97.7346,101.953,103.892,110.035,110.373,111.736,121.561,142.848,148.433,154.586,164.185,187.127,212.115
-8.52988,0.968122,0.273857,3,11,0,9.67941,0.29236,66.2115,0.00504081,66.2115,0.29236,0.00504081,68.4358,69.1163,70.1746,72.0391,72.3881,73.1783,73.2183,76.1465,76.585,79.8913,81.2476,82.2407,82.2607,83.5103,84.5486,85.8748,86.322,86.4141,92.8575,98.2565,102.878,105.005,111.754,112.126,113.626,124.467,148.142,154.398,161.31,172.139,198.225,226.944
-7.85761,0.975822,0.273857,2,7,0,9.97153,0.34371,69.4622,-0.00359173,69.4622,0.34371,-0.00359173,72.0384,72.8185,74.0247,76.1287,76.5197,77.4015,77.4461,80.6737,81.1519,84.7144,86.1546,87.2014,87.2225,88.5304,89.6096,90.978,91.437,91.5313,98.0039,103.237,107.583,109.543,115.597,115.924,117.233,126.345,144.209,148.487,153.01,159.673,173.718,186.11
-9.21321,0.566818,0.273857,2,3,0,10.4678,0.367497,70.2636,-0.00371414,70.2636,0.367497,-0.00371414,73.0486,73.8907,75.1917,77.4583,77.8791,78.8278,78.8758,82.3437,82.8568,86.6763,88.2186,89.3388,89.3614,90.7604,91.9143,93.3767,93.867,93.9678,100.875,106.45,111.076,113.161,119.599,119.946,121.337,131.02,150.005,154.556,159.371,166.475,181.501,194.871
