# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = cmb_model
# start_datetime = 2023-07-27 20:32:47 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Modelo1/Data/cmb.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpkd37ey9d/ghaz6qxv.json
# random
#   seed = 15198
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output1/cmb/cmb-20230727213247.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,H0,Omb,Om,zeta,h,Omega_b,Omega_c,wr,Omega_r,Omega_L,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,g1,g2,zstar,z0,v0.1,sol_v.1.1,v,g,la,R,wb,x.1,x.2,x.3
-662055,0.857143,0.000281212,2,7,1,662058,118.325,0.0726329,0.573983,4.32032e-06,1.18325,0.0726329,0.50135,4.15e-05,2.96411e-05,0.425987,1.18325,0.0726329,0.50135,2.96411e-05,0.425987,4.32032e-06,118.325,0.573983,0.017066,0.418887,1071.45,0,0,2.44923,2.44923,0.0355306,216.559,1.85558,0.101692,-85.0108,0.114878,0.0794121
-662055,0.749999,0.000281212,2,4,1,662058,118.325,0.0726327,0.573984,5.6321e-06,1.18325,0.0726327,0.501351,4.15e-05,2.96412e-05,0.425986,1.18325,0.0726327,0.501351,2.96412e-05,0.425986,5.6321e-06,118.325,0.573984,0.0170661,0.418887,1071.45,0,0,2.44923,2.44923,0.0355306,216.559,1.85558,0.101692,-85.011,0.114878,0.0794116
-662055,0.857142,0.000281212,2,7,1,662057,118.326,0.0726327,0.573984,5.30182e-06,1.18326,0.0726327,0.501351,4.15e-05,2.96409e-05,0.425986,1.18326,0.0726327,0.501351,2.96409e-05,0.425986,5.30182e-06,118.326,0.573984,0.0170659,0.418886,1071.45,0,0,2.44923,2.44923,0.0355306,216.559,1.85558,0.101693,-85.0106,0.114878,0.0794126
-662055,0.799999,0.000281212,2,5,1,662056,118.326,0.0726327,0.573984,4.36549e-06,1.18326,0.0726327,0.501351,4.15e-05,2.96408e-05,0.425986,1.18326,0.0726327,0.501351,2.96408e-05,0.425986,4.36549e-06,118.326,0.573984,0.0170659,0.418885,1071.45,0,0,2.44923,2.44923,0.0355306,216.559,1.85558,0.101693,-85.0106,0.114879,0.0794127
-662054,0.499999,0.000281212,1,2,1,662057,118.325,0.0726328,0.573984,2.12209e-06,1.18325,0.0726328,0.501351,4.15e-05,2.96409e-05,0.425986,1.18325,0.0726328,0.501351,2.96409e-05,0.425986,2.12209e-06,118.325,0.573984,0.0170659,0.418886,1071.45,0,0,2.44923,2.44923,0.0355306,216.559,1.85558,0.101692,-85.0106,0.114879,0.0794125
-662055,0.666666,0.000281212,1,3,1,662055,118.325,0.0726328,0.573984,3.06342e-06,1.18325,0.0726328,0.501352,4.15e-05,2.96409e-05,0.425986,1.18325,0.0726328,0.501352,2.96409e-05,0.425986,3.06342e-06,118.325,0.573984,0.0170659,0.418885,1071.45,0,0,2.44923,2.44923,0.0355306,216.559,1.85558,0.101693,-85.0105,0.114879,0.0794126
-662055,0.833332,0.000281212,2,6,1,662056,118.325,0.0726331,0.573984,2.51639e-06,1.18325,0.0726331,0.501351,4.15e-05,2.9641e-05,0.425986,1.18325,0.0726331,0.501351,2.9641e-05,0.425986,2.51639e-06,118.325,0.573984,0.0170659,0.418886,1071.45,0,0,2.44923,2.44923,0.0355306,216.559,1.85558,0.101693,-85.0106,0.114879,0.0794125
-662055,0.857143,0.000281212,2,7,1,662056,118.326,0.0726333,0.573985,4.13636e-06,1.18326,0.0726333,0.501352,4.15e-05,2.96409e-05,0.425985,1.18326,0.0726333,0.501352,2.96409e-05,0.425985,4.13636e-06,118.326,0.573985,0.0170658,0.418884,1071.45,0,0,2.44923,2.44923,0.0355305,216.56,1.85558,0.101693,-85.0103,0.114879,0.0794134
-662055,0.833332,0.000281212,2,6,1,662057,118.325,0.0726334,0.573984,3.86005e-06,1.18325,0.0726334,0.50135,4.15e-05,2.9641e-05,0.425987,1.18325,0.0726334,0.50135,2.9641e-05,0.425987,3.86005e-06,118.325,0.573984,0.0170658,0.418884,1071.45,0,0,2.44923,2.44923,0.0355306,216.56,1.85558,0.101693,-85.0104,0.114879,0.0794133
-662057,0.499999,0.000281212,1,2,1,662063,118.326,0.0726333,0.573982,7.66276e-06,1.18326,0.0726333,0.501349,4.15e-05,2.96408e-05,0.425988,1.18326,0.0726333,0.501349,2.96408e-05,0.425988,7.66276e-06,118.326,0.573982,0.0170657,0.418884,1071.45,0,0,2.44923,2.44923,0.0355306,216.56,1.85558,0.101694,-85.0104,0.114877,0.0794136
-662056,0.857143,0.000281212,2,7,1,662058,118.325,0.0726335,0.573983,6.70654e-06,1.18325,0.0726335,0.50135,4.15e-05,2.9641e-05,0.425987,1.18325,0.0726335,0.50135,2.9641e-05,0.425987,6.70654e-06,118.325,0.573983,0.0170658,0.418884,1071.45,0,0,2.44923,2.44923,0.0355306,216.56,1.85558,0.101693,-85.0104,0.114878,0.0794134
-662057,0.85714,0.000281212,2,7,1,662059,118.325,0.0726331,0.57398,6.58099e-06,1.18325,0.0726331,0.501346,4.15e-05,2.96409e-05,0.425991,1.18325,0.0726331,0.501346,2.96409e-05,0.425991,6.58099e-06,118.325,0.57398,0.0170659,0.418885,1071.45,0,0,2.44924,2.44924,0.0355307,216.559,1.85558,0.101693,-85.0107,0.114877,0.0794128
-662057,0.875,0.000281212,3,8,1,662060,118.324,0.0726331,0.57398,7.38353e-06,1.18324,0.0726331,0.501347,4.15e-05,2.96415e-05,0.42599,1.18324,0.0726331,0.501347,2.96415e-05,0.42599,7.38353e-06,118.324,0.57398,0.0170662,0.418889,1071.45,0,0,2.44924,2.44924,0.0355308,216.559,1.85558,0.101691,-85.0114,0.114877,0.0794109
-662056,0.666663,0.000281212,1,3,1,662058,118.324,0.0726331,0.57398,5.08135e-06,1.18324,0.0726331,0.501346,4.15e-05,2.96415e-05,0.425991,1.18324,0.0726331,0.501346,2.96415e-05,0.425991,5.08135e-06,118.324,0.57398,0.0170662,0.418889,1071.45,0,0,2.44924,2.44924,0.0355308,216.559,1.85558,0.101691,-85.0114,0.114877,0.0794109
-662057,0.666666,0.000281212,1,3,1,662059,118.324,0.072633,0.573979,7.35334e-06,1.18324,0.072633,0.501346,4.15e-05,2.96416e-05,0.425991,1.18324,0.072633,0.501346,2.96416e-05,0.425991,7.35334e-06,118.324,0.573979,0.0170662,0.418889,1071.45,0,0,2.44924,2.44924,0.0355308,216.558,1.85558,0.101691,-85.0115,0.114877,0.0794106
-662057,0.799999,0.000281212,2,5,1,662058,118.324,0.0726331,0.57398,5.60053e-06,1.18324,0.0726331,0.501347,4.15e-05,2.96416e-05,0.425991,1.18324,0.0726331,0.501347,2.96416e-05,0.425991,5.60053e-06,118.324,0.57398,0.0170662,0.418889,1071.45,0,0,2.44924,2.44924,0.0355308,216.559,1.85558,0.101691,-85.0115,0.114877,0.0794106
-662056,0.799997,0.000281212,2,5,1,662058,118.324,0.072633,0.573979,4.53533e-06,1.18324,0.072633,0.501346,4.15e-05,2.96417e-05,0.425992,1.18324,0.072633,0.501346,2.96417e-05,0.425992,4.53533e-06,118.324,0.573979,0.0170663,0.41889,1071.45,0,0,2.44924,2.44924,0.0355309,216.558,1.85558,0.10169,-85.0116,0.114877,0.0794102
-662055,0.874999,0.000281212,3,8,1,662059,118.323,0.0726334,0.573982,4.20988e-06,1.18323,0.0726334,0.501349,4.15e-05,2.96422e-05,0.425988,1.18323,0.0726334,0.501349,2.96422e-05,0.425988,4.20988e-06,118.323,0.573982,0.0170665,0.418893,1071.45,0,0,2.44923,2.44923,0.0355309,216.558,1.85558,0.101689,-85.012,0.114878,0.0794089
-662055,0.833331,0.000281212,2,6,1,662056,118.322,0.0726332,0.57398,3.75812e-06,1.18322,0.0726332,0.501346,4.15e-05,2.96424e-05,0.425991,1.18322,0.0726332,0.501346,2.96424e-05,0.425991,3.75812e-06,118.322,0.57398,0.0170666,0.418894,1071.45,0,0,2.44924,2.44924,0.035531,216.558,1.85558,0.101688,-85.0123,0.114878,0.079408
-662055,0.999999,0.000281212,2,3,0,662055,118.322,0.0726332,0.57398,1.50089e-06,1.18322,0.0726332,0.501346,4.15e-05,2.96424e-05,0.425991,1.18322,0.0726332,0.501346,2.96424e-05,0.425991,1.50089e-06,118.322,0.57398,0.0170666,0.418894,1071.45,0,0,2.44924,2.44924,0.035531,216.558,1.85558,0.101688,-85.0123,0.114878,0.0794079
-662055,0,0.000281212,0,1,1,662057,118.322,0.0726332,0.57398,1.50089e-06,1.18322,0.0726332,0.501346,4.15e-05,2.96424e-05,0.425991,1.18322,0.0726332,0.501346,2.96424e-05,0.425991,1.50089e-06,118.322,0.57398,0.0170666,0.418894,1071.45,0,0,2.44924,2.44924,0.035531,216.558,1.85558,0.101688,-85.0123,0.114878,0.0794079
-662055,0,0.000281212,0,1,1,662056,118.322,0.0726332,0.57398,1.50089e-06,1.18322,0.0726332,0.501346,4.15e-05,2.96424e-05,0.425991,1.18322,0.0726332,0.501346,2.96424e-05,0.425991,1.50089e-06,118.322,0.57398,0.0170666,0.418894,1071.45,0,0,2.44924,2.44924,0.035531,216.558,1.85558,0.101688,-85.0123,0.114878,0.0794079
-662055,0.666666,0.000281212,1,3,1,662057,118.323,0.0726331,0.573978,1.57698e-06,1.18323,0.0726331,0.501345,4.15e-05,2.96424e-05,0.425992,1.18323,0.0726331,0.501345,2.96424e-05,0.425992,1.57698e-06,118.323,0.573978,0.0170666,0.418894,1071.45,0,0,2.44924,2.44924,0.035531,216.558,1.85558,0.101688,-85.0123,0.114878,0.079408
-662055,0.499999,0.000281212,1,2,1,662058,118.323,0.072633,0.573978,1.09419e-07,1.18323,0.072633,0.501345,4.15e-05,2.96422e-05,0.425992,1.18323,0.072633,0.501345,2.96422e-05,0.425992,1.09419e-07,118.323,0.573978,0.0170665,0.418893,1071.45,0,0,2.44924,2.44924,0.035531,216.558,1.85558,0.101689,-85.0121,0.114878,0.0794085
-662055,0,0.000281212,0,1,1,662056,118.323,0.072633,0.573978,1.09419e-07,1.18323,0.072633,0.501345,4.15e-05,2.96422e-05,0.425992,1.18323,0.072633,0.501345,2.96422e-05,0.425992,1.09419e-07,118.323,0.573978,0.0170665,0.418893,1071.45,0,0,2.44924,2.44924,0.035531,216.558,1.85558,0.101689,-85.0121,0.114878,0.0794085
-662055,0,0.000281212,0,1,1,662055,118.323,0.072633,0.573978,1.09419e-07,1.18323,0.072633,0.501345,4.15e-05,2.96422e-05,0.425992,1.18323,0.072633,0.501345,2.96422e-05,0.425992,1.09419e-07,118.323,0.573978,0.0170665,0.418893,1071.45,0,0,2.44924,2.44924,0.035531,216.558,1.85558,0.101689,-85.0121,0.114878,0.0794085
-662055,0,0.000281212,0,1,1,662055,118.323,0.072633,0.573978,1.09419e-07,1.18323,0.072633,0.501345,4.15e-05,2.96422e-05,0.425992,1.18323,0.072633,0.501345,2.96422e-05,0.425992,1.09419e-07,118.323,0.573978,0.0170665,0.418893,1071.45,0,0,2.44924,2.44924,0.035531,216.558,1.85558,0.101689,-85.0121,0.114878,0.0794085
-662055,0,0.000281212,0,1,1,662058,118.323,0.072633,0.573978,1.09419e-07,1.18323,0.072633,0.501345,4.15e-05,2.96422e-05,0.425992,1.18323,0.072633,0.501345,2.96422e-05,0.425992,1.09419e-07,118.323,0.573978,0.0170665,0.418893,1071.45,0,0,2.44924,2.44924,0.035531,216.558,1.85558,0.101689,-85.0121,0.114878,0.0794085
-662055,0,0.000281212,0,1,1,662055,118.323,0.072633,0.573978,1.09419e-07,1.18323,0.072633,0.501345,4.15e-05,2.96422e-05,0.425992,1.18323,0.072633,0.501345,2.96422e-05,0.425992,1.09419e-07,118.323,0.573978,0.0170665,0.418893,1071.45,0,0,2.44924,2.44924,0.035531,216.558,1.85558,0.101689,-85.0121,0.114878,0.0794085
-662055,0,0.000281212,0,1,1,662061,118.323,0.072633,0.573978,1.09419e-07,1.18323,0.072633,0.501345,4.15e-05,2.96422e-05,0.425992,1.18323,0.072633,0.501345,2.96422e-05,0.425992,1.09419e-07,118.323,0.573978,0.0170665,0.418893,1071.45,0,0,2.44924,2.44924,0.035531,216.558,1.85558,0.101689,-85.0121,0.114878,0.0794085
-662055,0.5,0.000281212,1,2,1,662057,118.323,0.0726329,0.573978,9.45585e-08,1.18323,0.0726329,0.501345,4.15e-05,2.96421e-05,0.425992,1.18323,0.0726329,0.501345,2.96421e-05,0.425992,9.45585e-08,118.323,0.573978,0.0170665,0.418893,1071.45,0,0,2.44924,2.44924,0.035531,216.558,1.85558,0.101689,-85.012,0.114878,0.0794088
-662054,0.5,0.000281212,1,2,1,662056,118.323,0.072633,0.573979,2.83227e-07,1.18323,0.072633,0.501346,4.15e-05,2.9642e-05,0.425991,1.18323,0.072633,0.501346,2.9642e-05,0.425991,2.83227e-07,118.323,0.573979,0.0170665,0.418892,1071.45,0,0,2.44924,2.44924,0.0355309,216.558,1.85558,0.101689,-85.0119,0.114879,0.0794089
-662054,0.75,0.000281212,2,4,1,662056,118.323,0.072633,0.573982,8.20846e-07,1.18323,0.072633,0.501349,4.15e-05,2.96419e-05,0.425988,1.18323,0.072633,0.501349,2.96419e-05,0.425988,8.20846e-07,118.323,0.573982,0.0170664,0.418891,1071.45,0,0,2.44923,2.44923,0.0355308,216.558,1.85558,0.101689,-85.0116,0.114879,0.0794094
-662054,0.666667,0.000281212,1,3,1,662054,118.324,0.072633,0.573982,3.76435e-07,1.18324,0.072633,0.501349,4.15e-05,2.96419e-05,0.425988,1.18324,0.072633,0.501349,2.96419e-05,0.425988,3.76435e-07,118.324,0.573982,0.0170664,0.418891,1071.45,0,0,2.44923,2.44923,0.0355308,216.558,1.85558,0.10169,-85.0116,0.114879,0.0794096
-662054,0.5,0.000281212,1,2,1,662054,118.323,0.0726329,0.573983,5.05347e-07,1.18323,0.0726329,0.50135,4.15e-05,2.96419e-05,0.425988,1.18323,0.0726329,0.50135,2.96419e-05,0.425988,5.05347e-07,118.323,0.573983,0.0170664,0.418892,1071.45,0,0,2.44923,2.44923,0.0355308,216.558,1.85558,0.101689,-85.0117,0.114879,0.0794093
-662054,0,0.000281212,0,1,1,662054,118.323,0.0726329,0.573983,5.05347e-07,1.18323,0.0726329,0.50135,4.15e-05,2.96419e-05,0.425988,1.18323,0.0726329,0.50135,2.96419e-05,0.425988,5.05347e-07,118.323,0.573983,0.0170664,0.418892,1071.45,0,0,2.44923,2.44923,0.0355308,216.558,1.85558,0.101689,-85.0117,0.114879,0.0794093
-662054,0,0.000281212,0,1,1,662054,118.323,0.0726329,0.573983,5.05347e-07,1.18323,0.0726329,0.50135,4.15e-05,2.96419e-05,0.425988,1.18323,0.0726329,0.50135,2.96419e-05,0.425988,5.05347e-07,118.323,0.573983,0.0170664,0.418892,1071.45,0,0,2.44923,2.44923,0.0355308,216.558,1.85558,0.101689,-85.0117,0.114879,0.0794093
-662054,0,0.000281212,0,1,1,662055,118.323,0.0726329,0.573983,5.05347e-07,1.18323,0.0726329,0.50135,4.15e-05,2.96419e-05,0.425988,1.18323,0.0726329,0.50135,2.96419e-05,0.425988,5.05347e-07,118.323,0.573983,0.0170664,0.418892,1071.45,0,0,2.44923,2.44923,0.0355308,216.558,1.85558,0.101689,-85.0117,0.114879,0.0794093
-662054,0,0.000281212,0,1,1,662055,118.323,0.0726329,0.573983,5.05347e-07,1.18323,0.0726329,0.50135,4.15e-05,2.96419e-05,0.425988,1.18323,0.0726329,0.50135,2.96419e-05,0.425988,5.05347e-07,118.323,0.573983,0.0170664,0.418892,1071.45,0,0,2.44923,2.44923,0.0355308,216.558,1.85558,0.101689,-85.0117,0.114879,0.0794093
-662054,0,0.000281212,0,1,1,662056,118.323,0.0726329,0.573983,5.05347e-07,1.18323,0.0726329,0.50135,4.15e-05,2.96419e-05,0.425988,1.18323,0.0726329,0.50135,2.96419e-05,0.425988,5.05347e-07,118.323,0.573983,0.0170664,0.418892,1071.45,0,0,2.44923,2.44923,0.0355308,216.558,1.85558,0.101689,-85.0117,0.114879,0.0794093
-662054,0.799999,0.000281212,2,5,1,662055,118.323,0.072633,0.573982,1.64952e-06,1.18323,0.072633,0.501349,4.15e-05,2.96421e-05,0.425989,1.18323,0.072633,0.501349,2.96421e-05,0.425989,1.64952e-06,118.323,0.573982,0.0170665,0.418893,1071.45,0,0,2.44923,2.44923,0.0355309,216.558,1.85558,0.101689,-85.0119,0.114879,0.0794087
-662054,0.8,0.000281212,2,5,1,662056,118.324,0.0726326,0.573983,2.08553e-06,1.18324,0.0726326,0.501351,4.15e-05,2.96419e-05,0.425987,1.18324,0.0726326,0.501351,2.96419e-05,0.425987,2.08553e-06,118.324,0.573983,0.0170665,0.418892,1071.45,0,0,2.44923,2.44923,0.0355308,216.558,1.85558,0.101689,-85.0118,0.114879,0.079409
-662054,0.666666,0.000281212,1,3,1,662056,118.324,0.0726325,0.573982,3.15376e-06,1.18324,0.0726325,0.50135,4.15e-05,2.96419e-05,0.425988,1.18324,0.0726325,0.50135,2.96419e-05,0.425988,3.15376e-06,118.324,0.573982,0.0170665,0.418893,1071.45,0,0,2.44923,2.44923,0.0355309,216.558,1.85558,0.101689,-85.0119,0.114879,0.0794088
-662054,0.8,0.000281212,2,5,1,662056,118.324,0.0726322,0.573982,2.43237e-06,1.18324,0.0726322,0.50135,4.15e-05,2.96417e-05,0.425988,1.18324,0.0726322,0.50135,2.96417e-05,0.425988,2.43237e-06,118.324,0.573982,0.0170664,0.418892,1071.45,0,0,2.44923,2.44923,0.0355308,216.558,1.85558,0.101689,-85.0118,0.114879,0.079409
-662054,0,0.000281212,0,1,1,662058,118.324,0.0726322,0.573982,2.43237e-06,1.18324,0.0726322,0.50135,4.15e-05,2.96417e-05,0.425988,1.18324,0.0726322,0.50135,2.96417e-05,0.425988,2.43237e-06,118.324,0.573982,0.0170664,0.418892,1071.45,0,0,2.44923,2.44923,0.0355308,216.558,1.85558,0.101689,-85.0118,0.114879,0.079409
-662054,0.799999,0.000281212,2,5,1,662055,118.324,0.0726322,0.573983,2.45121e-06,1.18324,0.0726322,0.50135,4.15e-05,2.96418e-05,0.425988,1.18324,0.0726322,0.50135,2.96418e-05,0.425988,2.45121e-06,118.324,0.573983,0.0170665,0.418893,1071.45,0,0,2.44923,2.44923,0.0355309,216.558,1.85558,0.101689,-85.012,0.114879,0.0794086
-662054,0.799998,0.000281212,2,5,1,662057,118.324,0.0726321,0.573981,2.39664e-06,1.18324,0.0726321,0.501349,4.15e-05,2.96418e-05,0.425989,1.18324,0.0726321,0.501349,2.96418e-05,0.425989,2.39664e-06,118.324,0.573981,0.0170665,0.418893,1071.45,0,0,2.44923,2.44923,0.0355309,216.558,1.85558,0.101689,-85.012,0.114879,0.0794085
-662054,0.749999,0.000281212,2,4,1,662055,118.324,0.072632,0.573981,1.63234e-06,1.18324,0.072632,0.501349,4.15e-05,2.96418e-05,0.425989,1.18324,0.072632,0.501349,2.96418e-05,0.425989,1.63234e-06,118.324,0.573981,0.0170665,0.418893,1071.45,0,0,2.44924,2.44924,0.0355309,216.558,1.85558,0.101688,-85.012,0.114879,0.0794085
-662054,0.666666,0.000281212,1,3,1,662055,118.324,0.072632,0.573981,1.61527e-06,1.18324,0.072632,0.501349,4.15e-05,2.96417e-05,0.42599,1.18324,0.072632,0.501349,2.96417e-05,0.42599,1.61527e-06,118.324,0.573981,0.0170665,0.418893,1071.45,0,0,2.44924,2.44924,0.0355309,216.558,1.85558,0.101689,-85.012,0.114879,0.0794086
-662054,0.5,0.000281212,1,2,1,662056,118.324,0.072632,0.573982,2.61964e-06,1.18324,0.072632,0.50135,4.15e-05,2.96418e-05,0.425988,1.18324,0.072632,0.50135,2.96418e-05,0.425988,2.61964e-06,118.324,0.573982,0.0170665,0.418893,1071.45,0,0,2.44923,2.44923,0.0355309,216.558,1.85558,0.101689,-85.012,0.114879,0.0794085
-662054,0.749998,0.000281212,2,4,1,662055,118.324,0.0726321,0.573981,4.41811e-07,1.18324,0.0726321,0.501349,4.15e-05,2.96417e-05,0.425989,1.18324,0.0726321,0.501349,2.96417e-05,0.425989,4.41811e-07,118.324,0.573981,0.0170664,0.418892,1071.45,0,0,2.44924,2.44924,0.0355309,216.558,1.85558,0.101689,-85.0118,0.114879,0.079409
-662054,0,0.000281212,0,1,1,662055,118.324,0.0726321,0.573981,4.41811e-07,1.18324,0.0726321,0.501349,4.15e-05,2.96417e-05,0.425989,1.18324,0.0726321,0.501349,2.96417e-05,0.425989,4.41811e-07,118.324,0.573981,0.0170664,0.418892,1071.45,0,0,2.44924,2.44924,0.0355309,216.558,1.85558,0.101689,-85.0118,0.114879,0.079409
-662054,0,0.000281212,0,1,1,662057,118.324,0.0726321,0.573981,4.41811e-07,1.18324,0.0726321,0.501349,4.15e-05,2.96417e-05,0.425989,1.18324,0.0726321,0.501349,2.96417e-05,0.425989,4.41811e-07,118.324,0.573981,0.0170664,0.418892,1071.45,0,0,2.44924,2.44924,0.0355309,216.558,1.85558,0.101689,-85.0118,0.114879,0.079409
-662053,0.666667,0.000281212,1,3,1,662057,118.324,0.0726322,0.573983,8.26438e-07,1.18324,0.0726322,0.501351,4.15e-05,2.96418e-05,0.425988,1.18324,0.0726322,0.501351,2.96418e-05,0.425988,8.26438e-07,118.324,0.573983,0.0170665,0.418893,1071.45,0,0,2.44923,2.44923,0.0355308,216.558,1.85558,0.101689,-85.0119,0.114879,0.0794088
-662053,0,0.000281212,0,1,1,662055,118.324,0.0726322,0.573983,8.26438e-07,1.18324,0.0726322,0.501351,4.15e-05,2.96418e-05,0.425988,1.18324,0.0726322,0.501351,2.96418e-05,0.425988,8.26438e-07,118.324,0.573983,0.0170665,0.418893,1071.45,0,0,2.44923,2.44923,0.0355308,216.558,1.85558,0.101689,-85.0119,0.114879,0.0794088
-662053,0,0.000281212,0,1,1,662055,118.324,0.0726322,0.573983,8.26438e-07,1.18324,0.0726322,0.501351,4.15e-05,2.96418e-05,0.425988,1.18324,0.0726322,0.501351,2.96418e-05,0.425988,8.26438e-07,118.324,0.573983,0.0170665,0.418893,1071.45,0,0,2.44923,2.44923,0.0355308,216.558,1.85558,0.101689,-85.0119,0.114879,0.0794088
-662055,0.833331,0.000281212,2,6,1,662058,118.325,0.0726323,0.573982,2.59717e-06,1.18325,0.0726323,0.501349,4.15e-05,2.96414e-05,0.425989,1.18325,0.0726323,0.501349,2.96414e-05,0.425989,2.59717e-06,118.325,0.573982,0.0170662,0.41889,1071.45,0,0,2.44923,2.44923,0.0355308,216.559,1.85558,0.10169,-85.0114,0.114879,0.0794103
