# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = cmb_model
# start_datetime = 2023-07-27 21:22:50 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Modelo1/Data/cmb.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpwbqecknw/m1gsq8qu.json
# random
#   seed = 53331
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output1/cmb/cmb-20230727222250.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,H0,Omb,Om,zeta,h,Omega_b,Omega_c,wr,Omega_r,Omega_L,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,g1,g2,zstar,z0,v0.1,sol_v.1.1,v,g,la,R,wb,x.1,x.2,x.3
-590760,0.944444,1.46149e-05,4,18,1,590761,70.7337,0.200144,0.86605,6.09387e-06,0.707337,0.200144,0.665906,4.15e-05,8.29459e-05,0.133867,0.707337,0.200144,0.665906,8.29459e-05,0.133867,6.09387e-06,70.7337,0.86605,0.0173053,0.42181,1067.93,0,0,2.061,2.061,0.0290003,223.267,1.918,0.100137,-78.3029,0.177303,0.0778574
-590758,0.973683,1.46149e-05,5,38,1,590764,70.7337,0.200144,0.866053,4.15901e-06,0.707337,0.200144,0.665909,4.15e-05,8.29459e-05,0.133864,0.707337,0.200144,0.665909,8.29459e-05,0.133864,4.15901e-06,70.7337,0.866053,0.0173054,0.42181,1067.93,0,0,2.061,2.061,0.0290003,223.267,1.918,0.100137,-78.3029,0.177304,0.0778571
-590758,0.958332,1.46149e-05,4,24,1,590760,70.7337,0.200145,0.866053,3.75738e-06,0.707337,0.200145,0.665909,4.15e-05,8.29459e-05,0.133864,0.707337,0.200145,0.665909,8.29459e-05,0.133864,3.75738e-06,70.7337,0.866053,0.0173053,0.421809,1067.93,0,0,2.061,2.061,0.0290003,223.267,1.918,0.100137,-78.3027,0.177304,0.0778575
-590758,0.96875,1.46149e-05,5,32,1,590761,70.7337,0.200144,0.866053,4.77907e-06,0.707337,0.200144,0.665909,4.15e-05,8.29459e-05,0.133864,0.707337,0.200144,0.665909,8.29459e-05,0.133864,4.77907e-06,70.7337,0.866053,0.0173053,0.42181,1067.93,0,0,2.061,2.061,0.0290003,223.267,1.918,0.100137,-78.3028,0.177304,0.0778573
-590756,0.970587,1.46149e-05,5,34,1,590761,70.7337,0.20014,0.866054,1.47471e-06,0.707337,0.20014,0.665914,4.15e-05,8.29459e-05,0.133863,0.707337,0.20014,0.665914,8.29459e-05,0.133863,1.47471e-06,70.7337,0.866054,0.0173056,0.421813,1067.93,0,0,2.061,2.061,0.0290003,223.267,1.91801,0.100135,-78.3034,0.177305,0.0778554
-590756,0.888888,1.46149e-05,3,9,1,590757,70.7337,0.20014,0.866054,7.74469e-07,0.707337,0.20014,0.665914,4.15e-05,8.29459e-05,0.133863,0.707337,0.20014,0.665914,8.29459e-05,0.133863,7.74469e-07,70.7337,0.866054,0.0173056,0.421813,1067.93,0,0,2.061,2.061,0.0290003,223.267,1.91801,0.100135,-78.3033,0.177305,0.0778555
-590757,0.8,1.46149e-05,2,5,1,590765,70.7337,0.20014,0.866054,2.46075e-06,0.707337,0.20014,0.665914,4.15e-05,8.29459e-05,0.133863,0.707337,0.20014,0.665914,8.29459e-05,0.133863,2.46075e-06,70.7337,0.866054,0.0173056,0.421813,1067.93,0,0,2.061,2.061,0.0290004,223.267,1.918,0.100135,-78.3034,0.177305,0.0778554
-590756,0.857142,1.46149e-05,2,7,1,590760,70.7337,0.20014,0.866054,1.79882e-06,0.707337,0.20014,0.665914,4.15e-05,8.29459e-05,0.133863,0.707337,0.20014,0.665914,8.29459e-05,0.133863,1.79882e-06,70.7337,0.866054,0.0173056,0.421813,1067.93,0,0,2.061,2.061,0.0290004,223.267,1.918,0.100135,-78.3034,0.177305,0.0778554
-590757,0.928571,1.46149e-05,3,14,1,590757,70.7337,0.20014,0.866055,2.73876e-06,0.707337,0.20014,0.665914,4.15e-05,8.29459e-05,0.133862,0.707337,0.20014,0.665914,8.29459e-05,0.133862,2.73876e-06,70.7337,0.866055,0.0173056,0.421813,1067.93,0,0,2.061,2.061,0.0290003,223.267,1.918,0.100135,-78.3034,0.177305,0.0778554
-590756,0.958333,1.46149e-05,4,24,1,590758,70.7337,0.20014,0.866055,2.6001e-06,0.707337,0.20014,0.665916,4.15e-05,8.29459e-05,0.133862,0.707337,0.20014,0.665916,8.29459e-05,0.133862,2.6001e-06,70.7337,0.866055,0.0173057,0.421814,1067.93,0,0,2.06099,2.06099,0.0290003,223.266,1.918,0.100135,-78.3035,0.177305,0.0778551
-590757,0.967742,1.46149e-05,4,31,1,590759,70.7337,0.200139,0.866056,3.44896e-06,0.707337,0.200139,0.665917,4.15e-05,8.29459e-05,0.133861,0.707337,0.200139,0.665917,8.29459e-05,0.133861,3.44896e-06,70.7337,0.866056,0.0173057,0.421814,1067.93,0,0,2.06099,2.06099,0.0290004,223.266,1.918,0.100135,-78.3036,0.177305,0.0778548
-590756,0.956521,1.46149e-05,4,23,1,590757,70.7337,0.200139,0.866056,3.07971e-06,0.707337,0.200139,0.665917,4.15e-05,8.29459e-05,0.133861,0.707337,0.200139,0.665917,8.29459e-05,0.133861,3.07971e-06,70.7337,0.866056,0.0173057,0.421814,1067.93,0,0,2.06099,2.06099,0.0290004,223.266,1.918,0.100135,-78.3036,0.177305,0.0778549
-590756,0.899999,1.46149e-05,3,10,1,590759,70.7337,0.200139,0.866056,2.08595e-06,0.707337,0.200139,0.665917,4.15e-05,8.29459e-05,0.133861,0.707337,0.200139,0.665917,8.29459e-05,0.133861,2.08595e-06,70.7337,0.866056,0.0173057,0.421814,1067.93,0,0,2.06099,2.06099,0.0290003,223.266,1.91801,0.100135,-78.3036,0.177305,0.0778549
-590756,0.961538,1.46149e-05,4,26,1,590758,70.7337,0.200139,0.866056,2.14585e-06,0.707337,0.200139,0.665917,4.15e-05,8.29459e-05,0.133861,0.707337,0.200139,0.665917,8.29459e-05,0.133861,2.14585e-06,70.7337,0.866056,0.0173057,0.421814,1067.93,0,0,2.06099,2.06099,0.0290003,223.266,1.91801,0.100135,-78.3036,0.177305,0.0778549
-590756,0.952381,1.46149e-05,4,21,1,590757,70.7337,0.200139,0.866057,1.40342e-06,0.707337,0.200139,0.665918,4.15e-05,8.29459e-05,0.13386,0.707337,0.200139,0.665918,8.29459e-05,0.13386,1.40342e-06,70.7337,0.866057,0.0173057,0.421815,1067.93,0,0,2.06099,2.06099,0.0290003,223.266,1.91801,0.100135,-78.3036,0.177305,0.0778547
-590756,0.909091,1.46149e-05,3,11,1,590756,70.7337,0.200139,0.866057,1.55802e-06,0.707337,0.200139,0.665918,4.15e-05,8.29459e-05,0.13386,0.707337,0.200139,0.665918,8.29459e-05,0.13386,1.55802e-06,70.7337,0.866057,0.0173058,0.421815,1067.93,0,0,2.06099,2.06099,0.0290003,223.266,1.91801,0.100135,-78.3036,0.177305,0.0778546
-590756,0.8,1.46149e-05,2,5,1,590759,70.7337,0.200139,0.866057,2.69284e-06,0.707337,0.200139,0.665918,4.15e-05,8.29459e-05,0.13386,0.707337,0.200139,0.665918,8.29459e-05,0.13386,2.69284e-06,70.7337,0.866057,0.0173058,0.421815,1067.93,0,0,2.06099,2.06099,0.0290004,223.266,1.91801,0.100135,-78.3037,0.177305,0.0778545
-590757,0.981818,1.46149e-05,5,55,1,590759,70.7337,0.200138,0.866058,7.59787e-06,0.707337,0.200138,0.66592,4.15e-05,8.29459e-05,0.133859,0.707337,0.200138,0.66592,8.29459e-05,0.133859,7.59787e-06,70.7337,0.866058,0.0173058,0.421816,1067.93,0,0,2.06099,2.06099,0.0290003,223.266,1.918,0.100134,-78.304,0.177304,0.0778541
-590757,0.961536,1.46149e-05,4,26,1,590759,70.7337,0.200138,0.866058,6.72035e-06,0.707337,0.200138,0.66592,4.15e-05,8.29459e-05,0.133859,0.707337,0.200138,0.66592,8.29459e-05,0.133859,6.72035e-06,70.7337,0.866058,0.0173058,0.421815,1067.93,0,0,2.06099,2.06099,0.0290003,223.266,1.918,0.100134,-78.3039,0.177304,0.0778544
-590757,0.967741,1.46149e-05,4,31,1,590759,70.7337,0.200139,0.866058,6.83746e-06,0.707337,0.200139,0.665919,4.15e-05,8.29459e-05,0.133859,0.707337,0.200139,0.665919,8.29459e-05,0.133859,6.83746e-06,70.7337,0.866058,0.0173057,0.421814,1067.93,0,0,2.06099,2.06099,0.0290003,223.266,1.918,0.100135,-78.3037,0.177304,0.0778548
-590757,0.947367,1.46149e-05,4,19,1,590761,70.7337,0.200139,0.866058,5.68581e-06,0.707337,0.200139,0.665919,4.15e-05,8.29459e-05,0.133859,0.707337,0.200139,0.665919,8.29459e-05,0.133859,5.68581e-06,70.7337,0.866058,0.0173057,0.421815,1067.93,0,0,2.06099,2.06099,0.0290003,223.266,1.918,0.100135,-78.3037,0.177304,0.0778547
-590756,0.979165,1.46149e-05,5,48,1,590757,70.7337,0.20014,0.866059,1.48333e-06,0.707337,0.20014,0.665918,4.15e-05,8.29459e-05,0.133859,0.707337,0.20014,0.665918,8.29459e-05,0.133859,1.48333e-06,70.7337,0.866059,0.0173056,0.421813,1067.93,0,0,2.06099,2.06099,0.0290003,223.267,1.91801,0.100135,-78.3033,0.177306,0.0778553
-590756,0.95,1.46149e-05,4,20,1,590757,70.7337,0.20014,0.866058,3.82049e-06,0.707337,0.20014,0.665918,4.15e-05,8.29459e-05,0.133859,0.707337,0.20014,0.665918,8.29459e-05,0.133859,3.82049e-06,70.7337,0.866058,0.0173057,0.421814,1067.93,0,0,2.06099,2.06099,0.0290003,223.267,1.918,0.100135,-78.3035,0.177305,0.0778552
-590756,0.956521,1.46149e-05,4,23,1,590758,70.7337,0.20014,0.866057,3.09206e-06,0.707337,0.20014,0.665917,4.15e-05,8.29459e-05,0.13386,0.707337,0.20014,0.665917,8.29459e-05,0.13386,3.09206e-06,70.7337,0.866057,0.0173057,0.421814,1067.93,0,0,2.06099,2.06099,0.0290003,223.267,1.918,0.100135,-78.3035,0.177305,0.0778551
-590756,0.874999,1.46149e-05,3,8,1,590760,70.7337,0.20014,0.866056,3.93566e-07,0.707337,0.20014,0.665916,4.15e-05,8.29459e-05,0.133861,0.707337,0.20014,0.665916,8.29459e-05,0.133861,3.93566e-07,70.7337,0.866056,0.0173057,0.421814,1067.93,0,0,2.06099,2.06099,0.0290003,223.267,1.91801,0.100135,-78.3033,0.177306,0.0778553
-590758,0.982759,1.46149e-05,5,58,1,590762,70.7337,0.200139,0.866055,8.2578e-06,0.707337,0.200139,0.665916,4.15e-05,8.29459e-05,0.133862,0.707337,0.200139,0.665916,8.29459e-05,0.133862,8.2578e-06,70.7337,0.866055,0.0173057,0.421814,1067.93,0,0,2.06099,2.06099,0.0290004,223.266,1.918,0.100135,-78.3038,0.177303,0.0778548
-590758,0.98148,1.46149e-05,5,54,1,590762,70.7337,0.20014,0.866056,7.52134e-06,0.707337,0.20014,0.665916,4.15e-05,8.29459e-05,0.133861,0.707337,0.20014,0.665916,8.29459e-05,0.133861,7.52134e-06,70.7337,0.866056,0.0173057,0.421814,1067.93,0,0,2.06099,2.06099,0.0290003,223.266,1.918,0.100135,-78.3037,0.177303,0.0778552
-590759,0.966665,1.46149e-05,4,30,1,590759,70.7337,0.200141,0.866055,9.01483e-06,0.707337,0.200141,0.665915,4.15e-05,8.29459e-05,0.133862,0.707337,0.200141,0.665915,8.29459e-05,0.133862,9.01483e-06,70.7337,0.866055,0.0173056,0.421813,1067.93,0,0,2.06099,2.06099,0.0290003,223.266,1.918,0.100135,-78.3036,0.177303,0.0778555
-590757,0.952379,1.46149e-05,4,21,1,590764,70.7337,0.200141,0.866055,4.89477e-06,0.707337,0.200141,0.665915,4.15e-05,8.29459e-05,0.133862,0.707337,0.200141,0.665915,8.29459e-05,0.133862,4.89477e-06,70.7337,0.866055,0.0173056,0.421813,1067.93,0,0,2.06099,2.06099,0.0290003,223.267,1.918,0.100136,-78.3034,0.177304,0.0778556
-590757,0.965516,1.46149e-05,4,29,1,590762,70.7337,0.20014,0.866055,5.13992e-06,0.707337,0.20014,0.665915,4.15e-05,8.29459e-05,0.133862,0.707337,0.20014,0.665915,8.29459e-05,0.133862,5.13992e-06,70.7337,0.866055,0.0173056,0.421813,1067.93,0,0,2.06099,2.06099,0.0290003,223.267,1.918,0.100135,-78.3035,0.177304,0.0778554
-590757,0.92857,1.46149e-05,3,14,1,590760,70.7337,0.20014,0.866055,3.77376e-06,0.707337,0.20014,0.665915,4.15e-05,8.29459e-05,0.133862,0.707337,0.20014,0.665915,8.29459e-05,0.133862,3.77376e-06,70.7337,0.866055,0.0173057,0.421814,1067.93,0,0,2.06099,2.06099,0.0290003,223.266,1.918,0.100135,-78.3035,0.177304,0.0778552
-590757,0.949999,1.46149e-05,4,20,1,590758,70.7337,0.20014,0.866055,3.58926e-06,0.707337,0.20014,0.665915,4.15e-05,8.29459e-05,0.133862,0.707337,0.20014,0.665915,8.29459e-05,0.133862,3.58926e-06,70.7337,0.866055,0.0173057,0.421814,1067.93,0,0,2.06099,2.06099,0.0290003,223.266,1.918,0.100135,-78.3035,0.177304,0.0778552
-590757,0.972972,1.46149e-05,5,37,1,590759,70.7337,0.20014,0.866055,3.66785e-06,0.707337,0.20014,0.665915,4.15e-05,8.29459e-05,0.133862,0.707337,0.20014,0.665915,8.29459e-05,0.133862,3.66785e-06,70.7337,0.866055,0.0173057,0.421814,1067.93,0,0,2.06099,2.06099,0.0290004,223.266,1.918,0.100135,-78.3035,0.177304,0.0778551
-590756,0.944444,1.46149e-05,4,18,1,590759,70.7337,0.20014,0.866055,1.86093e-06,0.707337,0.20014,0.665915,4.15e-05,8.29459e-05,0.133862,0.707337,0.20014,0.665915,8.29459e-05,0.133862,1.86093e-06,70.7337,0.866055,0.0173056,0.421813,1067.93,0,0,2.061,2.061,0.0290003,223.267,1.918,0.100135,-78.3034,0.177305,0.0778553
-590756,0.833333,1.46149e-05,2,6,1,590760,70.7337,0.20014,0.866055,1.2674e-06,0.707337,0.20014,0.665915,4.15e-05,8.29459e-05,0.133862,0.707337,0.20014,0.665915,8.29459e-05,0.133862,1.2674e-06,70.7337,0.866055,0.0173057,0.421814,1067.93,0,0,2.061,2.061,0.0290004,223.267,1.91801,0.100135,-78.3034,0.177305,0.0778551
-590756,0.909091,1.46149e-05,3,11,1,590757,70.7337,0.20014,0.866055,7.93748e-07,0.707337,0.20014,0.665915,4.15e-05,8.29459e-05,0.133862,0.707337,0.20014,0.665915,8.29459e-05,0.133862,7.93748e-07,70.7337,0.866055,0.0173057,0.421814,1067.93,0,0,2.061,2.061,0.0290004,223.267,1.91801,0.100135,-78.3034,0.177305,0.0778551
-590756,0.933333,1.46149e-05,3,15,1,590757,70.7337,0.20014,0.866055,6.98818e-07,0.707337,0.20014,0.665915,4.15e-05,8.29459e-05,0.133863,0.707337,0.20014,0.665915,8.29459e-05,0.133863,6.98818e-07,70.7337,0.866055,0.0173057,0.421814,1067.93,0,0,2.061,2.061,0.0290004,223.267,1.91801,0.100135,-78.3035,0.177305,0.077855
-590756,0.909091,1.46149e-05,3,11,1,590757,70.7337,0.20014,0.866054,7.61705e-07,0.707337,0.20014,0.665915,4.15e-05,8.29459e-05,0.133863,0.707337,0.20014,0.665915,8.29459e-05,0.133863,7.61705e-07,70.7337,0.866054,0.0173057,0.421814,1067.93,0,0,2.061,2.061,0.0290004,223.267,1.91801,0.100135,-78.3035,0.177305,0.0778551
-590756,0.857143,1.46149e-05,2,7,1,590757,70.7337,0.20014,0.866054,1.2879e-06,0.707337,0.20014,0.665914,4.15e-05,8.29459e-05,0.133863,0.707337,0.20014,0.665914,8.29459e-05,0.133863,1.2879e-06,70.7337,0.866054,0.0173057,0.421814,1067.93,0,0,2.061,2.061,0.0290004,223.267,1.91801,0.100135,-78.3035,0.177305,0.0778552
-590757,0.944444,1.46149e-05,4,18,1,590759,70.7337,0.20014,0.866054,2.01032e-06,0.707337,0.20014,0.665913,4.15e-05,8.29459e-05,0.133864,0.707337,0.20014,0.665913,8.29459e-05,0.133864,2.01032e-06,70.7337,0.866054,0.0173056,0.421813,1067.93,0,0,2.061,2.061,0.0290004,223.267,1.918,0.100135,-78.3034,0.177305,0.0778553
-590756,0.962963,1.46149e-05,4,27,1,590758,70.7337,0.200141,0.866055,5.87371e-07,0.707337,0.200141,0.665914,4.15e-05,8.29459e-05,0.133862,0.707337,0.200141,0.665914,8.29459e-05,0.133862,5.87371e-07,70.7337,0.866055,0.0173056,0.421812,1067.93,0,0,2.061,2.061,0.0290003,223.267,1.91801,0.100136,-78.3032,0.177305,0.0778558
-590757,0.969697,1.46149e-05,5,33,1,590760,70.7337,0.200141,0.86605,6.66798e-07,0.707337,0.200141,0.665909,4.15e-05,8.29459e-05,0.133867,0.707337,0.200141,0.665909,8.29459e-05,0.133867,6.66798e-07,70.7337,0.86605,0.0173056,0.421812,1067.93,0,0,2.061,2.061,0.0290004,223.267,1.918,0.100136,-78.3033,0.177305,0.0778558
-590757,0.916667,1.46149e-05,3,12,1,590759,70.7337,0.200141,0.86605,5.50743e-07,0.707337,0.200141,0.665909,4.15e-05,8.29459e-05,0.133867,0.707337,0.200141,0.665909,8.29459e-05,0.133867,5.50743e-07,70.7337,0.86605,0.0173056,0.421812,1067.93,0,0,2.061,2.061,0.0290004,223.267,1.918,0.100136,-78.3032,0.177305,0.0778559
-590757,0.833333,1.46149e-05,2,6,1,590757,70.7337,0.200141,0.866051,3.26182e-07,0.707337,0.200141,0.665909,4.15e-05,8.29459e-05,0.133867,0.707337,0.200141,0.665909,8.29459e-05,0.133867,3.26182e-07,70.7337,0.866051,0.0173056,0.421812,1067.93,0,0,2.061,2.061,0.0290004,223.267,1.918,0.100136,-78.3032,0.177305,0.0778559
-590757,0.941176,1.46149e-05,4,17,1,590759,70.7337,0.20014,0.866051,2.43361e-06,0.707337,0.20014,0.665911,4.15e-05,8.29459e-05,0.133866,0.707337,0.20014,0.665911,8.29459e-05,0.133866,2.43361e-06,70.7337,0.866051,0.0173057,0.421814,1067.93,0,0,2.061,2.061,0.0290004,223.266,1.918,0.100135,-78.3035,0.177304,0.0778552
-590758,0.923077,1.46149e-05,3,13,1,590758,70.7337,0.20014,0.866051,3.44992e-06,0.707337,0.20014,0.665911,4.15e-05,8.29459e-05,0.133866,0.707337,0.20014,0.665911,8.29459e-05,0.133866,3.44992e-06,70.7337,0.866051,0.0173056,0.421813,1067.93,0,0,2.061,2.061,0.0290004,223.266,1.918,0.100135,-78.3035,0.177304,0.0778553
-590757,0.916666,1.46149e-05,3,12,1,590764,70.7337,0.20014,0.866052,2.552e-06,0.707337,0.20014,0.665912,4.15e-05,8.29459e-05,0.133865,0.707337,0.20014,0.665912,8.29459e-05,0.133865,2.552e-06,70.7337,0.866052,0.0173057,0.421814,1067.93,0,0,2.061,2.061,0.0290004,223.266,1.918,0.100135,-78.3035,0.177304,0.0778552
-590757,0.941176,1.46149e-05,4,17,1,590757,70.7337,0.20014,0.866052,1.28942e-06,0.707337,0.20014,0.665912,4.15e-05,8.29459e-05,0.133865,0.707337,0.20014,0.665912,8.29459e-05,0.133865,1.28942e-06,70.7337,0.866052,0.0173057,0.421814,1067.93,0,0,2.061,2.061,0.0290004,223.267,1.918,0.100135,-78.3035,0.177305,0.0778551
-590757,0.928571,1.46149e-05,3,14,1,590758,70.7337,0.20014,0.866052,1.32016e-06,0.707337,0.20014,0.665912,4.15e-05,8.29459e-05,0.133865,0.707337,0.20014,0.665912,8.29459e-05,0.133865,1.32016e-06,70.7337,0.866052,0.0173056,0.421813,1067.93,0,0,2.061,2.061,0.0290004,223.267,1.918,0.100135,-78.3034,0.177305,0.0778553
-590757,0.8,1.46149e-05,2,5,1,590763,70.7337,0.20014,0.866052,2.15735e-06,0.707337,0.20014,0.665912,4.15e-05,8.29459e-05,0.133865,0.707337,0.20014,0.665912,8.29459e-05,0.133865,2.15735e-06,70.7337,0.866052,0.0173057,0.421814,1067.93,0,0,2.061,2.061,0.0290004,223.266,1.918,0.100135,-78.3035,0.177304,0.0778552
-590758,0.944444,1.46149e-05,4,18,1,590759,70.7337,0.20014,0.866052,5.24603e-06,0.707337,0.20014,0.665912,4.15e-05,8.29459e-05,0.133865,0.707337,0.20014,0.665912,8.29459e-05,0.133865,5.24603e-06,70.7337,0.866052,0.0173057,0.421814,1067.93,0,0,2.061,2.061,0.0290004,223.266,1.918,0.100135,-78.3037,0.177303,0.0778551
-590758,0.971428,1.46149e-05,5,35,1,590759,70.7337,0.200139,0.866051,5.882e-06,0.707337,0.200139,0.665912,4.15e-05,8.29459e-05,0.133866,0.707337,0.200139,0.665912,8.29459e-05,0.133866,5.882e-06,70.7337,0.866051,0.0173057,0.421814,1067.93,0,0,2.061,2.061,0.0290004,223.266,1.918,0.100135,-78.3038,0.177303,0.077855
-590757,0.971428,1.46149e-05,5,35,1,590760,70.7337,0.200136,0.866052,4.30348e-06,0.707337,0.200136,0.665916,4.15e-05,8.29459e-05,0.133865,0.707337,0.200136,0.665916,8.29459e-05,0.133865,4.30348e-06,70.7337,0.866052,0.017306,0.421817,1067.93,0,0,2.061,2.061,0.0290005,223.266,1.918,0.100133,-78.3043,0.177304,0.0778533
-590756,0.923075,1.46149e-05,3,13,1,590758,70.7337,0.200136,0.866052,2.51323e-06,0.707337,0.200136,0.665916,4.15e-05,8.29459e-05,0.133865,0.707337,0.200136,0.665916,8.29459e-05,0.133865,2.51323e-06,70.7337,0.866052,0.0173059,0.421817,1067.93,0,0,2.061,2.061,0.0290005,223.266,1.918,0.100133,-78.3042,0.177304,0.0778534
-590756,0.857142,1.46149e-05,2,7,1,590760,70.7337,0.200136,0.866052,1.85485e-06,0.707337,0.200136,0.665916,4.15e-05,8.29459e-05,0.133865,0.707337,0.200136,0.665916,8.29459e-05,0.133865,1.85485e-06,70.7337,0.866052,0.017306,0.421817,1067.93,0,0,2.061,2.061,0.0290005,223.266,1.918,0.100133,-78.3042,0.177305,0.0778533
-590756,0.96,1.46149e-05,4,25,1,590760,70.7337,0.200137,0.86605,8.53252e-07,0.707337,0.200137,0.665913,4.15e-05,8.29459e-05,0.133867,0.707337,0.200137,0.665913,8.29459e-05,0.133867,8.53252e-07,70.7337,0.86605,0.0173059,0.421817,1067.93,0,0,2.061,2.061,0.0290005,223.266,1.918,0.100134,-78.3041,0.177305,0.0778536
