# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = cmb_model
# start_datetime = 2023-07-27 20:31:00 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Modelo1/Data/cmb.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpfdist83k/pudhnfkr.json
# random
#   seed = 21181
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output1/cmb/cmb-20230727213100.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,H0,Omb,Om,zeta,h,Omega_b,Omega_c,wr,Omega_r,Omega_L,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,g1,g2,zstar,z0,v0.1,sol_v.1.1,v,g,la,R,wb,x.1,x.2,x.3
# Adaptation terminated
# Step size = 9.74741e-05
# Diagonal elements of inverse mass matrix:
# 2.43903e-05, 2.43902e-05, 2.43903e-05, 2.43903e-05
-682431,0.888889,9.74741e-05,3,9,1,682434,124.85,0.0666436,0.517257,4.43956e-06,1.2485,0.0666436,0.450613,4.15e-05,2.66238e-05,0.482717,1.2485,0.0666436,0.450613,2.66238e-05,0.482717,4.43956e-06,0.0167401,0.414779,1071.06,0,0,2.55713,2.55713,0.0372979,215.386,1.8391,0.103881,-86.184,0.0984005,0.0816012
-682429,0.954545,9.74741e-05,4,22,1,682432,124.851,0.0666435,0.517262,5.69889e-06,1.24851,0.0666435,0.450618,4.15e-05,2.66236e-05,0.482712,1.24851,0.0666435,0.450618,2.66236e-05,0.482712,5.69889e-06,0.01674,0.414777,1071.06,0,0,2.55712,2.55712,0.0372977,215.386,1.8391,0.103882,-86.1837,0.0984017,0.0816018
-682432,0.966667,9.74741e-05,4,30,1,682433,124.852,0.0666438,0.517261,9.49388e-06,1.24852,0.0666438,0.450617,4.15e-05,2.66232e-05,0.482712,1.24852,0.0666438,0.450617,2.66232e-05,0.482712,9.49388e-06,0.0167398,0.414774,1071.06,0,0,2.55712,2.55712,0.0372976,215.387,1.8391,0.103884,-86.1831,0.0984005,0.0816038
-682429,0.974358,9.74741e-05,5,39,1,682434,124.85,0.0666433,0.517269,1.20911e-05,1.2485,0.0666433,0.450625,4.15e-05,2.66238e-05,0.482705,1.2485,0.0666433,0.450625,2.66238e-05,0.482705,1.20911e-05,0.0167402,0.414779,1071.06,0,0,2.5571,2.5571,0.0372975,215.386,1.8391,0.103881,-86.184,0.0984021,0.0816008
-682427,0.928571,9.74741e-05,3,14,1,682431,124.851,0.0666431,0.51727,7.38191e-06,1.24851,0.0666431,0.450627,4.15e-05,2.66236e-05,0.482703,1.24851,0.0666431,0.450627,2.66236e-05,0.482703,7.38191e-06,0.0167402,0.414779,1071.06,0,0,2.5571,2.5571,0.0372975,215.386,1.8391,0.103881,-86.1837,0.0984039,0.081601
-682425,0.928571,9.74741e-05,3,14,1,682427,124.851,0.066643,0.517272,5.17372e-06,1.24851,0.066643,0.450629,4.15e-05,2.66235e-05,0.482701,1.24851,0.066643,0.450629,2.66235e-05,0.482701,5.17372e-06,0.0167401,0.414779,1071.06,0,0,2.5571,2.5571,0.0372974,215.387,1.83911,0.103881,-86.1835,0.0984052,0.0816012
-682425,0.928571,9.74741e-05,3,14,1,682426,124.851,0.0666431,0.517273,4.76241e-06,1.24851,0.0666431,0.450629,4.15e-05,2.66236e-05,0.482701,1.24851,0.0666431,0.450629,2.66236e-05,0.482701,4.76241e-06,0.0167401,0.414779,1071.06,0,0,2.5571,2.5571,0.0372974,215.387,1.83911,0.103881,-86.1835,0.0984053,0.0816011
-682424,0.888889,9.74741e-05,3,9,1,682426,124.851,0.0666431,0.517273,2.01587e-06,1.24851,0.0666431,0.45063,4.15e-05,2.66234e-05,0.4827,1.24851,0.0666431,0.45063,2.66234e-05,0.4827,2.01587e-06,0.01674,0.414778,1071.06,0,0,2.55709,2.55709,0.0372973,215.387,1.83911,0.103882,-86.1832,0.0984063,0.0816017
-682424,0.857142,9.74741e-05,2,7,1,682424,124.851,0.0666431,0.517273,1.74975e-06,1.24851,0.0666431,0.45063,4.15e-05,2.66234e-05,0.4827,1.24851,0.0666431,0.45063,2.66234e-05,0.4827,1.74975e-06,0.0167401,0.414778,1071.06,0,0,2.5571,2.5571,0.0372973,215.387,1.83911,0.103882,-86.1832,0.0984063,0.0816017
-682424,0.75,9.74741e-05,2,4,1,682428,124.851,0.0666431,0.517273,2.54781e-06,1.24851,0.0666431,0.450629,4.15e-05,2.66235e-05,0.482701,1.24851,0.0666431,0.450629,2.66235e-05,0.482701,2.54781e-06,0.0167401,0.414778,1071.06,0,0,2.5571,2.5571,0.0372973,215.387,1.83911,0.103882,-86.1832,0.0984059,0.0816017
-682424,0.933333,9.74741e-05,3,15,1,682425,124.851,0.0666431,0.517273,2.12746e-06,1.24851,0.0666431,0.45063,4.15e-05,2.66235e-05,0.482701,1.24851,0.0666431,0.45063,2.66235e-05,0.482701,2.12746e-06,0.0167401,0.414778,1071.06,0,0,2.5571,2.5571,0.0372973,215.387,1.83911,0.103882,-86.1833,0.0984061,0.0816015
-682424,0.666665,9.74741e-05,1,3,1,682428,124.851,0.0666431,0.517272,1.32589e-06,1.24851,0.0666431,0.450629,4.15e-05,2.66235e-05,0.482701,1.24851,0.0666431,0.450629,2.66235e-05,0.482701,1.32589e-06,0.0167401,0.414778,1071.06,0,0,2.5571,2.5571,0.0372974,215.387,1.83911,0.103881,-86.1833,0.0984061,0.0816015
-682423,0.75,9.74741e-05,2,4,1,682428,124.851,0.0666429,0.517273,3.14021e-07,1.24851,0.0666429,0.45063,4.15e-05,2.66235e-05,0.482701,1.24851,0.0666429,0.45063,2.66235e-05,0.482701,3.14021e-07,0.0167402,0.414779,1071.06,0,0,2.5571,2.5571,0.0372974,215.387,1.83911,0.103881,-86.1834,0.0984065,0.081601
-682423,0.5,9.74741e-05,1,2,1,682426,124.851,0.0666429,0.517273,5.8883e-07,1.24851,0.0666429,0.45063,4.15e-05,2.66236e-05,0.482701,1.24851,0.0666429,0.45063,2.66236e-05,0.482701,5.8883e-07,0.0167402,0.414779,1071.06,0,0,2.5571,2.5571,0.0372974,215.387,1.83911,0.103881,-86.1835,0.0984065,0.0816008
-682424,0.928569,9.74741e-05,3,14,1,682426,124.851,0.066643,0.517272,1.59795e-06,1.24851,0.066643,0.450629,4.15e-05,2.66236e-05,0.482702,1.24851,0.066643,0.450629,2.66236e-05,0.482702,1.59795e-06,0.0167402,0.414779,1071.06,0,0,2.5571,2.5571,0.0372974,215.386,1.83911,0.103881,-86.1835,0.0984059,0.0816008
-682424,0.933333,9.74741e-05,3,15,1,682425,124.851,0.0666431,0.517272,1.98887e-06,1.24851,0.0666431,0.450629,4.15e-05,2.66236e-05,0.482702,1.24851,0.0666431,0.450629,2.66236e-05,0.482702,1.98887e-06,0.0167401,0.414779,1071.06,0,0,2.5571,2.5571,0.0372974,215.387,1.83911,0.103881,-86.1835,0.0984058,0.081601
-682424,0.666667,9.74741e-05,1,3,1,682427,124.851,0.0666431,0.517272,1.37798e-06,1.24851,0.0666431,0.450629,4.15e-05,2.66236e-05,0.482701,1.24851,0.0666431,0.450629,2.66236e-05,0.482701,1.37798e-06,0.0167402,0.414779,1071.06,0,0,2.5571,2.5571,0.0372974,215.387,1.83911,0.103881,-86.1834,0.0984061,0.081601
-682422,0.875,9.74741e-05,3,8,1,682426,124.85,0.066643,0.517274,1.476e-07,1.2485,0.066643,0.450631,4.15e-05,2.66238e-05,0.482699,1.2485,0.066643,0.450631,2.66238e-05,0.482699,1.476e-07,0.0167403,0.414781,1071.06,0,0,2.55709,2.55709,0.0372974,215.386,1.83911,0.10388,-86.1837,0.098407,0.0815999
-682423,0.5,9.74741e-05,1,2,1,682424,124.85,0.0666429,0.517274,5.23346e-07,1.2485,0.0666429,0.450631,4.15e-05,2.66238e-05,0.482699,1.2485,0.0666429,0.450631,2.66238e-05,0.482699,5.23346e-07,0.0167403,0.414781,1071.06,0,0,2.55709,2.55709,0.0372974,215.386,1.83911,0.10388,-86.1837,0.0984069,0.0815998
-682422,0.666666,9.74741e-05,1,3,1,682426,124.85,0.0666429,0.517274,8.21286e-07,1.2485,0.0666429,0.450631,4.15e-05,2.66238e-05,0.482699,1.2485,0.0666429,0.450631,2.66238e-05,0.482699,8.21286e-07,0.0167403,0.414781,1071.06,0,0,2.55709,2.55709,0.0372974,215.386,1.83911,0.10388,-86.1838,0.0984069,0.0815997
-682423,0.666666,9.74741e-05,1,3,1,682425,124.85,0.0666429,0.517274,5.86676e-07,1.2485,0.0666429,0.450631,4.15e-05,2.66238e-05,0.482699,1.2485,0.0666429,0.450631,2.66238e-05,0.482699,5.86676e-07,0.0167403,0.414781,1071.06,0,0,2.55709,2.55709,0.0372974,215.386,1.83911,0.10388,-86.1837,0.0984069,0.0816
-682423,0,9.74741e-05,0,1,1,682430,124.85,0.0666429,0.517274,5.86676e-07,1.2485,0.0666429,0.450631,4.15e-05,2.66238e-05,0.482699,1.2485,0.0666429,0.450631,2.66238e-05,0.482699,5.86676e-07,0.0167403,0.414781,1071.06,0,0,2.55709,2.55709,0.0372974,215.386,1.83911,0.10388,-86.1837,0.0984069,0.0816
-682422,0.875,9.74741e-05,3,8,1,682424,124.85,0.0666431,0.517276,5.78587e-08,1.2485,0.0666431,0.450633,4.15e-05,2.66239e-05,0.482698,1.2485,0.0666431,0.450633,2.66239e-05,0.482698,5.78587e-08,0.0167403,0.414781,1071.06,0,0,2.55709,2.55709,0.0372973,215.386,1.83911,0.10388,-86.1836,0.0984075,0.0816001
-682422,0,9.74741e-05,0,1,1,682424,124.85,0.0666431,0.517276,5.78587e-08,1.2485,0.0666431,0.450633,4.15e-05,2.66239e-05,0.482698,1.2485,0.0666431,0.450633,2.66239e-05,0.482698,5.78587e-08,0.0167403,0.414781,1071.06,0,0,2.55709,2.55709,0.0372973,215.386,1.83911,0.10388,-86.1836,0.0984075,0.0816001
-682422,0.75,9.74741e-05,2,4,1,682423,124.85,0.066643,0.517276,6.39434e-07,1.2485,0.066643,0.450633,4.15e-05,2.66239e-05,0.482697,1.2485,0.066643,0.450633,2.66239e-05,0.482697,6.39434e-07,0.0167403,0.414781,1071.06,0,0,2.55709,2.55709,0.0372973,215.386,1.83911,0.10388,-86.1837,0.0984075,0.0815998
-682422,0.75,9.74741e-05,2,4,1,682426,124.85,0.066643,0.517276,4.91821e-07,1.2485,0.066643,0.450633,4.15e-05,2.66239e-05,0.482697,1.2485,0.066643,0.450633,2.66239e-05,0.482697,4.91821e-07,0.0167404,0.414782,1071.06,0,0,2.55709,2.55709,0.0372973,215.386,1.83911,0.10388,-86.1838,0.0984075,0.0815995
-682422,0,9.74741e-05,0,1,1,682423,124.85,0.066643,0.517276,4.91821e-07,1.2485,0.066643,0.450633,4.15e-05,2.66239e-05,0.482697,1.2485,0.066643,0.450633,2.66239e-05,0.482697,4.91821e-07,0.0167404,0.414782,1071.06,0,0,2.55709,2.55709,0.0372973,215.386,1.83911,0.10388,-86.1838,0.0984075,0.0815995
-682422,0.947368,9.74741e-05,4,19,1,682423,124.849,0.0666428,0.517277,3.24421e-06,1.24849,0.0666428,0.450634,4.15e-05,2.66241e-05,0.482696,1.24849,0.0666428,0.450634,2.66241e-05,0.482696,3.24421e-06,0.0167405,0.414783,1071.06,0,0,2.55709,2.55709,0.0372974,215.386,1.83911,0.103879,-86.1841,0.0984071,0.0815987
-682423,0.875,9.74741e-05,3,8,1,682427,124.849,0.0666428,0.517276,5.98804e-06,1.24849,0.0666428,0.450634,4.15e-05,2.66241e-05,0.482697,1.24849,0.0666428,0.450634,2.66241e-05,0.482697,5.98804e-06,0.0167405,0.414783,1071.06,0,0,2.55709,2.55709,0.0372974,215.386,1.83911,0.103879,-86.1842,0.0984062,0.0815987
-682421,0.947368,9.74741e-05,4,19,1,682424,124.849,0.0666425,0.517278,4.19268e-06,1.24849,0.0666425,0.450635,4.15e-05,2.66244e-05,0.482696,1.24849,0.0666425,0.450635,2.66244e-05,0.482696,4.19268e-06,0.0167408,0.414787,1071.06,0,0,2.55708,2.55708,0.0372974,215.385,1.83911,0.103877,-86.1847,0.0984071,0.0815969
-682421,0.857143,9.74741e-05,2,7,1,682423,124.848,0.0666426,0.517278,2.9367e-06,1.24848,0.0666426,0.450636,4.15e-05,2.66245e-05,0.482695,1.24848,0.0666426,0.450636,2.66245e-05,0.482695,2.9367e-06,0.0167408,0.414787,1071.06,0,0,2.55708,2.55708,0.0372974,215.385,1.83911,0.103877,-86.1847,0.0984076,0.0815967
-682422,0.923065,9.74741e-05,3,13,1,682428,124.849,0.0666426,0.517275,3.2626e-06,1.24849,0.0666426,0.450633,4.15e-05,2.66243e-05,0.482698,1.24849,0.0666426,0.450633,2.66243e-05,0.482698,3.2626e-06,0.0167406,0.414785,1071.06,0,0,2.55709,2.55709,0.0372975,215.385,1.83911,0.103878,-86.1845,0.0984066,0.0815977
-682421,0.941176,9.74741e-05,4,17,1,682424,124.849,0.0666422,0.517277,2.53615e-06,1.24849,0.0666422,0.450634,4.15e-05,2.66244e-05,0.482697,1.24849,0.0666422,0.450634,2.66244e-05,0.482697,2.53615e-06,0.0167408,0.414787,1071.06,0,0,2.55709,2.55709,0.0372975,215.385,1.83911,0.103876,-86.1849,0.0984072,0.0815965
-682421,0.909089,9.74741e-05,3,11,1,682422,124.849,0.0666422,0.517277,2.78399e-06,1.24849,0.0666422,0.450635,4.15e-05,2.66244e-05,0.482696,1.24849,0.0666422,0.450635,2.66244e-05,0.482696,2.78399e-06,0.0167408,0.414787,1071.06,0,0,2.55709,2.55709,0.0372975,215.385,1.83911,0.103876,-86.1848,0.0984074,0.0815964
-682421,0.857142,9.74741e-05,2,7,1,682425,124.849,0.0666421,0.517279,4.74374e-06,1.24849,0.0666421,0.450636,4.15e-05,2.66243e-05,0.482695,1.24849,0.0666421,0.450636,2.66243e-05,0.482695,4.74374e-06,0.0167407,0.414787,1071.06,0,0,2.55708,2.55708,0.0372974,215.385,1.83911,0.103877,-86.1847,0.0984072,0.0815969
-682422,0.954544,9.74741e-05,4,22,1,682422,124.849,0.0666422,0.517277,5.29454e-06,1.24849,0.0666422,0.450635,4.15e-05,2.66243e-05,0.482696,1.24849,0.0666422,0.450635,2.66243e-05,0.482696,5.29454e-06,0.0167407,0.414787,1071.06,0,0,2.55709,2.55709,0.0372974,215.385,1.83911,0.103877,-86.1847,0.0984067,0.081597
-682423,0.944444,9.74741e-05,4,18,1,682426,124.848,0.0666421,0.517278,1.05263e-05,1.24848,0.0666421,0.450636,4.15e-05,2.66246e-05,0.482695,1.24848,0.0666421,0.450636,2.66246e-05,0.482695,1.05263e-05,0.0167409,0.414789,1071.06,0,0,2.55708,2.55708,0.0372975,215.385,1.83911,0.103876,-86.1853,0.0984055,0.0815959
-682420,0.966665,9.74741e-05,4,30,1,682425,124.847,0.0666425,0.517281,7.89327e-06,1.24847,0.0666425,0.450638,4.15e-05,2.66251e-05,0.482693,1.24847,0.0666425,0.450638,2.66251e-05,0.482693,7.89327e-06,0.0167411,0.414791,1071.06,0,0,2.55708,2.55708,0.0372975,215.384,1.83911,0.103874,-86.1856,0.098407,0.0815943
-682420,0.947366,9.74741e-05,4,19,1,682421,124.847,0.0666426,0.51728,6.8993e-06,1.24847,0.0666426,0.450638,4.15e-05,2.66251e-05,0.482693,1.24847,0.0666426,0.450638,2.66251e-05,0.482693,6.8993e-06,0.0167411,0.414791,1071.06,0,0,2.55708,2.55708,0.0372975,215.384,1.83911,0.103875,-86.1855,0.0984071,0.0815945
-682420,0.941176,9.74741e-05,4,17,1,682422,124.848,0.0666424,0.517281,5.37785e-06,1.24848,0.0666424,0.450639,4.15e-05,2.66248e-05,0.482692,1.24848,0.0666424,0.450639,2.66248e-05,0.482692,5.37785e-06,0.016741,0.41479,1071.06,0,0,2.55708,2.55708,0.0372974,215.385,1.83911,0.103875,-86.1852,0.0984078,0.0815952
-682420,0.923068,9.74741e-05,3,13,1,682424,124.847,0.0666427,0.517278,4.26937e-06,1.24847,0.0666427,0.450635,4.15e-05,2.6625e-05,0.482695,1.24847,0.0666427,0.450635,2.6625e-05,0.482695,4.26937e-06,0.016741,0.41479,1071.06,0,0,2.55708,2.55708,0.0372975,215.385,1.83911,0.103875,-86.1853,0.0984072,0.0815952
-682419,0.949998,9.74741e-05,4,20,1,682424,124.848,0.0666422,0.517281,1.26742e-06,1.24848,0.0666422,0.450639,4.15e-05,2.66247e-05,0.482692,1.24848,0.0666422,0.450639,2.66247e-05,0.482692,1.26742e-06,0.016741,0.414789,1071.06,0,0,2.55708,2.55708,0.0372974,215.385,1.83911,0.103875,-86.185,0.0984089,0.0815955
-682419,0.875,9.74741e-05,3,8,1,682420,124.848,0.0666423,0.517281,1.42668e-06,1.24848,0.0666423,0.450639,4.15e-05,2.66247e-05,0.482692,1.24848,0.0666423,0.450639,2.66247e-05,0.482692,1.42668e-06,0.016741,0.414789,1071.06,0,0,2.55708,2.55708,0.0372974,215.385,1.83911,0.103875,-86.185,0.0984089,0.0815955
-682418,0.8,9.74741e-05,2,5,1,682419,124.848,0.0666422,0.517281,1.05771e-06,1.24848,0.0666422,0.450639,4.15e-05,2.66247e-05,0.482692,1.24848,0.0666422,0.450639,2.66247e-05,0.482692,1.05771e-06,0.016741,0.41479,1071.06,0,0,2.55708,2.55708,0.0372974,215.385,1.83911,0.103875,-86.185,0.0984091,0.0815953
-682417,0.909091,9.74741e-05,3,11,1,682420,124.847,0.0666422,0.517284,1.17507e-06,1.24847,0.0666422,0.450642,4.15e-05,2.6625e-05,0.48269,1.24847,0.0666422,0.450642,2.6625e-05,0.48269,1.17507e-06,0.0167412,0.414792,1071.06,0,0,2.55707,2.55707,0.0372974,215.385,1.83911,0.103874,-86.1854,0.0984098,0.0815941
-682417,0.833333,9.74741e-05,2,6,1,682418,124.847,0.0666422,0.517283,1.7023e-06,1.24847,0.0666422,0.450641,4.15e-05,2.66251e-05,0.48269,1.24847,0.0666422,0.450641,2.66251e-05,0.48269,1.7023e-06,0.0167412,0.414792,1071.06,0,0,2.55707,2.55707,0.0372974,215.385,1.83911,0.103874,-86.1854,0.0984095,0.081594
-682417,0.666665,9.74741e-05,1,3,1,682420,124.847,0.0666422,0.517283,1.06708e-06,1.24847,0.0666422,0.450641,4.15e-05,2.66251e-05,0.48269,1.24847,0.0666422,0.450641,2.66251e-05,0.48269,1.06708e-06,0.0167412,0.414792,1071.06,0,0,2.55708,2.55708,0.0372974,215.385,1.83911,0.103874,-86.1854,0.0984095,0.081594
-682416,0.8,9.74741e-05,2,5,1,682419,124.847,0.0666421,0.517284,4.16917e-07,1.24847,0.0666421,0.450642,4.15e-05,2.66251e-05,0.482689,1.24847,0.0666421,0.450642,2.66251e-05,0.482689,4.16917e-07,0.0167412,0.414793,1071.06,0,0,2.55707,2.55707,0.0372974,215.385,1.83911,0.103874,-86.1854,0.0984101,0.0815938
-682416,0,9.74741e-05,0,1,1,682419,124.847,0.0666421,0.517284,4.16917e-07,1.24847,0.0666421,0.450642,4.15e-05,2.66251e-05,0.482689,1.24847,0.0666421,0.450642,2.66251e-05,0.482689,4.16917e-07,0.0167412,0.414793,1071.06,0,0,2.55707,2.55707,0.0372974,215.385,1.83911,0.103874,-86.1854,0.0984101,0.0815938
-682416,0,9.74741e-05,0,1,1,682421,124.847,0.0666421,0.517284,4.16917e-07,1.24847,0.0666421,0.450642,4.15e-05,2.66251e-05,0.482689,1.24847,0.0666421,0.450642,2.66251e-05,0.482689,4.16917e-07,0.0167412,0.414793,1071.06,0,0,2.55707,2.55707,0.0372974,215.385,1.83911,0.103874,-86.1854,0.0984101,0.0815938
-682417,0.5,9.74741e-05,1,2,1,682418,124.847,0.0666422,0.517284,8.84872e-07,1.24847,0.0666422,0.450642,4.15e-05,2.66251e-05,0.482689,1.24847,0.0666422,0.450642,2.66251e-05,0.482689,8.84872e-07,0.0167412,0.414792,1071.06,0,0,2.55707,2.55707,0.0372974,215.385,1.83911,0.103874,-86.1854,0.09841,0.0815938
-682417,0.666666,9.74741e-05,1,3,1,682418,124.847,0.0666422,0.517284,1.24137e-06,1.24847,0.0666422,0.450642,4.15e-05,2.66251e-05,0.482689,1.24847,0.0666422,0.450642,2.66251e-05,0.482689,1.24137e-06,0.0167412,0.414793,1071.06,0,0,2.55707,2.55707,0.0372974,215.385,1.83911,0.103874,-86.1855,0.0984098,0.0815937
-682417,0.9375,9.74741e-05,4,16,1,682420,124.846,0.0666422,0.517288,6.664e-06,1.24846,0.0666422,0.450645,4.15e-05,2.66256e-05,0.482686,1.24846,0.0666422,0.450645,2.66256e-05,0.482686,6.664e-06,0.0167415,0.414796,1071.06,0,0,2.55706,2.55706,0.0372974,215.384,1.83911,0.103872,-86.1861,0.0984095,0.081592
-682417,0.956518,9.74741e-05,4,23,1,682419,124.845,0.0666424,0.517286,6.9397e-06,1.24845,0.0666424,0.450643,4.15e-05,2.66261e-05,0.482688,1.24845,0.0666424,0.450643,2.66261e-05,0.482688,6.9397e-06,0.0167417,0.414799,1071.06,0,0,2.55707,2.55707,0.0372975,215.383,1.83911,0.10387,-86.1868,0.0984088,0.0815902
-682409,0.972222,9.74741e-05,5,36,1,682420,124.844,0.066641,0.517302,6.69123e-06,1.24844,0.066641,0.450661,4.15e-05,2.66263e-05,0.482671,1.24844,0.066641,0.450661,2.66263e-05,0.482671,6.69123e-06,0.0167422,0.414805,1071.06,0,0,2.55703,2.55703,0.0372971,215.383,1.83911,0.103867,-86.1872,0.098414,0.0815872
-682409,0.95,9.74741e-05,4,20,1,682410,124.844,0.0666411,0.517304,6.23933e-06,1.24844,0.0666411,0.450663,4.15e-05,2.66263e-05,0.482669,1.24844,0.0666411,0.450663,2.66263e-05,0.482669,6.23933e-06,0.0167421,0.414804,1071.06,0,0,2.55703,2.55703,0.037297,215.383,1.83911,0.103868,-86.187,0.0984147,0.0815875
-682409,0.92857,9.74741e-05,3,14,1,682411,124.844,0.0666412,0.517305,7.28668e-06,1.24844,0.0666412,0.450664,4.15e-05,2.66264e-05,0.482669,1.24844,0.0666412,0.450664,2.66264e-05,0.482669,7.28668e-06,0.0167422,0.414805,1071.06,0,0,2.55703,2.55703,0.037297,215.383,1.83911,0.103867,-86.1872,0.0984147,0.081587
-682408,0.958333,9.74741e-05,4,24,1,682409,124.843,0.066641,0.517305,5.87593e-06,1.24843,0.066641,0.450664,4.15e-05,2.66267e-05,0.482669,1.24843,0.066641,0.450664,2.66267e-05,0.482669,5.87593e-06,0.0167424,0.414807,1071.06,0,0,2.55703,2.55703,0.0372971,215.382,1.83911,0.103866,-86.1876,0.098415,0.0815858
-682408,0.95,9.74741e-05,4,20,1,682409,124.844,0.0666411,0.517305,6.01956e-06,1.24844,0.0666411,0.450664,4.15e-05,2.66266e-05,0.482668,1.24844,0.0666411,0.450664,2.66266e-05,0.482668,6.01956e-06,0.0167423,0.414806,1071.06,0,0,2.55703,2.55703,0.0372971,215.383,1.83912,0.103866,-86.1874,0.0984152,0.0815864
-682409,0.949997,9.74741e-05,4,20,1,682412,124.844,0.0666407,0.517303,7.96071e-06,1.24844,0.0666407,0.450663,4.15e-05,2.66265e-05,0.48267,1.24844,0.0666407,0.450663,2.66265e-05,0.48267,7.96071e-06,0.0167423,0.414807,1071.06,0,0,2.55703,2.55703,0.0372972,215.382,1.83911,0.103866,-86.1876,0.0984141,0.081586
-682408,0.933333,9.74741e-05,3,15,1,682409,124.844,0.0666407,0.517305,6.38842e-06,1.24844,0.0666407,0.450664,4.15e-05,2.66266e-05,0.482668,1.24844,0.0666407,0.450664,2.66266e-05,0.482668,6.38842e-06,0.0167424,0.414807,1071.06,0,0,2.55703,2.55703,0.0372971,215.382,1.83911,0.103866,-86.1876,0.098415,0.0815858
-682408,0.952376,9.74741e-05,4,21,1,682409,124.844,0.0666408,0.517302,4.16453e-06,1.24844,0.0666408,0.450662,4.15e-05,2.66265e-05,0.482671,1.24844,0.0666408,0.450662,2.66265e-05,0.482671,4.16453e-06,0.0167423,0.414807,1071.06,0,0,2.55703,2.55703,0.0372972,215.383,1.83911,0.103866,-86.1875,0.0984148,0.0815862
-682408,0.874998,9.74741e-05,3,8,1,682409,124.844,0.0666406,0.517302,1.40422e-06,1.24844,0.0666406,0.450661,4.15e-05,2.66264e-05,0.482672,1.24844,0.0666406,0.450661,2.66264e-05,0.482672,1.40422e-06,0.0167423,0.414807,1071.06,0,0,2.55704,2.55704,0.0372972,215.383,1.83912,0.103866,-86.1874,0.0984153,0.0815863
-682407,0.888888,9.74741e-05,3,9,1,682408,124.844,0.0666406,0.517303,9.93603e-07,1.24844,0.0666406,0.450662,4.15e-05,2.66264e-05,0.482671,1.24844,0.0666406,0.450662,2.66264e-05,0.482671,9.93603e-07,0.0167423,0.414806,1071.06,0,0,2.55704,2.55704,0.0372972,215.383,1.83912,0.103866,-86.1873,0.0984157,0.0815863
-682407,0.888889,9.74741e-05,3,9,1,682408,124.844,0.0666407,0.517302,9.30147e-07,1.24844,0.0666407,0.450662,4.15e-05,2.66264e-05,0.482671,1.24844,0.0666407,0.450662,2.66264e-05,0.482671,9.30147e-07,0.0167423,0.414806,1071.06,0,0,2.55704,2.55704,0.0372972,215.383,1.83912,0.103867,-86.1872,0.0984156,0.0815865
-682407,0.857143,9.74741e-05,2,7,1,682408,124.844,0.0666407,0.517303,8.95811e-07,1.24844,0.0666407,0.450662,4.15e-05,2.66264e-05,0.482671,1.24844,0.0666407,0.450662,2.66264e-05,0.482671,8.95811e-07,0.0167423,0.414806,1071.06,0,0,2.55704,2.55704,0.0372972,215.383,1.83912,0.103867,-86.1872,0.0984157,0.0815865
-682408,0.888889,9.74741e-05,3,9,1,682408,124.844,0.0666408,0.517303,2.43474e-06,1.24844,0.0666408,0.450662,4.15e-05,2.66263e-05,0.482671,1.24844,0.0666408,0.450662,2.66263e-05,0.482671,2.43474e-06,0.0167422,0.414805,1071.06,0,0,2.55703,2.55703,0.0372971,215.383,1.83912,0.103867,-86.1871,0.0984153,0.0815871
-682409,0.8,9.74741e-05,2,5,1,682413,124.845,0.0666408,0.517302,3.86453e-06,1.24845,0.0666408,0.450662,4.15e-05,2.66261e-05,0.482671,1.24845,0.0666408,0.450662,2.66261e-05,0.482671,3.86453e-06,0.0167421,0.414804,1071.06,0,0,2.55703,2.55703,0.0372971,215.383,1.83911,0.103868,-86.187,0.0984148,0.0815876
-682410,0.947368,9.74741e-05,4,19,1,682411,124.845,0.0666411,0.517302,5.7844e-06,1.24845,0.0666411,0.450661,4.15e-05,2.66262e-05,0.482672,1.24845,0.0666411,0.450661,2.66262e-05,0.482672,5.7844e-06,0.016742,0.414803,1071.06,0,0,2.55704,2.55704,0.0372971,215.383,1.83911,0.103868,-86.1869,0.0984141,0.081588
