# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = cmb_model
# start_datetime = 2023-07-27 20:31:00 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Modelo1/Data/cmb.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpfdist83k/pudhnfkr.json
# random
#   seed = 21181
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output1/cmb/cmb-20230727213100.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,H0,Omb,Om,zeta,h,Omega_b,Omega_c,wr,Omega_r,Omega_L,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,g1,g2,zstar,z0,v0.1,sol_v.1.1,v,g,la,R,wb,x.1,x.2,x.3
-703267,0.833332,1.76364e-05,2,6,1,703268,127.302,0.0658962,0.467725,6.06857e-06,1.27302,0.0658962,0.401829,4.15e-05,2.56079e-05,0.532249,1.27302,0.0658962,0.401829,2.56079e-05,0.532249,6.06857e-06,0.016326,0.409336,1070.15,0,0,2.66545,2.66545,0.0390452,214.463,1.82291,0.106791,-87.1067,0.0822142,0.0845109
-703267,0.666665,1.76364e-05,1,3,1,703268,127.302,0.0658962,0.467725,4.32787e-06,1.27302,0.0658962,0.401829,4.15e-05,2.56079e-05,0.532249,1.27302,0.0658962,0.401829,2.56079e-05,0.532249,4.32787e-06,0.016326,0.409336,1070.15,0,0,2.66545,2.66545,0.0390452,214.463,1.82291,0.106791,-87.1066,0.0822146,0.0845108
-703266,0.499999,1.76364e-05,1,2,1,703271,127.302,0.0658962,0.467725,2.03901e-06,1.27302,0.0658962,0.401829,4.15e-05,2.56079e-05,0.532249,1.27302,0.0658962,0.401829,2.56079e-05,0.532249,2.03901e-06,0.016326,0.409336,1070.15,0,0,2.66545,2.66545,0.0390452,214.463,1.82292,0.106791,-87.1066,0.0822152,0.0845109
-703266,0.666666,1.76364e-05,1,3,1,703268,127.302,0.0658962,0.467725,1.95468e-06,1.27302,0.0658962,0.401829,4.15e-05,2.56079e-05,0.532249,1.27302,0.0658962,0.401829,2.56079e-05,0.532249,1.95468e-06,0.016326,0.409336,1070.15,0,0,2.66545,2.66545,0.0390452,214.463,1.82292,0.106791,-87.1066,0.0822152,0.0845109
-703267,0.75,1.76364e-05,2,4,1,703270,127.302,0.0658962,0.467725,5.42482e-06,1.27302,0.0658962,0.401829,4.15e-05,2.56079e-05,0.532249,1.27302,0.0658962,0.401829,2.56079e-05,0.532249,5.42482e-06,0.016326,0.409336,1070.15,0,0,2.66545,2.66545,0.0390452,214.463,1.82291,0.106791,-87.1067,0.0822144,0.0845108
-703267,0.833332,1.76364e-05,2,6,1,703269,127.302,0.0658962,0.467725,5.51537e-06,1.27302,0.0658962,0.401829,4.15e-05,2.56079e-05,0.532249,1.27302,0.0658962,0.401829,2.56079e-05,0.532249,5.51537e-06,0.016326,0.409336,1070.15,0,0,2.66545,2.66545,0.0390452,214.463,1.82291,0.106791,-87.1067,0.0822143,0.0845109
-703266,0.749999,1.76364e-05,2,4,1,703271,127.302,0.0658962,0.467725,1.35788e-06,1.27302,0.0658962,0.401829,4.15e-05,2.56079e-05,0.53225,1.27302,0.0658962,0.401829,2.56079e-05,0.53225,1.35788e-06,0.016326,0.409336,1070.15,0,0,2.66545,2.66545,0.0390452,214.463,1.82292,0.106791,-87.1066,0.0822153,0.0845108
-703267,0.75,1.76364e-05,2,4,1,703268,127.302,0.0658962,0.467725,5.30723e-06,1.27302,0.0658962,0.401829,4.15e-05,2.56079e-05,0.532249,1.27302,0.0658962,0.401829,2.56079e-05,0.532249,5.30723e-06,0.016326,0.409336,1070.15,0,0,2.66545,2.66545,0.0390452,214.463,1.82291,0.106791,-87.1067,0.0822143,0.0845109
-703267,0.857142,1.76364e-05,2,7,1,703267,127.302,0.0658962,0.467725,4.4195e-06,1.27302,0.0658962,0.401829,4.15e-05,2.56079e-05,0.532249,1.27302,0.0658962,0.401829,2.56079e-05,0.532249,4.4195e-06,0.016326,0.409336,1070.15,0,0,2.66545,2.66545,0.0390452,214.463,1.82291,0.106791,-87.1066,0.0822145,0.0845109
-703267,0,1.76364e-05,0,1,1,703273,127.302,0.0658962,0.467725,4.4195e-06,1.27302,0.0658962,0.401829,4.15e-05,2.56079e-05,0.532249,1.27302,0.0658962,0.401829,2.56079e-05,0.532249,4.4195e-06,0.016326,0.409336,1070.15,0,0,2.66545,2.66545,0.0390452,214.463,1.82291,0.106791,-87.1066,0.0822145,0.0845109
-703268,0.75,1.76364e-05,2,4,1,703269,127.302,0.0658962,0.467725,6.85339e-06,1.27302,0.0658962,0.401829,4.15e-05,2.56079e-05,0.532249,1.27302,0.0658962,0.401829,2.56079e-05,0.532249,6.85339e-06,0.016326,0.409336,1070.15,0,0,2.66545,2.66545,0.0390452,214.463,1.82291,0.106791,-87.1067,0.0822139,0.0845109
-703268,0.857142,1.76364e-05,2,7,1,703268,127.302,0.0658962,0.467725,7.18785e-06,1.27302,0.0658962,0.401829,4.15e-05,2.56079e-05,0.532249,1.27302,0.0658962,0.401829,2.56079e-05,0.532249,7.18785e-06,0.016326,0.409336,1070.15,0,0,2.66545,2.66545,0.0390452,214.463,1.82291,0.106791,-87.1067,0.0822138,0.0845109
-703267,0.666665,1.76364e-05,1,3,1,703269,127.302,0.0658962,0.467725,5.2383e-06,1.27302,0.0658962,0.401829,4.15e-05,2.56079e-05,0.532249,1.27302,0.0658962,0.401829,2.56079e-05,0.532249,5.2383e-06,0.016326,0.409336,1070.15,0,0,2.66545,2.66545,0.0390452,214.463,1.82291,0.106791,-87.1067,0.0822143,0.0845109
-703266,0.499999,1.76364e-05,1,2,1,703270,127.302,0.0658962,0.467725,2.65634e-06,1.27302,0.0658962,0.401829,4.15e-05,2.56079e-05,0.532249,1.27302,0.0658962,0.401829,2.56079e-05,0.532249,2.65634e-06,0.016326,0.409336,1070.15,0,0,2.66545,2.66545,0.0390452,214.463,1.82291,0.106791,-87.1066,0.082215,0.0845109
-703266,0.5,1.76364e-05,1,2,1,703267,127.302,0.0658962,0.467725,1.49889e-06,1.27302,0.0658962,0.401829,4.15e-05,2.56079e-05,0.532249,1.27302,0.0658962,0.401829,2.56079e-05,0.532249,1.49889e-06,0.016326,0.409336,1070.15,0,0,2.66545,2.66545,0.0390452,214.463,1.82292,0.106791,-87.1065,0.0822153,0.0845109
-703266,0,1.76364e-05,0,1,1,703269,127.302,0.0658962,0.467725,1.49889e-06,1.27302,0.0658962,0.401829,4.15e-05,2.56079e-05,0.532249,1.27302,0.0658962,0.401829,2.56079e-05,0.532249,1.49889e-06,0.016326,0.409336,1070.15,0,0,2.66545,2.66545,0.0390452,214.463,1.82292,0.106791,-87.1065,0.0822153,0.0845109
-703266,0.75,1.76364e-05,2,4,1,703269,127.303,0.0658962,0.467725,2.25793e-06,1.27303,0.0658962,0.401829,4.15e-05,2.56079e-05,0.532249,1.27303,0.0658962,0.401829,2.56079e-05,0.532249,2.25793e-06,0.016326,0.409336,1070.15,0,0,2.66545,2.66545,0.0390452,214.463,1.82292,0.106791,-87.1066,0.0822151,0.0845109
-703266,0.5,1.76364e-05,1,2,1,703267,127.303,0.0658962,0.467725,1.12464e-06,1.27303,0.0658962,0.401829,4.15e-05,2.56079e-05,0.53225,1.27303,0.0658962,0.401829,2.56079e-05,0.53225,1.12464e-06,0.016326,0.409336,1070.15,0,0,2.66545,2.66545,0.0390452,214.463,1.82292,0.106791,-87.1065,0.0822153,0.084511
-703266,0.666667,1.76364e-05,1,3,1,703269,127.302,0.0658962,0.467725,7.38212e-07,1.27302,0.0658962,0.401829,4.15e-05,2.56079e-05,0.53225,1.27302,0.0658962,0.401829,2.56079e-05,0.53225,7.38212e-07,0.016326,0.409336,1070.15,0,0,2.66545,2.66545,0.0390452,214.463,1.82292,0.106791,-87.1065,0.0822154,0.0845109
-703266,0.5,1.76364e-05,1,2,1,703269,127.302,0.0658962,0.467725,2.46848e-06,1.27302,0.0658962,0.401829,4.15e-05,2.56079e-05,0.53225,1.27302,0.0658962,0.401829,2.56079e-05,0.53225,2.46848e-06,0.016326,0.409336,1070.15,0,0,2.66545,2.66545,0.0390452,214.463,1.82291,0.106791,-87.1066,0.082215,0.0845109
-703266,0,1.76364e-05,0,1,1,703272,127.302,0.0658962,0.467725,2.46848e-06,1.27302,0.0658962,0.401829,4.15e-05,2.56079e-05,0.53225,1.27302,0.0658962,0.401829,2.56079e-05,0.53225,2.46848e-06,0.016326,0.409336,1070.15,0,0,2.66545,2.66545,0.0390452,214.463,1.82291,0.106791,-87.1066,0.082215,0.0845109
-703267,0.833333,1.76364e-05,2,6,1,703268,127.303,0.0658962,0.467725,4.00958e-06,1.27303,0.0658962,0.401828,4.15e-05,2.56079e-05,0.53225,1.27303,0.0658962,0.401828,2.56079e-05,0.53225,4.00958e-06,0.016326,0.409336,1070.15,0,0,2.66545,2.66545,0.0390452,214.463,1.82291,0.106791,-87.1066,0.0822145,0.0845109
-703268,0.857142,1.76364e-05,2,7,1,703271,127.303,0.0658962,0.467725,5.62645e-06,1.27303,0.0658962,0.401828,4.15e-05,2.56079e-05,0.53225,1.27303,0.0658962,0.401828,2.56079e-05,0.53225,5.62645e-06,0.016326,0.409336,1070.15,0,0,2.66545,2.66545,0.0390452,214.463,1.82291,0.106791,-87.1066,0.0822141,0.084511
-703268,0.888888,1.76364e-05,3,9,1,703270,127.303,0.0658963,0.467724,5.61333e-06,1.27303,0.0658963,0.401828,4.15e-05,2.56079e-05,0.53225,1.27303,0.0658963,0.401828,2.56079e-05,0.53225,5.61333e-06,0.016326,0.409335,1070.15,0,0,2.66545,2.66545,0.0390452,214.463,1.82291,0.106791,-87.1066,0.082214,0.0845112
-703267,0.888888,1.76364e-05,3,9,1,703268,127.303,0.0658963,0.467725,3.48313e-06,1.27303,0.0658963,0.401828,4.15e-05,2.56079e-05,0.53225,1.27303,0.0658963,0.401828,2.56079e-05,0.53225,3.48313e-06,0.016326,0.409335,1070.15,0,0,2.66545,2.66545,0.0390452,214.463,1.82291,0.106791,-87.1065,0.0822147,0.0845112
-703268,0.666666,1.76364e-05,1,3,1,703271,127.303,0.0658963,0.467725,6.0616e-06,1.27303,0.0658963,0.401828,4.15e-05,2.56079e-05,0.53225,1.27303,0.0658963,0.401828,2.56079e-05,0.53225,6.0616e-06,0.016326,0.409335,1070.15,0,0,2.66545,2.66545,0.0390452,214.463,1.82291,0.106791,-87.1066,0.082214,0.0845113
-703267,0.799999,1.76364e-05,2,5,1,703268,127.303,0.0658963,0.467725,4.88998e-06,1.27303,0.0658963,0.401828,4.15e-05,2.56079e-05,0.53225,1.27303,0.0658963,0.401828,2.56079e-05,0.53225,4.88998e-06,0.016326,0.409335,1070.15,0,0,2.66545,2.66545,0.0390452,214.463,1.82291,0.106791,-87.1065,0.0822143,0.0845113
-703268,0.833333,1.76364e-05,2,6,1,703268,127.303,0.0658963,0.467725,6.0417e-06,1.27303,0.0658963,0.401828,4.15e-05,2.56079e-05,0.53225,1.27303,0.0658963,0.401828,2.56079e-05,0.53225,6.0417e-06,0.016326,0.409335,1070.15,0,0,2.66545,2.66545,0.0390452,214.463,1.82291,0.106791,-87.1066,0.082214,0.0845113
-703268,0.833332,1.76364e-05,2,6,1,703268,127.303,0.0658963,0.467725,6.35751e-06,1.27303,0.0658963,0.401828,4.15e-05,2.56079e-05,0.53225,1.27303,0.0658963,0.401828,2.56079e-05,0.53225,6.35751e-06,0.016326,0.409335,1070.15,0,0,2.66545,2.66545,0.0390452,214.463,1.82291,0.106791,-87.1066,0.0822139,0.0845113
-703267,0.666665,1.76364e-05,1,3,1,703272,127.303,0.0658963,0.467725,4.05661e-06,1.27303,0.0658963,0.401829,4.15e-05,2.56079e-05,0.53225,1.27303,0.0658963,0.401829,2.56079e-05,0.53225,4.05661e-06,0.016326,0.409335,1070.15,0,0,2.66545,2.66545,0.0390452,214.463,1.82291,0.106791,-87.1065,0.0822146,0.0845112
-703268,0.666666,1.76364e-05,1,3,1,703269,127.303,0.0658963,0.467725,5.37774e-06,1.27303,0.0658963,0.401828,4.15e-05,2.56079e-05,0.53225,1.27303,0.0658963,0.401828,2.56079e-05,0.53225,5.37774e-06,0.016326,0.409335,1070.15,0,0,2.66545,2.66545,0.0390452,214.463,1.82291,0.106791,-87.1066,0.0822142,0.0845112
-703267,0.888888,1.76364e-05,3,9,1,703269,127.303,0.0658963,0.467725,4.31493e-06,1.27303,0.0658963,0.401828,4.15e-05,2.56078e-05,0.53225,1.27303,0.0658963,0.401828,2.56078e-05,0.53225,4.31493e-06,0.016326,0.409335,1070.15,0,0,2.66545,2.66545,0.0390452,214.463,1.82291,0.106791,-87.1065,0.0822144,0.0845113
-703266,0.499999,1.76364e-05,1,2,1,703271,127.303,0.0658963,0.467725,4.8859e-09,1.27303,0.0658963,0.401828,4.15e-05,2.56078e-05,0.53225,1.27303,0.0658963,0.401828,2.56078e-05,0.53225,4.8859e-09,0.016326,0.409335,1070.15,0,0,2.66546,2.66546,0.0390452,214.464,1.82292,0.106791,-87.1064,0.0822156,0.0845113
-703266,0,1.76364e-05,0,1,1,703269,127.303,0.0658963,0.467725,4.8859e-09,1.27303,0.0658963,0.401828,4.15e-05,2.56078e-05,0.53225,1.27303,0.0658963,0.401828,2.56078e-05,0.53225,4.8859e-09,0.016326,0.409335,1070.15,0,0,2.66546,2.66546,0.0390452,214.464,1.82292,0.106791,-87.1064,0.0822156,0.0845113
-703266,0,1.76364e-05,0,1,1,703266,127.303,0.0658963,0.467725,4.8859e-09,1.27303,0.0658963,0.401828,4.15e-05,2.56078e-05,0.53225,1.27303,0.0658963,0.401828,2.56078e-05,0.53225,4.8859e-09,0.016326,0.409335,1070.15,0,0,2.66546,2.66546,0.0390452,214.464,1.82292,0.106791,-87.1064,0.0822156,0.0845113
-703266,0,1.76364e-05,0,1,1,703268,127.303,0.0658963,0.467725,4.8859e-09,1.27303,0.0658963,0.401828,4.15e-05,2.56078e-05,0.53225,1.27303,0.0658963,0.401828,2.56078e-05,0.53225,4.8859e-09,0.016326,0.409335,1070.15,0,0,2.66546,2.66546,0.0390452,214.464,1.82292,0.106791,-87.1064,0.0822156,0.0845113
-703266,0,1.76364e-05,0,1,1,703269,127.303,0.0658963,0.467725,4.8859e-09,1.27303,0.0658963,0.401828,4.15e-05,2.56078e-05,0.53225,1.27303,0.0658963,0.401828,2.56078e-05,0.53225,4.8859e-09,0.016326,0.409335,1070.15,0,0,2.66546,2.66546,0.0390452,214.464,1.82292,0.106791,-87.1064,0.0822156,0.0845113
-703266,0.5,1.76364e-05,1,2,1,703267,127.303,0.0658963,0.467725,3.43594e-07,1.27303,0.0658963,0.401828,4.15e-05,2.56078e-05,0.53225,1.27303,0.0658963,0.401828,2.56078e-05,0.53225,3.43594e-07,0.016326,0.409335,1070.15,0,0,2.66546,2.66546,0.0390452,214.464,1.82292,0.106791,-87.1064,0.0822155,0.0845113
-703266,0.5,1.76364e-05,1,2,1,703267,127.303,0.0658962,0.467725,1.38329e-07,1.27303,0.0658962,0.401828,4.15e-05,2.56079e-05,0.53225,1.27303,0.0658962,0.401828,2.56079e-05,0.53225,1.38329e-07,0.016326,0.409335,1070.15,0,0,2.66546,2.66546,0.0390452,214.464,1.82292,0.106791,-87.1064,0.0822155,0.0845112
-703266,0,1.76364e-05,0,1,1,703267,127.303,0.0658962,0.467725,1.38329e-07,1.27303,0.0658962,0.401828,4.15e-05,2.56079e-05,0.53225,1.27303,0.0658962,0.401828,2.56079e-05,0.53225,1.38329e-07,0.016326,0.409335,1070.15,0,0,2.66546,2.66546,0.0390452,214.464,1.82292,0.106791,-87.1064,0.0822155,0.0845112
-703266,0,1.76364e-05,0,1,1,703266,127.303,0.0658962,0.467725,1.38329e-07,1.27303,0.0658962,0.401828,4.15e-05,2.56079e-05,0.53225,1.27303,0.0658962,0.401828,2.56079e-05,0.53225,1.38329e-07,0.016326,0.409335,1070.15,0,0,2.66546,2.66546,0.0390452,214.464,1.82292,0.106791,-87.1064,0.0822155,0.0845112
-703266,0.5,1.76364e-05,1,2,1,703268,127.303,0.0658963,0.467724,7.04024e-08,1.27303,0.0658963,0.401828,4.15e-05,2.56078e-05,0.53225,1.27303,0.0658963,0.401828,2.56078e-05,0.53225,7.04024e-08,0.016326,0.409335,1070.15,0,0,2.66546,2.66546,0.0390452,214.464,1.82292,0.106791,-87.1064,0.0822155,0.0845113
-703266,0,1.76364e-05,0,1,1,703270,127.303,0.0658963,0.467724,7.04024e-08,1.27303,0.0658963,0.401828,4.15e-05,2.56078e-05,0.53225,1.27303,0.0658963,0.401828,2.56078e-05,0.53225,7.04024e-08,0.016326,0.409335,1070.15,0,0,2.66546,2.66546,0.0390452,214.464,1.82292,0.106791,-87.1064,0.0822155,0.0845113
-703267,0.5,1.76364e-05,1,2,1,703271,127.303,0.0658963,0.467725,4.1114e-06,1.27303,0.0658963,0.401828,4.15e-05,2.56078e-05,0.53225,1.27303,0.0658963,0.401828,2.56078e-05,0.53225,4.1114e-06,0.016326,0.409335,1070.15,0,0,2.66545,2.66545,0.0390452,214.463,1.82291,0.106791,-87.1065,0.0822145,0.0845113
-703268,0.666666,1.76364e-05,1,3,1,703269,127.303,0.0658963,0.467725,6.11221e-06,1.27303,0.0658963,0.401828,4.15e-05,2.56078e-05,0.53225,1.27303,0.0658963,0.401828,2.56078e-05,0.53225,6.11221e-06,0.016326,0.409335,1070.15,0,0,2.66545,2.66545,0.0390452,214.463,1.82291,0.106791,-87.1066,0.0822139,0.0845113
-703268,0.857141,1.76364e-05,2,7,1,703272,127.303,0.0658962,0.467724,6.33458e-06,1.27303,0.0658962,0.401828,4.15e-05,2.56078e-05,0.53225,1.27303,0.0658962,0.401828,2.56078e-05,0.53225,6.33458e-06,0.016326,0.409335,1070.15,0,0,2.66545,2.66545,0.0390452,214.463,1.82291,0.106791,-87.1066,0.0822138,0.0845112
-703268,0.833333,1.76364e-05,2,6,1,703273,127.303,0.0658962,0.467725,6.64563e-06,1.27303,0.0658962,0.401828,4.15e-05,2.56078e-05,0.53225,1.27303,0.0658962,0.401828,2.56078e-05,0.53225,6.64563e-06,0.016326,0.409335,1070.15,0,0,2.66545,2.66545,0.0390452,214.463,1.82291,0.106791,-87.1066,0.0822139,0.0845113
-703267,0.799999,1.76364e-05,2,5,1,703270,127.303,0.0658963,0.467725,2.91048e-06,1.27303,0.0658963,0.401829,4.15e-05,2.56078e-05,0.532249,1.27303,0.0658963,0.401829,2.56078e-05,0.532249,2.91048e-06,0.016326,0.409335,1070.15,0,0,2.66545,2.66545,0.0390452,214.464,1.82291,0.106791,-87.1064,0.0822149,0.0845114
-703266,0.833333,1.76364e-05,2,6,1,703268,127.303,0.0658963,0.467725,1.17433e-06,1.27303,0.0658963,0.401829,4.15e-05,2.56078e-05,0.532249,1.27303,0.0658963,0.401829,2.56078e-05,0.532249,1.17433e-06,0.016326,0.409335,1070.15,0,0,2.66545,2.66545,0.0390452,214.464,1.82292,0.106791,-87.1064,0.0822153,0.0845115
-703266,0,1.76364e-05,0,1,1,703268,127.303,0.0658963,0.467725,1.17433e-06,1.27303,0.0658963,0.401829,4.15e-05,2.56078e-05,0.532249,1.27303,0.0658963,0.401829,2.56078e-05,0.532249,1.17433e-06,0.016326,0.409335,1070.15,0,0,2.66545,2.66545,0.0390452,214.464,1.82292,0.106791,-87.1064,0.0822153,0.0845115
-703266,0.5,1.76364e-05,1,2,1,703268,127.303,0.0658963,0.467725,9.15387e-07,1.27303,0.0658963,0.401829,4.15e-05,2.56078e-05,0.532249,1.27303,0.0658963,0.401829,2.56078e-05,0.532249,9.15387e-07,0.016326,0.409335,1070.15,0,0,2.66545,2.66545,0.0390452,214.464,1.82292,0.106791,-87.1064,0.0822154,0.0845114
-703266,0.666667,1.76364e-05,1,3,1,703267,127.303,0.0658963,0.467725,4.34168e-07,1.27303,0.0658963,0.401829,4.15e-05,2.56078e-05,0.532249,1.27303,0.0658963,0.401829,2.56078e-05,0.532249,4.34168e-07,0.016326,0.409335,1070.15,0,0,2.66545,2.66545,0.0390452,214.464,1.82292,0.106791,-87.1063,0.0822156,0.0845115
-703266,0.5,1.76364e-05,1,2,1,703267,127.303,0.0658963,0.467725,6.02617e-07,1.27303,0.0658963,0.401829,4.15e-05,2.56078e-05,0.532249,1.27303,0.0658963,0.401829,2.56078e-05,0.532249,6.02617e-07,0.0163259,0.409335,1070.15,0,0,2.66545,2.66545,0.0390452,214.464,1.82292,0.106791,-87.1063,0.0822155,0.0845115
-703266,0,1.76364e-05,0,1,1,703267,127.303,0.0658963,0.467725,6.02617e-07,1.27303,0.0658963,0.401829,4.15e-05,2.56078e-05,0.532249,1.27303,0.0658963,0.401829,2.56078e-05,0.532249,6.02617e-07,0.0163259,0.409335,1070.15,0,0,2.66545,2.66545,0.0390452,214.464,1.82292,0.106791,-87.1063,0.0822155,0.0845115
