# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = cmb_model
# start_datetime = 2023-07-27 20:18:06 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Modelo1/Data/cmb.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmp_7mg7k3w/ep1ooquo.json
# random
#   seed = 84276
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output1/cmb/cmb-20230727211806.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,H0,Omb,Om,zeta,h,Omega_b,Omega_c,wr,Omega_r,Omega_L,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,g1,g2,zstar,z0,v0.1,sol_v.1.1,v,g,la,R,wb,x.1,x.2,x.3
-596018,0.749998,1.32469e-05,2,4,1,596020,83.2689,0.145369,0.839689,4.45726e-07,0.832689,0.145369,0.69432,4.15e-05,5.98526e-05,0.160251,0.832689,0.145369,0.69432,5.98526e-05,0.160251,4.45726e-07,0.0172033,0.420574,1069.52,0,0,2.08819,2.08819,0.0294218,222.972,1.9135,0.100795,-78.5984,0.172802,0.0785145
-596018,0.5,1.32469e-05,1,2,1,596020,83.2688,0.145369,0.839689,5.74263e-07,0.832688,0.145369,0.69432,4.15e-05,5.98526e-05,0.160251,0.832688,0.145369,0.69432,5.98526e-05,0.160251,5.74263e-07,0.0172033,0.420574,1069.52,0,0,2.08819,2.08819,0.0294218,222.972,1.9135,0.100794,-78.5984,0.172801,0.0785144
-596019,0.5,1.32469e-05,1,2,1,596020,83.2688,0.145369,0.839689,2.10324e-06,0.832688,0.145369,0.69432,4.15e-05,5.98526e-05,0.160251,0.832688,0.145369,0.69432,5.98526e-05,0.160251,2.10324e-06,0.0172033,0.420574,1069.52,0,0,2.08819,2.08819,0.0294218,222.972,1.9135,0.100794,-78.5985,0.172801,0.0785144
-596019,0.799999,1.32469e-05,2,5,1,596020,83.2688,0.145369,0.839689,2.34613e-06,0.832688,0.145369,0.69432,4.15e-05,5.98526e-05,0.160251,0.832688,0.145369,0.69432,5.98526e-05,0.160251,2.34613e-06,0.0172033,0.420574,1069.52,0,0,2.08819,2.08819,0.0294218,222.972,1.9135,0.100794,-78.5985,0.172801,0.0785145
-596019,0.875,1.32469e-05,3,8,1,596021,83.2688,0.145369,0.839689,3.10262e-06,0.832688,0.145369,0.694321,4.15e-05,5.98526e-05,0.160251,0.832688,0.145369,0.694321,5.98526e-05,0.160251,3.10262e-06,0.0172034,0.420574,1069.52,0,0,2.08819,2.08819,0.0294218,222.971,1.9135,0.100794,-78.5986,0.172801,0.0785142
-596020,0.8,1.32469e-05,2,5,1,596022,83.2688,0.145368,0.83969,4.8174e-06,0.832688,0.145368,0.694321,4.15e-05,5.98527e-05,0.160251,0.832688,0.145368,0.694321,5.98527e-05,0.160251,4.8174e-06,0.0172034,0.420575,1069.52,0,0,2.08819,2.08819,0.0294219,222.971,1.9135,0.100794,-78.5987,0.1728,0.078514
-596019,0.888888,1.32469e-05,3,9,1,596021,83.2688,0.145368,0.83969,3.27463e-06,0.832688,0.145368,0.694322,4.15e-05,5.98527e-05,0.16025,0.832688,0.145368,0.694322,5.98527e-05,0.16025,3.27463e-06,0.0172034,0.420575,1069.52,0,0,2.08819,2.08819,0.0294219,222.971,1.9135,0.100794,-78.5987,0.172801,0.0785139
-596019,0.857142,1.32469e-05,2,7,1,596022,83.2688,0.145368,0.83969,2.64065e-06,0.832688,0.145368,0.694322,4.15e-05,5.98527e-05,0.16025,0.832688,0.145368,0.694322,5.98527e-05,0.16025,2.64065e-06,0.0172034,0.420575,1069.52,0,0,2.08819,2.08819,0.0294219,222.971,1.9135,0.100794,-78.5987,0.172801,0.0785138
-596018,0.857142,1.32469e-05,2,7,1,596021,83.2688,0.145368,0.83969,1.93363e-06,0.832688,0.145368,0.694322,4.15e-05,5.98527e-05,0.16025,0.832688,0.145368,0.694322,5.98527e-05,0.16025,1.93363e-06,0.0172035,0.420575,1069.52,0,0,2.08819,2.08819,0.0294219,222.971,1.9135,0.100794,-78.5987,0.172801,0.0785136
-596018,0.499999,1.32469e-05,1,2,1,596021,83.2688,0.145368,0.83969,2.31553e-07,0.832688,0.145368,0.694322,4.15e-05,5.98527e-05,0.16025,0.832688,0.145368,0.694322,5.98527e-05,0.16025,2.31553e-07,0.0172035,0.420575,1069.52,0,0,2.08819,2.08819,0.0294219,222.971,1.9135,0.100794,-78.5987,0.172802,0.0785136
-596018,0,1.32469e-05,0,1,1,596019,83.2688,0.145368,0.83969,2.31553e-07,0.832688,0.145368,0.694322,4.15e-05,5.98527e-05,0.16025,0.832688,0.145368,0.694322,5.98527e-05,0.16025,2.31553e-07,0.0172035,0.420575,1069.52,0,0,2.08819,2.08819,0.0294219,222.971,1.9135,0.100794,-78.5987,0.172802,0.0785136
-596019,0.75,1.32469e-05,2,4,1,596026,83.2687,0.145368,0.83969,4.11683e-06,0.832687,0.145368,0.694322,4.15e-05,5.98527e-05,0.16025,0.832687,0.145368,0.694322,5.98527e-05,0.16025,4.11683e-06,0.0172034,0.420575,1069.52,0,0,2.08819,2.08819,0.0294219,222.971,1.9135,0.100794,-78.5987,0.1728,0.0785139
-596020,0.666666,1.32469e-05,1,3,1,596021,83.2687,0.145368,0.83969,5.5282e-06,0.832687,0.145368,0.694322,4.15e-05,5.98527e-05,0.16025,0.832687,0.145368,0.694322,5.98527e-05,0.16025,5.5282e-06,0.0172034,0.420575,1069.52,0,0,2.08818,2.08818,0.0294219,222.971,1.9135,0.100794,-78.5988,0.1728,0.0785139
-596021,0.899999,1.32469e-05,3,10,1,596021,83.2688,0.145368,0.83969,7.26117e-06,0.832688,0.145368,0.694322,4.15e-05,5.98527e-05,0.16025,0.832688,0.145368,0.694322,5.98527e-05,0.16025,7.26117e-06,0.0172034,0.420575,1069.52,0,0,2.08818,2.08818,0.0294219,222.971,1.9135,0.100794,-78.5989,0.172799,0.0785139
-596021,0.857141,1.32469e-05,2,7,1,596021,83.2688,0.145368,0.83969,7.78659e-06,0.832688,0.145368,0.694322,4.15e-05,5.98527e-05,0.16025,0.832688,0.145368,0.694322,5.98527e-05,0.16025,7.78659e-06,0.0172034,0.420575,1069.52,0,0,2.08818,2.08818,0.0294219,222.971,1.9135,0.100794,-78.5989,0.172799,0.0785139
-596021,0.899998,1.32469e-05,3,10,1,596024,83.2688,0.145368,0.83969,7.83664e-06,0.832688,0.145368,0.694322,4.15e-05,5.98527e-05,0.16025,0.832688,0.145368,0.694322,5.98527e-05,0.16025,7.83664e-06,0.0172034,0.420575,1069.52,0,0,2.08818,2.08818,0.0294219,222.971,1.9135,0.100794,-78.5989,0.172799,0.0785138
-596018,0.916664,1.32469e-05,3,12,1,596024,83.2688,0.145368,0.839691,1.0163e-06,0.832688,0.145368,0.694323,4.15e-05,5.98526e-05,0.160249,0.832688,0.145368,0.694323,5.98526e-05,0.160249,1.0163e-06,0.0172034,0.420575,1069.52,0,0,2.08819,2.08819,0.0294218,222.971,1.9135,0.100794,-78.5986,0.172802,0.0785138
-596018,0.5,1.32469e-05,1,2,1,596020,83.2688,0.145368,0.839691,2.05565e-06,0.832688,0.145368,0.694323,4.15e-05,5.98526e-05,0.160249,0.832688,0.145368,0.694323,5.98526e-05,0.160249,2.05565e-06,0.0172034,0.420575,1069.52,0,0,2.08819,2.08819,0.0294218,222.971,1.9135,0.100794,-78.5986,0.172801,0.0785138
-596018,0.833333,1.32469e-05,2,6,1,596022,83.2688,0.145368,0.839691,1.45134e-06,0.832688,0.145368,0.694323,4.15e-05,5.98526e-05,0.160249,0.832688,0.145368,0.694323,5.98526e-05,0.160249,1.45134e-06,0.0172034,0.420575,1069.52,0,0,2.08819,2.08819,0.0294218,222.971,1.9135,0.100794,-78.5986,0.172802,0.0785139
-596018,0.857143,1.32469e-05,2,7,1,596019,83.2688,0.145368,0.839691,2.10709e-06,0.832688,0.145368,0.694323,4.15e-05,5.98526e-05,0.160249,0.832688,0.145368,0.694323,5.98526e-05,0.160249,2.10709e-06,0.0172034,0.420575,1069.52,0,0,2.08819,2.08819,0.0294218,222.971,1.9135,0.100794,-78.5986,0.172801,0.0785139
-596018,0.8,1.32469e-05,2,5,1,596020,83.2688,0.145368,0.839691,1.90338e-06,0.832688,0.145368,0.694323,4.15e-05,5.98526e-05,0.160249,0.832688,0.145368,0.694323,5.98526e-05,0.160249,1.90338e-06,0.0172034,0.420575,1069.52,0,0,2.08819,2.08819,0.0294218,222.971,1.9135,0.100794,-78.5987,0.172801,0.0785138
-596019,0.833333,1.32469e-05,2,6,1,596019,83.2688,0.145368,0.839691,2.85714e-06,0.832688,0.145368,0.694323,4.15e-05,5.98526e-05,0.160249,0.832688,0.145368,0.694323,5.98526e-05,0.160249,2.85714e-06,0.0172034,0.420575,1069.52,0,0,2.08819,2.08819,0.0294218,222.971,1.9135,0.100794,-78.5987,0.172801,0.0785138
-596019,0.666666,1.32469e-05,1,3,1,596019,83.2688,0.145368,0.839691,2.34588e-06,0.832688,0.145368,0.694323,4.15e-05,5.98526e-05,0.160249,0.832688,0.145368,0.694323,5.98526e-05,0.160249,2.34588e-06,0.0172034,0.420575,1069.52,0,0,2.08819,2.08819,0.0294218,222.971,1.9135,0.100794,-78.5987,0.172801,0.0785138
-596019,0,1.32469e-05,0,1,1,596027,83.2688,0.145368,0.839691,2.34588e-06,0.832688,0.145368,0.694323,4.15e-05,5.98526e-05,0.160249,0.832688,0.145368,0.694323,5.98526e-05,0.160249,2.34588e-06,0.0172034,0.420575,1069.52,0,0,2.08819,2.08819,0.0294218,222.971,1.9135,0.100794,-78.5987,0.172801,0.0785138
-596018,0.666666,1.32469e-05,1,3,1,596019,83.2688,0.145368,0.839691,1.93973e-06,0.832688,0.145368,0.694323,4.15e-05,5.98526e-05,0.160249,0.832688,0.145368,0.694323,5.98526e-05,0.160249,1.93973e-06,0.0172034,0.420575,1069.52,0,0,2.08819,2.08819,0.0294218,222.971,1.9135,0.100794,-78.5986,0.172801,0.0785138
-596018,0.8,1.32469e-05,2,5,1,596023,83.2688,0.145368,0.839691,2.38304e-06,0.832688,0.145368,0.694323,4.15e-05,5.98526e-05,0.160249,0.832688,0.145368,0.694323,5.98526e-05,0.160249,2.38304e-06,0.0172034,0.420575,1069.52,0,0,2.08818,2.08818,0.0294218,222.971,1.9135,0.100794,-78.5986,0.172801,0.0785138
-596018,0.833333,1.32469e-05,2,6,1,596019,83.2688,0.145368,0.839691,2.44924e-06,0.832688,0.145368,0.694323,4.15e-05,5.98526e-05,0.160249,0.832688,0.145368,0.694323,5.98526e-05,0.160249,2.44924e-06,0.0172034,0.420575,1069.52,0,0,2.08818,2.08818,0.0294218,222.971,1.9135,0.100794,-78.5986,0.172801,0.0785138
-596018,0.499999,1.32469e-05,1,2,1,596023,83.2689,0.145368,0.839691,8.70906e-07,0.832689,0.145368,0.694323,4.15e-05,5.98526e-05,0.160249,0.832689,0.145368,0.694323,5.98526e-05,0.160249,8.70906e-07,0.0172034,0.420575,1069.52,0,0,2.08819,2.08819,0.0294218,222.971,1.9135,0.100794,-78.5986,0.172802,0.0785138
-596019,0.5,1.32469e-05,1,2,1,596022,83.2689,0.145368,0.839691,3.05474e-06,0.832689,0.145368,0.694323,4.15e-05,5.98526e-05,0.160249,0.832689,0.145368,0.694323,5.98526e-05,0.160249,3.05474e-06,0.0172035,0.420575,1069.52,0,0,2.08818,2.08818,0.0294218,222.971,1.9135,0.100794,-78.5987,0.172801,0.0785137
-596018,0.874999,1.32469e-05,3,8,1,596019,83.2689,0.145368,0.839691,5.75353e-07,0.832689,0.145368,0.694324,4.15e-05,5.98526e-05,0.160249,0.832689,0.145368,0.694324,5.98526e-05,0.160249,5.75353e-07,0.0172035,0.420575,1069.52,0,0,2.08819,2.08819,0.0294218,222.971,1.9135,0.100794,-78.5986,0.172802,0.0785137
-596018,0,1.32469e-05,0,1,1,596020,83.2689,0.145368,0.839691,5.75353e-07,0.832689,0.145368,0.694324,4.15e-05,5.98526e-05,0.160249,0.832689,0.145368,0.694324,5.98526e-05,0.160249,5.75353e-07,0.0172035,0.420575,1069.52,0,0,2.08819,2.08819,0.0294218,222.971,1.9135,0.100794,-78.5986,0.172802,0.0785137
-596018,0.75,1.32469e-05,2,4,1,596018,83.2689,0.145368,0.839691,6.9207e-07,0.832689,0.145368,0.694324,4.15e-05,5.98526e-05,0.160249,0.832689,0.145368,0.694324,5.98526e-05,0.160249,6.9207e-07,0.0172034,0.420575,1069.52,0,0,2.08819,2.08819,0.0294218,222.971,1.9135,0.100794,-78.5986,0.172802,0.0785138
-596018,0.666666,1.32469e-05,1,3,1,596019,83.2689,0.145368,0.839691,7.80558e-07,0.832689,0.145368,0.694324,4.15e-05,5.98525e-05,0.160249,0.832689,0.145368,0.694324,5.98525e-05,0.160249,7.80558e-07,0.0172034,0.420575,1069.52,0,0,2.08819,2.08819,0.0294218,222.971,1.9135,0.100794,-78.5986,0.172802,0.0785138
-596018,0,1.32469e-05,0,1,1,596019,83.2689,0.145368,0.839691,7.80558e-07,0.832689,0.145368,0.694324,4.15e-05,5.98525e-05,0.160249,0.832689,0.145368,0.694324,5.98525e-05,0.160249,7.80558e-07,0.0172034,0.420575,1069.52,0,0,2.08819,2.08819,0.0294218,222.971,1.9135,0.100794,-78.5986,0.172802,0.0785138
-596018,0.5,1.32469e-05,1,2,1,596021,83.2689,0.145368,0.839691,3.82651e-07,0.832689,0.145368,0.694323,4.15e-05,5.98525e-05,0.160249,0.832689,0.145368,0.694323,5.98525e-05,0.160249,3.82651e-07,0.0172034,0.420575,1069.52,0,0,2.08819,2.08819,0.0294218,222.971,1.9135,0.100794,-78.5985,0.172802,0.0785139
-596020,0.875,1.32469e-05,3,8,1,596024,83.2688,0.145368,0.839691,6.81749e-06,0.832688,0.145368,0.694323,4.15e-05,5.98526e-05,0.160249,0.832688,0.145368,0.694323,5.98526e-05,0.160249,6.81749e-06,0.0172034,0.420575,1069.52,0,0,2.08818,2.08818,0.0294218,222.971,1.9135,0.100794,-78.5988,0.1728,0.078514
