# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = cmb_model
# start_datetime = 2023-07-27 20:31:00 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Modelo1/Data/cmb.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpfdist83k/pudhnfkr.json
# random
#   seed = 21181
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output1/cmb/cmb-20230727213100.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,H0,Omb,Om,zeta,h,Omega_b,Omega_c,wr,Omega_r,Omega_L,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,g1,g2,zstar,z0,v0.1,sol_v.1.1,v,g,la,R,wb,x.1,x.2,x.3
-680554,0.941164,0.000137138,4,17,1,680558,124.627,0.0667505,0.522159,5.17289e-06,1.24627,0.0667505,0.455409,4.15e-05,2.67191e-05,0.477814,1.24627,0.0667505,0.455409,2.67191e-05,0.477814,5.17289e-06,0.01677,0.415162,1071.14,0,0,2.54718,2.54718,0.0371343,215.493,1.84061,0.103677,-86.0769,0.0999055,0.0813966
-680555,0.857142,0.000137138,2,7,1,680555,124.627,0.0667505,0.522159,5.90421e-06,1.24627,0.0667505,0.455409,4.15e-05,2.67191e-05,0.477814,1.24627,0.0667505,0.455409,2.67191e-05,0.477814,5.90421e-06,0.01677,0.415162,1071.14,0,0,2.54718,2.54718,0.0371343,215.493,1.84061,0.103677,-86.0769,0.0999053,0.0813967
-680554,0.874998,0.000137138,3,8,1,680558,124.628,0.0667508,0.522159,1.38988e-06,1.24628,0.0667508,0.455408,4.15e-05,2.67189e-05,0.477815,1.24628,0.0667508,0.455408,2.67189e-05,0.477815,1.38988e-06,0.0167699,0.41516,1071.14,0,0,2.54718,2.54718,0.0371343,215.494,1.84061,0.103678,-86.0764,0.0999063,0.0813978
-680553,0.9,0.000137138,3,10,1,680555,124.627,0.0667508,0.522161,1.94441e-06,1.24627,0.0667508,0.45541,4.15e-05,2.67192e-05,0.477812,1.24627,0.0667508,0.45541,2.67192e-05,0.477812,1.94441e-06,0.0167701,0.415162,1071.14,0,0,2.54718,2.54718,0.0371343,215.493,1.84061,0.103677,-86.0768,0.0999069,0.0813966
-680551,0.875,0.000137138,3,8,1,680554,124.627,0.0667509,0.522165,1.32431e-07,1.24627,0.0667509,0.455414,4.15e-05,2.67193e-05,0.477808,1.24627,0.0667509,0.455414,2.67193e-05,0.477808,1.32431e-07,0.0167701,0.415163,1071.14,0,0,2.54717,2.54717,0.0371341,215.493,1.84061,0.103676,-86.0766,0.0999087,0.0813963
-680551,0,0.000137138,0,1,1,680554,124.627,0.0667509,0.522165,1.32431e-07,1.24627,0.0667509,0.455414,4.15e-05,2.67193e-05,0.477808,1.24627,0.0667509,0.455414,2.67193e-05,0.477808,1.32431e-07,0.0167701,0.415163,1071.14,0,0,2.54717,2.54717,0.0371341,215.493,1.84061,0.103676,-86.0766,0.0999087,0.0813963
-680551,0,0.000137138,0,1,1,680551,124.627,0.0667509,0.522165,1.32431e-07,1.24627,0.0667509,0.455414,4.15e-05,2.67193e-05,0.477808,1.24627,0.0667509,0.455414,2.67193e-05,0.477808,1.32431e-07,0.0167701,0.415163,1071.14,0,0,2.54717,2.54717,0.0371341,215.493,1.84061,0.103676,-86.0766,0.0999087,0.0813963
-680551,0.5,0.000137138,1,2,1,680551,124.627,0.0667509,0.522165,2.57903e-07,1.24627,0.0667509,0.455414,4.15e-05,2.67193e-05,0.477808,1.24627,0.0667509,0.455414,2.67193e-05,0.477808,2.57903e-07,0.0167701,0.415163,1071.14,0,0,2.54717,2.54717,0.0371341,215.493,1.84061,0.103676,-86.0766,0.0999086,0.0813964
-680551,0,0.000137138,0,1,1,680553,124.627,0.0667509,0.522165,2.57903e-07,1.24627,0.0667509,0.455414,4.15e-05,2.67193e-05,0.477808,1.24627,0.0667509,0.455414,2.67193e-05,0.477808,2.57903e-07,0.0167701,0.415163,1071.14,0,0,2.54717,2.54717,0.0371341,215.493,1.84061,0.103676,-86.0766,0.0999086,0.0813964
-680551,0,0.000137138,0,1,1,680553,124.627,0.0667509,0.522165,2.57903e-07,1.24627,0.0667509,0.455414,4.15e-05,2.67193e-05,0.477808,1.24627,0.0667509,0.455414,2.67193e-05,0.477808,2.57903e-07,0.0167701,0.415163,1071.14,0,0,2.54717,2.54717,0.0371341,215.493,1.84061,0.103676,-86.0766,0.0999086,0.0813964
-680551,0,0.000137138,0,1,1,680552,124.627,0.0667509,0.522165,2.57903e-07,1.24627,0.0667509,0.455414,4.15e-05,2.67193e-05,0.477808,1.24627,0.0667509,0.455414,2.67193e-05,0.477808,2.57903e-07,0.0167701,0.415163,1071.14,0,0,2.54717,2.54717,0.0371341,215.493,1.84061,0.103676,-86.0766,0.0999086,0.0813964
-680551,0.75,0.000137138,2,4,1,680554,124.627,0.0667509,0.522166,2.87505e-06,1.24627,0.0667509,0.455415,4.15e-05,2.67192e-05,0.477807,1.24627,0.0667509,0.455415,2.67192e-05,0.477807,2.87505e-06,0.01677,0.415162,1071.14,0,0,2.54716,2.54716,0.0371341,215.493,1.84061,0.103677,-86.0766,0.0999081,0.0813967
-680551,0.857143,0.000137138,2,7,1,680552,124.627,0.0667509,0.522166,2.23948e-06,1.24627,0.0667509,0.455415,4.15e-05,2.67192e-05,0.477807,1.24627,0.0667509,0.455415,2.67192e-05,0.477807,2.23948e-06,0.01677,0.415162,1071.14,0,0,2.54716,2.54716,0.0371341,215.493,1.84061,0.103677,-86.0765,0.0999083,0.0813969
-680550,0.888888,0.000137138,3,9,1,680552,124.627,0.0667509,0.522168,1.63667e-06,1.24627,0.0667509,0.455417,4.15e-05,2.67191e-05,0.477806,1.24627,0.0667509,0.455417,2.67191e-05,0.477806,1.63667e-06,0.01677,0.415161,1071.14,0,0,2.54716,2.54716,0.037134,215.494,1.84061,0.103677,-86.0763,0.099909,0.0813971
-680551,0.874999,0.000137138,3,8,1,680552,124.628,0.0667508,0.522166,1.13318e-06,1.24628,0.0667508,0.455416,4.15e-05,2.6719e-05,0.477807,1.24628,0.0667508,0.455416,2.6719e-05,0.477807,1.13318e-06,0.0167699,0.41516,1071.14,0,0,2.54716,2.54716,0.037134,215.494,1.84061,0.103677,-86.0762,0.0999087,0.0813975
-680551,0.888889,0.000137138,3,9,1,680551,124.627,0.0667507,0.522167,1.41855e-06,1.24627,0.0667507,0.455416,4.15e-05,2.67191e-05,0.477807,1.24627,0.0667507,0.455416,2.67191e-05,0.477807,1.41855e-06,0.01677,0.415161,1071.14,0,0,2.54716,2.54716,0.0371341,215.494,1.84061,0.103677,-86.0764,0.0999087,0.0813971
-680551,0.9,0.000137138,3,10,1,680552,124.627,0.0667506,0.522167,2.09799e-06,1.24627,0.0667506,0.455416,4.15e-05,2.67193e-05,0.477806,1.24627,0.0667506,0.455416,2.67193e-05,0.477806,2.09799e-06,0.0167701,0.415163,1071.14,0,0,2.54716,2.54716,0.0371341,215.493,1.84061,0.103676,-86.0767,0.0999086,0.0813961
-680551,0.888888,0.000137138,3,9,1,680552,124.627,0.0667505,0.522166,1.23822e-06,1.24627,0.0667505,0.455416,4.15e-05,2.6719e-05,0.477807,1.24627,0.0667505,0.455416,2.6719e-05,0.477807,1.23822e-06,0.01677,0.415162,1071.14,0,0,2.54717,2.54717,0.0371341,215.494,1.84061,0.103677,-86.0765,0.0999086,0.0813968
-680551,0.499999,0.000137138,1,2,1,680553,124.628,0.0667505,0.522166,6.03935e-07,1.24628,0.0667505,0.455415,4.15e-05,2.6719e-05,0.477808,1.24628,0.0667505,0.455415,2.6719e-05,0.477808,6.03935e-07,0.01677,0.415161,1071.14,0,0,2.54717,2.54717,0.0371341,215.494,1.84061,0.103677,-86.0764,0.0999087,0.0813971
-680551,0,0.000137138,0,1,1,680553,124.628,0.0667505,0.522166,6.03935e-07,1.24628,0.0667505,0.455415,4.15e-05,2.6719e-05,0.477808,1.24628,0.0667505,0.455415,2.6719e-05,0.477808,6.03935e-07,0.01677,0.415161,1071.14,0,0,2.54717,2.54717,0.0371341,215.494,1.84061,0.103677,-86.0764,0.0999087,0.0813971
-680551,0,0.000137138,0,1,1,680552,124.628,0.0667505,0.522166,6.03935e-07,1.24628,0.0667505,0.455415,4.15e-05,2.6719e-05,0.477808,1.24628,0.0667505,0.455415,2.6719e-05,0.477808,6.03935e-07,0.01677,0.415161,1071.14,0,0,2.54717,2.54717,0.0371341,215.494,1.84061,0.103677,-86.0764,0.0999087,0.0813971
-680551,0.833333,0.000137138,2,6,1,680553,124.627,0.0667504,0.522166,4.84867e-07,1.24627,0.0667504,0.455415,4.15e-05,2.6719e-05,0.477808,1.24627,0.0667504,0.455415,2.6719e-05,0.477808,4.84867e-07,0.01677,0.415162,1071.14,0,0,2.54717,2.54717,0.0371341,215.494,1.84061,0.103677,-86.0765,0.0999087,0.0813968
-680551,0.499999,0.000137138,1,2,1,680553,124.627,0.0667504,0.522165,9.74124e-07,1.24627,0.0667504,0.455414,4.15e-05,2.6719e-05,0.477808,1.24627,0.0667504,0.455414,2.6719e-05,0.477808,9.74124e-07,0.01677,0.415162,1071.14,0,0,2.54717,2.54717,0.0371341,215.493,1.84061,0.103677,-86.0765,0.0999083,0.0813968
-680552,0.875,0.000137138,3,8,1,680553,124.628,0.0667501,0.522165,2.77668e-06,1.24628,0.0667501,0.455414,4.15e-05,2.6719e-05,0.477809,1.24628,0.0667501,0.455414,2.6719e-05,0.477809,2.77668e-06,0.0167701,0.415162,1071.14,0,0,2.54717,2.54717,0.0371342,215.493,1.84061,0.103676,-86.0767,0.0999078,0.0813964
-680552,0.916667,0.000137138,3,12,1,680552,124.627,0.0667502,0.522165,2.85291e-06,1.24627,0.0667502,0.455415,4.15e-05,2.67191e-05,0.477808,1.24627,0.0667502,0.455415,2.67191e-05,0.477808,2.85291e-06,0.0167701,0.415163,1071.14,0,0,2.54717,2.54717,0.0371342,215.493,1.84061,0.103676,-86.0768,0.0999078,0.0813961
-680551,0.857143,0.000137138,2,7,1,680553,124.627,0.0667502,0.522165,2.64771e-06,1.24627,0.0667502,0.455415,4.15e-05,2.67191e-05,0.477808,1.24627,0.0667502,0.455415,2.67191e-05,0.477808,2.64771e-06,0.0167701,0.415163,1071.14,0,0,2.54717,2.54717,0.0371342,215.493,1.84061,0.103676,-86.0768,0.099908,0.081396
-680551,0.916667,0.000137138,3,12,1,680554,124.626,0.0667504,0.522167,3.62926e-06,1.24626,0.0667504,0.455416,4.15e-05,2.67195e-05,0.477806,1.24626,0.0667504,0.455416,2.67195e-05,0.477806,3.62926e-06,0.0167703,0.415165,1071.14,0,0,2.54716,2.54716,0.0371342,215.493,1.84061,0.103675,-86.0771,0.0999082,0.0813951
-680551,0.928571,0.000137138,3,14,1,680552,124.627,0.0667506,0.522167,4.62539e-06,1.24627,0.0667506,0.455416,4.15e-05,2.67194e-05,0.477806,1.24627,0.0667506,0.455416,2.67194e-05,0.477806,4.62539e-06,0.0167702,0.415164,1071.14,0,0,2.54716,2.54716,0.0371341,215.493,1.84061,0.103676,-86.0769,0.099908,0.0813957
-680550,0.857143,0.000137138,2,7,1,680554,124.626,0.0667503,0.522167,3.36253e-06,1.24626,0.0667503,0.455417,4.15e-05,2.67195e-05,0.477806,1.24626,0.0667503,0.455417,2.67195e-05,0.477806,3.36253e-06,0.0167703,0.415165,1071.14,0,0,2.54716,2.54716,0.0371342,215.493,1.84061,0.103675,-86.0772,0.0999084,0.0813949
-680551,0.916664,0.000137138,3,12,1,680552,124.627,0.0667502,0.522166,4.23064e-06,1.24627,0.0667502,0.455416,4.15e-05,2.67194e-05,0.477807,1.24627,0.0667502,0.455416,2.67194e-05,0.477807,4.23064e-06,0.0167703,0.415165,1071.14,0,0,2.54716,2.54716,0.0371342,215.493,1.84061,0.103675,-86.0772,0.0999078,0.0813951
-680551,0.799998,0.000137138,2,5,1,680554,124.626,0.06675,0.522165,2.19724e-06,1.24626,0.06675,0.455415,4.15e-05,2.67195e-05,0.477808,1.24626,0.06675,0.455415,2.67195e-05,0.477808,2.19724e-06,0.0167703,0.415166,1071.14,0,0,2.54717,2.54717,0.0371343,215.493,1.84061,0.103675,-86.0773,0.0999081,0.0813945
-680551,0.833333,0.000137138,2,6,1,680551,124.626,0.06675,0.522166,2.98902e-06,1.24626,0.06675,0.455416,4.15e-05,2.67194e-05,0.477808,1.24626,0.06675,0.455416,2.67194e-05,0.477808,2.98902e-06,0.0167704,0.415166,1071.14,0,0,2.54717,2.54717,0.0371342,215.493,1.84061,0.103674,-86.0774,0.099908,0.0813945
-680550,0.666667,0.000137138,1,3,1,680553,124.627,0.06675,0.522166,1.73769e-06,1.24627,0.06675,0.455416,4.15e-05,2.67194e-05,0.477807,1.24627,0.06675,0.455416,2.67194e-05,0.477807,1.73769e-06,0.0167703,0.415166,1071.14,0,0,2.54717,2.54717,0.0371342,215.493,1.84061,0.103675,-86.0773,0.0999085,0.0813946
-680551,0.8,0.000137138,2,5,1,680553,124.627,0.0667502,0.522165,3.49651e-06,1.24627,0.0667502,0.455415,4.15e-05,2.67194e-05,0.477808,1.24627,0.0667502,0.455415,2.67194e-05,0.477808,3.49651e-06,0.0167703,0.415165,1071.14,0,0,2.54717,2.54717,0.0371342,215.493,1.84061,0.103675,-86.0772,0.0999078,0.0813949
-680551,0.857142,0.000137138,2,7,1,680551,124.627,0.0667502,0.522166,3.89125e-06,1.24627,0.0667502,0.455415,4.15e-05,2.67194e-05,0.477808,1.24627,0.0667502,0.455415,2.67194e-05,0.477808,3.89125e-06,0.0167703,0.415165,1071.14,0,0,2.54717,2.54717,0.0371342,215.493,1.84061,0.103675,-86.0772,0.0999078,0.0813949
-680551,0.874997,0.000137138,3,8,1,680559,124.627,0.06675,0.522164,2.57756e-06,1.24627,0.06675,0.455414,4.15e-05,2.67192e-05,0.477809,1.24627,0.06675,0.455414,2.67192e-05,0.477809,2.57756e-06,0.0167702,0.415164,1071.14,0,0,2.54717,2.54717,0.0371342,215.493,1.84061,0.103675,-86.0771,0.0999078,0.0813954
-680552,0.75,0.000137138,2,4,1,680556,124.627,0.0667499,0.522165,4.2113e-06,1.24627,0.0667499,0.455415,4.15e-05,2.67192e-05,0.477809,1.24627,0.0667499,0.455415,2.67192e-05,0.477809,4.2113e-06,0.0167702,0.415164,1071.14,0,0,2.54717,2.54717,0.0371342,215.493,1.84061,0.103675,-86.0771,0.0999074,0.0813953
-680552,0.90909,0.000137138,3,11,1,680555,124.627,0.0667502,0.522166,5.75175e-06,1.24627,0.0667502,0.455416,4.15e-05,2.67193e-05,0.477807,1.24627,0.0667502,0.455416,2.67193e-05,0.477807,5.75175e-06,0.0167702,0.415164,1071.14,0,0,2.54716,2.54716,0.0371342,215.493,1.84061,0.103675,-86.0771,0.0999074,0.0813953
-680551,1,0.000137138,3,7,0,680552,124.627,0.0667502,0.522166,3.91126e-06,1.24627,0.0667502,0.455416,4.15e-05,2.67194e-05,0.477807,1.24627,0.0667502,0.455416,2.67194e-05,0.477807,3.91126e-06,0.0167702,0.415165,1071.14,0,0,2.54716,2.54716,0.0371342,215.493,1.84061,0.103675,-86.0771,0.099908,0.0813952
-680550,0.749999,0.000137138,2,4,1,680553,124.626,0.0667504,0.522166,8.03627e-07,1.24626,0.0667504,0.455416,4.15e-05,2.67195e-05,0.477807,1.24626,0.0667504,0.455416,2.67195e-05,0.477807,8.03627e-07,0.0167703,0.415165,1071.14,0,0,2.54717,2.54717,0.0371342,215.493,1.84061,0.103675,-86.0771,0.0999088,0.081395
-680550,0.8,0.000137138,2,5,1,680551,124.627,0.0667502,0.522166,7.55427e-07,1.24627,0.0667502,0.455416,4.15e-05,2.67194e-05,0.477807,1.24627,0.0667502,0.455416,2.67194e-05,0.477807,7.55427e-07,0.0167703,0.415165,1071.14,0,0,2.54717,2.54717,0.0371342,215.493,1.84061,0.103675,-86.0771,0.0999087,0.081395
-680551,0.9375,0.000137138,4,16,1,680553,124.627,0.0667509,0.522168,4.58286e-06,1.24627,0.0667509,0.455417,4.15e-05,2.67191e-05,0.477805,1.24627,0.0667509,0.455417,2.67191e-05,0.477805,4.58286e-06,0.01677,0.415161,1071.14,0,0,2.54716,2.54716,0.037134,215.494,1.84061,0.103677,-86.0764,0.0999084,0.0813972
-680553,0.90909,0.000137138,3,11,1,680554,124.628,0.0667508,0.522167,8.42047e-06,1.24628,0.0667508,0.455416,4.15e-05,2.67189e-05,0.477807,1.24628,0.0667508,0.455416,2.67189e-05,0.477807,8.42047e-06,0.0167699,0.41516,1071.14,0,0,2.54716,2.54716,0.037134,215.494,1.84061,0.103678,-86.0764,0.0999068,0.0813978
-680551,0.9,0.000137138,3,10,1,680556,124.627,0.0667507,0.52217,6.49745e-06,1.24627,0.0667507,0.455419,4.15e-05,2.67191e-05,0.477803,1.24627,0.0667507,0.455419,2.67191e-05,0.477803,6.49745e-06,0.01677,0.415162,1071.14,0,0,2.54716,2.54716,0.037134,215.493,1.84061,0.103677,-86.0765,0.0999083,0.0813968
-680551,0.899994,0.000137138,3,10,1,680553,124.627,0.066751,0.522167,3.86458e-06,1.24627,0.066751,0.455416,4.15e-05,2.67192e-05,0.477806,1.24627,0.066751,0.455416,2.67192e-05,0.477806,3.86458e-06,0.01677,0.415161,1071.14,0,0,2.54716,2.54716,0.037134,215.494,1.84061,0.103677,-86.0765,0.0999083,0.081397
-680551,0.90909,0.000137138,3,11,1,680552,124.627,0.0667509,0.522168,3.69102e-06,1.24627,0.0667509,0.455417,4.15e-05,2.67192e-05,0.477805,1.24627,0.0667509,0.455417,2.67192e-05,0.477805,3.69102e-06,0.01677,0.415162,1071.14,0,0,2.54716,2.54716,0.037134,215.494,1.84061,0.103677,-86.0765,0.0999085,0.0813969
-680551,0.888888,0.000137138,3,9,1,680553,124.627,0.066751,0.522169,2.82129e-06,1.24627,0.066751,0.455418,4.15e-05,2.67191e-05,0.477805,1.24627,0.066751,0.455418,2.67191e-05,0.477805,2.82129e-06,0.0167699,0.415161,1071.14,0,0,2.54716,2.54716,0.037134,215.494,1.84061,0.103677,-86.0763,0.099909,0.0813973
-680551,0.857143,0.000137138,2,7,1,680551,124.627,0.066751,0.522168,3.08184e-06,1.24627,0.066751,0.455417,4.15e-05,2.67191e-05,0.477805,1.24627,0.066751,0.455417,2.67191e-05,0.477805,3.08184e-06,0.0167699,0.415161,1071.14,0,0,2.54716,2.54716,0.037134,215.494,1.84061,0.103677,-86.0763,0.0999089,0.0813973
-680550,0.749998,0.000137138,2,4,1,680553,124.627,0.066751,0.522168,6.51654e-07,1.24627,0.066751,0.455417,4.15e-05,2.67193e-05,0.477806,1.24627,0.066751,0.455417,2.67193e-05,0.477806,6.51654e-07,0.0167701,0.415162,1071.14,0,0,2.54716,2.54716,0.037134,215.493,1.84061,0.103677,-86.0765,0.0999093,0.0813965
-680550,0.8,0.000137138,2,5,1,680554,124.627,0.0667508,0.522169,1.42344e-06,1.24627,0.0667508,0.455418,4.15e-05,2.67194e-05,0.477804,1.24627,0.0667508,0.455418,2.67194e-05,0.477804,1.42344e-06,0.0167701,0.415163,1071.14,0,0,2.54716,2.54716,0.037134,215.493,1.84061,0.103676,-86.0767,0.0999094,0.081396
-680549,0.833333,0.000137138,2,6,1,680551,124.627,0.0667509,0.52217,1.06506e-06,1.24627,0.0667509,0.455419,4.15e-05,2.67194e-05,0.477804,1.24627,0.0667509,0.455419,2.67194e-05,0.477804,1.06506e-06,0.0167701,0.415163,1071.14,0,0,2.54716,2.54716,0.037134,215.493,1.84061,0.103676,-86.0766,0.0999097,0.0813961
-680550,0.5,0.000137138,1,2,1,680553,124.627,0.0667509,0.522169,2.00141e-06,1.24627,0.0667509,0.455418,4.15e-05,2.67193e-05,0.477804,1.24627,0.0667509,0.455418,2.67193e-05,0.477804,2.00141e-06,0.0167701,0.415162,1071.14,0,0,2.54716,2.54716,0.037134,215.493,1.84061,0.103676,-86.0765,0.0999094,0.0813964
-680550,0.85714,0.000137138,2,7,1,680552,124.627,0.0667509,0.522169,1.97293e-06,1.24627,0.0667509,0.455418,4.15e-05,2.67193e-05,0.477804,1.24627,0.0667509,0.455418,2.67193e-05,0.477804,1.97293e-06,0.01677,0.415162,1071.14,0,0,2.54716,2.54716,0.037134,215.494,1.84061,0.103677,-86.0765,0.0999093,0.0813966
-680550,0.666666,0.000137138,1,3,1,680552,124.627,0.0667509,0.522169,3.09323e-06,1.24627,0.0667509,0.455418,4.15e-05,2.67192e-05,0.477804,1.24627,0.0667509,0.455418,2.67192e-05,0.477804,3.09323e-06,0.01677,0.415162,1071.14,0,0,2.54716,2.54716,0.037134,215.494,1.84061,0.103677,-86.0765,0.0999091,0.0813967
-680550,0.749998,0.000137138,2,4,1,680552,124.627,0.066751,0.522168,1.73038e-06,1.24627,0.066751,0.455417,4.15e-05,2.67192e-05,0.477805,1.24627,0.066751,0.455417,2.67192e-05,0.477805,1.73038e-06,0.01677,0.415162,1071.14,0,0,2.54716,2.54716,0.037134,215.494,1.84061,0.103677,-86.0764,0.0999092,0.0813969
-680550,0.666667,0.000137138,1,3,1,680553,124.627,0.0667511,0.522169,1.27014e-06,1.24627,0.0667511,0.455418,4.15e-05,2.67192e-05,0.477805,1.24627,0.0667511,0.455418,2.67192e-05,0.477805,1.27014e-06,0.01677,0.415161,1071.14,0,0,2.54716,2.54716,0.037134,215.494,1.84061,0.103677,-86.0764,0.0999094,0.0813969
-680550,0,0.000137138,0,1,1,680554,124.627,0.0667511,0.522169,1.27014e-06,1.24627,0.0667511,0.455418,4.15e-05,2.67192e-05,0.477805,1.24627,0.0667511,0.455418,2.67192e-05,0.477805,1.27014e-06,0.01677,0.415161,1071.14,0,0,2.54716,2.54716,0.037134,215.494,1.84061,0.103677,-86.0764,0.0999094,0.0813969
-680550,0.749999,0.000137138,2,4,1,680552,124.627,0.066751,0.522168,9.22399e-07,1.24627,0.066751,0.455417,4.15e-05,2.67192e-05,0.477805,1.24627,0.066751,0.455417,2.67192e-05,0.477805,9.22399e-07,0.01677,0.415161,1071.14,0,0,2.54716,2.54716,0.037134,215.494,1.84061,0.103677,-86.0763,0.0999094,0.081397
-680550,0.666667,0.000137138,1,3,1,680550,124.627,0.066751,0.522168,6.73535e-07,1.24627,0.066751,0.455417,4.15e-05,2.67192e-05,0.477805,1.24627,0.066751,0.455417,2.67192e-05,0.477805,6.73535e-07,0.01677,0.415161,1071.14,0,0,2.54716,2.54716,0.037134,215.494,1.84061,0.103677,-86.0763,0.0999095,0.081397
-680550,0.5,0.000137138,1,2,1,680551,124.627,0.066751,0.522168,2.58078e-07,1.24627,0.066751,0.455417,4.15e-05,2.67192e-05,0.477805,1.24627,0.066751,0.455417,2.67192e-05,0.477805,2.58078e-07,0.01677,0.415161,1071.14,0,0,2.54716,2.54716,0.037134,215.494,1.84061,0.103677,-86.0763,0.0999096,0.0813972
