# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = cmb_model
# start_datetime = 2023-07-27 20:32:47 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Modelo1/Data/cmb.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpkd37ey9d/ghaz6qxv.json
# random
#   seed = 15198
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output1/cmb/cmb-20230727213247.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,H0,Omb,Om,zeta,h,Omega_b,Omega_c,wr,Omega_r,Omega_L,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,g1,g2,zstar,z0,v0.1,sol_v.1.1,v,g,la,R,wb,x.1,x.2,x.3
-679246,0.875,0.00021065,3,8,1,679246,119.333,0.0730428,0.525684,3.09146e-06,1.19333,0.0730428,0.452641,4.15e-05,2.91423e-05,0.474287,1.19333,0.0730428,0.452641,2.91423e-05,0.474287,3.09146e-06,119.333,0.525684,0.0167204,0.414525,1070.55,0,0,2.54008,2.54008,0.0369911,215.724,1.84166,0.104016,-85.8456,0.10096,0.0817364
-679246,0.499998,0.00021065,1,2,1,679251,119.333,0.073043,0.525683,1.68907e-06,1.19333,0.073043,0.45264,4.15e-05,2.91423e-05,0.474287,1.19333,0.073043,0.45264,2.91423e-05,0.474287,1.68907e-06,119.333,0.525683,0.0167204,0.414525,1070.55,0,0,2.54008,2.54008,0.0369912,215.724,1.84166,0.104017,-85.8456,0.10096,0.0817365
-679247,0.749999,0.00021065,2,4,1,679250,119.333,0.0730432,0.525682,3.48436e-06,1.19333,0.0730432,0.452639,4.15e-05,2.91425e-05,0.474289,1.19333,0.0730432,0.452639,2.91425e-05,0.474289,3.48436e-06,119.333,0.525682,0.0167204,0.414525,1070.55,0,0,2.54008,2.54008,0.0369912,215.724,1.84166,0.104016,-85.8457,0.100959,0.0817364
-679246,0.899999,0.00021065,3,10,1,679250,119.333,0.0730434,0.525684,4.92462e-06,1.19333,0.0730434,0.45264,4.15e-05,2.91427e-05,0.474287,1.19333,0.0730434,0.45264,2.91427e-05,0.474287,4.92462e-06,119.333,0.525684,0.0167205,0.414526,1070.55,0,0,2.54008,2.54008,0.0369912,215.724,1.84166,0.104016,-85.8459,0.100959,0.0817358
-679246,0.833331,0.00021065,2,6,1,679250,119.333,0.0730434,0.525687,8.02383e-06,1.19333,0.0730434,0.452644,4.15e-05,2.91426e-05,0.474283,1.19333,0.0730434,0.452644,2.91426e-05,0.474283,8.02383e-06,119.333,0.525687,0.0167204,0.414526,1070.55,0,0,2.54007,2.54007,0.036991,215.724,1.84166,0.104016,-85.8457,0.10096,0.0817362
-679245,0.799999,0.00021065,2,5,1,679249,119.333,0.0730433,0.525688,5.99193e-06,1.19333,0.0730433,0.452644,4.15e-05,2.91427e-05,0.474283,1.19333,0.0730433,0.452644,2.91427e-05,0.474283,5.99193e-06,119.333,0.525688,0.0167205,0.414526,1070.55,0,0,2.54007,2.54007,0.036991,215.724,1.84166,0.104016,-85.8458,0.10096,0.0817357
-679244,0.909087,0.00021065,3,11,1,679249,119.333,0.073043,0.525689,4.58092e-06,1.19333,0.073043,0.452646,4.15e-05,2.91426e-05,0.474281,1.19333,0.073043,0.452646,2.91426e-05,0.474281,4.58092e-06,119.333,0.525689,0.0167205,0.414527,1070.55,0,0,2.54007,2.54007,0.036991,215.724,1.84166,0.104015,-85.8458,0.100961,0.0817355
-679242,0.875,0.00021065,3,8,1,679245,119.333,0.0730425,0.52569,7.65969e-07,1.19333,0.0730425,0.452648,4.15e-05,2.91426e-05,0.474281,1.19333,0.0730425,0.452648,2.91426e-05,0.474281,7.65969e-07,119.333,0.52569,0.0167206,0.414528,1070.55,0,0,2.54007,2.54007,0.036991,215.724,1.84166,0.104015,-85.8458,0.100962,0.0817349
-679242,0.5,0.00021065,1,2,1,679246,119.333,0.0730426,0.52569,1.69685e-06,1.19333,0.0730426,0.452648,4.15e-05,2.91427e-05,0.474281,1.19333,0.0730426,0.452648,2.91427e-05,0.474281,1.69685e-06,119.333,0.52569,0.0167207,0.414529,1070.55,0,0,2.54007,2.54007,0.036991,215.724,1.84166,0.104015,-85.846,0.100962,0.0817346
-679242,0.499999,0.00021065,1,2,1,679243,119.333,0.0730425,0.52569,7.12799e-07,1.19333,0.0730425,0.452648,4.15e-05,2.91427e-05,0.474281,1.19333,0.0730425,0.452648,2.91427e-05,0.474281,7.12799e-07,119.333,0.52569,0.0167207,0.414529,1070.55,0,0,2.54007,2.54007,0.036991,215.724,1.84166,0.104014,-85.846,0.100962,0.0817344
-679242,0.75,0.00021065,2,4,1,679243,119.333,0.0730424,0.525691,4.54452e-07,1.19333,0.0730424,0.452649,4.15e-05,2.91426e-05,0.47428,1.19333,0.0730424,0.452649,2.91426e-05,0.47428,4.54452e-07,119.333,0.525691,0.0167207,0.414529,1070.55,0,0,2.54006,2.54006,0.036991,215.724,1.84166,0.104015,-85.8459,0.100963,0.0817346
-679242,0.499999,0.00021065,1,2,1,679245,119.333,0.0730423,0.52569,8.53664e-08,1.19333,0.0730423,0.452648,4.15e-05,2.91425e-05,0.47428,1.19333,0.0730423,0.452648,2.91425e-05,0.47428,8.53664e-08,119.333,0.52569,0.0167206,0.414528,1070.55,0,0,2.54007,2.54007,0.036991,215.724,1.84166,0.104015,-85.8458,0.100963,0.0817348
-679242,0.5,0.00021065,1,2,1,679245,119.333,0.0730422,0.525691,8.85256e-07,1.19333,0.0730422,0.452648,4.15e-05,2.91426e-05,0.47428,1.19333,0.0730422,0.452648,2.91426e-05,0.47428,8.85256e-07,119.333,0.525691,0.0167207,0.414529,1070.55,0,0,2.54007,2.54007,0.036991,215.724,1.84166,0.104014,-85.846,0.100962,0.0817343
-679242,0.8,0.00021065,2,5,1,679243,119.333,0.0730423,0.525692,1.43243e-07,1.19333,0.0730423,0.452649,4.15e-05,2.91425e-05,0.474279,1.19333,0.0730423,0.452649,2.91425e-05,0.474279,1.43243e-07,119.333,0.525692,0.0167206,0.414528,1070.55,0,0,2.54006,2.54006,0.036991,215.724,1.84166,0.104015,-85.8458,0.100963,0.0817349
-679242,0.5,0.00021065,1,2,1,679245,119.333,0.0730423,0.525693,2.14935e-06,1.19333,0.0730423,0.45265,4.15e-05,2.91425e-05,0.474278,1.19333,0.0730423,0.45265,2.91425e-05,0.474278,2.14935e-06,119.333,0.525693,0.0167206,0.414528,1070.55,0,0,2.54006,2.54006,0.0369909,215.724,1.84166,0.104015,-85.8458,0.100963,0.0817349
-679242,0.857142,0.00021065,2,7,1,679244,119.333,0.0730421,0.525691,5.42485e-07,1.19333,0.0730421,0.452649,4.15e-05,2.91424e-05,0.47428,1.19333,0.0730421,0.452649,2.91424e-05,0.47428,5.42485e-07,119.333,0.525691,0.0167206,0.414528,1070.55,0,0,2.54007,2.54007,0.036991,215.724,1.84166,0.104015,-85.8458,0.100963,0.0817349
-679242,0,0.00021065,0,1,1,679244,119.333,0.0730421,0.525691,5.42485e-07,1.19333,0.0730421,0.452649,4.15e-05,2.91424e-05,0.47428,1.19333,0.0730421,0.452649,2.91424e-05,0.47428,5.42485e-07,119.333,0.525691,0.0167206,0.414528,1070.55,0,0,2.54007,2.54007,0.036991,215.724,1.84166,0.104015,-85.8458,0.100963,0.0817349
-679242,0.666666,0.00021065,1,3,1,679244,119.333,0.0730422,0.525692,6.63298e-07,1.19333,0.0730422,0.452649,4.15e-05,2.91425e-05,0.474279,1.19333,0.0730422,0.452649,2.91425e-05,0.474279,6.63298e-07,119.333,0.525692,0.0167206,0.414528,1070.55,0,0,2.54006,2.54006,0.036991,215.724,1.84166,0.104015,-85.8458,0.100963,0.0817349
-679242,0,0.00021065,0,1,1,679242,119.333,0.0730422,0.525692,6.63298e-07,1.19333,0.0730422,0.452649,4.15e-05,2.91425e-05,0.474279,1.19333,0.0730422,0.452649,2.91425e-05,0.474279,6.63298e-07,119.333,0.525692,0.0167206,0.414528,1070.55,0,0,2.54006,2.54006,0.036991,215.724,1.84166,0.104015,-85.8458,0.100963,0.0817349
-679242,0.749999,0.00021065,2,4,1,679242,119.333,0.0730423,0.525691,2.108e-07,1.19333,0.0730423,0.452649,4.15e-05,2.91426e-05,0.47428,1.19333,0.0730423,0.452649,2.91426e-05,0.47428,2.108e-07,119.333,0.525691,0.0167207,0.414528,1070.55,0,0,2.54007,2.54007,0.036991,215.724,1.84166,0.104015,-85.8459,0.100963,0.0817347
-679242,0.833333,0.00021065,2,6,1,679247,119.333,0.0730427,0.525692,1.37596e-06,1.19333,0.0730427,0.45265,4.15e-05,2.91426e-05,0.474278,1.19333,0.0730427,0.45265,2.91426e-05,0.474278,1.37596e-06,119.333,0.525692,0.0167206,0.414527,1070.55,0,0,2.54006,2.54006,0.0369909,215.724,1.84166,0.104015,-85.8457,0.100963,0.0817353
-679242,0.5,0.00021065,1,2,1,679243,119.333,0.0730428,0.525692,5.75198e-07,1.19333,0.0730428,0.45265,4.15e-05,2.91426e-05,0.474279,1.19333,0.0730428,0.45265,2.91426e-05,0.474279,5.75198e-07,119.333,0.525692,0.0167206,0.414528,1070.55,0,0,2.54006,2.54006,0.0369909,215.724,1.84166,0.104015,-85.8457,0.100963,0.0817352
-679242,0,0.00021065,0,1,1,679243,119.333,0.0730428,0.525692,5.75198e-07,1.19333,0.0730428,0.45265,4.15e-05,2.91426e-05,0.474279,1.19333,0.0730428,0.45265,2.91426e-05,0.474279,5.75198e-07,119.333,0.525692,0.0167206,0.414528,1070.55,0,0,2.54006,2.54006,0.0369909,215.724,1.84166,0.104015,-85.8457,0.100963,0.0817352
-679242,0.666666,0.00021065,1,3,1,679242,119.333,0.0730428,0.525692,2.65396e-07,1.19333,0.0730428,0.452649,4.15e-05,2.91426e-05,0.474279,1.19333,0.0730428,0.452649,2.91426e-05,0.474279,2.65396e-07,119.333,0.525692,0.0167206,0.414528,1070.55,0,0,2.54006,2.54006,0.0369909,215.724,1.84166,0.104015,-85.8457,0.100963,0.0817352
-679242,0,0.00021065,0,1,1,679243,119.333,0.0730428,0.525692,2.65396e-07,1.19333,0.0730428,0.452649,4.15e-05,2.91426e-05,0.474279,1.19333,0.0730428,0.452649,2.91426e-05,0.474279,2.65396e-07,119.333,0.525692,0.0167206,0.414528,1070.55,0,0,2.54006,2.54006,0.0369909,215.724,1.84166,0.104015,-85.8457,0.100963,0.0817352
-679242,0.5,0.00021065,1,2,1,679242,119.333,0.0730429,0.525692,8.28613e-07,1.19333,0.0730429,0.452649,4.15e-05,2.91427e-05,0.474279,1.19333,0.0730429,0.452649,2.91427e-05,0.474279,8.28613e-07,119.333,0.525692,0.0167206,0.414528,1070.55,0,0,2.54006,2.54006,0.0369909,215.724,1.84166,0.104015,-85.8457,0.100963,0.081735
-679242,0.5,0.00021065,1,2,1,679243,119.333,0.0730429,0.525693,1.72828e-06,1.19333,0.0730429,0.45265,4.15e-05,2.91427e-05,0.474278,1.19333,0.0730429,0.45265,2.91427e-05,0.474278,1.72828e-06,119.333,0.525693,0.0167206,0.414528,1070.55,0,0,2.54006,2.54006,0.0369909,215.724,1.84166,0.104015,-85.8457,0.100963,0.081735
-679241,0.799999,0.00021065,2,5,1,679245,119.333,0.073043,0.525695,1.77624e-06,1.19333,0.073043,0.452652,4.15e-05,2.91425e-05,0.474276,1.19333,0.073043,0.452652,2.91425e-05,0.474276,1.77624e-06,119.333,0.525695,0.0167205,0.414526,1070.55,0,0,2.54006,2.54006,0.0369908,215.725,1.84166,0.104016,-85.8454,0.100963,0.0817359
-679242,0.75,0.00021065,2,4,1,679243,119.333,0.0730431,0.525695,2.97914e-06,1.19333,0.0730431,0.452652,4.15e-05,2.91426e-05,0.474276,1.19333,0.0730431,0.452652,2.91426e-05,0.474276,2.97914e-06,119.333,0.525695,0.0167205,0.414527,1070.55,0,0,2.54006,2.54006,0.0369908,215.725,1.84166,0.104016,-85.8455,0.100963,0.0817357
-679241,0.666666,0.00021065,1,3,1,679244,119.333,0.0730432,0.525695,2.2697e-06,1.19333,0.0730432,0.452652,4.15e-05,2.91427e-05,0.474276,1.19333,0.0730432,0.452652,2.91427e-05,0.474276,2.2697e-06,119.333,0.525695,0.0167205,0.414527,1070.55,0,0,2.54006,2.54006,0.0369908,215.725,1.84166,0.104016,-85.8455,0.100963,0.0817356
-679241,0.833333,0.00021065,2,6,1,679243,119.332,0.073043,0.525695,1.54898e-06,1.19332,0.073043,0.452652,4.15e-05,2.91429e-05,0.474276,1.19332,0.073043,0.452652,2.91429e-05,0.474276,1.54898e-06,119.332,0.525695,0.0167207,0.414528,1070.55,0,0,2.54006,2.54006,0.0369908,215.724,1.84166,0.104015,-85.8458,0.100964,0.0817347
-679241,0.749998,0.00021065,2,4,1,679241,119.332,0.073043,0.525694,1.30361e-06,1.19332,0.073043,0.452651,4.15e-05,2.91428e-05,0.474277,1.19332,0.073043,0.452651,2.91428e-05,0.474277,1.30361e-06,119.332,0.525694,0.0167206,0.414528,1070.55,0,0,2.54006,2.54006,0.0369909,215.724,1.84166,0.104015,-85.8457,0.100963,0.0817348
-679241,0.5,0.00021065,1,2,1,679242,119.332,0.073043,0.525694,2.30808e-06,1.19332,0.073043,0.452651,4.15e-05,2.91429e-05,0.474277,1.19332,0.073043,0.452651,2.91429e-05,0.474277,2.30808e-06,119.332,0.525694,0.0167207,0.414528,1070.55,0,0,2.54006,2.54006,0.0369909,215.724,1.84166,0.104015,-85.8458,0.100963,0.0817347
-679242,0.8,0.00021065,2,5,1,679246,119.333,0.0730431,0.525694,1.86679e-06,1.19333,0.0730431,0.452651,4.15e-05,2.91425e-05,0.474277,1.19333,0.0730431,0.452651,2.91425e-05,0.474277,1.86679e-06,119.333,0.525694,0.0167205,0.414526,1070.55,0,0,2.54006,2.54006,0.0369908,215.725,1.84166,0.104016,-85.8453,0.100963,0.0817361
-679241,0.666667,0.00021065,1,3,1,679243,119.333,0.073043,0.525695,1.141e-06,1.19333,0.073043,0.452652,4.15e-05,2.91425e-05,0.474276,1.19333,0.073043,0.452652,2.91425e-05,0.474276,1.141e-06,119.333,0.525695,0.0167205,0.414526,1070.55,0,0,2.54006,2.54006,0.0369908,215.725,1.84166,0.104016,-85.8453,0.100964,0.0817361
-679241,0.8,0.00021065,2,5,1,679246,119.333,0.0730431,0.525695,1.04254e-06,1.19333,0.0730431,0.452652,4.15e-05,2.91427e-05,0.474276,1.19333,0.0730431,0.452652,2.91427e-05,0.474276,1.04254e-06,119.333,0.525695,0.0167205,0.414527,1070.55,0,0,2.54006,2.54006,0.0369908,215.725,1.84166,0.104016,-85.8455,0.100964,0.0817355
-679241,0,0.00021065,0,1,1,679243,119.333,0.0730431,0.525695,1.04254e-06,1.19333,0.0730431,0.452652,4.15e-05,2.91427e-05,0.474276,1.19333,0.0730431,0.452652,2.91427e-05,0.474276,1.04254e-06,119.333,0.525695,0.0167205,0.414527,1070.55,0,0,2.54006,2.54006,0.0369908,215.725,1.84166,0.104016,-85.8455,0.100964,0.0817355
-679241,0.499999,0.00021065,1,2,1,679245,119.332,0.073043,0.525694,8.72499e-08,1.19332,0.073043,0.452651,4.15e-05,2.91428e-05,0.474277,1.19332,0.073043,0.452651,2.91428e-05,0.474277,8.72499e-08,119.332,0.525694,0.0167206,0.414528,1070.55,0,0,2.54006,2.54006,0.0369909,215.724,1.84166,0.104015,-85.8456,0.100964,0.081735
-679241,0,0.00021065,0,1,1,679244,119.332,0.073043,0.525694,8.72499e-08,1.19332,0.073043,0.452651,4.15e-05,2.91428e-05,0.474277,1.19332,0.073043,0.452651,2.91428e-05,0.474277,8.72499e-08,119.332,0.525694,0.0167206,0.414528,1070.55,0,0,2.54006,2.54006,0.0369909,215.724,1.84166,0.104015,-85.8456,0.100964,0.081735
-679241,0,0.00021065,0,1,1,679242,119.332,0.073043,0.525694,8.72499e-08,1.19332,0.073043,0.452651,4.15e-05,2.91428e-05,0.474277,1.19332,0.073043,0.452651,2.91428e-05,0.474277,8.72499e-08,119.332,0.525694,0.0167206,0.414528,1070.55,0,0,2.54006,2.54006,0.0369909,215.724,1.84166,0.104015,-85.8456,0.100964,0.081735
-679241,0,0.00021065,0,1,1,679242,119.332,0.073043,0.525694,8.72499e-08,1.19332,0.073043,0.452651,4.15e-05,2.91428e-05,0.474277,1.19332,0.073043,0.452651,2.91428e-05,0.474277,8.72499e-08,119.332,0.525694,0.0167206,0.414528,1070.55,0,0,2.54006,2.54006,0.0369909,215.724,1.84166,0.104015,-85.8456,0.100964,0.081735
-679241,0,0.00021065,0,1,1,679242,119.332,0.073043,0.525694,8.72499e-08,1.19332,0.073043,0.452651,4.15e-05,2.91428e-05,0.474277,1.19332,0.073043,0.452651,2.91428e-05,0.474277,8.72499e-08,119.332,0.525694,0.0167206,0.414528,1070.55,0,0,2.54006,2.54006,0.0369909,215.724,1.84166,0.104015,-85.8456,0.100964,0.081735
-679241,0,0.00021065,0,1,1,679243,119.332,0.073043,0.525694,8.72499e-08,1.19332,0.073043,0.452651,4.15e-05,2.91428e-05,0.474277,1.19332,0.073043,0.452651,2.91428e-05,0.474277,8.72499e-08,119.332,0.525694,0.0167206,0.414528,1070.55,0,0,2.54006,2.54006,0.0369909,215.724,1.84166,0.104015,-85.8456,0.100964,0.081735
-679241,0,0.00021065,0,1,1,679244,119.332,0.073043,0.525694,8.72499e-08,1.19332,0.073043,0.452651,4.15e-05,2.91428e-05,0.474277,1.19332,0.073043,0.452651,2.91428e-05,0.474277,8.72499e-08,119.332,0.525694,0.0167206,0.414528,1070.55,0,0,2.54006,2.54006,0.0369909,215.724,1.84166,0.104015,-85.8456,0.100964,0.081735
-679241,0.5,0.00021065,1,2,1,679241,119.332,0.0730431,0.525694,2.46137e-07,1.19332,0.0730431,0.452651,4.15e-05,2.91428e-05,0.474277,1.19332,0.0730431,0.452651,2.91428e-05,0.474277,2.46137e-07,119.332,0.525694,0.0167206,0.414528,1070.55,0,0,2.54006,2.54006,0.0369909,215.724,1.84166,0.104015,-85.8456,0.100964,0.0817351
-679241,0.5,0.00021065,1,2,1,679243,119.332,0.0730431,0.525695,1.05454e-06,1.19332,0.0730431,0.452652,4.15e-05,2.91428e-05,0.474276,1.19332,0.0730431,0.452652,2.91428e-05,0.474276,1.05454e-06,119.332,0.525695,0.0167206,0.414528,1070.55,0,0,2.54006,2.54006,0.0369908,215.724,1.84166,0.104015,-85.8456,0.100964,0.0817351
-679241,0.5,0.00021065,1,2,1,679242,119.333,0.0730432,0.525695,2.31502e-06,1.19333,0.0730432,0.452652,4.15e-05,2.91427e-05,0.474276,1.19333,0.0730432,0.452652,2.91427e-05,0.474276,2.31502e-06,119.333,0.525695,0.0167206,0.414527,1070.55,0,0,2.54006,2.54006,0.0369908,215.724,1.84166,0.104015,-85.8456,0.100963,0.0817353
-679241,0.8,0.00021065,2,5,1,679242,119.333,0.0730432,0.525695,2.14471e-06,1.19333,0.0730432,0.452652,4.15e-05,2.91426e-05,0.474276,1.19333,0.0730432,0.452652,2.91426e-05,0.474276,2.14471e-06,119.333,0.525695,0.0167205,0.414526,1070.55,0,0,2.54006,2.54006,0.0369908,215.725,1.84166,0.104016,-85.8454,0.100963,0.0817357
-679241,0.5,0.00021065,1,2,1,679243,119.333,0.0730433,0.525696,8.06433e-07,1.19333,0.0730433,0.452653,4.15e-05,2.91426e-05,0.474275,1.19333,0.0730433,0.452653,2.91426e-05,0.474275,8.06433e-07,119.333,0.525696,0.0167205,0.414526,1070.55,0,0,2.54005,2.54005,0.0369907,215.725,1.84166,0.104016,-85.8453,0.100964,0.0817359
-679241,0.666666,0.00021065,1,3,1,679243,119.333,0.0730434,0.525696,9.1088e-07,1.19333,0.0730434,0.452652,4.15e-05,2.91426e-05,0.474275,1.19333,0.0730434,0.452652,2.91426e-05,0.474275,9.1088e-07,119.333,0.525696,0.0167204,0.414525,1070.55,0,0,2.54005,2.54005,0.0369907,215.725,1.84166,0.104016,-85.8452,0.100964,0.0817363
-679241,0.75,0.00021065,2,4,1,679245,119.333,0.0730433,0.525696,1.30698e-06,1.19333,0.0730433,0.452653,4.15e-05,2.91424e-05,0.474275,1.19333,0.0730433,0.452653,2.91424e-05,0.474275,1.30698e-06,119.333,0.525696,0.0167204,0.414525,1070.55,0,0,2.54005,2.54005,0.0369907,215.725,1.84166,0.104017,-85.845,0.100964,0.0817368
-679241,0.749999,0.00021065,2,4,1,679244,119.333,0.0730432,0.525697,1.63132e-06,1.19333,0.0730432,0.452654,4.15e-05,2.91424e-05,0.474274,1.19333,0.0730432,0.452654,2.91424e-05,0.474274,1.63132e-06,119.333,0.525697,0.0167204,0.414525,1070.55,0,0,2.54005,2.54005,0.0369907,215.725,1.84166,0.104017,-85.8451,0.100964,0.0817366
-679242,0.749995,0.00021065,2,4,1,679245,119.333,0.0730431,0.525694,1.29141e-06,1.19333,0.0730431,0.452651,4.15e-05,2.91425e-05,0.474277,1.19333,0.0730431,0.452651,2.91425e-05,0.474277,1.29141e-06,119.333,0.525694,0.0167205,0.414526,1070.55,0,0,2.54006,2.54006,0.0369908,215.725,1.84166,0.104016,-85.8453,0.100963,0.081736
-679242,0.75,0.00021065,2,4,1,679245,119.333,0.0730432,0.525696,3.98598e-06,1.19333,0.0730432,0.452653,4.15e-05,2.91424e-05,0.474275,1.19333,0.0730432,0.452653,2.91424e-05,0.474275,3.98598e-06,119.333,0.525696,0.0167204,0.414525,1070.55,0,0,2.54005,2.54005,0.0369907,215.725,1.84166,0.104017,-85.8451,0.100963,0.0817366
-679241,0.666667,0.00021065,1,3,1,679244,119.333,0.0730432,0.525697,2.32687e-06,1.19333,0.0730432,0.452654,4.15e-05,2.91423e-05,0.474274,1.19333,0.0730432,0.452654,2.91423e-05,0.474274,2.32687e-06,119.333,0.525697,0.0167203,0.414524,1070.55,0,0,2.54005,2.54005,0.0369907,215.725,1.84166,0.104017,-85.845,0.100964,0.0817368
-679241,0.499998,0.00021065,1,2,1,679243,119.333,0.0730432,0.525696,1.33244e-06,1.19333,0.0730432,0.452653,4.15e-05,2.91423e-05,0.474275,1.19333,0.0730432,0.452653,2.91423e-05,0.474275,1.33244e-06,119.333,0.525696,0.0167203,0.414524,1070.55,0,0,2.54005,2.54005,0.0369907,215.725,1.84166,0.104017,-85.845,0.100964,0.0817369
-679241,0.8,0.00021065,2,5,1,679243,119.333,0.0730431,0.525696,2.08446e-06,1.19333,0.0730431,0.452653,4.15e-05,2.91425e-05,0.474275,1.19333,0.0730431,0.452653,2.91425e-05,0.474275,2.08446e-06,119.333,0.525696,0.0167205,0.414526,1070.55,0,0,2.54006,2.54006,0.0369908,215.725,1.84166,0.104016,-85.8453,0.100964,0.0817359
