# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = cmb_model
# start_datetime = 2023-07-27 20:18:06 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Modelo1/Data/cmb.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmp_7mg7k3w/ep1ooquo.json
# random
#   seed = 84276
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output1/cmb/cmb-20230727211806.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,H0,Omb,Om,zeta,h,Omega_b,Omega_c,wr,Omega_r,Omega_L,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,g1,g2,zstar,z0,v0.1,sol_v.1.1,v,g,la,R,wb,x.1,x.2,x.3
-589580,0.982455,1.33098e-06,5,57,1,589585,81.8591,0.149654,0.873515,3.69051e-06,0.818591,0.149654,0.723861,4.15e-05,6.19318e-05,0.126423,0.818591,0.149654,0.723861,6.19318e-05,0.126423,3.69051e-06,0.0172828,0.421538,1069.64,0,0,2.05357,2.05357,0.0288705,223.463,1.91931,0.100282,-78.1071,0.178611,0.0780019
-589580,0.982758,1.33098e-06,5,58,1,589582,81.8591,0.149654,0.873515,3.90023e-06,0.818591,0.149654,0.723861,4.15e-05,6.19318e-05,0.126423,0.818591,0.149654,0.723861,6.19318e-05,0.126423,3.90023e-06,0.0172828,0.421538,1069.64,0,0,2.05357,2.05357,0.0288705,223.463,1.91931,0.100282,-78.1071,0.178611,0.078002
-589579,0.989795,1.33098e-06,6,98,1,589581,81.8592,0.149654,0.873515,2.04399e-06,0.818592,0.149654,0.723862,4.15e-05,6.19318e-05,0.126423,0.818592,0.149654,0.723862,6.19318e-05,0.126423,2.04399e-06,0.0172828,0.421538,1069.64,0,0,2.05357,2.05357,0.0288705,223.463,1.91931,0.100282,-78.1071,0.178612,0.0780018
-589579,0.97619,1.33098e-06,5,42,1,589580,81.8592,0.149654,0.873515,2.16238e-06,0.818592,0.149654,0.723862,4.15e-05,6.19318e-05,0.126423,0.818592,0.149654,0.723862,6.19318e-05,0.126423,2.16238e-06,0.0172828,0.421538,1069.64,0,0,2.05357,2.05357,0.0288705,223.463,1.91931,0.100282,-78.1071,0.178612,0.0780018
-589579,0.976744,1.33098e-06,5,43,1,589580,81.8592,0.149654,0.873515,1.95541e-06,0.818592,0.149654,0.723862,4.15e-05,6.19318e-05,0.126423,0.818592,0.149654,0.723862,6.19318e-05,0.126423,1.95541e-06,0.0172828,0.421538,1069.64,0,0,2.05357,2.05357,0.0288705,223.463,1.91931,0.100282,-78.1071,0.178612,0.0780018
-589580,0.987013,1.33098e-06,6,77,1,589581,81.8592,0.149654,0.873515,3.34631e-06,0.818592,0.149654,0.723861,4.15e-05,6.19317e-05,0.126423,0.818592,0.149654,0.723861,6.19317e-05,0.126423,3.34631e-06,0.0172828,0.421537,1069.64,0,0,2.05357,2.05357,0.0288705,223.463,1.91931,0.100282,-78.1071,0.178611,0.0780021
-589580,0.964285,1.33098e-06,4,28,1,589582,81.8592,0.149654,0.873515,4.1649e-06,0.818592,0.149654,0.723861,4.15e-05,6.19317e-05,0.126423,0.818592,0.149654,0.723861,6.19317e-05,0.126423,4.1649e-06,0.0172828,0.421537,1069.64,0,0,2.05357,2.05357,0.0288705,223.463,1.91931,0.100282,-78.1071,0.178611,0.0780021
-589579,0.944443,1.33098e-06,4,18,1,589583,81.8592,0.149654,0.873515,2.19508e-06,0.818592,0.149654,0.723861,4.15e-05,6.19317e-05,0.126423,0.818592,0.149654,0.723861,6.19317e-05,0.126423,2.19508e-06,0.0172828,0.421537,1069.64,0,0,2.05357,2.05357,0.0288705,223.463,1.91931,0.100282,-78.107,0.178612,0.0780021
-589579,0.985294,1.33098e-06,6,68,1,589580,81.8592,0.149654,0.873515,2.64821e-06,0.818592,0.149654,0.723861,4.15e-05,6.19318e-05,0.126423,0.818592,0.149654,0.723861,6.19318e-05,0.126423,2.64821e-06,0.0172828,0.421537,1069.64,0,0,2.05357,2.05357,0.0288705,223.463,1.91931,0.100282,-78.1071,0.178611,0.078002
-589579,0.981481,1.33098e-06,5,54,1,589581,81.8592,0.149654,0.873515,2.56396e-06,0.818592,0.149654,0.723861,4.15e-05,6.19317e-05,0.126423,0.818592,0.149654,0.723861,6.19317e-05,0.126423,2.56396e-06,0.0172828,0.421538,1069.64,0,0,2.05357,2.05357,0.0288705,223.463,1.91931,0.100282,-78.1071,0.178611,0.078002
-589579,0.982456,1.33098e-06,5,57,1,589580,81.8592,0.149654,0.873515,2.47807e-06,0.818592,0.149654,0.723861,4.15e-05,6.19317e-05,0.126423,0.818592,0.149654,0.723861,6.19317e-05,0.126423,2.47807e-06,0.0172828,0.421537,1069.64,0,0,2.05357,2.05357,0.0288705,223.463,1.91931,0.100282,-78.107,0.178611,0.0780021
-589579,0.987012,1.33098e-06,6,77,1,589581,81.8592,0.149654,0.873515,1.89853e-06,0.818592,0.149654,0.723861,4.15e-05,6.19317e-05,0.126423,0.818592,0.149654,0.723861,6.19317e-05,0.126423,1.89853e-06,0.0172828,0.421538,1069.64,0,0,2.05357,2.05357,0.0288705,223.463,1.91931,0.100282,-78.1071,0.178612,0.0780019
-589580,0.989691,1.33098e-06,6,97,1,589581,81.8592,0.149654,0.873515,3.72839e-06,0.818592,0.149654,0.723861,4.15e-05,6.19317e-05,0.126423,0.818592,0.149654,0.723861,6.19317e-05,0.126423,3.72839e-06,0.0172828,0.421537,1069.64,0,0,2.05357,2.05357,0.0288705,223.463,1.91931,0.100282,-78.1071,0.178611,0.0780021
-589581,0.990909,1.33098e-06,6,110,1,589583,81.8592,0.149654,0.873515,5.69865e-06,0.818592,0.149654,0.723861,4.15e-05,6.19317e-05,0.126423,0.818592,0.149654,0.723861,6.19317e-05,0.126423,5.69865e-06,0.0172828,0.421537,1069.64,0,0,2.05357,2.05357,0.0288705,223.463,1.91931,0.100282,-78.1072,0.17861,0.078002
-589582,0.974358,1.33098e-06,5,39,1,589584,81.8592,0.149654,0.873515,8.09291e-06,0.818592,0.149654,0.723861,4.15e-05,6.19317e-05,0.126423,0.818592,0.149654,0.723861,6.19317e-05,0.126423,8.09291e-06,0.0172828,0.421537,1069.64,0,0,2.05357,2.05357,0.0288705,223.463,1.91931,0.100282,-78.1073,0.178609,0.078002
-589582,0.988887,1.33098e-06,6,90,1,589587,81.8592,0.149654,0.873515,9.44862e-06,0.818592,0.149654,0.723861,4.15e-05,6.19317e-05,0.126423,0.818592,0.149654,0.723861,6.19317e-05,0.126423,9.44862e-06,0.0172828,0.421538,1069.64,0,0,2.05357,2.05357,0.0288705,223.463,1.91931,0.100282,-78.1074,0.178609,0.0780018
-589583,0.990564,1.33098e-06,6,106,1,589585,81.8592,0.149654,0.873515,1.12272e-05,0.818592,0.149654,0.723861,4.15e-05,6.19317e-05,0.126423,0.818592,0.149654,0.723861,6.19317e-05,0.126423,1.12272e-05,0.0172827,0.421537,1069.64,0,0,2.05357,2.05357,0.0288705,223.463,1.91931,0.100282,-78.1074,0.178608,0.0780022
-589582,0.989997,1.33098e-06,6,100,1,589584,81.8592,0.149654,0.873515,9.87871e-06,0.818592,0.149654,0.723861,4.15e-05,6.19317e-05,0.126423,0.818592,0.149654,0.723861,6.19317e-05,0.126423,9.87871e-06,0.0172827,0.421537,1069.64,0,0,2.05357,2.05357,0.0288705,223.463,1.91931,0.100282,-78.1073,0.178609,0.0780022
-589583,0.993826,1.33098e-06,7,162,1,589585,81.8592,0.149655,0.873516,1.3105e-05,0.818592,0.149655,0.723861,4.15e-05,6.19318e-05,0.126422,0.818592,0.149655,0.723861,6.19318e-05,0.126422,1.3105e-05,0.0172827,0.421537,1069.64,0,0,2.05357,2.05357,0.0288705,223.463,1.91931,0.100282,-78.1073,0.178608,0.0780024
-589581,0.994217,1.33098e-06,7,173,1,589586,81.8591,0.149654,0.873515,6.0333e-06,0.818591,0.149654,0.723861,4.15e-05,6.19318e-05,0.126423,0.818591,0.149654,0.723861,6.19318e-05,0.126423,6.0333e-06,0.0172827,0.421537,1069.64,0,0,2.05357,2.05357,0.0288705,223.463,1.91931,0.100282,-78.1072,0.17861,0.0780021
-589581,0.982455,1.33098e-06,5,57,1,589582,81.8591,0.149654,0.873515,5.76512e-06,0.818591,0.149654,0.723861,4.15e-05,6.19318e-05,0.126423,0.818591,0.149654,0.723861,6.19318e-05,0.126423,5.76512e-06,0.0172828,0.421537,1069.64,0,0,2.05357,2.05357,0.0288705,223.463,1.91931,0.100282,-78.1072,0.17861,0.0780021
-589580,0.990565,1.33098e-06,6,106,1,589582,81.8591,0.149654,0.873515,4.92023e-06,0.818591,0.149654,0.723861,4.15e-05,6.19318e-05,0.126423,0.818591,0.149654,0.723861,6.19318e-05,0.126423,4.92023e-06,0.0172828,0.421538,1069.64,0,0,2.05357,2.05357,0.0288705,223.463,1.91931,0.100282,-78.1072,0.178611,0.0780018
-589579,0.973683,1.33098e-06,5,38,1,589587,81.8591,0.149654,0.873515,1.86317e-06,0.818591,0.149654,0.72386,4.15e-05,6.19318e-05,0.126423,0.818591,0.149654,0.72386,6.19318e-05,0.126423,1.86317e-06,0.0172828,0.421537,1069.64,0,0,2.05357,2.05357,0.0288705,223.463,1.91931,0.100282,-78.107,0.178612,0.0780021
-589579,0.916666,1.33098e-06,3,12,1,589581,81.8591,0.149654,0.873515,7.37981e-07,0.818591,0.149654,0.72386,4.15e-05,6.19318e-05,0.126423,0.818591,0.149654,0.72386,6.19318e-05,0.126423,7.37981e-07,0.0172828,0.421537,1069.64,0,0,2.05357,2.05357,0.0288705,223.463,1.91931,0.100282,-78.107,0.178612,0.0780021
-589579,0.972973,1.33098e-06,5,37,1,589580,81.8591,0.149654,0.873515,9.6549e-07,0.818591,0.149654,0.723861,4.15e-05,6.19318e-05,0.126423,0.818591,0.149654,0.723861,6.19318e-05,0.126423,9.6549e-07,0.0172828,0.421537,1069.64,0,0,2.05357,2.05357,0.0288705,223.463,1.91931,0.100282,-78.107,0.178612,0.0780021
-589579,0.978723,1.33098e-06,5,47,1,589581,81.8591,0.149654,0.873515,1.0091e-06,0.818591,0.149654,0.72386,4.15e-05,6.19318e-05,0.126423,0.818591,0.149654,0.72386,6.19318e-05,0.126423,1.0091e-06,0.0172828,0.421537,1069.64,0,0,2.05357,2.05357,0.0288705,223.463,1.91931,0.100282,-78.107,0.178612,0.0780021
-589579,0.987654,1.33098e-06,6,81,1,589580,81.8591,0.149654,0.873515,2.1334e-06,0.818591,0.149654,0.723861,4.15e-05,6.19318e-05,0.126423,0.818591,0.149654,0.723861,6.19318e-05,0.126423,2.1334e-06,0.0172828,0.421538,1069.64,0,0,2.05357,2.05357,0.0288705,223.463,1.91931,0.100282,-78.1071,0.178611,0.0780019
-589580,0.967741,1.33098e-06,4,31,1,589583,81.8591,0.149654,0.873515,2.63441e-06,0.818591,0.149654,0.723861,4.15e-05,6.19318e-05,0.126423,0.818591,0.149654,0.723861,6.19318e-05,0.126423,2.63441e-06,0.0172828,0.421538,1069.64,0,0,2.05357,2.05357,0.0288705,223.463,1.91931,0.100282,-78.1071,0.178611,0.078002
-589580,0.97619,1.33098e-06,5,42,1,589581,81.8591,0.149654,0.873515,4.53252e-06,0.818591,0.149654,0.72386,4.15e-05,6.19318e-05,0.126423,0.818591,0.149654,0.72386,6.19318e-05,0.126423,4.53252e-06,0.0172828,0.421537,1069.64,0,0,2.05357,2.05357,0.0288705,223.463,1.91931,0.100282,-78.1071,0.178611,0.078002
-589580,0.98148,1.33098e-06,5,54,1,589582,81.8592,0.149654,0.873515,3.09124e-06,0.818592,0.149654,0.723861,4.15e-05,6.19318e-05,0.126423,0.818592,0.149654,0.723861,6.19318e-05,0.126423,3.09124e-06,0.0172828,0.421538,1069.64,0,0,2.05357,2.05357,0.0288705,223.463,1.91931,0.100282,-78.1071,0.178611,0.078002
-589580,0.981818,1.33098e-06,5,55,1,589580,81.8592,0.149654,0.873515,2.99547e-06,0.818592,0.149654,0.723861,4.15e-05,6.19318e-05,0.126423,0.818592,0.149654,0.723861,6.19318e-05,0.126423,2.99547e-06,0.0172828,0.421537,1069.64,0,0,2.05357,2.05357,0.0288705,223.463,1.91931,0.100282,-78.1071,0.178611,0.0780021
-589580,0.987013,1.33098e-06,6,77,1,589581,81.8591,0.149654,0.873515,3.13152e-06,0.818591,0.149654,0.723861,4.15e-05,6.19318e-05,0.126423,0.818591,0.149654,0.723861,6.19318e-05,0.126423,3.13152e-06,0.0172828,0.421538,1069.64,0,0,2.05357,2.05357,0.0288705,223.463,1.91931,0.100282,-78.1071,0.178611,0.0780019
-589579,0.979166,1.33098e-06,5,48,1,589581,81.8591,0.149654,0.873515,2.04383e-06,0.818591,0.149654,0.723861,4.15e-05,6.19318e-05,0.126423,0.818591,0.149654,0.723861,6.19318e-05,0.126423,2.04383e-06,0.0172828,0.421538,1069.64,0,0,2.05357,2.05357,0.0288705,223.463,1.91931,0.100282,-78.1071,0.178611,0.0780019
-589579,0.985714,1.33098e-06,6,70,1,589581,81.8591,0.149654,0.873515,1.49902e-06,0.818591,0.149654,0.723861,4.15e-05,6.19318e-05,0.126423,0.818591,0.149654,0.723861,6.19318e-05,0.126423,1.49902e-06,0.0172828,0.421538,1069.64,0,0,2.05357,2.05357,0.0288705,223.463,1.91931,0.100282,-78.1071,0.178612,0.0780019
-589579,0.941176,1.33098e-06,4,17,1,589581,81.8591,0.149654,0.873515,2.00378e-07,0.818591,0.149654,0.723861,4.15e-05,6.19318e-05,0.126423,0.818591,0.149654,0.723861,6.19318e-05,0.126423,2.00378e-07,0.0172828,0.421538,1069.64,0,0,2.05357,2.05357,0.0288705,223.463,1.91931,0.100282,-78.107,0.178612,0.0780018
-589579,0.75,1.33098e-06,2,4,1,589580,81.8591,0.149654,0.873515,4.00972e-09,0.818591,0.149654,0.723861,4.15e-05,6.19318e-05,0.126423,0.818591,0.149654,0.723861,6.19318e-05,0.126423,4.00972e-09,0.0172828,0.421538,1069.64,0,0,2.05357,2.05357,0.0288705,223.463,1.91931,0.100282,-78.107,0.178612,0.0780018
-589579,0,1.33098e-06,0,1,1,589579,81.8591,0.149654,0.873515,4.00972e-09,0.818591,0.149654,0.723861,4.15e-05,6.19318e-05,0.126423,0.818591,0.149654,0.723861,6.19318e-05,0.126423,4.00972e-09,0.0172828,0.421538,1069.64,0,0,2.05357,2.05357,0.0288705,223.463,1.91931,0.100282,-78.107,0.178612,0.0780018
-589579,0,1.33098e-06,0,1,1,589581,81.8591,0.149654,0.873515,4.00972e-09,0.818591,0.149654,0.723861,4.15e-05,6.19318e-05,0.126423,0.818591,0.149654,0.723861,6.19318e-05,0.126423,4.00972e-09,0.0172828,0.421538,1069.64,0,0,2.05357,2.05357,0.0288705,223.463,1.91931,0.100282,-78.107,0.178612,0.0780018
-589579,0,1.33098e-06,0,1,1,589580,81.8591,0.149654,0.873515,4.00972e-09,0.818591,0.149654,0.723861,4.15e-05,6.19318e-05,0.126423,0.818591,0.149654,0.723861,6.19318e-05,0.126423,4.00972e-09,0.0172828,0.421538,1069.64,0,0,2.05357,2.05357,0.0288705,223.463,1.91931,0.100282,-78.107,0.178612,0.0780018
-589579,0,1.33098e-06,0,1,1,589579,81.8591,0.149654,0.873515,4.00972e-09,0.818591,0.149654,0.723861,4.15e-05,6.19318e-05,0.126423,0.818591,0.149654,0.723861,6.19318e-05,0.126423,4.00972e-09,0.0172828,0.421538,1069.64,0,0,2.05357,2.05357,0.0288705,223.463,1.91931,0.100282,-78.107,0.178612,0.0780018
-589579,0.5,1.33098e-06,1,2,1,589582,81.8591,0.149654,0.873515,7.8611e-08,0.818591,0.149654,0.723861,4.15e-05,6.19319e-05,0.126423,0.818591,0.149654,0.723861,6.19319e-05,0.126423,7.8611e-08,0.0172828,0.421538,1069.64,0,0,2.05357,2.05357,0.0288705,223.463,1.91931,0.100282,-78.107,0.178612,0.0780018
-589579,0.5,1.33098e-06,1,2,1,589579,81.8591,0.149654,0.873515,1.86793e-07,0.818591,0.149654,0.723861,4.15e-05,6.19319e-05,0.126423,0.818591,0.149654,0.723861,6.19319e-05,0.126423,1.86793e-07,0.0172828,0.421538,1069.64,0,0,2.05357,2.05357,0.0288705,223.463,1.91931,0.100282,-78.107,0.178612,0.0780018
-589579,0.8,1.33098e-06,2,5,1,589580,81.8591,0.149654,0.873515,1.0016e-07,0.818591,0.149654,0.723861,4.15e-05,6.19319e-05,0.126423,0.818591,0.149654,0.723861,6.19319e-05,0.126423,1.0016e-07,0.0172828,0.421538,1069.64,0,0,2.05357,2.05357,0.0288705,223.463,1.91931,0.100282,-78.107,0.178612,0.0780018
-589579,0.5,1.33098e-06,1,2,1,589580,81.8591,0.149654,0.873515,2.35516e-07,0.818591,0.149654,0.723861,4.15e-05,6.19319e-05,0.126423,0.818591,0.149654,0.723861,6.19319e-05,0.126423,2.35516e-07,0.0172828,0.421538,1069.64,0,0,2.05357,2.05357,0.0288705,223.463,1.91931,0.100282,-78.107,0.178612,0.0780018
-589579,0.909091,1.33098e-06,3,11,1,589581,81.8591,0.149654,0.873515,4.44305e-07,0.818591,0.149654,0.723861,4.15e-05,6.19319e-05,0.126423,0.818591,0.149654,0.723861,6.19319e-05,0.126423,4.44305e-07,0.0172828,0.421538,1069.64,0,0,2.05357,2.05357,0.0288705,223.463,1.91931,0.100282,-78.1071,0.178612,0.0780018
-589579,0.833333,1.33098e-06,2,6,1,589582,81.8591,0.149654,0.873515,5.70709e-07,0.818591,0.149654,0.723861,4.15e-05,6.19319e-05,0.126423,0.818591,0.149654,0.723861,6.19319e-05,0.126423,5.70709e-07,0.0172828,0.421538,1069.64,0,0,2.05357,2.05357,0.0288705,223.463,1.91931,0.100282,-78.1071,0.178612,0.0780018
-589579,0.857143,1.33098e-06,2,7,1,589580,81.8591,0.149654,0.873515,4.76098e-07,0.818591,0.149654,0.723861,4.15e-05,6.19319e-05,0.126423,0.818591,0.149654,0.723861,6.19319e-05,0.126423,4.76098e-07,0.0172828,0.421538,1069.64,0,0,2.05357,2.05357,0.0288705,223.463,1.91931,0.100282,-78.1071,0.178612,0.0780018
-589579,0.9,1.33098e-06,3,10,1,589580,81.8591,0.149654,0.873515,3.65434e-07,0.818591,0.149654,0.723861,4.15e-05,6.19319e-05,0.126423,0.818591,0.149654,0.723861,6.19319e-05,0.126423,3.65434e-07,0.0172828,0.421538,1069.64,0,0,2.05357,2.05357,0.0288705,223.463,1.91931,0.100282,-78.1071,0.178612,0.0780018
-589579,0.941176,1.33098e-06,4,17,1,589581,81.8591,0.149654,0.873515,1.98936e-07,0.818591,0.149654,0.723861,4.15e-05,6.19319e-05,0.126423,0.818591,0.149654,0.723861,6.19319e-05,0.126423,1.98936e-07,0.0172828,0.421538,1069.64,0,0,2.05357,2.05357,0.0288705,223.463,1.91931,0.100282,-78.1071,0.178612,0.0780018
-589579,0.666667,1.33098e-06,1,3,1,589581,81.8591,0.149654,0.873515,1.01814e-07,0.818591,0.149654,0.723861,4.15e-05,6.19319e-05,0.126423,0.818591,0.149654,0.723861,6.19319e-05,0.126423,1.01814e-07,0.0172828,0.421538,1069.64,0,0,2.05357,2.05357,0.0288705,223.463,1.91931,0.100282,-78.107,0.178612,0.0780018
-589579,0.5,1.33098e-06,1,2,1,589583,81.8591,0.149654,0.873515,4.83243e-08,0.818591,0.149654,0.723861,4.15e-05,6.19319e-05,0.126423,0.818591,0.149654,0.723861,6.19319e-05,0.126423,4.83243e-08,0.0172828,0.421538,1069.64,0,0,2.05357,2.05357,0.0288705,223.463,1.91931,0.100282,-78.1071,0.178612,0.0780018
-589579,0,1.33098e-06,0,1,1,589580,81.8591,0.149654,0.873515,4.83243e-08,0.818591,0.149654,0.723861,4.15e-05,6.19319e-05,0.126423,0.818591,0.149654,0.723861,6.19319e-05,0.126423,4.83243e-08,0.0172828,0.421538,1069.64,0,0,2.05357,2.05357,0.0288705,223.463,1.91931,0.100282,-78.1071,0.178612,0.0780018
-589579,0.875,1.33098e-06,3,8,1,589582,81.8591,0.149654,0.873515,4.51244e-07,0.818591,0.149654,0.723861,4.15e-05,6.19319e-05,0.126423,0.818591,0.149654,0.723861,6.19319e-05,0.126423,4.51244e-07,0.0172828,0.421538,1069.64,0,0,2.05357,2.05357,0.0288705,223.463,1.91931,0.100282,-78.1071,0.178612,0.0780018
-589579,0.9375,1.33098e-06,4,16,1,589580,81.8591,0.149654,0.873515,8.96983e-07,0.818591,0.149654,0.723861,4.15e-05,6.19319e-05,0.126423,0.818591,0.149654,0.723861,6.19319e-05,0.126423,8.96983e-07,0.0172828,0.421538,1069.64,0,0,2.05357,2.05357,0.0288705,223.463,1.91931,0.100282,-78.1071,0.178612,0.0780018
-589579,0.947368,1.33098e-06,4,19,1,589580,81.8591,0.149654,0.873515,6.16821e-07,0.818591,0.149654,0.723861,4.15e-05,6.19319e-05,0.126423,0.818591,0.149654,0.723861,6.19319e-05,0.126423,6.16821e-07,0.0172828,0.421538,1069.64,0,0,2.05357,2.05357,0.0288705,223.463,1.91931,0.100282,-78.1071,0.178612,0.0780018
