# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = snia_model
# start_datetime = 2023-07-20 13:47:53 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Model2/Data/snia.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpu228vuyi/g0sfij6q.json
# random
#   seed = 16219
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output2/snia/snia-20230720144753.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,zeta,theta.1,theta.2,A,B,C,Delta.1,Delta.2,Delta.3,Delta.4,Delta.5,Delta.6,Delta.7,Delta.8,Delta.9,Delta.10,Delta.11,Delta.12,Delta.13,Delta.14,Delta.15,Delta.16,Delta.17,Delta.18,Delta.19,Delta.20,Delta.21,Delta.22,Delta.23,Delta.24,Delta.25,Delta.26,Delta.27,Delta.28,Delta.29,Delta.30,Delta.31,Delta.32,Delta.33,Delta.34,Delta.35,Delta.36,Delta.37,Delta.38,Delta.39,Delta.40
-46.7628,0.954902,0.175586,3,11,0,47.202,0.239153,0.0103702,0.239153,0.0103702,3.26068e+07,1.37012e+06,57571.6,23.8152,23.7555,23.7808,23.7796,23.7807,23.7709,23.7409,23.7727,23.7687,23.8755,23.8103,23.8737,23.8496,23.7924,23.8188,23.8731,23.7982,23.742,23.815,23.8126,23.796,23.8013,23.7905,23.7897,23.7584,23.7902,23.8263,23.7985,23.7931,23.8044,23.7944,23.8153,23.7895,23.8159,23.7756,23.7711,23.8169,23.8256,23.8094,23.7493
-47.0373,0.971579,0.175586,3,11,0,47.2932,0.217547,0.0152283,0.217547,0.0152283,3.26005e+07,1.36998e+06,57571.6,23.8149,23.7551,23.7803,23.779,23.7799,23.7701,23.7398,23.7715,23.7673,23.8741,23.8087,23.872,23.8477,23.7903,23.8166,23.8707,23.7957,23.7393,23.8121,23.8096,23.7928,23.7979,23.787,23.786,23.7546,23.7862,23.8222,23.7942,23.7888,23.8001,23.7901,23.8111,23.7856,23.8125,23.7728,23.7699,23.8177,23.8299,23.823,23.777
-46.5365,0.972471,0.175586,1,3,0,47.2536,0.213597,0.0137243,0.213597,0.0137243,3.25899e+07,1.36976e+06,57571.6,23.8147,23.7549,23.78,23.7786,23.7795,23.7695,23.7392,23.7708,23.7665,23.8731,23.8077,23.8708,23.8464,23.7889,23.8151,23.869,23.7938,23.7373,23.8099,23.8072,23.7902,23.7951,23.7839,23.7827,23.751,23.7823,23.8179,23.7896,23.7838,23.7946,23.7841,23.8045,23.7783,23.8043,23.7637,23.7592,23.8054,23.8153,23.8039,23.7527
-46.4717,0.999941,0.175586,4,19,0,46.5506,0.230395,0.011147,0.230395,0.011147,3.25995e+07,1.36996e+06,57571.6,23.815,23.7553,23.7805,23.7793,23.7802,23.7704,23.7402,23.772,23.7678,23.8746,23.8093,23.8726,23.8484,23.791,23.8174,23.8715,23.7965,23.7401,23.813,23.8105,23.7937,23.7988,23.7879,23.7869,23.7555,23.787,23.8229,23.7949,23.7893,23.8003,23.7901,23.8107,23.7847,23.8108,23.7701,23.7654,23.811,23.8197,23.8041,23.7458
-46.4583,0.94168,0.175586,2,3,0,46.8844,0.226593,0.0113466,0.226593,0.0113466,3.25959e+07,1.36989e+06,57571.6,23.8149,23.7552,23.7804,23.7791,23.78,23.7701,23.7399,23.7716,23.7674,23.8741,23.8088,23.872,23.8478,23.7904,23.8167,23.8708,23.7957,23.7392,23.812,23.8095,23.7926,23.7976,23.7866,23.7856,23.754,23.7854,23.8212,23.7931,23.7874,23.7983,23.7879,23.8084,23.7822,23.8081,23.7673,23.7623,23.8077,23.8162,23.8005,23.7424
-46.6643,0.94359,0.175586,2,3,0,46.8139,0.222751,0.0111888,0.222751,0.0111888,3.25907e+07,1.36978e+06,57571.6,23.8148,23.755,23.7802,23.7789,23.7797,23.7698,23.7395,23.7712,23.7669,23.8736,23.8082,23.8714,23.8471,23.7896,23.8158,23.8698,23.7946,23.7381,23.8108,23.8081,23.7911,23.7961,23.7849,23.7838,23.7521,23.7834,23.819,23.7907,23.7848,23.7955,23.7849,23.8051,23.7787,23.8042,23.7631,23.7576,23.8024,23.8103,23.7935,23.7344
-46.7386,0.928396,0.175586,3,11,0,47.7798,0.213492,0.0152438,0.213492,0.0152438,3.25958e+07,1.36989e+06,57571.6,23.8148,23.755,23.7801,23.7788,23.7797,23.7697,23.7395,23.7711,23.7669,23.8735,23.8081,23.8713,23.847,23.7896,23.8158,23.8698,23.7947,23.7382,23.8109,23.8083,23.7914,23.7964,23.7854,23.7843,23.7528,23.7843,23.8201,23.792,23.7864,23.7975,23.7874,23.8081,23.7824,23.809,23.7691,23.7658,23.8132,23.825,23.8175,23.7712
-46.9374,0.987182,0.175586,3,11,0,47.0955,0.211686,0.0159769,0.211686,0.0159769,3.25965e+07,1.3699e+06,57571.6,23.8148,23.755,23.7801,23.7788,23.7796,23.7697,23.7395,23.7711,23.7668,23.8735,23.8081,23.8713,23.847,23.7895,23.8158,23.8698,23.7946,23.7382,23.8109,23.8083,23.7914,23.7964,23.7854,23.7844,23.7528,23.7843,23.8202,23.7922,23.7866,23.7978,23.7877,23.8086,23.783,23.8098,23.77,23.7671,23.815,23.8274,23.8215,23.7773
-46.7889,1,0.175586,3,15,0,47.0697,0.214423,0.0125717,0.214423,0.0125717,3.25863e+07,1.36969e+06,57571.6,23.8147,23.7549,23.7799,23.7786,23.7794,23.7694,23.739,23.7706,23.7663,23.8729,23.8074,23.8705,23.8461,23.7885,23.8147,23.8686,23.7933,23.7367,23.8093,23.8066,23.7895,23.7943,23.783,23.7818,23.75,23.7812,23.8167,23.7883,23.7823,23.7928,23.7822,23.8023,23.7758,23.8013,23.7602,23.7549,23.8002,23.8088,23.7944,23.7393
-46.9384,0.990107,0.175586,3,15,0,48.2195,0.240904,0.0104121,0.240904,0.0104121,3.2609e+07,1.37016e+06,57571.6,23.8152,23.7556,23.7809,23.7797,23.7808,23.7711,23.7411,23.7729,23.7689,23.8758,23.8106,23.874,23.8499,23.7928,23.8192,23.8735,23.7987,23.7425,23.8155,23.8132,23.7966,23.8019,23.7913,23.7905,23.7593,23.7911,23.8273,23.7995,23.7942,23.8056,23.7957,23.8167,23.7911,23.8176,23.7773,23.7731,23.8191,23.828,23.8122,23.7525
-47.4619,0.982759,0.175586,3,15,0,49.6786,0.195416,0.015786,0.195416,0.015786,3.25765e+07,1.36948e+06,57571.6,23.8144,23.7545,23.7794,23.7779,23.7786,23.7684,23.7379,23.7693,23.7649,23.8713,23.8057,23.8685,23.8441,23.7862,23.8122,23.866,23.7905,23.7337,23.806,23.8031,23.7857,23.7903,23.7788,23.7774,23.7453,23.7762,23.8114,23.7828,23.7765,23.7868,23.776,23.7959,23.7693,23.7948,23.7539,23.7492,23.7954,23.8058,23.7969,23.7506
-47.9027,0.906556,0.175586,1,1,0,47.9781,0.193209,0.0156345,0.193209,0.0156345,3.25733e+07,1.36941e+06,57571.6,23.8143,23.7544,23.7793,23.7778,23.7784,23.7682,23.7377,23.7691,23.7646,23.8709,23.8053,23.8681,23.8436,23.7857,23.8117,23.8654,23.7898,23.733,23.8052,23.8023,23.7848,23.7894,23.7778,23.7763,23.7441,23.7749,23.81,23.7813,23.7749,23.7851,23.7741,23.7939,23.7671,23.7924,23.7512,23.7461,23.792,23.802,23.7924,23.7453
-49.4376,0.892057,0.175586,2,3,0,49.4828,0.190735,0.0146144,0.190735,0.0146144,3.25662e+07,1.36926e+06,57571.6,23.8142,23.7543,23.7791,23.7775,23.7781,23.7679,23.7373,23.7686,23.764,23.8703,23.8046,23.8673,23.8428,23.7848,23.8107,23.8642,23.7886,23.7317,23.8038,23.8007,23.7831,23.7875,23.7757,23.7741,23.7417,23.7723,23.8072,23.7782,23.7716,23.7814,23.7701,23.7895,23.7622,23.7868,23.745,23.7388,23.7835,23.7921,23.7793,23.7286
-46.8933,0.860587,0.175586,2,3,0,50.367,0.202762,0.0169466,0.202762,0.0169466,3.25898e+07,1.36976e+06,57571.6,23.8146,23.7548,23.7798,23.7784,23.7792,23.7692,23.7388,23.7704,23.766,23.8726,23.8071,23.8702,23.8458,23.7882,23.8143,23.8683,23.793,23.7364,23.809,23.8063,23.7892,23.7941,23.7829,23.7817,23.75,23.7813,23.817,23.7888,23.783,23.7939,23.7837,23.8043,23.7785,23.805,23.7651,23.7621,23.81,23.8226,23.8177,23.7757
-46.4562,0.963646,0.175586,3,15,0,47.3511,0.22622,0.0120373,0.22622,0.0120373,3.25981e+07,1.36994e+06,57571.6,23.8149,23.7552,23.7804,23.7791,23.7801,23.7702,23.74,23.7717,23.7676,23.8743,23.809,23.8722,23.848,23.7906,23.8169,23.871,23.796,23.7396,23.8124,23.8099,23.793,23.7981,23.7871,23.7862,23.7546,23.7862,23.822,23.794,23.7884,23.7994,23.7892,23.8098,23.7838,23.8099,23.7694,23.765,23.8109,23.8202,23.8064,23.7507
-46.4829,0.9645,0.175586,3,15,0,46.9374,0.216441,0.0134468,0.216441,0.0134468,3.25922e+07,1.36981e+06,57571.6,23.8148,23.755,23.7801,23.7788,23.7796,23.7697,23.7394,23.771,23.7668,23.8734,23.808,23.8711,23.8468,23.7893,23.8155,23.8695,23.7943,23.7378,23.8105,23.8079,23.7909,23.7958,23.7847,23.7836,23.7519,23.7833,23.819,23.7908,23.785,23.7959,23.7855,23.8059,23.7798,23.8059,23.7653,23.761,23.8072,23.8171,23.8054,23.7536
-47.0326,0.914274,0.175586,4,15,0,47.5996,0.19988,0.0155659,0.19988,0.0155659,3.2581e+07,1.36957e+06,57571.6,23.8145,23.7546,23.7796,23.7781,23.7788,23.7687,23.7383,23.7698,23.7653,23.8718,23.8063,23.8692,23.8448,23.787,23.8131,23.8669,23.7914,23.7347,23.8071,23.8043,23.787,23.7918,23.7803,23.779,23.747,23.7781,23.8135,23.7849,23.7788,23.7893,23.7787,23.7987,23.7723,23.7981,23.7573,23.7529,23.7994,23.81,23.8013,23.7547
-46.7013,0.989981,0.175586,2,7,0,47.1697,0.205471,0.0153247,0.205471,0.0153247,3.25866e+07,1.36969e+06,57571.6,23.8146,23.7548,23.7798,23.7784,23.7792,23.7691,23.7388,23.7703,23.7659,23.8725,23.807,23.87,23.8456,23.788,23.8141,23.868,23.7927,23.7361,23.8086,23.8059,23.7887,23.7936,23.7823,23.7811,23.7493,23.7805,23.816,23.7877,23.7818,23.7925,23.782,23.8023,23.7762,23.8022,23.7618,23.7577,23.8045,23.8155,23.807,23.7602
-46.6257,0.976559,0.175586,5,31,0,47.006,0.208193,0.0151187,0.208193,0.0151187,3.2589e+07,1.36974e+06,57571.6,23.8147,23.7548,23.7799,23.7785,23.7793,23.7693,23.739,23.7705,23.7662,23.8728,23.8073,23.8704,23.846,23.7885,23.8146,23.8685,23.7933,23.7367,23.8093,23.8066,23.7895,23.7944,23.7832,23.782,23.7502,23.7815,23.8172,23.7889,23.783,23.7938,23.7835,23.8039,23.7778,23.804,23.7636,23.7597,23.8065,23.8176,23.809,23.7618
-46.8092,0.727219,0.175586,2,3,0,48.7981,0.208929,0.0160492,0.208929,0.0160492,3.25936e+07,1.36984e+06,57571.6,23.8147,23.7549,23.78,23.7787,23.7795,23.7695,23.7392,23.7708,23.7665,23.8731,23.8077,23.8708,23.8465,23.789,23.8152,23.8692,23.794,23.7375,23.8101,23.8075,23.7905,23.7955,23.7844,23.7833,23.7517,23.7831,23.8189,23.7908,23.7851,23.7961,23.786,23.8067,23.781,23.8076,23.7677,23.7646,23.8123,23.8245,23.8183,23.7741
-46.7347,0.934517,0.175586,2,7,0,48.0032,0.210416,0.0136374,0.210416,0.0136374,3.25858e+07,1.36968e+06,57571.6,23.8146,23.7548,23.7799,23.7785,23.7793,23.7692,23.7389,23.7704,23.7661,23.8726,23.8072,23.8702,23.8459,23.7882,23.8144,23.8683,23.793,23.7363,23.8089,23.8062,23.789,23.7938,23.7825,23.7813,23.7495,23.7806,23.8161,23.7877,23.7817,23.7923,23.7817,23.8019,23.7755,23.8012,23.7603,23.7555,23.8012,23.8108,23.7986,23.7467
-46.7135,0.990371,0.175586,3,11,0,47.1989,0.222718,0.0136866,0.222718,0.0136866,3.26005e+07,1.36998e+06,57571.6,23.8149,23.7552,23.7804,23.7791,23.7801,23.7702,23.74,23.7717,23.7676,23.8743,23.809,23.8723,23.848,23.7907,23.817,23.8711,23.7961,23.7397,23.8125,23.81,23.7932,23.7983,23.7874,23.7865,23.755,23.7867,23.8226,23.7947,23.7892,23.8004,23.7903,23.8112,23.7855,23.8121,23.7721,23.7686,23.8156,23.8265,23.8164,23.766
-47.1326,0.985184,0.175586,3,11,0,47.3486,0.202923,0.0145076,0.202923,0.0145076,3.25804e+07,1.36956e+06,57571.6,23.8145,23.7546,23.7796,23.7782,23.7789,23.7688,23.7384,23.7698,23.7654,23.8719,23.8064,23.8693,23.8449,23.7871,23.8132,23.867,23.7916,23.7349,23.8073,23.8045,23.7872,23.7919,23.7805,23.7791,23.7471,23.7782,23.8135,23.7849,23.7788,23.7892,23.7784,23.7984,23.7719,23.7974,23.7564,23.7514,23.7972,23.807,23.7959,23.7462
-46.7758,0.961815,0.175586,2,3,0,47.456,0.205019,0.014968,0.205019,0.014968,3.25847e+07,1.36965e+06,57571.6,23.8146,23.7547,23.7797,23.7783,23.7791,23.769,23.7386,23.7702,23.7658,23.8723,23.8068,23.8698,23.8454,23.7878,23.8139,23.8677,23.7924,23.7357,23.8082,23.8055,23.7883,23.7931,23.7818,23.7805,23.7486,23.7798,23.8153,23.7868,23.7809,23.7915,23.7809,23.8011,23.7748,23.8007,23.7601,23.7557,23.8021,23.8126,23.8031,23.7551
-47.4697,0.854045,0.175586,2,3,0,48.0727,0.203418,0.013816,0.203418,0.013816,3.25782e+07,1.36952e+06,57571.6,23.8145,23.7546,23.7796,23.7781,23.7788,23.7687,23.7383,23.7697,23.7653,23.8718,23.8062,23.8691,23.8447,23.7869,23.813,23.8667,23.7913,23.7346,23.8069,23.8041,23.7868,23.7914,23.78,23.7786,23.7465,23.7775,23.8127,23.7841,23.7779,23.7881,23.7773,23.7971,23.7703,23.7955,23.7543,23.7488,23.7941,23.803,23.7902,23.7382
-47.1387,1,0.175586,1,1,0,47.4613,0.204988,0.0139948,0.204988,0.0139948,3.25808e+07,1.36957e+06,57571.6,23.8145,23.7547,23.7797,23.7782,23.7789,23.7689,23.7385,23.7699,23.7655,23.872,23.8065,23.8695,23.845,23.7873,23.8134,23.8672,23.7918,23.7351,23.8075,23.8047,23.7875,23.7922,23.7808,23.7794,23.7474,23.7785,23.8138,23.7853,23.7791,23.7895,23.7788,23.7987,23.7721,23.7975,23.7564,23.7513,23.7969,23.8062,23.7941,23.7429
-47.3903,0.99999,0.175586,5,31,0,47.7895,0.189541,0.0193147,0.189541,0.0193147,3.25835e+07,1.36963e+06,57571.6,23.8144,23.7545,23.7795,23.778,23.7787,23.7685,23.7381,23.7695,23.7651,23.8715,23.8059,23.8688,23.8444,23.7867,23.8127,23.8665,23.7911,23.7343,23.8068,23.8039,23.7867,23.7914,23.7801,23.7788,23.7469,23.778,23.8135,23.7852,23.7793,23.79,23.7797,23.8002,23.7744,23.801,23.7612,23.7587,23.8073,23.8213,23.8203,23.784
-46.7401,0.981214,0.175586,3,11,0,47.7043,0.208078,0.0142237,0.208078,0.0142237,3.25854e+07,1.36967e+06,57571.6,23.8146,23.7548,23.7798,23.7784,23.7792,23.7692,23.7388,23.7703,23.766,23.8725,23.807,23.87,23.8457,23.788,23.8142,23.868,23.7927,23.7361,23.8086,23.8059,23.7887,23.7935,23.7822,23.781,23.7491,23.7803,23.8158,23.7874,23.7814,23.792,23.7814,23.8016,23.7752,23.801,23.7602,23.7556,23.8017,23.8116,23.8006,23.7505
-46.6514,0.958366,0.175586,2,3,0,46.9388,0.210921,0.0152759,0.210921,0.0152759,3.25929e+07,1.36982e+06,57571.6,23.8147,23.7549,23.78,23.7787,23.7795,23.7695,23.7392,23.7709,23.7666,23.8732,23.8078,23.8709,23.8466,23.7891,23.8153,23.8692,23.794,23.7375,23.8102,23.8076,23.7906,23.7955,23.7844,23.7833,23.7516,23.7831,23.8188,23.7906,23.7849,23.7959,23.7857,23.8063,23.7805,23.8069,23.7668,23.7633,23.8105,23.822,23.8142,23.7678
-46.6661,0.962754,0.175586,2,7,0,46.9866,0.210201,0.013941,0.210201,0.013941,3.25868e+07,1.3697e+06,57571.6,23.8147,23.7548,23.7799,23.7785,23.7793,23.7693,23.7389,23.7705,23.7661,23.8727,23.8072,23.8703,23.8459,23.7883,23.8145,23.8684,23.7931,23.7365,23.809,23.8063,23.7892,23.794,23.7828,23.7815,23.7497,23.7809,23.8165,23.7881,23.7822,23.7928,23.7823,23.8025,23.7762,23.802,23.7612,23.7566,23.8026,23.8125,23.8011,23.7502
-46.659,0.967027,0.175586,2,7,0,46.9681,0.211431,0.015253,0.211431,0.015253,3.25934e+07,1.36984e+06,57571.6,23.8147,23.7549,23.78,23.7787,23.7795,23.7696,23.7393,23.7709,23.7666,23.8732,23.8078,23.871,23.8467,23.7892,23.8154,23.8694,23.7942,23.7376,23.8103,23.8077,23.7907,23.7957,23.7846,23.7835,23.7519,23.7833,23.819,23.7909,23.7852,23.7962,23.786,23.8066,23.7808,23.8072,23.7672,23.7637,23.8109,23.8225,23.8147,23.7683
-46.5724,0.999501,0.175586,5,31,0,47.0654,0.213596,0.0146212,0.213596,0.0146212,3.25934e+07,1.36984e+06,57571.6,23.8148,23.755,23.7801,23.7787,23.7796,23.7696,23.7394,23.771,23.7667,23.8734,23.808,23.8711,23.8468,23.7893,23.8155,23.8695,23.7943,23.7378,23.8105,23.8079,23.7909,23.7959,23.7848,23.7837,23.7521,23.7835,23.8192,23.7911,23.7854,23.7963,23.7861,23.8067,23.7808,23.8071,23.7669,23.7632,23.8101,23.8211,23.8121,23.7638
-46.5044,0.769458,0.175586,3,15,0,49.1017,0.229029,0.0106713,0.229029,0.0106713,3.25961e+07,1.36989e+06,57571.6,23.8149,23.7552,23.7804,23.7791,23.7801,23.7702,23.74,23.7717,23.7675,23.8743,23.8089,23.8722,23.848,23.7906,23.8169,23.871,23.7959,23.7395,23.8122,23.8097,23.7928,23.7979,23.7869,23.7858,23.7543,23.7857,23.8215,23.7934,23.7876,23.7985,23.7881,23.8085,23.7823,23.8081,23.7671,23.7619,23.8069,23.8148,23.7977,23.7375
-47.9503,0.768463,0.175586,3,11,0,49.1064,0.244053,0.00587692,0.244053,0.00587692,3.25947e+07,1.36986e+06,57571.6,23.8151,23.7554,23.7806,23.7794,23.7804,23.7706,23.7405,23.7722,23.7681,23.8749,23.8096,23.8729,23.8487,23.7914,23.8177,23.8719,23.7968,23.7404,23.8132,23.8108,23.7939,23.7989,23.7879,23.7869,23.7553,23.7867,23.8224,23.7941,23.7882,23.7987,23.7881,23.808,23.7811,23.8059,23.7639,23.7563,23.7986,23.8021,23.7735,23.6956
-46.8529,0.998523,0.175586,3,15,0,49.2381,0.204525,0.0148079,0.204525,0.0148079,3.25835e+07,1.36963e+06,57571.6,23.8146,23.7547,23.7797,23.7783,23.779,23.769,23.7386,23.7701,23.7657,23.8722,23.8067,23.8697,23.8453,23.7876,23.8137,23.8675,23.7922,23.7355,23.808,23.8052,23.788,23.7928,23.7814,23.7801,23.7482,23.7793,23.8148,23.7863,23.7803,23.7908,23.7802,23.8004,23.774,23.7997,23.759,23.7544,23.8007,23.811,23.8009,23.7524
-46.5149,0.980229,0.175586,4,19,0,47.2355,0.23426,0.010346,0.23426,0.010346,3.26009e+07,1.36999e+06,57571.6,23.815,23.7554,23.7806,23.7794,23.7804,23.7706,23.7404,23.7722,23.7681,23.8749,23.8096,23.8729,23.8488,23.7915,23.8178,23.872,23.797,23.7407,23.8135,23.8111,23.7943,23.7995,23.7886,23.7877,23.7562,23.7878,23.8238,23.7957,23.7902,23.8012,23.791,23.8116,23.7856,23.8116,23.7709,23.7659,23.8112,23.8193,23.8022,23.7414
-46.6249,0.983891,0.175586,4,19,0,47.4747,0.211772,0.0150698,0.211772,0.0150698,3.25931e+07,1.36983e+06,57571.6,23.8147,23.7549,23.78,23.7787,23.7795,23.7696,23.7393,23.7709,23.7666,23.8732,23.8078,23.871,23.8467,23.7891,23.8153,23.8693,23.7941,23.7376,23.8103,23.8077,23.7907,23.7956,23.7845,23.7834,23.7518,23.7832,23.8189,23.7908,23.7851,23.796,23.7858,23.8064,23.7806,23.807,23.7668,23.7632,23.8104,23.8217,23.8135,23.7665
-46.8918,0.967395,0.175586,2,3,0,46.9131,0.213966,0.0155364,0.213966,0.0155364,3.25975e+07,1.36992e+06,57571.6,23.8148,23.755,23.7802,23.7789,23.7797,23.7698,23.7396,23.7712,23.767,23.8737,23.8083,23.8715,23.8472,23.7898,23.816,23.8701,23.7949,23.7385,23.8112,23.8087,23.7918,23.7969,23.7859,23.7849,23.7533,23.7849,23.8208,23.7928,23.7872,23.7984,23.7883,23.8092,23.7836,23.8104,23.7706,23.7676,23.8153,23.8274,23.8208,23.7754
-47.1955,0.977441,0.175586,2,3,0,47.2354,0.215806,0.0157764,0.215806,0.0157764,3.26006e+07,1.36999e+06,57571.6,23.8149,23.7551,23.7803,23.779,23.7799,23.77,23.7398,23.7715,23.7673,23.874,23.8086,23.8719,23.8476,23.7902,23.8165,23.8706,23.7955,23.7392,23.8119,23.8095,23.7926,23.7977,23.7868,23.7859,23.7544,23.7861,23.8221,23.7942,23.7887,23.8,23.7901,23.8111,23.7857,23.8127,23.7732,23.7705,23.8186,23.8312,23.8254,23.781
-46.7056,0.996851,0.175586,3,11,0,47.5876,0.236862,0.0107545,0.236862,0.0107545,3.26056e+07,1.37009e+06,57571.6,23.8151,23.7555,23.7807,23.7796,23.7806,23.7708,23.7407,23.7726,23.7685,23.8753,23.8101,23.8735,23.8494,23.7921,23.8185,23.8728,23.7979,23.7416,23.8146,23.8122,23.7955,23.8008,23.79,23.7892,23.7579,23.7896,23.8257,23.7978,23.7924,23.8037,23.7937,23.8145,23.7888,23.8151,23.7748,23.7704,23.8163,23.8252,23.8097,23.7507
-47.6171,0.809079,0.175586,3,11,0,48.714,0.232235,0.0133189,0.232235,0.0133189,3.26102e+07,1.37019e+06,57571.6,23.8151,23.7555,23.7808,23.7796,23.7806,23.7709,23.7408,23.7726,23.7686,23.8755,23.8103,23.8737,23.8496,23.7924,23.8188,23.8731,23.7982,23.742,23.815,23.8127,23.7961,23.8014,23.7908,23.79,23.7589,23.7907,23.827,23.7993,23.7941,23.8057,23.7961,23.8173,23.7921,23.8192,23.7797,23.7768,23.8244,23.8358,23.8264,23.7758
-46.5188,0.982924,0.175586,2,3,0,47.8464,0.231858,0.0111832,0.231858,0.0111832,3.26014e+07,1.37e+06,57571.6,23.815,23.7553,23.7806,23.7793,23.7803,23.7705,23.7404,23.7721,23.768,23.8748,23.8095,23.8728,23.8487,23.7914,23.8177,23.8719,23.7969,23.7405,23.8134,23.811,23.7942,23.7994,23.7885,23.7876,23.7561,23.7878,23.8237,23.7957,23.7902,23.8013,23.7912,23.8119,23.786,23.8121,23.7717,23.7671,23.8128,23.8217,23.8065,23.7485
-47.1992,0.885368,0.175586,4,19,0,48.645,0.207013,0.017156,0.207013,0.017156,3.25956e+07,1.36988e+06,57571.6,23.8147,23.7549,23.78,23.7787,23.7795,23.7695,23.7393,23.7709,23.7666,23.8732,23.8078,23.8709,23.8466,23.7891,23.8153,23.8693,23.7942,23.7377,23.8103,23.8078,23.7908,23.7958,23.7848,23.7837,23.7521,23.7836,23.8195,23.7915,23.7859,23.7971,23.7871,23.808,23.7825,23.8094,23.7699,23.7674,23.8159,23.8291,23.8254,23.7844
-46.7211,0.991784,0.175586,2,3,0,47.2664,0.206304,0.0159635,0.206304,0.0159635,3.25901e+07,1.36977e+06,57571.6,23.8147,23.7548,23.7799,23.7785,23.7793,23.7693,23.739,23.7705,23.7662,23.8728,23.8073,23.8704,23.846,23.7885,23.8146,23.8686,23.7933,23.7367,23.8093,23.8066,23.7896,23.7945,23.7833,23.7821,23.7504,23.7817,23.8174,23.7892,23.7834,23.7943,23.784,23.8045,23.7786,23.805,23.7649,23.7615,23.8088,23.8207,23.8139,23.7692
-46.7999,0.951998,0.175586,4,19,0,47.1663,0.230692,0.00950764,0.230692,0.00950764,3.25934e+07,1.36984e+06,57571.6,23.8149,23.7552,23.7804,23.7791,23.78,23.7701,23.7399,23.7716,23.7674,23.8741,23.8088,23.872,23.8478,23.7904,23.8166,23.8707,23.7956,23.7392,23.8119,23.8093,23.7924,23.7974,23.7864,23.7853,23.7536,23.785,23.8207,23.7924,23.7866,23.7973,23.7868,23.8069,23.7804,23.8058,23.7645,23.7585,23.8026,23.8093,23.7891,23.7246
-46.7847,0.889555,0.175586,2,7,0,48.0228,0.231715,0.0121113,0.231715,0.0121113,3.26049e+07,1.37008e+06,57571.6,23.8151,23.7554,23.7806,23.7794,23.7804,23.7706,23.7405,23.7723,23.7682,23.875,23.8098,23.8732,23.849,23.7917,23.8181,23.8723,23.7974,23.7411,23.814,23.8116,23.7949,23.8002,23.7894,23.7885,23.7572,23.7889,23.825,23.7971,23.7917,23.8031,23.7931,23.814,23.7884,23.815,23.7749,23.771,23.8175,23.8275,23.8148,23.7601
-48.1269,0.893018,0.175586,3,15,0,49.2509,0.209851,0.0116742,0.209851,0.0116742,3.25773e+07,1.3695e+06,57571.6,23.8145,23.7547,23.7797,23.7782,23.779,23.7689,23.7385,23.7699,23.7655,23.872,23.8065,23.8694,23.845,23.7873,23.8133,23.8671,23.7917,23.7349,23.8073,23.8045,23.7872,23.7918,23.7803,23.7789,23.7468,23.7778,23.813,23.7842,23.7779,23.788,23.777,23.7966,23.7696,23.7943,23.7525,23.746,23.79,23.797,23.7793,23.7204
-46.5267,0.920451,0.175586,2,7,0,49.0911,0.221198,0.0133668,0.221198,0.0133668,3.25975e+07,1.36992e+06,57571.6,23.8149,23.7551,23.7803,23.779,23.7799,23.77,23.7398,23.7715,23.7673,23.874,23.8087,23.8719,23.8476,23.7902,23.8165,23.8706,23.7955,23.7391,23.8118,23.8093,23.7924,23.7975,23.7865,23.7855,23.754,23.7855,23.8214,23.7933,23.7877,23.7988,23.7886,23.8093,23.7834,23.8098,23.7695,23.7656,23.8122,23.8225,23.8114,23.7598
-47.4702,0.952301,0.175586,3,11,0,47.6662,0.254201,0.00815286,0.254201,0.00815286,3.26156e+07,1.3703e+06,57571.6,23.8154,23.7558,23.7813,23.7802,23.7813,23.7717,23.7418,23.7738,23.7699,23.8769,23.8118,23.8754,23.8514,23.7944,23.8209,23.8754,23.8007,23.7446,23.8178,23.8156,23.7992,23.8047,23.7942,23.7936,23.7625,23.7945,23.8309,23.8033,23.7981,23.8097,23.7999,23.821,23.7954,23.8219,23.7816,23.777,23.8223,23.83,23.8102,23.7436
