# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = snia_model
# start_datetime = 2023-07-20 13:47:53 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Model2/Data/snia.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpu228vuyi/g0sfij6q.json
# random
#   seed = 16219
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output2/snia/snia-20230720144753.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,zeta,theta.1,theta.2,A,B,C,Delta.1,Delta.2,Delta.3,Delta.4,Delta.5,Delta.6,Delta.7,Delta.8,Delta.9,Delta.10,Delta.11,Delta.12,Delta.13,Delta.14,Delta.15,Delta.16,Delta.17,Delta.18,Delta.19,Delta.20,Delta.21,Delta.22,Delta.23,Delta.24,Delta.25,Delta.26,Delta.27,Delta.28,Delta.29,Delta.30,Delta.31,Delta.32,Delta.33,Delta.34,Delta.35,Delta.36,Delta.37,Delta.38,Delta.39,Delta.40
-49.1043,0.62282,0.208321,2,3,0,49.7527,0.215048,0.017943,0.215048,0.017943,3.26081e+07,1.37014e+06,57571.6,23.815,23.7552,23.7804,23.7792,23.7801,23.7703,23.7401,23.7719,23.7677,23.8745,23.8092,23.8725,23.8484,23.7911,23.8174,23.8716,23.7966,23.7403,23.8132,23.8109,23.7942,23.7994,23.7887,23.7879,23.7567,23.7885,23.8248,23.7972,23.792,23.8038,23.7943,23.8158,23.791,23.8189,23.7802,23.7791,23.8289,23.8438,23.8431,23.805
-46.6517,1,0.208321,2,3,0,48.8966,0.213718,0.0131096,0.213718,0.0131096,3.25876e+07,1.36971e+06,57571.6,23.8147,23.7549,23.78,23.7786,23.7794,23.7694,23.7391,23.7707,23.7663,23.8729,23.8075,23.8706,23.8462,23.7886,23.8148,23.8687,23.7935,23.7369,23.8095,23.8068,23.7897,23.7945,23.7833,23.7821,23.7503,23.7815,23.8171,23.7887,23.7828,23.7934,23.7829,23.8031,23.7767,23.8024,23.7615,23.7566,23.8022,23.8115,23.7984,23.7451
-47.5435,0.813514,0.208321,2,7,0,48.5495,0.217187,0.010836,0.217187,0.010836,3.25827e+07,1.36961e+06,57571.6,23.8147,23.7548,23.7799,23.7785,23.7793,23.7693,23.739,23.7705,23.7662,23.8727,23.8073,23.8703,23.8459,23.7883,23.8144,23.8683,23.793,23.7364,23.8089,23.8061,23.7889,23.7937,23.7824,23.7811,23.7491,23.7802,23.8156,23.787,23.7809,23.7912,23.7803,23.8001,23.7732,23.7981,23.7565,23.7501,23.7941,23.8009,23.782,23.7209
-46.6598,1,0.208321,2,3,0,47.5116,0.221814,0.0113777,0.221814,0.0113777,3.25903e+07,1.36977e+06,57571.6,23.8148,23.755,23.7801,23.7788,23.7797,23.7698,23.7395,23.7711,23.7669,23.8735,23.8081,23.8713,23.847,23.7895,23.8157,23.8697,23.7945,23.738,23.8106,23.808,23.791,23.7959,23.7847,23.7836,23.7519,23.7832,23.8188,23.7905,23.7846,23.7952,23.7847,23.8049,23.7784,23.804,23.7629,23.7574,23.8024,23.8104,23.7939,23.7354
-46.6144,0.99247,0.208321,2,3,0,46.8117,0.229372,0.0121446,0.229372,0.0121446,3.26023e+07,1.37002e+06,57571.6,23.815,23.7553,23.7805,23.7793,23.7803,23.7705,23.7403,23.7721,23.768,23.8747,23.8095,23.8728,23.8486,23.7913,23.8176,23.8718,23.7968,23.7405,23.8134,23.8109,23.7942,23.7993,23.7885,23.7876,23.7562,23.7878,23.8238,23.7959,23.7904,23.8016,23.7916,23.8124,23.7866,23.813,23.7728,23.7687,23.8151,23.8248,23.8118,23.7569
-47.2969,0.854962,0.208321,3,15,0,48.5502,0.24695,0.00968617,0.24695,0.00968617,3.26132e+07,1.37025e+06,57571.6,23.8153,23.7557,23.7811,23.78,23.7811,23.7714,23.7415,23.7734,23.7694,23.8764,23.8112,23.8748,23.8507,23.7936,23.8201,23.8745,23.7997,23.7436,23.8167,23.8145,23.798,23.8034,23.7929,23.7922,23.7611,23.793,23.8294,23.8017,23.7965,23.8081,23.7983,23.8193,23.7939,23.8205,23.7804,23.7762,23.8221,23.8308,23.8141,23.7525
-47.1388,0.996769,0.208321,2,7,0,47.5211,0.247185,0.00664061,0.247185,0.00664061,3.26015e+07,1.37001e+06,57571.6,23.8152,23.7555,23.7808,23.7797,23.7807,23.771,23.7409,23.7727,23.7687,23.8755,23.8103,23.8737,23.8496,23.7923,23.8187,23.873,23.798,23.7418,23.8147,23.8123,23.7956,23.8008,23.7899,23.789,23.7576,23.7892,23.8251,23.797,23.7913,23.8023,23.7919,23.8122,23.7857,23.8111,23.7696,23.7631,23.8063,23.8113,23.7857,23.7117
-47.099,0.995585,0.208321,3,15,0,51.8491,0.198801,0.0179277,0.198801,0.0179277,3.2589e+07,1.36974e+06,57571.6,23.8146,23.7547,23.7797,23.7783,23.7791,23.769,23.7387,23.7702,23.7658,23.8723,23.8069,23.8699,23.8455,23.7879,23.814,23.8679,23.7926,23.736,23.8085,23.8058,23.7887,23.7935,23.7823,23.7811,23.7494,23.7807,23.8164,23.7881,23.7824,23.7933,23.7831,23.8038,23.778,23.8047,23.7649,23.7622,23.8106,23.8239,23.8209,23.7814
-47.3863,0.917844,0.208321,2,3,0,48.0051,0.193059,0.01661,0.193059,0.01661,3.2577e+07,1.36949e+06,57571.6,23.8144,23.7545,23.7794,23.7779,23.7785,23.7684,23.7379,23.7693,23.7648,23.8712,23.8056,23.8684,23.844,23.7861,23.8121,23.8658,23.7904,23.7336,23.8059,23.803,23.7856,23.7902,23.7787,23.7773,23.7452,23.7761,23.8114,23.7828,23.7766,23.7869,23.7762,23.7962,23.7697,23.7954,23.7547,23.7503,23.797,23.8082,23.8011,23.7571
-47.536,0.972838,0.208321,2,3,0,47.7014,0.19894,0.0188285,0.19894,0.0188285,3.25927e+07,1.36982e+06,57571.6,23.8146,23.7548,23.7798,23.7784,23.7792,23.7692,23.7388,23.7704,23.7661,23.8726,23.8072,23.8702,23.8459,23.7883,23.8144,23.8684,23.7931,23.7366,23.8092,23.8065,23.7895,23.7944,23.7833,23.7822,23.7505,23.7819,23.8177,23.7896,23.784,23.7952,23.7851,23.8061,23.7806,23.8077,23.7683,23.7663,23.8154,23.8298,23.8289,23.792
-51.1732,0.994097,0.208321,3,15,0,54.5587,0.142071,0.0269459,0.142071,0.0269459,3.25572e+07,1.36907e+06,57571.6,23.8137,23.7535,23.7781,23.7763,23.7766,23.7661,23.7352,23.7662,23.7614,23.8674,23.8014,23.8638,23.839,23.7807,23.8063,23.8596,23.7836,23.7264,23.7982,23.7948,23.7769,23.781,23.769,23.7671,23.7345,23.765,23.7997,23.7707,23.7641,23.7742,23.7633,23.7833,23.757,23.7834,23.7439,23.7423,23.793,23.8108,23.8209,23.8009
-49.3198,0.972904,0.208321,3,7,0,52.3364,0.169554,0.02468,0.169554,0.02468,3.2581e+07,1.36957e+06,57571.6,23.8142,23.7542,23.7791,23.7775,23.7781,23.7679,23.7373,23.7686,23.7641,23.8704,23.8047,23.8675,23.843,23.7851,23.8111,23.8647,23.7892,23.7324,23.8047,23.8018,23.7844,23.7891,23.7776,23.7762,23.7443,23.7754,23.8109,23.7826,23.7768,23.7877,23.7776,23.7985,23.7731,23.8006,23.7618,23.7613,23.8125,23.8304,23.8389,23.8151
-47.8465,0.997154,0.208321,5,31,0,50.0037,0.185732,0.0177584,0.185732,0.0177584,3.25729e+07,1.3694e+06,57571.6,23.8143,23.7543,23.7792,23.7776,23.7782,23.768,23.7374,23.7688,23.7642,23.8705,23.8049,23.8677,23.8431,23.7852,23.8111,23.8648,23.7892,23.7323,23.8045,23.8015,23.7841,23.7886,23.777,23.7754,23.7432,23.7741,23.8092,23.7805,23.7742,23.7844,23.7736,23.7935,23.767,23.7926,23.7519,23.7477,23.7947,23.8065,23.8011,23.76
-47.5326,0.96856,0.208321,4,17,0,48.6158,0.242686,0.0110375,0.242686,0.0110375,3.26135e+07,1.37026e+06,57571.6,23.8153,23.7557,23.781,23.7799,23.781,23.7713,23.7413,23.7732,23.7692,23.8762,23.811,23.8746,23.8505,23.7934,23.8199,23.8743,23.7995,23.7433,23.8164,23.8142,23.7977,23.8031,23.7926,23.7919,23.7608,23.7928,23.8291,23.8015,23.7963,23.808,23.7983,23.8195,23.7942,23.8211,23.7812,23.7777,23.8243,23.8342,23.8204,23.7632
-48.7893,0.772738,0.208321,1,1,0,48.8089,0.245321,0.0118479,0.245321,0.0118479,3.26197e+07,1.37039e+06,57571.6,23.8154,23.7558,23.7812,23.7801,23.7813,23.7717,23.7417,23.7737,23.7698,23.8768,23.8117,23.8753,23.8513,23.7943,23.8208,23.8753,23.8006,23.7445,23.8178,23.8157,23.7993,23.8048,23.7944,23.7939,23.7629,23.7951,23.8316,23.8042,23.7993,23.8112,23.8018,23.8233,23.7984,23.8258,23.7865,23.7839,23.8314,23.8425,23.8313,23.7772
-47.1462,0.994196,0.208321,2,7,0,48.8108,0.244075,0.00696796,0.244075,0.00696796,3.25991e+07,1.36996e+06,57571.6,23.8151,23.7554,23.7807,23.7795,23.7805,23.7708,23.7407,23.7725,23.7684,23.8752,23.81,23.8733,23.8492,23.7919,23.8182,23.8724,23.7975,23.7411,23.814,23.8116,23.7948,23.7999,23.789,23.7881,23.7566,23.7881,23.8239,23.7958,23.7901,23.8009,23.7905,23.8106,23.7841,23.8094,23.7679,23.7613,23.8045,23.8095,23.7843,23.7113
-47.323,0.642065,0.208321,3,13,0,52.945,0.200632,0.0147103,0.200632,0.0147103,3.25785e+07,1.36952e+06,57571.6,23.8145,23.7546,23.7795,23.7781,23.7788,23.7687,23.7382,23.7696,23.7652,23.8717,23.8061,23.869,23.8446,23.7868,23.8128,23.8666,23.7911,23.7344,23.8068,23.8039,23.7866,23.7912,23.7798,23.7784,23.7463,23.7773,23.8126,23.784,23.7778,23.7881,23.7773,23.7972,23.7706,23.796,23.7549,23.7499,23.7956,23.8054,23.7945,23.7452
-46.4453,0.958718,0.208321,3,11,0,48.1924,0.224304,0.0122936,0.224304,0.0122936,3.25969e+07,1.36991e+06,57571.6,23.8149,23.7552,23.7803,23.7791,23.78,23.7701,23.7399,23.7716,23.7674,23.8741,23.8088,23.872,23.8478,23.7904,23.8166,23.8707,23.7956,23.7392,23.812,23.8095,23.7926,23.7976,23.7867,23.7856,23.7541,23.7856,23.8214,23.7933,23.7877,23.7987,23.7884,23.809,23.783,23.8091,23.7686,23.7641,23.8101,23.8195,23.806,23.7511
-48.9852,0.552937,0.208321,2,3,0,50.1981,0.226928,0.0156755,0.226928,0.0156755,3.26131e+07,1.37025e+06,57571.6,23.8151,23.7555,23.7807,23.7796,23.7806,23.7709,23.7408,23.7726,23.7686,23.8754,23.8102,23.8737,23.8496,23.7924,23.8188,23.8731,23.7983,23.7421,23.8151,23.8129,23.7963,23.8017,23.7911,23.7904,23.7593,23.7913,23.8277,23.8001,23.7951,23.8069,23.7975,23.8191,23.7943,23.822,23.7831,23.7815,23.8305,23.8441,23.8397,23.796
-47.7434,1,0.208321,1,1,0,48.8332,0.223755,0.0150843,0.223755,0.0150843,3.26072e+07,1.37012e+06,57571.6,23.815,23.7553,23.7806,23.7793,23.7803,23.7705,23.7404,23.7722,23.768,23.8748,23.8096,23.8729,23.8488,23.7915,23.8179,23.8721,23.7971,23.7408,23.8138,23.8114,23.7947,23.8,23.7892,23.7884,23.7572,23.789,23.8252,23.7975,23.7922,23.8038,23.7941,23.8153,23.7902,23.8174,23.7781,23.7757,23.824,23.8366,23.8303,23.7845
-46.4534,0.981141,0.208321,1,3,0,47.8996,0.220214,0.0129828,0.220214,0.0129828,3.25948e+07,1.36987e+06,57571.6,23.8148,23.7551,23.7802,23.7789,23.7798,23.7699,23.7397,23.7713,23.7671,23.8738,23.8084,23.8716,23.8473,23.7899,23.8161,23.8702,23.795,23.7386,23.8113,23.8087,23.7918,23.7968,23.7857,23.7847,23.7531,23.7845,23.8203,23.7921,23.7864,23.7974,23.7871,23.8076,23.7816,23.8077,23.7672,23.7629,23.809,23.8188,23.8065,23.7535
-46.8541,0.92295,0.208321,2,3,0,46.933,0.22351,0.0138499,0.22351,0.0138499,3.26021e+07,1.37002e+06,57571.6,23.815,23.7552,23.7804,23.7792,23.7801,23.7703,23.7401,23.7719,23.7677,23.8744,23.8092,23.8724,23.8482,23.7909,23.8172,23.8714,23.7963,23.74,23.8128,23.8104,23.7936,23.7988,23.7879,23.787,23.7556,23.7872,23.8233,23.7954,23.7899,23.8012,23.7912,23.8122,23.7866,23.8133,23.7734,23.7701,23.8173,23.8285,23.819,23.7692
-46.4443,0.983578,0.208321,3,15,0,47.7352,0.225756,0.0116444,0.225756,0.0116444,3.2596e+07,1.36989e+06,57571.6,23.8149,23.7552,23.7803,23.7791,23.78,23.7701,23.7399,23.7716,23.7674,23.8741,23.8088,23.872,23.8478,23.7904,23.8166,23.8707,23.7956,23.7392,23.812,23.8094,23.7925,23.7976,23.7866,23.7855,23.754,23.7854,23.8212,23.7931,23.7874,23.7983,23.788,23.8085,23.7823,23.8083,23.7676,23.7628,23.8083,23.8171,23.8021,23.745
-46.5016,0.998687,0.208321,3,15,0,46.6477,0.233378,0.0104794,0.233378,0.0104794,3.26004e+07,1.36998e+06,57571.6,23.815,23.7553,23.7806,23.7793,23.7803,23.7705,23.7404,23.7721,23.768,23.8748,23.8095,23.8728,23.8486,23.7913,23.8177,23.8719,23.7968,23.7405,23.8134,23.8109,23.7941,23.7993,23.7884,23.7874,23.756,23.7876,23.8235,23.7955,23.7899,23.8009,23.7907,23.8113,23.7852,23.8112,23.7705,23.7656,23.8109,23.8191,23.8021,23.7417
-47.4918,0.889693,0.208321,2,7,0,47.932,0.24395,0.0106993,0.24395,0.0106993,3.26136e+07,1.37026e+06,57571.6,23.8153,23.7557,23.781,23.7799,23.781,23.7714,23.7414,23.7733,23.7693,23.8763,23.8111,23.8746,23.8506,23.7935,23.82,23.8744,23.7996,23.7435,23.8166,23.8144,23.7979,23.8033,23.7927,23.7921,23.761,23.7929,23.8293,23.8016,23.7965,23.8081,23.7984,23.8196,23.7942,23.8211,23.7812,23.7775,23.824,23.8336,23.8191,23.7609
-46.6977,0.984451,0.208321,2,7,0,47.7524,0.242678,0.0086857,0.242678,0.0086857,3.26043e+07,1.37006e+06,57571.6,23.8152,23.7555,23.7808,23.7796,23.7807,23.7709,23.7409,23.7727,23.7686,23.8755,23.8103,23.8737,23.8496,23.7924,23.8188,23.873,23.7981,23.7419,23.8148,23.8125,23.7958,23.801,23.7902,23.7894,23.758,23.7897,23.8257,23.7978,23.7922,23.8034,23.7932,23.8138,23.7878,23.8137,23.7728,23.7674,23.812,23.819,23.7987,23.7326
-46.9464,0.938504,0.208321,2,3,0,47.0601,0.24375,0.0097247,0.24375,0.0097247,3.26096e+07,1.37018e+06,57571.6,23.8152,23.7556,23.7809,23.7798,23.7809,23.7712,23.7412,23.773,23.769,23.8759,23.8108,23.8743,23.8502,23.793,23.8195,23.8738,23.799,23.7428,23.8158,23.8136,23.797,23.8023,23.7917,23.7909,23.7597,23.7916,23.8278,23.8,23.7947,23.8061,23.7962,23.8171,23.7914,23.8179,23.7775,23.7731,23.8187,23.8271,23.8099,23.748
-48.3762,0.995601,0.208321,3,15,0,48.8527,0.27335,0.00391719,0.27335,0.00391719,3.26214e+07,1.37042e+06,57571.6,23.8156,23.7562,23.7817,23.7808,23.782,23.7725,23.7428,23.7748,23.771,23.8782,23.8132,23.877,23.8531,23.7962,23.8229,23.8775,23.8029,23.747,23.8204,23.8184,23.8021,23.8077,23.7974,23.7969,23.766,23.7981,23.8346,23.8071,23.802,23.8136,23.8038,23.8248,23.7991,23.8252,23.7843,23.7784,23.8218,23.8264,23.7976,23.7158
-47.7265,0.681849,0.208321,2,3,0,51.1468,0.264817,0.00464034,0.264817,0.00464034,3.26143e+07,1.37027e+06,57571.6,23.8155,23.756,23.7814,23.7804,23.7816,23.772,23.7421,23.7741,23.7702,23.8773,23.8122,23.8759,23.8519,23.7949,23.8215,23.8759,23.8012,23.7452,23.8184,23.8163,23.7998,23.8053,23.7948,23.7942,23.7631,23.795,23.8313,23.8036,23.7983,23.8096,23.7996,23.8203,23.7943,23.8201,23.7789,23.7727,23.8159,23.8204,23.7921,23.7122
-48.7175,0.892833,0.208321,2,7,0,49.9124,0.268729,0.00218502,0.268729,0.00218502,3.26091e+07,1.37017e+06,57571.6,23.8154,23.7559,23.7814,23.7803,23.7815,23.7719,23.742,23.774,23.7701,23.8771,23.812,23.8756,23.8516,23.7946,23.8211,23.8755,23.8008,23.7447,23.8178,23.8156,23.7991,23.8045,23.7939,23.7931,23.7619,23.7937,23.8298,23.8018,23.7963,23.8073,23.797,23.8173,23.7907,23.8157,23.7737,23.7659,23.8073,23.809,23.7736,23.6823
-46.8567,0.979163,0.208321,3,7,0,49.2678,0.247442,0.00770488,0.247442,0.00770488,3.2606e+07,1.3701e+06,57571.6,23.8152,23.7556,23.7809,23.7798,23.7808,23.7711,23.7411,23.773,23.769,23.8759,23.8107,23.8741,23.85,23.7929,23.8193,23.8736,23.7987,23.7425,23.8155,23.8132,23.7966,23.8018,23.7911,23.7903,23.759,23.7907,23.8268,23.7988,23.7934,23.8045,23.7944,23.8149,23.7889,23.8147,23.7737,23.7681,23.8123,23.8186,23.7963,23.7269
-46.9135,0.999676,0.208321,3,7,0,46.9406,0.248979,0.00743455,0.248979,0.00743455,3.26067e+07,1.37012e+06,57571.6,23.8152,23.7556,23.781,23.7798,23.7809,23.7712,23.7412,23.7731,23.7691,23.876,23.8108,23.8743,23.8502,23.793,23.8195,23.8738,23.7989,23.7427,23.8158,23.8135,23.7968,23.8021,23.7914,23.7906,23.7593,23.7911,23.8272,23.7993,23.7938,23.805,23.7948,23.8154,23.7893,23.8152,23.7742,23.7685,23.8126,23.8188,23.7959,23.7257
-46.9342,0.998306,0.208321,2,3,0,46.9358,0.248978,0.00723584,0.248978,0.00723584,3.26059e+07,1.3701e+06,57571.6,23.8152,23.7556,23.781,23.7798,23.7809,23.7712,23.7412,23.773,23.769,23.8759,23.8108,23.8742,23.8501,23.793,23.8194,23.8737,23.7988,23.7426,23.8156,23.8133,23.7967,23.802,23.7912,23.7904,23.7591,23.7908,23.8269,23.7989,23.7934,23.8046,23.7944,23.8149,23.7888,23.8145,23.7735,23.7676,23.8116,23.8175,23.794,23.723
-46.9342,0.609168,0.208321,1,3,0,49.2107,0.248978,0.00723584,0.248978,0.00723584,3.26059e+07,1.3701e+06,57571.6,23.8152,23.7556,23.781,23.7798,23.7809,23.7712,23.7412,23.773,23.769,23.8759,23.8108,23.8742,23.8501,23.793,23.8194,23.8737,23.7988,23.7426,23.8156,23.8133,23.7967,23.802,23.7912,23.7904,23.7591,23.7908,23.8269,23.7989,23.7934,23.8046,23.7944,23.8149,23.7888,23.8145,23.7735,23.7676,23.8116,23.8175,23.794,23.723
-46.6836,0.978179,0.208321,3,15,0,48.2926,0.236991,0.0106478,0.236991,0.0106478,3.26053e+07,1.37009e+06,57571.6,23.8151,23.7555,23.7807,23.7796,23.7806,23.7708,23.7407,23.7725,23.7685,23.8753,23.8101,23.8735,23.8493,23.7921,23.8185,23.8728,23.7978,23.7416,23.8145,23.8122,23.7955,23.8007,23.79,23.7891,23.7578,23.7895,23.8256,23.7977,23.7923,23.8036,23.7936,23.8143,23.7886,23.8149,23.7745,23.7701,23.8159,23.8247,23.8089,23.7495
-48.035,0.966776,0.208321,4,15,0,48.635,0.263709,0.0035863,0.263709,0.0035863,3.26088e+07,1.37016e+06,57571.6,23.8154,23.7559,23.7813,23.7802,23.7813,23.7717,23.7418,23.7738,23.7698,23.8768,23.8117,23.8753,23.8513,23.7942,23.8207,23.8751,23.8004,23.7442,23.8173,23.8151,23.7986,23.8039,23.7933,23.7926,23.7613,23.7931,23.8292,23.8013,23.7958,23.8069,23.7966,23.8169,23.7905,23.8158,23.7741,23.7669,23.809,23.812,23.7801,23.6949
-46.9642,1,0.208321,3,15,0,48.1138,0.250096,0.00773529,0.250096,0.00773529,3.26092e+07,1.37017e+06,57571.6,23.8153,23.7557,23.781,23.7799,23.781,23.7714,23.7414,23.7733,23.7693,23.8762,23.8111,23.8746,23.8505,23.7934,23.8199,23.8742,23.7994,23.7432,23.8163,23.814,23.7975,23.8028,23.7922,23.7914,23.7602,23.792,23.8282,23.8004,23.795,23.8063,23.7962,23.817,23.7911,23.8171,23.7763,23.771,23.8155,23.8222,23.8004,23.7316
-46.9883,0.974653,0.208321,2,3,0,47.1,0.248593,0.0069575,0.248593,0.0069575,3.26044e+07,1.37007e+06,57571.6,23.8152,23.7556,23.7809,23.7798,23.7808,23.7711,23.7411,23.7729,23.7689,23.8758,23.8106,23.8741,23.8499,23.7928,23.8192,23.8735,23.7986,23.7423,23.8153,23.813,23.7963,23.8016,23.7908,23.7899,23.7586,23.7903,23.8263,23.7983,23.7927,23.8038,23.7935,23.814,23.7877,23.8133,23.7721,23.766,23.8096,23.8152,23.7908,23.7185
-46.7298,0.999933,0.208321,3,9,0,47.1836,0.243578,0.00880798,0.243578,0.00880798,3.26058e+07,1.3701e+06,57571.6,23.8152,23.7556,23.7809,23.7797,23.7807,23.771,23.741,23.7728,23.7688,23.8757,23.8105,23.8739,23.8498,23.7926,23.819,23.8733,23.7984,23.7422,23.8152,23.8128,23.7962,23.8014,23.7907,23.7899,23.7586,23.7903,23.8264,23.7985,23.793,23.8042,23.7941,23.8147,23.7888,23.8148,23.7741,23.7689,23.8137,23.821,23.8011,23.7357
-47.5913,0.883739,0.208321,2,5,0,47.9572,0.252328,0.00887127,0.252328,0.00887127,3.26163e+07,1.37032e+06,57571.6,23.8154,23.7558,23.7812,23.7802,23.7813,23.7717,23.7418,23.7738,23.7698,23.8768,23.8118,23.8754,23.8513,23.7943,23.8209,23.8753,23.8006,23.7445,23.8177,23.8156,23.7992,23.8046,23.7942,23.7936,23.7625,23.7945,23.8309,23.8034,23.7982,23.8099,23.8002,23.8213,23.7959,23.8226,23.7824,23.7782,23.8239,23.8323,23.8142,23.7502
-47.443,0.890031,0.208321,1,3,0,49.021,0.249075,0.00587209,0.249075,0.00587209,3.26006e+07,1.36999e+06,57571.6,23.8152,23.7555,23.7808,23.7797,23.7807,23.771,23.7409,23.7727,23.7687,23.8755,23.8103,23.8737,23.8496,23.7924,23.8188,23.873,23.7981,23.7418,23.8147,23.8123,23.7956,23.8008,23.7899,23.789,23.7575,23.7891,23.8249,23.7968,23.7911,23.802,23.7915,23.8117,23.7851,23.8103,23.7686,23.7616,23.8044,23.8085,23.781,23.7039
-46.884,0.998827,0.208321,3,11,0,48.2552,0.235657,0.0114895,0.235657,0.0114895,3.2607e+07,1.37012e+06,57571.6,23.8151,23.7555,23.7808,23.7796,23.7806,23.7709,23.7408,23.7726,23.7685,23.8754,23.8102,23.8736,23.8494,23.7922,23.8186,23.8729,23.798,23.7417,23.8147,23.8124,23.7957,23.801,23.7903,23.7895,23.7582,23.79,23.8261,23.7983,23.793,23.8044,23.7945,23.8154,23.7898,23.8164,23.7763,23.7724,23.8188,23.8284,23.8147,23.7582
-47.6348,0.999362,0.208321,4,19,0,47.8134,0.186394,0.0180752,0.186394,0.0180752,3.25749e+07,1.36945e+06,57571.6,23.8143,23.7543,23.7792,23.7777,23.7783,23.7681,23.7375,23.7689,23.7644,23.8707,23.8051,23.8679,23.8434,23.7855,23.8114,23.8651,23.7895,23.7327,23.805,23.802,23.7846,23.7891,23.7776,23.7761,23.7439,23.7748,23.8101,23.7814,23.7752,23.7855,23.7748,23.7948,23.7684,23.7942,23.7537,23.7498,23.7971,23.8094,23.8049,23.7648
-46.5932,0.987601,0.208321,4,23,0,47.8432,0.224447,0.0130412,0.224447,0.0130412,3.26e+07,1.36997e+06,57571.6,23.8149,23.7552,23.7804,23.7792,23.7801,23.7702,23.7401,23.7718,23.7676,23.8743,23.809,23.8723,23.8481,23.7907,23.817,23.8712,23.7961,23.7397,23.8125,23.8101,23.7933,23.7984,23.7875,23.7865,23.755,23.7866,23.8226,23.7946,23.7891,23.8002,23.7901,23.8109,23.7851,23.8116,23.7714,23.7676,23.8142,23.8245,23.813,23.7607
-48.1193,0.858554,0.208321,3,11,0,49.232,0.195428,0.0148205,0.195428,0.0148205,3.25727e+07,1.3694e+06,57571.6,23.8144,23.7544,23.7793,23.7778,23.7784,23.7683,23.7377,23.7691,23.7646,23.871,23.8054,23.8682,23.8437,23.7858,23.8118,23.8654,23.7899,23.7331,23.8053,23.8023,23.7849,23.7894,23.7778,23.7763,23.7441,23.7749,23.81,23.7812,23.7748,23.7849,23.7739,23.7935,23.7666,23.7917,23.7503,23.7448,23.7902,23.7995,23.788,23.7385
-47.1737,1,0.208321,3,11,0,48.3718,0.220982,0.0148504,0.220982,0.0148504,3.2603e+07,1.37004e+06,57571.6,23.8149,23.7552,23.7804,23.7792,23.7801,23.7703,23.7401,23.7718,23.7676,23.8744,23.8091,23.8724,23.8482,23.7908,23.8172,23.8713,23.7963,23.74,23.8128,23.8104,23.7936,23.7988,23.7879,23.787,23.7557,23.7873,23.8234,23.7956,23.7902,23.8015,23.7917,23.8127,23.7873,23.8143,23.7747,23.7719,23.8197,23.8317,23.8244,23.7776
-47.3025,0.999514,0.208321,3,15,0,47.4506,0.206393,0.0133932,0.206393,0.0133932,3.25801e+07,1.36956e+06,57571.6,23.8145,23.7547,23.7797,23.7782,23.779,23.7689,23.7385,23.77,23.7656,23.872,23.8065,23.8695,23.845,23.7873,23.8134,23.8672,23.7918,23.7351,23.8075,23.8047,23.7874,23.7921,23.7807,23.7793,23.7473,23.7784,23.8137,23.7851,23.7789,23.7892,23.7784,23.7983,23.7716,23.7968,23.7556,23.7501,23.7953,23.804,23.7905,23.7374
-46.9378,0.884984,0.208321,3,11,0,49.3684,0.23128,0.0125149,0.23128,0.0125149,3.26059e+07,1.3701e+06,57571.6,23.8151,23.7554,23.7807,23.7795,23.7805,23.7707,23.7406,23.7724,23.7683,23.8751,23.8099,23.8732,23.8491,23.7918,23.8182,23.8724,23.7975,23.7412,23.8142,23.8118,23.7951,23.8004,23.7896,23.7888,23.7575,23.7892,23.8254,23.7975,23.7922,23.8036,23.7937,23.8147,23.7891,23.8159,23.7759,23.7723,23.8192,23.8296,23.8178,23.7644
-46.7371,0.913129,0.208321,1,3,0,47.8677,0.225306,0.0105493,0.225306,0.0105493,3.25912e+07,1.36979e+06,57571.6,23.8148,23.7551,23.7802,23.7789,23.7798,23.7699,23.7397,23.7713,23.7671,23.8737,23.8084,23.8715,23.8473,23.7898,23.816,23.87,23.7949,23.7384,23.8111,23.8085,23.7915,23.7964,23.7853,23.7842,23.7524,23.7838,23.8194,23.7911,23.7852,23.7959,23.7853,23.8054,23.779,23.8044,23.7632,23.7574,23.802,23.8093,23.7912,23.73
