# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = snia_model
# start_datetime = 2023-07-19 14:09:53 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Model2/Data/snia.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpzvtcylkn/f2c8wxg1.json
# random
#   seed = 32083
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output2/snia/snia-20230719150953.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,H0,zeta,theta.1,theta.2,theta.3,A,B,C,Delta.1,Delta.2,Delta.3,Delta.4,Delta.5,Delta.6,Delta.7,Delta.8,Delta.9,Delta.10,Delta.11,Delta.12,Delta.13,Delta.14,Delta.15,Delta.16,Delta.17,Delta.18,Delta.19,Delta.20,Delta.21,Delta.22,Delta.23,Delta.24,Delta.25,Delta.26,Delta.27,Delta.28,Delta.29,Delta.30,Delta.31,Delta.32,Delta.33,Delta.34,Delta.35,Delta.36,Delta.37,Delta.38,Delta.39,Delta.40
-50.0591,0.98672,0.248998,2,3,0,50.5582,0.191598,50.7282,0.0156365,0.191598,50.7282,0.0156365,3.25714e+07,1.36937e+06,57571.6,23.8143,23.7543,23.7792,23.7777,23.7783,23.7681,23.7375,23.7689,23.7644,23.8707,23.8051,23.8678,23.8433,23.7854,23.8114,23.865,23.7894,23.7325,23.8048,23.8018,23.7843,23.7888,23.7771,23.7756,23.7433,23.7741,23.8092,23.7804,23.774,23.784,23.773,23.7927,23.7658,23.7909,23.7497,23.7444,23.7901,23.8,23.7901,23.7429
-47.9456,0.928666,0.248998,3,15,0,52.7199,0.203796,73.6821,0.0186155,0.203796,73.6821,0.0186155,3.25976e+07,1.36992e+06,57571.6,23.8147,23.7549,23.78,23.7787,23.7795,23.7695,23.7392,23.7709,23.7666,23.8732,23.8078,23.8709,23.8466,23.7891,23.8154,23.8694,23.7942,23.7377,23.8104,23.8079,23.7909,23.796,23.785,23.784,23.7525,23.784,23.82,23.792,23.7866,23.7979,23.788,23.8091,23.7839,23.8112,23.7721,23.7704,23.8198,23.8344,23.8337,23.7966
-46.7107,0.831774,0.248998,2,3,0,49.4743,0.208264,73.5456,0.0146364,0.208264,73.5456,0.0146364,3.25872e+07,1.36971e+06,57571.6,23.8146,23.7548,23.7799,23.7785,23.7792,23.7692,23.7389,23.7704,23.7661,23.8726,23.8072,23.8702,23.8459,23.7883,23.8144,23.8683,23.793,23.7364,23.8089,23.8062,23.7891,23.794,23.7827,23.7815,23.7497,23.7809,23.8165,23.7881,23.7822,23.7929,23.7824,23.8027,23.7765,23.8025,23.7619,23.7576,23.8041,23.8146,23.8047,23.7559
-47.7589,0.7347,0.248998,3,11,0,49.5176,0.217576,58.4504,0.0113616,0.217576,58.4504,0.0113616,3.25852e+07,1.36966e+06,57571.6,23.8147,23.7549,23.78,23.7786,23.7794,23.7694,23.7391,23.7707,23.7664,23.8729,23.8075,23.8706,23.8462,23.7886,23.8148,23.8687,23.7934,23.7368,23.8094,23.8067,23.7895,23.7943,23.7831,23.7818,23.7499,23.7811,23.8166,23.7881,23.782,23.7925,23.7817,23.8017,23.775,23.8002,23.7588,23.7529,23.7973,23.8049,23.7876,23.7285
-47.3133,0.96101,0.248998,1,3,0,48.0282,0.22145,57.6302,0.0134136,0.22145,57.6302,0.0134136,3.25979e+07,1.36993e+06,57571.6,23.8149,23.7551,23.7803,23.779,23.7799,23.7701,23.7399,23.7715,23.7673,23.874,23.8087,23.8719,23.8477,23.7903,23.8166,23.8707,23.7956,23.7392,23.8119,23.8094,23.7926,23.7976,23.7867,23.7857,23.7542,23.7857,23.8216,23.7935,23.7879,23.799,23.7889,23.8096,23.7838,23.8102,23.7699,23.7661,23.8127,23.8231,23.8122,23.7608
-47.9168,0.812525,0.248998,4,15,0,49.8704,0.186975,60.9599,0.0183156,0.186975,60.9599,0.0183156,3.25765e+07,1.36948e+06,57571.6,23.8143,23.7544,23.7793,23.7777,23.7784,23.7682,23.7376,23.769,23.7645,23.8709,23.8052,23.8681,23.8436,23.7857,23.8117,23.8654,23.7898,23.733,23.8053,23.8024,23.785,23.7896,23.778,23.7766,23.7445,23.7754,23.8107,23.7821,23.776,23.7864,23.7757,23.7958,23.7695,23.7955,23.7551,23.7515,23.7991,23.8116,23.8079,23.7685
-46.4965,0.993333,0.248998,3,15,0,48.6044,0.221647,71.3338,0.0120368,0.221647,71.3338,0.0120368,3.25927e+07,1.36982e+06,57571.6,23.8148,23.7551,23.7802,23.7789,23.7798,23.7699,23.7396,23.7713,23.767,23.8737,23.8083,23.8715,23.8472,23.7897,23.816,23.87,23.7948,23.7383,23.811,23.8084,23.7915,23.7964,23.7853,23.7843,23.7526,23.784,23.8197,23.7914,23.7856,23.7964,23.786,23.8064,23.7801,23.8059,23.7651,23.7602,23.8057,23.8145,23.7998,23.7437
-47.5359,0.833129,0.248998,3,11,0,47.933,0.214248,71.1786,0.0114315,0.214248,71.1786,0.0114315,3.25816e+07,1.36959e+06,57571.6,23.8146,23.7548,23.7798,23.7784,23.7792,23.7692,23.7388,23.7703,23.766,23.8725,23.807,23.87,23.8457,23.788,23.8141,23.868,23.7926,23.736,23.8084,23.8057,23.7885,23.7932,23.7818,23.7805,23.7485,23.7796,23.8149,23.7863,23.7801,23.7904,23.7796,23.7993,23.7725,23.7975,23.7559,23.7496,23.7938,23.8011,23.7834,23.7241
-46.4812,0.995115,0.248998,1,3,0,47.4405,0.217679,70.5109,0.0135528,0.217679,70.5109,0.0135528,3.25941e+07,1.36985e+06,57571.6,23.8148,23.755,23.7802,23.7788,23.7797,23.7698,23.7395,23.7712,23.7669,23.8736,23.8082,23.8714,23.8471,23.7896,23.8159,23.8699,23.7947,23.7382,23.8109,23.8084,23.7914,23.7964,23.7853,23.7842,23.7526,23.784,23.8198,23.7916,23.7859,23.7969,23.7866,23.8071,23.7811,23.8073,23.7669,23.7627,23.8091,23.8193,23.8081,23.7568
-49.3376,0.824228,0.248998,3,15,0,50.662,0.197018,50.1254,0.0187421,0.197018,50.1254,0.0187421,3.25901e+07,1.36977e+06,57571.6,23.8146,23.7547,23.7797,23.7783,23.7791,23.769,23.7386,23.7702,23.7658,23.8723,23.8069,23.8699,23.8455,23.7879,23.814,23.8679,23.7926,23.736,23.8085,23.8058,23.7888,23.7936,23.7824,23.7813,23.7496,23.7809,23.8166,23.7884,23.7827,23.7938,23.7836,23.8044,23.7788,23.8057,23.7662,23.764,23.8128,23.8269,23.8255,23.7882
-48.4097,0.934429,0.248998,3,15,0,50.5855,0.22426,53.7846,0.0141354,0.22426,53.7846,0.0141354,3.26041e+07,1.37006e+06,57571.6,23.815,23.7553,23.7805,23.7793,23.7802,23.7704,23.7403,23.772,23.7679,23.8746,23.8094,23.8727,23.8485,23.7912,23.8175,23.8717,23.7967,23.7404,23.8133,23.8109,23.7941,23.7993,23.7885,23.7876,23.7563,23.788,23.8241,23.7962,23.7909,23.8022,23.7924,23.8134,23.788,23.8149,23.7752,23.7721,23.8196,23.8312,23.8226,23.7738
-51.9902,0.804491,0.248998,4,31,0,54.0484,0.180276,48.2679,0.0238569,0.180276,48.2679,0.0238569,3.25904e+07,1.36977e+06,57571.6,23.8144,23.7545,23.7795,23.778,23.7787,23.7686,23.7381,23.7696,23.7651,23.8716,23.806,23.869,23.8446,23.7868,23.8129,23.8668,23.7914,23.7347,23.8072,23.8045,23.7874,23.7922,23.781,23.7799,23.7482,23.7795,23.8153,23.7873,23.7817,23.793,23.7832,23.8045,23.7795,23.8073,23.7689,23.7689,23.8203,23.8383,23.8463,23.8212
-51.8329,0.988803,0.248998,3,7,0,53.2286,0.16134,47.6597,0.0230043,0.16134,47.6597,0.0230043,3.25646e+07,1.36923e+06,57571.6,23.814,23.7539,23.7786,23.7769,23.7773,23.7669,23.7362,23.7674,23.7627,23.8688,23.803,23.8655,23.8409,23.7827,23.8085,23.8619,23.7861,23.7291,23.8011,23.7979,23.7802,23.7845,23.7726,23.7709,23.7385,23.7692,23.8041,23.7752,23.7688,23.7789,23.7681,23.7881,23.7617,23.7879,23.7478,23.7452,23.7944,23.8097,23.8135,23.7851
-51.4006,1,0.248998,3,7,0,51.7647,0.163914,48.0544,0.0233042,0.163914,48.0544,0.0233042,3.25689e+07,1.36932e+06,57571.6,23.814,23.754,23.7787,23.777,23.7775,23.7672,23.7365,23.7677,23.763,23.8692,23.8035,23.8661,23.8415,23.7834,23.8092,23.8627,23.787,23.73,23.802,23.7989,23.7813,23.7857,23.7739,23.7723,23.74,23.7708,23.8059,23.7772,23.7709,23.7812,23.7706,23.7908,23.7647,23.7911,23.7514,23.7493,23.7989,23.8148,23.8196,23.7922
-49.4563,1,0.248998,4,15,0,52.6186,0.276647,81.8836,0.00192924,0.276647,81.8836,0.00192924,3.26174e+07,1.37034e+06,57571.6,23.8156,23.7562,23.7817,23.7807,23.782,23.7725,23.7427,23.7747,23.7709,23.8781,23.8131,23.8768,23.8529,23.796,23.8226,23.8772,23.8026,23.7466,23.8199,23.8179,23.8015,23.8071,23.7967,23.7961,23.7651,23.7971,23.8335,23.8058,23.8005,23.8119,23.8018,23.8224,23.7963,23.8218,23.7802,23.7731,23.8151,23.8174,23.7829,23.6919
-48.486,0.877279,0.248998,4,31,0,50.9112,0.216478,54.6397,0.015827,0.216478,54.6397,0.015827,3.26015e+07,1.37001e+06,57571.6,23.8149,23.7551,23.7803,23.779,23.7799,23.7701,23.7399,23.7716,23.7674,23.8741,23.8088,23.872,23.8478,23.7904,23.8167,23.8708,23.7957,23.7394,23.8122,23.8097,23.7929,23.798,23.7871,23.7862,23.7548,23.7865,23.8225,23.7946,23.7892,23.8006,23.7907,23.8118,23.7864,23.8135,23.774,23.7714,23.8196,23.8324,23.8268,23.7826
-49.1387,0.839703,0.248998,1,1,0,49.3114,0.219041,54.2875,0.0161158,0.219041,54.2875,0.0161158,3.26057e+07,1.37009e+06,57571.6,23.815,23.7552,23.7804,23.7792,23.7801,23.7703,23.7402,23.7719,23.7677,23.8745,23.8092,23.8725,23.8483,23.791,23.8174,23.8715,23.7965,23.7402,23.8131,23.8107,23.794,23.7992,23.7884,23.7876,23.7563,23.7881,23.8242,23.7965,23.7912,23.8028,23.7931,23.8143,23.7892,23.8166,23.7774,23.7753,23.824,23.8373,23.8328,23.7897
-48.7852,0.949811,0.248998,3,15,0,50.5649,0.240648,75.8401,0.01266,0.240648,75.8401,0.01266,3.26174e+07,1.37034e+06,57571.6,23.8153,23.7557,23.7811,23.78,23.7811,23.7714,23.7415,23.7734,23.7694,23.8764,23.8113,23.8748,23.8508,23.7937,23.8202,23.8747,23.7999,23.7438,23.817,23.8148,23.7984,23.8039,23.7934,23.7928,23.7618,23.7939,23.8304,23.8029,23.7979,23.8098,23.8004,23.8219,23.7969,23.8244,23.7851,23.7826,23.8304,23.842,23.8321,23.7802
-48.8774,0.998006,0.248998,3,15,0,50.1139,0.201562,74.5781,0.0199221,0.201562,74.5781,0.0199221,3.26e+07,1.36997e+06,57571.6,23.8147,23.7549,23.78,23.7787,23.7795,23.7696,23.7393,23.7709,23.7666,23.8733,23.8079,23.871,23.8468,23.7893,23.8155,23.8696,23.7944,23.738,23.8107,23.8082,23.7913,23.7964,23.7854,23.7845,23.753,23.7847,23.8207,23.7929,23.7875,23.799,23.7893,23.8107,23.7857,23.8134,23.7747,23.7738,23.824,23.8398,23.8418,23.8081
-47.5213,1,0.248998,2,7,0,49.0849,0.2043,74.121,0.0179357,0.2043,74.121,0.0179357,3.25955e+07,1.36988e+06,57571.6,23.8147,23.7549,23.78,23.7786,23.7794,23.7695,23.7392,23.7708,23.7665,23.8731,23.8077,23.8708,23.8465,23.7889,23.8151,23.8691,23.7939,23.7374,23.8101,23.8075,23.7905,23.7955,23.7845,23.7834,23.7519,23.7834,23.8192,23.7912,23.7857,23.7969,23.7869,23.8079,23.7825,23.8095,23.7701,23.768,23.8168,23.8307,23.8285,23.7895
-47.5962,0.982281,0.248998,4,15,0,48.1137,0.202365,80.194,0.0175157,0.202365,80.194,0.0175157,3.25916e+07,1.3698e+06,57571.6,23.8146,23.7548,23.7799,23.7785,23.7793,23.7692,23.7389,23.7705,23.7661,23.8727,23.8072,23.8703,23.846,23.7884,23.8145,23.8685,23.7932,23.7367,23.8092,23.8066,23.7895,23.7945,23.7833,23.7822,23.7505,23.7819,23.8176,23.7895,23.7838,23.7948,23.7847,23.8054,23.7798,23.8065,23.7668,23.7642,23.8125,23.8257,23.8222,23.7818
-48.3047,0.946214,0.248998,4,15,0,49.2799,0.205773,52.4139,0.0148133,0.205773,52.4139,0.0148133,3.2585e+07,1.36966e+06,57571.6,23.8146,23.7547,23.7798,23.7783,23.7791,23.7691,23.7387,23.7702,23.7658,23.8724,23.8069,23.8699,23.8455,23.7878,23.814,23.8678,23.7925,23.7358,23.8083,23.8056,23.7884,23.7932,23.7819,23.7806,23.7488,23.7799,23.8154,23.787,23.781,23.7916,23.7811,23.8013,23.775,23.8009,23.7602,23.7558,23.8021,23.8126,23.8028,23.7543
-51.295,0.648616,0.248998,4,15,0,53.1919,0.17841,53.712,0.0170527,0.17841,53.712,0.0170527,3.25612e+07,1.36916e+06,57571.6,23.8141,23.754,23.7788,23.7771,23.7776,23.7673,23.7366,23.7678,23.7632,23.8694,23.8036,23.8662,23.8415,23.7834,23.8093,23.8627,23.7869,23.7299,23.8019,23.7987,23.781,23.7853,23.7733,23.7716,23.739,23.7696,23.8043,23.7752,23.7685,23.7782,23.7669,23.7862,23.7589,23.7837,23.7422,23.7366,23.7823,23.7925,23.7842,23.7402
-49.7759,0.930753,0.248998,2,3,0,51.8569,0.19473,56.6026,0.021078,0.19473,56.6026,0.021078,3.25965e+07,1.3699e+06,57571.6,23.8146,23.7548,23.7798,23.7784,23.7792,23.7692,23.7389,23.7705,23.7661,23.8727,23.8073,23.8703,23.846,23.7885,23.8146,23.8686,23.7934,23.7369,23.8095,23.8069,23.7899,23.7949,23.7839,23.7829,23.7513,23.7829,23.8188,23.7909,23.7855,23.7969,23.7871,23.8084,23.7834,23.8111,23.7725,23.7718,23.8223,23.8386,23.8424,23.8112
-48.1414,0.992054,0.248998,3,9,0,50.2997,0.220319,70.1472,0.016134,0.220319,70.1472,0.016134,3.26072e+07,1.37013e+06,57571.6,23.815,23.7553,23.7805,23.7793,23.7802,23.7704,23.7403,23.772,23.7679,23.8747,23.8094,23.8727,23.8486,23.7913,23.8176,23.8719,23.7969,23.7406,23.8135,23.8111,23.7945,23.7997,23.789,23.7882,23.7569,23.7887,23.8249,23.7972,23.792,23.8036,23.794,23.8153,23.7903,23.8177,23.7786,23.7767,23.8255,23.839,23.8347,23.7918
-46.807,0.979571,0.248998,2,7,0,48.4239,0.212012,65.7966,0.0133004,0.212012,65.7966,0.0133004,3.25864e+07,1.36969e+06,57571.6,23.8147,23.7548,23.7799,23.7785,23.7793,23.7693,23.739,23.7705,23.7662,23.8728,23.8073,23.8704,23.846,23.7884,23.8145,23.8685,23.7932,23.7366,23.8091,23.8064,23.7893,23.7941,23.7828,23.7816,23.7498,23.781,23.8165,23.7881,23.7821,23.7927,23.7821,23.8023,23.7759,23.8015,23.7606,23.7556,23.8013,23.8106,23.7978,23.7449
-47.0112,0.999535,0.248998,3,7,0,47.0649,0.215839,62.3944,0.014852,0.215839,62.3944,0.014852,3.2597e+07,1.36991e+06,57571.6,23.8148,23.7551,23.7802,23.7789,23.7798,23.7699,23.7396,23.7713,23.767,23.8737,23.8084,23.8715,23.8473,23.7898,23.8161,23.8701,23.795,23.7386,23.8113,23.8088,23.7919,23.7969,23.7859,23.7849,23.7534,23.7849,23.8207,23.7927,23.7871,23.7982,23.7881,23.8089,23.7832,23.8098,23.7699,23.7665,23.8139,23.8254,23.8173,23.77
-48.3809,0.81844,0.248998,2,3,0,48.5345,0.217107,63.0459,0.0167041,0.217107,63.0459,0.0167041,3.26057e+07,1.37009e+06,57571.6,23.8149,23.7552,23.7804,23.7792,23.7801,23.7703,23.7401,23.7718,23.7677,23.8744,23.8091,23.8724,23.8482,23.7909,23.8172,23.8714,23.7964,23.7401,23.813,23.8106,23.7938,23.7991,23.7883,23.7874,23.7561,23.7879,23.8241,23.7963,23.7911,23.8027,23.793,23.8143,23.7893,23.8168,23.7777,23.7759,23.8249,23.8386,23.8353,23.7938
-47.2976,0.966238,0.248998,2,7,0,48.976,0.211084,71.0057,0.0123888,0.211084,71.0057,0.0123888,3.25816e+07,1.36959e+06,57571.6,23.8146,23.7548,23.7798,23.7784,23.7791,23.7691,23.7387,23.7702,23.7659,23.8724,23.8069,23.8699,23.8455,23.7878,23.8139,23.8678,23.7924,23.7357,23.8082,23.8054,23.7882,23.7929,23.7815,23.7802,23.7482,23.7793,23.8147,23.7861,23.7799,23.7903,23.7795,23.7993,23.7726,23.7977,23.7564,23.7506,23.7953,23.8034,23.7879,23.7317
-48.238,0.874114,0.248998,2,7,0,48.8385,0.21253,65.3465,0.017486,0.21253,65.3465,0.017486,3.26034e+07,1.37005e+06,57571.6,23.8149,23.7551,23.7803,23.779,23.7799,23.77,23.7398,23.7715,23.7673,23.874,23.8087,23.872,23.8477,23.7904,23.8167,23.8708,23.7957,23.7394,23.8122,23.8097,23.793,23.7981,23.7873,23.7864,23.755,23.7867,23.8229,23.7951,23.7898,23.8013,23.7916,23.8129,23.7878,23.8153,23.7762,23.7746,23.8238,23.8379,23.8358,23.7962
-47.6608,0.956002,0.248998,2,7,0,50.4189,0.199545,57.6178,0.0163374,0.199545,57.6178,0.0163374,3.25836e+07,1.36963e+06,57571.6,23.8145,23.7546,23.7796,23.7782,23.7789,23.7688,23.7384,23.7699,23.7655,23.872,23.8065,23.8694,23.845,23.7873,23.8134,23.8672,23.7918,23.7351,23.8076,23.8048,23.7876,23.7923,23.781,23.7797,23.7478,23.7789,23.8144,23.786,23.78,23.7906,23.7801,23.8004,23.7742,23.8003,23.7599,23.756,23.8031,23.8146,23.8078,23.7636
-47.5471,0.67995,0.248998,4,15,0,50.1299,0.215151,81.8622,0.0152489,0.215151,81.8622,0.0152489,3.25977e+07,1.36993e+06,57571.6,23.8148,23.7551,23.7802,23.7789,23.7798,23.7699,23.7396,23.7713,23.7671,23.8737,23.8084,23.8716,23.8473,23.7899,23.8161,23.8702,23.7951,23.7386,23.8114,23.8089,23.792,23.797,23.786,23.785,23.7535,23.7851,23.821,23.793,23.7874,23.7986,23.7885,23.8094,23.7838,23.8105,23.7706,23.7675,23.8151,23.8271,23.8199,23.7737
-46.9299,0.930787,0.248998,4,15,0,48.2388,0.201394,73.6464,0.0168722,0.201394,73.6464,0.0168722,3.25879e+07,1.36972e+06,57571.6,23.8146,23.7547,23.7798,23.7783,23.7791,23.7691,23.7387,23.7702,23.7658,23.8724,23.8069,23.8699,23.8455,23.7879,23.814,23.8679,23.7926,23.736,23.8085,23.8058,23.7887,23.7935,23.7823,23.7811,23.7493,23.7805,23.8162,23.7879,23.7821,23.7929,23.7826,23.8031,23.7772,23.8036,23.7636,23.7603,23.808,23.8204,23.8152,23.7728
-48.7704,0.979248,0.248998,3,15,0,49.6197,0.169663,67.6502,0.0235276,0.169663,67.6502,0.0235276,3.25766e+07,1.36948e+06,57571.6,23.8142,23.7542,23.779,23.7774,23.7779,23.7677,23.7371,23.7684,23.7638,23.8701,23.8044,23.8671,23.8426,23.7846,23.8105,23.8641,23.7885,23.7317,23.8039,23.8009,23.7835,23.788,23.7765,23.775,23.7429,23.7739,23.8093,23.7808,23.7748,23.7855,23.7751,23.7957,23.77,23.797,23.7577,23.7564,23.8067,23.8233,23.8294,23.8028
-49.4614,0.953553,0.248998,3,7,0,49.8085,0.167786,62.3429,0.0245395,0.167786,62.3429,0.0245395,3.25783e+07,1.36952e+06,57571.6,23.8142,23.7542,23.779,23.7774,23.778,23.7677,23.7371,23.7684,23.7638,23.8701,23.8044,23.8672,23.8426,23.7847,23.8106,23.8642,23.7887,23.7318,23.8041,23.8011,23.7837,23.7883,23.7768,23.7753,23.7433,23.7744,23.8098,23.7814,23.7755,23.7863,23.776,23.7968,23.7713,23.7986,23.7596,23.7589,23.8098,23.8274,23.8354,23.8111
-49.0514,0.98451,0.248998,2,3,0,49.5883,0.16749,62.2906,0.02335,0.16749,62.2906,0.02335,3.25733e+07,1.36941e+06,57571.6,23.8141,23.7541,23.7789,23.7772,23.7778,23.7675,23.7368,23.7681,23.7635,23.8697,23.804,23.8667,23.8421,23.7841,23.81,23.8635,23.7879,23.731,23.8031,23.8001,23.7826,23.7871,23.7754,23.7739,23.7417,23.7726,23.8079,23.7793,23.7732,23.7837,23.7732,23.7936,23.7678,23.7945,23.755,23.7533,23.8033,23.8195,23.8249,23.7978
-49.7846,0.887944,0.248998,4,15,0,52.1999,0.179998,89.404,0.0196608,0.179998,89.404,0.0196608,3.25736e+07,1.36942e+06,57571.6,23.8142,23.7542,23.7791,23.7775,23.7781,23.7679,23.7373,23.7686,23.764,23.8703,23.8047,23.8674,23.8429,23.7849,23.8109,23.8645,23.7889,23.732,23.8042,23.8012,23.7837,23.7883,23.7766,23.7751,23.7429,23.7738,23.809,23.7803,23.7741,23.7845,23.7738,23.7939,23.7676,23.7937,23.7534,23.7501,23.7982,23.8116,23.8101,23.774
-48.1136,0.93674,0.248998,3,7,0,50.4516,0.20318,83.6122,0.0143371,0.20318,83.6122,0.0143371,3.258e+07,1.36955e+06,57571.6,23.8145,23.7546,23.7796,23.7782,23.7789,23.7688,23.7384,23.7698,23.7654,23.8719,23.8063,23.8693,23.8449,23.7871,23.8132,23.867,23.7916,23.7348,23.8072,23.8044,23.7871,23.7918,23.7804,23.779,23.747,23.7781,23.8134,23.7848,23.7786,23.789,23.7783,23.7982,23.7716,23.797,23.756,23.7509,23.7966,23.8062,23.7947,23.7444
-47.7087,0.986895,0.248998,3,7,0,48.3632,0.216462,83.5393,0.0149269,0.216462,83.5393,0.0149269,3.2598e+07,1.36993e+06,57571.6,23.8148,23.7551,23.7802,23.7789,23.7798,23.7699,23.7397,23.7714,23.7671,23.8738,23.8085,23.8717,23.8474,23.79,23.8163,23.8703,23.7952,23.7388,23.8115,23.809,23.7921,23.7972,23.7862,23.7852,23.7537,23.7853,23.8212,23.7932,23.7876,23.7988,23.7887,23.8096,23.7839,23.8106,23.7707,23.7675,23.815,23.8266,23.8188,23.7718
-48.1939,0.950786,0.248998,4,15,0,48.5943,0.21326,55.4744,0.0121628,0.21326,55.4744,0.0121628,3.25833e+07,1.36962e+06,57571.6,23.8146,23.7548,23.7798,23.7785,23.7792,23.7692,23.7389,23.7704,23.7661,23.8726,23.8071,23.8701,23.8458,23.7881,23.8143,23.8681,23.7928,23.7362,23.8087,23.8059,23.7887,23.7935,23.7822,23.7809,23.749,23.7801,23.8155,23.7869,23.7808,23.7912,23.7805,23.8004,23.7737,23.7989,23.7576,23.7519,23.7966,23.8047,23.7889,23.7322
-49.9218,0.981135,0.248998,3,7,0,50.5961,0.199505,46.6788,0.0181248,0.199505,46.6788,0.0181248,3.25906e+07,1.36978e+06,57571.6,23.8146,23.7548,23.7798,23.7784,23.7792,23.7691,23.7388,23.7703,23.7659,23.8725,23.807,23.8701,23.8457,23.7881,23.8142,23.8681,23.7929,23.7363,23.8088,23.8062,23.7891,23.794,23.7828,23.7816,23.7499,23.7813,23.817,23.7888,23.7831,23.7941,23.784,23.8048,23.7791,23.8059,23.7663,23.7639,23.8124,23.826,23.8236,23.7847
-49.63,1,0.248998,2,3,0,49.9729,0.199637,47.6848,0.0179622,0.199637,47.6848,0.0179622,3.25901e+07,1.36977e+06,57571.6,23.8146,23.7548,23.7798,23.7784,23.7791,23.7691,23.7387,23.7703,23.7659,23.8725,23.807,23.87,23.8457,23.788,23.8142,23.8681,23.7928,23.7362,23.8088,23.8061,23.789,23.7939,23.7827,23.7815,23.7498,23.7811,23.8168,23.7886,23.7829,23.7939,23.7837,23.8045,23.7788,23.8055,23.7659,23.7633,23.8117,23.8251,23.8223,23.783
-47.6227,0.996099,0.248998,4,15,0,51.3413,0.226204,56.1429,0.0105707,0.226204,56.1429,0.0105707,3.25923e+07,1.36981e+06,57571.6,23.8149,23.7551,23.7803,23.779,23.7799,23.77,23.7397,23.7714,23.7672,23.8739,23.8085,23.8717,23.8474,23.79,23.8162,23.8703,23.7951,23.7386,23.8113,23.8088,23.7918,23.7968,23.7857,23.7846,23.7529,23.7842,23.8199,23.7916,23.7858,23.7965,23.786,23.8062,23.7797,23.8052,23.7641,23.7585,23.8031,23.8106,23.7927,23.7317
-50.348,0.799628,0.248998,4,31,0,52.1878,0.158929,71.6509,0.0269617,0.158929,71.6509,0.0269617,3.25773e+07,1.3695e+06,57571.6,23.8141,23.754,23.7788,23.7772,23.7777,23.7674,23.7367,23.768,23.7634,23.8696,23.8039,23.8666,23.842,23.784,23.8099,23.8635,23.7879,23.731,23.8032,23.8002,23.7827,23.7873,23.7757,23.7743,23.7422,23.7733,23.8087,23.7803,23.7744,23.7853,23.7752,23.7961,23.7709,23.7985,23.76,23.7602,23.8123,23.8316,23.8437,23.8245
-46.711,0.999666,0.248998,4,15,0,50.4831,0.226105,63.618,0.0123959,0.226105,63.618,0.0123959,3.25994e+07,1.36996e+06,57571.6,23.8149,23.7552,23.7804,23.7792,23.7801,23.7703,23.7401,23.7718,23.7676,23.8744,23.8091,23.8723,23.8481,23.7908,23.8171,23.8712,23.7961,23.7398,23.8126,23.8101,23.7933,23.7984,23.7875,23.7865,23.755,23.7866,23.8225,23.7945,23.7889,23.8,23.7899,23.8105,23.7847,23.811,23.7706,23.7664,23.8127,23.8224,23.8095,23.7551
-46.6236,0.992152,0.248998,3,11,0,48.1951,0.227469,75.4266,0.0110698,0.227469,75.4266,0.0110698,3.25958e+07,1.36989e+06,57571.6,23.8149,23.7552,23.7804,23.7791,23.78,23.7701,23.74,23.7716,23.7675,23.8742,23.8088,23.8721,23.8478,23.7904,23.8167,23.8708,23.7957,23.7393,23.812,23.8095,23.7926,23.7977,23.7867,23.7856,23.754,23.7855,23.8213,23.7931,23.7874,23.7983,23.7879,23.8083,23.7821,23.808,23.7671,23.762,23.8072,23.8155,23.7992,23.7402
-47.0362,0.811019,0.248998,3,11,0,49.2748,0.215918,64.6751,0.0152336,0.215918,64.6751,0.0152336,3.25986e+07,1.36994e+06,57571.6,23.8148,23.7551,23.7802,23.7789,23.7798,23.7699,23.7397,23.7714,23.7671,23.8738,23.8085,23.8717,23.8474,23.79,23.8163,23.8704,23.7953,23.7388,23.8116,23.8091,23.7922,23.7973,23.7863,23.7853,23.7538,23.7854,23.8213,23.7934,23.7878,23.799,23.789,23.8099,23.7843,23.8111,23.7713,23.7683,23.8159,23.8279,23.8208,23.7747
