lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,H0,zeta,theta.1,theta.2,theta.3,A,B,C,Delta.1,Delta.2,Delta.3,Delta.4,Delta.5,Delta.6,Delta.7,Delta.8,Delta.9,Delta.10,Delta.11,Delta.12,Delta.13,Delta.14,Delta.15,Delta.16,Delta.17,Delta.18,Delta.19,Delta.20,Delta.21,Delta.22,Delta.23,Delta.24,Delta.25,Delta.26,Delta.27,Delta.28,Delta.29,Delta.30,Delta.31,Delta.32,Delta.33,Delta.34,Delta.35,Delta.36,Delta.37,Delta.38,Delta.39,Delta.40
# Adaptation terminated
# Step size = 0.170091
# Diagonal elements of inverse mass matrix:
# 0.000689728, 106.591, 5.11679e-05
-46.8677,0.934684,0.170091,3,15,0,47.7021,0.213835,70.9719,0.0125354,0.213835,70.9719,0.0125354,3.25855e+07,1.36967e+06,57571.6,23.8147,23.7549,23.7799,23.7785,23.7793,23.7693,23.739,23.7705,23.7662,23.8728,23.8073,23.8704,23.846,23.7884,23.8146,23.8685,23.7932,23.7366,23.8091,23.8064,23.7892,23.7941,23.7828,23.7815,23.7497,23.7808,23.8163,23.7879,23.7818,23.7924,23.7817,23.8017,23.7752,23.8007,23.7595,23.7542,23.7993,23.8079,23.7933,23.7379
-46.5365,0.945312,0.170091,2,7,0,47.4911,0.218672,71.5799,0.0137446,0.218672,71.5799,0.0137446,3.2596e+07,1.36989e+06,57571.6,23.8148,23.7551,23.7802,23.7789,23.7798,23.7699,23.7397,23.7713,23.7671,23.8738,23.8084,23.8716,23.8473,23.7899,23.8162,23.8702,23.7951,23.7386,23.8114,23.8088,23.7919,23.7969,23.7859,23.7849,23.7533,23.7848,23.8206,23.7925,23.7869,23.7979,23.7877,23.8083,23.7825,23.8088,23.7685,23.7646,23.8113,23.8218,23.8113,23.7607
-46.7749,0.999641,0.170091,4,23,0,47.0136,0.240895,74.2817,0.0095378,0.240895,74.2817,0.0095378,3.26055e+07,1.37009e+06,57571.6,23.8152,23.7555,23.7808,23.7796,23.7807,23.7709,23.7409,23.7727,23.7686,23.8755,23.8103,23.8737,23.8496,23.7924,23.8188,23.8731,23.7982,23.7419,23.8149,23.8125,23.7959,23.8011,23.7904,23.7895,23.7582,23.7899,23.826,23.7981,23.7927,23.8039,23.7938,23.8145,23.7887,23.8148,23.7742,23.7693,23.8145,23.8224,23.8041,23.7411
-47.4983,0.900412,0.170091,4,31,0,49.138,0.209549,83.1084,0.0142632,0.209549,83.1084,0.0142632,3.25873e+07,1.36971e+06,57571.6,23.8147,23.7548,23.7799,23.7785,23.7793,23.7693,23.7389,23.7705,23.7661,23.8727,23.8073,23.8703,23.8459,23.7883,23.8145,23.8684,23.7931,23.7365,23.8091,23.8064,23.7892,23.7941,23.7828,23.7816,23.7498,23.7811,23.8166,23.7882,23.7823,23.793,23.7825,23.8028,23.7765,23.8024,23.7618,23.7573,23.8036,23.8137,23.8031,23.7532
-46.8762,0.984774,0.170091,3,15,0,48.0984,0.213669,71.7843,0.0155145,0.213669,71.7843,0.0155145,3.2597e+07,1.36991e+06,57571.6,23.8148,23.755,23.7802,23.7788,23.7797,23.7698,23.7395,23.7712,23.767,23.8736,23.8083,23.8714,23.8472,23.7897,23.8159,23.87,23.7949,23.7384,23.8111,23.8086,23.7917,23.7967,23.7857,23.7847,23.7532,23.7847,23.8206,23.7925,23.787,23.7981,23.7881,23.8089,23.7833,23.81,23.7702,23.7672,23.8149,23.8269,23.8202,23.7747
-46.6464,0.999007,0.170091,3,15,0,47.5723,0.232589,70.0619,0.00960523,0.232589,70.0619,0.00960523,3.2596e+07,1.36989e+06,57571.6,23.815,23.7553,23.7805,23.7792,23.7801,23.7703,23.7401,23.7719,23.7677,23.8744,23.8091,23.8724,23.8482,23.7908,23.8171,23.8712,23.7961,23.7397,23.8125,23.81,23.7931,23.7982,23.7872,23.7862,23.7546,23.786,23.8218,23.7936,23.7879,23.7987,23.7883,23.8086,23.7822,23.8078,23.7666,23.7609,23.8053,23.8123,23.7928,23.7289
-46.6879,0.998698,0.170091,3,7,0,46.6915,0.236697,70.3069,0.0107339,0.236697,70.3069,0.0107339,3.26053e+07,1.37009e+06,57571.6,23.8151,23.7555,23.7807,23.7796,23.7806,23.7708,23.7407,23.7725,23.7685,23.8753,23.8101,23.8735,23.8493,23.7921,23.8185,23.8727,23.7978,23.7415,23.8145,23.8121,23.7955,23.8007,23.7899,23.7891,23.7578,23.7895,23.8256,23.7977,23.7923,23.8036,23.7935,23.8143,23.7886,23.8149,23.7746,23.7702,23.816,23.8249,23.8092,23.7502
-46.9666,0.996318,0.170091,4,19,0,47.1323,0.19996,71.0631,0.0157916,0.19996,71.0631,0.0157916,3.2582e+07,1.3696e+06,57571.6,23.8145,23.7546,23.7796,23.7781,23.7789,23.7688,23.7383,23.7698,23.7654,23.8719,23.8063,23.8693,23.8449,23.7871,23.8132,23.867,23.7916,23.7349,23.8073,23.8045,23.7873,23.792,23.7806,23.7793,23.7473,23.7784,23.8138,23.7853,23.7793,23.7898,23.7792,23.7994,23.773,23.7989,23.7583,23.754,23.8006,23.8116,23.8034,23.7576
-47.1319,0.997836,0.170091,5,31,0,47.4062,0.2042,75.3439,0.0170925,0.2042,75.3439,0.0170925,3.25921e+07,1.36981e+06,57571.6,23.8147,23.7548,23.7799,23.7785,23.7793,23.7693,23.739,23.7706,23.7662,23.8728,23.8074,23.8705,23.8461,23.7885,23.8147,23.8687,23.7934,23.7369,23.8095,23.8068,23.7898,23.7947,23.7836,23.7825,23.7508,23.7822,23.818,23.7898,23.7841,23.7951,23.785,23.8057,23.7801,23.8068,23.767,23.7642,23.8123,23.8253,23.821,23.7795
-47.315,0.963619,0.170091,5,31,0,48.3703,0.249567,70.697,0.00906233,0.249567,70.697,0.00906233,3.26138e+07,1.37026e+06,57571.6,23.8153,23.7558,23.7811,23.7801,23.7812,23.7715,23.7416,23.7735,23.7696,23.8765,23.8114,23.875,23.8509,23.7939,23.8204,23.8748,23.8,23.7439,23.8171,23.8149,23.7984,23.8038,23.7933,23.7926,23.7615,23.7935,23.8298,23.8022,23.797,23.8085,23.7987,23.8198,23.7942,23.8208,23.7806,23.7762,23.8218,23.8301,23.8121,23.7484
-48.2292,0.930921,0.170091,3,11,0,49.0443,0.244831,78.5612,0.00586254,0.244831,78.5612,0.00586254,3.25956e+07,1.36988e+06,57571.6,23.8151,23.7554,23.7807,23.7794,23.7804,23.7706,23.7405,23.7723,23.7682,23.875,23.8097,23.873,23.8489,23.7915,23.8179,23.872,23.797,23.7406,23.8135,23.811,23.7941,23.7992,23.7882,23.7872,23.7556,23.787,23.8227,23.7945,23.7886,23.7992,23.7886,23.8085,23.7817,23.8065,23.7645,23.7571,23.7994,23.803,23.7745,23.6967
-48.5528,0.789893,0.170091,3,7,0,51.9728,0.267825,67.6711,0.00623629,0.267825,67.6711,0.00623629,3.2624e+07,1.37048e+06,57571.6,23.8156,23.7562,23.7817,23.7807,23.782,23.7725,23.7427,23.7748,23.771,23.8781,23.8132,23.8769,23.853,23.7962,23.8228,23.8775,23.8029,23.747,23.8204,23.8184,23.8022,23.8078,23.7975,23.7971,23.7663,23.7985,23.8351,23.8077,23.8028,23.8146,23.805,23.8263,23.801,23.8277,23.7874,23.7827,23.8277,23.8345,23.8117,23.7393
-48.0811,0.939686,0.170091,5,31,0,50.1629,0.24512,57.7795,0.0101878,0.24512,57.7795,0.0101878,3.2613e+07,1.37025e+06,57571.6,23.8153,23.7557,23.781,23.7799,23.781,23.7714,23.7414,23.7733,23.7693,23.8763,23.8111,23.8747,23.8506,23.7935,23.82,23.8744,23.7996,23.7434,23.8166,23.8143,23.7978,23.8032,23.7927,23.792,23.7609,23.7928,23.8291,23.8015,23.7963,23.8079,23.7981,23.8192,23.7938,23.8205,23.7805,23.7765,23.8227,23.8318,23.8161,23.7561
-48.3881,0.9202,0.170091,4,15,0,50.9182,0.258472,81.7132,0.0074341,0.258472,81.7132,0.0074341,3.26178e+07,1.37035e+06,57571.6,23.8155,23.7559,23.7814,23.7804,23.7815,23.772,23.7421,23.7741,23.7702,23.8772,23.8122,23.8758,23.8519,23.7949,23.8215,23.876,23.8013,23.7453,23.8185,23.8164,23.8,23.8055,23.7951,23.7945,23.7635,23.7956,23.832,23.8045,23.7994,23.811,23.8013,23.8224,23.7969,23.8234,23.783,23.7783,23.8234,23.8306,23.8096,23.7408
-50.4844,0.84139,0.170091,4,15,0,53.9377,0.275529,69.4245,-0.000199798,0.275529,69.4245,-0.000199798,3.26076e+07,1.37013e+06,57571.6,23.8155,23.756,23.7814,23.7804,23.7816,23.772,23.7422,23.7742,23.7703,23.8773,23.8122,23.8759,23.8519,23.7949,23.8214,23.8758,23.8011,23.745,23.8181,23.8159,23.7994,23.8048,23.7941,23.7934,23.7621,23.7938,23.8298,23.8018,23.7962,23.807,23.7965,23.8165,23.7896,23.8141,23.7715,23.7624,23.8023,23.8015,23.7594,23.6563
-51.7875,0.986433,0.170091,3,7,0,51.874,0.294562,67.1783,0.00257376,0.294562,67.1783,0.00257376,3.26406e+07,1.37083e+06,57571.6,23.8161,23.7568,23.7825,23.7818,23.7832,23.774,23.7444,23.7768,23.7732,23.8806,23.8159,23.88,23.8562,23.7998,23.8266,23.8816,23.8074,23.7518,23.8255,23.8239,23.808,23.814,23.8042,23.8041,23.7737,23.8064,23.8435,23.8165,23.812,23.8244,23.8152,23.8369,23.812,23.839,23.799,23.7942,23.8386,23.8439,23.8154,23.7312
-48.4647,0.915344,0.170091,3,15,0,55.0912,0.252383,80.1235,0.009392,0.252383,80.1235,0.009392,3.26183e+07,1.37036e+06,57571.6,23.8154,23.7559,23.7813,23.7802,23.7814,23.7718,23.7419,23.7739,23.77,23.877,23.8119,23.8756,23.8516,23.7946,23.8211,23.8756,23.8009,23.7449,23.8181,23.816,23.7996,23.8051,23.7947,23.7941,23.7632,23.7952,23.8317,23.8042,23.7992,23.8109,23.8013,23.8226,23.7973,23.8243,23.7843,23.7805,23.8267,23.8357,23.8191,23.757
-49.0817,0.91463,0.170091,4,15,0,50.8759,0.273637,71.0272,0.00540311,0.273637,71.0272,0.00540311,3.26275e+07,1.37055e+06,57571.6,23.8157,23.7563,23.7819,23.7809,23.7822,23.7728,23.7431,23.7752,23.7715,23.8787,23.8137,23.8776,23.8537,23.7969,23.8236,23.8783,23.8039,23.748,23.8215,23.8196,23.8034,23.8091,23.799,23.7986,23.7679,23.8002,23.8369,23.8096,23.8047,23.8167,23.8072,23.8285,23.8033,23.83,23.7898,23.7851,23.8299,23.8363,23.8122,23.7372
-49.8298,0.82379,0.170091,4,19,0,53.0238,0.188233,71.9177,0.0148793,0.188233,71.9177,0.0148793,3.25643e+07,1.36922e+06,57571.6,23.8142,23.7542,23.779,23.7774,23.778,23.7677,23.7371,23.7684,23.7638,23.87,23.8043,23.867,23.8424,23.7844,23.8103,23.8638,23.7881,23.7312,23.8032,23.8001,23.7825,23.7869,23.775,23.7733,23.7409,23.7715,23.8063,23.7772,23.7706,23.7803,23.769,23.7882,23.7609,23.7854,23.7436,23.7373,23.782,23.7906,23.7781,23.7281
-49.1485,1,0.170091,1,1,0,49.9764,0.190343,71.9173,0.0149669,0.190343,71.9173,0.0149669,3.25672e+07,1.36928e+06,57571.6,23.8143,23.7543,23.7791,23.7775,23.7781,23.7679,23.7373,23.7686,23.7641,23.8704,23.8047,23.8674,23.8428,23.7849,23.8108,23.8643,23.7887,23.7318,23.8039,23.8009,23.7833,23.7877,23.7759,23.7743,23.7419,23.7726,23.8075,23.7786,23.772,23.7819,23.7706,23.79,23.7629,23.7876,23.7459,23.74,23.785,23.7939,23.782,23.7325
-47.0271,1,0.170091,2,3,0,48.9385,0.196205,71.8803,0.0170951,0.196205,71.8803,0.0170951,3.25827e+07,1.36961e+06,57571.6,23.8145,23.7546,23.7796,23.7781,23.7788,23.7687,23.7383,23.7697,23.7653,23.8718,23.8062,23.8691,23.8447,23.787,23.813,23.8668,23.7914,23.7347,23.8071,23.8043,23.7871,23.7918,23.7804,23.7791,23.7472,23.7783,23.8138,23.7853,23.7793,23.79,23.7795,23.7998,23.7736,23.7997,23.7595,23.7558,23.8032,23.8153,23.8099,23.7677
-49.0028,0.660364,0.170091,2,3,0,50.7587,0.199963,69.1116,0.0203862,0.199963,69.1116,0.0203862,3.25999e+07,1.36997e+06,57571.6,23.8147,23.7549,23.78,23.7787,23.7795,23.7695,23.7392,23.7708,23.7666,23.8732,23.8078,23.871,23.8467,23.7892,23.8154,23.8694,23.7943,23.7378,23.8106,23.808,23.7911,23.7962,23.7853,23.7843,23.7529,23.7845,23.8205,23.7927,23.7874,23.7989,23.7892,23.8106,23.7857,23.8135,23.7749,23.7742,23.8246,23.8407,23.8436,23.811
-46.9152,0.966639,0.170091,3,15,0,50.5551,0.20844,66.1517,0.0138189,0.20844,66.1517,0.0138189,3.25842e+07,1.36964e+06,57571.6,23.8146,23.7548,23.7798,23.7784,23.7791,23.7691,23.7387,23.7703,23.7659,23.8724,23.8069,23.87,23.8456,23.7879,23.814,23.8679,23.7926,23.7359,23.8084,23.8057,23.7885,23.7933,23.782,23.7807,23.7488,23.7799,23.8154,23.7869,23.7809,23.7914,23.7808,23.8009,23.7744,23.8,23.7591,23.7542,23.7999,23.8094,23.7974,23.746
-46.8236,1,0.170091,2,7,0,46.9954,0.209203,65.4383,0.0139977,0.209203,65.4383,0.0139977,3.25858e+07,1.36968e+06,57571.6,23.8146,23.7548,23.7798,23.7784,23.7792,23.7692,23.7388,23.7704,23.766,23.8726,23.8071,23.8701,23.8458,23.7882,23.8143,23.8682,23.7929,23.7362,23.8088,23.806,23.7889,23.7937,23.7824,23.7812,23.7493,23.7805,23.816,23.7876,23.7817,23.7923,23.7817,23.8019,23.7755,23.8013,23.7605,23.7558,23.8018,23.8116,23.8002,23.7494
-46.6595,0.992173,0.170091,3,15,0,49.5572,0.225964,76.039,0.0122558,0.225964,76.039,0.0122558,3.25987e+07,1.36995e+06,57571.6,23.8149,23.7552,23.7804,23.7791,23.7801,23.7702,23.74,23.7718,23.7676,23.8743,23.809,23.8723,23.848,23.7907,23.817,23.8711,23.796,23.7396,23.8124,23.81,23.7931,23.7982,23.7873,23.7863,23.7548,23.7863,23.8222,23.7942,23.7886,23.7996,23.7895,23.8101,23.7842,23.8104,23.77,23.7657,23.8118,23.8213,23.808,23.7531
-47.5382,0.947294,0.170091,5,31,0,47.7843,0.250068,67.5306,0.00929277,0.250068,67.5306,0.00929277,3.26153e+07,1.3703e+06,57571.6,23.8154,23.7558,23.7812,23.7801,23.7812,23.7716,23.7417,23.7736,23.7697,23.8767,23.8116,23.8751,23.8511,23.7941,23.8206,23.875,23.8003,23.7442,23.8174,23.8152,23.7988,23.8042,23.7937,23.7931,23.762,23.794,23.8304,23.8028,23.7976,23.8093,23.7996,23.8207,23.7953,23.822,23.7819,23.7777,23.8236,23.8322,23.8149,23.7522
-48.6198,0.904601,0.170091,3,11,0,49.4689,0.220005,67.459,0.00930175,0.220005,67.459,0.00930175,3.25799e+07,1.36955e+06,57571.6,23.8147,23.7548,23.7799,23.7785,23.7793,23.7693,23.7389,23.7705,23.7661,23.8727,23.8072,23.8702,23.8458,23.7882,23.8143,23.8682,23.7928,23.7362,23.8086,23.8058,23.7886,23.7933,23.7819,23.7806,23.7486,23.7796,23.8148,23.7861,23.7798,23.7899,23.7789,23.7984,23.7712,23.7957,23.7535,23.7461,23.789,23.7942,23.7713,23.7045
-47.2626,0.958458,0.170091,2,3,0,49.3324,0.226327,65.422,0.0138469,0.226327,65.422,0.0138469,3.26053e+07,1.37009e+06,57571.6,23.815,23.7553,23.7806,23.7793,23.7803,23.7705,23.7404,23.7721,23.768,23.8748,23.8096,23.8729,23.8487,23.7914,23.8178,23.872,23.797,23.7407,23.8137,23.8113,23.7946,23.7998,23.789,23.7882,23.7569,23.7886,23.8247,23.7969,23.7916,23.803,23.7932,23.8142,23.7888,23.8158,23.7761,23.773,23.8205,23.8319,23.8229,23.7734
-47.7242,0.997969,0.170091,3,15,0,49.5139,0.204008,58.3641,0.0144198,0.204008,58.3641,0.0144198,3.25813e+07,1.36958e+06,57571.6,23.8145,23.7547,23.7797,23.7782,23.7789,23.7689,23.7384,23.7699,23.7655,23.872,23.8065,23.8694,23.845,23.7873,23.8134,23.8672,23.7918,23.7351,23.8075,23.8047,23.7875,23.7922,23.7808,23.7795,23.7475,23.7786,23.8139,23.7854,23.7793,23.7897,23.779,23.799,23.7725,23.798,23.7571,23.7522,23.798,23.8078,23.7966,23.7467
-47.2983,0.999726,0.170091,3,7,0,47.8966,0.21363,61.0141,0.0125147,0.21363,61.0141,0.0125147,3.25852e+07,1.36966e+06,57571.6,23.8147,23.7548,23.7799,23.7785,23.7793,23.7693,23.739,23.7705,23.7662,23.8727,23.8073,23.8703,23.846,23.7884,23.8145,23.8684,23.7931,23.7365,23.809,23.8063,23.7892,23.794,23.7827,23.7814,23.7495,23.7807,23.8162,23.7877,23.7817,23.7922,23.7815,23.8015,23.775,23.8004,23.7593,23.7538,23.799,23.8075,23.7928,23.7374
-46.8765,0.99592,0.170091,2,3,0,47.3868,0.217025,61.1851,0.0131349,0.217025,61.1851,0.0131349,3.25916e+07,1.3698e+06,57571.6,23.8148,23.755,23.7801,23.7788,23.7796,23.7697,23.7394,23.771,23.7667,23.8734,23.808,23.8711,23.8468,23.7893,23.8155,23.8695,23.7943,23.7378,23.8105,23.8078,23.7908,23.7958,23.7846,23.7835,23.7518,23.7832,23.8189,23.7906,23.7848,23.7956,23.7852,23.8056,23.7794,23.8054,23.7648,23.7602,23.8062,23.8158,23.8034,23.7505
-46.6642,0.81358,0.170091,3,7,0,48.5795,0.215215,64.546,0.0134058,0.215215,64.546,0.0134058,3.25906e+07,1.36978e+06,57571.6,23.8147,23.755,23.78,23.7787,23.7795,23.7696,23.7393,23.7709,23.7666,23.8732,23.8078,23.8709,23.8466,23.7891,23.8153,23.8692,23.794,23.7375,23.8101,23.8075,23.7904,23.7954,23.7842,23.7831,23.7513,23.7827,23.8183,23.79,23.7842,23.795,23.7846,23.8049,23.7787,23.8047,23.764,23.7595,23.8055,23.8153,23.8033,23.7512
-47.6516,0.873965,0.170091,4,23,0,49.0957,0.201774,81.4095,0.0151204,0.201774,81.4095,0.0151204,3.25814e+07,1.36958e+06,57571.6,23.8145,23.7546,23.7796,23.7782,23.7789,23.7688,23.7384,23.7699,23.7654,23.8719,23.8064,23.8693,23.8449,23.7872,23.8133,23.8671,23.7917,23.735,23.8074,23.8046,23.7873,23.792,23.7806,23.7793,23.7473,23.7784,23.8138,23.7853,23.7792,23.7897,23.779,23.7991,23.7726,23.7983,23.7575,23.7529,23.7992,23.8095,23.7999,23.7521
-47.7533,1,0.170091,2,5,0,48.0474,0.202473,83.5459,0.016709,0.202473,83.5459,0.016709,3.25886e+07,1.36973e+06,57571.6,23.8146,23.7548,23.7798,23.7784,23.7792,23.7691,23.7388,23.7703,23.7659,23.8725,23.807,23.87,23.8457,23.788,23.8142,23.8681,23.7928,23.7362,23.8087,23.806,23.7889,23.7938,23.7825,23.7813,23.7496,23.7809,23.8165,23.7882,23.7824,23.7933,23.783,23.8035,23.7776,23.804,23.764,23.7607,23.8084,23.8207,23.8152,23.7724
-48.8304,0.920858,0.170091,4,15,0,50.8174,0.223567,48.142,0.0120686,0.223567,48.142,0.0120686,3.25951e+07,1.36987e+06,57571.6,23.8149,23.7551,23.7803,23.779,23.7799,23.77,23.7398,23.7715,23.7672,23.8739,23.8086,23.8718,23.8475,23.7901,23.8164,23.8704,23.7953,23.7389,23.8116,23.8091,23.7921,23.7972,23.7861,23.7851,23.7535,23.7849,23.8207,23.7926,23.7868,23.7977,23.7874,23.8079,23.7818,23.8077,23.7671,23.7623,23.808,23.8171,23.8029,23.7471
-49.6343,0.996732,0.170091,3,7,0,49.9143,0.227748,44.7537,0.0114296,0.227748,44.7537,0.0114296,3.25975e+07,1.36992e+06,57571.6,23.8149,23.7552,23.7804,23.7791,23.7801,23.7702,23.74,23.7718,23.7676,23.8743,23.809,23.8723,23.848,23.7907,23.8169,23.8711,23.796,23.7396,23.8124,23.8099,23.793,23.7981,23.7871,23.7861,23.7546,23.7861,23.822,23.7939,23.7882,23.7992,23.7889,23.8094,23.7834,23.8093,23.7687,23.7639,23.8094,23.8182,23.8029,23.7453
-50.1451,0.984136,0.170091,3,7,0,50.6327,0.220669,42.8738,0.0130888,0.220669,42.8738,0.0130888,3.25957e+07,1.36989e+06,57571.6,23.8149,23.7551,23.7803,23.779,23.7798,23.7699,23.7397,23.7714,23.7672,23.8738,23.8085,23.8717,23.8474,23.79,23.8163,23.8703,23.7952,23.7388,23.8115,23.8089,23.792,23.797,23.786,23.785,23.7534,23.7849,23.8207,23.7926,23.7869,23.7979,23.7876,23.8082,23.7822,23.8084,23.768,23.7638,23.8101,23.8201,23.8081,23.7555
-47.3348,0.998849,0.170091,4,19,0,50.9727,0.226029,83.3473,0.0119161,0.226029,83.3473,0.0119161,3.25974e+07,1.36992e+06,57571.6,23.8149,23.7552,23.7804,23.7791,23.78,23.7702,23.74,23.7717,23.7675,23.8742,23.8089,23.8722,23.8479,23.7905,23.8168,23.8709,23.7958,23.7394,23.8122,23.8097,23.7929,23.7979,23.7869,23.786,23.7544,23.7859,23.8218,23.7937,23.788,23.799,23.7888,23.8093,23.7833,23.8094,23.7688,23.7643,23.8101,23.8192,23.805,23.7489
-48.3811,0.997649,0.170091,4,15,0,49.4481,0.268182,60.6961,0.00412745,0.268182,60.6961,0.00412745,3.26162e+07,1.37031e+06,57571.6,23.8155,23.756,23.7815,23.7805,23.7817,23.7722,23.7423,23.7744,23.7705,23.8776,23.8126,23.8762,23.8523,23.7953,23.8219,23.8764,23.8018,23.7458,23.819,23.8169,23.8005,23.806,23.7956,23.795,23.7639,23.7959,23.8323,23.8046,23.7993,23.8108,23.8008,23.8215,23.7956,23.8214,23.7802,23.7739,23.817,23.8212,23.7921,23.7104
-49.9605,0.913251,0.170091,3,7,0,50.1011,0.279455,58.5932,0.0039897,0.279455,58.5932,0.0039897,3.26287e+07,1.37058e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7824,23.773,23.7433,23.7755,23.7718,23.879,23.8141,23.878,23.8542,23.7975,23.8242,23.8789,23.8045,23.7487,23.8222,23.8203,23.8042,23.8099,23.7998,23.7995,23.7688,23.8011,23.8378,23.8105,23.8057,23.8176,23.8081,23.8294,23.804,23.8306,23.7902,23.785,23.8291,23.8344,23.8072,23.7268
-47.9919,0.98142,0.170091,3,11,0,50.51,0.250606,65.6013,0.00505981,0.250606,65.6013,0.00505981,3.25992e+07,1.36996e+06,57571.6,23.8152,23.7555,23.7808,23.7797,23.7807,23.771,23.7409,23.7727,23.7687,23.8755,23.8103,23.8737,23.8495,23.7923,23.8187,23.8729,23.798,23.7417,23.8146,23.8122,23.7954,23.8006,23.7897,23.7887,23.7572,23.7887,23.8246,23.7964,23.7906,23.8014,23.7908,23.8108,23.7841,23.809,23.7671,23.7596,23.8018,23.8051,23.7752,23.6947
-49.1526,0.964112,0.170091,3,7,0,49.4009,0.265453,61.6989,0.00725831,0.265453,61.6989,0.00725831,3.26252e+07,1.3705e+06,57571.6,23.8156,23.7561,23.7817,23.7807,23.782,23.7725,23.7427,23.7748,23.771,23.8781,23.8132,23.8769,23.853,23.7962,23.8228,23.8775,23.8029,23.747,23.8204,23.8184,23.8022,23.8079,23.7976,23.7972,23.7664,23.7987,23.8353,23.808,23.8031,23.8151,23.8056,23.827,23.8019,23.8288,23.7888,23.7847,23.8303,23.8381,23.8179,23.7493
-50.6109,0.913545,0.170091,4,19,0,51.6026,0.185517,78.9354,0.0151906,0.185517,78.9354,0.0151906,3.25623e+07,1.36918e+06,57571.6,23.8142,23.7541,23.7789,23.7773,23.7778,23.7676,23.7369,23.7682,23.7635,23.8698,23.804,23.8667,23.8421,23.784,23.8099,23.8634,23.7876,23.7306,23.8027,23.7995,23.7818,23.7861,23.7742,23.7725,23.74,23.7706,23.8053,23.7762,23.7695,23.7791,23.7677,23.7869,23.7595,23.784,23.7421,23.7358,23.7805,23.7892,23.7771,23.7278
-50.171,0.999286,0.170091,4,21,0,53.4005,0.262015,47.3469,0.00476215,0.262015,47.3469,0.00476215,3.26115e+07,1.37022e+06,57571.6,23.8154,23.7559,23.7813,23.7802,23.7814,23.7718,23.7419,23.7738,23.7699,23.8769,23.8119,23.8755,23.8514,23.7944,23.8209,23.8754,23.8006,23.7445,23.8177,23.8155,23.799,23.8044,23.7938,23.7931,23.762,23.7938,23.83,23.8022,23.7968,23.8081,23.798,23.8185,23.7924,23.818,23.7767,23.7703,23.8134,23.8176,23.7892,23.7093
-50.6417,0.992109,0.170091,3,7,0,51.0567,0.266288,46.2221,0.0046805,0.266288,46.2221,0.0046805,3.26161e+07,1.37031e+06,57571.6,23.8155,23.756,23.7815,23.7805,23.7817,23.7721,23.7423,23.7743,23.7704,23.8775,23.8125,23.8761,23.8521,23.7952,23.8218,23.8763,23.8016,23.7456,23.8189,23.8167,23.8004,23.8059,23.7954,23.7948,23.7638,23.7957,23.8321,23.8044,23.7992,23.8106,23.8007,23.8215,23.7956,23.8215,23.7804,23.7744,23.8178,23.8225,23.7947,23.7152
-51.5271,0.931914,0.170091,2,3,0,51.5559,0.262767,44.8357,0.00315255,0.262767,44.8357,0.00315255,3.2606e+07,1.3701e+06,57571.6,23.8154,23.7558,23.7812,23.7801,23.7812,23.7716,23.7416,23.7736,23.7696,23.8766,23.8115,23.875,23.8509,23.7938,23.8203,23.8747,23.7999,23.7437,23.8168,23.8145,23.7979,23.8032,23.7925,23.7917,23.7604,23.7921,23.8281,23.8001,23.7945,23.8054,23.795,23.8152,23.7886,23.8136,23.7716,23.7639,23.8056,23.8078,23.7744,23.6868
-50.6487,0.986709,0.170091,2,3,0,51.7755,0.265502,46.1091,0.00431796,0.265502,46.1091,0.00431796,3.26138e+07,1.37026e+06,57571.6,23.8155,23.756,23.7814,23.7804,23.7816,23.772,23.7421,23.7741,23.7702,23.8773,23.8122,23.8759,23.8519,23.7949,23.8214,23.8759,23.8012,23.7452,23.8184,23.8162,23.7998,23.8052,23.7947,23.7941,23.763,23.7949,23.8312,23.8034,23.7981,23.8094,23.7994,23.82,23.794,23.8197,23.7784,23.772,23.815,23.8191,23.79,23.7087
-51.0046,0.991036,0.170091,3,7,0,51.879,0.258465,42.9956,0.00628006,0.258465,42.9956,0.00628006,3.26133e+07,1.37025e+06,57571.6,23.8154,23.7559,23.7813,23.7802,23.7814,23.7718,23.7419,23.7738,23.7699,23.8769,23.8118,23.8754,23.8514,23.7944,23.8209,23.8754,23.8006,23.7445,23.8177,23.8155,23.7991,23.8045,23.794,23.7933,23.7622,23.7941,23.8304,23.8027,23.7974,23.8088,23.7988,23.8196,23.7937,23.8198,23.7789,23.7733,23.8173,23.8231,23.7987,23.725
-51.5202,0.97311,0.170091,2,3,0,51.6296,0.260114,41.8833,0.00657349,0.260114,41.8833,0.00657349,3.26164e+07,1.37032e+06,57571.6,23.8155,23.7559,23.7814,23.7803,23.7815,23.7719,23.7421,23.7741,23.7702,23.8772,23.8122,23.8758,23.8518,23.7948,23.8214,23.8759,23.8012,23.7452,23.8184,23.8163,23.7999,23.8054,23.7949,23.7943,23.7633,23.7953,23.8316,23.804,23.7988,23.8104,23.8006,23.8215,23.7958,23.8221,23.7815,23.7763,23.8207,23.8271,23.8038,23.7317
