# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = cc_model
# start_datetime = 2023-07-19 15:05:24 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Modelo1/Data/cc.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmppopryakv/l7b2sidm.json
# random
#   seed = 93440
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output1/cc/cc-20230719160524.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,H0,zeta,theta.1,theta.2,theta.3,H_theo.1,H_theo.2,H_theo.3,H_theo.4,H_theo.5,H_theo.6,H_theo.7,H_theo.8,H_theo.9,H_theo.10,H_theo.11,H_theo.12,H_theo.13,H_theo.14,H_theo.15,H_theo.16,H_theo.17,H_theo.18,H_theo.19,H_theo.20,H_theo.21,H_theo.22,H_theo.23,H_theo.24,H_theo.25,H_theo.26,H_theo.27,H_theo.28,H_theo.29,H_theo.30,H_theo.31,H_theo.32,chi
-9.40385,0.961014,0.0945534,4,31,0,11.6008,0.449643,61.8089,0.0716507,0.449643,61.8089,0.0716507,65.7548,66.7896,68.3562,71.0262,71.5159,72.6147,72.67,76.6374,77.2196,81.5252,83.2533,84.5059,84.5311,86.0927,87.3789,89.0074,89.5531,89.6651,97.345,103.556,108.733,111.075,118.355,118.75,120.336,131.506,154.355,160.086,166.284,175.728,197.288,219.342,18.0471
-9.87387,0.975543,0.0945534,5,63,0,10.4028,0.187706,67.857,0.70995,0.187706,67.857,0.70995,73.3571,74.3381,75.733,77.9515,78.3432,79.2089,79.2521,82.2634,82.6941,85.8187,87.0495,87.9353,87.953,89.0508,89.9503,91.084,91.4627,91.5404,96.8236,101.056,104.569,106.156,111.084,111.351,112.424,119.982,135.489,139.391,143.617,150.069,164.85,180.037,19.6463
-10.011,0.9997,0.0945534,3,7,0,10.179,0.185207,68.2308,0.693581,0.185207,68.2308,0.693581,73.5994,74.5619,75.932,78.1144,78.5001,79.353,79.3955,82.3652,82.7903,85.8769,87.0937,87.9697,87.9873,89.0733,89.9635,91.0858,91.4608,91.5377,96.7727,100.971,104.458,106.033,110.928,111.194,112.26,119.775,135.206,139.091,143.301,149.728,164.458,179.6,19.9331
-12.4549,0.987007,0.0945534,5,63,0,12.5385,0.297262,46.3711,2.87059,0.297262,46.3711,2.87059,63.5217,65.819,68.8789,73.3568,74.1067,75.7277,75.8073,81.1041,81.8257,86.8451,88.732,90.0628,90.0893,91.7093,93.0146,94.6334,95.1681,95.2774,102.45,107.891,112.245,114.17,120.01,120.321,121.565,130.122,146.804,150.864,155.212,161.762,176.444,191.168,19.2441
-11.247,0.998356,0.0945534,5,31,0,13.2553,0.147422,56.1855,2.97403,0.147422,56.1855,2.97403,67.6366,69.2652,71.4614,74.7252,75.2772,76.4751,76.534,80.4923,81.0363,84.8483,86.2931,87.3158,87.3362,88.5849,89.5941,90.8491,91.2644,91.3494,96.9592,101.255,104.715,106.251,110.928,111.177,112.178,119.087,132.68,136.009,139.581,144.976,157.119,169.355,20.404
-12.5076,0.973474,0.0945534,5,39,0,13.2774,0.165706,47.9668,4.6165,0.165706,47.9668,4.6165,63.6909,65.7672,68.5216,72.5297,73.1984,74.6412,74.7119,79.403,80.0394,84.4492,86.0994,87.261,87.284,88.6953,89.8304,91.2356,91.6991,91.7939,97.9841,102.647,106.361,107.998,112.946,113.209,114.26,121.456,135.358,138.718,142.308,147.7,159.722,171.702,19.8753
-11.3077,0.961831,0.0945534,5,35,0,13.169,0.141514,56.849,3.33324,0.141514,56.849,3.33324,69.1453,70.8716,73.1924,76.6275,77.207,78.4631,78.5248,82.6623,83.2294,87.1949,88.6941,89.7541,89.7752,91.0682,92.1121,93.4091,93.838,93.9258,99.7063,104.118,107.663,109.234,114.013,114.268,115.288,122.324,136.116,139.484,143.096,148.544,160.784,173.09,20.6743
-11.289,0.955258,0.0945534,3,15,0,12.3124,0.151963,54.6304,3.22471,0.151963,54.6304,3.22471,66.889,68.608,70.9185,74.3376,74.9142,76.1642,76.2257,80.3423,80.9066,84.8514,86.3426,87.3969,87.4179,88.704,89.7422,91.0323,91.4589,91.5462,97.2951,101.683,105.208,106.771,111.523,111.776,112.791,119.788,133.505,136.855,140.447,145.867,158.042,170.285,20.0242
-10.605,0.985057,0.0945534,4,19,0,11.7783,0.203283,52.7873,2.72745,0.203283,52.7873,2.72745,66.18,68.0585,70.584,74.3232,74.954,76.3217,76.389,80.8959,81.5139,85.8367,87.4719,88.6282,88.6512,90.0621,91.2014,92.6173,93.0856,93.1814,99.4965,104.321,108.2,109.921,115.155,115.434,116.553,124.27,139.419,143.123,147.096,153.094,166.579,180.153,18.1354
-12.4196,0.997344,0.0945534,5,31,0,12.807,0.105474,58.6856,4.20272,0.105474,58.6856,4.20272,70.5279,72.1777,74.391,77.6581,78.2082,79.3997,79.4582,83.3733,83.909,87.6473,89.0577,90.0539,90.0738,91.288,92.2675,93.4835,93.8854,93.9676,99.3728,103.485,106.783,108.242,112.674,112.91,113.855,120.359,133.055,136.147,139.458,144.447,155.629,166.841,23.2311
-13.3228,0.729177,0.0945534,2,3,0,14.0421,0.113936,58.6376,4.26581,0.113936,58.6376,4.26581,71.4987,73.276,75.656,79.161,79.7502,81.0256,81.0883,85.2717,85.8433,89.8271,91.328,92.3874,92.4085,93.6991,94.7397,96.0309,96.4575,96.5447,102.275,106.627,110.112,111.653,116.329,116.578,117.575,124.426,137.775,141.021,144.497,149.73,161.446,173.181,25.0342
-14.6939,0.853383,0.0945534,3,11,0,16.2822,0.124453,58.3762,4.18759,0.124453,58.3762,4.18759,72.0294,73.9069,76.4185,80.1123,80.7328,82.0753,82.1413,86.5408,87.1414,91.3251,92.9002,94.0117,94.0338,95.3874,96.4785,97.8321,98.2792,98.3707,104.373,108.928,112.574,114.186,119.074,119.334,120.376,127.534,141.469,144.856,148.481,153.939,166.156,178.387,27.738
-12.5641,1,0.0945534,2,3,0,14.1902,0.106566,57.0473,4.1369,0.106566,57.0473,4.1369,68.5102,70.109,72.2547,75.4232,75.9568,77.1127,77.1695,80.969,81.489,85.1187,86.4885,87.4562,87.4754,88.6549,89.6065,90.7881,91.1786,91.2585,96.512,100.511,103.718,105.137,109.448,109.678,110.598,116.927,129.29,132.301,135.527,140.388,151.285,162.214,23.1296
-12.9471,0.955333,0.0945534,5,31,0,13.8117,0.12937,50.8791,4.85361,0.12937,50.8791,4.85361,64.8556,66.7329,69.2314,72.8814,73.4919,74.8104,74.8751,79.1734,79.7578,83.8137,85.3345,86.4057,86.427,87.7294,88.7776,90.0761,90.5046,90.5922,96.3229,100.648,104.097,105.619,110.222,110.466,111.444,118.149,131.119,134.257,137.611,142.651,153.893,165.104,21.8861
-15.5443,0.853397,0.0945534,4,15,0,17.1524,0.0981082,58.45,5.52306,0.0981082,58.45,5.52306,72.4445,74.3391,76.8642,80.5591,81.1776,82.5141,82.5797,86.9408,87.5341,91.6542,93.1998,94.2887,94.3104,95.6345,96.7004,98.0208,98.4566,98.5457,104.375,108.776,112.285,113.833,118.515,118.763,119.758,126.575,139.756,142.943,146.348,151.463,162.866,174.225,29.2864
-15.3554,0.932828,0.0945534,4,31,0,17.5733,0.107857,58.9124,4.82077,0.107857,58.9124,4.82077,72.5746,74.4413,76.9345,80.5934,81.2071,82.5342,82.5994,86.9401,87.5318,91.6478,93.1949,94.2859,94.3076,95.6353,96.7049,98.031,98.4688,98.5584,104.427,108.87,112.42,113.988,118.737,118.99,120,126.937,140.398,143.663,147.154,152.404,164.134,175.851,29.1014
-14.655,0.98469,0.0945534,4,15,0,16.4991,0.0813337,56.7317,5.36888,0.0813337,56.7317,5.36888,67.903,69.4439,71.5061,74.5396,75.0492,76.1517,76.2059,79.8182,80.3112,83.7444,85.0363,85.9478,85.9659,87.0756,87.9699,89.079,89.4453,89.5202,94.4339,98.1581,101.136,102.451,106.438,106.65,107.499,113.325,124.638,127.382,130.317,134.731,144.593,154.443,27.0701
-11.4325,0.944918,0.0945534,5,31,0,15.6399,0.158477,52.0806,3.93478,0.158477,52.0806,3.93478,66.4369,68.3857,70.9861,74.7983,75.4373,76.819,76.8868,81.4043,82.0199,86.3021,87.9117,89.0468,89.0693,90.4509,91.5638,92.9438,93.3995,93.4927,99.6023,104.231,107.931,109.566,114.522,114.785,115.84,123.086,137.174,140.595,144.256,149.765,162.09,174.422,19.419
-11.4409,0.996388,0.0945534,2,3,0,11.4643,0.158244,51.972,3.93587,0.158244,51.972,3.93587,66.2828,68.2257,70.8181,74.6188,75.2559,76.6334,76.7011,81.205,81.8188,86.0884,87.6932,88.8249,88.8475,90.2249,91.3346,92.7106,93.1649,93.2578,99.3496,103.965,107.654,109.285,114.226,114.489,115.541,122.766,136.813,140.224,143.875,149.368,161.658,173.955,19.3964
-12.456,0.846701,0.0945534,2,3,0,12.6389,0.147418,51.6651,3.91421,0.147418,51.6651,3.91421,64.9553,66.7728,69.2016,72.7693,73.3681,74.6634,74.727,78.9681,79.5467,83.5754,85.0913,86.1608,86.182,87.4843,88.5337,89.8355,90.2655,90.3534,96.1235,100.5,104.002,105.551,110.246,110.496,111.496,118.369,131.748,135,138.481,143.722,155.453,167.199,21.304
-11.2977,0.976625,0.0945534,5,63,0,12.6711,0.185049,52.8348,2.74266,0.185049,52.8348,2.74266,65.207,66.9552,69.3093,72.8017,73.3917,74.6715,74.7344,78.9579,79.5378,83.5978,85.1352,86.2229,86.2446,87.5724,88.6451,89.9787,90.4199,90.5102,96.4656,101.021,104.688,106.315,111.268,111.532,112.591,119.901,134.272,137.788,141.562,147.26,160.079,172.992,19.5209
-10.0729,0.981478,0.0945534,4,31,0,12.4046,0.252783,53.5122,1.96561,0.252783,53.5122,1.96561,66.1543,67.9909,70.4802,74.2039,74.8363,76.2114,76.2791,80.8462,81.4764,85.9087,87.5955,88.7915,88.8154,90.2782,91.4622,92.9367,93.4252,93.5252,100.147,105.244,109.364,111.197,116.792,117.091,118.29,126.595,143.025,147.064,151.404,157.969,172.786,187.763,17.3798
-11.4009,0.945775,0.0945534,3,11,0,11.6059,0.275286,51.2282,2.26159,0.275286,51.2282,2.26159,65.8565,67.9146,70.6842,74.7899,75.4833,76.987,77.061,82.0218,82.7028,87.4699,89.2749,90.552,90.5774,92.1363,93.3956,94.9613,95.4793,95.5853,102.578,107.927,112.234,114.145,119.964,120.274,121.519,130.11,147.009,151.146,155.587,162.293,177.386,192.596,19.2244
-12.456,0.947648,0.0945534,2,7,0,12.8406,0.278741,51.22,2.34714,0.278741,51.22,2.34714,66.457,68.5843,71.4424,75.6706,76.3836,77.9292,78.0052,83.0963,83.7943,88.6755,90.5216,91.827,91.853,93.4458,94.7319,96.3303,96.859,96.9672,104.097,109.544,113.924,115.867,121.779,122.095,123.358,132.077,149.201,153.39,157.884,164.668,179.928,195.295,21.3283
-10.4646,0.99624,0.0945534,4,31,0,15.6728,0.256193,51.9846,1.93101,0.256193,51.9846,1.93101,64.2388,66.0226,68.4412,72.0612,72.6763,74.0137,74.0796,78.5236,79.1371,83.4526,85.0955,86.2605,86.2838,87.7089,88.8625,90.2993,90.7753,90.8728,97.3276,102.298,106.317,108.104,113.563,113.855,115.025,123.13,139.172,143.116,147.355,153.767,168.242,182.875,17.6388
-10.4559,0.982933,0.0945534,5,59,0,10.8804,0.241761,51.8544,2.18877,0.241761,51.8544,2.18877,64.6926,66.5309,69.0141,72.7131,73.3397,74.7004,74.7674,79.2725,79.8926,84.2444,85.8966,87.0669,87.0902,88.5202,89.6765,91.1155,91.5919,91.6894,98.1344,103.081,107.072,108.845,114.25,114.539,115.697,123.7,139.491,143.365,147.525,153.814,167.987,182.293,17.5577
-7.6906,0.998362,0.0945534,5,47,0,11.71,0.361415,74.7914,-0.433273,0.361415,74.7914,-0.433273,72.2334,72.3786,72.7847,73.8323,74.0613,74.609,74.6377,76.9383,77.31,80.2702,81.5467,82.4986,82.518,83.7337,84.7568,86.0781,86.5269,86.6194,93.2143,98.8403,103.678,105.904,112.942,113.328,114.884,126.005,149.384,155.336,161.803,171.706,194.478,217.94,15.1346
-7.35584,0.997478,0.0945534,3,15,0,7.93785,0.3394,72.7987,-0.316258,0.3394,72.7987,-0.316258,71.866,72.1967,72.8288,74.1575,74.4273,75.0567,75.0892,77.5917,77.9834,81.0316,82.3189,83.2714,83.2907,84.4994,85.511,86.8107,87.2508,87.3414,93.7427,99.1415,103.757,105.873,112.549,112.915,114.387,124.893,146.915,152.515,158.599,167.913,189.331,211.4,14.6261
-7.32787,0.998897,0.0945534,4,31,0,7.79566,0.307084,69.1892,-0.00714004,0.307084,69.1892,-0.00714004,71.4704,72.1766,73.2739,75.2016,75.5614,76.3751,76.4162,79.4156,79.8626,83.2143,84.5797,85.5758,85.5958,86.8448,87.8791,89.1953,89.6379,89.7289,96.0372,101.227,105.602,107.594,113.832,114.172,115.54,125.24,145.372,150.467,155.994,164.444,183.838,203.79,14.649
-7.81133,0.996405,0.0945534,4,23,0,7.89798,0.370208,65.4388,0.0609781,0.370208,65.4388,0.0609781,68.7802,69.6776,71.0437,73.389,73.8212,74.7929,74.8419,78.3723,78.8929,82.7604,84.3205,85.4539,85.4767,86.8926,88.061,89.5431,90.0404,90.1425,97.1739,102.898,107.689,109.862,116.637,117.005,118.485,128.935,150.438,155.851,161.712,170.657,191.12,212.103,15.3949
-7.3184,0.999265,0.0945534,5,31,0,8.07409,0.346182,71.2322,-0.237614,0.346182,71.2322,-0.237614,71.2273,71.6858,72.4853,74.0494,74.3572,75.0672,75.1036,77.8514,78.2742,81.5225,82.8775,83.8752,83.8954,85.1562,86.2074,87.5537,88.0084,88.1021,94.6689,100.158,104.826,106.961,113.676,114.043,115.521,126.037,147.986,153.555,159.599,168.847,190.089,211.953,14.6125
-9.04326,0.692896,0.0945534,4,15,0,11.2042,0.230188,73.2397,0.0301683,0.230188,73.2397,0.0301683,75.3476,75.9526,76.8859,78.5154,78.8189,79.5046,79.5393,82.0659,82.4426,85.2709,86.4254,87.2687,87.2857,88.3443,89.222,90.3404,90.717,90.7944,96.1803,100.638,104.414,106.138,111.555,111.851,113.043,121.528,139.289,143.809,148.723,156.254,173.607,191.538,17.9621
-8.61521,0.921791,0.0945534,5,31,0,11.5941,0.317423,63.1016,0.494935,0.317423,63.1016,0.494935,69.712,70.9526,72.7307,75.5819,76.0873,77.2063,77.2621,81.166,81.7252,85.7848,87.3839,88.5343,88.5574,89.9827,91.15,92.6204,93.1114,93.2122,100.048,105.504,110.018,112.053,118.355,118.696,120.065,129.678,149.254,154.154,159.452,167.52,185.931,204.761,16.7509
-10.1347,0.927472,0.0945534,4,31,0,11.054,0.409175,63.244,0.225672,0.409175,63.244,0.225672,68.6916,69.8848,71.642,74.5478,75.0719,76.2404,76.299,80.4484,81.0504,85.4624,87.2174,88.4849,88.5104,90.0859,91.3801,93.0147,93.5615,93.6737,101.329,107.482,112.591,114.898,122.058,122.446,124.003,134.955,157.304,162.902,168.955,178.175,199.215,220.73,19.7648
-8.45816,0.916808,0.0945534,2,3,0,10.7257,0.400706,62.3244,0.163666,0.400706,62.3244,0.163666,66.9052,67.9726,69.5615,72.2212,72.7044,73.7844,73.8387,77.7031,78.2667,82.4161,84.0742,85.274,85.2981,86.7919,88.0208,89.575,90.0955,90.2023,97.5118,103.41,108.321,110.541,117.442,117.816,119.319,129.902,151.552,156.984,162.859,171.813,192.262,213.189,16.2863
-8.27507,0.969921,0.0945534,4,19,0,9.23069,0.385638,62.8788,0.188729,0.385638,62.8788,0.188729,67.6009,68.6744,70.2664,72.9206,73.4017,74.4764,74.5304,78.3677,78.9266,83.0372,84.6783,85.8654,85.8893,87.3668,88.582,90.1186,90.6331,90.7388,97.9617,103.788,108.638,110.831,117.646,118.015,119.499,129.951,151.339,156.705,162.511,171.359,191.57,212.258,16.0133
-8.0326,0.988835,0.0945534,5,63,0,9.26898,0.397572,67.8025,-0.145484,0.397572,67.8025,-0.145484,68.9653,69.6244,70.7027,72.693,73.0737,73.9423,73.9865,77.2581,77.7523,81.494,83.0318,84.1571,84.1798,85.5944,86.7682,88.2648,88.7687,88.8723,96.0747,102.015,107.026,109.307,116.447,116.836,118.4,129.484,152.414,158.203,164.475,174.055,195.995,218.513,15.9786
-8.05736,0.957207,0.0945534,5,31,0,8.88861,0.257175,64.9911,0.423948,0.257175,64.9911,0.423948,70.0374,71.0254,72.4555,74.7781,75.1931,76.115,76.1611,79.4087,79.8774,83.3025,84.6616,85.6425,85.6622,86.8809,87.8818,89.1457,89.5685,89.6553,95.579,100.349,104.319,106.114,111.696,111.999,113.215,121.792,139.399,143.828,148.625,155.946,172.704,189.904,15.8547
-8.20564,0.934803,0.0945534,1,3,0,8.70452,0.258531,65.5663,0.500248,0.258531,65.5663,0.500248,71.25,72.3244,73.8686,76.3548,76.7968,77.7766,77.8255,81.2568,81.7499,85.3404,86.7595,87.7821,87.8027,89.0714,90.112,91.4245,91.8631,91.9532,98.0813,102.997,107.078,108.921,114.644,114.954,116.199,124.968,142.919,147.428,152.308,159.751,176.774,194.228,16.2053
-8.33281,0.943239,0.0945534,5,35,0,9.5367,0.295185,68.4466,0.190859,0.295185,68.4466,0.190859,72.4332,73.3462,74.7049,76.9829,77.3974,78.325,78.3716,81.7023,82.1897,85.7903,87.2352,88.2829,88.304,89.6109,90.6879,92.0526,92.5102,92.6042,99.0616,104.309,108.7,110.692,116.903,117.24,118.597,128.187,147.96,152.945,158.348,166.599,185.503,204.92,16.641
-8.78823,0.998944,0.0945534,4,17,0,9.40645,0.23444,69.9135,0.285908,0.23444,69.9135,0.285908,73.869,74.712,75.9531,78.0099,78.3818,79.2124,79.2541,82.2203,82.6528,85.8413,87.1184,88.0438,88.0624,89.2163,90.167,91.3713,91.7751,91.858,97.5564,102.191,106.073,107.835,113.336,113.635,114.839,123.355,140.975,145.43,150.262,157.65,174.611,192.073,17.5584
-8.58815,0.943305,0.0945534,5,31,0,10.283,0.339464,58.2143,0.686154,0.339464,58.2143,0.686154,66.3077,67.7186,69.7089,72.839,73.3873,74.5952,74.6553,78.8126,79.4022,83.645,85.3008,86.4875,86.5112,87.9763,89.1725,90.6746,91.1752,91.2778,98.1973,103.668,108.167,110.189,116.426,116.762,118.112,127.561,146.667,151.428,156.568,164.385,182.175,200.322,15.7763
-9.16392,0.897475,0.0945534,3,11,0,9.75828,0.345718,60.9211,0.569208,0.345718,60.9211,0.569208,68.5059,69.8808,71.8362,74.9418,75.4891,76.6977,76.7579,80.9454,81.5422,85.8546,87.545,88.7586,88.7829,90.2837,91.5107,93.0539,93.5685,93.6741,100.812,106.479,111.151,113.254,119.751,120.102,121.51,131.38,151.396,156.393,161.79,170.002,188.711,207.813,17.492
-9.72881,0.993399,0.0945534,5,31,0,10.2868,0.23367,63.1893,1.01958,0.23367,63.1893,1.01958,71.4521,72.8118,74.7086,77.6525,78.1643,79.2881,79.3439,83.1811,83.7222,87.5982,89.1039,90.181,90.2026,91.5304,92.6129,93.9707,94.4228,94.5154,100.748,105.66,109.694,111.504,117.086,117.387,118.595,127.042,144.117,148.373,152.967,159.955,175.866,192.108,18.9658
-7.81824,0.969535,0.0945534,5,31,0,9.90177,0.377717,68.7896,-0.126976,0.377717,68.7896,-0.126976,70.135,70.8011,71.8814,73.8597,74.2367,75.0957,75.1394,78.3652,78.8516,82.5302,84.0405,85.1454,85.1678,86.5565,87.7086,89.1774,89.6719,89.7736,96.8416,102.673,107.592,109.833,116.847,117.229,118.766,129.664,152.232,157.933,164.113,173.552,195.184,217.397,15.5975
-9.79692,0.996722,0.0945534,4,15,0,10.097,0.435876,74.86,-0.519842,0.435876,74.86,-0.519842,70.349,70.3225,70.5484,71.4406,71.6567,72.1894,72.2179,74.596,74.9926,78.2144,79.6268,80.6859,80.7075,82.066,83.2131,84.6986,85.2041,85.3084,92.7686,99.1521,104.642,107.167,115.141,115.578,117.339,129.902,156.188,162.857,170.095,181.161,206.547,232.631,19.2811
-8.75457,0.992012,0.0945534,5,31,0,10.0955,0.23196,72.2747,-0.0117703,0.23196,72.2747,-0.0117703,74.0458,74.6031,75.4727,77.0096,77.2977,77.9503,77.9833,80.4036,80.766,83.4974,84.6164,85.435,85.4515,86.4804,87.3345,88.424,88.791,88.8665,94.1296,98.4993,102.207,103.902,109.232,109.523,110.697,119.061,136.598,141.066,145.924,153.372,170.541,188.289,17.4389
-9.10716,0.857879,0.0945534,3,11,0,10.7414,0.270188,71.8342,-0.248082,0.270188,71.8342,-0.248082,71.7338,72.0815,72.6946,73.9079,74.1481,74.7037,74.7322,76.8994,77.2349,79.8273,80.9158,81.7197,81.736,82.7548,83.6066,84.7002,85.0703,85.1466,90.5284,95.072,98.9632,100.75,106.398,106.708,107.956,116.884,135.712,140.521,145.753,153.778,172.288,191.426,18.1765
