# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = cc_model
# start_datetime = 2023-07-19 15:11:36 UTC
# method = sample (Default)
#   sample
#     num_samples = 10000
#     num_warmup = 10000
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Modelo1/Data/cc.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpi2qg_nk_/akrprvub.json
# random
#   seed = 31466
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output1/cc/cc-20230719161136.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,H0,zeta,theta.1,theta.2,theta.3,H_theo.1,H_theo.2,H_theo.3,H_theo.4,H_theo.5,H_theo.6,H_theo.7,H_theo.8,H_theo.9,H_theo.10,H_theo.11,H_theo.12,H_theo.13,H_theo.14,H_theo.15,H_theo.16,H_theo.17,H_theo.18,H_theo.19,H_theo.20,H_theo.21,H_theo.22,H_theo.23,H_theo.24,H_theo.25,H_theo.26,H_theo.27,H_theo.28,H_theo.29,H_theo.30,H_theo.31,H_theo.32,chi
-10.3496,0.753405,0.0860534,2,3,0,11.2906,0.240547,63.2611,0.444807,0.240547,63.2611,0.444807,68.0065,68.9286,70.262,72.425,72.8113,73.6693,73.7122,76.7339,77.1699,80.3565,81.621,82.5338,82.5521,83.6863,84.6178,85.7944,86.188,86.2689,91.7858,96.2313,99.9333,101.608,106.818,107.101,108.237,116.249,132.717,136.864,141.356,148.213,163.921,180.055,20.2289
-8.13342,0.917279,0.0860534,5,31,0,11.3917,0.311724,78.5178,-0.443151,0.311724,78.5178,-0.443151,76.0889,76.2028,76.5465,77.4602,77.662,78.1462,78.1717,80.2235,80.557,83.226,84.3833,85.2483,85.2659,86.3733,87.3071,88.5155,88.9266,89.0114,95.0845,100.304,104.817,106.899,113.506,113.869,115.334,125.845,148.101,153.793,159.987,169.487,191.395,214.03,15.5388
-7.62899,0.999519,0.0860534,3,15,0,10.9004,0.32069,77.147,-0.449472,0.32069,77.147,-0.449472,74.614,74.7183,75.0514,75.9547,76.1553,76.6376,76.663,78.7139,79.0478,81.7234,82.8844,83.7525,83.7702,84.8816,85.819,87.0321,87.4448,87.53,93.6264,98.8648,103.391,105.479,112.103,112.467,113.936,124.465,146.737,152.43,158.623,168.119,190.007,212.611,14.7434
-7.77448,0.968708,0.0860534,5,31,0,8.15573,0.345528,77.5425,-0.50961,0.345528,77.5425,-0.50961,73.9991,73.9975,74.2068,74.9688,75.1507,75.5976,75.6214,77.6068,77.9377,80.6297,81.8135,82.7028,82.721,83.8639,84.8309,86.086,86.5137,86.602,92.9535,98.4402,103.192,105.387,112.352,112.736,114.28,125.36,148.786,154.769,161.276,171.25,194.22,217.919,14.9692
-8.62205,0.799051,0.0860534,5,31,0,9.55002,0.258281,72.2511,-0.18738,0.258281,72.2511,-0.18738,72.6907,73.0996,73.7878,75.0962,75.3506,75.9349,75.9647,78.2072,78.5508,81.1855,82.2836,83.0924,83.1087,84.1312,84.9842,86.0775,86.447,86.5231,91.8748,96.3722,100.214,101.977,107.539,107.844,109.072,117.85,136.338,141.058,146.192,154.068,172.232,191.014,17.1861
-9.09111,0.999446,0.0860534,2,7,0,9.34208,0.244992,73.5632,0.0122448,0.244992,73.5632,0.0122448,75.6657,76.291,77.2596,78.9578,79.2747,79.9913,80.0276,82.6723,83.0671,86.0325,87.2436,88.1282,88.1461,89.2568,90.1777,91.3512,91.7462,91.8275,97.4774,102.152,106.108,107.914,113.586,113.896,115.143,124.017,142.566,147.282,152.407,160.257,178.332,196.993,18.0431
-7.44824,0.994754,0.0860534,4,23,0,9.94863,0.294307,71.4281,-0.0931994,0.294307,71.4281,-0.0931994,72.8499,73.4366,74.3766,76.0804,76.4037,77.1396,77.177,79.9349,80.3506,83.4969,84.7907,85.7382,85.7573,86.9494,87.9395,89.2031,89.6289,89.7165,95.8237,100.89,105.183,107.143,113.298,113.634,114.987,124.611,144.687,149.783,155.317,163.786,183.255,203.318,14.8759
-7.57349,0.999406,0.0860534,5,31,0,7.88438,0.344531,65.9576,0.0217582,0.344531,65.9576,0.0217582,68.6924,69.484,70.7024,72.8197,73.2126,74.0984,74.1432,77.3857,77.8664,81.4543,82.9087,83.9674,83.9887,85.3137,86.4089,87.8003,88.2677,88.3638,94.9967,100.423,104.979,107.049,113.516,113.868,115.282,125.293,145.966,151.181,156.833,165.465,185.238,205.541,14.9756
-7.42388,0.750829,0.0860534,3,15,0,10.132,0.332447,68.1612,0.00545027,0.332447,68.1612,0.00545027,70.7214,71.4897,72.678,74.7544,75.1408,76.0133,76.0574,79.2619,79.7381,83.3,84.7469,85.8012,85.8225,87.143,88.2354,89.6242,90.091,90.1869,96.8221,102.262,106.838,108.918,115.423,115.777,117.201,127.288,148.155,153.426,159.139,167.868,187.877,208.436,14.8097
-7.37032,0.994649,0.0860534,4,23,0,8.12938,0.320609,69.8111,-0.148959,0.320609,69.8111,-0.148959,70.7417,71.2862,72.1808,73.8414,74.1602,74.8889,74.9261,77.6857,78.1045,81.2891,82.6046,83.5695,83.5891,84.8048,85.8158,87.1073,87.5428,87.6324,93.8911,99.0935,103.505,105.52,111.849,112.194,113.585,123.479,144.106,149.339,155.018,163.708,183.672,204.228,14.7384
-8.61945,0.91319,0.0860534,4,27,0,9.75284,0.262558,64.1446,0.366015,0.262558,64.1446,0.366015,68.7953,69.7337,71.0999,73.3337,73.7345,74.6261,74.6708,77.8255,78.2823,81.6287,82.9601,83.9221,83.9415,85.1379,86.1213,87.3643,87.7803,87.8658,93.7054,98.4191,102.348,104.126,109.66,109.961,111.167,119.683,137.189,141.597,146.372,153.66,170.352,187.49,16.8891
-8.53035,0.99863,0.0860534,3,7,0,8.81998,0.248218,64.4498,0.451567,0.248218,64.4498,0.451567,69.4805,70.4539,71.8597,74.1372,74.5436,75.4458,75.4909,78.6647,79.1223,82.4638,83.7886,84.7445,84.7637,85.9511,86.9259,88.1568,88.5686,88.6531,94.4188,99.0593,102.921,104.667,110.096,110.39,111.573,119.914,137.037,141.345,146.011,153.132,169.435,186.172,16.7399
-8.29297,1,0.0860534,2,3,0,8.5693,0.248902,65.2676,0.563741,0.248902,65.2676,0.563741,71.1728,72.2634,73.8235,76.3215,76.7641,77.744,77.7929,81.2125,81.7026,85.2639,86.6684,87.6796,87.6999,88.9534,89.9807,91.2756,91.7082,91.797,97.8311,102.662,106.668,108.476,114.086,114.39,115.61,124.197,141.756,146.164,150.934,158.209,174.84,191.891,16.3484
-9.71027,0.950873,0.0860534,4,23,0,10.2228,0.231417,58.1296,1.21236,0.231417,58.1296,1.21236,66.7419,68.1148,70.0159,72.9393,73.4445,74.5514,74.6062,78.3596,78.886,82.6405,84.0918,85.1278,85.1485,86.4232,87.4606,88.7596,89.1916,89.2801,95.2124,99.8623,103.666,105.37,110.613,110.895,112.027,119.927,135.821,139.771,144.031,150.503,165.215,180.202,17.978
-9.2789,0.998194,0.0860534,5,31,0,10.1512,0.279218,55.7303,1.35736,0.279218,55.7303,1.35736,66.467,68.121,70.3927,73.8488,74.4421,75.7378,75.8018,80.1597,80.7669,85.0735,86.7277,87.9052,87.9288,89.3742,90.5478,92.0142,92.5011,92.6008,99.2512,104.425,108.636,110.517,116.285,116.595,117.836,126.473,143.726,147.994,152.59,159.56,175.354,191.39,16.5014
-9.74819,0.970622,0.0860534,5,31,0,10.5418,0.227688,55.2121,1.87187,0.227688,55.2121,1.87187,66.6126,68.2974,70.5898,74.0364,74.6237,75.9023,75.9653,80.2284,80.8185,84.9792,86.5673,87.6948,87.7173,89.0978,90.2163,91.6109,92.0732,92.1678,98.4504,103.303,107.235,108.987,114.342,114.629,115.778,123.751,139.579,143.479,147.673,154.023,168.376,182.908,17.2536
-10.1069,0.991384,0.0860534,5,31,0,10.3166,0.201035,55.4701,2.12663,0.201035,55.4701,2.12663,66.8149,68.4724,70.7219,74.0927,74.6659,75.9126,75.974,80.1204,80.6932,84.7251,86.2612,87.3508,87.3726,88.7058,89.7853,91.1302,91.5759,91.6671,97.7139,102.374,106.145,107.823,112.948,113.222,114.322,121.938,137.027,140.739,144.73,150.768,164.404,178.197,18.0182
-11.087,0.949294,0.0860534,5,63,0,12.2853,0.17386,52.4106,3.33524,0.17386,52.4106,3.33524,66.0724,67.9565,70.4797,74.1962,74.8211,76.174,76.2405,80.6804,81.2873,85.5198,87.1155,88.2423,88.2648,89.6379,90.7453,92.1199,92.5742,92.6671,98.7748,103.421,107.145,108.794,113.8,114.067,115.134,122.484,136.841,140.339,144.087,149.736,162.405,175.119,18.9052
-11.0649,0.992321,0.0860534,3,7,0,11.1846,0.179557,52.7854,3.29274,0.179557,52.7854,3.29274,66.797,68.7275,71.3122,75.1184,75.7583,77.1436,77.2117,81.7573,82.3786,86.7111,88.3443,89.4976,89.5205,90.9258,92.0592,93.466,93.9309,94.026,100.276,105.03,108.841,110.528,115.65,115.923,117.015,124.534,139.223,142.802,146.637,152.416,165.378,178.387,18.9999
-11.5136,0.999752,0.0860534,4,31,0,12.3163,0.202528,49.1116,3.51344,0.202528,49.1116,3.51344,64.4223,66.4868,69.2388,73.2682,73.9432,75.4023,75.4739,80.2413,80.8907,85.4065,87.1035,88.3,88.3238,89.7801,90.9532,92.4077,92.888,92.9862,99.4255,104.304,108.205,109.929,115.154,115.432,116.544,124.188,139.059,142.672,146.54,152.362,165.394,178.442,18.5025
-8.20585,0.970487,0.0860534,5,51,0,12.2774,0.245516,68.2969,0.304805,0.245516,68.2969,0.304805,72.4802,73.359,74.6488,76.7785,77.1628,78.0201,78.0631,81.1166,81.5609,84.8307,86.1378,87.0842,87.1032,88.2823,89.253,90.4819,90.8937,90.9783,96.7804,101.488,105.425,107.211,112.779,113.081,114.298,122.901,140.662,145.146,150.008,157.437,174.477,192.003,16.3699
-7.95982,0.999486,0.0860534,3,13,0,9.45391,0.254557,67.8556,0.270383,0.254557,67.8556,0.270383,71.8945,72.7629,74.0426,76.1651,76.5492,77.4066,77.4496,80.5117,80.9581,84.2478,85.5648,86.5188,86.538,87.7272,88.7068,89.9472,90.363,90.4485,96.3117,101.074,105.058,106.866,112.504,112.811,114.043,122.757,140.752,145.295,150.22,157.746,175.008,192.761,15.8647
-7.28415,0.98389,0.0860534,5,31,0,8.19444,0.317287,70.8776,-0.128288,0.317287,70.8776,-0.128288,72.03,72.6068,73.5447,75.2685,75.5979,76.3494,76.3877,79.2208,79.6495,82.9021,84.2428,85.2254,85.2453,86.4823,87.5104,88.8229,89.2654,89.3564,95.7068,100.978,105.443,107.482,113.884,114.233,115.64,125.641,146.48,151.765,157.501,166.277,186.437,207.195,14.5592
-9.15389,0.768817,0.0860534,3,11,0,9.72113,0.340288,71.9607,-0.098893,0.340288,71.9607,-0.098893,73.5497,74.222,75.3,77.2537,77.6242,78.467,78.5098,81.6631,82.1377,85.7219,87.1923,88.2679,88.2896,89.6413,90.7628,92.1925,92.674,92.773,99.6576,105.344,110.147,112.336,119.196,119.57,121.074,131.753,153.92,159.529,165.612,174.911,196.245,218.181,18.2627
-10.3646,0.949191,0.0860534,5,51,0,11.3794,0.36595,58.3009,0.338854,0.36595,58.3009,0.338854,63.8655,64.9911,66.6264,69.2904,69.7669,70.8256,70.8786,74.6067,75.1443,79.0672,80.6206,81.7406,81.763,83.153,84.2933,85.7317,86.2125,86.3112,93.0257,98.4055,102.866,104.879,111.121,111.458,112.815,122.351,141.796,146.666,151.931,159.951,178.253,196.972,19.342
-8.42992,0.982018,0.0860534,2,7,0,10.8707,0.367917,60.0393,0.362122,0.367917,60.0393,0.362122,66.0215,67.214,68.9418,71.7469,72.2477,73.3594,73.415,77.3214,77.8839,81.9826,83.6033,84.7711,84.7946,86.2433,87.4312,88.929,89.4295,89.5322,96.5151,102.103,106.732,108.82,115.291,115.641,117.048,126.926,147.053,152.091,157.537,165.831,184.753,204.101,15.8479
-8.29247,0.9984,0.0860534,4,15,0,8.51107,0.374429,61.0022,0.28974,0.374429,61.0022,0.28974,66.467,67.6085,69.2768,72.0125,72.5037,73.5968,73.6515,77.5162,78.0751,82.1629,83.7854,84.9562,84.9798,86.4342,87.6282,89.1354,89.6395,89.743,96.7929,102.452,107.151,109.272,115.853,116.209,117.641,127.707,148.253,153.401,158.969,167.45,186.81,206.614,15.7523
-8.04366,0.999979,0.0860534,5,31,0,8.43101,0.343537,61.3397,0.402506,0.343537,61.3397,0.402506,67.432,68.6229,70.3428,73.1251,73.6209,74.7206,74.7756,78.6327,79.1874,83.2258,84.8214,85.9708,85.9938,87.4193,88.5879,90.0612,90.5534,90.6544,97.5202,103.013,107.564,109.616,115.978,116.323,117.705,127.42,147.221,152.179,157.54,165.706,184.34,203.401,15.3281
-8.40556,0.840417,0.0860534,3,11,0,9.81992,0.350901,59.8099,0.524586,0.350901,59.8099,0.524586,66.9661,68.2854,70.168,73.1703,73.7007,74.873,74.9315,79.0042,79.5857,83.7948,85.4475,86.6348,86.6586,88.1278,89.3297,90.8419,91.3464,91.4499,98.4553,104.026,108.624,110.693,117.092,117.438,118.826,128.557,148.309,153.243,158.572,166.684,185.168,204.046,15.7596
-8.05661,0.985279,0.0860534,4,31,0,8.93065,0.326726,61.9064,0.338226,0.326726,61.9064,0.338226,67.2012,68.278,69.8457,72.4064,72.8653,73.8858,73.9369,77.5396,78.0603,81.8665,83.3771,84.4673,84.4892,85.8434,86.9553,88.3591,88.8286,88.925,95.4958,100.776,105.164,107.146,113.301,113.634,114.974,124.402,143.686,148.524,153.759,161.739,179.971,198.644,15.4542
-8.19304,0.995948,0.0860534,5,31,0,8.74149,0.301023,79.8756,-0.524397,0.301023,79.8756,-0.524397,76.5295,76.5026,76.6553,77.2864,77.4409,77.8232,77.8437,79.5686,79.8586,82.235,83.2874,84.0803,84.0965,85.1183,85.985,87.1125,87.4974,87.5769,93.327,98.3355,102.698,104.719,111.159,111.514,112.947,123.264,145.244,150.885,157.029,166.463,188.252,210.799,15.4081
-8.42975,0.690501,0.0860534,5,31,0,10.8048,0.372312,68.7524,-0.0534083,0.372312,68.7524,-0.0534083,70.949,71.7216,72.9376,75.0989,75.5046,76.4236,76.4701,79.8713,80.3793,84.1915,85.7451,86.8784,86.9013,88.322,89.4981,90.9943,91.4973,91.6008,98.7591,104.633,109.573,111.82,118.841,119.223,120.76,131.639,154.114,159.785,165.929,175.312,196.801,218.858,16.823
-7.7422,0.809817,0.0860534,2,3,0,9.75757,0.369089,67.6676,-0.0493832,0.369089,67.6676,-0.0493832,69.8573,70.6176,71.8124,73.9336,74.3315,75.2326,75.2783,78.6116,79.1093,82.8433,84.3647,85.4744,85.4968,86.8879,88.0394,89.5043,89.9968,90.0981,97.1062,102.857,107.693,109.892,116.767,117.141,118.645,129.297,151.306,156.86,162.877,172.067,193.115,214.722,15.4109
-8.81084,0.997322,0.0860534,5,31,0,9.42241,0.283635,81.0287,-0.599966,0.283635,81.0287,-0.599966,76.9719,76.82,76.797,77.1542,77.2612,77.5395,77.5549,78.9303,79.172,81.2103,82.1358,82.8397,82.8541,83.768,84.5485,85.5698,85.9199,85.9923,91.2896,95.9744,100.091,102.007,108.143,108.482,109.853,119.764,141.046,146.532,152.513,161.712,183.003,205.078,16.4007
-8.82791,0.98411,0.0860534,5,31,0,10.0026,0.349304,82.083,-0.619921,0.349304,82.083,-0.619921,76.7008,76.4659,76.3793,76.7479,76.8693,77.1914,77.2093,78.8496,79.1413,81.6146,82.741,83.598,83.6156,84.7283,85.6782,86.9204,87.346,87.434,93.8528,99.4947,104.427,106.714,114.008,114.41,116.033,127.713,152.539,158.894,165.81,176.417,200.863,226.099,16.1823
-7.72854,0.756055,0.0860534,4,15,0,11.6841,0.296399,76.483,-0.404996,0.296399,76.483,-0.404996,74.6566,74.8222,75.2201,76.1804,76.386,76.8745,76.9,78.9266,79.2521,81.8363,82.9488,83.7783,83.7952,84.8547,85.7467,86.8992,87.2909,87.3716,93.1405,98.0839,102.351,104.319,110.562,110.905,112.289,122.216,143.242,148.622,154.477,163.462,184.189,205.618,15.0351
-8.53083,0.976669,0.0860534,5,47,0,9.72523,0.291382,59.0575,0.88579,0.291382,59.0575,0.88579,67.6062,69.033,71.0281,74.1328,74.6733,75.8608,75.9198,79.9794,80.5522,84.6578,86.2533,87.3947,87.4175,88.8246,89.9718,91.4107,91.8897,91.9879,98.5911,103.793,108.061,109.976,115.88,116.198,117.474,126.397,144.406,148.889,153.727,161.082,177.814,194.874,15.8561
-8.16166,0.992812,0.0860534,5,31,0,8.76709,0.267594,62.2459,0.621639,0.267594,62.2459,0.621639,68.6978,69.8613,71.5168,74.1494,74.6139,75.6403,75.6914,79.2551,79.764,83.4483,84.8959,85.9363,85.9572,87.2452,88.2994,89.6265,90.0694,90.1603,96.3195,101.229,105.289,107.119,112.785,113.091,114.321,122.964,140.571,144.98,149.748,157.012,173.596,190.57,15.714
-7.96493,0.913758,0.0860534,5,47,0,9.74314,0.329571,77.0964,-0.404345,0.329571,77.0964,-0.404345,75.0546,75.2418,75.6902,76.77,77.0008,77.549,77.5777,79.8469,80.2107,83.0934,84.3315,85.2535,85.2723,86.4488,87.4382,88.7151,89.1487,89.2381,95.6066,101.04,105.716,107.868,114.681,115.055,116.562,127.349,150.084,155.884,162.189,171.852,194.103,217.06,15.4211
-9.65423,0.870539,0.0860534,4,15,0,9.80733,0.379215,78.0369,-0.643655,0.379215,78.0369,-0.643655,72.1054,71.8077,71.646,71.9253,72.0344,72.3326,72.3495,73.9387,74.2264,76.6913,77.8223,78.6848,78.7025,79.8242,80.7829,82.0381,82.4683,82.5572,89.0529,94.7628,99.7496,102.061,109.422,109.828,111.464,123.223,148.134,154.497,161.416,172.018,196.418,221.566,18.6333
-8.63348,1,0.0860534,5,31,0,9.93162,0.245257,71.4471,-0.070486,0.245257,71.4471,-0.070486,72.8197,73.3362,74.1575,75.6373,75.9174,76.5544,76.5868,78.9716,79.3311,82.0528,83.1732,83.9943,84.0109,85.0446,85.9039,87.0014,87.3714,87.4475,92.768,97.1992,100.965,102.688,108.111,108.408,109.603,118.122,135.998,140.554,145.507,153.099,170.6,188.687,17.234
-8.3297,0.989642,0.0860534,5,63,0,9.02651,0.352633,60.4621,0.470954,0.352633,60.4621,0.470954,67.2442,68.5238,70.3585,73.3008,73.8223,74.9767,75.0343,79.0594,79.6357,83.8164,85.4618,86.6451,86.6688,88.1343,89.3341,90.8448,91.3491,91.4526,98.4666,104.056,108.676,110.757,117.198,117.546,118.944,128.752,148.69,153.674,159.06,167.259,185.953,205.055,15.7364
-9.2694,0.930338,0.0860534,5,31,0,10.0223,0.207924,64.1597,0.991252,0.207924,64.1597,0.991252,71.5126,72.7369,74.4501,77.1203,77.5857,78.609,78.6599,82.1657,82.6613,86.2209,87.6074,88.6005,88.6204,89.8459,90.8461,92.1018,92.5202,92.606,98.3886,102.962,106.727,108.419,113.645,113.927,115.059,122.992,139.086,143.106,147.45,154.064,169.147,184.57,18.154
-9.87204,0.939657,0.0860534,2,7,0,10.5132,0.215034,64.675,0.994805,0.215034,64.675,0.994805,72.3479,73.6223,75.4045,78.1794,78.6629,79.7254,79.7782,83.4156,83.9295,87.6182,89.0541,90.0822,90.1028,91.3713,92.4062,93.7053,94.1381,94.2268,100.204,104.928,108.813,110.559,115.949,116.24,117.407,125.583,142.152,146.289,150.758,157.56,173.066,188.913,19.4217
-9.46108,0.976191,0.0860534,2,3,0,10.3249,0.207882,63.7643,0.783514,0.207882,63.7643,0.783514,69.8886,70.9554,72.4636,74.8446,75.263,76.186,76.2319,79.4239,79.8784,83.1629,84.451,85.3762,85.3947,86.5394,87.4758,88.6542,89.0474,89.1281,94.5925,98.9465,102.547,104.17,109.198,109.47,110.562,118.239,133.905,137.834,142.084,148.564,163.376,178.56,18.4932
-9.4945,0.999389,0.0860534,5,31,0,9.87052,0.2208,61.657,1.23977,0.2208,61.657,1.23977,70.5537,71.9703,73.9317,76.9475,77.4687,78.6104,78.667,82.5388,83.0818,86.9551,88.4524,89.5213,89.5427,90.8579,91.9284,93.2689,93.7147,93.8061,99.9288,104.729,108.657,110.417,115.832,116.123,117.292,125.454,141.881,145.964,150.369,157.062,172.277,187.782,18.2525
-9.72733,0.990236,0.0860534,5,31,0,9.96593,0.22284,61.4269,1.28462,0.22284,61.4269,1.28462,70.6208,72.0745,74.0839,77.1668,77.699,78.8639,78.9216,82.8656,83.4181,87.3545,88.8743,89.9587,89.9804,91.3141,92.3992,93.7574,94.2089,94.3014,100.497,105.347,109.313,111.088,116.548,116.842,118.02,126.241,142.765,146.869,151.296,158.019,173.295,188.853,18.6793
-11.0584,0.882524,0.0860534,3,7,0,12.3204,0.206812,60.6304,1.67853,0.206812,60.6304,1.67853,71.1187,72.7091,74.8863,78.1858,78.7508,79.9836,80.0445,84.1802,84.7554,88.828,90.3898,91.5008,91.523,92.8858,93.9919,95.3732,95.8316,95.9255,102.18,107.039,110.991,112.755,118.163,118.453,119.616,127.706,143.856,147.849,152.149,158.669,173.443,188.442,21.176
-12.627,0.787698,0.0860534,3,7,0,16.3909,0.169756,57.3456,1.87208,0.169756,57.3456,1.87208,66.3754,67.7387,69.6034,72.4264,72.9096,73.9636,74.0156,77.5494,78.0407,81.5182,82.8514,83.7997,83.8186,84.9818,85.9258,87.1045,87.4957,87.5758,92.9128,97.0585,100.43,101.935,106.549,106.797,107.79,114.694,128.48,131.89,135.562,141.132,153.753,166.572,23.5498
-12.4713,0.944249,0.0860534,5,63,0,14.4679,0.342999,55.117,0.616151,0.342999,55.117,0.616151,62.3017,63.5826,65.398,68.2694,68.7741,69.8876,69.9431,73.7904,74.3376,78.2848,79.8292,80.9372,80.9594,82.3286,83.4475,84.8537,85.3225,85.4187,91.912,97.0587,101.298,103.204,109.091,109.409,110.684,119.618,137.712,142.226,147.101,154.516,171.404,188.64,22.7164
-8.76785,0.999506,0.0860534,4,19,0,13.3573,0.282334,58.6257,0.838212,0.282334,58.6257,0.838212,66.5362,67.8739,69.7501,72.6811,73.1926,74.3176,74.3735,78.2301,78.7755,82.6919,84.217,85.309,85.3309,86.6781,87.7774,89.1571,89.6167,89.7109,96.0564,101.067,105.184,107.033,112.738,113.046,114.281,122.92,140.39,144.744,149.446,156.596,172.874,189.486,16.2337
