# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = cc_model
# start_datetime = 2023-07-19 14:44:08 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Modelo1/Data/cc.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpk9s3x3_1/ubp930ev.json
# random
#   seed = 15297
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output1/cc/cc-20230719154408.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,H0,zeta,theta.1,theta.2,theta.3,H_theo.1,H_theo.2,H_theo.3,H_theo.4,H_theo.5,H_theo.6,H_theo.7,H_theo.8,H_theo.9,H_theo.10,H_theo.11,H_theo.12,H_theo.13,H_theo.14,H_theo.15,H_theo.16,H_theo.17,H_theo.18,H_theo.19,H_theo.20,H_theo.21,H_theo.22,H_theo.23,H_theo.24,H_theo.25,H_theo.26,H_theo.27,H_theo.28,H_theo.29,H_theo.30,H_theo.31,H_theo.32
# Adaptation terminated
# Step size = 0.0859379
# Diagonal elements of inverse mass matrix:
# 0.0589284, 0.0206183, 1.10753
-5.01857,1,0.0859379,2,3,0,5.96536,0.352244,67.8231,-0.17403,0.352244,67.8231,-0.17403,68.5352,69.0774,69.9801,71.6753,72.0025,72.7517,72.7899,75.6389,76.0722,79.372,80.7364,81.7376,81.7578,83.0193,84.0683,85.4085,85.8604,85.9534,92.4448,97.8351,102.401,104.485,111.026,111.383,112.82,123.026,144.255,149.631,155.464,164.381,184.846,205.891
-5.12112,0.926483,0.0859379,1,3,0,5.4317,0.353848,67.891,-0.18712,0.353848,67.891,-0.18712,68.4593,68.9843,69.8656,71.533,71.856,72.5965,72.6343,75.4592,75.8898,79.1738,80.5338,81.5323,81.5525,82.8113,83.8585,85.197,85.6484,85.7413,92.2317,97.6267,102.2,104.287,110.841,111.199,112.639,122.871,144.161,149.554,155.405,164.351,184.882,205.997
-5.71281,0.988361,0.0859379,4,31,0,6.91574,0.267704,73.0641,-0.0199898,0.267704,73.0641,-0.0199898,75.0525,75.6899,76.6857,78.4463,78.7762,79.5234,79.5613,82.3293,82.7433,85.8588,87.1329,88.064,88.0828,89.2522,90.2219,91.4579,91.874,91.9596,97.9118,102.835,107,108.901,114.867,115.193,116.504,125.827,145.28,150.22,155.585,163.798,182.691,202.174
-9.68666,0.979443,0.0859379,4,15,0,11.2966,0.199934,79.417,-0.185769,0.199934,79.417,-0.185769,79.8035,80.1537,80.7437,81.8676,82.0865,82.5898,82.6155,84.5539,84.8518,87.1442,88.1037,88.8118,88.8261,89.7231,90.4728,91.4356,91.7614,91.8285,96.5734,100.593,104.048,105.639,110.682,110.959,112.077,120.106,137.197,141.592,146.384,153.756,170.84,188.599
-10.558,0.782968,0.0859379,4,15,0,14.8765,0.190153,78.8831,-0.412044,0.190153,78.8831,-0.412044,77.6289,77.7303,77.9819,78.6007,78.7343,79.0527,79.0694,80.4029,80.6187,82.345,83.0949,83.6564,83.6679,84.3881,84.9968,85.7865,86.0557,86.1112,90.1204,93.6143,96.6685,98.0878,102.631,102.883,103.898,111.258,127.19,131.325,135.849,142.829,159.086,176.067
-10.9394,0.914067,0.0859379,1,1,0,11.1026,0.189529,78.5462,-0.423023,0.189529,78.5462,-0.423023,77.2227,77.3119,77.5465,78.1386,78.2675,78.5756,78.5918,79.8902,80.101,81.7921,82.5283,83.0801,83.0914,83.7997,84.3988,85.1764,85.4416,85.4963,89.4511,92.9032,95.9239,97.3282,101.827,102.076,103.082,110.376,126.179,130.284,134.774,141.704,157.849,174.718
