# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = cc_model
# start_datetime = 2023-07-19 14:45:18 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Modelo1/Data/cc.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpxmzlm6xd/fq7hnnww.json
# random
#   seed = 17404
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output1/cc/cc-20230719154518.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,H0,zeta,theta.1,theta.2,theta.3,H_theo.1,H_theo.2,H_theo.3,H_theo.4,H_theo.5,H_theo.6,H_theo.7,H_theo.8,H_theo.9,H_theo.10,H_theo.11,H_theo.12,H_theo.13,H_theo.14,H_theo.15,H_theo.16,H_theo.17,H_theo.18,H_theo.19,H_theo.20,H_theo.21,H_theo.22,H_theo.23,H_theo.24,H_theo.25,H_theo.26,H_theo.27,H_theo.28,H_theo.29,H_theo.30,H_theo.31,H_theo.32
# Adaptation terminated
# Step size = 0.0788121
# Diagonal elements of inverse mass matrix:
# 0.0665105, 0.0133745, 0.756781
-5.61896,0.99725,0.0788121,3,11,0,6.42583,0.331165,83.8548,-0.690321,0.331165,83.8548,-0.690321,77.6564,77.2811,76.9982,77.0642,77.1336,77.3423,77.3547,78.6198,78.8603,80.9819,81.9793,82.7467,82.7625,83.768,84.6329,85.7721,86.1641,86.2452,92.2421,97.5994,102.325,104.527,111.581,111.972,113.548,124.934,149.305,155.567,162.388,172.863,197.044,222.047
-4.21436,0.991921,0.0788121,5,47,0,6.04558,0.315385,68.5864,-0.0300886,0.315385,68.5864,-0.0300886,70.6797,71.3674,72.4433,74.3465,74.7031,75.5103,75.5512,78.537,78.983,82.3326,83.6994,84.6971,84.7172,85.9689,87.0058,88.326,88.7701,88.8614,95.1955,100.412,104.811,106.814,113.088,113.43,114.806,124.566,144.821,149.947,155.507,164.007,183.514,203.581
-4.1241,0.995528,0.0788121,4,31,0,4.99239,0.329287,70.358,-0.133675,0.329287,70.358,-0.133675,71.4867,72.0725,73.0273,74.7856,75.1219,75.8891,75.9282,78.8223,79.2603,82.5831,83.9526,84.9561,84.9764,86.2397,87.2893,88.6294,89.081,89.1739,95.653,101.026,105.576,107.653,114.169,114.525,115.956,126.128,147.298,152.663,158.485,167.389,187.833,208.871
-4.30112,0.986843,0.0788121,4,19,0,4.41026,0.354295,70.9944,-0.277374,0.354295,70.9944,-0.277374,70.5133,70.9152,71.6444,73.1174,73.4114,74.093,74.1281,76.7985,77.2126,80.4112,81.7526,82.7422,82.7623,84.015,85.0611,86.4025,86.856,86.9493,93.5163,99.0228,103.713,105.861,112.619,112.989,114.477,125.074,147.211,152.829,158.928,168.26,189.695,211.758
-4.42483,0.992336,0.0788121,4,31,0,4.75182,0.378866,68.905,-0.174996,0.378866,68.905,-0.174996,69.671,70.2612,71.2437,73.0874,73.443,74.257,74.2985,77.3894,77.859,81.4302,82.9047,83.9858,84.0077,85.369,86.5003,87.9446,88.4314,88.5316,95.5124,101.295,106.184,108.414,115.403,115.784,117.317,128.197,150.77,156.477,162.665,172.121,193.798,216.067
-5.86685,0.892518,0.0788121,5,31,0,6.31561,0.4013,63.4327,0.182454,0.4013,63.4327,0.182454,68.3125,69.4272,71.0809,73.8387,74.3386,75.4552,75.5113,79.4974,80.0779,84.3456,86.0488,87.2805,87.3053,88.8381,90.0986,91.6921,92.2255,92.3351,99.8207,105.854,110.874,113.143,120.192,120.574,122.109,132.911,154.997,160.536,166.527,175.655,196.498,217.826
