lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,H0,zeta,theta.1,theta.2,theta.3,H_theo.1,H_theo.2,H_theo.3,H_theo.4,H_theo.5,H_theo.6,H_theo.7,H_theo.8,H_theo.9,H_theo.10,H_theo.11,H_theo.12,H_theo.13,H_theo.14,H_theo.15,H_theo.16,H_theo.17,H_theo.18,H_theo.19,H_theo.20,H_theo.21,H_theo.22,H_theo.23,H_theo.24,H_theo.25,H_theo.26,H_theo.27,H_theo.28,H_theo.29,H_theo.30,H_theo.31,H_theo.32,chi
# Adaptation terminated
# Step size = 0.116889
# Diagonal elements of inverse mass matrix:
# 0.0043098, 58.364, 0.570803
-8.89616,0.986172,0.116889,4,31,0,11.5382,0.246868,76.7858,-0.323782,0.246868,76.7858,-0.323782,76.0032,76.2464,76.7181,77.7216,77.9267,78.4065,78.4313,80.3551,80.6581,83.0321,84.0424,84.7926,84.8078,85.763,86.5649,87.5987,87.9495,88.0218,93.1689,97.5651,101.358,103.106,108.657,108.962,110.193,119.038,137.842,142.668,147.927,156.006,174.693,194.066,17.3195
-8.42162,0.975381,0.116889,5,31,0,9.15952,0.263687,77.1333,-0.361934,0.263687,77.1333,-0.361934,75.9202,76.1286,76.5648,77.5405,77.7439,78.2228,78.2477,80.1966,80.5063,82.9476,83.9922,84.7694,84.7852,85.7765,86.6098,87.6854,88.0507,88.126,93.4976,98.096,102.066,103.898,109.712,110.032,111.321,120.585,140.263,145.309,150.806,159.248,178.758,198.967,16.3278
-9.24121,0.959139,0.116889,5,31,0,10.081,0.387646,80.145,-0.581192,0.387646,80.145,-0.581192,74.9037,74.7379,74.7645,75.3412,75.5023,75.9145,75.937,77.9113,78.2526,81.0928,82.3654,83.3276,83.3473,84.5901,85.646,87.0213,87.4911,87.5881,94.6066,100.703,105.994,108.439,116.2,116.627,118.347,130.682,156.705,163.339,170.548,181.588,206.975,233.121,17.4191
-10.6532,0.829924,0.116889,4,15,0,11.0386,0.403679,79.5547,-0.698242,0.403679,79.5547,-0.698242,72.1899,71.7272,71.3662,71.4049,71.4803,71.7128,71.7267,73.1732,73.45,75.8965,77.0458,77.9291,77.9473,79.103,80.0956,81.4005,81.849,81.9418,88.7627,94.7996,100.086,102.539,110.356,110.787,112.525,125.015,151.448,158.193,165.524,176.751,202.565,229.143,20.3455
-13.559,0.0947229,0.116889,5,43,0,16.0777,0.156376,56.2329,2.26538,0.156376,56.2329,2.26538,65.85,67.2675,69.1954,72.0926,72.5861,73.6605,73.7135,77.2948,77.7904,81.2848,82.6185,83.5654,83.5843,84.7436,85.683,86.8541,87.2423,87.3218,92.5981,96.6744,99.9774,101.449,105.948,106.189,107.155,113.856,127.164,130.444,133.972,139.314,151.392,163.626,25.0888
-11.4923,1,0.116889,2,3,0,13.3981,0.169883,58.8374,2.49259,0.169883,58.8374,2.49259,70.6046,72.3037,74.6031,78.0365,78.6189,79.8846,79.9469,84.1447,84.7233,88.7885,90.334,91.4292,91.451,92.79,93.8733,95.2219,95.6686,95.76,101.809,106.459,110.214,111.883,116.976,117.248,118.339,125.889,140.807,144.47,148.406,154.357,167.778,181.334,21.6087
-11.1561,1,0.116889,2,3,0,11.5635,0.156684,57.5275,2.37866,0.156684,57.5275,2.37866,67.7963,69.2986,71.3381,74.3959,74.9159,76.0473,76.1031,79.8677,80.3879,84.051,85.4471,86.4376,86.4574,87.6695,88.651,89.8741,90.2794,90.3624,95.8638,100.106,103.54,105.068,109.737,109.987,110.989,117.932,131.694,135.081,138.723,144.235,156.686,169.285,20.6178
-10.7415,0.998901,0.116889,2,7,0,11.2236,0.1613,57.6923,2.35047,0.1613,57.6923,2.35047,68.1651,69.6967,71.776,74.8929,75.423,76.5762,76.633,80.4697,80.9999,84.7327,86.1553,87.1645,87.1846,88.4196,89.4197,90.6658,91.0787,91.1633,96.7678,101.089,104.586,106.143,110.899,111.153,112.173,119.243,133.257,136.706,140.414,146.026,158.701,171.526,19.836
-11.4456,0.915055,0.116889,2,7,0,11.7502,0.179971,58.2926,2.42125,0.179971,58.2926,2.42125,70.2887,72.0208,74.3648,77.8648,78.4585,79.7487,79.8123,84.0914,84.6813,88.8254,90.4008,91.5173,91.5396,92.9046,94.0089,95.3837,95.839,95.9322,102.099,106.839,110.667,112.369,117.561,117.838,118.951,126.648,141.857,145.592,149.604,155.671,169.355,183.176,21.4043
-10.7652,0.947814,0.116889,3,15,0,12.9615,0.197295,52.621,2.70732,0.197295,52.621,2.70732,65.5375,67.3562,69.8033,73.4302,74.0426,75.3705,75.4358,79.8152,80.4161,84.6216,86.2133,87.3392,87.3616,88.7357,89.8455,91.2251,91.6815,91.7749,97.9321,102.639,106.427,108.107,113.22,113.492,114.585,122.128,136.947,140.572,144.461,150.333,163.54,176.84,18.3947
