# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = cc_model
# start_datetime = 2023-07-19 14:44:08 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Modelo1/Data/cc.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpk9s3x3_1/ubp930ev.json
# random
#   seed = 15297
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output1/cc/cc-20230719154408.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,H0,zeta,theta.1,theta.2,theta.3,H_theo.1,H_theo.2,H_theo.3,H_theo.4,H_theo.5,H_theo.6,H_theo.7,H_theo.8,H_theo.9,H_theo.10,H_theo.11,H_theo.12,H_theo.13,H_theo.14,H_theo.15,H_theo.16,H_theo.17,H_theo.18,H_theo.19,H_theo.20,H_theo.21,H_theo.22,H_theo.23,H_theo.24,H_theo.25,H_theo.26,H_theo.27,H_theo.28,H_theo.29,H_theo.30,H_theo.31,H_theo.32
# Adaptation terminated
# Step size = 0.0865849
# Diagonal elements of inverse mass matrix:
# 0.049571, 0.0118566, 0.553025
-7.70225,0.998661,0.0865849,5,31,0,10.6038,0.463508,76.1475,-0.568912,0.463508,76.1475,-0.568912,70.3745,70.2164,70.2907,71.017,71.2123,71.7075,71.7343,74.0604,74.4582,77.7397,79.1969,80.2944,80.3168,81.7293,82.9254,84.4782,85.0074,85.1166,92.9592,99.6959,105.498,108.167,116.601,117.063,118.925,132.209,159.975,167.014,174.649,186.319,213.07,240.533
-4.83393,0.779401,0.0865849,4,15,0,9.07224,0.395236,70.3755,-0.23024,0.395236,70.3755,-0.23024,70.4672,70.9973,71.915,73.6967,74.0459,74.8499,74.891,77.987,78.4615,82.0941,83.6033,84.7124,84.7348,86.1341,87.299,88.7885,89.2911,89.3945,96.6232,102.632,107.722,110.045,117.333,117.731,119.331,130.689,154.272,160.236,166.702,176.583,199.234,222.5
-4.4638,0.999001,0.0865849,4,31,0,6.00052,0.341355,76.1221,-0.399952,0.341355,76.1221,-0.399952,74.0887,74.2882,74.7576,75.8772,76.1157,76.6815,76.711,79.0459,79.4195,82.3752,83.6425,84.5857,84.6049,85.8075,86.8183,88.1221,88.5647,88.6559,95.1463,100.673,105.423,107.607,114.515,114.894,116.421,127.342,150.319,156.173,162.536,172.283,194.713,217.839
-4.62435,0.974833,0.0865849,4,19,0,5.75261,0.337966,75.3682,-0.33945,0.337966,75.3682,-0.33945,74.1223,74.4233,75.0224,76.3178,76.5839,77.207,77.2393,79.7404,80.134,83.2109,84.5156,85.4825,85.5021,86.7306,87.76,89.0841,89.5327,89.6251,96.1657,101.697,106.434,108.608,115.47,115.846,117.361,128.176,150.874,156.651,162.927,172.538,194.645,217.43
-4.35805,0.998697,0.0865849,3,11,0,4.88383,0.337298,76.6999,-0.467151,0.337298,76.6999,-0.467151,73.8238,73.9007,74.2068,75.0912,75.2911,75.7743,75.7999,77.8777,78.218,80.9545,82.1457,83.0372,83.0554,84.1976,85.1615,86.4096,86.8344,86.922,93.2002,98.5964,103.258,105.408,112.226,112.601,114.111,124.937,147.804,153.643,159.992,169.724,192.137,215.265
-4.16385,0.742778,0.0865849,3,15,0,6.94172,0.343131,73.9891,-0.35161,0.343131,73.9891,-0.35161,72.5981,72.8772,73.4469,74.6987,74.9575,75.5649,75.5964,78.046,78.4327,81.461,82.7474,83.7014,83.7208,84.9336,85.9502,87.2585,87.7018,87.7932,94.2623,99.7379,104.428,106.581,113.378,113.75,115.251,125.964,148.447,154.169,160.385,169.902,191.792,214.35
