lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,H0,zeta,theta.1,theta.2,theta.3,H_theo.1,H_theo.2,H_theo.3,H_theo.4,H_theo.5,H_theo.6,H_theo.7,H_theo.8,H_theo.9,H_theo.10,H_theo.11,H_theo.12,H_theo.13,H_theo.14,H_theo.15,H_theo.16,H_theo.17,H_theo.18,H_theo.19,H_theo.20,H_theo.21,H_theo.22,H_theo.23,H_theo.24,H_theo.25,H_theo.26,H_theo.27,H_theo.28,H_theo.29,H_theo.30,H_theo.31,H_theo.32,chi
# Adaptation terminated
# Step size = 0.0804643
# Diagonal elements of inverse mass matrix:
# 0.00472994, 61.2621, 0.94125
-9.60968,0.905871,0.0804643,5,39,0,9.94505,0.190634,61.4412,1.37434,0.190634,61.4412,1.37434,69.8237,71.1461,72.9737,75.7776,76.2616,77.3212,77.3736,80.9621,81.4649,85.0484,86.4327,87.4205,87.4403,88.6555,89.6444,90.8825,91.2941,91.3785,97.0301,101.459,105.082,106.705,111.699,111.968,113.046,120.573,135.726,139.493,143.557,149.733,163.777,178.093,18.4201
-9.30135,0.889825,0.0804643,5,31,0,12.3103,0.224978,66.9521,0.316371,0.224978,66.9521,0.316371,70.7972,71.601,72.7805,74.7277,75.0792,75.8633,75.9026,78.697,79.1039,82.0999,83.2986,84.1669,84.1843,85.2665,86.1579,87.2867,87.6651,87.7428,93.08,97.4179,101.051,102.699,107.846,108.126,109.251,117.218,133.704,137.872,142.394,149.309,165.186,181.538,18.4863
-8.25728,0.883399,0.0804643,4,23,0,12.2582,0.277691,63.1714,0.620183,0.277691,63.1714,0.620183,69.9433,71.1629,72.8973,75.6534,76.1394,77.2132,77.2667,80.9925,81.5241,85.3719,86.8828,87.9685,87.9903,89.3339,90.4334,91.8172,92.279,92.3737,98.7912,103.902,108.127,110.03,115.92,116.239,117.518,126.496,144.771,149.345,154.29,161.821,179.01,196.595,16.0424
-7.9741,0.999991,0.0804643,2,7,0,8.29659,0.276734,63.2975,0.551828,0.276734,63.2975,0.551828,69.5456,70.699,72.3479,74.985,75.4519,76.4849,76.5365,80.1368,80.6523,84.3933,85.8666,86.9267,86.948,88.2614,89.3372,90.6924,91.145,91.2379,97.5416,102.577,106.747,108.628,114.456,114.771,116.038,124.939,143.099,147.65,152.572,160.073,177.204,194.744,15.4938
-8.80997,0.909504,0.0804643,5,35,0,9.7038,0.296312,71.7429,0.00845477,0.296312,71.7429,0.00845477,74.1788,74.9066,76.033,78.0037,78.3709,79.2003,79.2423,82.2944,82.7487,86.1527,87.5384,88.549,88.5694,89.8364,90.8854,92.2202,92.6691,92.7614,99.1574,104.419,108.855,110.875,117.202,117.546,118.934,128.775,149.212,154.387,160,168.585,188.294,208.579,17.5895
-8.16198,0.959455,0.0804643,3,11,0,9.76448,0.303645,69.5844,-0.170093,0.303645,69.5844,-0.170093,70.2538,70.7396,71.5477,73.0655,73.3587,74.0304,74.0647,76.6242,77.0142,79.9908,81.2249,82.1316,82.1499,83.2937,84.2461,85.4642,85.8754,85.96,91.8846,96.8279,101.03,102.952,108.998,109.329,110.659,120.139,139.96,144.997,150.469,158.845,178.109,197.967,16.3219
-8.53184,0.969388,0.0804643,4,27,0,9.69575,0.313854,75.7571,-0.495721,0.313854,75.7571,-0.495721,72.7827,72.8049,73.0213,73.7403,73.9086,74.3201,74.3419,76.1512,76.4514,78.8871,79.9566,80.7597,80.7761,81.8082,82.6815,83.815,84.2014,84.2811,90.0246,94.9966,99.3116,101.306,107.649,107.999,109.407,119.53,141.018,146.52,152.509,161.699,182.9,204.813,16.729
-7.75567,0.755343,0.0804643,2,7,0,10.5042,0.326264,74.7449,-0.293666,0.326264,74.7449,-0.293666,74.0888,74.4519,75.1242,76.5051,76.7829,77.4286,77.4619,80.01,80.407,83.4872,84.7845,85.7433,85.7628,86.9786,87.9954,89.3011,89.743,89.834,96.2558,101.667,106.291,108.411,115.099,115.465,116.94,127.468,149.547,155.164,161.268,170.615,192.116,214.281,15.2826
-7.75432,0.807647,0.0804643,4,31,0,11.2317,0.291396,72.9944,-0.274854,0.291396,72.9944,-0.274854,72.6134,72.9566,73.5784,74.8349,75.086,75.6686,75.6986,77.9874,78.3432,81.1007,82.2614,83.1193,83.1367,84.2247,85.1347,86.3037,86.6994,86.7809,92.5379,97.399,101.561,103.472,109.507,109.838,111.171,120.701,140.763,145.88,151.445,159.975,179.632,199.932,15.4179
-7.94889,0.997463,0.0804643,5,63,0,8.27473,0.268401,71.2537,-0.110407,0.268401,71.2537,-0.110407,72.3948,72.9088,73.7388,75.2563,75.5457,76.2055,76.2391,78.725,79.1012,81.9577,83.1367,84.0015,84.019,85.1086,86.0148,87.1729,87.5635,87.6438,93.2642,97.9477,101.928,103.749,109.478,109.791,111.053,120.045,138.884,143.679,148.89,156.874,175.258,194.237,15.8779
