# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = cc_model
# start_datetime = 2023-07-20 10:36:15 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = Modelo1/Data/cc.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpngs56yab/saotzy9x.json
# random
#   seed = 96465
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output1/cc/cc-20230720113615_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,H0,zeta,theta.1,theta.2,theta.3,H_theo.1,H_theo.2,H_theo.3,H_theo.4,H_theo.5,H_theo.6,H_theo.7,H_theo.8,H_theo.9,H_theo.10,H_theo.11,H_theo.12,H_theo.13,H_theo.14,H_theo.15,H_theo.16,H_theo.17,H_theo.18,H_theo.19,H_theo.20,H_theo.21,H_theo.22,H_theo.23,H_theo.24,H_theo.25,H_theo.26,H_theo.27,H_theo.28,H_theo.29,H_theo.30,H_theo.31,H_theo.32
# Adaptation terminated
# Step size = 0.401886
# Diagonal elements of inverse mass matrix:
# 0.0293319, 0.0017503, 0.00690462
-5.1772,0.945134,0.401886,3,7,0,5.50586,0.301209,70.9446,-0.113818,70.9446,0.301209,-0.113818,73.0578,73.7074,74.72,76.5085,76.8438,77.6034,77.6419,80.4593,80.8813,84.0612,85.3638,86.3164,86.3357,87.5329,88.5264,89.7933,90.22,90.3078,96.4202,101.485,105.775,107.733,113.884,114.22,115.572,125.191,145.272,150.372,155.911,164.391,183.894,204.003
-5.85312,0.963823,0.401886,2,3,0,6.00938,0.297131,71.6607,-0.1514,71.6607,0.297131,-0.1514,73.6837,74.3079,75.2828,77.01,77.3344,78.07,78.1073,80.8436,81.2544,84.3562,85.6298,86.5622,86.581,87.7539,88.7281,89.9714,90.3905,90.4767,96.4919,101.491,105.733,107.672,113.769,114.102,115.443,125,144.999,150.086,155.613,164.08,183.568,203.679
-4.78895,0.997826,0.401886,4,15,0,7.03377,0.369731,65.6751,0.0578919,65.6751,0.369731,0.0578919,68.4969,69.3483,70.6624,72.9497,73.3741,74.3308,74.3791,77.8764,78.3941,82.2509,83.8107,84.945,84.9678,86.3858,87.5567,89.0428,89.5417,89.6442,96.7044,102.457,107.276,109.461,116.276,116.646,118.134,128.646,150.27,155.712,161.604,170.594,191.158,212.237
-6.16353,0.538027,0.401886,2,3,0,8.50315,0.393746,66.4723,0.069837,66.4723,0.393746,0.069837,69.5418,70.4655,71.8894,74.3625,74.8207,75.8529,75.905,79.6701,80.2265,84.3646,86.035,87.2485,87.273,88.789,90.0398,91.6263,92.1585,92.2678,99.7869,105.898,111.007,113.322,120.532,120.924,122.497,133.594,156.37,162.093,168.287,177.731,199.314,221.418
-4.88053,0.939068,0.401886,4,15,0,10.3395,0.266382,70.4852,-0.0200854,70.4852,0.266382,-0.0200854,72.528,73.1524,74.1229,75.8303,76.1495,76.8718,76.9083,79.5782,79.9771,82.9755,84.2008,85.0959,85.114,86.2379,87.1699,88.3575,88.7572,88.8395,94.5565,99.2841,103.284,105.109,110.838,111.151,112.41,121.364,140.052,144.799,149.954,157.848,176.007,194.738
-4.79665,0.969418,0.401886,4,15,0,5.78828,0.328769,68.1217,-0.106538,68.1217,0.328769,-0.106538,70.3505,71.034,72.098,73.9737,74.3248,75.1196,75.1599,78.1017,78.5416,81.8497,83.2019,84.1898,84.2098,85.4502,86.4787,87.7891,88.2302,88.3209,94.6249,99.8313,104.231,106.237,112.527,112.87,114.251,124.058,144.461,149.631,155.243,163.826,183.539,203.834
