# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = cc_model
# start_datetime = 2023-07-19 09:59:39 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Modelo1/Data/cc.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpapd2cade/vezct3e3.json
# random
#   seed = 53327
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output1/cc/cc-20230719105939.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,H0,zeta,theta.1,theta.2,theta.3,H_theo.1,H_theo.2,H_theo.3,H_theo.4,H_theo.5,H_theo.6,H_theo.7,H_theo.8,H_theo.9,H_theo.10,H_theo.11,H_theo.12,H_theo.13,H_theo.14,H_theo.15,H_theo.16,H_theo.17,H_theo.18,H_theo.19,H_theo.20,H_theo.21,H_theo.22,H_theo.23,H_theo.24,H_theo.25,H_theo.26,H_theo.27,H_theo.28,H_theo.29,H_theo.30,H_theo.31,H_theo.32
# Adaptation terminated
# Step size = 0.13748
# Diagonal elements of inverse mass matrix:
# 0.0568045, 0.0126275, 0.561425
-5.23614,0.7985,0.13748,2,7,0,7.70477,0.277958,73.4967,-0.299291,0.277958,73.4967,-0.299291,72.8924,73.1886,73.7417,74.8864,75.1175,75.6557,75.6835,77.818,78.1518,80.7511,81.8504,82.6646,82.6811,83.7152,84.5816,85.6961,86.0737,86.1515,91.664,96.3391,100.353,102.199,108.039,108.359,109.651,118.902,138.439,143.432,148.866,157.201,176.429,196.311
-4.14358,0.998711,0.13748,4,15,0,5.3641,0.318636,70.003,-0.0997102,0.318636,70.003,-0.0997102,71.443,72.0553,73.038,74.8217,75.1604,75.931,75.9702,78.858,79.2932,82.584,83.936,84.9257,84.9457,86.1902,87.2234,88.5413,88.9853,89.0766,95.4356,100.7,105.153,107.185,113.558,113.906,115.305,125.247,145.933,151.176,156.864,165.565,185.545,206.109
-4.51857,0.955768,0.13748,3,15,0,4.84258,0.381807,67.614,-0.128932,0.381807,67.614,-0.128932,68.9271,69.5855,70.6543,72.613,72.9864,73.8372,73.8805,77.0761,77.5581,81.2026,82.699,83.7937,83.8158,85.1915,86.3329,87.7879,88.2777,88.3785,95.379,101.153,106.024,108.242,115.186,115.564,117.085,127.87,150.198,155.837,161.949,171.285,192.676,214.64
-5.75916,0.989684,0.13748,4,15,0,6.47034,0.31901,84.2436,-0.695848,0.31901,84.2436,-0.695848,78.1779,77.8044,77.5162,77.5574,77.6207,77.8141,77.8256,79.0215,79.2504,81.2785,82.2353,82.9725,82.9877,83.9547,84.7874,85.8851,86.2631,86.3414,92.1375,97.3312,101.922,104.063,110.933,111.314,112.85,123.966,147.818,153.956,160.646,170.924,194.675,219.253
-4.71938,0.641475,0.13748,4,23,0,6.98995,0.297577,64.1967,0.33087,0.297577,64.1967,0.33087,69.1533,70.17,71.6535,74.0843,74.5208,75.4923,75.541,78.9802,79.4782,83.1264,84.5774,85.6256,85.6466,86.9499,88.0208,89.374,89.8269,89.9199,96.2703,101.389,105.65,107.577,113.569,113.894,115.199,124.402,143.276,148.021,153.157,160.992,178.915,197.293
-7.61351,0.881363,0.13748,5,31,0,7.76064,0.185247,61.2393,1.34323,0.185247,61.2393,1.34323,69.224,70.4908,72.244,74.9387,75.4044,76.4245,76.475,79.9346,80.42,83.8824,85.2214,86.1775,86.1966,87.3732,88.3311,89.5308,89.9298,90.0116,95.4952,99.7987,103.323,104.902,109.765,110.027,111.077,118.416,133.21,136.892,140.865,146.905,160.648,174.666
