# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = cc_model
# start_datetime = 2023-07-19 09:59:39 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Modelo1/Data/cc.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpapd2cade/vezct3e3.json
# random
#   seed = 53327
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output1/cc/cc-20230719105939.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,H0,zeta,theta.1,theta.2,theta.3,H_theo.1,H_theo.2,H_theo.3,H_theo.4,H_theo.5,H_theo.6,H_theo.7,H_theo.8,H_theo.9,H_theo.10,H_theo.11,H_theo.12,H_theo.13,H_theo.14,H_theo.15,H_theo.16,H_theo.17,H_theo.18,H_theo.19,H_theo.20,H_theo.21,H_theo.22,H_theo.23,H_theo.24,H_theo.25,H_theo.26,H_theo.27,H_theo.28,H_theo.29,H_theo.30,H_theo.31,H_theo.32
# Adaptation terminated
# Step size = 0.126513
# Diagonal elements of inverse mass matrix:
# 0.0580304, 0.0114061, 0.448238
-4.91044,0.976082,0.126513,4,15,0,5.16159,0.358766,62.1006,0.291893,0.358766,62.1006,0.291893,67.4612,68.5813,70.219,72.9064,73.3893,74.4639,74.5177,78.32,78.8702,82.897,84.4964,85.6511,85.6743,87.1089,88.287,89.7746,90.2722,90.3744,97.3388,102.935,107.585,109.684,116.203,116.556,117.974,127.954,148.344,153.457,158.987,167.414,186.657,206.352
-5.12173,0.999991,0.126513,4,15,0,5.17597,0.353465,60.6416,0.408104,0.353465,60.6416,0.408104,66.8821,68.0966,69.8488,72.6794,73.1833,74.3007,74.3566,78.2714,78.8339,82.9263,84.5419,85.7052,85.7286,87.1709,88.3529,89.8427,90.3404,90.4425,97.379,102.923,107.513,109.582,115.994,116.341,117.733,127.516,147.438,152.424,157.813,166.021,184.744,203.889
-4.50798,0.994753,0.126513,4,31,0,5.67062,0.37378,66.7765,-0.0804248,0.37378,66.7765,-0.0804248,68.6077,69.3197,70.4515,72.4837,72.8672,73.7375,73.7817,77.0193,77.5045,81.1555,82.6473,83.7367,83.7587,85.1256,86.258,87.6998,88.1848,88.2845,95.1969,100.88,105.666,107.843,114.652,115.023,116.514,127.075,148.915,154.427,160.401,169.525,190.426,211.884
-5.42592,0.991722,0.126513,5,31,0,6.00414,0.428885,69.3581,-0.292014,0.428885,69.3581,-0.292014,68.5801,69.0272,69.8514,71.5344,71.8715,72.6538,72.6941,75.7614,76.2367,79.9034,81.4375,82.5679,82.5907,84.0198,85.2115,86.7376,87.253,87.3591,94.7942,100.992,106.249,108.649,116.181,116.592,118.246,129.986,154.348,160.505,167.18,177.375,200.733,224.707
-4.77295,1,0.126513,4,23,0,5.58057,0.269662,71.42,-0.0374748,0.269662,71.42,-0.0374748,73.222,73.8284,74.781,76.4747,76.793,77.5148,77.5514,80.2329,80.6348,83.6635,84.904,85.8111,85.8294,86.9693,87.915,89.1209,89.527,89.6105,95.4249,100.24,104.316,106.177,112.02,112.339,113.624,122.76,141.833,146.677,151.939,159.996,178.529,197.643
-4.92751,0.985672,0.126513,5,31,0,5.07095,0.40522,67.726,-0.192928,0.40522,67.726,-0.192928,68.2999,68.8885,69.879,71.7547,72.118,72.9507,72.9932,76.1648,76.6475,80.3218,81.8399,82.9531,82.9756,84.3775,85.5425,87.0298,87.5311,87.6342,94.8199,100.767,105.792,108.083,115.257,115.648,117.221,128.376,151.479,157.314,163.639,173.299,195.427,218.141
