# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = cc_model
# start_datetime = 2023-07-27 20:11:52 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Modelo1/Data/cc.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmptlygldh0/ep91e15r.json
# random
#   seed = 67630
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output1/cc/cc-20230727211152.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,H0,zeta,theta.1,theta.2,theta.3,H_theo.1,H_theo.2,H_theo.3,H_theo.4,H_theo.5,H_theo.6,H_theo.7,H_theo.8,H_theo.9,H_theo.10,H_theo.11,H_theo.12,H_theo.13,H_theo.14,H_theo.15,H_theo.16,H_theo.17,H_theo.18,H_theo.19,H_theo.20,H_theo.21,H_theo.22,H_theo.23,H_theo.24,H_theo.25,H_theo.26,H_theo.27,H_theo.28,H_theo.29,H_theo.30,H_theo.31,H_theo.32
# Adaptation terminated
# Step size = 0.398527
# Diagonal elements of inverse mass matrix:
# 0.0312058, 0.00171559, 0.00932408
-6.50273,0.967128,0.398527,3,15,0,7.74937,0.224213,73.182,-0.0439205,73.182,0.224213,-0.0439205,74.9304,75.4673,76.304,77.7818,78.0589,78.6867,78.7185,81.0494,81.3989,84.0358,85.118,85.9101,85.9261,86.9225,87.7502,88.8068,89.1629,89.2362,94.3525,98.612,102.233,103.89,109.109,109.395,110.545,118.756,136.024,140.431,145.227,152.584,169.564,187.141
-7.29989,0.988768,0.398527,3,7,0,7.69151,0.224289,75.1257,-0.0498889,75.1257,0.224289,-0.0498889,76.9107,77.4591,78.3138,79.8241,80.1074,80.7492,80.7817,83.1656,83.5231,86.2213,87.3289,88.1397,88.1561,89.1763,90.0237,91.1056,91.4704,91.5454,96.7862,101.151,104.862,106.561,111.912,112.205,113.385,121.805,139.519,144.041,148.962,156.511,173.938,191.977
-5.35246,0.833532,0.398527,3,7,0,8.83455,0.344053,67.2639,0.114241,67.2639,0.344053,0.114241,70.0909,70.942,72.2541,74.5344,74.957,75.9094,75.9574,79.434,79.9481,83.7748,85.321,86.4448,86.4675,87.872,89.0315,90.5026,90.9963,91.0978,98.0811,103.767,108.527,110.686,117.415,117.781,119.25,129.628,150.972,156.343,162.159,171.032,191.331,212.14
-4.31704,0.989653,0.398527,2,7,0,6.5889,0.333454,67.4615,-0.0395589,67.4615,0.333454,-0.0395589,69.8551,70.5847,71.7168,73.7031,74.0737,74.9114,74.9538,78.0401,78.4999,81.9463,83.3497,84.3733,84.394,85.6773,86.7398,88.0916,88.5463,88.6397,95.115,100.438,104.923,106.964,113.352,113.7,115.1,125.025,145.599,150.801,156.442,165.064,184.842,205.176
-5.40107,0.982303,0.398527,3,7,0,5.58195,0.328189,70.0016,-0.148565,70.0016,0.328189,-0.148565,72.1879,72.8612,73.9114,75.7684,76.1167,76.9061,76.9461,79.8761,80.3151,83.6246,84.9805,85.9722,85.9923,87.2386,88.2729,89.5919,90.0361,90.1275,96.4896,101.759,106.22,108.256,114.647,114.996,116.4,126.387,147.208,152.491,158.227,167.005,187.18,207.965
-5.18873,0.996823,0.398527,2,3,0,5.50196,0.331775,69.8593,-0.128077,69.8593,0.331775,-0.128077,72.1138,72.8065,73.8858,75.7912,76.1481,76.9566,76.9976,79.9937,80.4421,83.8176,85.1988,86.2083,86.2287,87.4967,88.5485,89.889,90.3403,90.4332,96.8889,102.227,106.74,108.799,115.257,115.61,117.028,127.105,148.087,153.406,159.18,168.012,188.303,209.198
-7.02804,0.752091,0.398527,3,7,0,9.14959,0.238393,70.5543,-0.0826763,70.5543,0.238393,-0.0826763,72.2773,72.8076,73.6348,75.0982,75.3728,75.9955,76.027,78.3416,78.689,81.3123,82.3897,83.1787,83.1946,84.1874,85.0123,86.0656,86.4207,86.4937,91.5975,95.8491,99.4642,101.119,106.33,106.615,107.764,115.962,133.197,137.595,142.38,149.718,166.65,184.169
