# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = cc_model
# start_datetime = 2023-07-19 14:53:27 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Modelo1/Data/cc.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmp2i3gfcib/syq55_12.json
# random
#   seed = 30251
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output1/cc/cc-20230719155327.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,H0,zeta,theta.1,theta.2,theta.3,H_theo.1,H_theo.2,H_theo.3,H_theo.4,H_theo.5,H_theo.6,H_theo.7,H_theo.8,H_theo.9,H_theo.10,H_theo.11,H_theo.12,H_theo.13,H_theo.14,H_theo.15,H_theo.16,H_theo.17,H_theo.18,H_theo.19,H_theo.20,H_theo.21,H_theo.22,H_theo.23,H_theo.24,H_theo.25,H_theo.26,H_theo.27,H_theo.28,H_theo.29,H_theo.30,H_theo.31,H_theo.32
# Adaptation terminated
# Step size = 0.0748143
# Diagonal elements of inverse mass matrix:
# 0.00781014, 74.8889, 2.64542
-8.50117,0.926834,0.0748143,5,47,0,9.1016,0.297854,78.6912,-0.562179,0.297854,78.6912,-0.562179,74.9907,74.9003,74.9636,75.4548,75.5849,75.9139,75.9318,77.4765,77.7414,79.9411,80.9264,81.672,81.6872,82.6513,83.4715,84.5414,84.9073,84.9829,90.4801,95.2997,99.5133,101.469,107.713,108.057,109.449,119.483,140.921,146.431,152.435,161.658,182.972,205.04
-9.54029,0.973909,0.0748143,4,15,0,10.0515,0.246358,79.813,-0.457772,0.246358,79.813,-0.457772,77.7283,77.7991,78.0468,78.7389,78.8942,79.2688,79.2886,80.8965,81.16,83.2845,84.2129,84.9094,84.9236,85.8179,86.5744,87.5563,87.891,87.9601,92.9442,97.2767,101.052,102.802,108.388,108.696,109.941,118.924,138.179,143.143,148.558,156.89,176.196,196.249
-7.33359,0.975492,0.0748143,4,15,0,10.266,0.322904,71.1909,-0.145374,0.322904,71.1909,-0.145374,72.1852,72.7497,73.6752,75.3899,75.7188,76.4702,76.5085,79.3515,79.7826,83.0593,84.4121,85.4042,85.4242,86.6739,87.7128,89.0399,89.4873,89.5794,96.0066,101.346,105.872,107.939,114.429,114.784,116.21,126.353,147.49,152.85,158.668,167.569,188.014,209.062
-8.12518,0.897682,0.0748143,5,31,0,8.44901,0.331701,79.6105,-0.595199,0.331701,79.6105,-0.595199,74.9917,74.8249,74.8107,75.2431,75.37,75.6988,75.7169,77.3269,77.6083,79.9714,81.0391,81.8494,81.866,82.9158,83.8106,84.9792,85.3792,85.4618,91.4813,96.7626,101.377,103.517,110.343,110.719,112.239,123.178,146.462,152.43,158.926,168.895,191.889,215.648
-8.06014,0.99422,0.0748143,5,31,0,8.67512,0.27774,76.4214,-0.38338,0.27774,76.4214,-0.38338,74.935,75.1215,75.5355,76.4945,76.6968,77.1755,77.2004,79.1664,79.4804,81.9646,83.0308,83.825,83.8412,84.8549,85.7077,86.8091,87.1832,87.2604,92.7681,97.4865,101.561,103.44,109.405,109.733,111.056,120.553,140.704,145.867,151.489,160.12,180.051,200.679
-8.11154,0.945439,0.0748143,3,7,0,8.32215,0.273125,76.4875,-0.330179,0.273125,76.4875,-0.330179,75.5604,75.8197,76.3277,77.4158,77.6387,78.1605,78.1875,80.2816,80.6115,83.1951,84.2938,85.1092,85.1257,86.1634,87.0341,88.1558,88.5363,88.6148,94.1877,98.9341,103.019,104.9,110.861,111.189,112.509,121.974,142.013,147.142,152.725,161.294,181.076,201.544
