# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = cc_model
# start_datetime = 2023-07-19 14:44:08 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Modelo1/Data/cc.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpk9s3x3_1/ubp930ev.json
# random
#   seed = 15297
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output1/cc/cc-20230719154408.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,H0,zeta,theta.1,theta.2,theta.3,H_theo.1,H_theo.2,H_theo.3,H_theo.4,H_theo.5,H_theo.6,H_theo.7,H_theo.8,H_theo.9,H_theo.10,H_theo.11,H_theo.12,H_theo.13,H_theo.14,H_theo.15,H_theo.16,H_theo.17,H_theo.18,H_theo.19,H_theo.20,H_theo.21,H_theo.22,H_theo.23,H_theo.24,H_theo.25,H_theo.26,H_theo.27,H_theo.28,H_theo.29,H_theo.30,H_theo.31,H_theo.32
# Adaptation terminated
# Step size = 0.0669851
# Diagonal elements of inverse mass matrix:
# 0.0798531, 0.0258342, 3.13098
-9.20117,0.998464,0.0669851,5,39,0,11.5767,0.152177,53.5229,3.61533,0.152177,53.5229,3.61533,66.7693,68.5963,71.0427,74.6451,75.2507,76.5618,76.6262,80.9273,81.5151,85.6132,87.1577,88.2481,88.2698,89.5984,90.6698,91.9995,92.4389,92.5288,98.4339,102.923,106.52,108.112,112.944,113.201,114.231,121.32,135.153,138.522,142.13,147.565,159.75,171.97
-9.58458,0.935044,0.0669851,6,63,0,11.8246,0.282327,48.7243,2.03596,0.282327,48.7243,2.03596,61.8031,63.673,66.1982,69.9586,70.5955,71.9784,72.0465,76.6241,77.2541,81.6748,83.353,84.5415,84.5652,86.0175,87.1919,88.6532,89.137,89.236,95.7803,100.803,104.854,106.654,112.142,112.436,113.611,121.736,137.765,141.698,145.921,152.305,166.693,181.216
-5.73999,0.90156,0.0669851,5,39,0,12.08,0.274987,59.2302,0.939331,0.274987,59.2302,0.939331,67.7132,69.1176,71.0784,74.1238,74.6534,75.8165,75.8742,79.8455,80.4053,84.4156,85.973,87.0868,87.109,88.4818,89.6008,91.004,91.4711,91.5669,98.003,103.071,107.228,109.093,114.841,115.15,116.393,125.08,142.61,146.974,151.683,158.843,175.13,191.738
-6.44524,0.898773,0.0669851,3,15,0,8.23445,0.270875,56.3609,1.21374,0.270875,56.3609,1.21374,66.0383,67.5643,69.6714,72.8992,73.4557,74.6734,74.7336,78.8498,79.4256,83.5232,85.1031,86.2296,86.2522,87.6368,88.7627,90.1711,90.6392,90.7351,97.148,102.158,106.248,108.077,113.698,114,115.212,123.656,140.588,144.787,149.312,156.18,171.768,187.622
-9.92915,0.997404,0.0669851,6,63,0,10.338,0.124238,55.3867,4.32325,0.124238,55.3867,4.32325,68.6785,70.4986,72.9314,76.5048,77.1045,78.4019,78.4656,82.7127,83.2921,87.325,88.8422,89.9124,89.9337,91.2367,92.2867,93.5889,94.0189,94.1069,99.8762,104.25,107.748,109.294,113.98,114.229,115.227,122.081,135.41,138.647,142.11,147.322,158.981,170.644
-7.18252,0.993509,0.0669851,5,63,0,10.1787,0.224036,55.7636,1.8683,0.224036,55.7636,1.8683,67.0914,68.7681,71.0504,74.4835,75.0686,76.3428,76.4056,80.6555,81.2439,85.3941,86.9787,88.1037,88.1262,89.504,90.6204,92.0125,92.474,92.5685,98.8419,103.69,107.618,109.368,114.72,115.007,116.156,124.127,139.957,143.858,148.054,154.408,168.771,183.316
