# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = cc_model
# start_datetime = 2023-07-20 10:58:12 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Modelo1/Data/cc.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmp5qz_s0lv/w6dpjhpy.json
# random
#   seed = 49479
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output1/cc/cc-20230720115812.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,H0,zeta,theta.1,theta.2,theta.3,H_theo.1,H_theo.2,H_theo.3,H_theo.4,H_theo.5,H_theo.6,H_theo.7,H_theo.8,H_theo.9,H_theo.10,H_theo.11,H_theo.12,H_theo.13,H_theo.14,H_theo.15,H_theo.16,H_theo.17,H_theo.18,H_theo.19,H_theo.20,H_theo.21,H_theo.22,H_theo.23,H_theo.24,H_theo.25,H_theo.26,H_theo.27,H_theo.28,H_theo.29,H_theo.30,H_theo.31,H_theo.32
# Adaptation terminated
# Step size = 0.357358
# Diagonal elements of inverse mass matrix:
# 0.0274312, 0.00198244, 0.0080073
-4.69697,0.819794,0.357358,4,15,0,8.71242,0.27247,70.612,0.0106438,70.612,0.27247,0.0106438,72.7659,73.4224,74.4414,76.2303,76.5642,77.3192,77.3574,80.1424,80.5577,83.6748,84.9461,85.874,85.8928,87.0571,88.0218,89.2502,89.6635,89.7485,95.6485,100.515,104.626,106.499,112.375,112.695,113.985,123.148,142.229,147.068,152.322,160.361,178.841,197.884
-7.40191,0.828548,0.357358,2,7,0,8.3053,0.250485,74.2277,0.063733,74.2277,0.250485,0.063733,76.4141,77.0791,78.1101,79.9171,80.2541,81.0157,81.0543,83.8599,84.2779,87.4126,88.6901,89.6222,89.641,90.8103,91.7788,93.0118,93.4266,93.5119,99.4307,104.311,108.432,110.311,116.201,116.523,117.816,127.005,146.148,151.005,156.279,164.352,182.915,202.054
-4.51467,1,0.357358,3,15,0,7.85304,0.366658,65.8665,-0.0242692,65.8665,0.366658,-0.0242692,68.4699,69.2607,70.4855,72.6284,73.0274,73.9284,73.9739,77.2837,77.7756,81.4535,82.9471,84.0351,84.057,85.4195,86.5463,87.9784,88.4596,88.5586,95.3942,100.992,105.695,107.832,114.509,114.872,116.333,126.671,148.019,153.404,159.24,168.15,188.559,209.509
-4.59586,0.859895,0.357358,4,15,0,7.18059,0.281436,69.3518,-0.00138164,69.3518,0.281436,-0.00138164,71.5115,72.17,73.1922,74.9868,75.3219,76.0795,76.1178,78.9124,79.3291,82.4569,83.7325,84.6636,84.6823,85.8505,86.8183,88.0506,88.4653,88.5505,94.4681,99.3478,103.468,105.346,111.234,111.555,112.847,122.025,141.125,145.967,151.223,159.266,177.746,196.784
-4.35768,0.999749,0.357358,2,7,0,4.7962,0.294686,69.1279,0.00640779,69.1279,0.294686,0.00640779,71.3967,72.0875,73.1589,75.0376,75.3881,76.1801,76.2201,79.1377,79.5724,82.8306,84.1578,85.1259,85.1454,86.3594,87.3647,88.644,89.0743,89.1628,95.296,100.344,104.601,106.539,112.611,112.942,114.274,123.723,143.349,148.319,153.711,161.956,180.889,200.377
-5.02565,0.984032,0.357358,2,7,0,5.76908,0.265634,70.1949,0.0772289,70.1949,0.265634,0.0772289,72.4118,73.0847,74.1268,75.9502,76.2899,77.057,77.0958,79.9168,80.3365,83.479,84.7574,85.6896,85.7084,86.8768,87.8439,89.0744,89.4881,89.5732,95.4663,100.313,104.398,106.259,112.085,112.403,113.68,122.747,141.585,146.357,151.535,159.455,177.647,196.38
