# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = cc_model
# start_datetime = 2023-07-27 20:11:52 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Modelo1/Data/cc.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmptlygldh0/ep91e15r.json
# random
#   seed = 67630
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output1/cc/cc-20230727211152.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,H0,zeta,theta.1,theta.2,theta.3,H_theo.1,H_theo.2,H_theo.3,H_theo.4,H_theo.5,H_theo.6,H_theo.7,H_theo.8,H_theo.9,H_theo.10,H_theo.11,H_theo.12,H_theo.13,H_theo.14,H_theo.15,H_theo.16,H_theo.17,H_theo.18,H_theo.19,H_theo.20,H_theo.21,H_theo.22,H_theo.23,H_theo.24,H_theo.25,H_theo.26,H_theo.27,H_theo.28,H_theo.29,H_theo.30,H_theo.31,H_theo.32
# Adaptation terminated
# Step size = 0.423307
# Diagonal elements of inverse mass matrix:
# 0.0271144, 0.00151307, 0.00841969
-5.50555,0.943777,0.423307,3,15,0,7.21366,0.366171,68.8587,-0.0513569,68.8587,0.366171,-0.0513569,71.5066,72.3129,73.5631,75.7542,76.1627,77.0856,77.1323,80.5285,81.0339,84.8177,86.3564,87.478,87.5006,88.9059,90.0687,91.5474,92.0444,92.1466,99.2153,105.013,109.89,112.108,119.04,119.417,120.935,131.682,153.903,159.512,165.592,174.879,196.158,218.012
-5.68667,0.960391,0.423307,2,3,0,6.16653,0.293757,67.5489,-0.0628952,67.5489,0.293757,-0.0628952,69.6167,70.2498,71.2346,72.9689,73.2934,74.0277,74.0649,76.7813,77.1873,80.2404,81.4883,82.4001,82.4185,83.5633,84.5126,85.7223,86.1295,86.2132,92.0354,96.8478,100.917,102.774,108.599,108.916,110.196,119.29,138.244,143.053,148.274,156.266,174.636,193.568
-5.77956,1,0.423307,2,7,0,6.17347,0.306201,71.2458,0.0270341,71.2458,0.306201,0.0270341,73.7205,74.4722,75.6366,77.6746,78.0543,78.9117,78.9551,82.1077,82.5766,86.0864,87.5136,88.5538,88.5748,89.8783,90.9569,92.3288,92.79,92.8848,99.447,104.835,109.371,111.435,117.893,118.245,119.66,129.688,150.471,155.726,161.425,170.135,190.118,210.666
-6.05959,0.981478,0.423307,3,11,0,7.62756,0.38986,64.6389,-0.128769,64.6389,0.38986,-0.128769,67.0816,67.8297,68.993,71.0405,71.4233,72.2892,72.3331,75.5315,76.0088,79.5918,81.053,82.1193,82.1409,83.4784,84.5862,85.9963,86.4706,86.5681,93.3281,98.8887,103.574,105.706,112.379,112.743,114.205,124.568,146.029,151.451,157.33,166.312,186.901,208.053
-7.08011,0.7414,0.423307,3,11,0,9.62805,0.388945,68.4763,0.00434574,68.4763,0.388945,0.00434574,71.4222,72.3136,73.6915,76.0948,76.5414,77.5487,77.5996,81.2887,81.8356,85.9153,87.5676,88.7697,88.7939,90.2977,91.5401,93.1175,93.6472,93.7561,101.261,107.385,112.518,114.848,122.115,122.509,124.097,135.316,158.412,164.227,170.524,180.133,202.115,224.652
-6.56513,1,0.423307,1,1,0,7.60466,0.379917,68.5693,0.00472756,68.5693,0.379917,0.00472756,71.453,72.3262,73.6762,76.032,76.4699,77.4579,77.5078,81.1278,81.6647,85.6714,87.295,88.4765,88.5003,89.9785,91.2,92.7514,93.2723,93.3794,100.765,106.795,111.852,114.148,121.312,121.702,123.267,134.334,157.134,162.877,169.096,178.589,200.311,222.589
