# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = cc_model
# start_datetime = 2023-07-19 14:51:58 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Modelo1/Data/cc.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpjac79apv/0xvk06ce.json
# random
#   seed = 7250
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output1/cc/cc-20230719155158.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,H0,zeta,theta.1,theta.2,theta.3,H_theo.1,H_theo.2,H_theo.3,H_theo.4,H_theo.5,H_theo.6,H_theo.7,H_theo.8,H_theo.9,H_theo.10,H_theo.11,H_theo.12,H_theo.13,H_theo.14,H_theo.15,H_theo.16,H_theo.17,H_theo.18,H_theo.19,H_theo.20,H_theo.21,H_theo.22,H_theo.23,H_theo.24,H_theo.25,H_theo.26,H_theo.27,H_theo.28,H_theo.29,H_theo.30,H_theo.31,H_theo.32
# Adaptation terminated
# Step size = 0.0578791
# Diagonal elements of inverse mass matrix:
# 0.0711618, 0.0175155, 1.29962
-5.23196,0.990007,0.0578791,3,15,0,6.11565,0.286516,65.541,0.164679,0.286516,65.541,0.164679,69.0282,69.8492,71.077,73.1469,73.5248,74.3716,74.4142,77.466,77.9137,81.2291,82.5628,83.5308,83.5503,84.7588,85.7557,87.0197,87.4438,87.5309,93.5267,98.4113,102.505,104.364,110.165,110.481,111.749,120.724,139.263,143.943,149.017,156.768,174.541,192.809
-4.37727,0.992518,0.0578791,4,23,0,5.90977,0.343673,67.2558,0.030171,0.343673,67.2558,0.030171,70.1262,70.9432,72.1978,74.373,74.7761,75.6845,75.7304,79.0516,79.5436,83.2128,84.6992,85.7809,85.8027,87.1561,88.2746,89.6953,90.1725,90.2706,97.0394,102.574,107.22,109.33,115.922,116.28,117.722,127.923,148.985,154.298,160.055,168.847,188.987,209.665
-4.78004,0.932231,0.0578791,4,23,0,5.39785,0.337713,70.1159,-0.0591274,0.337713,70.1159,-0.0591274,72.0884,72.7972,73.9162,75.9131,76.2889,77.141,77.1842,80.3481,80.8218,84.3854,85.8416,86.905,86.9265,88.2612,89.3672,90.7757,91.2496,91.347,98.1078,103.676,108.37,110.508,117.2,117.565,119.032,129.434,150.998,156.451,162.363,171.399,192.122,213.424
-4.30833,0.99654,0.0578791,4,31,0,5.8972,0.31474,75.5318,-0.367321,0.31474,75.5318,-0.367321,74.0497,74.2853,74.7846,75.9088,76.1435,76.6963,76.7251,78.9739,79.3309,82.1395,83.3383,84.2291,84.2472,85.3817,86.3343,87.5621,87.9786,88.0645,94.166,99.3576,103.82,105.872,112.367,112.724,114.16,124.44,146.111,151.641,157.654,166.871,188.104,210.022
-4.37439,0.991663,0.0578791,5,63,0,6.85995,0.363715,67.2308,-0.0780086,0.363715,67.2308,-0.0780086,69.0526,69.7545,70.8693,72.8703,73.2478,74.1047,74.1482,77.3362,77.814,81.4107,82.8808,83.9545,83.9762,85.3237,86.4403,87.8621,88.3404,88.4388,95.2595,100.871,105.599,107.751,114.483,114.849,116.324,126.772,148.396,153.856,159.776,168.818,189.538,210.817
-5.08811,0.969943,0.0578791,4,19,0,5.22747,0.398278,65.8918,-0.1177,0.398278,65.8918,-0.1177,67.363,68.05,69.1586,71.1781,71.5619,72.4352,72.4796,75.7484,76.2402,79.9514,81.4717,82.5828,82.6053,84.0006,85.1573,86.6307,87.1265,87.2285,94.3017,100.122,105.024,107.255,114.23,114.61,116.137,126.953,149.304,154.942,161.052,170.38,191.739,213.655
-12.2354,0.490448,0.0578791,2,3,0,12.3307,0.406536,67.1967,0.164223,0.406536,67.1967,0.164223,72.2116,73.3789,75.1157,78.0218,78.5496,79.7292,79.7884,84.0072,84.6223,89.1493,90.9577,92.2661,92.2924,93.9211,95.2608,96.955,97.5222,97.6387,105.603,112.027,117.374,119.791,127.302,127.709,129.344,140.859,164.405,170.311,176.699,186.433,208.659,231.402
-4.77594,1,0.0578791,2,3,0,11.7859,0.395517,66.933,-0.0854791,0.395517,66.933,-0.0854791,68.8119,69.5575,70.7443,72.8771,73.2796,74.1932,74.2396,77.637,78.146,81.9735,83.5363,84.6771,84.7001,86.131,87.3161,88.8243,89.3314,89.4357,96.6575,102.586,107.573,109.841,116.927,117.313,118.863,129.838,152.495,158.208,164.397,173.846,195.476,217.666
-5.46625,0.997551,0.0578791,5,39,0,5.88084,0.241206,67.6349,0.28985,0.241206,67.6349,0.28985,71.5977,72.4392,73.677,75.726,76.0963,76.9228,76.9643,79.9136,80.3434,83.5093,84.7764,85.6942,85.7127,86.8568,87.7992,88.9927,89.3927,89.4749,95.1169,99.7007,103.538,105.279,110.711,111.007,112.194,120.596,137.962,142.35,147.107,154.379,171.068,188.241
-6.21737,0.921855,0.0578791,3,7,0,6.99698,0.236151,69.2476,0.368467,0.236151,69.2476,0.368467,73.7966,74.7167,76.0578,78.2545,78.6491,79.5276,79.5716,82.6853,83.1369,86.4499,87.7704,88.7253,88.7445,89.933,90.9105,92.147,92.5611,92.6461,98.4689,103.182,107.117,108.901,114.458,114.76,115.974,124.548,142.23,146.691,151.527,158.915,175.858,193.282
-4.9415,0.997078,0.0578791,3,15,0,6.80146,0.262788,68.0401,0.1655,0.262788,68.0401,0.1655,71.3741,72.1603,73.337,75.3239,75.6871,76.5012,76.5421,79.4808,79.9125,83.1136,84.4033,85.3401,85.359,86.5293,87.4953,88.721,89.1324,89.217,95.0432,99.8014,103.796,105.612,111.286,111.594,112.836,121.634,139.859,144.468,149.468,157.111,174.658,192.717
-4.97221,0.996132,0.0578791,5,35,0,5.40933,0.393368,74.4648,-0.467783,0.393368,74.4648,-0.467783,71.1885,71.2748,71.6218,72.6253,72.852,73.3998,73.4287,75.778,76.1619,79.2401,80.5753,81.5729,81.5932,82.8692,83.9442,85.3339,85.8062,85.9036,92.8539,98.7877,103.89,106.235,113.65,114.057,115.695,127.394,151.932,158.17,164.943,175.307,199.115,223.613
-5.11924,0.963557,0.0578791,4,15,0,5.57137,0.395208,76.2982,-0.516091,0.395208,76.2982,-0.516091,72.1986,72.1825,72.401,73.2367,73.438,73.9339,73.9603,76.1703,76.5389,79.536,80.852,81.8396,81.8598,83.1278,84.1995,85.5889,86.062,86.1596,93.1612,99.1776,104.368,106.759,114.328,114.743,116.417,128.39,153.549,159.951,166.903,177.544,201.994,227.158
-4.66752,0.999615,0.0578791,3,15,0,5.4527,0.379648,75.4305,-0.450635,0.379648,75.4305,-0.450635,72.4729,72.592,72.9767,74.0221,74.2542,74.812,74.8413,77.2076,77.592,80.6629,81.9908,82.9819,83.002,84.2686,85.3351,86.7128,87.1809,87.2775,94.1596,100.031,105.079,107.401,114.739,115.141,116.762,128.347,152.663,158.848,165.565,175.847,199.477,223.804
-4.79088,0.999193,0.0578791,5,47,0,5.03524,0.278097,65.6009,0.315374,0.278097,65.6009,0.315374,70.2204,71.1799,72.584,74.8931,75.3088,76.2347,76.2811,79.5681,80.0451,83.5463,84.9418,85.9509,85.9712,87.2269,88.2596,89.5654,90.0027,90.0925,96.2359,101.201,105.341,107.216,113.052,113.368,114.641,123.624,142.093,146.743,151.78,159.468,177.073,195.144
-4.86918,0.988351,0.0578791,6,63,0,5.1611,0.373967,75.8749,-0.420444,0.373967,75.8749,-0.420444,73.3668,73.5448,74.0052,75.1534,75.4017,75.9932,76.0241,78.4885,78.8848,82.0287,83.3796,84.3855,84.406,85.6891,86.7677,88.1592,88.6315,88.7289,95.6527,101.541,106.595,108.917,116.253,116.655,118.275,129.842,154.107,160.277,166.978,177.235,200.806,225.074
