# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = cc_model
# start_datetime = 2023-07-19 14:51:58 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Modelo1/Data/cc.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpjac79apv/0xvk06ce.json
# random
#   seed = 7250
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output1/cc/cc-20230719155158.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,H0,zeta,theta.1,theta.2,theta.3,H_theo.1,H_theo.2,H_theo.3,H_theo.4,H_theo.5,H_theo.6,H_theo.7,H_theo.8,H_theo.9,H_theo.10,H_theo.11,H_theo.12,H_theo.13,H_theo.14,H_theo.15,H_theo.16,H_theo.17,H_theo.18,H_theo.19,H_theo.20,H_theo.21,H_theo.22,H_theo.23,H_theo.24,H_theo.25,H_theo.26,H_theo.27,H_theo.28,H_theo.29,H_theo.30,H_theo.31,H_theo.32
# Adaptation terminated
# Step size = 0.06071
# Diagonal elements of inverse mass matrix:
# 0.103692, 0.0203913, 3.10498
-5.18099,0.989074,0.06071,5,31,0,6.74322,0.252234,66.8779,0.319787,0.252234,66.8779,0.319787,71.1957,72.0931,73.4072,75.5713,75.9612,76.8303,76.8739,79.9636,80.4126,83.7123,85.0296,85.9827,86.0019,87.1888,88.1655,89.4013,89.8153,89.9004,95.7267,100.446,104.39,106.177,111.747,112.049,113.265,121.859,139.578,144.047,148.891,156.29,173.254,190.692
-4.80131,0.962248,0.06071,5,31,0,5.846,0.370562,63.4205,0.127949,0.370562,63.4205,0.127949,67.3685,68.3305,69.7739,72.2127,72.6581,73.6562,73.7065,77.2998,77.8262,81.7175,83.279,84.411,84.4337,85.8452,87.0081,88.4809,88.9746,89.076,96.0319,101.669,106.377,108.508,115.145,115.505,116.953,127.164,148.124,153.393,159.096,167.796,187.685,208.066
-4.57204,0.977721,0.06071,4,31,0,5.82705,0.29258,73.5311,-0.188374,0.29258,73.5311,-0.188374,74.0276,74.4971,75.287,76.7871,77.0784,77.7472,77.7814,80.3433,80.7351,83.7342,84.9815,85.8989,85.9175,87.0763,88.042,89.2785,89.6961,89.782,95.8135,100.861,105.16,107.129,113.328,113.667,115.033,124.775,145.191,150.387,156.033,164.681,184.587,205.123
-4.92497,0.987086,0.06071,5,39,0,5.57773,0.343221,62.8163,0.3363,0.343221,62.8163,0.3363,68.4309,69.5717,71.2316,73.9405,74.4257,75.5042,75.5582,79.3625,79.9119,83.9252,85.5166,86.6646,86.6877,88.1134,89.2835,90.7604,91.2542,91.3556,98.261,103.804,108.405,110.483,116.931,117.28,118.683,128.551,148.706,153.759,159.225,167.554,186.574,206.043
-4.52842,0.997028,0.06071,5,31,0,5.04574,0.300467,65.7584,0.22483,0.300467,65.7584,0.22483,69.955,70.8859,72.2637,74.5585,74.9745,75.904,75.9507,79.2747,79.7597,83.3335,84.7639,85.7999,85.8207,87.1118,88.1749,89.5207,89.9717,90.0644,96.4168,101.566,105.868,107.817,113.89,114.22,115.545,124.906,144.171,149.024,154.281,162.305,180.679,199.541
-4.68361,0.981393,0.06071,5,63,0,5.19997,0.325139,77.2382,-0.517088,0.325139,77.2382,-0.517088,73.8285,73.8134,73.9912,74.6778,74.8437,75.2528,75.2747,77.1061,77.4126,79.9152,81.0194,81.8502,81.8672,82.9361,83.8417,85.0182,85.4195,85.5023,91.4781,96.6599,101.16,103.24,109.857,110.221,111.691,122.249,144.648,150.38,156.619,166.189,188.256,211.052
-4.21458,0.977506,0.06071,4,25,0,5.74088,0.305457,70.5774,-0.111642,0.305457,70.5774,-0.111642,71.85,72.4261,73.356,75.0535,75.3769,76.1135,76.151,78.9206,79.339,82.5091,83.8144,84.7707,84.79,85.9936,86.9936,88.2701,88.7004,88.7889,94.9622,100.085,104.426,106.408,112.632,112.972,114.339,124.067,144.35,149.496,155.083,163.632,183.279,203.517
-5.01203,0.607211,0.06071,4,19,0,7.09576,0.289732,75.4618,-0.250721,0.289732,75.4618,-0.250721,75.3214,75.7092,76.3945,77.752,78.0209,78.6427,78.6747,81.0993,81.4744,84.371,85.5861,86.483,86.5012,87.6373,88.5866,89.805,90.2171,90.302,96.2867,101.328,105.639,107.617,113.859,114.201,115.579,125.425,146.13,151.409,157.149,165.947,186.214,207.143
-4.48994,0.999359,0.06071,4,31,0,5.18007,0.319372,71.2772,-0.104454,0.319372,71.2772,-0.104454,72.6965,73.3146,74.3085,76.1162,76.4597,77.2418,77.2816,80.2149,80.6571,84.0035,85.3789,86.3859,86.4063,87.6728,88.7244,90.066,90.518,90.6109,97.0864,102.449,106.986,109.056,115.55,115.905,117.331,127.463,148.549,153.892,159.691,168.561,188.928,209.891
