# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = cc_model
# start_datetime = 2023-07-19 14:45:18 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Modelo1/Data/cc.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpxmzlm6xd/fq7hnnww.json
# random
#   seed = 17404
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output1/cc/cc-20230719154518.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,H0,zeta,theta.1,theta.2,theta.3,H_theo.1,H_theo.2,H_theo.3,H_theo.4,H_theo.5,H_theo.6,H_theo.7,H_theo.8,H_theo.9,H_theo.10,H_theo.11,H_theo.12,H_theo.13,H_theo.14,H_theo.15,H_theo.16,H_theo.17,H_theo.18,H_theo.19,H_theo.20,H_theo.21,H_theo.22,H_theo.23,H_theo.24,H_theo.25,H_theo.26,H_theo.27,H_theo.28,H_theo.29,H_theo.30,H_theo.31,H_theo.32
# Adaptation terminated
# Step size = 0.0953242
# Diagonal elements of inverse mass matrix:
# 0.0819611, 0.0198226, 0.988611
-4.76797,0.999563,0.0953242,5,31,0,5.26145,0.325047,62.9664,0.355816,0.325047,62.9664,0.355816,68.4825,69.5926,71.2054,73.8338,74.3042,75.3498,75.4021,79.0879,79.6199,83.5066,85.0477,86.1595,86.1819,87.5626,88.6959,90.1263,90.6046,90.7028,97.393,102.765,107.227,109.243,115.498,115.837,117.198,126.777,146.358,151.271,156.585,164.685,183.189,202.138
-5.6108,0.96554,0.0953242,4,23,0,7.3015,0.237246,66.2959,0.506708,0.237246,66.2959,0.506708,71.6316,72.6412,74.0932,76.4336,76.85,77.7733,77.8195,81.0574,81.5232,84.9183,86.2618,87.2305,87.25,88.4525,89.4391,90.6843,91.1006,91.1861,97.0093,101.689,105.58,107.339,112.804,113.1,114.29,122.681,139.895,144.225,148.914,156.07,172.452,189.269
-7.48469,0.580954,0.0953242,2,3,0,8.66953,0.22911,65.2524,0.351793,0.22911,65.2524,0.351793,69.3038,70.132,71.3418,73.3289,73.6865,74.4831,74.523,77.3522,77.7631,80.782,81.987,82.8589,82.8765,83.9623,84.8559,85.9868,86.3656,86.4434,91.7774,96.1019,99.7177,101.357,106.47,106.748,107.865,115.765,132.08,136.201,140.669,147.498,163.169,179.295
-6.72247,0.895295,0.0953242,2,3,0,9.03727,0.227016,67.6296,0.590832,0.227016,67.6296,0.590832,73.4131,74.4751,75.9932,78.4226,78.8529,79.8056,79.8532,83.1781,83.6548,87.1191,88.4859,89.4701,89.4899,90.7103,91.7108,92.9721,93.3935,93.48,99.3627,104.077,107.99,109.758,115.244,115.541,116.735,125.144,142.368,146.697,151.384,158.534,174.895,191.685
-6.9752,0.691775,0.0953242,2,7,0,9.9667,0.219181,66.748,0.344628,0.219181,66.748,0.344628,70.6707,71.4772,72.6569,74.5979,74.9475,75.7269,75.766,78.538,78.9411,81.9054,83.09,83.9476,83.9649,85.0334,85.9132,87.027,87.4002,87.4769,92.738,97.0103,100.586,102.209,107.273,107.548,108.655,116.49,132.7,136.798,141.244,148.042,163.652,179.729
-6.46275,0.955368,0.0953242,2,3,0,7.72451,0.21507,67.7457,0.372094,0.21507,67.7457,0.372094,71.8336,72.6614,73.8687,75.8489,76.2049,76.9979,77.0377,79.8524,80.2611,83.2632,84.4615,85.3286,85.346,86.4259,87.3146,88.4394,88.8162,88.8936,94.2011,98.5067,102.108,103.742,108.839,109.116,110.23,118.112,134.412,138.532,143.001,149.835,165.525,181.683
