# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = cc_model
# start_datetime = 2023-07-19 14:41:02 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Modelo1/Data/cc.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpb_33ojd4/ejoaesyq.json
# random
#   seed = 70993
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output1/cc/cc-20230719154102.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,H0,zeta,theta.1,theta.2,theta.3,H_theo.1,H_theo.2,H_theo.3,H_theo.4,H_theo.5,H_theo.6,H_theo.7,H_theo.8,H_theo.9,H_theo.10,H_theo.11,H_theo.12,H_theo.13,H_theo.14,H_theo.15,H_theo.16,H_theo.17,H_theo.18,H_theo.19,H_theo.20,H_theo.21,H_theo.22,H_theo.23,H_theo.24,H_theo.25,H_theo.26,H_theo.27,H_theo.28,H_theo.29,H_theo.30,H_theo.31,H_theo.32
# Adaptation terminated
# Step size = 0.116255
# Diagonal elements of inverse mass matrix:
# 0.0480965, 0.0104694, 0.388647
-7.01512,0.693103,0.116255,2,7,0,7.49914,0.333802,70.1426,-0.352717,0.333802,70.1426,-0.352717,68.8475,69.1031,69.626,70.7772,71.0154,71.5747,71.6037,73.8615,74.2182,77.0134,78.2019,79.0835,79.1014,80.2226,81.1627,82.373,82.7832,82.8677,88.8586,93.9356,98.2877,100.287,106.601,106.947,108.342,118.306,139.241,144.573,150.367,159.241,179.66,200.713
-5.33798,0.989929,0.116255,3,15,0,7.56026,0.32693,68.1494,0.118111,0.32693,68.1494,0.118111,71.8067,72.7127,74.0771,76.3939,76.8183,77.7708,77.8187,81.2615,81.7675,85.5186,87.0289,88.1253,88.1473,89.5163,90.6456,92.0776,92.558,92.6567,99.4464,104.973,109.601,111.701,118.25,118.605,120.036,130.149,150.992,156.245,161.937,170.626,190.524,210.949
-5.78195,0.92095,0.116255,2,3,0,6.2364,0.318913,65.9083,-0.0272375,0.318913,65.9083,-0.0272375,67.9696,68.6413,69.6911,71.5458,71.8931,72.6791,72.7189,75.624,76.0577,79.3135,80.6414,81.6104,81.63,82.8455,83.8523,85.1338,85.5649,85.6536,91.7992,96.8572,101.121,103.063,109.142,109.473,110.806,120.257,139.863,144.823,150.203,158.426,177.294,196.699
-4.68407,1,0.116255,2,3,0,5.6133,0.318755,66.227,0.0382185,0.318755,66.227,0.0382185,68.9299,69.6888,70.8529,72.8697,73.2434,74.0856,74.1282,77.2084,77.6649,81.0719,82.4531,83.4587,83.479,84.7378,85.7786,87.101,87.5453,87.6367,93.9467,99.1149,103.459,105.434,111.608,111.944,113.296,122.868,142.672,147.675,153.098,161.385,180.385,199.912
-4.64974,0.995002,0.116255,4,23,0,5.18678,0.370703,70.6773,-0.184256,0.370703,70.6773,-0.184256,71.3322,71.9093,72.8758,74.6996,75.0524,75.8608,75.9021,78.9806,79.4492,83.0186,84.4948,85.5779,85.5998,86.9644,88.0991,89.5486,90.0373,90.1378,97.1542,102.975,107.903,110.151,117.202,117.587,119.134,130.124,152.95,158.725,164.988,174.561,196.515,219.078
-4.64974,0.392225,0.116255,1,3,0,7.67953,0.370703,70.6773,-0.184256,0.370703,70.6773,-0.184256,71.3322,71.9093,72.8758,74.6996,75.0524,75.8608,75.9021,78.9806,79.4492,83.0186,84.4948,85.5779,85.5998,86.9644,88.0991,89.5486,90.0373,90.1378,97.1542,102.975,107.903,110.151,117.202,117.587,119.134,130.124,152.95,158.725,164.988,174.561,196.515,219.078
-4.51014,0.94717,0.116255,4,23,0,5.31172,0.328159,73.7398,-0.249474,0.328159,73.7398,-0.249474,73.5987,74.0298,74.7901,76.2922,76.5892,77.2755,77.3107,79.9792,80.3911,83.5645,84.892,85.8706,85.8905,87.1285,88.1618,89.4864,89.9341,90.0263,96.5067,101.941,106.571,108.692,115.37,115.735,117.206,127.69,149.628,155.203,161.258,170.527,191.837,213.793
-5.07216,0.815879,0.116255,3,15,0,7.51163,0.28467,73.9439,-0.330781,0.28467,73.9439,-0.330781,73.0034,73.2639,73.7748,74.8693,75.0935,75.6183,75.6455,77.7507,78.0822,80.677,81.7796,82.5976,82.6143,83.6549,84.5279,85.6522,86.0334,86.112,91.6907,96.435,100.514,102.391,108.334,108.661,109.976,119.399,139.313,144.404,149.943,158.441,178.044,198.311
-5.06576,0.877402,0.116255,4,23,0,7.23417,0.295775,64.6539,0.413166,0.295775,64.6539,0.413166,70.3067,71.4131,73.013,75.6068,76.0697,77.0973,77.1487,80.7615,81.282,85.0794,86.5831,87.6675,87.6892,89.0353,90.1398,91.5336,91.9996,92.0952,98.6095,103.838,108.181,110.142,116.231,116.561,117.886,127.212,146.29,151.079,156.26,164.16,182.215,200.714
-5.78209,0.910515,0.116255,4,23,0,7.35377,0.360378,63.7324,0.303454,0.360378,63.7324,0.303454,69.3735,70.5424,72.2487,75.0435,75.5451,76.6609,76.7168,80.6602,81.2304,85.3999,87.0548,88.249,88.273,89.7565,90.9744,92.5119,93.0261,93.1316,100.324,106.1,110.896,113.062,119.782,120.146,121.608,131.892,152.895,158.159,163.853,172.528,192.336,212.605
-6.29784,0.941061,0.116255,2,3,0,6.70336,0.342638,61.5487,0.193653,0.342638,61.5487,0.193653,65.7178,66.6652,68.0715,70.4206,70.847,71.8,71.8479,75.258,75.7556,79.4217,80.8883,81.9502,81.9716,83.2945,84.3834,85.7614,86.2231,86.3179,92.8129,98.0678,102.452,104.436,110.613,110.948,112.294,121.793,141.29,146.192,151.499,159.593,178.105,197.08
-7.16677,0.98874,0.116255,4,23,0,8.07623,0.268221,60.6697,1.06734,0.268221,60.6697,1.06734,70.0198,71.532,73.6321,76.8729,77.4342,78.6648,78.7258,82.9082,83.4957,87.6915,89.3156,90.4756,90.4988,91.9267,93.0893,94.5456,95.0301,95.1293,101.787,107.012,111.288,113.204,119.101,119.419,120.692,129.582,147.473,151.92,156.716,164.002,180.563,197.432
-10.9772,0.804988,0.116255,5,39,0,12.8714,0.259513,75.9586,-0.588458,0.259513,75.9586,-0.588458,72.5996,72.4865,72.489,72.8264,72.9231,73.1723,73.186,74.3985,74.6101,76.3886,77.1941,77.8064,77.819,78.6137,79.2922,80.1801,80.4845,80.5474,85.1556,89.2379,92.8317,94.5061,99.8764,100.174,101.375,110.079,128.846,133.697,138.992,147.144,166.046,185.684
-10.8207,1,0.116255,2,3,0,11.9143,0.254788,79.6588,-0.188859,0.254788,79.6588,-0.188859,80.1228,80.5656,81.3117,82.7316,83.0078,83.6424,83.6748,86.1118,86.4853,89.3508,90.5457,91.4259,91.4437,92.5567,93.4854,94.6758,95.0782,95.1611,100.992,105.894,110.084,112.007,118.077,118.409,119.75,129.333,149.53,154.689,160.301,168.91,188.773,209.318
