# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = cc_model
# start_datetime = 2023-07-19 14:41:02 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Modelo1/Data/cc.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpb_33ojd4/ejoaesyq.json
# random
#   seed = 70993
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output1/cc/cc-20230719154102.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,H0,zeta,theta.1,theta.2,theta.3,H_theo.1,H_theo.2,H_theo.3,H_theo.4,H_theo.5,H_theo.6,H_theo.7,H_theo.8,H_theo.9,H_theo.10,H_theo.11,H_theo.12,H_theo.13,H_theo.14,H_theo.15,H_theo.16,H_theo.17,H_theo.18,H_theo.19,H_theo.20,H_theo.21,H_theo.22,H_theo.23,H_theo.24,H_theo.25,H_theo.26,H_theo.27,H_theo.28,H_theo.29,H_theo.30,H_theo.31,H_theo.32
# Adaptation terminated
# Step size = 0.131223
# Diagonal elements of inverse mass matrix:
# 0.0423137, 0.00928369, 0.312186
-6.01114,1,0.131223,2,7,0,7.58368,0.268911,65.7697,0.523827,0.268911,65.7697,0.523827,71.8717,73.0121,74.6469,77.2703,77.7357,78.7665,78.818,82.4193,82.9359,86.691,88.1726,89.2394,89.2608,90.5834,91.6675,93.0339,93.4905,93.5841,99.9519,105.049,109.275,111.182,117.098,117.418,118.704,127.754,146.245,150.884,155.903,163.555,181.041,198.958
-5.33362,0.97632,0.131223,4,23,0,7.53582,0.388604,63.6453,0.172325,0.388604,63.6453,0.172325,68.2813,69.3528,70.9461,73.6107,74.0945,75.1758,75.2302,79.098,79.662,83.8143,85.4736,86.6744,86.6985,88.1936,89.4235,90.9792,91.5002,91.6072,98.9255,104.833,109.753,111.978,118.894,119.269,120.775,131.387,153.108,158.559,164.456,173.445,193.978,214.997
-4.27706,0.981091,0.131223,5,31,0,6.08036,0.341226,69.8281,-0.198924,0.341226,69.8281,-0.198924,70.2593,70.7622,71.6133,73.2359,73.5515,74.276,74.313,77.0876,77.5117,80.7529,82.0984,83.0872,83.1072,84.3547,85.3934,86.722,87.1704,87.2626,93.72,99.1004,103.668,105.755,112.314,112.672,114.114,124.371,145.752,151.174,157.059,166.06,186.732,208.007
-7.50574,0.795152,0.131223,5,31,0,7.88703,0.301549,54.4224,1.07972,0.301549,54.4224,1.07972,63.857,65.3672,67.4591,70.6757,71.2315,72.4489,72.5092,76.6348,77.2131,81.3345,82.9262,84.0619,84.0846,85.4814,86.6178,88.0401,88.5129,88.6098,95.0958,100.171,104.317,106.173,111.878,112.185,113.415,121.994,139.213,143.485,148.09,155.081,170.951,187.096
-7.1412,1,0.131223,3,7,0,7.95902,0.314957,52.7746,1.3274,0.314957,52.7746,1.3274,63.9322,65.6421,67.9873,71.5487,72.1592,73.4921,73.558,78.0339,78.6569,83.07,84.7631,85.9677,85.9918,87.4696,88.6692,90.1672,90.6644,90.7662,97.5505,102.82,107.105,109.018,114.879,115.194,116.455,125.219,142.699,147.019,151.669,158.718,174.679,190.873
-7.45956,0.953468,0.131223,5,59,0,8.38183,0.184086,62.5133,1.22541,0.184086,62.5133,1.22541,70.0443,71.2588,72.9462,75.5529,76.0048,76.9961,77.0452,80.42,80.8948,84.2911,85.6084,86.55,86.5689,87.7291,88.6746,89.8599,90.2545,90.3354,95.7705,100.05,103.563,105.139,109.999,110.261,111.313,118.668,133.541,137.249,141.254,147.347,161.228,175.406
