# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = cc_model
# start_datetime = 2023-07-19 14:53:27 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Modelo1/Data/cc.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmp2i3gfcib/syq55_12.json
# random
#   seed = 30251
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output1/cc/cc-20230719155327.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,H0,zeta,theta.1,theta.2,theta.3,H_theo.1,H_theo.2,H_theo.3,H_theo.4,H_theo.5,H_theo.6,H_theo.7,H_theo.8,H_theo.9,H_theo.10,H_theo.11,H_theo.12,H_theo.13,H_theo.14,H_theo.15,H_theo.16,H_theo.17,H_theo.18,H_theo.19,H_theo.20,H_theo.21,H_theo.22,H_theo.23,H_theo.24,H_theo.25,H_theo.26,H_theo.27,H_theo.28,H_theo.29,H_theo.30,H_theo.31,H_theo.32
# Adaptation terminated
# Step size = 0.121342
# Diagonal elements of inverse mass matrix:
# 0.00461565, 49.8083, 0.345102
-8.91381,0.941049,0.121342,5,31,0,10.2366,0.280788,57.3437,1.02033,0.280788,57.3437,1.02033,66.2564,67.7062,69.722,72.8369,73.3769,74.5611,74.6198,78.648,79.2143,83.2603,84.8272,85.9466,85.969,87.3472,88.4696,89.8758,90.3436,90.4394,96.871,101.92,106.054,107.906,113.608,113.915,115.147,123.744,141.051,145.352,149.992,157.041,173.062,189.382
-9.12568,0.964412,0.121342,5,31,0,9.61916,0.264216,59.7003,1.09987,0.264216,59.7003,1.09987,68.9837,70.4778,72.5509,75.7456,76.2985,77.5103,77.5703,81.6848,82.2625,86.385,87.9797,89.1184,89.1412,90.5426,91.6833,93.1121,93.5872,93.6846,100.212,105.331,109.519,111.395,117.168,117.479,118.725,127.424,144.922,149.27,153.959,161.082,177.267,193.752
-9.05751,0.998134,0.121342,2,7,0,9.25391,0.261943,58.7454,0.927782,0.261943,58.7454,0.927782,66.7097,68.0354,69.8888,72.7729,73.2751,74.3784,74.4332,78.2062,78.7387,82.5572,84.0418,85.1041,85.1253,86.4353,87.5035,88.8436,89.2898,89.3813,95.536,100.389,104.374,106.163,111.68,111.977,113.17,121.518,138.387,142.59,147.128,154.028,169.735,185.763
-8.87399,0.98312,0.121342,5,31,0,9.86977,0.237399,67.5432,0.218363,0.237399,67.5432,0.218363,70.9239,71.6835,72.8122,74.7029,75.047,75.8171,75.8558,78.6245,79.0302,82.0324,83.2398,84.1162,84.1338,85.2282,86.131,87.2762,87.6605,87.7395,93.1784,97.6182,101.346,103.04,108.336,108.624,109.784,118.002,135.044,139.359,144.04,151.201,167.652,184.601
-8.6251,0.974445,0.121342,3,11,0,10.2833,0.282923,68.1328,0.273497,0.282923,68.1328,0.273497,72.6529,73.619,75.0402,77.3914,77.816,78.7634,78.8109,82.186,82.6771,86.2893,87.7323,88.7766,88.7976,90.0982,91.1685,92.5228,92.9765,93.0697,99.4535,104.622,108.938,110.893,116.982,117.313,118.642,128.026,147.34,152.205,157.476,165.523,183.953,202.877
-9.65062,0.999753,0.121342,4,23,0,11.8971,0.324965,54.107,1.08306,0.324965,54.107,1.08306,64.1815,65.7843,68.001,71.4025,71.9895,73.2743,73.3379,77.6851,78.2936,82.6256,84.2964,85.4879,85.5117,86.9764,88.1674,89.6575,90.1526,90.2541,97.039,102.34,106.666,108.601,114.544,114.864,116.145,125.072,142.961,147.394,152.172,159.423,175.871,192.592
-9.6725,0.975702,0.121342,3,11,0,10.2009,0.328959,56.2231,1.07004,0.328959,56.2231,1.07004,66.7139,68.3855,70.698,74.2477,74.8604,76.2016,76.268,80.8071,81.4426,85.9671,87.7125,88.9573,88.9821,90.5123,91.7567,93.3135,93.8309,93.9369,101.027,106.566,111.088,113.111,119.323,119.657,120.997,130.328,149.029,153.664,158.659,166.239,183.435,200.917
-11.1908,0.716723,0.121342,3,15,0,15.6896,0.256743,59.4619,0.672844,0.256743,59.4619,0.672844,65.7229,66.836,68.4152,70.9179,71.3585,72.3315,72.38,75.7508,76.2314,79.7063,81.0698,82.0493,82.0689,83.2809,84.2725,85.5202,85.9365,86.0219,91.806,96.4116,100.218,101.932,107.24,107.527,108.679,116.771,133.248,137.373,141.833,148.628,164.14,180.016
-10.4901,0.972214,0.121342,4,19,0,12.7239,0.265923,66.5448,0.0248576,0.265923,66.5448,0.0248576,68.7095,69.3356,70.3015,71.9865,72.3001,73.0082,73.044,75.6485,76.0362,78.9418,80.1254,80.9889,81.0063,82.0893,82.9864,84.1284,84.5125,84.5915,90.0724,94.5911,98.4068,100.146,105.6,105.897,107.095,115.601,133.318,137.813,142.693,150.162,167.334,185.036
-9.1491,0.992042,0.121342,3,15,0,10.8916,0.300325,66.2111,0.38101,0.300325,66.2111,0.38101,71.8063,72.9197,74.5349,77.1632,77.6333,78.6777,78.73,82.4103,82.9415,86.8217,88.3604,89.4706,89.4929,90.8717,92.0037,93.4326,93.9105,94.0086,100.696,106.07,110.536,112.554,118.821,119.161,120.525,130.132,149.797,154.734,160.077,168.224,186.848,205.934
-7.6992,0.990872,0.121342,4,23,0,9.47874,0.272637,70.5361,-0.0480384,0.272637,70.5361,-0.0480384,72.2411,72.8337,73.7677,75.4342,75.748,76.4599,76.4961,79.1454,79.5429,82.5412,83.7703,84.6694,84.6875,85.8176,86.7554,87.9514,88.3542,88.4371,94.2073,98.9881,103.037,104.885,110.69,111.007,112.283,121.36,140.312,145.126,150.355,158.36,176.774,195.765
-8.50055,0.925479,0.121342,2,3,0,8.54311,0.272092,71.2817,0.0771073,0.272092,71.2817,0.0771073,74.1172,74.865,76.0038,77.9628,78.3245,79.1389,79.18,82.1511,82.5908,85.8711,87.2008,88.169,88.1885,89.4007,90.4031,91.6773,92.1055,92.1935,98.2816,103.278,107.486,109.401,115.395,115.722,117.036,126.357,145.713,150.614,155.933,164.069,182.755,201.997
-8.84377,0.888453,0.121342,4,27,0,11.0324,0.264362,63.0746,0.764219,0.264362,63.0746,0.764219,70.5526,71.8459,73.6696,76.5375,77.0401,78.1475,78.2026,82.0181,82.5597,86.4623,87.9877,89.0816,89.1035,90.455,91.5592,92.9468,93.4094,93.5043,99.9111,104.991,109.177,111.06,116.879,117.194,118.455,127.297,145.241,149.724,154.568,161.941,178.751,195.932
-8.19849,0.99693,0.121342,2,3,0,8.94054,0.262525,62.9326,0.676073,0.262525,62.9326,0.676073,69.7239,70.9287,72.637,75.3423,75.8185,76.8694,76.9218,80.5607,81.0791,84.8268,86.2965,87.3521,87.3733,88.6792,89.7473,91.0911,91.5395,91.6314,97.8574,102.812,106.904,108.747,114.451,114.759,115.997,124.686,142.37,146.795,151.579,158.866,175.497,192.512
-8.61197,0.958282,0.121342,3,11,0,8.87341,0.245431,61.8309,0.757519,0.245431,61.8309,0.757519,68.6192,69.7999,71.4675,74.0957,74.5569,75.5739,75.6245,79.1347,79.6337,83.2342,84.6435,85.655,85.6752,86.9256,87.9477,89.233,89.6616,89.7495,95.6942,100.417,104.315,106.069,111.496,111.789,112.967,121.228,138.027,142.23,146.772,153.691,169.48,185.633
-8.84061,0.99993,0.121342,4,15,0,9.03183,0.229255,63.7688,0.864423,0.229255,63.7688,0.864423,70.9989,72.2283,73.9565,76.6644,77.138,78.1806,78.2324,81.8173,82.3255,85.9832,87.4113,88.4351,88.4556,89.7201,90.753,92.0506,92.4832,92.5719,98.5601,103.306,107.218,108.977,114.415,114.708,115.887,124.152,140.936,145.131,149.665,156.569,172.318,188.424
-8.75624,0.6364,0.121342,3,11,0,13.0832,0.229693,65.6052,0.675539,0.229693,65.6052,0.675539,71.8342,72.9466,74.5272,77.0377,77.4804,78.4585,78.5072,81.9029,82.3878,85.8997,87.2802,88.2728,88.2927,89.5217,90.5279,91.7949,92.2179,92.3047,98.1918,102.892,106.783,108.537,113.976,114.271,115.453,123.765,140.738,144.996,149.603,156.626,172.68,189.134
-7.7193,0.979379,0.121342,4,23,0,13.4705,0.330358,75.379,-0.3384,0.330358,75.379,-0.3384,74.1738,74.4698,75.0577,76.3276,76.5883,77.199,77.2306,79.6814,80.0672,83.0832,84.3625,85.3108,85.33,86.5351,87.5449,88.8441,89.2844,89.3751,95.797,101.232,105.889,108.027,114.779,115.149,116.64,127.289,149.66,155.357,161.547,171.029,192.847,215.343
-7.7193,0.535879,0.121342,1,3,0,10.093,0.330358,75.379,-0.3384,0.330358,75.379,-0.3384,74.1738,74.4698,75.0577,76.3276,76.5883,77.199,77.2306,79.6814,80.0672,83.0832,84.3625,85.3108,85.33,86.5351,87.5449,88.8441,89.2844,89.3751,95.797,101.232,105.889,108.027,114.779,115.149,116.64,127.289,149.66,155.357,161.547,171.029,192.847,215.343
-7.47705,0.787263,0.121342,4,23,0,9.29691,0.302808,68.8714,-0.0552874,0.302808,68.8714,-0.0552874,70.6481,71.2794,72.2759,74.0553,74.3903,75.1505,75.189,78.0157,78.4395,81.6327,82.9399,83.8954,83.9147,85.115,86.1104,87.3791,87.8062,87.8941,94.0008,99.0463,103.31,105.255,111.352,111.684,113.023,122.529,142.309,147.321,152.761,161.083,180.197,199.876
-7.55619,0.964343,0.121342,3,15,0,8.91563,0.340398,68.2459,-0.00336978,0.340398,68.2459,-0.00336978,70.7759,71.5503,72.7508,74.8533,75.245,76.1298,76.1746,79.4272,79.9109,83.5296,85.0002,86.0717,86.0934,87.4357,88.5461,89.9579,90.4324,90.5299,97.275,102.805,107.455,109.569,116.179,116.539,117.985,128.231,149.419,154.769,160.568,169.425,189.726,210.58
-7.95677,0.947555,0.121342,5,31,0,8.89753,0.284369,70.2133,-0.126283,0.284369,70.2133,-0.126283,71.2561,71.7718,72.6104,74.1531,74.4481,75.1215,75.1558,77.6988,78.0842,81.0129,82.2225,83.1099,83.1278,84.246,85.176,86.3646,86.7654,86.8479,92.6153,97.419,101.499,103.365,109.233,109.554,110.845,120.045,139.291,144.184,149.5,157.641,176.375,195.698
-7.59194,0.998412,0.121342,4,31,0,8.34819,0.295824,75.1093,-0.340906,0.295824,75.1093,-0.340906,74.008,74.2679,74.7871,75.9135,76.1453,76.6888,76.7169,78.9047,79.25,81.9552,83.1058,83.9598,83.9771,85.0637,85.9753,87.1496,87.5478,87.6298,93.4567,98.4108,102.669,104.628,110.827,111.168,112.539,122.36,143.092,148.387,154.148,162.982,183.349,204.393
