# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = cc_model
# start_datetime = 2023-07-27 20:11:52 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Modelo1/Data/cc.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmptlygldh0/ep91e15r.json
# random
#   seed = 67630
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output1/cc/cc-20230727211152.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,H0,zeta,theta.1,theta.2,theta.3,H_theo.1,H_theo.2,H_theo.3,H_theo.4,H_theo.5,H_theo.6,H_theo.7,H_theo.8,H_theo.9,H_theo.10,H_theo.11,H_theo.12,H_theo.13,H_theo.14,H_theo.15,H_theo.16,H_theo.17,H_theo.18,H_theo.19,H_theo.20,H_theo.21,H_theo.22,H_theo.23,H_theo.24,H_theo.25,H_theo.26,H_theo.27,H_theo.28,H_theo.29,H_theo.30,H_theo.31,H_theo.32
# Adaptation terminated
# Step size = 0.436845
# Diagonal elements of inverse mass matrix:
# 0.0279828, 0.00194145, 0.0102017
-5.9729,0.978698,0.436845,3,7,0,6.32177,0.375754,64.0687,0.140167,64.0687,0.375754,0.140167,67.0678,67.967,69.3504,71.7463,72.1894,73.1867,73.237,76.8652,77.4003,81.3726,82.9728,84.1344,84.1578,85.6076,86.8031,88.3182,88.8262,88.9306,96.0961,101.907,106.758,108.955,115.79,116.161,117.651,128.155,149.681,155.086,160.933,169.847,190.207,211.049
-9.59303,0.86162,0.436845,2,3,0,10.0809,0.443415,60.7376,0.234059,60.7376,0.443415,0.234059,64.3348,65.4012,67.0322,69.8319,70.3465,71.5013,71.5594,75.7243,76.3343,80.8323,82.6308,83.9319,83.958,85.5773,86.9085,88.5911,89.1542,89.2698,97.1582,103.495,108.752,111.124,118.475,118.872,120.469,131.681,154.47,160.163,166.312,175.668,196.974,218.713
-9.91533,0.986759,0.436845,2,3,0,10.1823,0.436574,59.7343,0.224009,59.7343,0.436574,0.224009,63.1926,64.219,65.7898,68.4886,68.985,70.0992,70.1553,74.1774,74.7668,79.1165,80.857,82.1166,82.1419,83.7099,84.9994,86.6296,87.1753,87.2873,94.9367,101.087,106.193,108.497,115.641,116.028,117.58,128.484,150.666,156.21,162.199,171.313,192.073,213.262
-9.21398,0.975658,0.436845,2,3,0,10.1275,0.458432,60.7523,0.20534,60.7523,0.458432,0.20534,64.3882,65.4669,67.1173,69.9521,70.4732,71.6431,71.702,75.9233,76.5417,81.1038,82.9285,84.2489,84.2754,85.9187,87.27,88.9781,89.5497,89.6671,97.6777,104.115,109.456,111.866,119.337,119.741,121.364,132.761,155.93,161.719,167.972,177.485,199.151,221.258
-6.39838,0.984022,0.436845,3,7,0,11.858,0.446579,62.2716,-0.0602646,62.2716,0.446579,-0.0602646,65.155,66.0292,67.3818,69.7435,70.1826,71.1735,71.2236,74.8549,75.3935,79.4121,81.04,82.2244,82.2483,83.7298,84.9538,86.5079,87.0297,87.1369,94.528,100.556,105.605,107.896,115.039,115.427,116.987,128.004,150.654,156.351,162.519,171.927,193.436,215.472
-6.98875,0.599843,0.436845,3,15,0,10.3274,0.43375,66.9195,-0.15401,66.9195,0.43375,-0.15401,69.6523,70.4893,71.7907,74.0806,74.5086,75.4766,75.5257,79.0989,79.6318,83.6296,85.2585,86.4467,86.4707,87.9604,89.1938,90.763,91.2907,91.3991,98.9109,105.079,110.269,112.629,120.009,120.41,122.026,133.464,157.101,163.065,169.527,179.395,201.995,225.19
-8.00063,1,0.436845,3,7,0,8.81367,0.214027,74.1483,0.145836,74.1483,0.214027,0.145836,76.1541,76.7626,77.7049,79.3539,79.661,80.355,80.3901,82.9434,83.3235,86.1721,87.3323,88.1787,88.1957,89.2573,90.1365,91.2557,91.6322,91.7096,97.0821,101.513,105.257,106.964,112.32,112.613,113.789,122.155,139.615,144.051,148.871,156.254,173.249,190.794
