# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = cc_model
# start_datetime = 2023-07-19 14:51:58 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Modelo1/Data/cc.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpjac79apv/0xvk06ce.json
# random
#   seed = 7250
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output1/cc/cc-20230719155158.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,H0,zeta,theta.1,theta.2,theta.3,H_theo.1,H_theo.2,H_theo.3,H_theo.4,H_theo.5,H_theo.6,H_theo.7,H_theo.8,H_theo.9,H_theo.10,H_theo.11,H_theo.12,H_theo.13,H_theo.14,H_theo.15,H_theo.16,H_theo.17,H_theo.18,H_theo.19,H_theo.20,H_theo.21,H_theo.22,H_theo.23,H_theo.24,H_theo.25,H_theo.26,H_theo.27,H_theo.28,H_theo.29,H_theo.30,H_theo.31,H_theo.32
# Adaptation terminated
# Step size = 0.10081
# Diagonal elements of inverse mass matrix:
# 0.0584267, 0.011918, 0.549838
-5.46132,0.995463,0.10081,2,7,0,7.32112,0.39144,66.0777,0.044988,0.39144,66.0777,0.044988,69.4539,70.3849,71.8067,74.2548,74.7066,75.7229,75.7742,79.4704,80.0158,84.0684,85.7034,86.8912,86.9151,88.3989,89.6233,91.1762,91.6973,91.8043,99.169,105.16,110.173,112.446,119.528,119.913,121.459,132.374,154.81,160.453,166.563,175.883,197.195,219.037
-4.59847,0.995179,0.10081,4,31,0,5.62422,0.389899,68.7409,-0.174687,0.389899,68.7409,-0.174687,69.5311,70.1373,71.146,73.0374,73.402,74.2364,74.279,77.4453,77.9261,81.58,83.0876,84.1926,84.215,85.606,86.7616,88.2366,88.7337,88.8359,95.9583,101.852,106.832,109.102,116.213,116.601,118.16,129.221,152.146,157.938,164.218,173.811,195.793,218.367
-4.55074,0.982618,0.10081,5,31,0,4.95898,0.293923,66.2312,0.187957,0.293923,66.2312,0.187957,70.0475,70.924,72.2293,74.4189,74.8175,75.7096,75.7544,78.9591,79.4281,82.8944,84.2858,85.2948,85.3151,86.5739,87.6114,88.9261,89.3669,89.4575,95.6801,100.738,104.972,106.893,112.882,113.207,114.516,123.766,142.843,147.654,152.867,160.829,179.074,197.816
-4.57732,0.999757,0.10081,5,31,0,4.9395,0.389317,69.4898,-0.209724,0.389317,69.4898,-0.209724,69.8414,70.3929,71.3323,73.1315,73.4818,74.2867,74.3278,77.4102,77.8811,81.4761,82.9661,84.0601,84.0823,85.4615,86.6089,88.0752,88.5697,88.6715,95.7763,101.674,106.667,108.945,116.088,116.478,118.046,129.175,152.273,158.114,164.448,174.125,196.309,219.097
-4.59204,0.836381,0.10081,3,11,0,5.87877,0.334693,71.9568,-0.163182,0.334693,71.9568,-0.163182,72.7975,73.3611,74.2941,76.0373,76.3731,77.1412,77.1804,80.0968,80.54,83.9137,85.3084,86.3318,86.3525,87.6419,88.7144,90.0845,90.5466,90.6417,97.2819,102.8,107.478,109.614,116.322,116.688,118.162,128.64,150.465,155.998,162.002,171.185,192.272,213.974
-6.22503,0.841336,0.10081,4,31,0,6.92996,0.350758,67.9767,-0.242066,0.350758,67.9767,-0.242066,67.9216,68.3579,69.1218,70.6208,70.9162,71.5979,71.6329,74.2739,74.6806,77.8059,79.11,80.0703,80.0898,81.3035,82.3155,83.6116,84.0494,84.1395,90.462,95.7467,100.241,102.296,108.759,109.112,110.534,120.654,141.768,147.124,152.937,161.83,182.253,203.271
-5.16087,1,0.10081,2,3,0,6.0492,0.3502,68.2235,-0.201953,0.3502,68.2235,-0.201953,68.6218,69.1212,69.9681,71.5851,71.8997,72.6222,72.6591,75.4268,75.8498,79.0829,80.4248,81.4108,81.4307,82.6746,83.7102,85.0345,85.4814,85.5734,92.007,97.3641,101.91,103.986,110.509,110.865,112.299,122.492,143.724,149.105,154.944,163.874,184.374,205.464
-5.49086,0.934092,0.10081,5,31,0,6.20694,0.282987,73.8075,-0.3504,0.282987,73.8075,-0.3504,72.6772,72.9079,73.3779,74.4113,74.6251,75.1274,75.1535,77.1852,77.5068,80.0331,81.1104,81.9108,81.927,82.9464,83.8024,84.9059,85.2804,85.3576,90.8481,95.5294,99.5603,101.417,107.299,107.622,108.925,118.265,138.03,143.086,148.59,157.034,176.52,196.673
-4.21424,0.934811,0.10081,5,31,0,5.97409,0.36159,70.3888,-0.221885,0.36159,70.3888,-0.221885,70.5734,71.0726,71.9314,73.5917,73.9166,74.6643,74.7026,77.5807,78.0219,81.4012,82.8064,83.8397,83.8606,85.165,86.2513,87.6412,88.1104,88.2069,94.966,100.598,105.378,107.562,114.422,114.797,116.305,127.024,149.345,155,161.136,170.519,192.052,214.198
-4.41092,0.971248,0.10081,5,31,0,5.03679,0.365063,73.5828,-0.335406,0.365063,73.5828,-0.335406,72.3204,72.6456,73.2876,74.6668,74.9493,75.6102,75.6444,78.2882,78.7034,81.941,83.3106,84.3244,84.3449,85.6318,86.7089,88.0932,88.5618,88.6583,95.4747,101.219,106.126,108.375,115.463,115.851,117.413,128.55,151.843,157.759,164.181,174.009,196.585,219.822
-4.40577,0.884101,0.10081,3,11,0,5.15081,0.332357,73.5365,-0.256847,0.332357,73.5365,-0.256847,73.3083,73.7318,74.4841,75.9787,76.275,76.9601,76.9953,79.665,80.0776,83.2592,84.5911,85.5733,85.5932,86.8361,87.8736,89.2038,89.6535,89.7461,96.2567,101.717,106.371,108.503,115.214,115.581,117.06,127.597,149.641,155.242,161.325,170.637,192.041,214.092
-4.38959,1,0.10081,5,31,0,4.68174,0.35011,66.5639,0.0414207,0.35011,66.5639,0.0414207,69.576,70.4146,71.6985,73.9167,74.327,75.2509,75.2975,78.6679,79.1664,82.8796,84.3817,85.4742,85.4963,86.8626,87.9912,89.4242,89.9053,90.0042,96.8223,102.389,107.059,109.179,115.797,116.157,117.604,127.835,148.94,154.26,160.024,168.825,188.977,209.661
-6.08741,0.929372,0.10081,5,63,0,6.30462,0.303674,82.6311,-0.570707,0.303674,82.6311,-0.570707,78.5608,78.4483,78.4952,78.9914,79.1258,79.4677,79.4863,81.1075,81.3869,83.7132,84.7577,85.5486,85.5648,86.5882,87.4593,88.5961,88.985,89.0653,94.9117,100.04,104.525,106.606,113.251,113.618,115.099,125.774,148.571,154.428,160.808,170.609,193.25,216.684
-4.54302,0.989998,0.10081,5,31,0,6.62552,0.305344,68.8783,-0.0810661,0.305344,68.8783,-0.0810661,70.4187,71.0213,71.9816,73.7126,74.0402,74.7847,74.8225,77.6044,78.0228,81.1832,82.4802,83.4292,83.4484,84.6415,85.6317,86.8945,87.3199,87.4074,93.4983,98.5398,102.805,104.751,110.857,111.19,112.531,122.06,141.902,146.932,152.393,160.746,179.937,199.698
-4.39826,0.996538,0.10081,4,31,0,6.86528,0.291469,69.2773,-0.00243675,0.291469,69.2773,-0.00243675,71.4907,72.1689,73.2219,75.0709,75.416,76.1963,76.2358,79.1133,79.5423,82.7603,84.072,85.0292,85.0485,86.2491,87.2436,88.5096,88.9354,89.023,95.0971,100.101,104.323,106.246,112.274,112.602,113.924,123.31,142.82,147.763,153.126,161.33,180.172,199.572
-5.29117,0.921646,0.10081,4,23,0,5.8003,0.327194,64.0274,0.117423,0.327194,64.0274,0.117423,67.4597,68.3107,69.5925,71.7691,72.168,73.0629,73.108,76.3432,76.8187,80.344,81.7633,82.7937,82.8145,84.1011,85.1625,86.5083,86.9598,87.0526,93.4342,98.6287,102.979,104.952,111.108,111.442,112.787,122.292,141.883,146.821,152.17,160.337,179.04,198.239
-4.39769,0.978964,0.10081,4,23,0,6.19608,0.319709,69.0943,0.00249409,0.319709,69.0943,0.00249409,71.562,72.3081,73.4637,75.4863,75.8631,76.7142,76.7572,79.8872,80.3529,83.8388,85.2565,86.2899,86.3108,87.6058,88.6774,90.0405,90.4987,90.5929,97.1135,102.468,106.975,109.026,115.442,115.791,117.197,127.158,147.796,153.013,158.67,167.316,187.147,207.534
