# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = cc_model
# start_datetime = 2023-07-20 10:58:12 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Modelo1/Data/cc.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmp5qz_s0lv/w6dpjhpy.json
# random
#   seed = 49479
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output1/cc/cc-20230720115812.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,H0,zeta,theta.1,theta.2,theta.3,H_theo.1,H_theo.2,H_theo.3,H_theo.4,H_theo.5,H_theo.6,H_theo.7,H_theo.8,H_theo.9,H_theo.10,H_theo.11,H_theo.12,H_theo.13,H_theo.14,H_theo.15,H_theo.16,H_theo.17,H_theo.18,H_theo.19,H_theo.20,H_theo.21,H_theo.22,H_theo.23,H_theo.24,H_theo.25,H_theo.26,H_theo.27,H_theo.28,H_theo.29,H_theo.30,H_theo.31,H_theo.32
# Adaptation terminated
# Step size = 0.369902
# Diagonal elements of inverse mass matrix:
# 0.0339305, 0.00183412, 0.00836492
-6.85385,0.957021,0.369902,2,3,0,7.14082,0.428424,67.0839,-0.103025,67.0839,0.428424,-0.103025,69.9406,70.8113,72.1619,74.5296,74.9711,75.9685,76.019,79.6883,80.2342,84.3192,85.9792,87.1888,87.2132,88.7282,89.9813,91.5742,92.1095,92.2195,99.8233,106.049,111.278,113.653,121.073,121.476,123.099,134.576,158.246,164.212,170.674,180.537,203.112,226.267
-4.76103,0.788636,0.369902,2,3,0,8.8681,0.390095,65.8287,-0.0436973,65.8287,0.390095,-0.0436973,68.5424,69.3669,70.6439,72.8779,73.2938,74.2331,74.2805,77.73,78.2425,82.0738,83.6291,84.7619,84.7847,86.2029,87.3756,88.8659,89.3666,89.4695,96.5778,102.394,107.277,109.496,116.424,116.8,118.316,129.032,151.139,156.712,162.749,171.964,193.062,214.708
-5.20435,0.939887,0.369902,4,15,0,6.4611,0.251749,70.8961,0.0119501,70.8961,0.251749,0.0119501,72.8989,73.5102,74.4596,76.1284,76.4402,77.1455,77.1813,79.7864,80.1754,83.0982,84.2919,85.1639,85.1815,86.2762,87.1838,88.3402,88.7294,88.8095,94.3749,98.9765,102.87,104.646,110.224,110.528,111.754,120.473,138.678,143.304,148.33,156.025,173.735,192.01
-4.80522,0.888218,0.369902,2,7,0,7.94076,0.300746,70.4308,0.0193315,70.4308,0.300746,0.0193315,72.8176,73.5432,74.6678,76.6377,77.0049,77.8343,77.8763,80.9284,81.3827,84.785,86.1695,87.1789,87.1993,88.4646,89.5119,90.8443,91.2923,91.3844,97.7636,103.007,107.424,109.435,115.728,116.071,117.451,127.233,147.525,152.659,158.227,166.741,186.279,206.379
-6.03123,0.982484,0.369902,2,7,0,7.45044,0.24572,70.0539,0.127211,70.0539,0.24572,0.127211,72.1921,72.84,73.8424,75.5943,75.9204,76.6565,76.6938,79.3982,79.8003,82.8089,84.032,84.9237,84.9417,86.059,86.9838,88.16,88.5555,88.6368,94.2681,98.8979,102.8,104.577,110.143,110.446,111.667,120.33,138.337,142.9,147.852,155.428,172.837,190.772
-6.71894,0.904855,0.369902,4,15,0,9.67832,0.325606,71.8894,-0.154185,71.8894,0.325606,-0.154185,74.1037,74.786,75.8507,77.7346,78.0881,78.8892,78.9299,81.9054,82.3516,85.7154,87.0944,88.1031,88.1235,89.3915,90.4439,91.7863,92.2384,92.3315,98.8101,104.179,108.727,110.803,117.322,117.678,119.11,129.301,150.56,155.956,161.816,170.784,191.4,212.645
