# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = cc_model
# start_datetime = 2023-07-20 10:36:15 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = Modelo1/Data/cc.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpngs56yab/saotzy9x.json
# random
#   seed = 96465
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output1/cc/cc-20230720113615_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,H0,zeta,theta.1,theta.2,theta.3,H_theo.1,H_theo.2,H_theo.3,H_theo.4,H_theo.5,H_theo.6,H_theo.7,H_theo.8,H_theo.9,H_theo.10,H_theo.11,H_theo.12,H_theo.13,H_theo.14,H_theo.15,H_theo.16,H_theo.17,H_theo.18,H_theo.19,H_theo.20,H_theo.21,H_theo.22,H_theo.23,H_theo.24,H_theo.25,H_theo.26,H_theo.27,H_theo.28,H_theo.29,H_theo.30,H_theo.31,H_theo.32
# Adaptation terminated
# Step size = 0.347767
# Diagonal elements of inverse mass matrix:
# 0.0367398, 0.00223374, 0.00774548
-4.90177,0.981192,0.347767,3,7,0,6.57712,0.342265,69.3194,-0.0831586,69.3194,0.342265,-0.0831586,71.7362,72.4752,73.6238,75.6438,76.0213,76.8752,76.9185,80.0715,80.5421,84.0745,85.5154,86.5671,86.5884,87.9078,89.0009,90.3925,90.8607,90.957,97.6347,103.135,107.773,109.886,116.503,116.864,118.314,128.607,149.968,155.373,161.235,170.197,190.762,211.912
-4.66634,0.90865,0.347767,2,3,0,5.57869,0.347271,68.6291,-0.0760101,68.6291,0.347271,-0.0760101,71.0738,71.8206,72.9808,75.0196,75.4004,76.2616,76.3052,79.4827,79.9566,83.512,84.9614,86.0189,86.0402,87.3666,88.4651,89.8634,90.3337,90.4304,97.1341,102.65,107.3,109.417,116.044,116.406,117.858,128.159,149.52,154.923,160.781,169.736,190.276,211.395
-4.88391,0.999135,0.347767,3,7,0,5.33256,0.290564,71.1839,-0.053718,71.1839,0.290564,-0.053718,73.3593,74.025,75.0601,76.8825,77.2233,77.9946,78.0336,80.8857,81.3119,84.5159,85.8251,86.7816,86.8009,88.0018,88.9974,90.2661,90.6931,90.7809,96.8856,101.93,106.196,108.142,114.246,114.579,115.92,125.45,145.31,150.35,155.821,164.194,183.444,203.281
-10.4085,0.90618,0.347767,2,5,0,11.3434,0.209362,75.9074,-0.212537,75.9074,0.209362,-0.212537,77.3216,77.7629,78.4563,79.6963,79.9308,80.4642,80.4913,82.4955,82.7989,85.1088,86.0663,86.7705,86.7848,87.6743,88.4161,89.3666,89.6879,89.754,94.4137,98.3451,101.717,103.269,108.184,108.454,109.543,117.362,134.004,138.284,142.953,150.135,166.787,184.105
-6.33415,0.964333,0.347767,3,7,0,11.9286,0.276918,73.3826,-0.0694077,73.3826,0.276918,-0.0694077,75.4883,76.134,77.1394,78.9124,79.2444,79.9962,80.0343,82.8197,83.2365,86.375,87.6597,88.5989,88.6179,89.7981,90.7772,92.0256,92.4461,92.5326,98.5534,103.541,107.766,109.695,115.754,116.085,117.417,126.898,146.705,151.738,157.206,165.58,184.849,204.728
-5.18818,0.992175,0.347767,2,7,0,8.82453,0.351701,65.1183,-0.031269,65.1183,0.351701,-0.031269,67.5725,68.3192,69.4766,71.5041,71.882,72.7357,72.7788,75.9189,76.3861,79.883,81.3049,82.3412,82.3621,83.6605,84.7349,86.101,86.5603,86.6547,93.1855,98.5426,103.049,105.098,111.506,111.854,113.257,123.193,143.744,148.933,154.558,163.151,182.845,203.075
