# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = cmb4_4_model
# start_datetime = 2023-07-26 13:00:45 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = Model3/Data/cmb.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpxnpwqt8s/46tdhvv7.json
# random
#   seed = 35252
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output3/cmb/cmb4_4-20230726140045_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,H0,Omb,Om,c,h,Omega_b,Omega_c,wr,Omega_r,lambda,g1,g2,zstar,faketheta.1,faketheta.2,faketheta.3,faketheta.4,faketheta.5,faketheta.6,y1,dy1,y2,dy2,S.1.1,S.1.2,sol,la,R,wb,x.1,x.2,x.3
2.84261,0.822433,0.0228132,3,7,0,-1.64786,72.8101,0.0422641,0.26745,299790,0.728101,0.0422641,0.225186,4.15e-05,7.82825e-05,0.411347,0.0608582,0.548053,1091.75,0.728101,0.0422641,0.225186,7.82825e-05,0.411347,1091.75,1,0.286911,0,1,21461.7,3.37335,0.0351422,301.567,1.74455,0.0224055,-0.00347721,0.00384828,0.000125543
1.92453,0.763364,0.0228132,3,7,0,-0.182515,72.8071,0.0423312,0.268009,299790,0.728071,0.0423312,0.225678,4.15e-05,7.82889e-05,0.411144,0.0607886,0.548021,1091.73,0.728071,0.0423312,0.225678,7.82889e-05,0.411144,1091.73,1,0.287609,0,1,21478.2,3.37051,0.0351187,301.513,1.7449,0.0224393,-0.0565179,0.0041987,0.000159256
3.84597,0.979635,0.0228132,3,11,0,-1.32614,72.7269,0.0421171,0.267493,299790,0.727269,0.0421171,0.225376,4.15e-05,7.84618e-05,0.411331,0.061126,0.548175,1091.91,0.727269,0.0421171,0.225376,7.84618e-05,0.411331,1091.91,1,0.286966,0,1,21474.1,3.3731,0.0351365,301.593,1.74456,0.0222766,0.022776,0.00386113,-3.44886e-06
3.54389,0.988582,0.0228132,6,71,0,-2.21539,73.3043,0.041717,0.261921,299790,0.733043,0.041717,0.220203,4.15e-05,7.72306e-05,0.413354,0.0608351,0.548043,1091.65,0.733043,0.041717,0.220203,7.72306e-05,0.413354,1091.65,1,0.280023,0,1,21254.4,3.40209,0.0354455,301.532,1.74113,0.0224167,-0.0375231,0.000426427,0.000136722
2.01589,0.685007,0.0228132,2,3,0,-1.59076,73.2886,0.0418844,0.261832,299790,0.732886,0.0418844,0.219947,4.15e-05,7.72637e-05,0.413386,0.0606697,0.547967,1091.52,0.732886,0.0418844,0.219947,7.72637e-05,0.413386,1091.52,1,0.279913,0,1,21248.9,3.40254,0.035435,301.662,1.74106,0.022497,0.0918048,0.000362478,0.00021703
2.73984,0.998918,0.0228132,2,7,0,-1.78858,73.2634,0.0413683,0.261673,299790,0.732634,0.0413683,0.220305,4.15e-05,7.73168e-05,0.413443,0.0612765,0.548242,1091.93,0.732634,0.0413683,0.220305,7.73168e-05,0.413443,1091.93,1,0.279716,0,1,21258.6,3.40338,0.0354701,301.438,1.74096,0.0222046,-0.132173,0.000264259,-7.54446e-05
4.05654,0.999981,0.0228132,3,11,0,-2.8841,73.1836,0.0414723,0.262018,299790,0.731836,0.0414723,0.220546,4.15e-05,7.74856e-05,0.413318,0.0612612,0.548236,1091.91,0.731836,0.0414723,0.220546,7.74856e-05,0.413318,1091.91,1,0.280144,0,1,21274.1,3.40154,0.0354383,301.545,1.74117,0.0222119,-0.024979,0.000468947,-6.81132e-05
4.10631,0.990785,0.0228132,6,95,0,-3.62944,73.1244,0.0417366,0.263073,299790,0.731244,0.0417366,0.221336,4.15e-05,7.76109e-05,0.412936,0.0610411,0.548137,1091.78,0.731244,0.0417366,0.221336,7.76109e-05,0.412936,1091.78,1,0.281455,0,1,21306.8,3.39601,0.0353753,301.591,1.74183,0.0223173,0.0206344,0.00113248,3.73044e-05
3.96905,0.977459,0.0228132,6,67,0,-3.43228,72.7956,0.0420175,0.266501,299790,0.727956,0.0420175,0.224483,4.15e-05,7.83137e-05,0.411692,0.0611482,0.548185,1091.9,0.727956,0.0420175,0.224483,7.83137e-05,0.411692,1091.9,1,0.285726,0,1,21438.8,3.37819,0.0351873,301.612,1.74395,0.0222659,0.0415467,0.00324932,-1.41004e-05
3.96152,0.999605,0.0228132,4,23,0,-3.92287,72.7601,0.0419612,0.266502,299790,0.727601,0.0419612,0.224541,4.15e-05,7.83902e-05,0.411691,0.0612559,0.548233,1091.97,0.727601,0.0419612,0.224541,7.83902e-05,0.411691,1091.97,1,0.285727,0,1,21443.4,3.37818,0.0351851,301.629,1.74394,0.0222144,0.0594662,0.00324367,-6.56083e-05
2.97156,0.875723,0.0228132,4,31,0,-1.44908,72.6593,0.0423023,0.268146,299790,0.726593,0.0423023,0.225844,4.15e-05,7.86077e-05,0.411094,0.0610085,0.548122,1091.84,0.726593,0.0423023,0.225844,7.86077e-05,0.411094,1091.84,1,0.287781,0,1,21496.4,3.36976,0.0350919,301.676,1.74496,0.022333,0.106416,0.00425505,5.30122e-05
2.81875,1,0.0228132,4,15,0,-2.56622,72.6302,0.0420096,0.267149,299790,0.726302,0.0420096,0.225139,4.15e-05,7.86707e-05,0.411456,0.0613686,0.548284,1092.03,0.726302,0.0420096,0.225139,7.86707e-05,0.411456,1092.03,1,0.286536,0,1,21474.4,3.37482,0.035139,301.725,1.74433,0.0221607,0.155089,0.00362543,-0.000119281
2.94446,0.835589,0.0228132,2,3,0,-0.700086,72.6911,0.0417898,0.267146,299790,0.726911,0.0417898,0.225356,4.15e-05,7.85391e-05,0.411457,0.0615352,0.548358,1092.17,0.726911,0.0417898,0.225356,7.85391e-05,0.411457,1092.17,1,0.286531,0,1,21474.3,3.37487,0.0351631,301.522,1.74434,0.0220817,-0.0475301,0.0036401,-0.000198291
3.5033,0.993495,0.0228132,4,15,0,-1.9231,72.7518,0.0417501,0.266223,299790,0.727518,0.0417501,0.224472,4.15e-05,7.8408e-05,0.411793,0.0615016,0.548343,1092.12,0.727518,0.0417501,0.224472,7.8408e-05,0.411793,1092.12,1,0.285379,0,1,21440.4,3.37961,0.0352066,301.573,1.74377,0.0220976,0.00300452,0.0030686,-0.000182367
3.78403,0.992225,0.0228132,5,35,0,-3.20973,72.6578,0.0420559,0.267518,299790,0.726578,0.0420559,0.225463,4.15e-05,7.86111e-05,0.411322,0.061282,0.548245,1092,0.726578,0.0420559,0.225463,7.86111e-05,0.411322,1092,1,0.286997,0,1,21482.6,3.37295,0.0351282,301.65,1.74456,0.022202,0.0801096,0.00386369,-7.80488e-05
2.96569,0.975649,0.0228132,6,67,0,-2.77177,72.2363,0.0424095,0.271839,299790,0.722363,0.0424095,0.229429,4.15e-05,7.95311e-05,0.409748,0.061434,0.548313,1092.16,0.722363,0.0424095,0.229429,7.95311e-05,0.409748,1092.16,1,0.292409,0,1,21649,3.35104,0.0348942,301.701,1.74717,0.0221296,0.130572,0.0064705,-0.000150354
3.14937,0.958407,0.0228132,4,23,0,-2.47595,72.3606,0.0423893,0.271636,299790,0.723606,0.0423893,0.229246,4.15e-05,7.9258e-05,0.409822,0.0612959,0.548251,1092.09,0.723606,0.0423893,0.229246,7.9258e-05,0.409822,1092.09,1,0.292154,0,1,21631.8,3.3521,0.0349225,301.552,1.74707,0.0221953,-0.018074,0.00637093,-8.46982e-05
0.76214,0.891781,0.0228132,6,71,0,0.688498,71.3521,0.0434837,0.283126,299790,0.713521,0.0434837,0.239643,4.15e-05,8.15143e-05,0.405611,0.0614162,0.548305,1092.34,0.713521,0.0434837,0.239643,8.15143e-05,0.405611,1092.34,1,0.306676,0,1,22057.3,3.296,0.0343252,301.664,1.75379,0.0221381,0.0942685,0.0130899,-0.000141888
0.949752,0.949405,0.0228132,4,27,0,-0.200934,71.4404,0.0432065,0.280875,299790,0.714404,0.0432065,0.237669,4.15e-05,8.13131e-05,0.406439,0.0615994,0.548386,1092.4,0.714404,0.0432065,0.237669,8.13131e-05,0.406439,1092.4,1,0.303816,0,1,21985.9,3.30671,0.0344263,301.755,1.75248,0.0220514,0.185348,0.0117787,-0.000228595
1.97596,0.999992,0.0228132,5,39,0,-0.839446,71.7407,0.0427645,0.277671,299790,0.717407,0.0427645,0.234907,4.15e-05,8.06338e-05,0.407615,0.0616879,0.548425,1092.43,0.717407,0.0427645,0.234907,8.06338e-05,0.407615,1092.43,1,0.299758,0,1,21869,3.32222,0.0346032,301.621,1.75063,0.0220097,0.0510733,0.00992758,-0.000270298
1.85961,0.994247,0.0228132,5,47,0,-1.05177,71.6598,0.0429203,0.278902,299790,0.716598,0.0429203,0.235982,4.15e-05,8.08159e-05,0.407164,0.0616233,0.548396,1092.41,0.716598,0.0429203,0.235982,8.08159e-05,0.407164,1092.41,1,0.301315,0,1,21911.1,3.31625,0.0345415,301.617,1.75135,0.0220401,0.0468885,0.0106492,-0.000239871
2.72117,0.99994,0.0228132,5,39,0,-1.69302,71.9254,0.0427417,0.275809,299790,0.719254,0.0427417,0.233067,4.15e-05,8.02201e-05,0.408297,0.0614725,0.54833,1092.26,0.719254,0.0427417,0.233067,8.02201e-05,0.408297,1092.26,1,0.297407,0,1,21794.2,3.33134,0.0346943,301.655,1.74954,0.0221114,0.0854069,0.00883745,-0.000168601
2.35003,0.97293,0.0228132,4,27,0,-1.85212,71.8541,0.042836,0.277064,299790,0.718541,0.042836,0.234228,4.15e-05,8.03794e-05,0.407837,0.0614622,0.548325,1092.28,0.718541,0.042836,0.234228,8.03794e-05,0.407837,1092.28,1,0.298991,0,1,21837.8,3.3252,0.0346367,301.6,1.75028,0.0221163,0.0300406,0.00958283,-0.000163728
1.44215,0.912763,0.0228132,2,7,0,-1.29709,71.8627,0.0430925,0.277101,299790,0.718627,0.0430925,0.234008,4.15e-05,8.03602e-05,0.407824,0.061173,0.548196,1092.08,0.718627,0.0430925,0.234008,8.03602e-05,0.407824,1092.08,1,0.299037,0,1,21831.9,3.32502,0.0346212,301.718,1.7503,0.022254,0.148385,0.00960209,-2.5987e-05
1.64997,0.941744,0.0228132,2,7,0,-0.671367,71.8404,0.042689,0.276985,299790,0.718404,0.042689,0.234296,4.15e-05,8.041e-05,0.407866,0.0616405,0.548404,1092.4,0.718404,0.042689,0.234296,8.041e-05,0.407866,1092.4,1,0.298891,0,1,21840.2,3.32559,0.034646,301.554,1.75023,0.022032,-0.0160669,0.00953483,-0.000247987
1.9339,0.999935,0.0228132,4,27,0,-1.20638,71.968,0.0428842,0.275441,299790,0.71968,0.0428842,0.232557,4.15e-05,8.01252e-05,0.408431,0.0612622,0.548236,1092.11,0.71968,0.0428842,0.232557,8.01252e-05,0.408431,1092.11,1,0.296943,0,1,21775.3,3.33315,0.0347042,301.732,1.74932,0.0222114,0.162296,0.0086199,-6.85932e-05
2.48921,0.999171,0.0228132,4,23,0,-1.77784,72.0779,0.0424213,0.273957,299790,0.720779,0.0424213,0.231536,4.15e-05,7.98811e-05,0.408974,0.0616262,0.548398,1092.33,0.720779,0.0424213,0.231536,7.98811e-05,0.408974,1092.33,1,0.295073,0,1,21730,3.34049,0.0347987,301.577,1.74844,0.0220388,0.00670148,0.00774322,-0.000241219
3.04469,0.9885,0.0228132,5,59,0,-0.878637,72.4646,0.0422331,0.269314,299790,0.724646,0.0422331,0.227081,4.15e-05,7.90307e-05,0.410668,0.0613341,0.548268,1092.05,0.724646,0.0422331,0.227081,7.90307e-05,0.410668,1092.05,1,0.289243,0,1,21552.7,3.36378,0.0350257,301.711,1.74565,0.0221771,0.140684,0.00494903,-0.000102872
3.21554,0.932631,0.0228132,4,15,0,-1.38028,72.4146,0.0422118,0.270631,299790,0.724146,0.0422118,0.228419,4.15e-05,7.91399e-05,0.410189,0.061422,0.548307,1092.15,0.724146,0.0422118,0.228419,7.91399e-05,0.410189,1092.15,1,0.290893,0,1,21599.5,3.35715,0.0349754,301.549,1.74646,0.0221353,-0.021385,0.00576116,-0.000144671
2.35925,0.993011,0.0228132,3,7,0,-2.04029,72.3571,0.0421125,0.269745,299790,0.723571,0.0421125,0.227632,4.15e-05,7.92658e-05,0.410511,0.0616062,0.548389,1092.22,0.723571,0.0421125,0.227632,7.92658e-05,0.410511,1092.22,1,0.289783,0,1,21579,3.36157,0.0350014,301.722,1.7459,0.0220482,0.152189,0.00519824,-0.000231809
3.31818,0.971609,0.0228132,2,7,0,-0.660289,72.4661,0.0422797,0.270439,299790,0.724661,0.0422797,0.228159,4.15e-05,7.90276e-05,0.410259,0.0612809,0.548244,1092.07,0.724661,0.0422797,0.228159,7.90276e-05,0.410259,1092.07,1,0.290653,0,1,21587.1,3.35813,0.0349859,301.546,1.74635,0.0222025,-0.0236683,0.00565122,-7.75251e-05
3.36452,0.903335,0.0228132,2,3,0,-2.42704,72.4408,0.0424132,0.270463,299790,0.724408,0.0424132,0.22805,4.15e-05,7.90828e-05,0.41025,0.0611668,0.548193,1091.98,0.724408,0.0424132,0.22805,7.90828e-05,0.41025,1091.98,1,0.290682,0,1,21586.9,3.35799,0.0349726,301.649,1.74636,0.022257,0.0791602,0.00565834,-2.29853e-05
3.95532,0.982056,0.0228132,7,151,0,-3.17393,73.3908,0.0415354,0.260299,299790,0.733908,0.0415354,0.218764,4.15e-05,7.70486e-05,0.41394,0.060928,0.548085,1091.66,0.733908,0.0415354,0.218764,7.70486e-05,0.41394,1091.66,1,0.278012,0,1,21199,3.41064,0.0355275,301.594,1.74009,0.0223718,0.0235078,-0.000605189,9.18194e-05
4.00846,0.99857,0.0228132,5,47,0,-3.82169,73.4225,0.04122,0.25924,299790,0.734225,0.04122,0.21802,4.15e-05,7.6982e-05,0.414323,0.0612417,0.548227,1091.84,0.734225,0.04122,0.21802,7.6982e-05,0.414323,1091.84,1,0.2767,0,1,21169.8,3.41627,0.0355902,301.559,1.73942,0.0222212,-0.0112435,-0.00128496,-5.88308e-05
4.08398,0.998687,0.0228132,3,11,0,-3.76296,73.4607,0.0414274,0.259717,299790,0.734607,0.0414274,0.21829,4.15e-05,7.69021e-05,0.414151,0.0609604,0.5481,1091.68,0.734607,0.0414274,0.21829,7.69021e-05,0.414151,1091.68,1,0.277291,0,1,21176.8,3.41375,0.0355662,301.539,1.73973,0.0223562,-0.0307025,-0.000968749,7.61777e-05
3.9985,0.898005,0.0228132,6,99,0,-2.86939,73.282,0.0413409,0.26077,299790,0.73282,0.0413409,0.219429,4.15e-05,7.72776e-05,0.41377,0.0612838,0.548246,1091.9,0.73282,0.0413409,0.219429,7.72776e-05,0.41377,1091.9,1,0.278596,0,1,21228.5,3.40813,0.0355061,301.553,1.74038,0.0222011,-0.017173,-0.000317805,-7.88852e-05
3.66483,0.962006,0.0228132,5,63,0,-3.50173,73.1168,0.041639,0.263395,299790,0.731168,0.041639,0.221756,4.15e-05,7.76271e-05,0.412819,0.0611594,0.54819,1091.88,0.731168,0.041639,0.221756,7.76271e-05,0.412819,1091.88,1,0.281855,0,1,21320.2,3.39433,0.0353694,301.492,1.74204,0.0222605,-0.0776811,0.00133981,-1.94828e-05
4.04614,1,0.0228132,2,3,0,-3.55953,73.1252,0.0417599,0.263301,299790,0.731252,0.0417599,0.221541,4.15e-05,7.76093e-05,0.412853,0.0610142,0.548124,1091.77,0.731252,0.0417599,0.221541,7.76093e-05,0.412853,1091.77,1,0.281739,0,1,21313.5,3.39482,0.0353661,301.563,1.74198,0.0223302,-0.00662086,0.00127933,5.02473e-05
3.69259,0.945933,0.0228132,4,15,0,-2.83381,73.0394,0.0416604,0.263079,299790,0.730394,0.0416604,0.221418,4.15e-05,7.77917e-05,0.412934,0.0612341,0.548223,1091.89,0.730394,0.0416604,0.221418,7.77917e-05,0.412934,1091.89,1,0.281462,0,1,21316.3,3.39594,0.0353661,301.664,1.74182,0.0222248,0.0940336,0.00111998,-5.51695e-05
2.85455,0.938071,0.0228132,2,3,0,-2.81633,73.0304,0.0417101,0.262994,299790,0.730304,0.0417101,0.221284,4.15e-05,7.7811e-05,0.412964,0.0611902,0.548204,1091.85,0.730304,0.0417101,0.221284,7.7811e-05,0.412964,1091.85,1,0.281358,0,1,21313.2,3.39638,0.0353642,301.718,1.74176,0.0222458,0.148128,0.00106298,-3.4181e-05
3.65151,0.880539,0.0228132,6,67,0,-1.40266,73.8652,0.041127,0.255764,299790,0.738652,0.041127,0.214637,4.15e-05,7.60621e-05,0.415578,0.0607887,0.548021,1091.51,0.738652,0.041127,0.214637,7.60621e-05,0.415578,1091.51,1,0.272405,0,1,21020.8,3.43505,0.0357913,301.513,1.73721,0.0224392,-0.0570393,-0.00348669,0.000159194
2.99309,0.971167,0.0228132,3,7,0,-2.73211,73.903,0.0411576,0.25588,299790,0.73903,0.0411576,0.214722,4.15e-05,7.59843e-05,0.415536,0.0607071,0.547984,1091.47,0.73903,0.0411576,0.214722,7.59843e-05,0.415536,1091.47,1,0.272548,0,1,21020.6,3.43444,0.0357913,301.459,1.7373,0.0224789,-0.111253,-0.00340238,0.000198851
2.86116,0.977938,0.0228132,3,7,0,-2.29921,73.8992,0.0411742,0.255998,299790,0.738992,0.0411742,0.214824,4.15e-05,7.59921e-05,0.415494,0.0606932,0.547978,1091.47,0.738992,0.0411742,0.214824,7.59921e-05,0.415494,1091.47,1,0.272694,0,1,21024.3,3.4338,0.0357854,301.452,1.73738,0.0224856,-0.117548,-0.00332487,0.000205599
2.76219,0.994261,0.0228132,6,79,0,-1.36304,73.2524,0.0418458,0.262958,299790,0.732524,0.0418458,0.221112,4.15e-05,7.734e-05,0.412978,0.060758,0.548007,1091.62,0.732524,0.0418458,0.221112,7.734e-05,0.412978,1091.62,1,0.281312,0,1,21289.1,3.39665,0.0353931,301.496,1.74178,0.0224541,-0.0735193,0.00108296,0.000174113
3.71725,0.709169,0.0228132,5,47,0,0.564437,73.4121,0.0413792,0.260289,299790,0.734121,0.0413792,0.21891,4.15e-05,7.7004e-05,0.413944,0.0610758,0.548152,1091.77,0.734121,0.0413792,0.21891,7.7004e-05,0.413944,1091.77,1,0.277999,0,1,21200.6,3.41071,0.0355416,301.48,1.7401,0.0223006,-0.0903391,-0.000604724,2.06123e-05
3.84329,0.973344,0.0228132,6,95,0,-3.00503,73.202,0.0416493,0.262654,299790,0.73202,0.0416493,0.221005,4.15e-05,7.74467e-05,0.413088,0.06104,0.548136,1091.79,0.73202,0.0416493,0.221005,7.74467e-05,0.413088,1091.79,1,0.280935,0,1,21288.6,3.39822,0.035408,301.508,1.74158,0.0223179,-0.0615823,0.000880591,3.78573e-05
4.18653,0.999706,0.0228132,3,11,0,-3.84382,73.1545,0.0415493,0.262392,299790,0.731545,0.0415493,0.220842,4.15e-05,7.75471e-05,0.413183,0.0612118,0.548213,1091.88,0.731545,0.0415493,0.220842,7.75471e-05,0.413183,1091.88,1,0.280608,0,1,21286.8,3.39957,0.0354157,301.563,1.7414,0.0222355,-0.00690507,0.000703022,-4.45211e-05
2.74544,0.938409,0.0228132,5,47,0,-2.27639,73.3931,0.0416035,0.261361,299790,0.733931,0.0416035,0.219758,4.15e-05,7.70438e-05,0.413556,0.0608492,0.548049,1091.66,0.733931,0.0416035,0.219758,7.70438e-05,0.413556,1091.66,1,0.279329,0,1,21231.4,3.40506,0.0354867,301.445,1.74078,0.0224099,-0.124901,8.45932e-05,0.000129891
3.59614,0.777863,0.0228132,2,7,0,2.01089,73.3455,0.0412743,0.260396,299790,0.733455,0.0412743,0.219122,4.15e-05,7.71438e-05,0.413905,0.0612782,0.548243,1091.89,0.733455,0.0412743,0.219122,7.71438e-05,0.413905,1091.89,1,0.278132,0,1,21212.5,3.41012,0.0355338,301.494,1.74015,0.0222038,-0.0762584,-0.000546652,-7.62308e-05
4.22333,1,0.0228132,2,3,0,-3.58139,73.3455,0.0414238,0.260393,299790,0.733455,0.0414238,0.21897,4.15e-05,7.71437e-05,0.413906,0.06111,0.548168,1091.78,0.733455,0.0414238,0.21897,7.71437e-05,0.413906,1091.78,1,0.278129,0,1,21208.8,3.41013,0.0355241,301.577,1.74015,0.0222842,0.00699194,-0.000551253,4.21344e-06
3.97851,0.982912,0.0228132,3,7,0,-3.86552,73.3585,0.0415666,0.260964,299790,0.733585,0.0415666,0.219397,4.15e-05,7.71165e-05,0.4137,0.0609339,0.548088,1091.69,0.733585,0.0415666,0.219397,7.71165e-05,0.4137,1091.69,1,0.278836,0,1,21222.5,3.40713,0.0354972,301.54,1.74052,0.0223689,-0.0299732,-0.000180002,8.89287e-05
3.65202,0.569871,0.0228132,2,3,0,0.0420828,73.3782,0.0416453,0.260939,299790,0.733782,0.0416453,0.219294,4.15e-05,7.70752e-05,0.413709,0.0608215,0.548037,1091.61,0.733782,0.0416453,0.219294,7.70752e-05,0.413709,1091.61,1,0.278805,0,1,21218.1,3.40727,0.0354961,301.561,1.74051,0.0224233,-0.00877778,-0.000193374,0.000143291
3.87092,0.999998,0.0228132,6,119,0,-2.44083,73.8642,0.0409025,0.254982,299790,0.738642,0.0409025,0.21408,4.15e-05,7.60641e-05,0.41586,0.0610437,0.548138,1091.65,0.738642,0.0409025,0.21408,7.60641e-05,0.41586,1091.65,1,0.271441,0,1,21000.9,3.43929,0.0358339,301.526,1.7367,0.0223161,-0.0441136,-0.00400428,3.60564e-05
2.57105,0.849505,0.0228132,4,23,0,-2.28918,73.9832,0.0407571,0.254275,299790,0.739832,0.0407571,0.213518,4.15e-05,7.58197e-05,0.416115,0.0610595,0.548145,1091.66,0.739832,0.0407571,0.213518,7.58197e-05,0.416115,1091.66,1,0.27057,0,1,20971.2,3.44319,0.0358886,301.408,1.73625,0.0223084,-0.16232,-0.00445022,2.84405e-05
3.02058,0.662359,0.0228132,2,5,0,0.74982,73.9113,0.04085,0.253832,299790,0.739113,0.04085,0.212982,4.15e-05,7.59672e-05,0.416274,0.0610441,0.548138,1091.61,0.739113,0.04085,0.212982,7.59672e-05,0.416274,1091.61,1,0.270026,0,1,20960.7,3.44556,0.0358862,301.636,1.73594,0.0223159,0.066124,-0.00476375,3.58616e-05
