# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = cmb4_4_model
# start_datetime = 2023-07-26 13:00:45 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = Model3/Data/cmb.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpxnpwqt8s/46tdhvv7.json
# random
#   seed = 35252
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output3/cmb/cmb4_4-20230726140045_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,H0,Omb,Om,c,h,Omega_b,Omega_c,wr,Omega_r,lambda,g1,g2,zstar,faketheta.1,faketheta.2,faketheta.3,faketheta.4,faketheta.5,faketheta.6,y1,dy1,y2,dy2,S.1.1,S.1.2,sol,la,R,wb,x.1,x.2,x.3
# Adaptation terminated
# Step size = 0.0241922
# Diagonal elements of inverse mass matrix:
# 0.000110496, 2.48226e-05, 7.53945e-05
3.0206,0.927663,0.0241922,6,91,0,-0.998465,72.9042,0.0421002,0.266453,299790,0.729042,0.0421002,0.224353,4.15e-05,7.80805e-05,0.411709,0.0609185,0.548081,1091.78,0.729042,0.0421002,0.224353,7.80805e-05,0.411709,1091.78,1,0.285666,0,1,21425.6,3.37848,0.0352014,301.517,1.74394,0.0223764,-0.0534935,0.00323982,9.63618e-05
1.875,0.936447,0.0241922,4,15,0,-0.994559,72.8679,0.0414148,0.263719,299790,0.728679,0.0414148,0.222304,4.15e-05,7.81583e-05,0.412702,0.0617294,0.548443,1092.2,0.728679,0.0414148,0.222304,7.81583e-05,0.412702,1092.2,1,0.282259,0,1,21358.2,3.39256,0.0353318,301.656,1.7422,0.0219902,0.0858651,0.00150041,-0.000289805
1.76868,0.959563,0.0241922,3,7,0,-1.13047,72.8477,0.0415444,0.263904,299790,0.728477,0.0415444,0.222359,4.15e-05,7.82018e-05,0.412635,0.0616094,0.54839,1092.12,0.728477,0.0415444,0.222359,7.82018e-05,0.412635,1092.12,1,0.282489,0,1,21362.7,3.39159,0.0353138,301.723,1.74231,0.0220467,0.153036,0.00161236,-0.000233322
3.30746,0.882365,0.0241922,4,31,0,0.0190963,72.9838,0.0419023,0.264201,299790,0.729838,0.0419023,0.222298,4.15e-05,7.79104e-05,0.412527,0.0610359,0.548134,1091.78,0.729838,0.0419023,0.222298,7.79104e-05,0.412527,1091.78,1,0.282858,0,1,21351.3,3.3901,0.0353032,301.681,1.74252,0.0223198,0.111307,0.00182449,3.97916e-05
3.62499,0.923291,0.0241922,2,3,0,-2.59413,72.9859,0.0415899,0.264094,299790,0.729859,0.0415899,0.222504,4.15e-05,7.79059e-05,0.412566,0.0613813,0.548289,1092.02,0.729859,0.0415899,0.222504,7.79059e-05,0.412566,1092.02,1,0.282725,0,1,21355.4,3.39066,0.0353273,301.525,1.74246,0.0221547,-0.0447651,0.00176226,-0.000125329
3.38219,0.977293,0.0241922,4,15,0,-3.02188,73.0357,0.0418332,0.264694,299790,0.730357,0.0418332,0.222861,4.15e-05,7.77996e-05,0.412348,0.0610464,0.548139,1091.83,0.730357,0.0418332,0.222861,7.77996e-05,0.412348,1091.83,1,0.283473,0,1,21364.2,3.38757,0.0352994,301.488,1.74285,0.0223148,-0.081541,0.00215247,3.47553e-05
3.4139,0.993923,0.0241922,6,95,0,-2.66522,73.6741,0.0413181,0.258062,299790,0.736741,0.0413181,0.216744,4.15e-05,7.64573e-05,0.414749,0.0608141,0.548033,1091.57,0.736741,0.0413181,0.216744,7.64573e-05,0.414749,1091.57,1,0.275242,0,1,21107.3,3.42263,0.0356662,301.476,1.73869,0.0224269,-0.0935762,-0.00200855,0.000146904
1.65116,0.933234,0.0241922,7,159,0,-0.878097,71.8537,0.043055,0.277881,299790,0.718537,0.043055,0.234826,4.15e-05,8.03803e-05,0.407538,0.0612251,0.548219,1092.15,0.718537,0.043055,0.234826,8.03803e-05,0.407538,1092.15,1,0.300023,0,1,21858.1,3.32124,0.0345972,301.585,1.75077,0.0222291,0.0145736,0.0100722,-5.08789e-05
2.18849,0.98425,0.0241922,4,27,0,-0.886867,71.7437,0.0429772,0.278276,299790,0.717437,0.0429772,0.235298,4.15e-05,8.06269e-05,0.407393,0.0614521,0.548321,1092.29,0.717437,0.0429772,0.235298,8.06269e-05,0.407393,1092.29,1,0.300523,0,1,21882.4,3.3193,0.0345716,301.632,1.75099,0.0221211,0.0615579,0.0102889,-0.000158907
0.994545,0.761054,0.0241922,2,3,0,-0.682423,71.7491,0.0428028,0.278285,299790,0.717491,0.0428028,0.235482,4.15e-05,8.06148e-05,0.40739,0.061635,0.548401,1092.42,0.717491,0.0428028,0.235482,8.06148e-05,0.40739,1092.42,1,0.300534,0,1,21886.5,3.31926,0.0345828,301.53,1.751,0.0220346,-0.0395703,0.0102987,-0.000245366
