# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = cmb4_4_model
# start_datetime = 2023-07-27 08:25:27 UTC
# method = sample (Default)
#   sample
#     num_samples = 5000
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = Model3/Data/cmb.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpi41g4h3w/qahj9hqm.json
# random
#   seed = 43854
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output3/cmb/cmb4_4-20230727092527_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,H0,Omb,Om,c,h,Omega_b,Omega_c,wr,Omega_r,lambda,g1,g2,zstar,faketheta.1,faketheta.2,faketheta.3,faketheta.4,faketheta.5,faketheta.6,y1,dy1,y2,dy2,S.1.1,S.1.2,sol,la,R,wb,x.1,x.2,x.3
3.02129,0.880438,0.022215,2,3,0,-2.05894,74.3667,0.0405488,0.250429,299790,0.743667,0.0405488,0.20988,4.15e-05,7.50396e-05,0.417497,0.0608176,0.548035,1091.44,0.743667,0.0405488,0.20988,7.50396e-05,0.417497,1091.44,1,0.265847,0,1,20817.5,3.46449,0.0361047,301.457,1.73373,0.0224252,-0.112788,-0.00696744,0.000145178
2.0627,0.996569,0.022215,7,175,0,-0.309938,72.1097,0.0429,0.274949,299790,0.721097,0.0429,0.232049,4.15e-05,7.98107e-05,0.408612,0.0610623,0.548146,1092,0.721097,0.0429,0.232049,7.98107e-05,0.408612,1092,1,0.296322,0,1,21746.6,3.33561,0.0347422,301.626,1.74905,0.0223071,0.0561165,0.00834843,2.71301e-05
1.76893,0.980548,0.022215,3,7,0,-1.18067,72.0891,0.042959,0.275265,299790,0.720891,0.042959,0.232306,4.15e-05,7.98562e-05,0.408496,0.0610248,0.548129,1091.98,0.720891,0.042959,0.232306,7.98562e-05,0.408496,1091.98,1,0.29672,0,1,21756.9,3.33406,0.034725,301.634,1.74924,0.0223251,0.0642478,0.00853615,4.5123e-05
2.40141,0.976949,0.022215,3,15,0,-1.13241,72.0232,0.0427441,0.275546,299790,0.720232,0.0427441,0.232802,4.15e-05,8.00024e-05,0.408393,0.0613431,0.548272,1092.19,0.720232,0.0427441,0.232802,8.00024e-05,0.408393,1092.19,1,0.297075,0,1,21777,3.33266,0.0347185,301.564,1.7494,0.0221728,-0.00556519,0.00869761,-0.000107177
2.14039,0.951967,0.022215,1,1,0,-2.12215,72.0257,0.042725,0.275601,299790,0.720257,0.042725,0.232876,4.15e-05,7.9997e-05,0.408373,0.0613608,0.54828,1092.2,0.720257,0.042725,0.232876,7.9997e-05,0.408373,1092.2,1,0.297144,0,1,21779,3.3324,0.0347183,301.542,1.74943,0.0221644,-0.0279754,0.00873175,-0.000115587
2.14039,0.627956,0.022215,1,3,0,0.925708,72.0257,0.042725,0.275601,299790,0.720257,0.042725,0.232876,4.15e-05,7.9997e-05,0.408373,0.0613608,0.54828,1092.2,0.720257,0.042725,0.232876,7.9997e-05,0.408373,1092.2,1,0.297144,0,1,21779,3.3324,0.0347183,301.542,1.74943,0.0221644,-0.0279754,0.00873175,-0.000115587
2.45546,0.998587,0.022215,3,11,0,-1.59341,71.9824,0.0426699,0.274713,299790,0.719824,0.0426699,0.232043,4.15e-05,8.00931e-05,0.408698,0.0614769,0.548332,1092.23,0.719824,0.0426699,0.232043,8.00931e-05,0.408698,1092.23,1,0.296025,0,1,21756.3,3.33673,0.0347433,301.717,1.74888,0.0221093,0.147426,0.00818189,-0.000170689
0.770273,0.995823,0.022215,4,15,0,-0.342321,72.0257,0.0431249,0.27643,299790,0.720257,0.0431249,0.233305,4.15e-05,7.99969e-05,0.40807,0.0609277,0.548085,1091.94,0.720257,0.0431249,0.233305,7.99969e-05,0.40807,1091.94,1,0.29819,0,1,21795.3,3.32834,0.0346671,301.62,1.74993,0.0223719,0.0502333,0.00922911,9.19321e-05
1.78252,0.998515,0.022215,3,7,0,-0.61859,71.991,0.0428976,0.276401,299790,0.71991,0.0428976,0.233503,4.15e-05,8.00739e-05,0.40808,0.0612179,0.548216,1092.13,0.71991,0.0428976,0.233503,8.00739e-05,0.40808,1092.13,1,0.298153,0,1,21803,3.32848,0.0346764,301.551,1.74991,0.0222326,-0.0185395,0.00920815,-4.74301e-05
1.77484,0.963312,0.022215,3,15,0,-0.379464,71.8351,0.0425505,0.275784,299790,0.718351,0.0425505,0.233233,4.15e-05,8.0422e-05,0.408306,0.0617997,0.548474,1092.45,0.718351,0.0425505,0.233233,8.0422e-05,0.408306,1092.45,1,0.297375,0,1,21806.4,3.33143,0.034692,301.683,1.74951,0.0219572,0.113396,0.00880693,-0.00032277
3.35498,0.961645,0.022215,7,151,0,0.137112,73.2247,0.0418376,0.262604,299790,0.732247,0.0418376,0.220766,4.15e-05,7.73985e-05,0.413106,0.060802,0.548028,1091.63,0.732247,0.0418376,0.220766,7.73985e-05,0.413106,1091.63,1,0.280872,0,1,21280.4,3.39848,0.0354012,301.59,1.74155,0.0224327,0.0200874,0.000849229,0.000152729
3.08093,0.821066,0.022215,3,15,0,-1.5321,73.1522,0.0413955,0.262405,299790,0.731522,0.0413955,0.221009,4.15e-05,7.7552e-05,0.413178,0.0613874,0.548292,1092,0.731522,0.0413955,0.221009,7.7552e-05,0.413178,1092,1,0.280625,0,1,21291.2,3.39951,0.0354249,301.479,1.74141,0.0221518,-0.0907864,0.000713913,-0.000128227
2.36028,0.913176,0.022215,7,163,0,0.806138,74.4759,0.0404908,0.24869,299790,0.744759,0.0404908,0.208199,4.15e-05,7.48198e-05,0.418121,0.0607482,0.548003,1091.34,0.744759,0.0404908,0.208199,7.48198e-05,0.418121,1091.34,1,0.263717,0,1,20752.5,3.47425,0.0361903,301.591,1.73256,0.0224589,0.0209656,-0.00813545,0.000178866
2.298,0.983725,0.022215,2,7,0,-1.92197,74.5001,0.0403619,0.249106,299790,0.745001,0.0403619,0.208744,4.15e-05,7.47711e-05,0.417972,0.0608656,0.548057,1091.45,0.745001,0.0403619,0.208744,7.47711e-05,0.417972,1091.45,1,0.264226,0,1,20767.2,3.47193,0.036188,301.409,1.73286,0.0224019,-0.160939,-0.00784186,0.000121927
2.80011,0.998068,0.022215,6,103,0,3.17121,73.7162,0.0407685,0.255822,299790,0.737162,0.0407685,0.215054,4.15e-05,7.63698e-05,0.415557,0.0613828,0.54829,1091.87,0.737162,0.0407685,0.215054,7.63698e-05,0.415557,1091.87,1,0.272477,0,1,21044.4,3.43469,0.0357886,301.504,1.73723,0.0221539,-0.0660485,-0.00347232,-0.000126055
3.71368,0.746409,0.022215,6,127,0,2.48557,73.1833,0.0413506,0.261388,299790,0.731833,0.0413506,0.220037,4.15e-05,7.74861e-05,0.413546,0.0613984,0.548297,1091.97,0.731833,0.0413506,0.220037,7.74861e-05,0.413546,1091.97,1,0.279363,0,1,21256.9,3.40484,0.0354678,301.587,1.74076,0.0221466,0.0166339,6.30996e-05,-0.000133442
3.60757,0.980931,0.022215,2,3,0,-3.44712,73.1756,0.0413338,0.261421,299790,0.731756,0.0413338,0.220087,4.15e-05,7.75024e-05,0.413534,0.0614271,0.54831,1091.99,0.731756,0.0413338,0.220087,7.75024e-05,0.413534,1091.99,1,0.279403,0,1,21259,3.40467,0.0354665,301.582,1.74078,0.0221329,0.0122931,8.30194e-05,-0.00014709
3.99295,0.967458,0.022215,3,7,0,-3.2941,73.1852,0.0414889,0.26161,299790,0.731852,0.0414889,0.220121,4.15e-05,7.74822e-05,0.413466,0.0612406,0.548226,1091.87,0.731852,0.0414889,0.220121,7.74822e-05,0.413466,1091.87,1,0.279638,0,1,21260.5,3.40367,0.0354515,301.622,1.7409,0.0222217,0.0521906,0.000204701,-5.82849e-05
3.7875,0.954202,0.022215,6,123,0,-2.78985,73.3102,0.0415539,0.260734,299790,0.733102,0.0415539,0.21918,4.15e-05,7.72182e-05,0.413783,0.0610092,0.548122,1091.71,0.733102,0.0415539,0.21918,7.72182e-05,0.413783,1091.71,1,0.278551,0,1,21219.7,3.40832,0.035498,301.638,1.74036,0.0223327,0.0684371,-0.000339153,5.26721e-05
3.46647,0.998354,0.022215,3,11,0,-3.05892,73.3506,0.0415062,0.261251,299790,0.733506,0.0415062,0.219745,4.15e-05,7.71331e-05,0.413596,0.0610113,0.548123,1091.75,0.733506,0.0415062,0.219745,7.71331e-05,0.413596,1091.75,1,0.279192,0,1,21233.9,3.40562,0.0354899,301.468,1.74071,0.0223316,-0.102139,6.03105e-06,5.16221e-05
1.79854,0.866307,0.022215,2,7,0,-1.76305,73.3548,0.0418392,0.261149,299790,0.733548,0.0418392,0.21931,4.15e-05,7.71242e-05,0.413633,0.0606362,0.547951,1091.49,0.733548,0.0418392,0.21931,7.71242e-05,0.413633,1091.49,1,0.279065,0,1,21222.2,3.40615,0.0354723,301.664,1.74063,0.0225134,0.0943612,-6.56485e-05,0.000233383
1.98797,0.995951,0.022215,6,111,0,-1.20987,72.8146,0.0422404,0.266455,299790,0.728146,0.0422404,0.224215,4.15e-05,7.82728e-05,0.411709,0.0608784,0.548063,1091.72,0.728146,0.0422404,0.224215,7.82728e-05,0.411709,1091.72,1,0.285668,0,1,21430.2,3.37843,0.0351777,301.715,1.74392,0.0223957,0.145013,0.00322,0.000115736
3.87093,1,0.022215,2,7,0,-2.12379,72.8176,0.0419057,0.266362,299790,0.728176,0.0419057,0.224457,4.15e-05,7.82665e-05,0.411742,0.0612441,0.548228,1091.97,0.728176,0.0419057,0.224457,7.82665e-05,0.411742,1091.97,1,0.285553,0,1,21435.1,3.37892,0.0352027,301.544,1.74387,0.0222201,-0.0260524,0.00316799,-5.99412e-05
2.96835,0.984243,0.022215,7,151,0,-1.2729,73.9074,0.0411236,0.255807,299790,0.739074,0.0411236,0.214684,4.15e-05,7.59753e-05,0.415563,0.0607398,0.547999,1091.49,0.739074,0.0411236,0.214684,7.59753e-05,0.415563,1091.49,1,0.272458,0,1,21018.6,3.43484,0.0357969,301.446,1.73725,0.022463,-0.123508,-0.00344928,0.00018295
3.12759,0.935829,0.022215,6,67,0,-1.68886,73.5227,0.0415483,0.259155,299790,0.735227,0.0415483,0.217607,4.15e-05,7.67725e-05,0.414354,0.0607473,0.548002,1091.53,0.735227,0.0415483,0.217607,7.67725e-05,0.414354,1091.53,1,0.276595,0,1,21150.2,3.41675,0.0355879,301.62,1.73937,0.0224593,0.0499798,-0.0013261,0.000179271
2.34658,0.988018,0.022215,6,79,0,-0.819911,72.8446,0.0414998,0.264154,299790,0.728446,0.0414998,0.222655,4.15e-05,7.82084e-05,0.412544,0.0616636,0.548414,1092.17,0.728446,0.0414998,0.222655,7.82084e-05,0.412544,1092.17,1,0.282801,0,1,21372.1,3.39029,0.0353077,301.66,1.74247,0.0220212,0.0900021,0.00177348,-0.000258836
2.63297,0.805594,0.022215,4,15,0,-0.487838,72.8637,0.0415493,0.265027,299790,0.728637,0.0415493,0.223478,4.15e-05,7.81675e-05,0.412227,0.0615833,0.548379,1092.16,0.728637,0.0415493,0.223478,7.81675e-05,0.412227,1092.16,1,0.283888,0,1,21397.2,3.3858,0.0352782,301.512,1.74303,0.022059,-0.0578095,0.00233464,-0.000220975
3.47527,0.997865,0.022215,3,7,0,-2.39502,72.8598,0.0416162,0.264809,299790,0.728598,0.0416162,0.223193,4.15e-05,7.81757e-05,0.412306,0.0615131,0.548348,1092.1,0.728598,0.0416162,0.223193,7.81757e-05,0.412306,1092.1,1,0.283617,0,1,21388.9,3.38691,0.0352806,301.591,1.74289,0.0220922,0.0210037,0.00219345,-0.00018783
3.88433,0.899659,0.022215,3,7,0,-2.01417,72.8912,0.04195,0.265379,299790,0.728912,0.04195,0.223429,4.15e-05,7.81085e-05,0.412099,0.061101,0.548164,1091.85,0.728912,0.04195,0.223429,7.81085e-05,0.412099,1091.85,1,0.284327,0,1,21396.1,3.38398,0.035245,301.634,1.74326,0.0222885,0.0636798,0.00255757,8.53642e-06
3.74823,0.882007,0.022215,6,123,0,-1.5226,73.5453,0.0411964,0.258643,299790,0.735453,0.0411964,0.217447,4.15e-05,7.67252e-05,0.414539,0.061113,0.548169,1091.76,0.735453,0.0411964,0.217447,7.67252e-05,0.414539,1091.76,1,0.275961,0,1,21140.3,3.41949,0.0356328,301.482,1.73905,0.0222828,-0.0879569,-0.00165062,2.77923e-06
2.31804,0.876203,0.022215,3,11,0,-2.0577,73.5426,0.0411109,0.258827,299790,0.735426,0.0411109,0.217717,4.15e-05,7.6731e-05,0.414472,0.0612131,0.548214,1091.84,0.735426,0.0411109,0.217717,7.6731e-05,0.414472,1091.84,1,0.276189,0,1,21148.6,3.41851,0.0356316,301.406,1.73917,0.0222348,-0.163907,-0.00152863,-4.5156e-05
4.13526,0.957621,0.022215,2,3,0,-1.65247,73.5441,0.0413112,0.258552,299790,0.735441,0.0413112,0.217241,4.15e-05,7.67277e-05,0.414572,0.0609853,0.548111,1091.67,0.735441,0.0413112,0.217241,7.67277e-05,0.414572,1091.67,1,0.275848,0,1,21134.6,3.41997,0.0356282,301.564,1.73899,0.0223442,-0.00645924,-0.00171302,6.41712e-05
2.32033,0.974269,0.022215,7,159,0,-1.0251,72.3986,0.0426401,0.272015,299790,0.723986,0.0426401,0.229375,4.15e-05,7.91749e-05,0.409684,0.0609731,0.548106,1091.9,0.723986,0.0426401,0.229375,7.91749e-05,0.409684,1091.9,1,0.29263,0,1,21634.3,3.35022,0.0349005,301.572,1.74731,0.0223501,0.00232104,0.006609,7.00642e-05
1.20968,0.837967,0.022215,2,3,0,-0.906195,72.3907,0.0427993,0.272124,299790,0.723907,0.0427993,0.229325,4.15e-05,7.91922e-05,0.409644,0.0608106,0.548032,1091.79,0.723907,0.0427993,0.229325,7.91922e-05,0.409644,1091.79,1,0.292767,0,1,21634.6,3.34967,0.0348857,301.651,1.74737,0.0224286,0.080854,0.00667225,0.000148592
1.99756,0.950594,0.022215,6,91,0,1.54271,72.8273,0.0423633,0.267345,299790,0.728273,0.0423633,0.224981,4.15e-05,7.82455e-05,0.411385,0.0607279,0.547994,1091.66,0.728273,0.0423633,0.224981,7.82455e-05,0.411385,1091.66,1,0.286779,0,1,21454.5,3.37389,0.0351421,301.615,1.74448,0.0224687,0.0449818,0.0037834,0.000188716
1.97248,0.957309,0.022215,2,3,0,-1.06435,72.8316,0.0423564,0.267605,299790,0.728316,0.0423564,0.225248,4.15e-05,7.82363e-05,0.411291,0.06073,0.547995,1091.68,0.728316,0.0423564,0.225248,7.82363e-05,0.411291,1091.68,1,0.287104,0,1,21462.5,3.37257,0.0351346,301.562,1.74465,0.0224677,-0.0083025,0.00394865,0.000187713
0.615371,0.630517,0.022215,2,3,0,0.824738,72.8319,0.0421043,0.26779,299790,0.728319,0.0421043,0.225686,4.15e-05,7.82356e-05,0.411223,0.061006,0.548121,1091.88,0.728319,0.0421043,0.225686,7.82356e-05,0.411223,1091.88,1,0.287336,0,1,21474.5,3.37164,0.0351446,301.393,1.74477,0.0223342,-0.177433,0.00407008,5.41708e-05
2.47685,1,0.022215,2,3,0,-0.544595,72.828,0.0422231,0.267537,299790,0.72828,0.0422231,0.225314,4.15e-05,7.82441e-05,0.411315,0.0608805,0.548063,1091.78,0.72828,0.0422231,0.225314,7.82441e-05,0.411315,1091.78,1,0.287019,0,1,21463.9,3.37292,0.0351448,301.505,1.74461,0.0223947,-0.0647427,0.00390735,0.000114745
4.05741,0.891467,0.022215,6,95,0,-0.333203,73.3084,0.0415296,0.260827,299790,0.733084,0.0415296,0.219297,4.15e-05,7.7222e-05,0.413749,0.0610387,0.548135,1091.74,0.733084,0.0415296,0.219297,7.7222e-05,0.413749,1091.74,1,0.278666,0,1,21223.4,3.40783,0.0354961,301.611,1.74042,0.0223185,0.0414321,-0.000278786,3.84841e-05
3.16761,0.993365,0.022215,5,47,0,-2.39598,73.2094,0.0417556,0.263116,299790,0.732094,0.0417556,0.221361,4.15e-05,7.7431e-05,0.41292,0.0609123,0.548078,1091.72,0.732094,0.0417556,0.221361,7.7431e-05,0.41292,1091.72,1,0.281509,0,1,21300.2,3.39581,0.0353865,301.478,1.74188,0.0223794,-0.091924,0.00117771,9.93929e-05
3.40798,0.882989,0.022215,6,75,0,-1.41802,72.5981,0.0423297,0.269191,299790,0.725981,0.0423297,0.226861,4.15e-05,7.87403e-05,0.410713,0.0610566,0.548144,1091.9,0.725981,0.0423297,0.226861,7.87403e-05,0.410713,1091.9,1,0.289088,0,1,21534.4,3.36445,0.0350455,301.6,1.7456,0.0223098,0.0302119,0.00489778,2.98376e-05
3.09825,0.993223,0.022215,5,47,0,-2.072,72.8004,0.0421657,0.267469,299790,0.728004,0.0421657,0.225304,4.15e-05,7.83034e-05,0.41134,0.0609787,0.548108,1091.83,0.728004,0.0421657,0.225304,7.83034e-05,0.41134,1091.83,1,0.286935,0,1,21465.6,3.37325,0.0351462,301.523,1.74456,0.0223474,-0.0471778,0.00386016,6.73601e-05
2.86021,0.977044,0.022215,6,119,0,-1.75404,73.6701,0.041332,0.25836,299790,0.736701,0.041332,0.217028,4.15e-05,7.64655e-05,0.414642,0.0608035,0.548028,1091.58,0.736701,0.041332,0.217028,7.64655e-05,0.414642,1091.58,1,0.27561,0,1,21116.9,3.42105,0.0356542,301.438,1.73889,0.022432,-0.132196,-0.00181379,0.000152041
0.451109,0.948708,0.022215,7,139,0,1.46016,74.9995,0.039994,0.243242,299790,0.749995,0.039994,0.203248,4.15e-05,7.37788e-05,0.420071,0.0606712,0.547967,1091.19,0.749995,0.039994,0.203248,7.37788e-05,0.420071,1091.19,1,0.257075,0,1,20540,3.50548,0.0365146,301.599,1.72889,0.0224963,0.0294898,-0.0118148,0.00021629
0.384452,0.98293,0.022215,3,15,0,2.45777,75.0808,0.039903,0.243732,299790,0.750808,0.039903,0.203829,4.15e-05,7.36191e-05,0.419896,0.0606763,0.54797,1091.24,0.750808,0.039903,0.203829,7.36191e-05,0.419896,1091.24,1,0.25767,0,1,20551.7,3.50269,0.0365161,301.347,1.72925,0.0224938,-0.223323,-0.0114503,0.000213826
1.04239,0.995532,0.022215,4,15,0,0.85171,74.9686,0.0397699,0.243336,299790,0.749686,0.0397699,0.203566,4.15e-05,7.38396e-05,0.420037,0.0609693,0.548104,1091.39,0.749686,0.0397699,0.203566,7.38396e-05,0.420037,1091.39,1,0.257189,0,1,20551.2,3.50493,0.0365218,301.493,1.72895,0.0223519,-0.0767027,-0.0117504,7.18537e-05
1.05226,0.998091,0.022215,4,31,0,0.307129,75.1667,0.0399595,0.242593,299790,0.751667,0.0399595,0.202634,4.15e-05,7.34508e-05,0.420302,0.0605054,0.547891,1091.1,0.751667,0.0399595,0.202634,7.34508e-05,0.420302,1091.1,1,0.256287,0,1,20505.2,3.5093,0.0365694,301.476,1.72846,0.0225773,-0.0942615,-0.012238,0.000297295
1.27394,0.986624,0.022215,4,23,0,-0.714326,75.0682,0.0398362,0.243156,299790,0.750682,0.0398362,0.20332,4.15e-05,7.36439e-05,0.420101,0.0607693,0.548013,1091.28,0.750682,0.0398362,0.20332,7.36439e-05,0.420101,1091.28,1,0.256971,0,1,20535.2,3.50601,0.0365405,301.431,1.72884,0.0224486,-0.138737,-0.0118578,0.00016861
1.07534,0.854746,0.022215,2,3,0,-0.11784,75.0601,0.0399324,0.242913,299790,0.750601,0.0399324,0.20298,4.15e-05,7.36596e-05,0.420188,0.0606677,0.547966,1091.19,0.750601,0.0399324,0.20298,7.36596e-05,0.420188,1091.19,1,0.256675,0,1,20525.5,3.50741,0.0365415,301.543,1.72867,0.022498,-0.0267773,-0.0120333,0.000217993
2.9296,0.817256,0.022215,7,135,0,2.18721,72.2234,0.0424752,0.273025,299790,0.722234,0.0424752,0.23055,4.15e-05,7.95596e-05,0.409315,0.0613785,0.548288,1092.17,0.722234,0.0424752,0.23055,7.95596e-05,0.409315,1092.17,1,0.2939,0,1,21686,3.34515,0.0348493,301.558,1.7479,0.022156,-0.0123351,0.00719968,-0.000124001
3.17584,0.973942,0.022215,3,15,0,-2.5854,72.2127,0.0425865,0.273009,299790,0.722127,0.0425865,0.230422,4.15e-05,7.95831e-05,0.409321,0.0612704,0.54824,1092.09,0.722127,0.0425865,0.230422,7.95831e-05,0.409321,1092.09,1,0.29388,0,1,21683.7,3.34522,0.0348412,301.635,1.74789,0.0222075,0.0647789,0.00718527,-7.25284e-05
3.62723,0.966916,0.022215,6,79,0,-2.04553,72.5473,0.0422285,0.268956,299790,0.725473,0.0422285,0.226727,4.15e-05,7.88506e-05,0.410799,0.061233,0.548223,1091.99,0.725473,0.0422285,0.226727,7.88506e-05,0.410799,1091.99,1,0.288795,0,1,21534,3.36562,0.0350514,301.654,1.74544,0.0222253,0.0842553,0.00474184,-5.46614e-05
3.40501,0.989279,0.022215,4,27,0,-3.2332,72.6031,0.0423113,0.268857,299790,0.726031,0.0423113,0.226546,4.15e-05,7.87295e-05,0.410835,0.0610705,0.54815,1091.89,0.726031,0.0423113,0.226546,7.87295e-05,0.410835,1091.89,1,0.288671,0,1,21523.8,3.36613,0.0350585,301.639,1.74539,0.0223032,0.0690308,0.00469027,2.31832e-05
-1.20675,0.516818,0.022215,2,7,0,2.91287,72.5664,0.0417681,0.268906,299790,0.725664,0.0417681,0.227138,4.15e-05,7.88091e-05,0.410817,0.0617201,0.548439,1092.34,0.725664,0.0417681,0.227138,7.88091e-05,0.410817,1092.34,1,0.288732,0,1,21542.1,3.36589,0.0350853,301.387,1.74542,0.0219946,-0.18285,0.00472319,-0.000285413
