# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = cmb4_4_model
# start_datetime = 2023-07-26 13:00:45 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = Model3/Data/cmb.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpxnpwqt8s/46tdhvv7.json
# random
#   seed = 35252
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output3/cmb/cmb4_4-20230726140045_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,H0,Omb,Om,c,h,Omega_b,Omega_c,wr,Omega_r,lambda,g1,g2,zstar,faketheta.1,faketheta.2,faketheta.3,faketheta.4,faketheta.5,faketheta.6,y1,dy1,y2,dy2,S.1.1,S.1.2,sol,la,R,wb,x.1,x.2,x.3
3.51332,0.988076,0.022501,5,59,0,-3.25252,73.2901,0.0416218,0.261022,299790,0.732901,0.0416218,0.2194,4.15e-05,7.72605e-05,0.413679,0.0609589,0.548099,1091.68,0.732901,0.0416218,0.2194,7.72605e-05,0.413679,1091.68,1,0.278908,0,1,21229.1,3.40679,0.0354803,301.654,1.74054,0.0223569,0.0836988,-0.000157277,7.6886e-05
3.96806,0.999044,0.022501,4,31,0,-2.98355,73.2223,0.0416894,0.262416,299790,0.732223,0.0416894,0.220726,4.15e-05,7.74036e-05,0.413174,0.0609695,0.548104,1091.73,0.732223,0.0416894,0.220726,7.74036e-05,0.413174,1091.73,1,0.280638,0,1,21278.2,3.39947,0.0354169,301.544,1.74143,0.0223518,-0.0262977,0.000730015,7.17824e-05
3.56744,0.9694,0.022501,5,47,0,-3.41244,73.354,0.0415487,0.261279,299790,0.73354,0.0415487,0.219731,4.15e-05,7.7126e-05,0.413586,0.0609596,0.5481,1091.72,0.73354,0.0415487,0.219731,7.7126e-05,0.413586,1091.72,1,0.279227,0,1,21233.5,3.40547,0.0354867,301.482,1.74072,0.0223566,-0.0881129,2.43579e-05,7.65538e-05
3.4477,0.902053,0.022501,5,63,0,-2.23415,73.126,0.0413543,0.261785,299790,0.73126,0.0413543,0.220431,4.15e-05,7.76076e-05,0.413402,0.0614673,0.548327,1092.02,0.73126,0.0413543,0.220431,7.76076e-05,0.413402,1092.02,1,0.279856,0,1,21274.7,3.40274,0.0354445,301.599,1.74101,0.0221139,0.0289253,0.000308615,-0.000166132
3.544,0.975788,0.022501,2,3,0,-3.31526,73.1286,0.0414312,0.26176,299790,0.731286,0.0414312,0.220328,4.15e-05,7.7602e-05,0.413412,0.0613773,0.548287,1091.96,0.731286,0.0414312,0.220328,7.7602e-05,0.413412,1091.96,1,0.279824,0,1,21271.7,3.40287,0.0354408,301.642,1.74099,0.0221566,0.0720679,0.000291159,-0.000123409
1.94618,0.588385,0.022501,2,3,0,-1.05359,73.1345,0.0412312,0.262039,299790,0.731345,0.0412312,0.220808,4.15e-05,7.75895e-05,0.413311,0.0615957,0.548384,1092.12,0.731345,0.0412312,0.220808,7.75895e-05,0.413311,1092.12,1,0.280171,0,1,21285.1,3.40142,0.0354452,301.476,1.74118,0.0220532,-0.0941874,0.000476908,-0.000226848
3.57647,0.995579,0.022501,7,131,0,0.180086,73.6197,0.0414198,0.258292,299790,0.736197,0.0414198,0.216873,4.15e-05,7.65702e-05,0.414666,0.0607686,0.548012,1091.53,0.736197,0.0414198,0.216873,7.65702e-05,0.414666,1091.53,1,0.275527,0,1,21117,3.42138,0.0356425,301.567,1.73883,0.022449,-0.00319559,-0.00187004,0.000168967
3.08853,0.995792,0.022501,6,67,0,-2.36401,74.2398,0.040828,0.251975,299790,0.742398,0.040828,0.211147,4.15e-05,7.52965e-05,0.416942,0.0606585,0.547962,1091.36,0.742398,0.040828,0.211147,7.52965e-05,0.416942,1091.36,1,0.267743,0,1,20872.3,3.45588,0.0360086,301.51,1.73475,0.0225025,-0.0597634,-0.0059479,0.000222508
3.53001,0.999966,0.022501,5,47,0,-2.47861,74.0668,0.0407027,0.252639,299790,0.740668,0.0407027,0.211937,4.15e-05,7.56486e-05,0.416703,0.0610167,0.548125,1091.58,0.740668,0.0407027,0.211937,7.56486e-05,0.416703,1091.58,1,0.268559,0,1,20911.9,3.45216,0.0359646,301.554,1.73517,0.022329,-0.0158263,-0.00553196,4.90443e-05
3.32766,0.990937,0.022501,6,79,0,-2.09408,73.4987,0.0415501,0.26003,299790,0.734987,0.0415501,0.21848,4.15e-05,7.68225e-05,0.414038,0.0607755,0.548015,1091.58,0.734987,0.0415501,0.21848,7.68225e-05,0.414038,1091.58,1,0.277678,0,1,21180.5,3.41211,0.0355535,301.502,1.73994,0.0224456,-0.0681651,-0.000759046,0.000165626
3.46284,0.999704,0.022501,6,123,0,-0.0850835,72.8939,0.0420691,0.266264,299790,0.728939,0.0420691,0.224195,4.15e-05,7.81026e-05,0.411778,0.0609659,0.548102,1091.8,0.728939,0.0420691,0.224195,7.81026e-05,0.411778,1091.8,1,0.28543,0,1,21421.2,3.37944,0.0352081,301.545,1.74382,0.0223535,-0.0246117,0.0031185,7.35337e-05
3.03497,0.963298,0.022501,4,31,0,-2.61824,72.8671,0.0421972,0.266545,299790,0.728671,0.0421972,0.224348,4.15e-05,7.81601e-05,0.411676,0.0608591,0.548054,1091.73,0.728671,0.0421972,0.224348,7.81601e-05,0.411676,1091.73,1,0.285781,0,1,21429.5,3.37799,0.035186,301.605,1.74399,0.0224051,0.0345644,0.003289,0.000125073
3.51865,0.999707,0.022501,4,31,0,-2.91133,72.7218,0.0417829,0.266273,299790,0.727218,0.0417829,0.22449,4.15e-05,7.84728e-05,0.411775,0.0615035,0.548343,1092.12,0.727218,0.0417829,0.22449,7.84728e-05,0.411775,1092.12,1,0.285442,0,1,21443.9,3.37934,0.0351978,301.624,1.74379,0.0220967,0.0537645,0.00309359,-0.000183289
2.17102,0.917209,0.022501,4,15,0,-1.65572,72.7591,0.0422472,0.268334,299790,0.727591,0.0422472,0.226087,4.15e-05,7.83924e-05,0.411025,0.0609417,0.548091,1091.83,0.727591,0.0422472,0.226087,7.83924e-05,0.411025,1091.83,1,0.288016,0,1,21494.8,3.36885,0.0351054,301.479,1.7451,0.0223652,-0.0913466,0.00439515,8.5169e-05
1.47275,0.782967,0.022501,3,7,0,-0.0697142,72.7145,0.0423171,0.267321,299790,0.727145,0.0423171,0.225004,4.15e-05,7.84884e-05,0.411394,0.0609219,0.548082,1091.76,0.727145,0.0423171,0.225004,7.84884e-05,0.411394,1091.76,1,0.28675,0,1,21464.9,3.37397,0.0351275,301.748,1.74445,0.0223748,0.177578,0.00374611,9.47551e-05
3.18774,1,0.022501,2,7,0,-1.87506,72.7214,0.0419679,0.267617,299790,0.727214,0.0419679,0.22565,4.15e-05,7.84735e-05,0.411286,0.061298,0.548252,1092.03,0.727214,0.0419679,0.22565,7.84735e-05,0.411286,1092.03,1,0.287121,0,1,21482.2,3.37248,0.035141,301.498,1.74464,0.0221943,-0.0717948,0.00394102,-8.56558e-05
3.85507,0.990904,0.022501,1,3,0,-3.04102,72.7197,0.0421148,0.267561,299790,0.727197,0.0421148,0.225446,4.15e-05,7.84774e-05,0.411307,0.0611377,0.54818,1091.92,0.727197,0.0421148,0.225446,7.84774e-05,0.411307,1091.92,1,0.28705,0,1,21477,3.37276,0.0351332,301.59,1.7446,0.0222709,0.0200998,0.00390219,-9.05526e-06
3.99471,0.98484,0.022501,6,87,0,-3.34637,73.316,0.0416111,0.261372,299790,0.73316,0.0416111,0.21976,4.15e-05,7.72059e-05,0.413552,0.0609381,0.54809,1091.69,0.73316,0.0416111,0.21976,7.72059e-05,0.413552,1091.69,1,0.279342,0,1,21238.3,3.40497,0.0354732,301.552,1.74078,0.0223669,-0.0177186,7.51217e-05,8.69257e-05
4.07915,0.95578,0.022501,3,7,0,-3.71269,73.2826,0.0414711,0.261353,299790,0.732826,0.0414711,0.219882,4.15e-05,7.72764e-05,0.413559,0.0611368,0.54818,1091.82,0.732826,0.0414711,0.219882,7.72764e-05,0.413559,1091.82,1,0.279319,0,1,21244.1,3.40506,0.0354775,301.523,1.74076,0.0222714,-0.0465697,5.8997e-05,-8.64357e-06
4.15483,0.85058,0.022501,4,27,0,-2.68584,73.3476,0.0413685,0.260134,299790,0.733476,0.0413685,0.218765,4.15e-05,7.71394e-05,0.414,0.0611695,0.548194,1091.81,0.733476,0.0413685,0.218765,7.71394e-05,0.414,1091.81,1,0.277807,0,1,21201.5,3.41151,0.035537,301.589,1.73998,0.0222557,0.0185083,-0.000719298,-2.43148e-05
3.99891,0.982528,0.022501,6,127,0,-2.99657,73.686,0.0411846,0.256983,299790,0.73686,0.0411846,0.215799,4.15e-05,7.64325e-05,0.415138,0.060949,0.548095,1091.62,0.73686,0.0411846,0.215799,7.64325e-05,0.415138,1091.62,1,0.27391,0,1,21074.6,3.42842,0.0357149,301.574,1.73798,0.0223617,0.00408916,-0.00271581,8.16807e-05
3.04952,0.924254,0.022501,6,95,0,-1.40406,72.6146,0.041799,0.267273,299790,0.726146,0.041799,0.225474,4.15e-05,7.87045e-05,0.411411,0.0616233,0.548396,1092.21,0.726146,0.041799,0.225474,7.87045e-05,0.411411,1092.21,1,0.286691,0,1,21485,3.37419,0.0351457,301.611,1.7444,0.0220401,0.041367,0.00370446,-0.000239866
3.16003,1,0.022501,3,7,0,-2.93414,72.6033,0.0418619,0.26732,299790,0.726033,0.0418619,0.225458,4.15e-05,7.87292e-05,0.411394,0.0615676,0.548372,1092.17,0.726033,0.0418619,0.225458,7.87292e-05,0.411394,1092.17,1,0.286749,0,1,21485.9,3.37395,0.0351382,301.653,1.74443,0.0220664,0.0833536,0.0037303,-0.000213595
3.8872,0.99526,0.022501,6,127,0,-2.55446,72.8947,0.0419713,0.265852,299790,0.728947,0.0419713,0.223881,4.15e-05,7.81009e-05,0.411928,0.0610728,0.548151,1091.86,0.728947,0.0419713,0.223881,7.81009e-05,0.411928,1091.86,1,0.284916,0,1,21410.4,3.38155,0.0352283,301.56,1.74356,0.0223021,-0.00963502,0.00285893,2.20606e-05
3.73149,0.959721,0.022501,6,119,0,-3.33078,73.0719,0.0417072,0.263918,299790,0.730719,0.0417072,0.222211,4.15e-05,7.77225e-05,0.41263,0.0611405,0.548181,1091.87,0.730719,0.0417072,0.222211,7.77225e-05,0.41263,1091.87,1,0.282506,0,1,21339.2,3.3916,0.0353398,301.502,1.74237,0.0222696,-0.0680821,0.00166518,-1.03943e-05
3.13956,0.950229,0.022501,3,11,0,-2.90684,73.0602,0.0414435,0.26316,299790,0.730602,0.0414435,0.221716,4.15e-05,7.77475e-05,0.412904,0.0614508,0.54832,1092.05,0.730602,0.0414435,0.221716,7.77475e-05,0.412904,1092.05,1,0.281564,0,1,21322.5,3.39554,0.0353808,301.502,1.74188,0.0221217,-0.0675741,0.00118079,-0.000158298
3.17011,0.924266,0.022501,2,3,0,-2.15801,73.0638,0.041653,0.262653,299790,0.730638,0.041653,0.221,4.15e-05,7.77398e-05,0.413088,0.0612113,0.548213,1091.86,0.730638,0.041653,0.221,7.77398e-05,0.413088,1091.86,1,0.280934,0,1,21300.7,3.39817,0.0353851,301.699,1.74155,0.0222357,0.129442,0.000851189,-4.42741e-05
2.96871,0.787447,0.022501,2,3,0,-0.871976,73.0629,0.0416684,0.262643,299790,0.730629,0.0416684,0.220975,4.15e-05,7.77417e-05,0.413092,0.0611953,0.548206,1091.85,0.730629,0.0416684,0.220975,7.77417e-05,0.413092,1091.85,1,0.280921,0,1,21300.1,3.39822,0.0353843,301.711,1.74154,0.0222434,0.140866,0.000844184,-3.66232e-05
3.80742,1,0.022501,2,3,0,-3.03845,73.066,0.0416249,0.262822,299790,0.73066,0.0416249,0.221197,4.15e-05,7.77352e-05,0.413027,0.0612399,0.548226,1091.89,0.73066,0.0416249,0.221197,7.77352e-05,0.413027,1091.89,1,0.281144,0,1,21306.6,3.39729,0.0353815,301.652,1.74166,0.022222,0.0820129,0.000961063,-5.79792e-05
3.0664,0.993582,0.022501,6,79,0,-2.26286,72.2289,0.0424734,0.272171,299790,0.722289,0.0424734,0.229697,4.15e-05,7.95474e-05,0.409627,0.0613734,0.548286,1092.13,0.722289,0.0424734,0.229697,7.95474e-05,0.409627,1092.13,1,0.292826,0,1,21658.6,3.34938,0.0348782,301.69,1.74737,0.0221584,0.120077,0.0066733,-0.00012159
3.03792,0.985322,0.022501,7,143,0,-1.88413,74.2044,0.0405985,0.251079,299790,0.742044,0.0405985,0.210481,4.15e-05,7.53682e-05,0.417264,0.0609634,0.548101,1091.52,0.742044,0.0405985,0.210481,7.53682e-05,0.417264,1091.52,1,0.266644,0,1,20851.6,3.46082,0.0360508,301.588,1.73414,0.0223547,0.0179285,-0.00655899,7.4722e-05
3.10145,0.996781,0.022501,3,11,0,-2.72362,74.1948,0.0405061,0.251093,299790,0.741948,0.0405061,0.210587,4.15e-05,7.53877e-05,0.417259,0.0610811,0.548155,1091.6,0.741948,0.0405061,0.210587,7.53877e-05,0.417259,1091.6,1,0.266661,0,1,20855.1,3.46074,0.036055,301.546,1.73415,0.0222981,-0.0240585,-0.00654982,1.80835e-05
2.60552,0.987816,0.022501,3,7,0,-2.50709,74.1925,0.0404279,0.250739,299790,0.741925,0.0404279,0.210311,4.15e-05,7.53924e-05,0.417386,0.0611737,0.548196,1091.64,0.741925,0.0404279,0.210311,7.53924e-05,0.417386,1091.64,1,0.266227,0,1,20845.6,3.46271,0.0360728,301.568,1.73391,0.0222537,-0.0016602,-0.00678998,-2.63174e-05
2.52667,0.81071,0.022501,4,31,0,-0.126076,74.1731,0.041016,0.252983,299790,0.741731,0.041016,0.211967,4.15e-05,7.54318e-05,0.41658,0.0605293,0.547902,1091.3,0.741731,0.041016,0.211967,7.54318e-05,0.41658,1091.3,1,0.268981,0,1,20906.4,3.45031,0.0359486,301.527,1.73542,0.0225656,-0.0428857,-0.00528428,0.000285577
2.94177,0.999413,0.022501,4,31,0,-2.04493,73.9312,0.0406265,0.253395,299790,0.739312,0.0406265,0.212769,4.15e-05,7.59263e-05,0.416431,0.0612741,0.548241,1091.75,0.739312,0.0406265,0.212769,7.59263e-05,0.416431,1091.75,1,0.269489,0,1,20950.2,3.44797,0.0359202,301.561,1.73565,0.0222057,-0.00928196,-0.00504907,-7.42871e-05
2.97198,0.885337,0.022501,5,55,0,-1.05601,73.4692,0.0409919,0.257902,299790,0.734692,0.0409919,0.21691,4.15e-05,7.68843e-05,0.414807,0.0614411,0.548316,1091.93,0.734692,0.0409919,0.21691,7.68843e-05,0.414807,1091.93,1,0.275045,0,1,21128,3.42342,0.0356596,301.602,1.73855,0.0221263,0.0315117,-0.00215058,-0.000153699
2.49454,0.871591,0.022501,6,95,0,-0.282008,73.9844,0.0405334,0.252626,299790,0.739844,0.0405334,0.212092,4.15e-05,7.58172e-05,0.416708,0.061314,0.548259,1091.76,0.739844,0.0405334,0.212092,7.58172e-05,0.416708,1091.76,1,0.268543,0,1,20922.8,3.45221,0.0359629,301.573,1.73514,0.0221867,0.00302112,-0.00555529,-9.32895e-05
2.40098,0.99047,0.022501,2,3,0,-2.18902,73.9712,0.0405258,0.252721,299790,0.739712,0.0405258,0.212195,4.15e-05,7.58444e-05,0.416674,0.0613393,0.548271,1091.78,0.739712,0.0405258,0.212195,7.58444e-05,0.416674,1091.78,1,0.268659,0,1,20927.2,3.45168,0.0359578,301.57,1.73521,0.0221747,-0.000156346,-0.00549369,-0.000105346
1.78609,0.850416,0.022501,4,15,0,-0.866831,74.2006,0.0410835,0.252947,299790,0.742006,0.0410835,0.211863,4.15e-05,7.5376e-05,0.416593,0.0604194,0.547851,1091.23,0.742006,0.0410835,0.211863,7.5376e-05,0.416593,1091.23,1,0.268937,0,1,20901.2,3.45052,0.0359498,301.535,1.7354,0.0226195,-0.0350937,-0.00530396,0.000339486
3.59228,1,0.022501,3,7,0,-1.69749,74.1102,0.0407385,0.252722,299790,0.741102,0.0407385,0.211984,4.15e-05,7.55599e-05,0.416673,0.0609215,0.548082,1091.54,0.741102,0.0407385,0.211984,7.55599e-05,0.416673,1091.54,1,0.268661,0,1,20910,3.45172,0.0359664,301.501,1.73523,0.0223749,-0.0691356,-0.00546764,9.49366e-05
1.44606,0.769814,0.022501,4,27,0,-0.919812,74.2266,0.040461,0.2517,299790,0.742266,0.040461,0.211239,4.15e-05,7.53232e-05,0.417041,0.0610931,0.54816,1091.64,0.742266,0.040461,0.211239,7.53232e-05,0.417041,1091.64,1,0.267405,0,1,20873.3,3.45741,0.0360415,301.368,1.73457,0.0222923,-0.201535,-0.00613014,1.23324e-05
1.17017,0.982931,0.022501,2,3,0,-1.04581,74.2121,0.0407755,0.251029,299790,0.742121,0.0407755,0.210254,4.15e-05,7.53527e-05,0.417282,0.0607523,0.548005,1091.37,0.742121,0.0407755,0.210254,7.53527e-05,0.417282,1091.37,1,0.266583,0,1,20845,3.46109,0.0360418,301.687,1.73411,0.0224569,0.117265,-0.00659471,0.000176868
1.54711,0.886788,0.022501,2,7,0,0.909636,74.2719,0.040634,0.25198,299790,0.742719,0.040634,0.211346,4.15e-05,7.52315e-05,0.41694,0.0608387,0.548044,1091.5,0.742719,0.040634,0.211346,7.52315e-05,0.41694,1091.5,1,0.267749,0,1,20874.4,3.45587,0.036027,301.356,1.73477,0.022415,-0.214331,-0.00593399,0.000134971
0.520866,0.778251,0.022501,6,123,0,3.72,73.0136,0.041315,0.263592,299790,0.730136,0.041315,0.222277,4.15e-05,7.78468e-05,0.412748,0.0616555,0.54841,1092.2,0.730136,0.041315,0.222277,7.78468e-05,0.412748,1092.2,1,0.282101,0,1,21343.6,3.39328,0.0353667,301.422,1.74215,0.022025,-0.147866,0.00145114,-0.000255037
3.45943,0.996999,0.022501,6,71,0,0.10481,72.3727,0.0424254,0.271178,299790,0.723727,0.0424254,0.228752,4.15e-05,7.92316e-05,0.409989,0.0612407,0.548226,1092.04,0.723727,0.0424254,0.228752,7.92316e-05,0.409989,1092.04,1,0.291579,0,1,21615.3,3.35439,0.0349372,301.631,1.74679,0.0222216,0.0606011,0.00608863,-5.83586e-05
3.78973,0.968141,0.022501,7,147,0,-2.43685,73.1634,0.0416151,0.262904,299790,0.731634,0.0416151,0.221289,4.15e-05,7.75284e-05,0.412997,0.0611271,0.548175,1091.85,0.731634,0.0416151,0.221289,7.75284e-05,0.412997,1091.85,1,0.281246,0,1,21300.9,3.3969,0.0353954,301.499,1.74173,0.022276,-0.0706162,0.00103443,-3.97594e-06
2.71328,0.883829,0.022501,2,7,0,-2.65062,73.1518,0.0418375,0.262585,299790,0.731518,0.0418375,0.220748,4.15e-05,7.7553e-05,0.413113,0.0608944,0.54807,1091.67,0.731518,0.0418375,0.220748,7.7553e-05,0.413113,1091.67,1,0.280849,0,1,21286.2,3.39855,0.0353899,301.693,1.74152,0.022388,0.122544,0.000821982,0.000108007
2.26277,0.991746,0.022501,3,7,0,-1.37316,73.1872,0.0420232,0.263547,299790,0.731872,0.0420232,0.221524,4.15e-05,7.74778e-05,0.412764,0.0606448,0.547955,1091.55,0.731872,0.0420232,0.221524,7.74778e-05,0.412764,1091.55,1,0.282044,0,1,21309.5,3.39356,0.0353508,301.582,1.74215,0.0225092,0.0123481,0.00144511,0.000229179
0.7412,0.988984,0.022501,2,3,0,-0.546356,73.2456,0.0419513,0.2638,299790,0.732456,0.0419513,0.221849,4.15e-05,7.73543e-05,0.412673,0.0606502,0.547958,1091.58,0.732456,0.0419513,0.221849,7.73543e-05,0.412673,1091.58,1,0.282359,0,1,21314.2,3.39227,0.0353564,301.42,1.74232,0.0225065,-0.149572,0.00162102,0.00022653
1.28471,0.874785,0.022501,2,3,0,-0.0993953,73.234,0.0420773,0.263553,299790,0.73234,0.0420773,0.221476,4.15e-05,7.73788e-05,0.412762,0.0605264,0.5479,1091.48,0.73234,0.0420773,0.221476,7.73788e-05,0.412762,1091.48,1,0.282052,0,1,21304.3,3.39354,0.0353547,301.548,1.74216,0.022567,-0.0221724,0.00145767,0.000286998
1.76352,1,0.022501,4,15,0,-0.883321,72.9578,0.0412888,0.262857,299790,0.729578,0.0412888,0.221568,4.15e-05,7.7966e-05,0.413014,0.0617568,0.548455,1092.21,0.729578,0.0412888,0.221568,7.7966e-05,0.413014,1092.21,1,0.281187,0,1,21325.7,3.39708,0.0353842,301.611,1.74167,0.0219773,0.040537,0.000966893,-0.000302657
0.492399,0.850337,0.022501,6,111,0,4.22074,72.0581,0.0421467,0.273356,299790,0.720581,0.0421467,0.23121,4.15e-05,7.9925e-05,0.409194,0.0619562,0.548542,1092.53,0.720581,0.0421467,0.23121,7.9925e-05,0.409194,1092.53,1,0.294317,0,1,21719.6,3.34346,0.0348319,301.557,1.74808,0.0218841,-0.0134917,0.00737509,-0.000395883
3.21777,0.985495,0.022501,7,131,0,0.042942,74.2279,0.0407827,0.251726,299790,0.742279,0.0407827,0.210943,4.15e-05,7.53207e-05,0.417031,0.0607245,0.547992,1091.39,0.742279,0.0407827,0.210943,7.53207e-05,0.417031,1091.39,1,0.267437,0,1,20866.2,3.45725,0.0360187,301.545,1.73458,0.0224704,-0.0249641,-0.00611826,0.000190366
1.50104,0.976366,0.022501,5,47,0,-0.395061,74.8288,0.0403815,0.246499,299790,0.748288,0.0403815,0.206117,4.15e-05,7.41158e-05,0.418906,0.0604366,0.547859,1091.13,0.748288,0.0403815,0.206117,7.41158e-05,0.418906,1091.13,1,0.261041,0,1,20652.9,3.48675,0.0363372,301.453,1.73112,0.022611,-0.116938,-0.00957523,0.000331031
1.46155,1,0.022501,4,15,0,-1.34172,74.8375,0.040361,0.246459,299790,0.748375,0.040361,0.206098,4.15e-05,7.40985e-05,0.418921,0.0604493,0.547864,1091.14,0.748375,0.040361,0.206098,7.40985e-05,0.418921,1091.14,1,0.260992,0,1,20651.4,3.48698,0.0363415,301.437,1.7311,0.0226048,-0.133118,-0.00960085,0.000324809
1.81342,0.996909,0.022501,3,7,0,-1.09722,74.8279,0.0402998,0.246292,299790,0.748279,0.0402998,0.205993,4.15e-05,7.41175e-05,0.41898,0.060531,0.547903,1091.19,0.748279,0.0402998,0.205993,7.41175e-05,0.41898,1091.19,1,0.260789,0,1,20648.2,3.48793,0.0363504,301.445,1.73098,0.0225647,-0.12528,-0.00971762,0.000284728
0.0547939,0.861834,0.022501,3,15,0,0.426433,74.8941,0.0404806,0.245878,299790,0.748941,0.0404806,0.205397,4.15e-05,7.39866e-05,0.419129,0.0602436,0.547768,1090.99,0.748941,0.0404806,0.205397,7.39866e-05,0.419129,1090.99,1,0.260283,0,1,20624.5,3.4903,0.0363641,301.537,1.7307,0.0227061,-0.0330027,-0.00999619,0.000426078
