# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = bao_model
# start_datetime = 2023-07-26 21:05:34 UTC
# method = sample (Default)
#   sample
#     num_samples = 5000
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Model4/Data/bao.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmp8zh8u9ta/ilhn2vsg.json
# random
#   seed = 19381
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output4/bao/bao-20230726220534.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,H0,Om,lambda,theta.1,theta.2,theta.3,dv_theo.1,dv_theo.2,dv_theo.3,dv_theo.4,dv_theo.5,dv_theo.6,rf,c
-4.4086,0.601257,0.167618,2,3,0,7.25169,66.835,0.314184,-0.343963,66.835,0.314184,-0.343963,1291.77,1693.37,2082.33,2165.74,2501.92,3886.8,150,299790
-8.11836,0.29072,0.167618,2,7,0,12.7505,69.9537,0.269482,-0.345108,69.9537,0.269482,-0.345108,1231.63,1621.96,2003.51,2085.79,2418.96,3815.71,150,299790
-3.53401,1,0.167618,2,3,0,7.93157,67.0171,0.292684,-0.231979,67.0171,0.292684,-0.231979,1282.14,1686.55,2080.55,2165.32,2507.9,3931.19,150,299790
-3.02707,0.892769,0.167618,3,15,0,5.14182,71.772,0.311943,-0.215633,71.772,0.311943,-0.215633,1253.02,1645.24,2025.93,2107.66,2437.29,3797.07,150,299790
-4.6237,0.982523,0.167618,4,23,0,6.13863,74.516,0.425236,0.329072,74.516,0.425236,0.329072,1281.03,1662.97,2026.06,2103.1,2410.85,3639.75,150,299790
-3.93678,0.999907,0.167618,3,7,0,4.85962,74.0152,0.412491,0.315515,74.0152,0.412491,0.315515,1280.85,1664.74,2030.45,2108.14,2418.75,3662.82,150,299790
-1.931,0.999186,0.167618,4,15,0,4.53567,70.0656,0.342633,0.34164,70.0656,0.342633,0.34164,1279.32,1672.52,2051.31,2132.3,2457.84,3786.33,150,299790
-2.17265,0.99779,0.167618,4,15,0,2.26812,68.6824,0.271162,-0.051928,68.6824,0.271162,-0.051928,1256.09,1657.78,2051.47,2136.46,2480.87,3924.98,150,299790
-2.21035,0.822959,0.167618,3,13,0,4.00289,66.0951,0.260959,-0.295896,66.0951,0.260959,-0.295896,1262.96,1665.83,2060.73,2146.01,2491.8,3947.39,150,299790
-1.61756,0.999967,0.167618,4,15,0,2.31469,68.0482,0.308732,-0.439925,68.0482,0.308732,-0.439925,1269.04,1662.02,2042.31,2123.84,2452.43,3807.65,150,299790
-1.76246,0.991018,0.167618,4,21,0,2.53103,63.762,0.273444,-0.556011,63.762,0.273444,-0.556011,1272.32,1668.34,2053.13,2135.86,2470.15,3865.87,150,299790
-1.97226,0.844571,0.167618,4,23,0,2.72578,65.7603,0.303526,-0.509243,65.7603,0.303526,-0.509243,1280.22,1675.34,2057.43,2139.33,2469.4,3832.18,150,299790
-2.22001,0.814001,0.167618,3,11,0,3.20705,65.1034,0.276496,-0.563617,65.1034,0.276496,-0.563617,1260.82,1652.45,2032.64,2114.34,2444.34,3820.18,150,299790
-2.25414,0.760583,0.167618,4,23,0,3.56238,68.7765,0.293978,-0.381413,68.7765,0.293978,-0.381413,1257.34,1650.7,2032.95,2115.1,2446.77,3822.98,150,299790
-2.41975,0.522134,0.167618,4,31,0,3.3393,64.7918,0.303513,-0.659184,64.7918,0.303513,-0.659184,1271.35,1657.89,2029.92,2109.48,2429.61,3747.52,150,299790
-2.41975,0.142388,0.167618,3,7,0,3.52926,64.7918,0.303513,-0.659184,64.7918,0.303513,-0.659184,1271.35,1657.89,2029.92,2109.48,2429.61,3747.52,150,299790
-2.34894,0.900743,0.167618,4,15,0,2.75497,65.098,0.253804,-0.438501,65.098,0.253804,-0.438501,1255.45,1653.64,2043.47,2127.64,2468.86,3908.42,150,299790
-1.75709,0.998511,0.167618,4,15,0,2.38752,66.2544,0.280187,-0.391052,66.2544,0.280187,-0.391052,1269.83,1669.22,2058.38,2142.14,2480.84,3893.85,150,299790
-4.4999,0.38144,0.167618,2,7,0,5.46524,67.9117,0.270454,-0.426111,67.9117,0.270454,-0.426111,1244.09,1636.11,2018.6,2101,2434.47,3830.97,150,299790
-1.87074,0.973772,0.167618,3,11,0,3.71828,66.0161,0.285711,-0.417437,66.0161,0.285711,-0.417437,1273.99,1673.01,2061.13,2144.6,2481.81,3885.15,150,299790
-1.68245,0.716922,0.167618,2,7,0,2.73906,65.9914,0.276777,-0.454106,65.9914,0.276777,-0.454106,1264.17,1660.58,2046.56,2129.63,2465.46,3867.66,150,299790
-4.76925,0.260943,0.167618,4,23,0,6.51886,70.9821,0.411416,0.537243,70.9821,0.411416,0.537243,1287.92,1668.4,2029.37,2105.9,2411.52,3633.17,150,299790
-3.8393,0.997089,0.167618,3,7,0,5.63428,70.3998,0.394105,0.482324,70.3998,0.394105,0.482324,1290.99,1676.47,2043.63,2121.65,2433.67,3687.21,150,299790
-3.30747,0.877332,0.167618,4,31,0,5.23306,73.8075,0.386417,-0.288279,73.8075,0.386417,-0.288279,1272.59,1658.18,2027.15,2105.73,2420.51,3689.64,150,299790
-3.50436,0.990712,0.167618,4,15,0,4.85469,69.6075,0.374818,-0.55525,69.6075,0.374818,-0.55525,1281.14,1664.06,2029.24,2106.9,2417.79,3671.79,150,299790
-3.53144,0.9998,0.167618,4,15,0,3.98608,68.6048,0.369521,-0.597284,68.6048,0.369521,-0.597284,1282.68,1665.29,2030.06,2107.62,2418.14,3671.5,150,299790
-2.85204,0.982407,0.167618,5,31,0,3.99681,71.4325,0.372611,-0.419855,71.4325,0.372611,-0.419855,1277.08,1663.2,2032.72,2111.44,2426.94,3702.47,150,299790
-1.77965,0.712986,0.167618,3,7,0,4.20138,72.4376,0.34913,-0.0451279,72.4376,0.34913,-0.0451279,1273.66,1667.7,2047.86,2129.18,2456.12,3788.84,150,299790
-1.59703,0.999745,0.167618,4,15,0,1.97689,71.5435,0.332406,-0.135343,71.5435,0.332406,-0.135343,1270.35,1665.52,2047.81,2129.72,2459.49,3810.66,150,299790
-2.70467,0.942153,0.167618,5,31,0,3.13496,69.2607,0.271233,0.117222,69.2607,0.271233,0.117222,1249.83,1649.14,2040.38,2124.83,2467.01,3901.67,150,299790
-2.83983,0.98602,0.167618,2,3,0,3.02204,67.5072,0.279374,0.0698337,67.5072,0.279374,0.0698337,1272.9,1678.4,2075.07,2160.61,2506.9,3953.85,150,299790
-1.80295,1,0.167618,2,7,0,3.09667,69.3186,0.285118,0.0310532,69.3186,0.285118,0.0310532,1261.02,1661.83,2053.47,2137.86,2479.32,3902.71,150,299790
-2.90652,0.807748,0.167618,4,25,1,6.39121,73.9978,0.391153,0.19867,73.9978,0.391153,0.19867,1277.55,1665.26,2036.34,2115.36,2431.91,3707.06,150,299790
-1.9187,0.916605,0.167618,5,31,0,4.87006,68.2912,0.32869,-0.492195,68.2912,0.32869,-0.492195,1274.42,1664.28,2039.66,2119.92,2442.63,3763.67,150,299790
-1.91442,0.925778,0.167618,4,31,0,4.83047,64.27,0.291415,-0.574656,64.27,0.291415,-0.574656,1278.74,1673.01,2054.46,2136.27,2466.15,3832.98,150,299790
-1.52039,0.928321,0.167618,4,27,0,2.41468,69.3327,0.302779,-0.24578,69.3327,0.302779,-0.24578,1267.09,1664.81,2051.42,2134.5,2469.84,3857.66,150,299790
-1.6003,0.997794,0.167618,3,7,0,1.6051,69.1275,0.295484,-0.195587,69.1275,0.295484,-0.195587,1266.25,1665.67,2054.74,2138.44,2476.6,3880.19,150,299790
-1.83749,0.991978,0.167618,4,15,0,2.11127,68.9832,0.287936,-0.0181804,68.9832,0.287936,-0.0181804,1266.14,1668.1,2060.62,2145.18,2487.19,3911.27,150,299790
-1.59575,0.998938,0.167618,4,15,0,2.83439,71.2963,0.316075,-0.00242887,71.2963,0.316075,-0.00242887,1264.48,1661.09,2046.15,2128.82,2462.21,3835.89,150,299790
-1.72495,0.859156,0.167618,3,11,0,3.6484,70.4177,0.335008,0.332912,70.4177,0.335008,0.332912,1272.38,1664.83,2043.49,2124.51,2450.45,3783.84,150,299790
-1.73406,0.992956,0.167618,4,15,0,1.89629,71.306,0.341904,0.2433,71.306,0.341904,0.2433,1273.73,1667.14,2046.7,2127.91,2454.48,3788.12,150,299790
-1.77869,0.512331,0.167618,2,3,0,6.5038,71.0947,0.340238,0.199418,71.0947,0.340238,0.199418,1276.63,1671.82,2053.38,2135.04,2463.55,3805.99,150,299790
-2.57784,0.918868,0.167618,2,7,0,4.68907,70.6409,0.363873,0.439555,70.6409,0.363873,0.439555,1277.92,1665.05,2035.94,2115.01,2432.06,3716.76,150,299790
-2.12316,0.957808,0.167618,5,31,0,3.31905,69.493,0.338826,-0.34328,69.493,0.338826,-0.34328,1282.2,1676.85,2057.3,2138.67,2465.86,3802.68,150,299790
-1.98584,0.987738,0.167618,4,31,0,2.79986,67.4689,0.318812,0.440195,67.4689,0.318812,0.440195,1280.91,1675.92,2057.42,2139.12,2468.06,3819.91,150,299790
-1.98327,0.855548,0.167618,3,9,0,3.31765,68.9821,0.301993,0.145217,68.9821,0.301993,0.145217,1273.79,1675.04,2065.51,2149.46,2488.45,3892.18,150,299790
-1.53968,0.999234,0.167618,2,7,0,1.99822,69.6171,0.302097,0.215306,69.6171,0.302097,0.215306,1265.52,1663.32,2050.2,2133.35,2469.06,3858.89,150,299790
-1.72246,0.992936,0.167618,4,23,0,2.36335,68.0742,0.283049,-0.304062,68.0742,0.283049,-0.304062,1261.33,1659.57,2047.98,2131.61,2469.83,3880.01,150,299790
-2.26821,0.937872,0.167618,4,23,0,2.6116,68.8586,0.270914,-0.0447162,68.8586,0.270914,-0.0447162,1254.39,1655.6,2048.85,2133.75,2477.8,3920.57,150,299790
-2.89974,0.953728,0.167618,4,27,0,3.48701,66.9086,0.249382,-0.195167,66.9086,0.249382,-0.195167,1250.72,1653.52,2049.92,2135.72,2484.24,3959.93,150,299790
-4.30465,0.964676,0.167618,4,15,0,4.96402,69.7373,0.392145,0.582466,69.7373,0.392145,0.582466,1285.27,1666.03,2027.89,2104.7,2411.69,3643.74,150,299790
-5.68495,0.759427,0.167618,3,7,0,6.29723,68.5417,0.385764,0.685228,68.5417,0.385764,0.685228,1279.95,1655.98,2012.51,2088.11,2390.07,3601.13,150,299790
-4.38684,0.169387,0.167618,3,15,0,7.08418,66.1724,0.369384,0.668235,66.1724,0.369384,0.668235,1296.35,1680.2,2045.3,2122.86,2433.08,3683.31,150,299790
-3.47421,0.958062,0.167618,5,31,0,5.75233,68.5555,0.345454,-0.377912,68.5555,0.345454,-0.377912,1292.04,1687.88,2068.78,2150.17,2477.19,3810.22,150,299790
-2.8155,0.379766,0.167618,3,15,0,6.96196,68.0328,0.355619,-0.564274,68.0328,0.355619,-0.564274,1284.5,1670.9,2040.46,2119.19,2434.81,3714.65,150,299790
-1.6226,0.979859,0.167618,3,15,0,3.57977,65.174,0.286555,-0.528107,65.174,0.286555,-0.528107,1271.76,1666.41,2049.15,2131.34,2463.07,3841.28,150,299790
-2.21022,0.935081,0.167618,4,15,0,2.43992,63.3096,0.25441,-0.569524,63.3096,0.25441,-0.569524,1259.46,1654.22,2039.21,2122.17,2458.07,3872.05,150,299790
-2.73888,0.976737,0.167618,3,15,0,3.07215,64.2459,0.239425,-0.38846,64.2459,0.239425,-0.38846,1255.11,1657.28,2052.78,2138.39,2486.23,3964.81,150,299790
-1.73241,0.977097,0.167618,2,7,0,4.31531,64.5341,0.269149,-0.500082,64.5341,0.269149,-0.500082,1267.55,1664.85,2051.87,2135.19,2472.22,3883.18,150,299790
-2.09519,0.793597,0.167618,2,7,0,2.74909,64.2706,0.25321,-0.466515,64.2706,0.25321,-0.466515,1260.22,1659.16,2049.49,2133.74,2475.27,3916.03,150,299790
-2.06979,0.519596,0.167618,3,13,0,3.95512,67.1316,0.274191,-0.241517,67.1316,0.274191,-0.241517,1266.87,1669.58,2063.45,2148.39,2492.33,3932.05,150,299790
-2.83874,0.886769,0.167618,4,31,0,3.48459,73.114,0.383094,0.292947,73.114,0.383094,0.292947,1276.68,1663.91,2034.63,2113.6,2430.04,3706.91,150,299790
-1.70231,0.653622,0.167618,4,31,0,3.11401,68.3403,0.28626,-0.301247,68.3403,0.28626,-0.301247,1261.42,1659.2,2046.89,2130.34,2467.7,3872.49,150,299790
-1.69904,0.977561,0.167618,4,31,0,2.3189,64.1986,0.274921,-0.541685,64.1986,0.274921,-0.541685,1270.85,1666.7,2051.37,2134.08,2468.27,3863.05,150,299790
-2.10782,0.980724,0.167618,3,7,0,2.25623,64.9478,0.255827,-0.402652,64.9478,0.255827,-0.402652,1261.76,1662.63,2055.23,2139.99,2483.69,3932.81,150,299790
-2.10782,0.130259,0.167618,4,15,0,8.59671,64.9478,0.255827,-0.402652,64.9478,0.255827,-0.402652,1261.76,1662.63,2055.23,2139.99,2483.69,3932.81,150,299790
-2.30315,0.612251,0.167618,4,31,0,3.78737,73.373,0.363888,0.170268,73.373,0.363888,0.170268,1270.69,1660.68,2035.74,2115.83,2437.35,3742.12,150,299790
-4.97185,0.835606,0.167618,4,27,1,6.68564,68.4615,0.399187,0.615008,68.4615,0.399187,0.615008,1296.36,1678.23,2040.41,2117.2,2423.88,3651.7,150,299790
-7.77731,0.9956,0.167618,3,15,0,12.3846,73.9635,0.483108,0.426591,73.9635,0.483108,0.426591,1299.89,1677.77,2033.61,2108.74,2407.59,3586.13,150,299790
-8.61933,0.677342,0.167618,3,7,0,9.73803,73.6523,0.483953,0.339889,73.6523,0.483953,0.339889,1309.49,1691.96,2052.58,2128.76,2431.92,3628.19,150,299790
-9.77871,0.896667,0.167618,2,3,0,9.88832,75.3013,0.485463,0.495797,75.3013,0.485463,0.495797,1282.99,1653.86,2002.53,2076.08,2368.5,3520.22,150,299790
-9.0875,0.98156,0.167618,3,7,0,11.2976,76.5875,0.456455,-0.396583,76.5875,0.456455,-0.396583,1270.93,1644.37,1997.46,2072.16,2369.86,3550.19,150,299790
-9.04599,1,0.167618,3,7,0,10.9012,77.3257,0.451724,-0.334118,77.3257,0.451724,-0.334118,1267.66,1642.04,1996.59,2071.66,2371,3559.58,150,299790
-4.00139,0.821686,0.167618,4,23,0,8.49755,64.0281,0.22572,-0.381651,64.0281,0.22572,-0.381651,1244.6,1646.18,2042.49,2128.45,2478.39,3976.81,150,299790
-2.0774,0.290731,0.167618,4,15,0,3.97841,60.7769,0.265056,-0.706392,60.7769,0.265056,-0.706392,1275.65,1667.52,2046.85,2128.27,2456.94,3829.08,150,299790
-1.8339,0.995377,0.167618,4,15,0,2.80187,62.9237,0.261302,-0.585854,62.9237,0.261302,-0.585854,1267.15,1662.47,2047.2,2130.01,2464.96,3870.07,150,299790
-2.19488,0.778426,0.167618,3,15,0,2.64019,62.4712,0.257461,-0.632726,62.4712,0.257461,-0.632726,1262.41,1654.92,2036.61,2118.73,2450.89,3845.17,150,299790
-3.07094,0.614462,0.167618,3,15,0,3.42789,60.8499,0.24763,-0.712731,60.8499,0.24763,-0.712731,1258.82,1648.12,2026.26,2107.59,2436.54,3820.39,150,299790
-3.85754,0.462442,0.167618,4,27,0,6.81776,72.1192,0.313875,0.243056,72.1192,0.313875,0.243056,1249.99,1640.54,2019.36,2100.65,2428.45,3779.61,150,299790
-4.25064,0.901614,0.167618,3,11,0,5.44059,70.7069,0.34971,-0.506712,70.7069,0.34971,-0.506712,1263.33,1646.15,2013.24,2091.54,2405.77,3683.33,150,299790
-2.98338,1,0.167618,2,7,0,4.74142,70.4221,0.350928,-0.213068,70.4221,0.350928,-0.213068,1288.04,1684.87,2067.23,2148.97,2477.46,3815.37,150,299790
-2.50179,0.96519,0.167618,4,31,0,4.12303,68.2758,0.262996,-0.0909651,68.2758,0.262996,-0.0909651,1252.73,1654.65,2049.24,2134.51,2480.39,3935.88,150,299790
-2.13552,0.984522,0.167618,4,15,0,3.02861,66.0461,0.310962,-0.508917,66.0461,0.310962,-0.508917,1282.52,1677.14,2058.21,2139.83,2468.5,3821.85,150,299790
-2.17711,0.607762,0.167618,3,15,0,4.93287,69.8059,0.345502,-0.350379,69.8059,0.345502,-0.350379,1282.66,1676.25,2055.17,2136.15,2461.58,3788.38,150,299790
-2.16254,0.773157,0.167618,4,23,0,3.85628,67.583,0.285507,0.225419,67.583,0.285507,0.225419,1271.97,1674.53,2067.36,2151.96,2494.11,3919.7,150,299790
