# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = bao_model
# start_datetime = 2023-07-26 21:05:34 UTC
# method = sample (Default)
#   sample
#     num_samples = 5000
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Model4/Data/bao.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmp8zh8u9ta/ilhn2vsg.json
# random
#   seed = 19381
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output4/bao/bao-20230726220534.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,H0,Om,lambda,theta.1,theta.2,theta.3,dv_theo.1,dv_theo.2,dv_theo.3,dv_theo.4,dv_theo.5,dv_theo.6,rf,c
# Adaptation terminated
# Step size = 0.148855
# Diagonal elements of inverse mass matrix:
# 20.0581, 0.00209817, 0.142782
-1.60359,0.999082,0.148855,4,19,0,1.80948,69.6368,0.296918,-0.173309,69.6368,0.296918,-0.173309,1263.5,1662.09,2050.29,2133.8,2471.16,3870.71,150,299790
-1.84356,0.945533,0.148855,2,7,0,2.40224,68.8706,0.295542,-0.143347,68.8706,0.295542,-0.143347,1270.44,1671.76,2062.84,2146.99,2487.01,3898.42,150,299790
-2.10062,0.983512,0.148855,4,25,0,2.43518,70.1641,0.299125,0.247748,70.1641,0.299125,0.247748,1257.11,1652.28,2036.69,2119.33,2453.03,3835.95,150,299790
-3.5698,0.809317,0.148855,3,15,0,5.55649,67.3294,0.28716,-0.116374,67.3294,0.28716,-0.116374,1279.43,1685.31,2081.59,2166.96,2512.22,3950.2,150,299790
-3.99284,0.962683,0.148855,3,15,0,4.90914,71.321,0.285417,-0.00325179,71.321,0.285417,-0.00325179,1243.75,1639.05,2025.29,2108.52,2445.24,3848.77,150,299790
-2.34139,0.977311,0.148855,3,11,0,5.76373,69.1079,0.27209,-0.0255956,69.1079,0.27209,-0.0255956,1253.2,1653.87,2046.49,2131.24,2474.64,3914,150,299790
-1.92824,0.904169,0.148855,4,15,0,4.82438,68.718,0.280621,0.231232,68.718,0.280621,0.231232,1257.71,1656.53,2046.09,2130.03,2469.71,3887.81,150,299790
-1.64401,0.999411,0.148855,4,31,0,2.40185,71.6187,0.321095,0.0505019,71.6187,0.321095,0.0505019,1264.52,1660.22,2044.01,2126.35,2458.26,3823.48,150,299790
-2.20061,0.959589,0.148855,4,23,0,3.36954,71.1668,0.300299,0.0334443,71.1668,0.300299,0.0334443,1255.26,1651.61,2037.63,2120.66,2456.04,3845.83,150,299790
-1.91272,0.972873,0.148855,4,31,0,2.99434,68.2545,0.305608,0.29301,68.2545,0.305608,0.29301,1276.19,1675.44,2063.08,2146.33,2482.19,3870.47,150,299790
-2.13129,0.982883,0.148855,4,23,0,3.18337,69.9929,0.285562,0.0730797,69.9929,0.285562,0.0730797,1254.88,1653.53,2042.96,2126.87,2466.35,3881.19,150,299790
-2.07808,0.988295,0.148855,4,23,0,2.49088,68.606,0.299059,0.174119,68.606,0.299059,0.174119,1274.27,1675.87,2066.84,2150.92,2490.51,3898.18,150,299790
-5.77584,0.932973,0.148855,3,7,0,12.9137,68.4674,0.349415,-0.303497,68.4674,0.349415,-0.303497,1300.34,1699.72,2084.22,2166.39,2496.55,3841.38,150,299790
-1.77882,0.978096,0.148855,3,15,0,5.79225,67.6569,0.320339,-0.463006,67.6569,0.320339,-0.463006,1277.99,1671.18,2050.62,2131.85,2458.77,3801.31,150,299790
-1.64464,0.956807,0.148855,5,31,0,2.69164,71.7961,0.337332,0.0273677,71.7961,0.337332,0.0273677,1272.78,1668.47,2051.06,2133,2462.8,3812.09,150,299790
-1.83935,0.975341,0.148855,5,47,0,2.63263,65.2931,0.299876,-0.543417,65.2931,0.299876,-0.543417,1278.45,1672.42,2053.3,2134.95,2463.98,3823.64,150,299790
-2.41168,0.872163,0.148855,2,3,0,2.65653,65.5461,0.299748,-0.617989,65.5461,0.299748,-0.617989,1266.95,1654.5,2028.32,2108.36,2430.68,3760.75,150,299790
-2.90065,0.819401,0.148855,3,11,0,3.6191,64.9024,0.271652,-0.38273,64.9024,0.271652,-0.38273,1276.84,1680.17,2073.95,2158.81,2502.29,3940.49,150,299790
-2.13072,0.978886,0.148855,5,31,0,3.29866,65.4942,0.304684,-0.523261,65.4942,0.304684,-0.523261,1282.07,1677.08,2058.83,2140.64,2470.24,3830.23,150,299790
-1.71161,1,0.148855,4,31,0,2.14657,68.2217,0.299248,-0.406806,68.2217,0.299248,-0.406806,1263.96,1657.85,2040.01,2122.06,2453.13,3823.8,150,299790
-2.31964,0.936737,0.148855,5,31,0,2.85512,73.6799,0.353317,0.0121988,73.6799,0.353317,0.0121988,1265.47,1656.37,2033.24,2113.82,2437.68,3756.22,150,299790
-1.76584,0.992615,0.148855,4,15,0,2.52562,71.9617,0.342199,0.193076,71.9617,0.342199,0.193076,1270.39,1663.4,2042.76,2123.93,2450.43,3783.85,150,299790
-1.90812,0.853113,0.148855,3,7,0,3.57567,71.5329,0.327941,0.233627,71.5329,0.327941,0.233627,1264.11,1656.92,2036.93,2118.36,2446.24,3791.35,150,299790
-1.77166,0.999417,0.148855,5,31,0,2.27598,72.4576,0.348722,0.00556801,72.4576,0.348722,0.00556801,1273.47,1667.57,2047.84,2129.19,2456.26,3789.69,150,299790
-2.41231,0.954761,0.148855,4,23,0,3.12492,67.7906,0.289059,0.185379,67.7906,0.289059,0.185379,1274.34,1677.57,2070.91,2155.6,2498.02,3922.86,150,299790
-2.31552,0.84545,0.148855,4,15,0,4.00204,59.6459,0.239814,0.70268,59.6459,0.239814,0.70268,1265.53,1658.76,2041.54,2123.97,2457.74,3867.68,150,299790
-2.58516,0.892593,0.148855,2,7,0,3.11731,57.9091,0.249068,0.810432,57.9091,0.249068,0.810432,1275.34,1664.17,2039.95,2120.57,2446,3808.63,150,299790
-2.89936,0.138705,0.148855,4,15,0,4.29249,56.3012,0.23297,0.802733,56.3012,0.23297,0.802733,1278.99,1672.11,2053.51,2135.52,2467.24,3867.52,150,299790
-2.7599,1,0.148855,2,3,0,2.80976,56.5689,0.231971,0.822918,56.5689,0.231971,0.822918,1271.49,1661.28,2039.11,2120.33,2448.71,3834.17,150,299790
-1.95196,0.229462,0.148855,4,15,0,5.28371,63.6049,0.266155,0.521001,63.6049,0.266155,0.521001,1271.97,1670.44,2058.62,2142.2,2480.32,3897.29,150,299790
-4.60007,0.556513,0.148855,4,15,0,5.74298,55.3207,0.264583,0.967858,55.3207,0.264583,0.967858,1288.15,1668.26,2031.1,2108.42,2418.84,3697.21,150,299790
-3.84381,0.368703,0.148855,4,15,0,6.66359,58.8821,0.273437,0.872113,58.8821,0.273437,0.872113,1274.85,1655.94,2021.22,2099.22,2412.85,3708.09,150,299790
-2.13035,1,0.148855,4,15,0,3.65362,65.7986,0.258155,0.360252,65.7986,0.258155,0.360252,1259.02,1659.7,2052.26,2137.03,2480.71,3928.75,150,299790
-3.75742,0.981284,0.148855,4,23,0,5.16444,63.3444,0.223561,0.316639,63.3444,0.223561,0.316639,1253.81,1660.4,2062.39,2149.67,2505.22,4030.25,150,299790
-4.26248,0.856477,0.148855,4,15,0,6.02559,67.3904,0.356339,0.67594,67.3904,0.356339,0.67594,1276.72,1656.27,2017.94,2094.85,2402.78,3648.18,150,299790
-3.77266,0.69445,0.148855,2,3,0,5.48709,66.9492,0.358532,0.573814,66.9492,0.358532,0.573814,1295.19,1684.01,2055.62,2134.76,2451.88,3736.53,150,299790
-3.71151,1,0.148855,2,3,0,4.09555,67.1877,0.358934,0.559326,67.1877,0.358934,0.559326,1294.83,1684.01,2056.1,2135.34,2452.96,3739.74,150,299790
-3.37498,1,0.148855,2,3,0,3.72594,67.1406,0.357728,0.582135,67.1406,0.357728,0.582135,1291.94,1679.6,2050.05,2128.94,2445.06,3725.76,150,299790
-3.40623,0.813256,0.148855,3,7,0,4.1862,66.7684,0.357188,0.649463,66.7684,0.357188,0.649463,1286.64,1670.14,2035.87,2113.67,2425.24,3685.91,150,299790
-2.13402,0.474169,0.148855,4,31,0,8.05019,64.6293,0.289926,0.625898,64.6293,0.289926,0.625898,1267.75,1656.79,2032.67,2113.23,2437.93,3782.66,150,299790
-4.72144,0.747464,0.148855,4,19,0,5.27412,58.609,0.218106,0.739777,58.609,0.218106,0.739777,1248.97,1638.93,2019.76,2101.95,2435.44,3858.12,150,299790
-1.75922,0.799137,0.148855,4,31,0,5.9871,66.3647,0.294141,0.520143,66.3647,0.294141,0.520143,1266.78,1658.91,2038.7,2120.2,2448.88,3810.52,150,299790
-3.38249,0.985897,0.148855,4,15,0,4.00205,62.405,0.223482,0.464075,62.405,0.223482,0.464075,1250.84,1652.37,2048.06,2133.84,2482.88,3977.93,150,299790
-3.258,0.981603,0.148855,2,3,0,3.55933,62.2781,0.23199,0.427637,62.2781,0.23199,0.427637,1264,1669.29,2068.22,2154.62,2505.95,4004.53,150,299790
-1.83329,0.919446,0.148855,4,23,0,4.36687,68.8955,0.318486,0.309698,68.8955,0.318486,0.309698,1277.62,1674.85,2059.44,2141.9,2474.16,3841.08,150,299790
-1.75111,0.944116,0.148855,2,7,0,2.82186,69.5728,0.321199,0.383869,69.5728,0.321199,0.383869,1267.9,1660,2038.97,2120.15,2447.04,3790.01,150,299790
-1.81688,0.990258,0.148855,4,31,0,3.15919,70.4777,0.312542,-0.267125,70.4777,0.312542,-0.267125,1262.15,1656.33,2038.65,2120.7,2451.55,3815.82,150,299790
-3.14006,0.868899,0.148855,2,3,0,3.32079,68.6657,0.315509,-0.182486,68.6657,0.315509,-0.182486,1284.31,1686.16,2076.04,2159.72,2497.12,3887.36,150,299790
-1.53214,1,0.148855,2,3,0,2.87987,69.7791,0.305801,-0.233848,69.7791,0.305801,-0.233848,1265.69,1662.64,2048.32,2131.17,2465.52,3847.75,150,299790
-1.53606,0.847983,0.148855,2,3,0,3.10293,69.2635,0.306624,-0.312582,69.2635,0.306624,-0.312582,1266.44,1662.09,2046.04,2128.48,2461,3834.8,150,299790
-1.78793,0.986411,0.148855,3,15,0,4.17628,70.1853,0.334991,-0.366076,70.1853,0.334991,-0.366076,1272.07,1663.7,2041.35,2122.14,2447.07,3776.09,150,299790
-1.73792,0.998432,0.148855,6,71,0,2.06633,64.4757,0.268611,0.518855,64.4757,0.268611,0.518855,1265.69,1661.84,2047.58,2130.61,2466.43,3872.26,150,299790
-2.90831,0.573159,0.148855,3,11,0,4.81168,65.8198,0.285991,0.366028,65.8198,0.285991,0.366028,1280.28,1682.58,2074.29,2158.56,2499.14,3916.93,150,299790
-1.96813,0.966685,0.148855,3,15,0,3.38494,68.0691,0.304015,0.46103,68.0691,0.304015,0.46103,1263.76,1655.25,2034.26,2115.54,2443.24,3796.78,150,299790
-3.04985,0.982619,0.148855,4,15,0,3.5702,70.3368,0.372093,-0.492652,70.3368,0.372093,-0.492652,1279.84,1664.8,2032.68,2110.99,2424.73,3692.29,150,299790
-4.4334,0.991302,0.148855,3,7,0,4.59441,68.4764,0.390041,-0.618624,68.4764,0.390041,-0.618624,1291.45,1672.98,2035.3,2112.18,2419.4,3652.13,150,299790
-4.11122,0.776993,0.148855,4,31,0,6.38942,63.7048,0.228028,0.236095,63.7048,0.228028,0.236095,1259.46,1668.58,2073.13,2160.95,2518.64,4049.73,150,299790
-3.03214,0.995669,0.148855,4,15,0,4.85605,66.4273,0.255116,0.0586297,66.4273,0.255116,0.0586297,1263.73,1670.83,2071.28,2157.92,2509.69,3995.45,150,299790
-2.58341,0.742482,0.148855,3,7,0,5.16733,67.207,0.258396,-0.0046239,67.207,0.258396,-0.0046239,1259.58,1664.84,2063.22,2149.37,2499.04,3973.68,150,299790
-3.04202,0.970032,0.148855,4,23,0,3.88578,65.9517,0.244075,-0.298547,65.9517,0.244075,-0.298547,1249.61,1651.29,2046.56,2132.12,2479.77,3955.02,150,299790
-2.27171,0.955042,0.148855,4,31,0,4.72359,65.457,0.306164,-0.627452,65.457,0.306164,-0.627452,1270.98,1658.36,2031.42,2111.23,2432.38,3754.23,150,299790
-1.63839,0.950925,0.148855,4,31,0,3.39135,70.0989,0.325365,-0.32941,70.0989,0.325365,-0.32941,1269.71,1662.96,2043.08,2124.51,2452.36,3797.86,150,299790
-1.59325,0.95545,0.148855,5,39,0,2.22552,71.6603,0.332457,0.0958369,71.6603,0.332457,0.0958369,1270.28,1665.72,2048.34,2130.33,2460.43,3813.01,150,299790
-1.58704,0.922524,0.148855,3,7,0,2.46911,71.7489,0.331121,0.053195,71.7489,0.331121,0.053195,1269.37,1664.94,2047.85,2129.91,2460.38,3815.11,150,299790
-2.05424,0.998329,0.148855,4,31,0,2.46235,68.3576,0.27297,0.0670554,68.3576,0.27297,0.0670554,1260.24,1662.87,2057.3,2142.43,2487.32,3932.3,150,299790
-3.36303,0.99062,0.148855,5,39,0,4.20405,56.8023,0.260519,0.872538,56.8023,0.260519,0.872538,1286.61,1673.23,2044.73,2124.18,2444.06,3772.24,150,299790
-3.34142,0.857026,0.148855,5,39,0,4.16926,71.5297,0.390124,-0.432405,71.5297,0.390124,-0.432405,1283.65,1668.88,2036.44,2114.6,2427.42,3686.12,150,299790
-3.18685,0.924136,0.148855,2,5,0,3.88642,71.9327,0.380335,-0.417466,71.9327,0.380335,-0.417466,1276.7,1661.64,2029.6,2107.93,2421.67,3687.51,150,299790
-2.25037,0.999792,0.148855,4,15,0,3.34234,71.007,0.356901,-0.383733,71.007,0.356901,-0.383733,1275.65,1664.57,2038.03,2117.74,2437.65,3737.22,150,299790
-3.3766,0.731536,0.148855,3,7,0,5.53934,68.6333,0.359555,-0.454089,68.6333,0.359555,-0.454089,1292.57,1684.38,2059.92,2139.99,2461.18,3764.08,150,299790
-1.82494,0.869738,0.148855,4,31,0,4.21639,68.1639,0.290356,0.228423,68.1639,0.290356,0.228423,1269.97,1671.01,2061.93,2146.06,2486.15,3900.41,150,299790
-1.55544,0.919916,0.148855,4,19,0,3.07251,69.9265,0.302793,0.138347,69.9265,0.302793,0.138347,1266.02,1664.74,2052.71,2136.12,2472.89,3867.03,150,299790
-1.85795,0.971364,0.148855,4,19,0,2.44107,69.9537,0.297978,-0.229228,69.9537,0.297978,-0.229228,1259.1,1655.37,2041.04,2123.97,2458.9,3847.6,150,299790
-1.70511,0.877674,0.148855,3,11,0,3.35139,68.1442,0.290891,-0.366042,68.1442,0.290891,-0.366042,1262.08,1657.83,2042.76,2125.52,2459.83,3848.8,150,299790
-2.20577,0.823297,0.148855,3,11,0,3.21384,70.8839,0.312335,-0.263952,70.8839,0.312335,-0.263952,1258.62,1651.79,2033.15,2115,2445.05,3806.14,150,299790
-5.31394,0.960222,0.148855,3,11,0,7.5395,65.585,0.375052,-0.763189,65.585,0.375052,-0.763189,1291.01,1668.15,2025.26,2100.94,2403.15,3615.67,150,299790
-1.72883,0.795846,0.148855,4,31,0,5.48478,65.4024,0.294398,0.52101,65.4024,0.294398,0.52101,1276.02,1670.94,2053.41,2135.47,2466.44,3837.4,150,299790
-1.69761,0.999696,0.148855,5,31,0,1.80144,66.2766,0.300721,0.483576,66.2766,0.300721,0.483576,1276.02,1671.15,2053.71,2135.77,2466.63,3834.56,150,299790
-1.92981,0.965174,0.148855,4,15,0,2.61328,66.8719,0.268896,0.30121,66.8719,0.268896,0.30121,1261.78,1662.73,2055,2139.63,2482.4,3920.19,150,299790
-1.63858,0.972007,0.148855,3,11,0,2.21821,66.694,0.291967,0.415416,66.694,0.291967,0.415416,1272.29,1669.77,2055.91,2138.89,2473.91,3864.69,150,299790
-1.9221,0.61865,0.148855,2,7,0,4.74214,68.0769,0.275917,0.263248,68.0769,0.275917,0.263248,1258.35,1657.68,2047.98,2132.13,2472.73,3897.35,150,299790
-2.20247,0.991187,0.148855,3,15,0,2.63905,67.8083,0.270917,0.0867157,67.8083,0.270917,0.0867157,1263.36,1667.25,2063.08,2148.53,2494.79,3946.8,150,299790
-2.28359,0.915599,0.148855,4,31,0,3.92286,72.6168,0.370641,-0.220083,72.6168,0.370641,-0.220083,1278.66,1669.47,2044.72,2124.78,2445.98,3746.78,150,299790
-2.16588,0.999962,0.148855,4,15,0,2.51792,73.4128,0.369641,-0.0275165,73.4128,0.369641,-0.0275165,1276.1,1667.75,2044.25,2124.62,2447.2,3754.37,150,299790
-2.08991,0.993835,0.148855,4,15,0,2.48529,73.0354,0.364278,-0.136695,73.0354,0.364278,-0.136695,1274.82,1666.34,2042.92,2123.34,2446.2,3756.36,150,299790
-2.83485,0.998309,0.148855,4,15,0,2.91222,74.5622,0.393252,-0.0127511,74.5622,0.393252,-0.0127511,1277.66,1666.28,2038.41,2117.67,2435.2,3713.99,150,299790
-4.64807,0.891121,0.148855,3,15,0,6.67088,70.9537,0.360534,-0.523057,70.9537,0.360534,-0.523057,1265.27,1646.57,2011.37,2089.08,2400.63,3662.98,150,299790
-3.28475,0.986792,0.148855,4,15,0,5.32224,68.1506,0.330412,-0.346581,68.1506,0.330412,-0.346581,1289.36,1687.49,2071.86,2154.15,2485.25,3841.71,150,299790
-1.72307,0.982515,0.148855,1,3,0,3.36174,68.6242,0.326173,-0.431547,68.6242,0.326173,-0.431547,1275.58,1668.01,2046.56,2127.58,2453.54,3789.91,150,299790
-1.72307,0.307644,0.148855,2,3,0,5.76774,68.6242,0.326173,-0.431547,68.6242,0.326173,-0.431547,1275.58,1668.01,2046.56,2127.58,2453.54,3789.91,150,299790
-3.61068,0.974276,0.148855,4,15,0,4.23191,63.2099,0.226778,-0.331669,63.2099,0.226778,-0.331669,1257.33,1664.08,2065.79,2152.96,2507.85,4027.2,150,299790
-3.90223,0.764776,0.148855,2,3,0,5.03716,63.0702,0.232452,-0.326781,63.0702,0.232452,-0.326781,1264.62,1672.73,2075.26,2162.53,2517.59,4033.06,150,299790
-2.74932,0.638666,0.148855,4,31,0,5.74916,73.5184,0.388147,0.0897151,73.5184,0.388147,0.0897151,1283.41,1674.29,2048.84,2128.65,2448.48,3738.11,150,299790
-2.39413,1,0.148855,3,7,0,2.84452,74.0273,0.375314,0.0264076,74.0273,0.375314,0.0264076,1273.67,1663.72,2038.32,2118.24,2438.87,3736.12,150,299790
-1.56891,0.908341,0.148855,3,15,0,5.10524,68.2485,0.309594,0.373915,68.2485,0.309594,0.373915,1273.3,1669.22,2052.81,2135.1,2466.83,3835.34,150,299790
-3.29576,0.890011,0.148855,5,31,0,3.67751,68.0011,0.251496,-0.0188357,68.0011,0.251496,-0.0188357,1246.48,1648.8,2044.93,2130.68,2479.02,3952.82,150,299790
-2.92918,0.996323,0.148855,4,15,0,4.19219,65.1475,0.325908,-0.601969,65.1475,0.325908,-0.601969,1290.07,1681.21,2056.84,2137.06,2459.35,3777.55,150,299790
-2.22818,0.997313,0.148855,5,31,0,3.71482,68.0577,0.335993,-0.463425,68.0577,0.335993,-0.463425,1283.77,1676.24,2053.9,2134.6,2458.98,3784.13,150,299790
-2.30133,0.97959,0.148855,3,7,0,2.60883,67.6557,0.337732,-0.556763,67.6557,0.337732,-0.556763,1278.74,1666.34,2038.3,2117.68,2436.44,3736.28,150,299790
-4.7313,0.972509,0.148855,4,31,0,5.67246,71.3157,0.408423,0.383664,71.3157,0.408423,0.383664,1297.91,1686.04,2055.64,2134.15,2448.01,3705.72,150,299790
-4.45203,0.999072,0.148855,2,3,0,4.85352,72.4172,0.40938,0.462423,72.4172,0.40938,0.462423,1281.87,1663.08,2025.48,2102.4,2409.75,3640.16,150,299790
-3.49935,0.694601,0.148855,2,3,0,6.88029,72.8587,0.402287,0.276931,72.8587,0.402287,0.276931,1288.66,1677.02,2047.75,2126.6,2442.09,3709.1,150,299790
-2.20262,1,0.148855,4,15,0,3.717,73.1273,0.36997,-0.134307,73.1273,0.36997,-0.134307,1276.98,1668.31,2044.35,2124.61,2446.68,3751.55,150,299790
-2.51451,0.936817,0.148855,5,31,0,3.41008,71.0049,0.304982,-0.22411,71.0049,0.304982,-0.22411,1254.78,1648.59,2031.33,2113.57,2445.45,3817.94,150,299790
-2.78362,0.886786,0.148855,2,3,0,4.08206,71.2621,0.306207,-0.222956,71.2621,0.306207,-0.222956,1253.4,1646.59,2028.64,2110.71,2441.9,3810.93,150,299790
-2.14548,0.980248,0.148855,3,13,0,3.32673,69.2516,0.305123,0.0580541,69.2516,0.305123,0.0580541,1275.27,1677.02,2067.91,2151.93,2491.15,3894.32,150,299790
-2.13753,0.997263,0.148855,4,19,0,2.8294,71.697,0.321301,0.201769,71.697,0.321301,0.201769,1260.08,1653.16,2034.03,2115.72,2444.88,3798.38,150,299790
-2.86805,0.945615,0.148855,5,31,0,3.79845,65.8706,0.245959,0.206756,65.8706,0.245959,0.206756,1256.89,1662.16,2061.28,2147.71,2498.9,3988.39,150,299790
-3.01642,0.96683,0.148855,2,3,0,3.06854,66.1161,0.243289,0.21684,66.1161,0.243289,0.21684,1251.76,1655.73,2053.78,2140.01,2490.49,3978.89,150,299790
-2.53005,0.661103,0.148855,4,15,0,7.05609,67.7594,0.258794,0.0505365,67.7594,0.258794,0.0505365,1254.58,1658.07,2054.64,2140.4,2488.43,3955.87,150,299790
-2.05938,0.903023,0.148855,5,31,0,4.09532,72.8906,0.349913,-0.154753,72.8906,0.349913,-0.154753,1267.96,1659.43,2036.88,2117.6,2442.04,3764.08,150,299790
-2.69268,0.901548,0.148855,4,31,0,5.64742,60.4421,0.262902,-0.671658,60.4421,0.262902,-0.671658,1282.39,1678.39,2062.43,2144.94,2478.28,3872.69,150,299790
-1.91105,0.821028,0.148855,4,31,0,4.99947,70.1529,0.322829,-0.133322,70.1529,0.322829,-0.133322,1276.98,1675.81,2062.35,2145.26,2479.35,3852.59,150,299790
-1.52791,0.97221,0.148855,2,3,0,2.34073,71.0291,0.319771,-0.0892773,71.0291,0.319771,-0.0892773,1268.31,1665.25,2050.28,2132.9,2465.96,3836.44,150,299790
-1.75985,0.993319,0.148855,4,31,0,2.79596,65.5906,0.298742,-0.569435,65.5906,0.298742,-0.569435,1271.79,1662.92,2040.86,2121.85,2448.21,3796.78,150,299790
-2.43264,0.983035,0.148855,4,23,0,3.46112,59.362,0.262064,-0.755561,59.362,0.262064,-0.755561,1280.35,1671.62,2049.77,2130.88,2458.14,3823.76,150,299790
-2.2935,0.391197,0.148855,5,31,0,4.44611,68.9796,0.280145,-0.254372,68.9796,0.280145,-0.254372,1253.85,1651.15,2039.16,2122.77,2461.06,3873.55,150,299790
-2.01594,0.973078,0.148855,3,15,0,4.10447,68.8535,0.291279,0.336497,68.8535,0.291279,0.336497,1258.06,1653.16,2037.64,2120.32,2454.34,3842.18,150,299790
-2.46782,0.982892,0.148855,4,23,0,3.28094,68.5803,0.272285,-0.242181,68.5803,0.272285,-0.242181,1252.11,1650.46,2040.22,2124.29,2464.8,3891.34,150,299790
-2.85836,0.861521,0.148855,2,7,0,4.79665,69.7452,0.283565,-0.24235,69.7452,0.283565,-0.24235,1250.16,1645.9,2032.15,2115.35,2451.87,3855.05,150,299790
-3.84534,0.950505,0.148855,4,27,0,5.34138,65.3688,0.240014,-0.396787,65.3688,0.240014,-0.396787,1244.3,1642.66,2034.3,2119.06,2463.39,3926.52,150,299790
-3.00782,0.963896,0.148855,3,13,0,4.19558,63.0921,0.255037,-0.454884,63.0921,0.255037,-0.454884,1274.49,1677.99,2072.74,2157.93,2503.24,3958.93,150,299790
-3.01206,1,0.148855,2,3,0,3.29869,63.8165,0.241107,-0.495614,63.8165,0.241107,-0.495614,1250.9,1648.09,2037.5,2121.66,2463.24,3912.18,150,299790
-2.98837,0.981074,0.148855,2,3,0,3.30049,62.5345,0.248677,-0.472997,62.5345,0.248677,-0.472997,1272.69,1676.18,2071.32,2156.66,2502.74,3965.8,150,299790
-2.03099,0.979821,0.148855,4,31,0,3.00279,66.0457,0.304754,-0.486818,66.0457,0.304754,-0.486818,1280.65,1676.44,2059.32,2141.4,2472.22,3837.86,150,299790
-1.76702,0.960944,0.148855,4,31,0,2.43681,65.6519,0.299395,-0.568737,65.6519,0.299395,-0.568737,1271.75,1662.78,2040.58,2121.54,2447.75,3795.37,150,299790
-1.60945,0.944446,0.148855,5,47,0,2.5502,71.7928,0.331184,0.0903248,71.7928,0.331184,0.0903248,1268.49,1663.6,2046.01,2127.97,2457.98,3810.76,150,299790
-1.68545,0.993706,0.148855,5,31,0,2.19077,64.3841,0.274707,0.531086,64.3841,0.274707,0.531086,1270.07,1666.09,2051.08,2133.87,2468.44,3865.15,150,299790
-1.81551,0.842353,0.148855,4,31,0,3.22013,66.3491,0.278101,0.368284,66.3491,0.278101,0.368284,1269.15,1669.28,2059.51,2143.54,2483.46,3903.03,150,299790
-1.76846,0.872403,0.148855,4,31,0,3.84456,70.2146,0.315728,0.0309597,70.2146,0.315728,0.0309597,1273.73,1673.27,2061.19,2144.47,2480.36,3864.49,150,299790
-2.0268,0.985349,0.148855,4,23,0,2.85838,66.2337,0.2866,0.522525,66.2337,0.2866,0.522525,1262.33,1654.24,2034.38,2116.02,2445.54,3814.65,150,299790
-3.6822,0.7693,0.148855,5,31,0,5.31222,69.188,0.380952,-0.517234,69.188,0.380952,-0.517234,1292.18,1678.8,2047.51,2125.91,2439.73,3704.19,150,299790
-4.18768,0.945973,0.148855,5,31,0,4.84462,67.3412,0.360459,0.67681,67.3412,0.360459,0.67681,1279.3,1658.99,2020.54,2097.4,2404.99,3647.53,150,299790
-4.68053,0.924029,0.148855,2,3,0,5.11249,67.4466,0.36413,0.69041,67.4466,0.36413,0.69041,1278.38,1656.69,2016.54,2092.99,2398.81,3632.44,150,299790
-4.59684,0.441855,0.148855,4,15,0,8.90731,64.7019,0.238248,0.0203454,64.7019,0.238248,0.0203454,1265.44,1676.45,2082.43,2170.49,2528.81,4054.9,150,299790
-4.44579,0.974331,0.148855,4,15,0,6.45152,68.9572,0.386087,-0.623855,68.9572,0.386087,-0.623855,1284.44,1664.24,2025.07,2101.66,2407.78,3637.21,150,299790
-2.54511,0.813326,0.148855,4,15,0,5.74295,69.4235,0.273717,-0.0794173,69.4235,0.273717,-0.0794173,1251.05,1650.55,2041.83,2126.27,2468.33,3900.98,150,299790
-3.04255,0.981061,0.148855,3,11,0,4.53197,66.1348,0.329403,-0.662584,66.1348,0.329403,-0.662584,1274.79,1658.27,2025.55,2103.87,2418.25,3700.84,150,299790
-2.61002,0.999761,0.148855,4,31,0,4.07602,62.7574,0.244765,-0.57456,62.7574,0.244765,-0.57456,1255.74,1650.85,2036.93,2120.23,2457.88,3885.6,150,299790
-2.16894,1,0.148855,3,7,0,2.46406,62.161,0.248923,-0.55043,62.161,0.248923,-0.55043,1268.29,1667.55,2057.64,2141.79,2482.8,3922.5,150,299790
-3.0395,0.627521,0.148855,4,15,0,5.21408,62.7416,0.230004,-0.423268,62.7416,0.230004,-0.423268,1257.84,1661.66,2059.39,2145.56,2496.05,3992.72,150,299790
