# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = together_model
# start_datetime = 2023-07-19 14:14:18 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Model2/Data/3together.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpmxkdfugn/lgpso5xh.json
# random
#   seed = 50886
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output2/together/together-20230719151418.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,H0,zeta,theta.1,theta.2,theta.3,A,B,C,Delta.1,Delta.2,Delta.3,Delta.4,Delta.5,Delta.6,Delta.7,Delta.8,Delta.9,Delta.10,Delta.11,Delta.12,Delta.13,Delta.14,Delta.15,Delta.16,Delta.17,Delta.18,Delta.19,Delta.20,Delta.21,Delta.22,Delta.23,Delta.24,Delta.25,Delta.26,Delta.27,Delta.28,Delta.29,Delta.30,Delta.31,Delta.32,Delta.33,Delta.34,Delta.35,Delta.36,Delta.37,Delta.38,Delta.39,Delta.40,H_theo.1,H_theo.2,H_theo.3,H_theo.4,H_theo.5,H_theo.6,H_theo.7,H_theo.8,H_theo.9,H_theo.10,H_theo.11,H_theo.12,H_theo.13,H_theo.14,H_theo.15,H_theo.16,H_theo.17,H_theo.18,H_theo.19,H_theo.20,H_theo.21,H_theo.22,H_theo.23,H_theo.24,H_theo.25,H_theo.26,H_theo.27,H_theo.28,H_theo.29,H_theo.30,H_theo.31,H_theo.32,dv_theo.1,dv_theo.2,dv_theo.3,dv_theo.4,dv_theo.5,dv_theo.6,rf,c
-10463.1,0.784084,0.228051,3,15,0,10466.5,0.271418,67.7343,0.00551616,0.271418,67.7343,0.00551616,3.26254e+07,1.37051e+06,57571.6,23.8157,23.7562,23.7818,23.7808,23.7821,23.7727,23.7429,23.775,23.7712,23.8784,23.8135,23.8773,23.8534,23.7966,23.8232,23.8779,23.8034,23.7475,23.8209,23.819,23.8028,23.8084,23.7982,23.7978,23.767,23.7993,23.8359,23.8085,23.8036,23.8155,23.8059,23.8272,23.8018,23.8285,23.7882,23.7833,23.828,23.8343,23.8101,23.7352,69.863,70.5157,71.5319,73.326,73.6623,74.4244,74.463,77.2937,77.7185,80.9281,82.2483,83.216,83.2355,84.4546,85.4689,86.7658,87.2035,87.2936,93.6207,98.9489,103.528,105.64,112.363,112.734,114.233,125.102,149.046,155.414,162.468,173.552,200.401,230.154,0.114118,0.141468,0.168675,0.174689,0.199859,0.335223,150,299790
-10463.3,0.995437,0.228051,4,15,0,10465.3,0.2298,66.6987,0.00908321,0.2298,66.6987,0.00908321,3.25907e+07,1.36978e+06,57571.6,23.8149,23.7551,23.7803,23.779,23.7799,23.77,23.7398,23.7714,23.7672,23.8739,23.8086,23.8717,23.8475,23.79,23.8163,23.8703,23.7951,23.7387,23.8113,23.8087,23.7918,23.7967,23.7856,23.7844,23.7527,23.784,23.8196,23.7913,23.7853,23.7959,23.7852,23.8052,23.7785,23.8036,23.7621,23.7556,23.7993,23.8053,23.7837,23.7174,68.5493,69.1208,70.0145,71.6031,71.9024,72.5823,72.6169,75.164,75.549,78.4809,79.6982,80.5945,80.6127,81.7468,82.6944,83.9114,84.3235,84.4084,90.4379,95.6135,100.128,102.23,108.999,109.376,110.901,122.122,147.67,154.628,162.403,174.754,205.241,239.768,0.104496,0.129587,0.154609,0.160152,0.183413,0.311033,150,299790
-10465.2,0.941909,0.228051,3,7,0,10465.5,0.237645,64.9531,0.011472,0.237645,64.9531,0.011472,3.26093e+07,1.37017e+06,57571.6,23.8152,23.7555,23.7808,23.7797,23.7807,23.771,23.741,23.7728,23.7688,23.8756,23.8105,23.8739,23.8498,23.7926,23.819,23.8734,23.7985,23.7423,23.8153,23.813,23.7964,23.8017,23.791,23.7903,23.7591,23.7909,23.8271,23.7994,23.7941,23.8056,23.7958,23.8168,23.7914,23.8181,23.7781,23.7744,23.8209,23.8308,23.8173,23.761,66.8489,67.435,68.3522,69.9846,70.2924,70.9921,71.0276,73.6526,74.0499,77.0796,78.3397,79.2684,79.2872,80.4633,81.4467,82.7107,83.139,83.2273,89.5088,94.9213,99.6564,101.865,108.995,109.393,111.003,122.881,150.105,157.552,165.889,179.157,212.019,249.371,0.105602,0.130986,0.156325,0.161942,0.185535,0.315619,150,299790
-10463.3,0.997222,0.228051,4,15,0,10466,0.261389,66.577,0.00722689,0.261389,66.577,0.00722689,3.26204e+07,1.3704e+06,57571.6,23.8155,23.756,23.7815,23.7805,23.7817,23.7722,23.7423,23.7743,23.7705,23.8776,23.8126,23.8762,23.8523,23.7954,23.822,23.8765,23.8019,23.7459,23.8192,23.8172,23.8008,23.8064,23.796,23.7955,23.7646,23.7967,23.8332,23.8057,23.8007,23.8124,23.8028,23.824,23.7986,23.8252,23.785,23.7804,23.8256,23.8329,23.8118,23.7426,68.6242,69.2533,70.2342,71.9699,72.2959,73.035,73.0725,75.8257,76.2399,79.3776,80.6722,81.6227,81.642,82.8412,83.8404,85.1201,85.5525,85.6415,91.9183,97.2407,101.84,103.968,110.775,111.152,112.676,123.787,148.596,155.26,162.671,174.372,202.958,234.961,0.111486,0.138228,0.164857,0.170748,0.195429,0.329221,150,299790
-10462.1,0.910949,0.228051,3,11,0,10464.4,0.258279,69.4849,0.00627098,0.258279,69.4849,0.00627098,3.2613e+07,1.37025e+06,57571.6,23.8154,23.7559,23.7813,23.7802,23.7814,23.7718,23.7418,23.7738,23.7699,23.8769,23.8118,23.8754,23.8514,23.7943,23.8209,23.8753,23.8006,23.7445,23.8176,23.8155,23.799,23.8044,23.7939,23.7932,23.7621,23.794,23.8303,23.8025,23.7972,23.8086,23.7987,23.8194,23.7935,23.8196,23.7787,23.773,23.8171,23.8229,23.7983,23.7246,71.5817,72.2257,73.2296,75.005,75.3383,76.0938,76.1321,78.9446,79.3674,82.5684,83.8881,84.8565,84.8761,86.0974,87.1146,88.4167,88.8566,88.9471,95.3239,100.72,105.374,107.526,114.396,114.776,116.312,127.491,152.333,158.983,166.367,178.004,206.349,237.964,0.112009,0.138865,0.165596,0.171508,0.196267,0.330092,150,299790
-10462.2,0.999569,0.228051,3,15,0,10462.4,0.247012,68.7742,0.00813788,0.247012,68.7742,0.00813788,3.26072e+07,1.37013e+06,57571.6,23.8152,23.7556,23.7809,23.7798,23.7809,23.7712,23.7412,23.773,23.769,23.8759,23.8108,23.8742,23.8501,23.793,23.8194,23.8737,23.7989,23.7427,23.8157,23.8134,23.7968,23.8021,23.7914,23.7906,23.7593,23.791,23.8272,23.7993,23.7939,23.8051,23.795,23.8157,23.7897,23.8157,23.7749,23.7695,23.8141,23.8209,23.7998,23.7321,70.7961,71.4188,72.3911,74.1149,74.4391,75.1749,75.2123,77.9601,78.3743,81.5199,82.8214,83.7783,83.7977,85.0065,86.015,87.3081,87.7455,87.8356,94.2075,99.6409,104.356,106.545,113.565,113.955,115.532,127.075,153.089,160.124,167.966,180.383,210.876,245.213,0.109235,0.13545,0.161572,0.167355,0.191601,0.323776,150,299790
-10462.4,0.900086,0.228051,3,11,0,10463.9,0.250433,69.9837,0.00453002,0.250433,69.9837,0.00453002,3.25969e+07,1.36991e+06,57571.6,23.8151,23.7555,23.7808,23.7796,23.7806,23.7709,23.7408,23.7726,23.7685,23.8753,23.8101,23.8735,23.8493,23.792,23.8184,23.8726,23.7976,23.7413,23.8142,23.8117,23.7949,23.8,23.7891,23.7881,23.7565,23.788,23.8237,23.7955,23.7896,23.8002,23.7895,23.8094,23.7825,23.8072,23.765,23.7571,23.7987,23.8013,23.7696,23.6865,72.0059,72.6265,73.5934,75.3017,75.6222,76.3484,76.3852,79.0855,79.491,82.5572,83.8193,84.7448,84.7635,85.9299,86.9005,88.142,88.5611,88.6474,94.7092,99.8181,104.21,106.236,112.686,113.042,114.48,124.904,147.841,153.932,160.676,171.262,196.859,225.155,0.110452,0.136913,0.163231,0.169048,0.193392,0.324215,150,299790
-10461.9,0.920577,0.228051,4,15,0,10463,0.255644,70.0833,0.00469566,0.255644,70.0833,0.00469566,3.26037e+07,1.37005e+06,57571.6,23.8153,23.7557,23.781,23.7799,23.781,23.7713,23.7413,23.7732,23.7692,23.8761,23.8109,23.8744,23.8503,23.7931,23.8196,23.8739,23.799,23.7428,23.8158,23.8135,23.7968,23.8021,23.7913,23.7904,23.759,23.7907,23.8266,23.7986,23.793,23.8039,23.7935,23.8137,23.7872,23.8123,23.7705,23.7633,23.8057,23.8091,23.7791,23.6978,72.1512,72.7856,73.7738,75.5194,75.8467,76.5886,76.6262,79.3837,79.7977,82.9272,84.215,85.1593,85.1783,86.3681,87.3581,88.6242,89.0516,89.1396,95.3192,100.525,104.999,107.063,113.631,113.994,115.457,126.07,149.414,155.614,162.476,173.25,199.303,228.107,0.111655,0.138406,0.165013,0.170893,0.195504,0.327745,150,299790
-10461.9,0.87622,0.228051,4,15,0,10464.3,0.242113,68.5747,0.00794109,0.242113,68.5747,0.00794109,3.26007e+07,1.36999e+06,57571.6,23.8151,23.7554,23.7807,23.7795,23.7805,23.7708,23.7407,23.7725,23.7684,23.8752,23.81,23.8733,23.8492,23.7919,23.8183,23.8725,23.7975,23.7412,23.8141,23.8117,23.795,23.8001,23.7892,23.7883,23.7569,23.7884,23.8243,23.7963,23.7906,23.8016,23.7912,23.8116,23.7853,23.8108,23.7696,23.7635,23.8074,23.8134,23.7908,23.7216,70.5507,71.1595,72.1102,73.7963,74.1134,74.8333,74.8699,77.5593,77.9649,81.0455,82.3206,83.2581,83.2771,84.4618,85.4502,86.7179,87.1467,87.235,93.4844,98.8165,103.446,105.595,112.491,112.874,114.423,125.768,151.351,158.272,165.988,178.207,208.22,242.024,0.108048,0.133976,0.159813,0.165533,0.189514,0.320287,150,299790
-10462.6,0.945846,0.228051,3,15,0,10464.7,0.242304,70.136,0.00602776,0.242304,70.136,0.00602776,3.25933e+07,1.36983e+06,57571.6,23.815,23.7553,23.7806,23.7793,23.7803,23.7705,23.7403,23.7721,23.7679,23.8747,23.8094,23.8727,23.8485,23.7911,23.8174,23.8715,23.7965,23.7401,23.8128,23.8103,23.7934,23.7984,23.7874,23.7863,23.7547,23.786,23.8217,23.7933,23.7874,23.7979,23.7872,23.807,23.7801,23.8048,23.7627,23.7552,23.7973,23.8009,23.7724,23.6949,72.1258,72.7378,73.6924,75.3826,75.7001,76.4203,76.4569,79.1416,79.5457,82.6086,83.8732,84.8018,84.8206,85.9926,86.9692,88.2202,88.643,88.7301,94.8699,100.079,104.58,106.664,113.326,113.695,115.186,126.056,150.296,156.799,164.027,175.43,203.248,234.332,0.108691,0.13475,0.160692,0.166429,0.190466,0.320631,150,299790
-10462.3,0.992407,0.228051,4,15,0,10463.3,0.262066,67.6765,0.00622513,0.262066,67.6765,0.00622513,3.26173e+07,1.37034e+06,57571.6,23.8155,23.756,23.7814,23.7804,23.7816,23.772,23.7422,23.7742,23.7703,23.8774,23.8123,23.876,23.852,23.7951,23.8216,23.8762,23.8015,23.7455,23.8187,23.8166,23.8002,23.8057,23.7953,23.7947,23.7637,23.7957,23.8321,23.8045,23.7994,23.8109,23.8011,23.8221,23.7964,23.8227,23.782,23.7768,23.8211,23.8273,23.8034,23.73,69.746,70.3814,71.3716,73.1222,73.4506,74.1953,74.2331,77.0039,77.4203,80.5714,81.8699,82.8227,82.8419,84.0432,85.0434,86.3236,86.7559,86.845,93.1096,98.4057,102.971,105.081,111.814,112.186,113.69,124.633,148.916,155.41,162.618,173.973,201.607,232.401,0.112088,0.138961,0.165708,0.171623,0.196391,0.330159,150,299790
-10462.2,0.944265,0.228051,4,31,0,10463.1,0.239072,68.1111,0.00724713,0.239072,68.1111,0.00724713,3.25943e+07,1.36985e+06,57571.6,23.815,23.7553,23.7805,23.7793,23.7802,23.7704,23.7403,23.772,23.7679,23.8746,23.8093,23.8726,23.8484,23.791,23.8173,23.8714,23.7964,23.74,23.8128,23.8102,23.7934,23.7984,23.7874,23.7863,23.7547,23.7861,23.8218,23.7935,23.7876,23.7982,23.7876,23.8076,23.7809,23.8059,23.7641,23.7572,23.8002,23.8049,23.7796,23.707,70.0396,70.6335,71.5608,73.205,73.5142,74.216,74.2516,76.872,77.267,80.2661,81.5069,82.4189,82.4374,83.5895,84.5505,85.7827,86.1994,86.2853,92.354,97.5252,102.01,104.091,110.762,111.132,112.629,123.582,148.215,154.865,162.273,173.995,202.739,235.05,0.107166,0.132874,0.158484,0.164152,0.187911,0.31724,150,299790
-10462.2,0.926528,0.228051,2,3,0,10462.8,0.238042,68.1354,0.00759999,0.238042,68.1354,0.00759999,3.25945e+07,1.36986e+06,57571.6,23.815,23.7553,23.7805,23.7793,23.7802,23.7704,23.7402,23.772,23.7678,23.8746,23.8093,23.8726,23.8483,23.791,23.8173,23.8714,23.7963,23.7399,23.8127,23.8102,23.7933,23.7983,23.7873,23.7863,23.7546,23.786,23.8217,23.7935,23.7876,23.7983,23.7877,23.8077,23.7811,23.8061,23.7645,23.7577,23.8009,23.806,23.7815,23.7103,70.0628,70.6566,71.584,73.229,73.5385,74.2409,74.2766,76.9009,77.2967,80.3031,81.5476,82.4627,82.4812,83.6374,84.6022,85.8395,86.258,86.3442,92.4442,97.6486,102.167,104.264,110.994,111.368,112.879,123.948,148.899,155.646,163.166,175.075,204.315,237.233,0.106944,0.132604,0.158171,0.16383,0.187557,0.316897,150,299790
-10469.6,0.409788,0.228051,2,3,0,10470.4,0.238384,68.4618,0.0138504,0.238384,68.4618,0.0138504,3.26194e+07,1.37038e+06,57571.6,23.8153,23.7557,23.7811,23.78,23.7811,23.7714,23.7415,23.7734,23.7694,23.8764,23.8113,23.8749,23.8508,23.7938,23.8203,23.8748,23.8,23.744,23.8172,23.815,23.7986,23.8041,23.7937,23.7932,23.7622,23.7944,23.8309,23.8036,23.7987,23.8107,23.8014,23.8231,23.7984,23.8261,23.7872,23.7854,23.8339,23.8466,23.8394,23.7912,70.5051,71.138,72.1295,73.8973,74.2311,74.9904,75.029,77.8836,78.3165,81.6242,83.0032,84.0207,84.0414,85.3314,86.4113,87.8008,88.272,88.3692,95.3013,101.303,106.572,109.035,117.007,117.453,119.258,132.613,163.429,171.897,181.391,196.529,234.134,277.012,0.10721,0.133008,0.158788,0.164508,0.188551,0.321814,150,299790
-10465.3,0.949187,0.228051,3,11,0,10470.1,0.240313,68.8389,0.0114586,0.240313,68.8389,0.0114586,3.26124e+07,1.37023e+06,57571.6,23.8152,23.7556,23.781,23.7798,23.7809,23.7712,23.7412,23.7731,23.7691,23.876,23.8108,23.8743,23.8502,23.7931,23.8196,23.874,23.7991,23.743,23.8161,23.8138,23.7973,23.8027,23.7921,23.7914,23.7602,23.7922,23.8285,23.8008,23.7957,23.8073,23.7976,23.8187,23.7934,23.8203,23.7805,23.7771,23.8238,23.834,23.8209,23.7649,70.8679,71.495,72.4762,74.2219,74.5511,75.299,75.3371,78.1423,78.5668,81.8026,83.1479,84.1392,84.1593,85.4144,86.4637,87.8123,88.2692,88.3633,95.061,100.828,105.871,108.222,115.809,116.233,117.946,130.577,159.498,167.406,176.256,190.337,225.198,264.807,0.107778,0.133684,0.159543,0.165275,0.189348,0.322004,150,299790
-10462.6,0.985877,0.228051,3,15,0,10466.5,0.247334,69.2586,0.00478105,0.247334,69.2586,0.00478105,3.25942e+07,1.36985e+06,57571.6,23.8151,23.7554,23.7807,23.7795,23.7804,23.7707,23.7406,23.7723,23.7682,23.875,23.8097,23.8731,23.8489,23.7915,23.8179,23.872,23.797,23.7406,23.8134,23.8109,23.7941,23.7991,23.7881,23.7871,23.7554,23.7868,23.8225,23.7941,23.7882,23.7987,23.7879,23.8077,23.7807,23.8053,23.763,23.7549,23.7964,23.7989,23.7675,23.685,71.2406,71.8492,72.7976,74.4742,74.7888,75.5019,75.5381,78.1911,78.5897,81.6056,82.8478,83.7591,83.7775,84.9262,85.8825,87.106,87.5192,87.6042,93.5852,98.6332,102.978,104.984,111.375,111.728,113.154,123.505,146.347,152.427,159.163,169.749,195.397,223.817,0.109469,0.135698,0.16179,0.167557,0.1917,0.321653,150,299790
-10462.8,1,0.228051,3,9,0,10463.3,0.271989,68.4531,0.00164722,0.271989,68.4531,0.00164722,3.26108e+07,1.3702e+06,57571.6,23.8155,23.756,23.7814,23.7804,23.7816,23.7721,23.7422,23.7742,23.7703,23.8774,23.8123,23.876,23.852,23.795,23.8215,23.876,23.8013,23.7452,23.8184,23.8162,23.7998,23.8052,23.7946,23.7939,23.7627,23.7945,23.8307,23.8028,23.7973,23.8084,23.7981,23.8183,23.7918,23.8169,23.7748,23.7669,23.8082,23.8095,23.7731,23.6796,70.5444,71.1833,72.1763,73.9234,74.25,74.9892,75.0266,77.7602,78.1689,81.2431,82.5008,83.4203,83.4389,84.5942,85.5528,86.7753,87.1872,87.2719,93.1765,98.0833,102.254,104.163,110.183,110.512,111.841,121.357,141.609,146.846,152.579,161.454,182.339,204.619,0.114507,0.141901,0.169097,0.175099,0.200167,0.33258,150,299790
-10464.1,0.984149,0.228051,3,7,0,10464.6,0.291744,67.9125,0.00183471,0.291744,67.9125,0.00183471,3.26345e+07,1.3707e+06,57571.6,23.816,23.7566,23.7823,23.7815,23.7829,23.7736,23.744,23.7763,23.7727,23.88,23.8152,23.8792,23.8555,23.7989,23.8257,23.8806,23.8063,23.7506,23.8242,23.8224,23.8065,23.8124,23.8024,23.8022,23.7716,23.8041,23.841,23.8138,23.8091,23.8212,23.8118,23.8332,23.8078,23.8344,23.7938,23.7882,23.8317,23.8357,23.8042,23.7159,70.1367,70.8154,71.8694,73.7215,74.0675,74.8502,74.8898,77.7805,78.2122,81.456,82.7814,83.7497,83.7692,84.9853,85.9938,87.2792,87.7121,87.8011,93.9986,99.1386,103.501,105.497,111.783,112.127,113.514,123.433,144.506,149.95,155.909,165.129,186.819,209.954,0.11842,0.14675,0.174872,0.181077,0.206989,0.34369,150,299790
-10463.8,0.94935,0.228051,2,3,0,10464.7,0.292048,68.263,0.000953498,0.292048,68.263,0.000953498,3.26314e+07,1.37063e+06,57571.6,23.8159,23.7566,23.7823,23.7814,23.7828,23.7735,23.7439,23.7761,23.7725,23.8798,23.815,23.879,23.8552,23.7986,23.8254,23.8802,23.8058,23.7501,23.8237,23.8219,23.8059,23.8117,23.8017,23.8014,23.7707,23.8031,23.8399,23.8126,23.8078,23.8197,23.8101,23.8313,23.8057,23.8319,23.791,23.7847,23.8274,23.8304,23.7961,23.7032,70.4864,71.1643,72.2166,74.0643,74.4093,75.1895,75.229,78.1075,78.5369,81.761,83.0766,84.0372,84.0566,85.2622,86.2615,87.5343,87.9627,88.0508,94.1727,99.2334,103.517,105.472,111.617,111.953,113.305,122.941,143.214,148.406,154.067,162.783,183.081,204.417,0.118628,0.146997,0.175144,0.181352,0.207266,0.34333,150,299790
