# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = together_model
# start_datetime = 2023-07-20 13:49:03 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Model2/Data/3together.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpnw0av1uc/ms19231p.json
# random
#   seed = 84814
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output2/together/together-20230720144903.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,H0,zeta,theta.1,theta.2,theta.3,A,B,C,Delta.1,Delta.2,Delta.3,Delta.4,Delta.5,Delta.6,Delta.7,Delta.8,Delta.9,Delta.10,Delta.11,Delta.12,Delta.13,Delta.14,Delta.15,Delta.16,Delta.17,Delta.18,Delta.19,Delta.20,Delta.21,Delta.22,Delta.23,Delta.24,Delta.25,Delta.26,Delta.27,Delta.28,Delta.29,Delta.30,Delta.31,Delta.32,Delta.33,Delta.34,Delta.35,Delta.36,Delta.37,Delta.38,Delta.39,Delta.40,H_theo.1,H_theo.2,H_theo.3,H_theo.4,H_theo.5,H_theo.6,H_theo.7,H_theo.8,H_theo.9,H_theo.10,H_theo.11,H_theo.12,H_theo.13,H_theo.14,H_theo.15,H_theo.16,H_theo.17,H_theo.18,H_theo.19,H_theo.20,H_theo.21,H_theo.22,H_theo.23,H_theo.24,H_theo.25,H_theo.26,H_theo.27,H_theo.28,H_theo.29,H_theo.30,H_theo.31,H_theo.32,dv_theo.1,dv_theo.2,dv_theo.3,dv_theo.4,dv_theo.5,dv_theo.6,rf,c
-58.2781,1,0.222141,2,3,0,58.3012,0.259881,66.9573,0.0045871,66.9573,0.259881,0.0045871,3.26083e+07,1.37015e+06,57571.6,23.8154,23.7558,23.7812,23.7801,23.7812,23.7716,23.7417,23.7736,23.7696,23.8766,23.8115,23.875,23.851,23.7939,23.8204,23.8748,23.8,23.7439,23.8169,23.8147,23.7981,23.8035,23.7928,23.7921,23.7608,23.7926,23.8287,23.8008,23.7953,23.8064,23.7961,23.8165,23.7902,23.8156,23.7741,23.7673,23.81,23.8138,23.7843,23.7033,68.9622,69.5769,70.5344,72.2248,72.5417,73.2598,73.2962,75.9638,76.3641,79.3889,80.6328,81.5447,81.5631,82.7117,83.6672,84.889,85.3013,85.3862,91.3435,96.3563,100.661,102.645,108.956,109.304,110.71,120.891,143.241,149.168,155.724,166.01,190.848,218.267,1257.51,1657.54,2046.78,2130.28,2465.92,3763.94,150,299790
-58.941,0.943978,0.222141,3,15,0,60.901,0.286954,68.2866,0.00221769,68.2866,0.286954,0.00221769,3.26305e+07,1.37061e+06,57571.6,23.8159,23.7565,23.7821,23.7813,23.7827,23.7733,23.7437,23.7759,23.7722,23.8795,23.8147,23.8786,23.8548,23.7981,23.8249,23.8797,23.8053,23.7495,23.8231,23.8213,23.8052,23.811,23.8009,23.8006,23.77,23.8023,23.8391,23.8118,23.807,23.8189,23.8094,23.8306,23.8051,23.8315,23.7908,23.785,23.8283,23.8323,23.801,23.7136,70.4937,71.1677,72.2147,74.0558,74.3999,75.1784,75.2179,78.0957,78.5257,81.7596,83.0822,84.0488,84.0683,85.2828,86.2904,87.5753,88.0081,88.0971,94.3017,99.4577,103.841,105.848,112.18,112.527,113.926,123.949,145.348,150.898,156.984,166.421,188.72,212.648,1269.13,1670.21,2060.18,2143.89,2481.02,3829.35,150,299790
-58.8316,0.99962,0.222141,4,19,0,59.8708,0.254106,66.1837,0.00629291,66.1837,0.254106,0.00629291,3.26082e+07,1.37015e+06,57571.6,23.8153,23.7557,23.7811,23.78,23.7811,23.7714,23.7415,23.7734,23.7694,23.8763,23.8112,23.8747,23.8506,23.7935,23.82,23.8744,23.7996,23.7434,23.8165,23.8142,23.7976,23.8029,23.7923,23.7915,23.7603,23.792,23.8281,23.8003,23.7948,23.806,23.7959,23.8164,23.7903,23.816,23.7749,23.7688,23.8124,23.8177,23.7925,23.7181,68.1511,68.7556,69.6981,71.3656,71.6787,72.3886,72.4246,75.0685,75.4661,78.4776,79.7197,80.6314,80.6499,81.8,82.7581,83.9848,84.3992,84.4845,90.4964,95.5881,99.9834,102.016,108.51,108.87,110.322,120.9,144.439,150.747,157.753,168.801,195.729,225.79,1257.78,1657.36,2045.26,2128.29,2461.13,3714.19,150,299790
-60.5148,0.695626,0.222141,2,3,0,60.9986,0.251835,66.4028,0.00393838,66.4028,0.251835,0.00393838,3.25962e+07,1.36989e+06,57571.6,23.8151,23.7555,23.7808,23.7796,23.7806,23.7709,23.7408,23.7726,23.7685,23.8753,23.8101,23.8735,23.8493,23.7921,23.8184,23.8726,23.7976,23.7413,23.8142,23.8117,23.7949,23.8,23.789,23.788,23.7564,23.7879,23.8236,23.7953,23.7894,23.7999,23.7892,23.809,23.782,23.8065,23.7641,23.7559,23.7971,23.799,23.7658,23.68,68.3222,68.9108,69.8276,71.4462,71.7497,72.4373,72.4722,75.0266,75.4099,78.306,79.4969,80.3698,80.3875,81.4869,82.4015,83.5707,83.9653,84.0465,89.7452,94.5368,98.6485,100.543,106.564,106.896,108.236,117.931,139.15,144.763,150.965,160.681,184.081,209.821,1256.65,1658.46,2050.65,2134.96,2474.58,3805.49,150,299790
-59.1372,1,0.222141,2,3,0,60.3256,0.25305,66.2851,0.00513067,66.2851,0.25305,0.00513067,3.26024e+07,1.37002e+06,57571.6,23.8152,23.7556,23.7809,23.7798,23.7809,23.7712,23.7411,23.773,23.769,23.8759,23.8107,23.8741,23.85,23.7928,23.8192,23.8735,23.7986,23.7424,23.8153,23.813,23.7963,23.8015,23.7907,23.7898,23.7584,23.79,23.8259,23.7979,23.7922,23.8031,23.7926,23.8128,23.7863,23.8114,23.7697,23.7625,23.805,23.8087,23.7796,23.6998,68.2291,68.8258,69.7558,71.3995,71.7078,72.4069,72.4423,75.0425,75.4331,78.3882,79.6053,80.498,80.5161,81.6414,82.5782,83.7768,84.1815,84.2648,90.1236,95.0686,99.3254,101.291,107.554,107.9,109.297,119.446,141.859,147.83,154.448,164.853,190.084,218.075,1257.34,1658.04,2048.06,2131.72,2467.86,3757.99,150,299790
-58.3651,0.978861,0.222141,4,15,0,59.6131,0.279864,68.0645,0.00331174,68.0645,0.279864,0.00331174,3.26265e+07,1.37053e+06,57571.6,23.8158,23.7563,23.7819,23.781,23.7824,23.7729,23.7432,23.7754,23.7717,23.8789,23.814,23.8778,23.854,23.7972,23.824,23.8787,23.8042,23.7484,23.8218,23.8199,23.8038,23.8095,23.7993,23.7989,23.7681,23.8004,23.8371,23.8097,23.8048,23.8166,23.8069,23.8281,23.8025,23.8289,23.7881,23.7824,23.826,23.8305,23.8012,23.7178,70.2299,70.892,71.9216,73.7347,74.0739,74.8419,74.8808,77.7244,78.15,81.3559,82.6696,83.6309,83.6503,84.8592,85.8632,87.1447,87.5767,87.6656,93.8769,99.0635,103.49,105.523,111.956,112.309,113.735,123.999,146.175,151.984,158.379,168.348,192.148,218.039,1264.61,1664.52,2053.05,2136.37,2471.46,3789.21,150,299790
-59.7308,0.944487,0.222141,4,15,0,62.5374,0.281032,70.0364,4.73097e-05,70.0364,0.281032,4.73097e-05,3.2615e+07,1.37029e+06,57571.6,23.8156,23.7562,23.7817,23.7807,23.782,23.7725,23.7427,23.7748,23.771,23.8781,23.8131,23.8768,23.8529,23.796,23.8226,23.8772,23.8026,23.7466,23.8199,23.8178,23.8015,23.807,23.7965,23.7959,23.7648,23.7967,23.833,23.8052,23.7998,23.811,23.8008,23.8211,23.7946,23.8196,23.7775,23.7693,23.81,23.8104,23.7705,23.6701,72.218,72.8832,73.9156,75.7284,76.0668,76.832,76.8707,79.6934,80.1143,83.2737,84.5622,85.5027,85.5217,86.7017,87.6794,88.9243,89.3432,89.4293,95.408,100.339,104.503,106.401,112.353,112.678,113.984,123.265,142.593,147.497,152.82,160.969,179.708,199.037,1251.69,1650.26,2040.01,2124.04,2464.13,3882.91,150,299790
-58.3852,1,0.222141,4,15,0,60.7254,0.282521,68.9686,0.00100227,68.9686,0.282521,0.00100227,3.26206e+07,1.37041e+06,57571.6,23.8157,23.7563,23.7818,23.7809,23.7822,23.7728,23.743,23.7752,23.7714,23.8786,23.8136,23.8774,23.8535,23.7967,23.8234,23.8781,23.8035,23.7476,23.821,23.819,23.8027,23.8084,23.798,23.7975,23.7666,23.7987,23.8351,23.8075,23.8023,23.8138,23.8038,23.8245,23.7984,23.8239,23.7824,23.7751,23.8168,23.8187,23.7824,23.6878,71.1441,71.8079,72.8387,74.6499,74.9883,75.7535,75.7922,78.618,79.0398,82.2087,83.5028,84.4481,84.4672,85.654,86.6379,87.8917,88.3137,88.4005,94.4376,99.435,103.669,105.603,111.685,112.018,113.357,122.912,143.054,148.221,153.859,162.546,182.806,204.147,1261.15,1661.59,2052.27,2136.35,2475.92,3866.15,150,299790
-58.494,0.999,0.222141,4,23,0,58.6397,0.260088,66.3241,0.00588572,66.3241,0.260088,0.00588572,3.26136e+07,1.37026e+06,57571.6,23.8154,23.7559,23.7813,23.7803,23.7814,23.7718,23.7419,23.7739,23.77,23.877,23.8119,23.8755,23.8515,23.7945,23.8211,23.8755,23.8008,23.7447,23.8179,23.8157,23.7993,23.8047,23.7942,23.7935,23.7624,23.7944,23.8306,23.8029,23.7976,23.809,23.7991,23.8198,23.7939,23.8199,23.779,23.7732,23.8171,23.8226,23.7973,23.7221,68.3324,68.9489,69.9098,71.608,71.9267,72.649,72.6857,75.3729,75.7767,78.8318,80.0905,81.0138,81.0325,82.1966,83.1658,84.4061,84.825,84.9112,90.9779,96.1035,100.52,102.56,109.067,109.426,110.88,121.444,144.851,151.103,158.038,168.958,195.501,225.038,1262.01,1662.24,2050.61,2133.74,2467.05,3728.76,150,299790
-58.0005,0.989971,0.222141,3,15,0,58.7285,0.26553,67.4247,0.00460947,67.4247,0.26553,0.00460947,3.2615e+07,1.37029e+06,57571.6,23.8155,23.756,23.7814,23.7804,23.7816,23.772,23.7422,23.7742,23.7703,23.8774,23.8123,23.876,23.852,23.795,23.8216,23.8761,23.8014,23.7454,23.8186,23.8165,23.8,23.8055,23.795,23.7944,23.7633,23.7953,23.8316,23.8039,23.7986,23.81,23.8,23.8207,23.7948,23.8206,23.7795,23.7733,23.8166,23.8211,23.7929,23.7129,69.4855,70.1172,71.1006,72.8362,73.1614,73.8984,73.9357,76.6719,77.0824,80.1822,81.4564,82.3902,82.409,83.585,84.563,85.8132,86.2351,86.3219,92.4133,97.534,101.928,103.953,110.389,110.744,112.176,122.548,145.283,151.306,157.966,168.41,193.612,221.406,1257.78,1656.87,2044.72,2127.86,2461.85,3751.38,150,299790
-59.4818,0.732598,0.222141,2,7,0,60.8672,0.266687,67.1106,0.00214623,67.1106,0.266687,0.00214623,3.26066e+07,1.37011e+06,57571.6,23.8154,23.7559,23.7813,23.7802,23.7813,23.7717,23.7418,23.7738,23.7698,23.8768,23.8117,23.8753,23.8512,23.7942,23.8207,23.8751,23.8003,23.7441,23.8172,23.815,23.7984,23.8037,23.793,23.7922,23.7609,23.7926,23.8287,23.8007,23.795,23.8059,23.7955,23.8157,23.789,23.8138,23.7717,23.7636,23.8047,23.8061,23.7701,23.6782,69.1301,69.7477,70.7079,72.3987,72.715,73.431,73.4673,76.118,76.5146,79.5011,80.7244,81.6192,81.6372,82.7622,83.6961,84.8879,85.2895,85.3721,91.1399,95.9459,100.04,101.916,107.845,108.17,109.482,118.894,139.061,144.305,150.06,158.995,180.148,202.901,1264.61,1667.93,2061.82,2146.59,2488.77,3867.78,150,299790
-60.186,0.753956,0.222141,2,3,0,61.867,0.274707,67.532,0.00586946,67.532,0.274707,0.00586946,3.26305e+07,1.37062e+06,57571.6,23.8158,23.7563,23.7819,23.7811,23.7824,23.773,23.7433,23.7754,23.7717,23.8789,23.814,23.8779,23.8541,23.7974,23.8241,23.8788,23.8044,23.7486,23.8221,23.8202,23.8042,23.8099,23.7998,23.7995,23.7689,23.8013,23.8381,23.8109,23.8061,23.8182,23.8089,23.8304,23.8054,23.8324,23.7924,23.7882,23.8335,23.8406,23.8181,23.7452,69.6843,70.3442,71.3718,73.1859,73.526,74.2965,74.3356,77.1981,77.6277,80.8739,82.2092,83.1881,83.2079,84.4412,85.4673,86.7795,87.2224,87.3136,93.7171,99.1121,103.75,105.89,112.705,113.081,114.601,125.628,149.956,156.433,163.612,174.899,202.27,232.646,1262.51,1660.36,2045.29,2127.55,2456.93,3700.91,150,299790
-59.9659,1,0.222141,2,3,0,60.4117,0.269247,67.3207,0.0014611,67.3207,0.269247,0.0014611,3.26068e+07,1.37012e+06,57571.6,23.8154,23.7559,23.7813,23.7803,23.7814,23.7718,23.7419,23.7739,23.7699,23.8769,23.8119,23.8754,23.8514,23.7944,23.8209,23.8753,23.8005,23.7444,23.8175,23.8152,23.7987,23.804,23.7933,23.7926,23.7613,23.793,23.829,23.801,23.7954,23.8062,23.7958,23.8159,23.7891,23.8139,23.7716,23.7632,23.804,23.8047,23.767,23.6719,69.3542,69.9755,70.9411,72.6399,72.9576,73.6763,73.7127,76.371,76.7683,79.7576,80.9805,81.8745,81.8925,83.0157,83.9477,85.1362,85.5365,85.6188,91.3578,96.1252,100.176,102.03,107.873,108.193,109.482,118.71,138.319,143.382,148.922,157.489,177.613,199.026,1265.54,1669.32,2064.02,2149.04,2492.6,3893.75,150,299790
-59.8064,0.997558,0.222141,3,7,0,60.9992,0.264347,68.5484,0.00504414,68.5484,0.264347,0.00504414,3.26153e+07,1.3703e+06,57571.6,23.8155,23.756,23.7814,23.7804,23.7816,23.772,23.7422,23.7742,23.7703,23.8773,23.8123,23.8759,23.8519,23.795,23.8215,23.8761,23.8014,23.7453,23.8185,23.8164,23.8,23.8055,23.795,23.7944,23.7633,23.7953,23.8316,23.8039,23.7987,23.8101,23.8002,23.8209,23.795,23.8209,23.7799,23.774,23.8175,23.8224,23.7954,23.7172,70.642,71.284,72.2838,74.0491,74.3801,75.13,75.1681,77.9543,78.3725,81.5324,82.8322,83.7851,83.8044,85.0048,86.0035,87.2805,87.7116,87.8003,94.0303,99.2759,103.783,105.861,112.476,112.841,114.315,125.001,148.509,154.754,161.668,172.524,198.789,227.848,1246.11,1641.31,2025.13,2107.36,2437.45,3703.11,150,299790
-60.8393,0.883659,0.222141,1,3,0,62.9462,0.258932,68.8071,0.00299667,68.8071,0.258932,0.00299667,3.26008e+07,1.36999e+06,57571.6,23.8153,23.7557,23.781,23.7799,23.781,23.7713,23.7413,23.7731,23.7691,23.876,23.8109,23.8743,23.8502,23.793,23.8194,23.8737,23.7988,23.7426,23.8156,23.8132,23.7965,23.8017,23.7909,23.7899,23.7585,23.79,23.8259,23.7977,23.7919,23.8026,23.792,23.812,23.7851,23.8097,23.7674,23.7592,23.8003,23.8018,23.767,23.6779,70.8336,71.4542,72.4198,74.1224,74.4413,75.1634,75.2,77.8779,78.2791,81.3054,82.5473,83.4567,83.475,84.6193,85.5702,86.7846,87.1942,87.2784,93.1763,98.1124,102.332,104.271,110.416,110.754,112.117,121.94,143.213,148.793,154.938,164.522,187.417,212.339,1241.87,1638.54,2025.89,2109.22,2445.27,3781.93,150,299790
-59.769,0.981739,0.222141,4,15,0,62.1819,0.280359,70.1953,0.000486275,70.1953,0.280359,0.000486275,3.2616e+07,1.37031e+06,57571.6,23.8156,23.7562,23.7817,23.7808,23.782,23.7725,23.7427,23.7748,23.771,23.8781,23.8132,23.8769,23.853,23.7961,23.8227,23.8773,23.8027,23.7467,23.82,23.8179,23.8016,23.8071,23.7967,23.7961,23.765,23.797,23.8333,23.8055,23.8002,23.8114,23.8013,23.8217,23.7953,23.8204,23.7785,23.7706,23.8116,23.8125,23.7739,23.6759,72.3842,73.0518,74.0885,75.9093,76.2494,77.0184,77.0573,79.8957,80.3192,83.4995,84.7975,85.7453,85.7644,86.954,87.9399,89.1958,89.6185,89.7054,95.7451,100.736,104.957,106.884,112.933,113.263,114.593,124.06,143.896,148.956,154.464,162.921,182.509,202.929,1249.27,1646.79,2035.21,2118.9,2457.33,3857.6,150,299790
-57.962,0.998552,0.222141,3,15,0,60.7001,0.273443,68.0274,0.0024,68.0274,0.273443,0.0024,3.26155e+07,1.3703e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7818,23.7723,23.7425,23.7745,23.7707,23.8778,23.8128,23.8765,23.8525,23.7956,23.8222,23.8767,23.8021,23.7461,23.8193,23.8172,23.8009,23.8064,23.7959,23.7953,23.7642,23.7962,23.8325,23.8048,23.7994,23.8107,23.8007,23.8212,23.795,23.8205,23.7789,23.7718,23.8139,23.8165,23.7828,23.6936,70.1289,70.7713,71.7701,73.5283,73.8571,74.6015,74.6392,77.3942,77.8063,80.9092,82.1798,83.1092,83.128,84.2963,85.2662,86.5038,86.9208,87.0066,92.9953,97.985,102.235,104.184,110.341,110.679,112.041,121.821,142.8,148.261,154.257,163.574,185.665,209.48,1261.17,1661.94,2052.57,2136.53,2475.03,3829.98,150,299790
-58.4283,0.996218,0.222141,3,11,0,58.5792,0.282847,69.1677,0.000977272,69.1677,0.282847,0.000977272,3.26209e+07,1.37041e+06,57571.6,23.8157,23.7563,23.7819,23.7809,23.7822,23.7728,23.7431,23.7752,23.7714,23.8786,23.8137,23.8775,23.8536,23.7968,23.8235,23.8781,23.8036,23.7477,23.8211,23.8191,23.8028,23.8084,23.7981,23.7976,23.7667,23.7988,23.8353,23.8077,23.8025,23.8139,23.804,23.8247,23.7986,23.8241,23.7826,23.7753,23.8171,23.8189,23.7827,23.6879,71.3515,72.0178,73.0525,74.8705,75.21,75.9781,76.017,78.8529,79.2762,82.4562,83.7549,84.7034,84.7225,85.9133,86.9006,88.1585,88.582,88.669,94.7256,99.7384,103.985,105.925,112.024,112.358,113.7,123.28,143.467,148.643,154.291,162.992,183.277,204.634,1259.63,1659.55,2049.72,2133.68,2472.82,3861.73,150,299790
-59.9554,0.746753,0.222141,3,7,0,61.7051,0.277962,69.8489,0.000101117,69.8489,0.277962,0.000101117,3.26117e+07,1.37022e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7818,23.7723,23.7424,23.7745,23.7706,23.8777,23.8127,23.8764,23.8524,23.7955,23.822,23.8766,23.8019,23.7458,23.819,23.8169,23.8005,23.8059,23.7954,23.7947,23.7635,23.7954,23.8315,23.8036,23.7981,23.8092,23.7988,23.819,23.7923,23.8171,23.7749,23.7663,23.8068,23.8068,23.7663,23.6655,72.0021,72.6588,73.6783,75.4686,75.8029,76.5589,76.5971,79.3864,79.8025,82.926,84.2003,85.1305,85.1493,86.3166,87.2839,88.5157,88.9302,89.0155,94.934,99.8181,103.945,105.826,111.728,112.05,113.346,122.556,141.758,146.634,151.931,160.042,178.715,198.007,1251.01,1649.85,2040.1,2124.26,2464.96,3886.6,150,299790
