# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = together_model
# start_datetime = 2023-07-20 13:49:03 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Model2/Data/3together.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpnw0av1uc/ms19231p.json
# random
#   seed = 84814
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output2/together/together-20230720144903.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,H0,zeta,theta.1,theta.2,theta.3,A,B,C,Delta.1,Delta.2,Delta.3,Delta.4,Delta.5,Delta.6,Delta.7,Delta.8,Delta.9,Delta.10,Delta.11,Delta.12,Delta.13,Delta.14,Delta.15,Delta.16,Delta.17,Delta.18,Delta.19,Delta.20,Delta.21,Delta.22,Delta.23,Delta.24,Delta.25,Delta.26,Delta.27,Delta.28,Delta.29,Delta.30,Delta.31,Delta.32,Delta.33,Delta.34,Delta.35,Delta.36,Delta.37,Delta.38,Delta.39,Delta.40,H_theo.1,H_theo.2,H_theo.3,H_theo.4,H_theo.5,H_theo.6,H_theo.7,H_theo.8,H_theo.9,H_theo.10,H_theo.11,H_theo.12,H_theo.13,H_theo.14,H_theo.15,H_theo.16,H_theo.17,H_theo.18,H_theo.19,H_theo.20,H_theo.21,H_theo.22,H_theo.23,H_theo.24,H_theo.25,H_theo.26,H_theo.27,H_theo.28,H_theo.29,H_theo.30,H_theo.31,H_theo.32,dv_theo.1,dv_theo.2,dv_theo.3,dv_theo.4,dv_theo.5,dv_theo.6,rf,c
-59.6858,0.944452,0.208898,4,15,0,60.8464,0.284836,70.3334,0.00103342,70.3334,0.284836,0.00103342,3.26234e+07,1.37047e+06,57571.6,23.8158,23.7564,23.7819,23.7811,23.7824,23.773,23.7433,23.7754,23.7717,23.8789,23.814,23.8778,23.854,23.7972,23.8239,23.8786,23.8041,23.7482,23.8217,23.8197,23.8035,23.8092,23.799,23.7985,23.7677,23.7998,23.8364,23.8088,23.8037,23.8153,23.8055,23.8263,23.8003,23.826,23.7846,23.7776,23.8197,23.8218,23.7862,23.6922,72.5702,73.2526,74.3123,76.174,76.5217,77.3081,77.348,80.2516,80.685,83.9406,85.27,86.2409,86.2605,87.4795,88.49,89.7777,90.2111,90.3002,96.4994,101.63,105.976,107.962,114.205,114.546,115.921,125.727,146.4,151.703,157.49,166.407,187.208,209.126,1250.67,1647.35,2034.14,2117.35,2453.33,3826.91,150,299790
-59.6142,0.982121,0.208898,3,11,0,61.0653,0.285192,67.4846,0.00290055,67.4846,0.285192,0.00290055,3.26311e+07,1.37063e+06,57571.6,23.8159,23.7565,23.7821,23.7813,23.7826,23.7733,23.7436,23.7759,23.7722,23.8795,23.8146,23.8786,23.8547,23.7981,23.8249,23.8797,23.8053,23.7495,23.8231,23.8212,23.8052,23.811,23.8009,23.8006,23.77,23.8024,23.8392,23.8119,23.8071,23.8191,23.8096,23.831,23.8056,23.8321,23.7916,23.7861,23.8298,23.8345,23.805,23.7206,69.664,70.33,71.365,73.1863,73.5269,74.2976,74.3367,77.1884,77.6148,80.8246,82.1387,83.0997,83.1191,84.3271,85.3298,86.6092,87.0403,87.129,93.319,98.4766,102.871,104.886,111.255,111.605,113.014,123.141,144.915,150.595,156.839,166.553,189.649,214.644,1274.42,1676.87,2067.77,2151.6,2488.84,3822.47,150,299790
-59.2974,0.980569,0.208898,3,15,0,59.9535,0.265364,68.7673,0.00394964,68.7673,0.265364,0.00394964,3.26122e+07,1.37023e+06,57571.6,23.8155,23.7559,23.7814,23.7803,23.7815,23.7719,23.742,23.774,23.7701,23.8771,23.8121,23.8757,23.8517,23.7947,23.8212,23.8757,23.801,23.7449,23.8181,23.8159,23.7994,23.8049,23.7943,23.7936,23.7625,23.7944,23.8306,23.8028,23.7974,23.8086,23.7985,23.819,23.7928,23.8184,23.777,23.7702,23.8129,23.8165,23.7862,23.7031,70.8569,71.4969,72.4932,74.2504,74.5796,75.3253,75.3631,78.1296,78.5443,81.6743,82.9597,83.9013,83.9203,85.1056,86.0909,87.35,87.7747,87.8621,93.9864,99.1238,103.524,105.549,111.977,112.331,113.76,124.082,146.59,152.527,159.082,169.339,193.988,221.033,1246.28,1642.34,2027.79,2110.51,2443.24,3742.34,150,299790
-58.1054,1,0.208898,2,7,0,59.5114,0.266772,68.0277,0.00329915,68.0277,0.266772,0.00329915,3.26112e+07,1.37021e+06,57571.6,23.8155,23.7559,23.7814,23.7803,23.7815,23.7719,23.742,23.774,23.7701,23.8771,23.8121,23.8757,23.8517,23.7947,23.8212,23.8757,23.801,23.7449,23.818,23.8159,23.7994,23.8048,23.7942,23.7935,23.7623,23.7942,23.8304,23.8025,23.7971,23.8083,23.7981,23.8185,23.7922,23.8175,23.7759,23.7688,23.811,23.814,23.7819,23.6958,70.0945,70.7272,71.7115,73.4465,73.7714,74.507,74.5443,77.2713,77.6798,80.7601,82.0238,82.949,82.9677,84.1318,85.099,86.3343,86.7508,86.8365,92.8338,97.8521,102.142,104.113,110.36,110.704,112.09,122.08,143.732,149.417,155.679,165.453,188.829,214.316,1254.85,1653.98,2042.82,2126.35,2462.7,3790.36,150,299790
-58.9056,0.952042,0.208898,4,31,0,60.0921,0.286929,68.3586,0.00112117,68.3586,0.286929,0.00112117,3.26262e+07,1.37052e+06,57571.6,23.8158,23.7564,23.782,23.7812,23.7825,23.7731,23.7435,23.7756,23.7719,23.8792,23.8143,23.8782,23.8544,23.7976,23.8244,23.8791,23.8047,23.7489,23.8223,23.8204,23.8043,23.81,23.7998,23.7995,23.7687,23.8009,23.8375,23.8101,23.8051,23.8168,23.807,23.828,23.8022,23.8281,23.7869,23.7802,23.8225,23.825,23.7902,23.6971,70.5497,71.2181,72.256,74.0793,74.4198,75.19,75.229,78.0725,78.4969,81.6848,82.9865,83.9372,83.9564,85.1499,86.1394,87.4002,87.8246,87.9119,93.9819,99.0061,103.263,105.207,111.323,111.657,113.004,122.613,142.884,148.088,153.768,162.524,182.968,204.538,1269.77,1672.06,2064.07,2148.38,2488.62,3876.38,150,299790
-59.6609,0.989899,0.208898,4,15,0,60.2811,0.282312,70.1767,0.00159857,70.1767,0.282312,0.00159857,3.26227e+07,1.37045e+06,57571.6,23.8157,23.7563,23.7819,23.781,23.7823,23.7729,23.7431,23.7753,23.7715,23.8787,23.8138,23.8776,23.8537,23.797,23.8236,23.8783,23.8038,23.7479,23.8213,23.8194,23.8032,23.8088,23.7985,23.7981,23.7672,23.7994,23.8359,23.8084,23.8032,23.8148,23.805,23.8258,23.7998,23.8256,23.7843,23.7775,23.8198,23.8224,23.7881,23.6966,72.3988,73.0772,74.131,75.9837,76.3299,77.1131,77.1528,80.0469,80.4792,83.7293,85.0577,86.0284,86.048,87.2673,88.2786,89.5678,90.002,90.0913,96.3097,101.469,105.849,107.852,114.164,114.509,115.901,125.858,146.997,152.452,158.42,167.65,189.33,212.404,1249.54,1645.79,2031.92,2114.94,2449.84,3806.1,150,299790
-59.0514,1,0.208898,3,7,0,59.766,0.280724,69.6997,0.000566335,69.6997,0.280724,0.000566335,3.26167e+07,1.37033e+06,57571.6,23.8156,23.7562,23.7817,23.7808,23.782,23.7726,23.7428,23.7749,23.7711,23.8782,23.8132,23.877,23.8531,23.7962,23.8228,23.8774,23.8028,23.7469,23.8202,23.8181,23.8018,23.8073,23.7969,23.7963,23.7653,23.7973,23.8336,23.8059,23.8005,23.8118,23.8017,23.8221,23.7958,23.821,23.7791,23.7713,23.8125,23.8135,23.7753,23.6778,71.8772,72.5414,73.5728,75.3844,75.7228,76.4879,76.5267,79.351,79.7725,82.9376,84.2295,85.1729,85.1919,86.376,87.3575,88.6077,89.0285,89.115,95.1288,100.099,104.305,106.224,112.253,112.582,113.908,123.349,143.15,148.205,153.709,162.168,181.779,202.259,1253.82,1652.64,2042.25,2126.17,2465.5,3867.15,150,299790
-59.508,0.987312,0.208898,3,7,0,60.1751,0.277561,69.8825,0.00214307,69.8825,0.277561,0.00214307,3.26193e+07,1.37038e+06,57571.6,23.8156,23.7562,23.7817,23.7808,23.782,23.7726,23.7428,23.7749,23.7711,23.8782,23.8133,23.877,23.8531,23.7963,23.8229,23.8775,23.803,23.747,23.8203,23.8183,23.802,23.8076,23.7972,23.7967,23.7658,23.7978,23.8342,23.8066,23.8014,23.8129,23.8029,23.8236,23.7976,23.8232,23.7818,23.775,23.8172,23.82,23.7864,23.6967,72.0683,72.7362,73.7742,75.6004,75.9419,76.7146,76.7538,79.6121,80.0394,83.2549,84.5708,85.5329,85.5523,86.7614,87.7648,89.0446,89.4758,89.5645,95.7505,100.897,105.275,107.281,113.611,113.958,115.357,125.388,146.83,152.396,158.5,167.969,190.353,214.384,1247.96,1644.05,2029.98,2112.93,2447.35,3790.48,150,299790
-60.1219,0.995416,0.208898,4,23,0,61.2342,0.245825,66.1312,0.00700778,66.1312,0.245825,0.00700778,3.26013e+07,1.37e+06,57571.6,23.8151,23.7555,23.7808,23.7796,23.7807,23.7709,23.7408,23.7727,23.7686,23.8754,23.8102,23.8736,23.8495,23.7922,23.8186,23.8729,23.7979,23.7416,23.8145,23.8122,23.7954,23.8006,23.7898,23.7889,23.7574,23.789,23.8249,23.7968,23.7912,23.8021,23.7917,23.812,23.7857,23.8111,23.7697,23.7633,23.8067,23.812,23.7872,23.7147,68.0486,68.6386,69.5593,71.1904,71.497,72.1924,72.2277,74.8222,75.213,78.177,79.4018,80.3017,80.3199,81.4561,82.4033,83.6172,84.0276,84.1121,90.0799,95.1538,99.547,101.583,108.102,108.463,109.924,120.598,144.516,150.957,158.126,169.455,197.183,228.283,1250.17,1648.15,2034.59,2117.3,2448.62,3683.51,150,299790
-60.2173,0.988583,0.208898,2,3,0,60.5219,0.245952,66.3368,0.00633509,66.3368,0.245952,0.00633509,3.25988e+07,1.36995e+06,57571.6,23.8151,23.7555,23.7807,23.7796,23.7806,23.7708,23.7407,23.7725,23.7684,23.8753,23.81,23.8734,23.8492,23.792,23.8183,23.8725,23.7976,23.7412,23.8141,23.8117,23.7949,23.8,23.7891,23.7882,23.7567,23.7882,23.824,23.7958,23.7901,23.8009,23.7904,23.8105,23.7839,23.809,23.7673,23.7604,23.8033,23.8076,23.7809,23.7054,68.2502,68.8387,69.7566,71.3817,71.687,72.3794,72.4145,74.9957,75.3842,78.3289,79.5446,80.4374,80.4555,81.5822,82.5212,83.7239,84.1304,84.2141,90.1178,95.127,99.457,101.461,107.871,108.226,109.661,120.125,143.478,149.748,156.718,167.717,194.569,224.597,1249.19,1647.45,2034.71,2117.68,2450.5,3704.42,150,299790
-59.4408,0.947636,0.208898,3,11,0,61.3125,0.271938,66.5444,0.00559504,66.5444,0.271938,0.00559504,3.26263e+07,1.37053e+06,57571.6,23.8157,23.7562,23.7818,23.7809,23.7821,23.7727,23.743,23.7751,23.7713,23.8785,23.8136,23.8774,23.8535,23.7967,23.8234,23.8781,23.8036,23.7477,23.8211,23.8192,23.803,23.8087,23.7985,23.7981,23.7673,23.7996,23.8363,23.8089,23.8041,23.816,23.8064,23.8278,23.8025,23.8292,23.7889,23.7842,23.829,23.8355,23.8116,23.7371,68.6407,69.2835,70.2843,72.0512,72.3825,73.133,73.171,75.959,76.3774,79.5389,80.8393,81.7925,81.8118,83.0127,84.0119,85.2895,85.7208,85.8095,92.0432,97.2935,101.806,103.888,110.515,110.88,112.358,123.074,146.691,152.974,159.934,170.873,197.378,226.762,1269.88,1670.78,2059.09,2142.14,2474.91,3737.73,150,299790
-58.5053,0.716406,0.208898,3,15,0,63.6161,0.270124,68.0701,0.00197066,68.0701,0.270124,0.00197066,3.26099e+07,1.37018e+06,57571.6,23.8155,23.7559,23.7814,23.7804,23.7815,23.772,23.7421,23.7741,23.7702,23.8772,23.8121,23.8758,23.8518,23.7948,23.8213,23.8758,23.801,23.7449,23.8181,23.8159,23.7994,23.8048,23.7942,23.7935,23.7623,23.7941,23.8302,23.8023,23.7968,23.8078,23.7975,23.8178,23.7912,23.8163,23.7743,23.7664,23.8078,23.8093,23.7735,23.6814,70.1412,70.7742,71.7583,73.4904,73.8143,74.5475,74.5846,77.2976,77.7033,80.7573,82.0075,82.9217,82.9402,84.0893,85.0431,86.2598,86.6697,86.7541,92.6374,97.5338,101.701,103.61,109.636,109.966,111.298,120.848,141.255,146.55,152.356,161.359,182.626,205.431,1258.72,1659.7,2051.16,2135.4,2475.42,3848.59,150,299790
-58.355,0.998723,0.208898,3,15,0,58.9514,0.265358,67.362,0.00532425,67.362,0.265358,0.00532425,3.26176e+07,1.37034e+06,57571.6,23.8155,23.756,23.7815,23.7805,23.7817,23.7722,23.7423,23.7743,23.7705,23.8775,23.8125,23.8762,23.8522,23.7953,23.8219,23.8764,23.8018,23.7458,23.819,23.8169,23.8006,23.8061,23.7957,23.7951,23.7641,23.7961,23.8325,23.8049,23.7998,23.8113,23.8014,23.8223,23.7966,23.8227,23.7819,23.7762,23.8201,23.8255,23.7995,23.7228,69.4314,70.066,71.0545,72.8001,73.1274,73.8691,73.9068,76.663,77.0767,80.2039,81.4905,82.4339,82.4529,83.6415,84.6305,85.8953,86.3223,86.4102,92.5836,97.7853,102.257,104.32,110.889,111.252,112.716,123.34,146.752,152.98,159.878,170.719,196.977,226.076,1257.36,1655.69,2042.26,2125.03,2457.07,3724.16,150,299790
-58.4368,0.975197,0.208898,3,11,0,58.9626,0.272283,68.1524,0.00437165,68.1524,0.272283,0.00437165,3.26219e+07,1.37043e+06,57571.6,23.8156,23.7562,23.7817,23.7808,23.782,23.7725,23.7428,23.7748,23.771,23.8782,23.8132,23.877,23.8531,23.7962,23.8229,23.8775,23.8029,23.747,23.8204,23.8184,23.8021,23.8077,23.7974,23.7969,23.766,23.7982,23.8347,23.8072,23.8022,23.8138,23.8041,23.8251,23.7994,23.8257,23.7849,23.7792,23.823,23.828,23.8004,23.7206,70.2818,70.9339,71.9488,73.7386,74.0739,74.8332,74.8717,77.6886,78.1108,81.2971,82.6056,83.564,83.5834,84.7899,85.7929,87.0744,87.5067,87.5957,93.8298,99.0604,103.542,105.605,112.154,112.515,113.972,124.498,147.489,153.563,160.273,170.779,196.07,223.877,1256.75,1654.54,2040.78,2123.54,2455.94,3742.45,150,299790
-61.237,0.95779,0.208898,4,15,0,63.3493,0.282068,70.6276,-0.000844512,70.6276,0.282068,-0.000844512,3.26127e+07,1.37024e+06,57571.6,23.8156,23.7561,23.7817,23.7807,23.7819,23.7724,23.7426,23.7747,23.7709,23.878,23.813,23.8767,23.8527,23.7958,23.8224,23.877,23.8023,23.7463,23.8196,23.8175,23.8011,23.8065,23.796,23.7954,23.7642,23.7961,23.8323,23.8044,23.7989,23.8099,23.7996,23.8197,23.793,23.8177,23.7753,23.7664,23.8064,23.8056,23.7628,23.6574,72.8202,73.4882,74.5245,76.3423,76.6814,77.448,77.4868,80.3112,80.732,83.8864,85.1711,86.1081,86.127,87.3018,88.2744,89.5119,89.9281,90.0137,95.9399,100.808,104.906,106.769,112.593,112.91,114.184,123.195,141.708,146.345,151.352,158.954,176.14,193.388,1248.34,1646.47,2036.44,2120.63,2461.97,3910.88,150,299790
-61.1679,1,0.208898,4,15,0,62.2385,0.293085,70.916,0.000883301,70.916,0.293085,0.000883301,3.26324e+07,1.37065e+06,57571.6,23.8159,23.7566,23.7823,23.7815,23.7829,23.7736,23.744,23.7762,23.7726,23.8799,23.8151,23.8791,23.8553,23.7987,23.8255,23.8804,23.806,23.7503,23.8239,23.8222,23.8062,23.812,23.802,23.8017,23.7711,23.8035,23.8403,23.8131,23.8083,23.8202,23.8107,23.8319,23.8063,23.8326,23.7917,23.7855,23.8282,23.8312,23.7969,23.7039,73.2326,73.9388,75.035,76.9596,77.3189,78.1314,78.1725,81.1698,81.6169,84.9731,86.3424,87.3422,87.3623,88.617,89.6567,90.981,91.4267,91.5184,97.8861,103.148,107.6,109.632,116.016,116.365,117.769,127.774,148.801,154.182,160.046,169.072,190.067,212.106,1251.59,1647.27,2032.54,2115.36,2449.56,3815.73,150,299790
-58.6069,0.998909,0.208898,4,15,0,61.606,0.284854,68.3181,0.00141818,68.3181,0.284854,0.00141818,3.26249e+07,1.3705e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7824,23.773,23.7433,23.7755,23.7718,23.879,23.8141,23.878,23.8541,23.7974,23.8241,23.8788,23.8043,23.7485,23.8219,23.82,23.8039,23.8096,23.7993,23.7989,23.7681,23.8003,23.8369,23.8095,23.8044,23.8161,23.8063,23.8272,23.8014,23.8272,23.786,23.7793,23.8217,23.8244,23.79,23.6981,70.4973,71.1624,72.1953,74.0106,74.3498,75.1169,75.1558,77.9894,78.4126,81.5924,82.8915,83.8406,83.8598,85.0517,86.04,87.2998,87.7239,87.8111,93.8825,98.9147,103.183,105.134,111.278,111.614,112.968,122.644,143.134,148.411,154.179,163.088,183.967,206.116,1268.27,1670.18,2061.76,2145.94,2485.6,3864.45,150,299790
-58.3295,0.705244,0.208898,3,15,0,61.4021,0.26495,67.6225,0.00306532,67.6225,0.26495,0.00306532,3.26082e+07,1.37015e+06,57571.6,23.8154,23.7559,23.7813,23.7802,23.7814,23.7718,23.7418,23.7738,23.7698,23.8768,23.8117,23.8753,23.8513,23.7942,23.8207,23.8751,23.8004,23.7442,23.8173,23.8151,23.7986,23.8039,23.7933,23.7925,23.7613,23.793,23.8291,23.8012,23.7956,23.8066,23.7963,23.8166,23.7901,23.8152,23.7734,23.7659,23.8077,23.8101,23.7768,23.6892,69.6597,70.2832,71.2534,72.9632,73.2833,74.0082,74.0449,76.7318,77.1343,80.1685,81.4131,82.3243,82.3427,83.489,84.4413,85.6575,86.0676,86.1519,92.0542,96.9904,101.208,103.145,109.282,109.62,110.981,120.785,141.998,147.558,153.681,163.229,186.028,210.835,1257.37,1657.85,2048.35,2132.28,2470.49,3811.72,150,299790
-58.214,0.786157,0.208898,3,11,0,60.5659,0.275894,67.9506,0.00385712,67.9506,0.275894,0.00385712,3.26241e+07,1.37048e+06,57571.6,23.8157,23.7563,23.7818,23.7809,23.7822,23.7727,23.743,23.7751,23.7713,23.8785,23.8136,23.8774,23.8535,23.7967,23.8234,23.878,23.8035,23.7476,23.821,23.8191,23.8029,23.8086,23.7983,23.7979,23.767,23.7992,23.8358,23.8084,23.8034,23.8151,23.8054,23.8265,23.8009,23.8272,23.7864,23.7807,23.8244,23.8291,23.8007,23.7191,70.0919,70.7472,71.7666,73.5631,73.8995,74.661,74.6996,77.5223,77.9451,81.1328,82.4405,83.3979,83.4173,84.6219,85.6228,86.9011,87.3322,87.4208,93.6283,98.8244,103.268,105.311,111.788,112.145,113.583,123.956,146.497,152.428,158.969,169.191,193.703,220.524,1261.99,1661.28,2049.08,2132.21,2466.31,3769.44,150,299790
