lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,H0,zeta,theta.1,theta.2,theta.3,A,B,C,Delta.1,Delta.2,Delta.3,Delta.4,Delta.5,Delta.6,Delta.7,Delta.8,Delta.9,Delta.10,Delta.11,Delta.12,Delta.13,Delta.14,Delta.15,Delta.16,Delta.17,Delta.18,Delta.19,Delta.20,Delta.21,Delta.22,Delta.23,Delta.24,Delta.25,Delta.26,Delta.27,Delta.28,Delta.29,Delta.30,Delta.31,Delta.32,Delta.33,Delta.34,Delta.35,Delta.36,Delta.37,Delta.38,Delta.39,Delta.40,H_theo.1,H_theo.2,H_theo.3,H_theo.4,H_theo.5,H_theo.6,H_theo.7,H_theo.8,H_theo.9,H_theo.10,H_theo.11,H_theo.12,H_theo.13,H_theo.14,H_theo.15,H_theo.16,H_theo.17,H_theo.18,H_theo.19,H_theo.20,H_theo.21,H_theo.22,H_theo.23,H_theo.24,H_theo.25,H_theo.26,H_theo.27,H_theo.28,H_theo.29,H_theo.30,H_theo.31,H_theo.32,dv_theo.1,dv_theo.2,dv_theo.3,dv_theo.4,dv_theo.5,dv_theo.6,rf,c
# Adaptation terminated
# Step size = 0.21682
# Diagonal elements of inverse mass matrix:
# 0.000130418, 1.5197, 2.86373e-05
-58.9866,0.99957,0.21682,3,15,0,61.5589,0.282363,68.8958,0.000255398,68.8958,0.282363,0.000255398,3.26174e+07,1.37034e+06,57571.6,23.8157,23.7562,23.7818,23.7808,23.7821,23.7726,23.7429,23.775,23.7712,23.8783,23.8134,23.8771,23.8532,23.7964,23.823,23.8776,23.803,23.7471,23.8204,23.8184,23.8021,23.8076,23.7972,23.7967,23.7657,23.7976,23.834,23.8063,23.801,23.8122,23.8021,23.8226,23.7963,23.8214,23.7795,23.7716,23.8127,23.8135,23.7746,23.6758,71.0553,71.7138,72.736,74.5308,74.866,75.6237,75.6621,78.4577,78.8747,82.0048,83.2817,84.2139,84.2327,85.4023,86.3715,87.6058,88.0211,88.1065,94.037,98.9316,103.068,104.954,110.872,111.195,112.495,121.738,141.038,145.946,151.282,159.461,178.334,197.9,1262.6,1664.2,2056.65,2141.21,2483.27,3903.76,150,299790
-58.105,0.996249,0.21682,3,13,0,59.6426,0.280928,68.6685,0.00178367,68.6685,0.280928,0.00178367,3.26218e+07,1.37043e+06,57571.6,23.8157,23.7563,23.7818,23.7809,23.7822,23.7728,23.743,23.7752,23.7714,23.8786,23.8137,23.8775,23.8536,23.7968,23.8234,23.8781,23.8036,23.7477,23.8211,23.8191,23.8029,23.8085,23.7982,23.7977,23.7668,23.7989,23.8354,23.8079,23.8028,23.8143,23.8044,23.8252,23.7993,23.825,23.7837,23.7769,23.8192,23.8218,23.7879,23.697,70.8356,71.4974,72.5255,74.3335,74.6714,75.436,75.4747,78.3008,78.723,81.8984,83.1968,84.1458,84.165,85.3571,86.3461,87.6071,88.0318,88.1192,94.2056,99.2598,103.553,105.518,111.713,112.052,113.419,123.206,144.03,149.415,155.311,164.439,185.928,208.868,1261.75,1661.94,2051.89,2135.71,2473.8,3838.98,150,299790
-58.4474,0.762737,0.21682,2,5,0,59.9097,0.283093,69.2143,0.00190665,69.2143,0.283093,0.00190665,3.26248e+07,1.3705e+06,57571.6,23.8158,23.7564,23.7819,23.7811,23.7824,23.773,23.7433,23.7754,23.7717,23.8789,23.814,23.8779,23.854,23.7972,23.824,23.8787,23.8042,23.7483,23.8218,23.8198,23.8037,23.8094,23.7991,23.7987,23.7679,23.8001,23.8367,23.8093,23.8042,23.8159,23.8061,23.8271,23.8013,23.8272,23.7861,23.7797,23.8223,23.8254,23.7923,23.7025,71.4171,72.0897,73.1346,74.9721,75.3156,76.0926,76.1319,79.0039,79.433,82.66,83.9795,84.9439,84.9633,86.1749,87.18,88.4615,88.8931,88.9819,95.1679,100.306,104.671,106.669,112.969,113.314,114.705,124.662,145.871,151.359,157.372,166.683,188.628,212.089,1258.28,1656.88,2045,2128.39,2464.58,3818.18,150,299790
-58.1952,0.989761,0.21682,2,7,0,58.6032,0.281101,68.9675,0.00192736,68.9675,0.281101,0.00192736,3.26226e+07,1.37045e+06,57571.6,23.8157,23.7563,23.7819,23.781,23.7822,23.7728,23.7431,23.7752,23.7715,23.8786,23.8137,23.8775,23.8537,23.7969,23.8236,23.8782,23.8037,23.7478,23.8212,23.8192,23.803,23.8087,23.7984,23.7979,23.7671,23.7992,23.8357,23.8082,23.8031,23.8147,23.8048,23.8257,23.7998,23.8256,23.7844,23.7777,23.8201,23.823,23.7895,23.6995,71.1477,71.8136,72.8482,74.6676,75.0077,75.7773,75.8162,78.6611,79.0862,82.2836,83.5912,84.5471,84.5664,85.7673,86.7636,88.0341,88.462,88.55,94.6844,99.781,104.113,106.096,112.349,112.692,114.072,123.961,145.036,150.493,156.471,165.733,187.569,210.929,1259,1658.17,2046.98,2130.54,2467.45,3824.31,150,299790
-58.0183,0.997198,0.21682,3,15,0,59.6586,0.268244,67.0098,0.00423044,67.0098,0.268244,0.00423044,3.26166e+07,1.37032e+06,57571.6,23.8155,23.756,23.7815,23.7805,23.7817,23.7722,23.7424,23.7744,23.7705,23.8776,23.8126,23.8763,23.8523,23.7954,23.822,23.8765,23.8019,23.7458,23.8191,23.817,23.8006,23.8062,23.7957,23.7951,23.7641,23.7961,23.8324,23.8048,23.7996,23.811,23.8011,23.8218,23.7959,23.8218,23.7806,23.7744,23.8177,23.822,23.7932,23.712,69.0716,69.7032,70.6862,72.4202,72.745,73.4808,73.5181,76.2482,76.6575,79.7467,81.0156,81.945,81.9638,83.1339,84.1068,85.3499,85.7692,85.8555,91.9042,96.9803,101.33,103.332,109.691,110.041,111.455,121.674,143.993,149.888,156.401,166.597,191.135,218.105,1264.25,1665.26,2055.06,2138.64,2474.57,3779.01,150,299790
-60.3195,0.824976,0.21682,4,17,0,61.367,0.269375,69.2044,0.000867316,69.2044,0.269375,0.000867316,3.26046e+07,1.37007e+06,57571.6,23.8154,23.7559,23.7813,23.7802,23.7813,23.7717,23.7418,23.7738,23.7698,23.8768,23.8117,23.8752,23.8512,23.7941,23.8206,23.875,23.8002,23.744,23.8171,23.8148,23.7982,23.8035,23.7928,23.792,23.7606,23.7923,23.8282,23.8001,23.7944,23.8052,23.7946,23.8145,23.7876,23.8121,23.7695,23.7607,23.8009,23.8009,23.7611,23.6626,71.2858,71.9214,72.9088,74.6452,74.9697,75.7038,75.741,78.4542,78.8594,81.9063,83.1515,84.0614,84.0798,85.2225,86.1702,87.3783,87.785,87.8687,93.6915,98.517,102.608,104.478,110.361,110.683,111.979,121.227,140.736,145.741,151.201,159.614,179.225,199.863,1249.25,1648.37,2038.98,2123.21,2463.96,3869.53,150,299790
-59.2685,0.928528,0.21682,2,7,0,62.1738,0.277995,67.9092,0.00465747,67.9092,0.277995,0.00465747,3.26296e+07,1.3706e+06,57571.6,23.8158,23.7564,23.782,23.7811,23.7824,23.773,23.7433,23.7755,23.7718,23.879,23.8141,23.878,23.8542,23.7975,23.8242,23.8789,23.8045,23.7487,23.8222,23.8203,23.8042,23.81,23.7999,23.7996,23.7689,23.8013,23.838,23.8108,23.806,23.818,23.8085,23.8299,23.8047,23.8314,23.7912,23.7863,23.8309,23.8369,23.8114,23.7338,70.078,70.742,71.7753,73.5972,73.9384,74.7112,74.7504,77.6167,78.0462,81.2873,82.6181,83.5927,83.6124,84.8393,85.8591,87.1622,87.6017,87.6922,94.0302,99.3475,103.903,106,112.66,113.027,114.508,125.214,148.614,154.8,161.635,172.344,198.141,226.536,1263.01,1661.53,2047.8,2130.47,2462.17,3738.38,150,299790
-58.0876,0.98926,0.21682,2,3,0,59.4766,0.277113,67.7072,0.00298788,67.7072,0.277113,0.00298788,3.26221e+07,1.37044e+06,57571.6,23.8157,23.7562,23.7818,23.7809,23.7821,23.7727,23.7429,23.775,23.7713,23.8784,23.8135,23.8773,23.8534,23.7966,23.8232,23.8779,23.8033,23.7474,23.8208,23.8188,23.8026,23.8082,23.7979,23.7974,23.7666,23.7987,23.8352,23.8077,23.8026,23.8142,23.8044,23.8253,23.7995,23.8255,23.7844,23.7782,23.8212,23.825,23.7941,23.7086,69.8356,70.4864,71.4983,73.2801,73.6135,74.368,74.4063,77.2002,77.6182,80.7672,82.0574,83.0013,83.0204,84.2073,85.1929,86.4509,86.8748,86.9621,93.0562,98.1415,102.479,104.47,110.767,111.113,112.508,122.541,144.168,149.822,156.041,165.726,188.796,213.822,1266.21,1667.4,2057.65,2141.41,2478.58,3812.89,150,299790
-57.8408,0.983257,0.21682,2,7,0,59.0442,0.274466,67.9965,0.00310546,67.9965,0.274466,0.00310546,3.26195e+07,1.37038e+06,57571.6,23.8156,23.7562,23.7817,23.7807,23.782,23.7725,23.7427,23.7748,23.771,23.8781,23.8131,23.8769,23.853,23.7961,23.8227,23.8773,23.8027,23.7468,23.8201,23.8181,23.8018,23.8074,23.797,23.7965,23.7655,23.7976,23.834,23.8064,23.8013,23.8128,23.8029,23.8237,23.7977,23.8236,23.7824,23.776,23.8188,23.8224,23.7913,23.7059,70.1162,70.7646,71.7729,73.5489,73.8812,74.6336,74.6717,77.4584,77.8755,81.0183,82.3064,83.249,83.2681,84.4536,85.4382,86.6951,87.1188,87.2059,93.2989,98.3875,102.731,104.725,111.036,111.383,112.782,122.849,144.588,150.278,156.541,166.301,189.582,214.88,1261.38,1661.4,2050.64,2134.2,2470.54,3799.85,150,299790
-59.0374,0.781922,0.21682,2,7,0,59.6057,0.273316,68.0236,0.0049671,68.0236,0.273316,0.0049671,3.26254e+07,1.37051e+06,57571.6,23.8157,23.7562,23.7818,23.7809,23.7822,23.7727,23.743,23.7751,23.7713,23.8785,23.8136,23.8774,23.8535,23.7967,23.8234,23.878,23.8035,23.7477,23.8211,23.8191,23.8029,23.8086,23.7984,23.798,23.7672,23.7994,23.8361,23.8087,23.8038,23.8156,23.806,23.8273,23.8019,23.8284,23.788,23.7829,23.8273,23.8331,23.8076,23.7306,70.1664,70.8229,71.845,73.648,73.9859,74.7512,74.79,77.6308,78.0568,81.2734,82.5952,83.5638,83.5833,84.8029,85.8172,87.1135,87.5509,87.641,93.9553,99.2622,103.815,105.913,112.582,112.95,114.435,125.184,148.76,155.009,161.922,172.765,198.952,227.862,1258.01,1655.48,2040.87,2123.35,2454.25,3722.24,150,299790
-58.972,0.99627,0.21682,2,3,0,59.598,0.271325,68.3427,0.00134294,68.3427,0.271325,0.00134294,3.26088e+07,1.37016e+06,57571.6,23.8155,23.7559,23.7814,23.7804,23.7815,23.772,23.7421,23.7741,23.7702,23.8772,23.8121,23.8757,23.8517,23.7947,23.8212,23.8757,23.8009,23.7449,23.818,23.8158,23.7993,23.8047,23.794,23.7933,23.762,23.7938,23.8299,23.8019,23.7964,23.8073,23.797,23.8171,23.7905,23.8153,23.7731,23.7649,23.8058,23.8066,23.769,23.6737,70.4205,71.0553,72.0416,73.7764,74.1007,74.8345,74.8716,77.5846,77.99,81.0391,82.2861,83.1975,83.2159,84.3608,85.3107,86.5217,86.9296,87.0135,92.8581,97.7097,101.829,103.714,109.651,109.976,111.286,120.651,140.516,145.637,151.237,159.89,180.182,201.722,1257.94,1659.03,2051.02,2135.45,2476.63,3870.16,150,299790
-59.2441,0.948144,0.21682,4,15,0,61.5626,0.275432,68.7471,0.000608753,68.7471,0.275432,0.000608753,3.26107e+07,1.3702e+06,57571.6,23.8155,23.756,23.7815,23.7805,23.7817,23.7722,23.7423,23.7743,23.7705,23.8775,23.8125,23.8761,23.8522,23.7952,23.8218,23.8762,23.8015,23.7455,23.8187,23.8165,23.8,23.8055,23.7949,23.7942,23.763,23.7948,23.8309,23.803,23.7975,23.8085,23.7982,23.8184,23.7917,23.8166,23.7743,23.7659,23.8066,23.8069,23.7677,23.6692,70.8559,71.4994,72.4988,74.2551,74.5831,75.3252,75.3628,78.103,78.5121,81.5852,82.8401,83.7567,83.7752,84.9259,85.8798,87.0953,87.5044,87.5885,93.4388,98.2782,102.375,104.246,110.124,110.445,111.739,120.953,140.306,145.252,150.64,158.924,178.152,198.261,1258.32,1659.49,2051.79,2136.35,2478.42,3893.1,150,299790
-58.3177,1,0.21682,1,3,0,59.2301,0.274868,68.8999,0.0018081,68.8999,0.274868,0.0018081,3.26148e+07,1.37029e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7818,23.7723,23.7425,23.7745,23.7707,23.8778,23.8128,23.8765,23.8525,23.7956,23.8222,23.8767,23.8021,23.7461,23.8193,23.8172,23.8009,23.8063,23.7959,23.7952,23.7642,23.7961,23.8324,23.8046,23.7993,23.8105,23.8004,23.8208,23.7945,23.8199,23.7781,23.7707,23.8124,23.8143,23.7791,23.687,71.0292,71.6797,72.6907,74.4691,74.8017,75.5541,75.5922,78.3749,78.7908,81.9201,83.2004,84.1363,84.1552,85.3312,86.307,87.5515,87.9708,88.057,94.0684,99.0651,103.313,105.258,111.392,111.728,113.082,122.784,143.459,148.812,154.675,163.756,185.157,208.034,1255.07,1654.2,2043.58,2127.34,2465.38,3832.49,150,299790
-59.7206,0.912018,0.21682,4,15,0,61.0684,0.290002,69.9047,0.00167669,69.9047,0.290002,0.00167669,3.26319e+07,1.37064e+06,57571.6,23.8159,23.7566,23.7822,23.7814,23.7828,23.7735,23.7438,23.7761,23.7724,23.8797,23.8149,23.8789,23.8551,23.7985,23.8253,23.8801,23.8057,23.75,23.8236,23.8218,23.8058,23.8116,23.8016,23.8013,23.7707,23.8031,23.8399,23.8127,23.8078,23.8198,23.8103,23.8315,23.8061,23.8324,23.7917,23.7858,23.8289,23.8325,23.8002,23.7106,72.1781,72.8719,73.9492,75.8423,76.196,76.9959,77.0365,79.991,80.4321,83.7472,85.1015,86.091,86.111,87.3535,88.3839,89.6972,90.1394,90.2303,96.5608,101.809,106.262,108.299,114.712,115.063,116.477,126.589,148.043,153.578,159.633,168.996,190.99,214.4,1257.37,1654.7,2041.2,2124.21,2458.76,3808.33,150,299790
-59.453,0.992103,0.21682,3,11,0,60.8644,0.290957,70.2057,0.000154849,70.2057,0.290957,0.000154849,3.26271e+07,1.37054e+06,57571.6,23.8159,23.7565,23.7821,23.7813,23.7826,23.7733,23.7436,23.7758,23.7722,23.8794,23.8146,23.8785,23.8547,23.798,23.8248,23.8795,23.8051,23.7493,23.8228,23.821,23.8048,23.8106,23.8004,23.8001,23.7693,23.8016,23.8382,23.8108,23.8058,23.8175,23.8077,23.8286,23.8027,23.8285,23.7872,23.7801,23.822,23.8237,23.7865,23.6891,72.4703,73.1605,74.2313,76.1104,76.4611,77.2539,77.294,80.2169,80.6526,83.921,85.2533,86.2256,86.2452,87.4648,88.4751,89.7613,90.1939,90.2829,96.4557,101.543,105.838,107.795,113.931,114.266,115.613,125.179,145.105,150.162,155.655,164.067,183.435,203.453,1257.2,1655.67,2044.41,2128.1,2466.38,3869.12,150,299790
-60.0188,0.848831,0.21682,3,7,0,60.8679,0.292632,70.6011,-0.000533981,70.6011,0.292632,-0.000533981,3.26263e+07,1.37053e+06,57571.6,23.8159,23.7565,23.7821,23.7813,23.7827,23.7733,23.7437,23.7759,23.7722,23.8795,23.8146,23.8785,23.8547,23.798,23.8248,23.8795,23.8051,23.7493,23.8228,23.821,23.8048,23.8106,23.8004,23.8,23.7693,23.8015,23.8381,23.8106,23.8056,23.8172,23.8074,23.8282,23.8022,23.8278,23.7863,23.7788,23.8202,23.8213,23.7821,23.6812,72.8796,73.5734,74.6496,76.5368,76.8888,77.6843,77.7246,80.6549,81.0913,84.3625,85.6945,86.6659,86.6855,87.9034,88.9116,90.1945,90.6259,90.7146,96.8582,101.907,106.158,108.091,114.14,114.469,115.793,125.168,144.505,149.368,154.629,162.64,180.865,199.351,1255.72,1654.04,2043.06,2126.89,2466.13,3890.64,150,299790
-59.0626,0.966611,0.21682,3,7,0,60.3685,0.287293,69.8988,0.00100606,69.8988,0.287293,0.00100606,3.26261e+07,1.37052e+06,57571.6,23.8158,23.7564,23.7821,23.7812,23.7825,23.7731,23.7435,23.7757,23.7719,23.8792,23.8143,23.8782,23.8544,23.7977,23.8244,23.8791,23.8047,23.7489,23.8224,23.8205,23.8043,23.8101,23.7999,23.7995,23.7687,23.8009,23.8376,23.8101,23.8051,23.8168,23.807,23.828,23.8022,23.828,23.7868,23.7801,23.8223,23.8247,23.7896,23.696,72.14,72.8237,73.8851,75.7495,76.0977,76.8852,76.9251,79.8318,80.2656,83.5236,84.8536,85.825,85.8446,87.0639,88.0746,89.3623,89.7958,89.8849,96.0826,101.21,105.552,107.535,113.77,114.11,115.483,125.27,145.888,151.174,156.941,165.824,186.534,208.338,1256.3,1654.36,2042.32,2125.76,2462.59,3839.18,150,299790
-59.7565,0.940612,0.21682,2,7,0,60.16,0.289773,70.0267,0.00155443,70.0267,0.289773,0.00155443,3.26312e+07,1.37063e+06,57571.6,23.8159,23.7565,23.7822,23.7814,23.7828,23.7734,23.7438,23.776,23.7724,23.8797,23.8149,23.8788,23.855,23.7984,23.8252,23.88,23.8056,23.7499,23.8234,23.8216,23.8056,23.8114,23.8014,23.8011,23.7704,23.8028,23.8396,23.8123,23.8075,23.8194,23.8099,23.8311,23.8056,23.8319,23.791,23.785,23.828,23.8314,23.7986,23.7085,72.3003,72.9941,74.0713,75.9641,76.3177,77.1175,77.158,80.1113,80.5523,83.8653,85.2186,86.2073,86.2272,87.4686,88.498,89.8099,90.2516,90.3424,96.6642,101.903,106.347,108.378,114.774,115.124,116.534,126.61,147.961,153.464,159.48,168.777,190.588,213.76,1256.28,1653.41,2039.83,2122.84,2457.48,3810.48,150,299790
-58.541,0.995141,0.21682,4,15,0,60.2924,0.283823,68.475,0.00263138,68.475,0.283823,0.00263138,3.26285e+07,1.37057e+06,57571.6,23.8158,23.7564,23.782,23.7812,23.7825,23.7731,23.7435,23.7757,23.7719,23.8792,23.8143,23.8782,23.8544,23.7977,23.8245,23.8792,23.8048,23.749,23.8225,23.8206,23.8045,23.8103,23.8001,23.7998,23.7691,23.8014,23.8381,23.8108,23.8059,23.8177,23.8082,23.8293,23.8038,23.8301,23.7894,23.7836,23.8269,23.831,23.8004,23.7145,70.6717,71.3429,72.3859,74.2211,74.5642,75.3407,75.3801,78.2525,78.6819,81.9139,83.2367,84.2039,84.2235,85.4392,86.4482,87.7354,88.1691,88.2583,94.483,99.6657,104.078,106.101,112.491,112.841,114.255,124.4,146.164,151.832,158.055,167.728,190.679,215.447,1264.62,1664.46,2053.13,2136.54,2472.28,3806.67,150,299790
-58.0364,0.998112,0.21682,4,19,0,58.8779,0.26553,67.784,0.00399382,67.784,0.26553,0.00399382,3.26125e+07,1.37024e+06,57571.6,23.8155,23.7559,23.7814,23.7804,23.7815,23.7719,23.7421,23.774,23.7701,23.8772,23.8121,23.8757,23.8517,23.7948,23.8213,23.8758,23.801,23.745,23.8182,23.816,23.7995,23.805,23.7944,23.7937,23.7626,23.7945,23.8307,23.8029,23.7976,23.8088,23.7987,23.8193,23.7931,23.8187,23.7773,23.7706,23.8133,23.817,23.7869,23.704,69.8456,70.4772,71.4602,73.194,73.5189,74.2546,74.2919,77.0218,77.4311,80.5198,81.7884,82.7176,82.7364,83.9062,84.8787,86.1213,86.5405,86.6268,92.6719,97.7433,102.088,104.087,110.435,110.784,112.195,122.39,144.626,150.494,156.973,167.111,191.483,218.232,1255.24,1654.08,2042.18,2125.46,2460.42,3767.17,150,299790
-58.3296,0.957183,0.21682,4,23,0,59.9474,0.280527,68.8299,0.00268419,68.8299,0.280527,0.00268419,3.26249e+07,1.3705e+06,57571.6,23.8157,23.7563,23.7819,23.781,23.7823,23.7729,23.7432,23.7753,23.7716,23.8788,23.8139,23.8777,23.8538,23.7971,23.8238,23.8785,23.804,23.7481,23.8216,23.8196,23.8035,23.8092,23.7989,23.7985,23.7677,23.7999,23.8365,23.8091,23.8041,23.8158,23.8061,23.8271,23.8014,23.8275,23.7865,23.7804,23.8235,23.8273,23.7961,23.7098,71.0141,71.6816,72.7192,74.5453,74.8868,75.6598,75.6989,78.5589,78.9866,82.2065,83.5248,84.4889,84.5084,85.7204,86.7264,88.0101,88.4426,88.5316,94.7424,99.917,104.325,106.347,112.734,113.085,114.498,124.649,146.453,152.136,158.379,168.087,191.142,216.051,1258.91,1657.46,2045.11,2128.33,2463.37,3794.97,150,299790
-58.109,0.999791,0.21682,3,11,0,58.4132,0.276241,68.357,0.00337499,68.357,0.276241,0.00337499,3.26226e+07,1.37045e+06,57571.6,23.8157,23.7562,23.7818,23.7809,23.7821,23.7727,23.7429,23.775,23.7712,23.8784,23.8135,23.8773,23.8534,23.7966,23.8232,23.8779,23.8033,23.7474,23.8208,23.8188,23.8026,23.8082,23.798,23.7975,23.7666,23.7988,23.8353,23.8078,23.8028,23.8144,23.8046,23.8256,23.7999,23.826,23.785,23.779,23.8222,23.8264,23.7966,23.7128,70.5058,71.1631,72.1853,73.986,74.323,75.0859,75.1246,77.9508,78.3739,81.5623,82.8694,83.826,83.8453,85.0485,86.048,87.324,87.7541,87.8426,94.0309,99.2025,103.619,105.648,112.071,112.425,113.849,124.108,146.307,152.128,158.539,168.539,192.435,218.464,1259.13,1657.88,2045.52,2128.68,2463.2,3778.51,150,299790
-58.1131,0.751309,0.21682,2,3,0,60.5189,0.272941,68.5995,0.00232168,68.5995,0.272941,0.00232168,3.26146e+07,1.37028e+06,57571.6,23.8156,23.7561,23.7815,23.7806,23.7818,23.7722,23.7424,23.7744,23.7706,23.8777,23.8127,23.8764,23.8524,23.7955,23.822,23.8766,23.8019,23.7459,23.8191,23.817,23.8006,23.8061,23.7956,23.795,23.7639,23.7958,23.8321,23.8044,23.799,23.8103,23.8002,23.8207,23.7944,23.8198,23.7782,23.7709,23.8129,23.8153,23.7813,23.6916,70.7136,71.3599,72.3646,74.1332,74.464,75.2127,75.2506,78.0217,78.4362,81.5568,82.8346,83.7692,83.7881,84.9629,85.9382,87.1826,87.6019,87.6882,93.7089,98.7243,102.996,104.954,111.139,111.479,112.847,122.668,143.721,149.198,155.21,164.549,186.676,210.508,1255.68,1654.87,2044.06,2127.73,2465.11,3817.73,150,299790
-58.9845,0.985235,0.21682,3,11,0,59.3171,0.265105,68.6241,0.0037248,68.6241,0.265105,0.0037248,3.2611e+07,1.3702e+06,57571.6,23.8154,23.7559,23.7813,23.7803,23.7815,23.7719,23.742,23.7739,23.77,23.877,23.812,23.8756,23.8516,23.7946,23.8211,23.8755,23.8008,23.7447,23.8178,23.8157,23.7992,23.8046,23.794,23.7933,23.7621,23.7939,23.8301,23.8023,23.7968,23.808,23.7978,23.8183,23.792,23.8174,23.7759,23.7689,23.8114,23.8147,23.7836,23.6994,70.7036,71.3405,72.3317,74.0797,74.4071,75.1486,75.1862,77.937,78.3492,81.46,82.7372,83.6725,83.6914,84.8688,85.8474,87.0976,87.5193,87.6061,93.6843,98.7792,103.141,105.147,111.512,111.863,113.277,123.485,145.705,151.557,158.015,168.111,192.338,218.868,1247.62,1644.36,2030.67,2113.61,2447.38,3755.67,150,299790
-60.5809,0.876993,0.21682,3,7,0,61.5245,0.271936,65.9917,0.00318316,65.9917,0.271936,0.00318316,3.26168e+07,1.37033e+06,57571.6,23.8156,23.7561,23.7816,23.7806,23.7818,23.7723,23.7425,23.7745,23.7707,23.8778,23.8128,23.8765,23.8525,23.7956,23.8222,23.8768,23.8022,23.7462,23.8194,23.8174,23.801,23.8065,23.7961,23.7955,23.7645,23.7965,23.8328,23.8052,23.7999,23.8113,23.8013,23.822,23.796,23.8216,23.7803,23.7737,23.8163,23.8197,23.7884,23.7028,68.0321,68.6563,69.6272,71.3377,71.6579,72.3827,72.4195,75.105,75.5071,78.5375,79.78,80.6893,80.7077,81.8516,82.8017,84.0148,84.4238,84.5079,90.3917,95.3088,99.508,101.437,107.543,107.879,109.233,118.982,140.063,145.588,151.67,161.153,183.797,208.433,1278.05,1683.74,2078.64,2163.42,2504.76,3852.89,150,299790
-59.6804,0.999416,0.21682,4,31,0,60.732,0.2673,69.2671,0.00290899,69.2671,0.2673,0.00290899,3.26103e+07,1.37019e+06,57571.6,23.8154,23.7559,23.7814,23.7803,23.7815,23.7719,23.742,23.774,23.7701,23.8771,23.812,23.8756,23.8516,23.7946,23.8211,23.8756,23.8009,23.7448,23.8179,23.8157,23.7992,23.8046,23.794,23.7933,23.7621,23.7939,23.8301,23.8022,23.7967,23.8078,23.7976,23.8179,23.7915,23.8168,23.775,23.7676,23.8095,23.812,23.7787,23.6909,71.369,72.0121,73.0126,74.7752,75.1052,75.8522,75.89,78.6579,79.0724,82.1959,83.4766,84.414,84.4329,85.6119,86.5913,87.8417,88.2632,88.35,94.4139,99.4804,103.806,105.792,112.08,112.425,113.819,123.849,145.505,151.172,157.408,167.125,190.289,215.438,1244.61,1640.75,2026.95,2109.95,2444.46,3773.76,150,299790
-59.9299,0.934065,0.21682,4,15,0,62.1943,0.29345,69.1954,-0.000667702,69.1954,0.29345,-0.000667702,3.26267e+07,1.37054e+06,57571.6,23.8159,23.7565,23.7822,23.7813,23.7827,23.7734,23.7437,23.7759,23.7722,23.8795,23.8147,23.8786,23.8548,23.7981,23.8249,23.8797,23.8052,23.7495,23.823,23.8211,23.805,23.8107,23.8006,23.8002,23.7695,23.8017,23.8383,23.8109,23.8058,23.8175,23.8076,23.8285,23.8025,23.8281,23.7865,23.7791,23.8205,23.8214,23.782,23.6805,71.4325,72.1136,73.1699,75.0219,75.3673,76.1479,76.1874,79.062,79.4901,82.6979,84.0037,84.956,84.9752,86.1689,87.157,88.414,88.8367,88.9236,94.9408,99.8822,104.041,105.932,111.844,112.165,113.459,122.611,141.45,146.179,151.29,159.064,176.703,194.519,1268.97,1671.47,2064.61,2149.34,2492.28,3935.57,150,299790
-59.9632,0.987363,0.21682,2,3,0,60.2512,0.2928,69.2948,-0.000828746,69.2948,0.2928,-0.000828746,3.26253e+07,1.37051e+06,57571.6,23.8159,23.7565,23.7821,23.7813,23.7826,23.7733,23.7436,23.7758,23.7721,23.8794,23.8145,23.8784,23.8546,23.7979,23.8247,23.8794,23.805,23.7492,23.8227,23.8208,23.8047,23.8104,23.8002,23.7998,23.769,23.8012,23.8378,23.8103,23.8052,23.8167,23.8069,23.8276,23.8015,23.827,23.7854,23.7777,23.8189,23.8195,23.7793,23.6768,71.5275,72.2072,73.2612,75.1092,75.4538,76.2325,76.2719,79.1394,79.5663,82.7651,84.067,85.0163,85.0355,86.2253,87.2102,88.463,88.8842,88.9708,94.9648,99.8842,104.022,105.903,111.78,112.099,113.384,122.47,141.128,145.801,150.846,158.507,175.836,193.245,1267.81,1670.21,2063.43,2148.2,2491.47,3941.13,150,299790
-62.1203,0.884656,0.21682,3,11,0,62.7688,0.296891,70.9329,0.00118062,70.9329,0.296891,0.00118062,3.26379e+07,1.37077e+06,57571.6,23.816,23.7567,23.7825,23.7817,23.7832,23.7739,23.7444,23.7767,23.7731,23.8805,23.8158,23.8798,23.8561,23.7996,23.8265,23.8814,23.8071,23.7515,23.8252,23.8235,23.8077,23.8136,23.8037,23.8036,23.7731,23.8057,23.8427,23.8156,23.811,23.8232,23.8138,23.8353,23.8101,23.8367,23.7962,23.7906,23.834,23.8379,23.8054,23.7147,73.2845,74.0014,75.1142,77.0679,77.4326,78.2574,78.2991,81.3421,81.796,85.2038,86.5943,87.6096,87.6301,88.9044,89.9605,91.3059,91.7587,91.8518,98.3232,103.674,108.204,110.273,116.776,117.132,118.563,128.772,150.287,155.807,161.831,171.116,192.788,215.65,1253.71,1649.14,2033.63,2116.21,2449.11,3800.93,150,299790
