# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = cmb3_model
# start_datetime = 2023-07-27 10:33:05 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = Meu_Codigo_Normal_Model/CMB/data/cmb.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmphxu43met/hsfotjd6.json
# random
#   seed = 22372
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/normal/cmb/cmb3-20230727113305_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,H0,Omb,Om,h,Omega_b,Omega_c,wr,Omega_r,Omega_L,theta.1,theta.2,theta.3,theta.4,theta.5,g1,g2,zstar,z0,v0.1,sol_v.1.1,v,g,la,R,wb,x.1,x.2,x.3
# Adaptation terminated
# Step size = 0.0297157
# Diagonal elements of inverse mass matrix:
# 8.41604e-05, 2.47539e-05, 7.14333e-05
1.417,1,0.0297157,1,1,0,-0.685413,69.653,0.0466291,0.28484,0.69653,0.0466291,0.23821,4.15e-05,8.55398e-05,0.715075,0.69653,0.0466291,0.23821,8.55398e-05,0.715075,0.0604136,0.547848,1091.13,0,0,3.24543,3.24543,0.0338121,301.544,1.7321,0.0226223,-0.0263117,-0.00859972,0.000342324
2.50473,0.999308,0.0297157,5,47,0,-1.13742,69.3465,0.0468693,0.288947,0.693465,0.0468693,0.242077,4.15e-05,8.62977e-05,0.710967,0.693465,0.0468693,0.242077,8.62977e-05,0.710967,0.0605834,0.547927,1091.32,0,0,3.22693,3.22693,0.0336264,301.481,1.7346,0.0225392,-0.0894953,-0.0061043,0.000259153
1.57305,0.521708,0.0297157,4,31,0,1.96767,69.5116,0.0465316,0.285308,0.695116,0.0465316,0.238776,4.15e-05,8.58882e-05,0.714606,0.695116,0.0465316,0.238776,8.58882e-05,0.714606,0.0606977,0.54798,1091.3,0,0,3.24327,3.24327,0.0337802,301.627,1.73237,0.0224834,0.0568367,-0.00833464,0.000203423
1.74543,0.980381,0.0297157,5,35,0,-0.545123,69.7806,0.0463199,0.282636,0.697806,0.0463199,0.236316,4.15e-05,8.52272e-05,0.717278,0.697806,0.0463199,0.236316,8.52272e-05,0.717278,0.0605516,0.547912,1091.18,0,0,3.2555,3.2555,0.033917,301.544,1.73074,0.0225547,-0.0261038,-0.00996053,0.000274697
1.18904,0.996713,0.0297157,4,27,0,-0.0935904,69.8993,0.0463082,0.282202,0.698993,0.0463082,0.235894,4.15e-05,8.49382e-05,0.717713,0.698993,0.0463082,0.235894,8.49382e-05,0.717713,0.0604066,0.547845,1091.1,0,0,3.25753,3.25753,0.0339504,301.435,1.73049,0.0226258,-0.135121,-0.0102101,0.00034575
3.31352,0.987828,0.0297157,6,67,0,-0.28425,68.774,0.0472054,0.295338,0.68774,0.0472054,0.248133,4.15e-05,8.77405e-05,0.704574,0.68774,0.0472054,0.248133,8.77405e-05,0.704574,0.06102,0.548127,1091.68,0,0,3.19878,3.19878,0.0333284,301.523,1.73838,0.0223275,-0.0473959,-0.00232048,4.74789e-05
3.28093,0.995844,0.0297157,6,87,0,-2.53313,69.0214,0.0468328,0.291714,0.690214,0.0468328,0.244881,4.15e-05,8.71126e-05,0.708199,0.690214,0.0468328,0.244881,8.71126e-05,0.708199,0.0610544,0.548143,1091.64,0,0,3.21462,3.21462,0.0334939,301.518,1.73623,0.0223109,-0.0521181,-0.00446855,3.09322e-05
-0.199882,0.551823,0.0297157,3,7,0,1.40502,69.0102,0.0468816,0.290432,0.690102,0.0468816,0.24355,4.15e-05,8.71409e-05,0.709481,0.690102,0.0468816,0.24355,8.71409e-05,0.709481,0.0610212,0.548127,1091.56,0,0,3.22023,3.22023,0.0335266,301.75,1.73544,0.0223269,0.180405,-0.00526071,4.69011e-05
-2.02437,0.989815,0.0297157,6,111,0,3.4591,67.8404,0.0481144,0.305718,0.678404,0.0481144,0.257604,4.15e-05,9.01718e-05,0.694191,0.678404,0.0481144,0.257604,9.01718e-05,0.694191,0.0614042,0.548299,1092.04,0,0,3.15476,3.15476,0.0328368,301.825,1.74432,0.0221438,0.255056,0.00362223,-0.000136192
-0.982747,1,0.0297157,1,3,0,3.43082,67.8211,0.0478418,0.305599,0.678211,0.0478418,0.257758,4.15e-05,9.02233e-05,0.69431,0.678211,0.0478418,0.257758,9.02233e-05,0.69431,0.0616963,0.548428,1092.23,0,0,3.15525,3.15525,0.032851,301.741,1.74425,0.0220058,0.171493,0.00355294,-0.00027423
-1.78677,0.997639,0.0297157,3,15,0,3.0372,67.7716,0.047674,0.306044,0.677716,0.047674,0.25837,4.15e-05,9.0355e-05,0.693866,0.677716,0.047674,0.25837,9.0355e-05,0.693866,0.0619293,0.54853,1092.39,0,0,3.15341,3.15341,0.0328393,301.672,1.7445,0.0218966,0.102359,0.00380346,-0.000383354
1.73133,0.99838,0.0297157,4,31,0,2.85567,67.9414,0.0481874,0.30637,0.679414,0.0481874,0.258182,4.15e-05,8.99041e-05,0.69354,0.679414,0.0481874,0.258182,8.99041e-05,0.69354,0.0611951,0.548206,1091.95,0,0,3.15212,3.15212,0.0328318,301.619,1.74472,0.0222435,0.0486168,0.00402275,-3.65386e-05
2.26068,0.883736,0.0297157,6,103,0,1.8026,68.9953,0.046937,0.291383,0.689953,0.046937,0.244446,4.15e-05,8.71785e-05,0.708529,0.689953,0.046937,0.244446,8.71785e-05,0.708529,0.0609864,0.548112,1091.57,0,0,3.21605,3.21605,0.0334934,301.656,1.73602,0.0223437,0.0864375,-0.00467903,6.36508e-05
3.02845,0.97461,0.0297157,3,15,0,-2.02996,69.0334,0.0467191,0.291191,0.690334,0.0467191,0.244472,4.15e-05,8.70823e-05,0.708722,0.690334,0.0467191,0.244472,8.70823e-05,0.708722,0.0611512,0.548186,1091.69,0,0,3.21691,3.21691,0.0335173,301.523,1.73591,0.0222645,-0.0472626,-0.00478531,-1.55212e-05
2.67834,0.889538,0.0297157,1,3,0,-2.39376,69.0436,0.0466878,0.291349,0.690436,0.0466878,0.244661,4.15e-05,8.70566e-05,0.708564,0.690436,0.0466878,0.244661,8.70566e-05,0.708564,0.0611686,0.548194,1091.71,0,0,3.21623,3.21623,0.0335162,301.469,1.73601,0.0222561,-0.101134,-0.00468549,-2.38534e-05
2.75444,0.995204,0.0297157,4,31,0,-2.1584,68.9957,0.0472554,0.293335,0.689957,0.0472554,0.246079,4.15e-05,8.71775e-05,0.706578,0.689957,0.0472554,0.246079,8.71775e-05,0.706578,0.0606729,0.547968,1091.44,0,0,3.20753,3.20753,0.0334197,301.522,1.73721,0.0224955,-0.0483927,-0.00348963,0.000215498
1.60859,0.857249,0.0297157,4,15,0,-0.351131,69.027,0.047385,0.293747,0.69027,0.047385,0.246362,4.15e-05,8.70983e-05,0.706166,0.69027,0.047385,0.246362,8.70983e-05,0.706166,0.0605046,0.54789,1091.35,0,0,3.20575,3.20575,0.0334059,301.479,1.73747,0.0225777,-0.0911416,-0.00323317,0.000297687
1.3074,0.787,0.0297157,3,7,0,0.168887,69.0169,0.0473832,0.292867,0.690169,0.0473832,0.245484,4.15e-05,8.71238e-05,0.707046,0.690169,0.0473832,0.245484,8.71238e-05,0.707046,0.0605198,0.547897,1091.32,0,0,3.20957,3.20957,0.0334297,301.623,1.73693,0.0225702,0.0531163,-0.00377253,0.000290232
-1.58567,0.997214,0.0297157,6,71,0,2.5395,70.2023,0.0458408,0.278902,0.702023,0.0458408,0.233061,4.15e-05,8.42065e-05,0.721014,0.702023,0.0458408,0.233061,8.42065e-05,0.721014,0.0604754,0.547877,1091.11,0,0,3.27289,3.27289,0.0341283,301.278,1.72845,0.022592,-0.292477,-0.0122499,0.000311996
0.502576,1,0.0297157,3,7,0,1.58627,70.1526,0.0455716,0.277629,0.701526,0.0455716,0.232057,4.15e-05,8.43258e-05,0.722287,0.701526,0.0455716,0.232057,8.43258e-05,0.722287,0.0608127,0.548032,1091.27,0,0,3.27881,3.27881,0.0341748,301.412,1.72762,0.0224275,-0.158466,-0.0130797,0.00014754
0.27814,0.947499,0.0297157,3,15,0,0.222311,70.1083,0.0455717,0.278181,0.701083,0.0455717,0.232609,4.15e-05,8.44323e-05,0.721735,0.701083,0.0455717,0.232609,8.44323e-05,0.721735,0.0608711,0.548059,1091.32,0,0,3.27621,3.27621,0.0341504,301.388,1.72797,0.0223993,-0.18158,-0.012732,0.000119308
0.660898,1,0.0297157,2,3,0,-0.228779,70.0768,0.0457538,0.278049,0.700768,0.0457538,0.232295,4.15e-05,8.45083e-05,0.721867,0.700768,0.0457538,0.232295,8.45083e-05,0.721867,0.0607282,0.547994,1091.21,0,0,3.27681,3.27681,0.0341386,301.547,1.72787,0.0224686,-0.0229816,-0.0128274,0.000188587
3.26342,0.999317,0.0297157,6,67,0,0.454956,68.9391,0.0469337,0.292517,0.689391,0.0469337,0.245583,4.15e-05,8.73207e-05,0.707396,0.689391,0.0469337,0.245583,8.73207e-05,0.707396,0.0610653,0.548147,1091.65,0,0,3.21107,3.21107,0.0334515,301.567,1.7367,0.0223057,-0.00265233,-0.00399647,2.56724e-05
2.87396,0.962128,0.0297157,6,111,0,-2.56181,69.3857,0.046576,0.287088,0.693857,0.046576,0.240512,4.15e-05,8.62001e-05,0.712825,0.693857,0.046576,0.240512,8.62001e-05,0.712825,0.0608212,0.548036,1091.42,0,0,3.23522,3.23522,0.033704,301.559,1.73345,0.0224234,-0.0106627,-0.00724739,0.000143436
2.39713,0.980488,0.0297157,2,5,0,-2.06502,69.369,0.0462937,0.286807,0.69369,0.0462937,0.240514,4.15e-05,8.62416e-05,0.713106,0.69369,0.0462937,0.240514,8.62416e-05,0.713106,0.0611255,0.548175,1091.61,0,0,3.23648,3.23648,0.0337253,301.486,1.73328,0.0222768,-0.084,-0.00742201,-3.19857e-06
1.62843,0.758078,0.0297157,5,51,0,2.58629,69.8701,0.0459054,0.281192,0.698701,0.0459054,0.235286,4.15e-05,8.5009e-05,0.718723,0.698701,0.0459054,0.235286,8.5009e-05,0.718723,0.0608485,0.548049,1091.35,0,0,3.26217,3.26217,0.0339993,301.43,1.72985,0.0224102,-0.140003,-0.0108544,0.000130243
1.72264,0.982575,0.0297157,4,23,0,-1.00594,69.8265,0.0460968,0.282382,0.698265,0.0460968,0.236285,4.15e-05,8.51153e-05,0.717533,0.698265,0.0460968,0.236285,8.51153e-05,0.717533,0.0607138,0.547987,1091.3,0,0,3.25669,3.25669,0.033945,301.405,1.73059,0.0224756,-0.165083,-0.0101085,0.000195588
0.226182,0.812035,0.0297157,3,15,0,0.164114,69.8391,0.0459499,0.282289,0.698391,0.0459499,0.236339,4.15e-05,8.50845e-05,0.717626,0.698391,0.0459499,0.236339,8.50845e-05,0.717626,0.0608446,0.548047,1091.39,0,0,3.25712,3.25712,0.0339583,301.327,1.73054,0.0224121,-0.242948,-0.0101622,0.000132094
2.20574,0.864593,0.0297157,4,31,0,0.967458,69.5677,0.0463245,0.284415,0.695677,0.0463245,0.23809,4.15e-05,8.57499e-05,0.715499,0.695677,0.0463245,0.23809,8.57499e-05,0.715499,0.0608294,0.54804,1091.37,0,0,3.24733,3.24733,0.0338279,301.579,1.73182,0.0224195,0.00931971,-0.00888148,0.000139489
2.34864,0.982757,0.0297157,4,31,0,0.102475,69.4627,0.04675,0.287147,0.694627,0.04675,0.240397,4.15e-05,8.60091e-05,0.712767,0.694627,0.04675,0.240397,8.60091e-05,0.712767,0.0605464,0.54791,1091.26,0,0,3.23499,3.23499,0.0337053,301.526,1.7335,0.0225572,-0.0440829,-0.00719654,0.000277211
2.50484,0.998181,0.0297157,6,103,0,-1.58296,68.5097,0.0472196,0.297921,0.685097,0.0472196,0.250701,4.15e-05,8.84187e-05,0.70199,0.685097,0.0472196,0.250701,8.84187e-05,0.70199,0.061364,0.548282,1091.93,0,0,3.18763,3.18763,0.0332107,301.537,1.73988,0.0221629,-0.0334686,-0.000823172,-0.000117093
2.77333,0.913356,0.0297157,4,27,0,-1.3323,68.4505,0.0475145,0.29887,0.684505,0.0475145,0.251356,4.15e-05,8.85716e-05,0.701041,0.684505,0.0475145,0.251356,8.85716e-05,0.701041,0.0611547,0.548188,1091.81,0,0,3.18357,3.18357,0.0331584,301.627,1.74043,0.0222628,0.0572633,-0.000273097,-1.7215e-05
3.28355,0.984897,0.0297157,6,71,0,-1.75611,68.7383,0.0472043,0.295324,0.687383,0.0472043,0.248119,4.15e-05,8.78317e-05,0.704589,0.687383,0.0472043,0.248119,8.78317e-05,0.704589,0.0610693,0.548149,1091.7,0,0,3.19883,3.19883,0.033323,301.576,1.73836,0.0223038,0.00620639,-0.00233722,2.37764e-05
3.27269,0.97813,0.0297157,6,99,0,-2.76834,69.1006,0.0469322,0.291383,0.691006,0.0469322,0.244451,4.15e-05,8.6913e-05,0.70853,0.691006,0.0469322,0.244451,8.6913e-05,0.70853,0.0608497,0.548049,1091.52,0,0,3.21609,3.21609,0.0335112,301.501,1.73604,0.0224096,-0.0687478,-0.00465578,0.000129638
2.13421,0.893859,0.0297157,4,31,0,-1.89646,68.9934,0.0465886,0.291328,0.689934,0.0465886,0.24474,4.15e-05,8.71833e-05,0.708584,0.689934,0.0465886,0.24474,8.71833e-05,0.708584,0.0613353,0.548269,1091.81,0,0,3.2163,3.2163,0.0335138,301.496,1.73599,0.0221766,-0.073605,-0.0047075,-0.000103432
2.43285,0.983008,0.0297157,6,79,0,-0.668396,69.4392,0.0462762,0.286234,0.694392,0.0462762,0.239957,4.15e-05,8.60673e-05,0.71368,0.694392,0.0462762,0.239957,8.60673e-05,0.71368,0.0610491,0.54814,1091.56,0,0,3.23908,3.23908,0.033755,301.463,1.73293,0.0223135,-0.107183,-0.00776531,3.34807e-05
2.9674,0.830501,0.0297157,6,95,0,-1.27112,68.7045,0.0470668,0.295307,0.687045,0.0470668,0.24824,4.15e-05,8.79179e-05,0.704605,0.687045,0.0470668,0.24824,8.79179e-05,0.704605,0.0612505,0.548231,1091.82,0,0,3.19889,3.19889,0.0333253,301.561,1.73835,0.022217,-0.00909821,-0.00235241,-6.30162e-05
3.31377,0.995086,0.0297157,6,87,0,-1.61981,69.1221,0.0468816,0.290957,0.691221,0.0468816,0.244076,4.15e-05,8.68588e-05,0.708956,0.691221,0.0468816,0.244076,8.68588e-05,0.708956,0.0608708,0.548059,1091.52,0,0,3.21797,3.21797,0.0335299,301.509,1.73579,0.0223994,-0.0612352,-0.00491205,0.000119434
2.80533,0.682545,0.0297157,2,3,0,-1.8991,69.1079,0.0467708,0.291161,0.691079,0.0467708,0.24439,4.15e-05,8.68947e-05,0.708752,0.691079,0.0467708,0.24439,8.68947e-05,0.708752,0.0609997,0.548118,1091.61,0,0,3.21708,3.21708,0.0335277,301.444,1.73591,0.0223372,-0.125583,-0.00478818,5.72473e-05
3.34294,0.914034,0.0297157,2,3,0,-2.27564,69.0897,0.0468426,0.290921,0.690897,0.0468426,0.244079,4.15e-05,8.69404e-05,0.708992,0.690897,0.0468426,0.244079,8.69404e-05,0.708992,0.0609529,0.548096,1091.56,0,0,3.21812,3.21812,0.0335277,301.542,1.73576,0.0223598,-0.0280316,-0.00494065,7.97908e-05
3.28935,0.990484,0.0297157,2,7,0,-3.23372,69.0799,0.0468072,0.290847,0.690799,0.0468072,0.24404,4.15e-05,8.69649e-05,0.709066,0.690799,0.0468072,0.24404,8.69649e-05,0.709066,0.061001,0.548118,1091.59,0,0,3.21844,3.21844,0.0335302,301.55,1.73571,0.0223366,-0.0201619,-0.00498797,5.65796e-05
3.00059,0.95378,0.0297157,3,7,0,-2.79956,69.0911,0.0468364,0.290527,0.690911,0.0468364,0.24369,4.15e-05,8.69369e-05,0.709386,0.690911,0.0468364,0.24369,8.69369e-05,0.709386,0.0609572,0.548098,1091.55,0,0,3.21985,3.21985,0.0335398,301.596,1.73552,0.0223577,0.0260624,-0.00518332,7.76989e-05
1.06475,0.808728,0.0297157,6,71,0,0.403842,68.09,0.0481713,0.30423,0.6809,0.0481713,0.256059,4.15e-05,8.9512e-05,0.69568,0.6809,0.0481713,0.256059,8.9512e-05,0.69568,0.0610076,0.548121,1091.79,0,0,3.16099,3.16099,0.0329155,301.697,1.74351,0.0223334,0.127329,0.00280739,5.34021e-05
2.0957,0.988202,0.0297157,4,27,0,0.326158,68.2439,0.0479922,0.302512,0.682439,0.0479922,0.254519,4.15e-05,8.91088e-05,0.697399,0.682439,0.0479922,0.254519,8.91088e-05,0.697399,0.060971,0.548105,1091.75,0,0,3.16818,3.16818,0.0329976,301.633,1.74253,0.0223511,0.0627317,0.00183452,7.10722e-05
2.00882,0.955605,0.0297157,4,27,0,-1.29097,68.3561,0.0477505,0.300248,0.683561,0.0477505,0.252498,4.15e-05,8.88166e-05,0.699663,0.683561,0.0477505,0.252498,8.88166e-05,0.699663,0.0610529,0.548142,1091.76,0,0,3.17771,3.17771,0.0330917,301.679,1.74122,0.0223116,0.109039,0.000523404,3.16419e-05
2.92099,0.991859,0.0297157,5,55,0,-1.46468,68.6346,0.047461,0.296931,0.686346,0.047461,0.24947,4.15e-05,8.80973e-05,0.702981,0.686346,0.047461,0.24947,8.80973e-05,0.702981,0.0609577,0.548099,1091.65,0,0,3.19189,3.19189,0.0332463,301.616,1.73931,0.0223575,0.0459708,-0.00139428,7.74554e-05
3.23721,0.998602,0.0297157,5,43,0,-2.68074,68.7165,0.0472591,0.295644,0.687165,0.0472591,0.248385,4.15e-05,8.78872e-05,0.704268,0.687165,0.0472591,0.248385,8.78872e-05,0.704268,0.0610447,0.548138,1091.69,0,0,3.19744,3.19744,0.0333073,301.587,1.73855,0.0223156,0.0173033,-0.00214888,3.55695e-05
2.54077,0.940412,0.0297157,6,79,0,-0.97682,69.2404,0.0469164,0.290354,0.692404,0.0469164,0.243438,4.15e-05,8.65623e-05,0.709559,0.692404,0.0469164,0.243438,8.65623e-05,0.709559,0.0606783,0.547971,1091.4,0,0,3.22067,3.22067,0.0335651,301.445,1.73544,0.0224928,-0.124764,-0.00525785,0.00021283
2.82774,0.92202,0.0297157,4,15,0,0.517701,69.1654,0.0466714,0.290229,0.691654,0.0466714,0.243558,4.15e-05,8.67501e-05,0.709684,0.691654,0.0466714,0.243558,8.67501e-05,0.709684,0.0610211,0.548127,1091.61,0,0,3.2212,3.2212,0.0335699,301.451,1.73535,0.0223269,-0.118614,-0.00534762,4.6915e-05
2.19976,0.963374,0.0297157,5,35,0,-1.79247,69.4394,0.0465907,0.287646,0.694394,0.0465907,0.241055,4.15e-05,8.60668e-05,0.712268,0.694394,0.0465907,0.241055,8.60668e-05,0.712268,0.060735,0.547997,1091.4,0,0,3.23276,3.23276,0.0336956,301.405,1.73381,0.0224653,-0.16545,-0.00688804,0.000185258
2.95309,0.962979,0.0297157,3,11,0,-1.56345,69.4046,0.0464945,0.286785,0.694046,0.0464945,0.240291,4.15e-05,8.61533e-05,0.713129,0.694046,0.0464945,0.240291,8.61533e-05,0.713129,0.0608771,0.548062,1091.45,0,0,3.23659,3.23659,0.0337207,301.538,1.73327,0.0223964,-0.0323832,-0.00743136,0.000116367
-0.161493,0.551222,0.0297157,2,7,0,2.0031,69.4288,0.046284,0.287343,0.694288,0.046284,0.241058,4.15e-05,8.60931e-05,0.712571,0.694288,0.046284,0.241058,8.60931e-05,0.712571,0.0610551,0.548143,1091.6,0,0,3.23411,3.23411,0.03372,301.313,1.73363,0.0223106,-0.256752,-0.00707428,3.05733e-05
2.0683,0.941405,0.0297157,2,3,0,0.0951294,69.4282,0.046642,0.286568,0.694282,0.046642,0.239927,4.15e-05,8.60946e-05,0.713345,0.694282,0.046642,0.239927,8.60946e-05,0.713345,0.0606991,0.54798,1091.32,0,0,3.23756,3.23756,0.0337227,301.61,1.73314,0.0224827,0.0398569,-0.00756408,0.000202727
2.15364,0.999697,0.0297157,4,23,0,-1.81852,69.3865,0.0467198,0.287243,0.693865,0.0467198,0.240523,4.15e-05,8.61982e-05,0.712671,0.693865,0.0467198,0.240523,8.61982e-05,0.712671,0.0606776,0.54797,1091.32,0,0,3.23453,3.23453,0.0336915,301.606,1.73355,0.0224932,0.0362589,-0.00715319,0.000213171
3.01403,1,0.0297157,2,3,0,-2.38962,69.3949,0.0465965,0.287271,0.693949,0.0465965,0.240674,4.15e-05,8.61774e-05,0.712643,0.693949,0.0465965,0.240674,8.61774e-05,0.712643,0.0607886,0.548021,1091.4,0,0,3.23441,3.23441,0.033699,301.529,1.73357,0.0224392,-0.0414159,-0.00713182,0.000159236
2.484,0.865357,0.0297157,4,31,0,-1.75597,69.3976,0.0463531,0.286212,0.693976,0.0463531,0.239859,4.15e-05,8.61705e-05,0.713701,0.693976,0.0463531,0.239859,8.61705e-05,0.713701,0.0610276,0.54813,1091.53,0,0,3.23916,3.23916,0.0337444,301.565,1.73291,0.0223238,-0.00534928,-0.00778915,4.37963e-05
2.26523,0.882455,0.0297157,3,15,0,-1.67255,69.4461,0.0462647,0.286257,0.694461,0.0462647,0.239992,4.15e-05,8.60503e-05,0.713657,0.694461,0.0462647,0.239992,8.60503e-05,0.713657,0.0610514,0.548141,1091.56,0,0,3.23898,3.23898,0.0337561,301.444,1.73295,0.0223124,-0.126359,-0.00774918,3.23645e-05
2.10184,0.877149,0.0297157,6,111,0,0.235147,68.9819,0.0470895,0.291976,0.689819,0.0470895,0.244887,4.15e-05,8.72124e-05,0.707937,0.689819,0.0470895,0.244887,8.72124e-05,0.707937,0.060854,0.548051,1091.5,0,0,3.21345,3.21345,0.0334657,301.662,1.73638,0.0224075,0.0922627,-0.00432069,0.000127542
3.28303,1,0.0297157,1,3,0,-2.24822,68.9843,0.0468752,0.29198,0.689843,0.0468752,0.245105,4.15e-05,8.72063e-05,0.707933,0.689843,0.0468752,0.245105,8.72063e-05,0.707933,0.0610623,0.548146,1091.65,0,0,3.21344,3.21344,0.0334777,301.553,1.73639,0.0223071,-0.0170571,-0.00431439,2.71026e-05
3.1728,0.985863,0.0297157,5,63,0,-2.72801,68.7804,0.0473565,0.295575,0.687804,0.0473565,0.248218,4.15e-05,8.7724e-05,0.704337,0.687804,0.0473565,0.248218,8.7724e-05,0.704337,0.0608631,0.548056,1091.59,0,0,3.19776,3.19776,0.0333145,301.552,1.73852,0.0224031,-0.0179515,-0.00217818,0.000123139
3.03059,0.996613,0.0297157,4,15,0,-2.62151,68.8052,0.0469885,0.293926,0.688052,0.0469885,0.246938,4.15e-05,8.76609e-05,0.705986,0.688052,0.0469885,0.246938,8.76609e-05,0.705986,0.0611917,0.548204,1091.75,0,0,3.20489,3.20489,0.0333858,301.58,1.73753,0.0222451,0.00986661,-0.00316691,-3.49439e-05
3.21876,0.920071,0.0297157,3,11,0,-1.67407,68.8316,0.0472464,0.294522,0.688316,0.0472464,0.247275,4.15e-05,8.75936e-05,0.705391,0.688316,0.0472464,0.247275,8.75936e-05,0.705391,0.060902,0.548073,1091.59,0,0,3.20232,3.20232,0.0333591,301.579,1.7379,0.0223844,0.00932628,-0.00280347,0.000104352
2.31874,0.995803,0.0297157,6,79,0,-1.99504,69.5697,0.0465201,0.285971,0.695697,0.0465201,0.239451,4.15e-05,8.57449e-05,0.713943,0.695697,0.0465201,0.239451,8.57449e-05,0.713943,0.0606319,0.547949,1091.3,0,0,3.24031,3.24031,0.0337707,301.436,1.7328,0.0225155,-0.133992,-0.0079048,0.000235451
2.82969,0.943552,0.0297157,2,7,0,-1.35648,69.5233,0.0463879,0.28563,0.695233,0.0463879,0.239242,4.15e-05,8.58594e-05,0.714284,0.695233,0.0463879,0.239242,8.58594e-05,0.714284,0.0608251,0.548038,1091.4,0,0,3.24183,3.24183,0.0337806,301.489,1.73257,0.0224215,-0.0809738,-0.00812731,0.000141542
2.41519,0.697067,0.0297157,5,35,0,-0.697323,69.3692,0.0464924,0.287908,0.693692,0.0464924,0.241416,4.15e-05,8.62411e-05,0.712005,0.693692,0.0464924,0.241416,8.62411e-05,0.712005,0.0609264,0.548084,1091.52,0,0,3.23156,3.23156,0.0336817,301.417,1.73396,0.0223726,-0.152728,-0.0067382,9.25604e-05
2.55657,0.934981,0.0297157,3,7,0,-0.832997,69.352,0.0468577,0.288798,0.69352,0.0468577,0.24194,4.15e-05,8.6284e-05,0.711116,0.69352,0.0468577,0.24194,8.6284e-05,0.711116,0.0605874,0.547929,1091.31,0,0,3.22759,3.22759,0.0336323,301.489,1.73451,0.0225372,-0.0807921,-0.00619495,0.000257159
2.19192,0.98653,0.0297157,3,7,0,-2.04348,69.3718,0.0468843,0.28887,0.693718,0.0468843,0.241985,4.15e-05,8.62348e-05,0.711044,0.693718,0.0468843,0.241985,8.62348e-05,0.711044,0.060535,0.547904,1091.29,0,0,3.22728,3.22728,0.033632,301.463,1.73455,0.0225628,-0.106781,-0.00614672,0.000282808
2.63832,0.998815,0.0297157,5,55,0,-0.797908,69.6207,0.0463028,0.284368,0.696207,0.0463028,0.238065,4.15e-05,8.56193e-05,0.715547,0.696207,0.0463028,0.238065,8.56193e-05,0.715547,0.0607806,0.548018,1091.35,0,0,3.24757,3.24757,0.0338393,301.499,1.7318,0.0224431,-0.0708631,-0.00889919,0.000163139
2.47942,0.996521,0.0297157,3,7,0,-2.45102,69.6391,0.0464085,0.284735,0.696391,0.0464085,0.238327,4.15e-05,8.55739e-05,0.715179,0.696391,0.0464085,0.238327,8.55739e-05,0.715179,0.0606507,0.547958,1091.29,0,0,3.24591,3.24591,0.0338254,301.469,1.73204,0.0225063,-0.100954,-0.00866493,0.000226305
0.802149,0.78137,0.0297157,5,55,0,1.37784,70.1773,0.0456384,0.277378,0.701773,0.0456384,0.23174,4.15e-05,8.42666e-05,0.722537,0.701773,0.0456384,0.23174,8.42666e-05,0.722537,0.0607125,0.547986,1091.2,0,0,3.27999,3.27999,0.0341828,301.45,1.72746,0.0224762,-0.120456,-0.0132376,0.000196226
0.669331,0.98332,0.0297157,4,15,0,-0.610247,70.2029,0.0457849,0.277338,0.702029,0.0457849,0.231553,4.15e-05,8.4205e-05,0.722578,0.702029,0.0457849,0.231553,8.4205e-05,0.722578,0.0605307,0.547902,1091.08,0,0,3.28018,3.28018,0.0341798,301.494,1.72744,0.0225649,-0.0762323,-0.0132606,0.000284874
0.669331,0.658357,0.0297157,1,3,0,0.764541,70.2029,0.0457849,0.277338,0.702029,0.0457849,0.231553,4.15e-05,8.4205e-05,0.722578,0.702029,0.0457849,0.231553,8.4205e-05,0.722578,0.0605307,0.547902,1091.08,0,0,3.28018,3.28018,0.0341798,301.494,1.72744,0.0225649,-0.0762323,-0.0132606,0.000284874
-0.262797,0.78539,0.0297157,2,7,0,1.40964,70.1638,0.0454398,0.277242,0.701638,0.0454398,0.231802,4.15e-05,8.42989e-05,0.722674,0.701638,0.0454398,0.231802,8.42989e-05,0.722674,0.060932,0.548087,1091.34,0,0,3.28063,3.28063,0.0341963,301.389,1.72737,0.0223699,-0.180732,-0.0133256,8.98618e-05
