# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = cmb3_model
# start_datetime = 2023-07-27 10:33:05 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = Meu_Codigo_Normal_Model/CMB/data/cmb.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmphxu43met/hsfotjd6.json
# random
#   seed = 22372
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/normal/cmb/cmb3-20230727113305_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,H0,Omb,Om,h,Omega_b,Omega_c,wr,Omega_r,Omega_L,theta.1,theta.2,theta.3,theta.4,theta.5,g1,g2,zstar,z0,v0.1,sol_v.1.1,v,g,la,R,wb,x.1,x.2,x.3
0.957712,0.988576,0.027846,2,7,0,0.612259,69.2507,0.0469922,0.291011,0.692507,0.0469922,0.244019,4.15e-05,8.65365e-05,0.708902,0.692507,0.0469922,0.244019,8.65365e-05,0.708902,0.06059,0.54793,1091.37,0,0,3.21778,3.21778,0.0335434,301.37,1.73585,0.0225359,-0.200372,-0.00485218,0.0002559
2.42055,0.942743,0.027846,3,7,0,-0.453987,69.1937,0.0470007,0.290071,0.691937,0.0470007,0.24307,4.15e-05,8.66791e-05,0.709842,0.691937,0.0470007,0.24307,8.66791e-05,0.709842,0.0606577,0.547961,1091.36,0,0,3.22189,3.22189,0.033561,301.597,1.73526,0.0225029,0.026803,-0.00544437,0.00022287
0.0735601,0.997332,0.027846,6,127,0,2.3862,70.3481,0.0457009,0.276002,0.703481,0.0457009,0.230301,4.15e-05,8.38578e-05,0.723914,0.703481,0.0457009,0.230301,8.38578e-05,0.723914,0.060425,0.547853,1091,0,0,3.28652,3.28652,0.0342504,301.454,1.7266,0.0226167,-0.115737,-0.0140963,0.000336697
0.860254,0.883199,0.027846,5,35,0,0.985435,69.9444,0.0462213,0.280763,0.699444,0.0462213,0.234541,4.15e-05,8.48287e-05,0.719153,0.699444,0.0462213,0.234541,8.48287e-05,0.719153,0.0604337,0.547857,1091.07,0,0,3.26416,3.26416,0.0340066,301.55,1.72958,0.0226125,-0.0203946,-0.0111176,0.000332457
2.70635,0.946929,0.027846,6,71,0,0.438949,68.7816,0.0471029,0.295356,0.687816,0.0471029,0.248253,4.15e-05,8.77209e-05,0.704556,0.687816,0.0471029,0.248253,8.77209e-05,0.704556,0.0611105,0.548168,1091.75,0,0,3.19871,3.19871,0.0333347,301.459,1.73839,0.022284,-0.111153,-0.0023063,3.99821e-06
3.08285,0.990144,0.027846,6,83,0,-1.59412,69.3047,0.0465366,0.288057,0.693047,0.0465366,0.24152,4.15e-05,8.64018e-05,0.711857,0.693047,0.0465366,0.24152,8.64018e-05,0.711857,0.0609687,0.548104,1091.53,0,0,3.23087,3.23087,0.0336641,301.51,1.73404,0.0223522,-0.0597109,-0.00666096,7.21826e-05
2.58368,0.927848,0.027846,2,7,0,-1.20014,69.344,0.0468499,0.288487,0.69344,0.0468499,0.241637,4.15e-05,8.63038e-05,0.711427,0.69344,0.0468499,0.241637,8.63038e-05,0.711427,0.0606058,0.547937,1091.31,0,0,3.22897,3.22897,0.0336406,301.544,1.73431,0.0225282,-0.026245,-0.00638971,0.00024821
2.18728,0.969249,0.027846,3,7,0,-1.73258,69.3527,0.0468287,0.289106,0.693527,0.0468287,0.242277,4.15e-05,8.62822e-05,0.710808,0.693527,0.0468287,0.242277,8.62822e-05,0.710808,0.0606151,0.547941,1091.35,0,0,3.22623,3.22623,0.033625,301.427,1.7347,0.0225237,-0.142576,-0.00600362,0.000243669
-0.167486,0.977971,0.027846,4,15,0,1.16384,69.4374,0.0470415,0.289212,0.694374,0.0470415,0.242171,4.15e-05,8.60718e-05,0.710702,0.694374,0.0470415,0.242171,8.60718e-05,0.710702,0.0602938,0.547792,1091.16,0,0,3.22578,3.22578,0.0336239,301.396,1.73478,0.0226813,-0.174446,-0.0059223,0.000401322
2.27536,0.944935,0.027846,3,11,0,0.688317,69.3599,0.0468657,0.288242,0.693599,0.0468657,0.241377,4.15e-05,8.62643e-05,0.711671,0.693599,0.0468657,0.241377,8.62643e-05,0.711671,0.0605691,0.54792,1091.28,0,0,3.23006,3.23006,0.0336495,301.566,1.73416,0.0225461,-0.00426001,-0.00653867,0.000266125
1.88306,0.99075,0.027846,5,51,0,-1.47888,69.5869,0.046427,0.285799,0.695869,0.046427,0.239372,4.15e-05,8.57024e-05,0.714116,0.695869,0.046427,0.239372,8.57024e-05,0.714116,0.0607016,0.547981,1091.35,0,0,3.24109,3.24109,0.033784,301.391,1.73269,0.0224815,-0.179018,-0.00800782,0.000201504
2.12829,1,0.027846,2,3,0,-1.88104,69.5829,0.0464525,0.285794,0.695829,0.0464525,0.239341,4.15e-05,8.57122e-05,0.71412,0.695829,0.0464525,0.239341,8.57122e-05,0.71412,0.0606814,0.547972,1091.33,0,0,3.24111,3.24111,0.033782,301.41,1.73269,0.0224913,-0.159794,-0.00801217,0.000211332
1.95787,0.758014,0.027846,2,3,0,-0.402549,69.5974,0.0464117,0.285615,0.695974,0.0464117,0.239203,4.15e-05,8.56767e-05,0.7143,0.695974,0.0464117,0.239203,8.56767e-05,0.7143,0.0607029,0.547982,1091.35,0,0,3.24192,3.24192,0.0337921,301.396,1.73258,0.0224809,-0.17358,-0.00812091,0.000200882
3.12078,0.998823,0.027846,6,79,0,-1.15313,68.8408,0.0470295,0.293619,0.688408,0.0470295,0.246589,4.15e-05,8.75701e-05,0.706294,0.688408,0.0470295,0.246589,8.75701e-05,0.706294,0.0611031,0.548165,1091.69,0,0,3.20624,3.20624,0.0333983,301.593,1.73735,0.0222875,0.0234917,-0.00334692,7.53933e-06
1.48408,0.623416,0.027846,1,3,0,-0.811032,68.8557,0.0467825,0.293795,0.688557,0.0467825,0.247012,4.15e-05,8.75322e-05,0.706118,0.688557,0.0467825,0.247012,8.75322e-05,0.706118,0.0613279,0.548265,1091.86,0,0,3.20549,3.20549,0.0334091,301.425,1.73747,0.0221801,-0.145005,-0.00323231,-9.99011e-05
3.21379,1,0.027846,2,3,0,-1.22167,68.8689,0.0470319,0.293404,0.688689,0.0470319,0.246372,4.15e-05,8.74988e-05,0.706509,0.688689,0.0470319,0.246372,8.74988e-05,0.706509,0.0610628,0.548146,1091.67,0,0,3.20718,3.20718,0.033409,301.586,1.73723,0.0223069,0.0157548,-0.00347187,2.68873e-05
3.15358,0.838889,0.027846,6,79,0,-1.6821,68.7671,0.047376,0.295787,0.687671,0.047376,0.248411,4.15e-05,8.7758e-05,0.704125,0.687671,0.047376,0.248411,8.7758e-05,0.704125,0.060862,0.548055,1091.59,0,0,3.19685,3.19685,0.0333053,301.55,1.73865,0.0224037,-0.0202633,-0.00205335,0.00012368
2.95991,0.937995,0.027846,2,3,0,-2.86907,68.7663,0.0472256,0.295796,0.687663,0.0472256,0.248571,4.15e-05,8.77599e-05,0.704116,0.687663,0.0472256,0.248571,8.77599e-05,0.704116,0.0610104,0.548123,1091.69,0,0,3.19681,3.19681,0.033313,301.476,1.73865,0.0223321,-0.0939166,-0.00204527,5.20719e-05
0.728774,0.692866,0.027846,2,7,0,0.15456,68.7306,0.0474589,0.295223,0.687306,0.0474589,0.247764,4.15e-05,8.78513e-05,0.704689,0.687306,0.0474589,0.247764,8.78513e-05,0.704689,0.0608302,0.54804,1091.53,0,0,3.19925,3.19925,0.0333108,301.726,1.7383,0.0224191,0.156347,-0.00240383,0.000139083
2.53683,1,0.027846,1,3,0,-1.08913,68.7256,0.0473215,0.295314,0.687256,0.0473215,0.247992,4.15e-05,8.78639e-05,0.704598,0.687256,0.0473215,0.247992,8.78639e-05,0.704598,0.0609712,0.548105,1091.63,0,0,3.19886,3.19886,0.0333149,301.653,1.73835,0.022351,0.083105,-0.00234772,7.09607e-05
3.22998,0.98723,0.027846,6,71,0,-2.36206,69.0062,0.0470992,0.292539,0.690062,0.0470992,0.24544,4.15e-05,8.7151e-05,0.707374,0.690062,0.0470992,0.24544,8.7151e-05,0.707374,0.0608119,0.548032,1091.5,0,0,3.211,3.211,0.0334529,301.548,1.73673,0.022428,-0.022187,-0.0039705,0.00014795
1.89954,0.769803,0.027846,2,7,0,2.86894,68.9586,0.0470784,0.292071,0.689586,0.0470784,0.244993,4.15e-05,8.72712e-05,0.707842,0.689586,0.0470784,0.244993,8.72712e-05,0.707842,0.0608962,0.548071,1091.53,0,0,3.21302,3.21302,0.0334597,301.676,1.73643,0.0223871,0.106385,-0.00426743,0.000107135
3.19682,1,0.027846,1,3,0,-2.10259,68.9612,0.046887,0.292123,0.689612,0.046887,0.245236,4.15e-05,8.72647e-05,0.70779,0.689612,0.046887,0.245236,8.72647e-05,0.70779,0.0610817,0.548155,1091.66,0,0,3.2128,3.2128,0.0334691,301.571,1.73647,0.0222978,0.00101239,-0.00423209,1.78203e-05
1.98147,0.757059,0.027846,2,3,0,-1.16429,68.9835,0.0467441,0.292446,0.689835,0.0467441,0.245702,4.15e-05,8.72082e-05,0.707467,0.689835,0.0467441,0.245702,8.72082e-05,0.707467,0.0611935,0.548205,1091.76,0,0,3.21141,3.21141,0.0334713,301.42,1.73667,0.0222442,-0.149774,-0.00402675,-3.57842e-05
1.80469,0.99837,0.027846,4,15,0,-0.407762,68.9641,0.0474532,0.294078,0.689641,0.0474532,0.246625,4.15e-05,8.72574e-05,0.705835,0.689641,0.0474532,0.246625,8.72574e-05,0.705835,0.0605225,0.547899,1091.35,0,0,3.20429,3.20429,0.0333823,301.554,1.73765,0.0225689,-0.0157125,-0.00304692,0.000288934
2.83825,1,0.027846,3,7,0,-1.53817,68.9053,0.0473227,0.294133,0.689053,0.0473227,0.246811,4.15e-05,8.74063e-05,0.705779,0.689053,0.0473227,0.246811,8.74063e-05,0.705779,0.0607283,0.547994,1091.48,0,0,3.20403,3.20403,0.0333782,301.567,1.73768,0.0224685,-0.00294365,-0.00302422,0.000188523
1.4352,0.772578,0.027846,3,11,0,-0.611357,68.8594,0.0472492,0.293449,0.688594,0.0472492,0.2462,4.15e-05,8.75228e-05,0.706463,0.688594,0.0472492,0.2462,8.75228e-05,0.706463,0.0608618,0.548055,1091.52,0,0,3.20698,3.20698,0.0333943,301.699,1.73725,0.0224038,0.129093,-0.00344993,0.000123768
2.20095,0.961721,0.027846,2,3,0,-1.00432,68.8637,0.0469186,0.29412,0.688637,0.0469186,0.247201,4.15e-05,8.7512e-05,0.705793,0.688637,0.0469186,0.247201,8.7512e-05,0.705793,0.0611819,0.5482,1091.78,0,0,3.20408,3.20408,0.0333937,301.432,1.73766,0.0222498,-0.138151,-0.00303514,-3.02437e-05
1.73897,0.965714,0.027846,5,63,0,-1.1041,69.0394,0.0471761,0.291748,0.690394,0.0471761,0.244572,4.15e-05,8.7067e-05,0.708165,0.690394,0.0471761,0.244572,8.7067e-05,0.708165,0.0606919,0.547977,1091.4,0,0,3.21446,3.21446,0.0334771,301.655,1.73625,0.0224862,0.0854377,-0.00444926,0.000206243
2.72745,0.995241,0.027846,2,7,0,-1.5366,69.0646,0.0469671,0.292269,0.690646,0.0469671,0.245302,4.15e-05,8.70037e-05,0.707644,0.690646,0.0469671,0.245302,8.70037e-05,0.707644,0.0608636,0.548056,1091.55,0,0,3.21221,3.21221,0.0334776,301.439,1.73658,0.0224029,-0.131469,-0.00412096,0.000122905
1.39011,0.742803,0.027846,4,31,0,-0.138202,69.1063,0.0466523,0.291233,0.691063,0.0466523,0.24458,4.15e-05,8.68987e-05,0.708681,0.691063,0.0466523,0.24458,8.68987e-05,0.708681,0.0611195,0.548172,1091.7,0,0,3.21676,3.21676,0.0335319,301.378,1.73596,0.0222796,-0.192345,-0.00474239,-3.63669e-07
2.22229,0.91706,0.027846,2,3,0,-0.494463,69.1361,0.0470779,0.29076,0.691361,0.0470779,0.243682,4.15e-05,8.68236e-05,0.709153,0.691361,0.0470779,0.243682,8.68236e-05,0.709153,0.0606589,0.547962,1091.37,0,0,3.21884,3.21884,0.0335271,301.615,1.73567,0.0225023,0.0449096,-0.00503375,0.00022231
1.52172,0.805106,0.027846,1,1,0,-1.26174,69.1336,0.0471112,0.290656,0.691336,0.0471112,0.243545,4.15e-05,8.683e-05,0.709257,0.691336,0.0471112,0.243545,8.683e-05,0.709257,0.0606295,0.547948,1091.34,0,0,3.21929,3.21929,0.0335279,301.651,1.7356,0.0225166,0.080548,-0.00509859,0.000236613
2.60356,0.993852,0.027846,1,3,0,-1.66802,69.138,0.0470499,0.290813,0.69138,0.0470499,0.243763,4.15e-05,8.68188e-05,0.709101,0.69138,0.0470499,0.243763,8.68188e-05,0.709101,0.0606838,0.547973,1091.39,0,0,3.21861,3.21861,0.0335274,301.59,1.7357,0.0224902,0.020425,-0.00500029,0.000210194
1.07051,0.752005,0.027846,5,59,0,0.586831,68.869,0.0473959,0.293887,0.68869,0.0473959,0.246491,4.15e-05,8.74986e-05,0.706025,0.68869,0.0473959,0.246491,8.74986e-05,0.706025,0.0607056,0.547983,1091.44,0,0,3.20508,3.20508,0.0333753,301.692,1.73752,0.0224796,0.122085,-0.00318326,0.000199584
2.25253,0.997026,0.027846,2,7,0,-0.465523,68.9176,0.0471459,0.294431,0.689176,0.0471459,0.247285,4.15e-05,8.7375e-05,0.705481,0.689176,0.0471459,0.247285,8.7375e-05,0.705481,0.0608849,0.548065,1091.6,0,0,3.20275,3.20275,0.0333813,301.419,1.73786,0.0223926,-0.151397,-0.0028375,0.000112639
2.6138,0.998948,0.027846,5,63,0,-1.06982,68.5551,0.0477028,0.298764,0.685551,0.0477028,0.251061,4.15e-05,8.83016e-05,0.701148,0.685551,0.0477028,0.251061,8.83016e-05,0.701148,0.0608296,0.54804,1091.61,0,0,3.18406,3.18406,0.0331685,301.581,1.74038,0.0224194,0.0112127,-0.000316254,0.000139357
1.21746,0.774439,0.027846,2,7,0,-0.743506,68.5435,0.0473484,0.298904,0.685435,0.0473484,0.251556,4.15e-05,8.83314e-05,0.701007,0.685435,0.0473484,0.251556,8.83314e-05,0.701007,0.0611912,0.548204,1091.87,0,0,3.18347,3.18347,0.0331817,301.406,1.74047,0.0222453,-0.16382,-0.000229227,-3.4678e-05
1.41313,0.996455,0.027846,5,63,0,2.61052,67.9856,0.047789,0.304794,0.679856,0.047789,0.257005,4.15e-05,8.9787e-05,0.695116,0.679856,0.047789,0.257005,8.9787e-05,0.695116,0.0615213,0.548351,1092.13,0,0,3.15863,3.15863,0.0329029,301.588,1.74382,0.0220883,0.017954,0.0031206,-0.000191687
-0.0413812,0.999425,0.027846,5,47,0,0.760298,67.5683,0.0483917,0.310431,0.675683,0.0483917,0.262039,4.15e-05,9.08995e-05,0.689478,0.675683,0.0483917,0.262039,9.08995e-05,0.689478,0.0615111,0.548347,1092.2,0,0,3.13549,3.13549,0.0326505,301.693,1.74698,0.0220931,0.123172,0.00627992,-0.000186864
1.7667,0.81582,0.027846,6,67,0,2.39319,67.9695,0.0479793,0.305291,0.679695,0.0479793,0.257311,4.15e-05,8.98298e-05,0.69462,0.679695,0.0479793,0.257311,8.98298e-05,0.69462,0.0613581,0.548279,1092.03,0,0,3.15657,3.15657,0.0328767,301.632,1.7441,0.0221657,0.0616136,0.00340372,-0.000114275
1.57694,0.985375,0.027846,4,23,0,-1.43106,67.9584,0.04801,0.305307,0.679584,0.04801,0.257297,4.15e-05,8.9859e-05,0.694603,0.679584,0.04801,0.257297,8.9859e-05,0.694603,0.0613435,0.548272,1092.02,0,0,3.1565,3.1565,0.0328729,301.66,1.74411,0.0221727,0.0901211,0.00341036,-0.000107335
1.78287,0.974799,0.027846,3,11,0,-1.30375,67.9862,0.048173,0.30579,0.679862,0.048173,0.257617,4.15e-05,8.97855e-05,0.694121,0.679862,0.048173,0.257617,8.97855e-05,0.694121,0.0611476,0.548185,1091.91,0,0,3.15452,3.15452,0.0328558,301.628,1.7444,0.0222662,0.0582315,0.00369523,-1.38262e-05
1.75827,0.537688,0.027846,5,55,0,4.52125,68.1689,0.0479796,0.30415,0.681689,0.0479796,0.25617,4.15e-05,8.93051e-05,0.695761,0.681689,0.0479796,0.25617,8.93051e-05,0.695761,0.0610853,0.548156,1091.87,0,0,3.16136,3.16136,0.0329407,301.502,1.74348,0.0222961,-0.0680297,0.00278071,1.60848e-05
2.02728,1,0.027846,2,3,0,-1.7365,68.1553,0.0480872,0.30388,0.681553,0.0480872,0.255793,4.15e-05,8.93407e-05,0.696031,0.681553,0.0480872,0.255793,8.93407e-05,0.696031,0.0609998,0.548118,1091.8,0,0,3.16246,3.16246,0.0329403,301.612,1.74332,0.0223372,0.0417728,0.002618,5.71876e-05
1.5626,0.828437,0.027846,2,3,0,-0.727287,68.1645,0.047843,0.30388,0.681645,0.047843,0.256037,4.15e-05,8.93164e-05,0.696031,0.681645,0.047843,0.256037,8.93164e-05,0.696031,0.0612237,0.548219,1091.95,0,0,3.16247,3.16247,0.0329546,301.481,1.74332,0.0222298,-0.0886207,0.00262401,-5.02262e-05
2.14702,0.997637,0.027846,5,35,0,-1.28977,68.3484,0.0475812,0.301114,0.683484,0.0475812,0.253533,4.15e-05,8.88365e-05,0.698797,0.683484,0.0475812,0.253533,8.88365e-05,0.698797,0.0612283,0.548221,1091.91,0,0,3.17407,3.17407,0.0330753,301.484,1.74174,0.0222276,-0.0864114,0.00103857,-5.2409e-05
1.08747,0.923271,0.027846,2,7,0,0.0727132,68.3008,0.047591,0.299964,0.683008,0.047591,0.252373,4.15e-05,8.89605e-05,0.699947,0.683008,0.047591,0.252373,8.89605e-05,0.699947,0.0612837,0.548246,1091.89,0,0,3.17889,3.17889,0.033099,301.725,1.74104,0.0222012,0.154544,0.000344689,-7.88495e-05
1.70798,0.972607,0.027846,6,71,0,2.30163,68.7098,0.0469123,0.294195,0.687098,0.0469123,0.247283,4.15e-05,8.79043e-05,0.705717,0.687098,0.0469123,0.247283,8.79043e-05,0.705717,0.0613964,0.548296,1091.87,0,0,3.20369,3.20369,0.0333663,301.642,1.73768,0.0221475,0.0724111,-0.00302339,-0.000132481
2.96092,0.947555,0.027846,6,87,0,0.48073,69.0743,0.0469433,0.29101,0.690743,0.0469433,0.244067,4.15e-05,8.69791e-05,0.708903,0.690743,0.0469433,0.244067,8.69791e-05,0.708903,0.060874,0.548061,1091.51,0,0,3.21772,3.21772,0.033517,301.601,1.73581,0.0223979,0.0306175,-0.0048913,0.000117878
2.15723,0.910634,0.027846,5,59,0,-1.68418,68.7976,0.0472755,0.294332,0.687976,0.0472755,0.247057,4.15e-05,8.76803e-05,0.70558,0.687976,0.0472755,0.247057,8.76803e-05,0.70558,0.0609193,0.548081,1091.58,0,0,3.20313,3.20313,0.0333573,301.671,1.73777,0.022376,0.101023,-0.00292659,9.60021e-05
2.89192,0.907768,0.027846,3,11,0,-1.23149,68.8641,0.0473648,0.294845,0.688641,0.0473648,0.24748,4.15e-05,8.7511e-05,0.705068,0.688641,0.0473648,0.24748,8.7511e-05,0.705068,0.0607425,0.548,1091.5,0,0,3.20094,3.20094,0.0333487,301.542,1.7381,0.0224616,-0.0276668,-0.00260202,0.000181632
3.28464,0.986853,0.027846,4,15,0,-0.0874159,68.7441,0.0473267,0.295838,0.687441,0.0473267,0.248511,4.15e-05,8.78168e-05,0.704075,0.687441,0.0473267,0.248511,8.78168e-05,0.704075,0.0609412,0.548091,1091.64,0,0,3.19662,3.19662,0.0333027,301.552,1.73867,0.0223654,-0.0183186,-0.002027,8.54112e-05
