# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = cc_model
# start_datetime = 2023-07-21 15:10:48 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Model3/Data/cc.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmp04urymr_/mtihphj_.json
# random
#   seed = 83402
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output3/cc/cc-20230721161048.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,H0,theta.1,theta.2,lambda,yy0.1,yy0.2,yp0.1,yp0.2,S.1.1,S.2.1,S.3.1,S.4.1,S.5.1,S.6.1,S.7.1,S.8.1,S.9.1,S.10.1,S.11.1,S.12.1,S.13.1,S.14.1,S.15.1,S.16.1,S.17.1,S.18.1,S.19.1,S.20.1,S.21.1,S.22.1,S.23.1,S.24.1,S.25.1,S.26.1,S.27.1,S.28.1,S.29.1,S.30.1,S.31.1,S.32.1,S.1.2,S.2.2,S.3.2,S.4.2,S.5.2,S.6.2,S.7.2,S.8.2,S.9.2,S.10.2,S.11.2,S.12.2,S.13.2,S.14.2,S.15.2,S.16.2,S.17.2,S.18.2,S.19.2,S.20.2,S.21.2,S.22.2,S.23.2,S.24.2,S.25.2,S.26.2,S.27.2,S.28.2,S.29.2,S.30.2,S.31.2,S.32.2,H_theo.1,H_theo.2,H_theo.3,H_theo.4,H_theo.5,H_theo.6,H_theo.7,H_theo.8,H_theo.9,H_theo.10,H_theo.11,H_theo.12,H_theo.13,H_theo.14,H_theo.15,H_theo.16,H_theo.17,H_theo.18,H_theo.19,H_theo.20,H_theo.21,H_theo.22,H_theo.23,H_theo.24,H_theo.25,H_theo.26,H_theo.27,H_theo.28,H_theo.29,H_theo.30,H_theo.31,H_theo.32
-7.4062,0.92657,0.364628,3,11,0,9.87684,0.301083,70.2535,70.2535,0.301083,0.398987,1,0,0.329609,1,1.02481,1.03255,1.04473,1.06655,1.07069,1.0801,1.08058,1.1161,1.1215,1.16271,1.17985,1.19249,1.19274,1.20872,1.22205,1.23916,1.24495,1.24614,1.33018,1.40108,1.46176,1.48962,1.57755,1.58237,1.60177,1.74032,2.03062,2.10436,2.18441,2.30686,2.58794,2.87692,0.0691658,0.0886087,0.117495,0.164868,0.17329,0.191889,0.192814,0.256571,0.265509,0.328577,0.352484,0.369346,0.369681,0.39017,0.406626,0.426942,0.433624,0.434989,0.522796,0.586537,0.635456,0.656464,0.717792,0.720957,0.73352,0.81559,0.955539,0.986016,1.01727,1.06181,1.15185,1.23064,71.9964,72.5404,73.3958,74.929,75.2195,75.8811,75.9147,78.41,78.789,81.6842,82.8889,83.7762,83.7942,84.9166,85.8536,87.0556,87.4621,87.5458,93.4499,98.4307,102.694,104.651,110.828,111.167,112.53,122.263,142.658,147.839,153.462,162.065,181.812,202.114
-7.72254,0.927958,0.364628,3,7,0,8.41157,0.367191,67.6468,67.6468,0.367191,0.373646,1,0,0.418588,1,1.03145,1.04124,1.05662,1.08408,1.08926,1.10106,1.10166,1.14594,1.15263,1.2035,1.22452,1.23995,1.24026,1.25972,1.27592,1.29663,1.30362,1.30505,1.40567,1.48946,1.56054,1.593,1.69485,1.70041,1.72277,1.88149,2.21043,2.29346,2.38342,2.52073,2.83493,3.15695,0.0689462,0.0882454,0.116848,0.163573,0.171855,0.190118,0.191026,0.253344,0.262045,0.323192,0.346257,0.362489,0.362811,0.382492,0.398268,0.417705,0.424089,0.425392,0.508853,0.568989,0.614907,0.634569,0.691782,0.694727,0.706412,0.782516,0.911497,0.939478,0.968134,1.00893,1.09122,1.16309,69.7745,70.4369,71.4767,73.3343,73.6853,74.4835,74.524,77.5193,77.9721,81.4127,82.8349,83.8789,83.9,85.2164,86.3119,87.7128,88.1855,88.2827,95.089,100.758,105.566,107.761,114.651,115.027,116.54,127.277,149.528,155.145,161.231,170.52,191.774,213.557
-8.0982,0.899862,0.364628,2,3,0,8.34491,0.355399,66.6654,66.6654,0.355399,0.378268,1,0,0.402242,1,1.03024,1.03965,1.05444,1.08088,1.08588,1.09725,1.09783,1.14054,1.147,1.19616,1.2165,1.23145,1.23175,1.2506,1.2663,1.28638,1.29316,1.29455,1.39231,1.47391,1.54322,1.57489,1.67438,1.67981,1.70168,1.85698,2.17937,2.26082,2.3491,2.48389,2.79244,3.10882,0.0689863,0.0883117,0.116966,0.163808,0.172115,0.190438,0.191349,0.253923,0.262666,0.32415,0.347363,0.363704,0.364028,0.383849,0.399743,0.419331,0.425766,0.42708,0.511281,0.572023,0.618441,0.638326,0.696218,0.699199,0.711029,0.788107,0.918862,0.947244,0.976317,1.01772,1.10124,1.17421,68.6812,69.309,70.295,72.0576,72.3909,73.1489,73.1874,76.0347,76.4656,79.7425,81.0987,82.0948,82.115,83.3717,84.4182,85.7571,86.209,86.3021,92.8193,98.2587,102.879,104.991,111.623,111.986,113.443,123.796,145.289,150.719,156.604,165.589,186.159,207.251
-7.47576,0.993553,0.364628,2,7,0,8.82709,0.337192,70.1061,70.1061,0.337192,0.385315,1,0,0.377411,1,1.02838,1.03723,1.05113,1.07601,1.08072,1.09143,1.09197,1.13227,1.13837,1.18488,1.20416,1.21834,1.21862,1.23652,1.25144,1.27055,1.277,1.27833,1.37159,1.4497,1.51621,1.54665,1.6424,1.64763,1.6687,1.81858,2.13058,2.20954,2.29514,2.42593,2.72557,3.03304,0.0690475,0.0884128,0.117146,0.164167,0.172513,0.190929,0.191845,0.254814,0.263623,0.325633,0.349075,0.365587,0.365916,0.385956,0.402034,0.421861,0.428377,0.429707,0.51508,0.576789,0.624008,0.644252,0.703237,0.706276,0.718338,0.796994,0.930633,0.959669,0.989421,1.0318,1.11735,1.19213,72.096,72.7163,73.6909,75.4349,75.7649,76.5158,76.554,79.3789,79.8068,83.0672,84.419,85.4128,85.4329,86.6879,87.7338,89.0731,89.5255,89.6186,96.1571,101.633,106.296,108.429,115.142,115.509,116.986,127.493,149.367,154.902,160.904,170.073,191.079,212.635
-7.31907,0.99957,0.364628,2,7,0,7.47342,0.316094,69.5269,69.5269,0.316094,0.393351,1,0,0.349249,1,1.02628,1.03448,1.04737,1.07045,1.07482,1.08477,1.08528,1.12278,1.12847,1.17189,1.18993,1.2032,1.20347,1.22025,1.23426,1.2522,1.25827,1.25952,1.34744,1.42139,1.48454,1.51349,1.60474,1.60973,1.62984,1.7732,2.07271,2.14867,2.23107,2.35706,2.646,2.94281,0.0691171,0.088528,0.117351,0.164578,0.172969,0.191492,0.192413,0.255843,0.264727,0.327353,0.351065,0.36778,0.368113,0.388413,0.40471,0.42482,0.431432,0.432783,0.519559,0.582436,0.63063,0.651312,0.711636,0.714747,0.727094,0.807696,0.944919,0.974772,1.00537,1.04898,1.13707,1.21411,71.3541,71.924,72.8201,74.4251,74.729,75.421,75.4562,78.0634,78.459,81.4777,82.7319,83.6551,83.6738,84.8406,85.814,87.0617,87.4835,87.5703,93.6836,98.8248,103.215,105.228,111.572,111.92,113.318,123.285,144.109,149.39,155.12,163.879,183.968,204.605
-7.38814,0.963041,0.364628,2,7,0,8.55399,0.34544,69.0105,69.0105,0.34544,0.382135,1,0,0.388599,1,1.02922,1.03832,1.05263,1.07821,1.08305,1.09406,1.09462,1.13601,1.14227,1.18998,1.20975,1.22427,1.22456,1.2429,1.25817,1.27772,1.28432,1.28568,1.381,1.4607,1.52848,1.55949,1.65695,1.66227,1.6837,1.83606,2.15281,2.23291,2.31974,2.45235,2.75606,3.0676,0.0690199,0.0883672,0.117064,0.164005,0.172333,0.190707,0.191621,0.254411,0.26319,0.324961,0.348299,0.364733,0.36506,0.385,0.400994,0.420712,0.427191,0.428514,0.513351,0.574617,0.621469,0.641548,0.700031,0.703044,0.714999,0.792929,0.925239,0.953973,0.983412,1.02534,1.10996,1.18389,71.0269,71.6553,72.6423,74.4078,74.7417,75.5015,75.5401,78.3964,78.8288,82.1212,83.4851,84.4875,84.5078,85.7729,86.827,88.1761,88.6317,88.7254,95.3032,100.803,105.481,107.621,114.347,114.714,116.193,126.707,148.566,154.094,160.086,169.238,190.197,211.697
-7.28802,0.981659,0.364628,2,3,0,7.53254,0.331838,69.084,69.084,0.331838,0.387367,1,0,0.370202,1,1.02785,1.03653,1.05017,1.07459,1.07921,1.08973,1.09027,1.12985,1.13585,1.18157,1.20054,1.21449,1.21477,1.23239,1.24708,1.26589,1.27225,1.27355,1.36548,1.44254,1.50821,1.53828,1.6329,1.63807,1.6589,1.80715,2.11603,2.19424,2.27905,2.40863,2.70559,3.01039,0.0690652,0.0884422,0.117198,0.164272,0.172629,0.191072,0.191989,0.255076,0.263903,0.326069,0.349579,0.366143,0.366472,0.386578,0.402711,0.422609,0.429149,0.430485,0.516209,0.578209,0.625671,0.646023,0.705341,0.708398,0.720531,0.799668,0.934191,0.963428,0.993389,1.03607,1.12225,1.19758,71.0077,71.6075,72.55,74.2371,74.5563,75.283,75.3199,78.0545,78.469,81.6278,82.9382,83.9018,83.9213,85.1385,86.1532,87.4528,87.8918,87.9822,94.3328,99.6568,104.193,106.27,112.807,113.165,114.604,124.845,146.184,151.587,157.446,166.398,186.913,207.97
-7.413,0.992643,0.364628,3,11,0,7.45157,0.293945,71.1453,71.1453,0.293945,0.401643,1,0,0.320383,1,1.02412,1.03165,1.04349,1.06472,1.06874,1.0779,1.07837,1.11295,1.1182,1.15836,1.17508,1.1874,1.18765,1.20324,1.21626,1.23297,1.23862,1.23979,1.32195,1.39138,1.45086,1.47818,1.56451,1.56924,1.5883,1.7245,2.01032,2.08298,2.16189,2.28262,2.55988,2.84505,0.0691887,0.0886467,0.117562,0.165005,0.173442,0.192076,0.193004,0.256916,0.26588,0.329159,0.353159,0.370091,0.370428,0.391007,0.40754,0.427955,0.434672,0.436044,0.524349,0.588511,0.637784,0.658953,0.720774,0.723965,0.736634,0.819429,0.96073,0.991517,1.02309,1.06811,1.15912,1.23878,72.8612,73.3968,74.2392,75.7495,76.0358,76.6877,76.7209,79.181,79.5548,82.412,83.6017,84.4783,84.496,85.6052,86.5315,87.7201,88.1222,88.205,94.0508,98.9898,103.222,105.166,111.307,111.644,113,122.69,143.025,148.194,153.808,162.398,182.124,202.412
-7.45331,0.984489,0.364628,2,5,0,7.70441,0.297792,70.3695,70.3695,0.297792,0.400213,1,0,0.325346,1,1.02449,1.03213,1.04415,1.0657,1.06979,1.07909,1.07956,1.11465,1.11997,1.1607,1.17765,1.19014,1.19039,1.20619,1.21938,1.23631,1.24203,1.24321,1.32639,1.39661,1.45674,1.48435,1.57155,1.57632,1.59557,1.73304,2.02128,2.09453,2.17405,2.29571,2.57504,2.86227,0.0691764,0.0886263,0.117526,0.164931,0.17336,0.191975,0.192902,0.25673,0.265681,0.328845,0.352795,0.369689,0.370025,0.390556,0.407047,0.427409,0.434107,0.435475,0.523511,0.587445,0.636527,0.657609,0.719163,0.722339,0.734951,0.817353,0.957921,0.988539,1.01994,1.0647,1.15518,1.23437,72.0928,72.6307,73.4766,74.9931,75.2804,75.9348,75.9681,78.437,78.8121,81.678,82.8709,83.7497,83.7675,84.8792,85.8074,86.9983,87.4012,87.4841,93.3374,98.2786,102.51,104.453,110.589,110.925,112.28,121.953,142.236,147.391,152.987,161.548,181.204,201.417
-7.36062,0.998995,0.364628,4,15,0,7.68914,0.31309,69.5511,69.5511,0.31309,0.394484,1,0,0.345292,1,1.02598,1.03409,1.04683,1.06967,1.07399,1.08384,1.08434,1.12144,1.12707,1.17005,1.18791,1.20105,1.20132,1.21794,1.23181,1.24959,1.2556,1.25684,1.34399,1.41733,1.48,1.50873,1.59932,1.60428,1.62425,1.76666,2.06435,2.13987,2.22181,2.34709,2.63448,2.92974,0.0691269,0.0885442,0.11738,0.164637,0.173034,0.191571,0.192494,0.255989,0.264884,0.327598,0.351349,0.368093,0.368426,0.388764,0.405093,0.425243,0.43187,0.433223,0.520204,0.583252,0.631588,0.652334,0.712856,0.715977,0.728367,0.809257,0.947013,0.976988,1.00772,1.05151,1.13998,1.21736,71.3582,71.922,72.8084,74.3964,74.6972,75.3819,75.4167,77.9972,78.3888,81.3779,82.6202,83.5347,83.5532,84.7092,85.6738,86.9104,87.3284,87.4145,93.4762,98.5771,102.935,104.934,111.234,111.579,112.969,122.873,143.578,148.83,154.529,163.243,183.231,203.767
-8.83154,0.940931,0.364628,4,15,0,9.38986,0.246305,73.769,73.769,0.246305,0.419002,1,0,0.260688,1,1.01963,1.02577,1.03542,1.05276,1.05605,1.06355,1.06393,1.0923,1.09662,1.12976,1.14362,1.15386,1.15406,1.16704,1.1779,1.19187,1.1966,1.19757,1.26685,1.32599,1.37708,1.40067,1.4756,1.47972,1.49636,1.61592,1.86985,1.93488,2.00564,2.1142,2.36442,2.62275,0.0693377,0.0888942,0.118005,0.165901,0.174436,0.193308,0.194249,0.259197,0.268334,0.333035,0.357669,0.37508,0.375426,0.396624,0.413683,0.434783,0.441733,0.443153,0.534936,0.602077,0.653886,0.676207,0.741604,0.744987,0.758428,0.846555,0.997938,1.03106,1.06507,1.11363,1.21204,1.29837,75.2173,75.6699,76.3821,77.661,77.9037,78.4568,78.4849,80.5778,80.8967,83.3416,84.3639,85.1188,85.1341,86.0913,86.8925,87.9228,88.2719,88.3439,93.454,97.8171,101.586,103.326,108.853,109.158,110.385,119.205,137.937,142.734,147.954,155.962,174.421,193.477
-8.21788,0.998299,0.364628,3,11,0,9.11057,0.363631,66.3294,66.3294,0.363631,0.375046,1,0,0.41363,1,1.03108,1.04076,1.05596,1.08311,1.08824,1.09991,1.1005,1.14431,1.15093,1.20128,1.2221,1.23738,1.23769,1.25697,1.27301,1.29353,1.30046,1.30189,1.40164,1.48478,1.55533,1.58755,1.68869,1.69421,1.71642,1.87412,2.20109,2.28365,2.37311,2.50966,2.82217,3.14249,0.0689584,0.0882655,0.116884,0.163644,0.171934,0.190215,0.191124,0.253519,0.262232,0.323481,0.346591,0.362855,0.363178,0.382901,0.398712,0.418195,0.424594,0.425901,0.509584,0.569901,0.615968,0.635696,0.693112,0.696068,0.707797,0.784191,0.9137,0.9418,0.970581,1.01156,1.09422,1.16641,68.3913,69.0332,70.0411,71.842,72.1824,72.9564,72.9958,75.9013,76.3406,79.6802,81.061,82.0749,82.0954,83.374,84.4383,85.7994,86.2588,86.3533,92.9701,98.4844,103.164,105.301,112.01,112.376,113.849,124.309,145.997,151.473,157.407,166.465,187.193,208.44
-8.29189,0.996635,0.364628,1,1,0,8.35493,0.366156,66.1812,66.1812,0.366156,0.374053,1,0,0.417144,1,1.03135,1.0411,1.05642,1.08379,1.08897,1.10073,1.10133,1.14547,1.15214,1.20285,1.22381,1.23921,1.23952,1.25892,1.27507,1.29573,1.3027,1.30413,1.4045,1.4881,1.55903,1.59141,1.69306,1.69861,1.72092,1.87935,2.20772,2.29061,2.38042,2.51752,2.83122,3.15275,0.0689498,0.0882513,0.116859,0.163594,0.171878,0.190146,0.191055,0.253395,0.262099,0.323276,0.346354,0.362595,0.362918,0.382611,0.398397,0.417847,0.424236,0.42554,0.509066,0.569254,0.615215,0.634896,0.692168,0.695116,0.706814,0.783002,0.912136,0.940151,0.968844,1.00969,1.09209,1.16405,68.2557,68.9015,69.9154,71.7268,72.0691,72.8474,72.887,75.8082,76.2499,79.6061,80.9935,82.012,82.0326,83.317,84.3859,85.7528,86.2141,86.309,92.9512,98.4843,103.178,105.322,112.049,112.416,113.893,124.377,146.109,151.595,157.539,166.612,187.374,208.653
-8.1739,0.994207,0.364628,2,7,0,8.57669,0.354605,66.5798,66.5798,0.354605,0.378577,1,0,0.401149,1,1.03016,1.03955,1.0543,1.08067,1.08566,1.097,1.09757,1.14018,1.14663,1.19567,1.21596,1.23087,1.23117,1.24998,1.26565,1.28569,1.29246,1.29385,1.39141,1.47286,1.54205,1.57367,1.673,1.67842,1.70025,1.85532,2.17726,2.25861,2.34677,2.48139,2.78956,3.10556,0.068989,0.0883161,0.116974,0.163823,0.172133,0.19046,0.191371,0.253962,0.262708,0.324215,0.347437,0.363786,0.364111,0.383941,0.399842,0.419441,0.42588,0.427194,0.511445,0.572228,0.618681,0.638581,0.69652,0.699504,0.711343,0.788488,0.919365,0.947775,0.976877,1.01832,1.10193,1.17497,68.5875,69.2129,70.1951,71.9509,72.2828,73.0379,73.0763,75.913,76.3422,79.6073,80.9586,81.9513,81.9714,83.2238,84.2667,85.601,86.0515,86.1442,92.6401,98.0626,102.669,104.774,111.388,111.749,113.202,123.527,144.962,150.378,156.248,165.21,185.728,206.768
-7.50005,1,0.364628,3,7,0,8.26554,0.351152,69.0253,69.0253,0.351152,0.379921,1,0,0.396407,1,1.0298,1.03909,1.05367,1.07974,1.08467,1.09589,1.09646,1.13861,1.14498,1.19352,1.21362,1.22838,1.22868,1.24731,1.26283,1.28269,1.28939,1.29077,1.38749,1.46828,1.53695,1.56834,1.66697,1.67235,1.69403,1.84809,2.16808,2.24896,2.33662,2.47049,2.77699,3.09131,0.0690007,0.0883354,0.117008,0.163892,0.172208,0.190553,0.191465,0.254131,0.262889,0.324496,0.347762,0.364142,0.364468,0.38434,0.400275,0.419919,0.426373,0.427691,0.512161,0.573125,0.619727,0.639694,0.697836,0.700831,0.712714,0.790152,0.921563,0.950094,0.979321,1.02094,1.10493,1.1783,71.0824,71.7232,72.7298,74.5295,74.8698,75.6441,75.6834,78.5926,79.0329,82.3833,83.7705,84.7896,84.8103,86.0963,87.1674,88.538,89.0007,89.0959,95.7722,101.349,106.088,108.255,115.063,115.435,116.931,127.565,149.653,155.235,161.286,170.526,191.682,213.379
-7.3637,0.998359,0.364628,3,11,0,7.73005,0.297889,70.9166,70.9166,0.297889,0.400177,1,0,0.325472,1,1.0245,1.03215,1.04417,1.06573,1.06981,1.07912,1.07959,1.11469,1.12002,1.16076,1.17772,1.19021,1.19046,1.20627,1.21946,1.23639,1.24212,1.2433,1.3265,1.39674,1.45689,1.48451,1.57172,1.5765,1.59576,1.73326,2.02155,2.09482,2.17436,2.29604,2.57542,2.8627,0.069176,0.0886258,0.117525,0.164929,0.173358,0.191973,0.192899,0.256726,0.265676,0.328838,0.352786,0.369679,0.370015,0.390544,0.407035,0.427395,0.434093,0.435461,0.52349,0.587418,0.636495,0.657575,0.719122,0.722299,0.734908,0.817301,0.95785,0.988465,1.01986,1.06461,1.15508,1.23426,72.6539,73.1962,74.049,75.5778,75.8675,76.5273,76.5608,79.0498,79.4279,82.3172,83.5197,84.4056,84.4236,85.5443,86.4801,87.6806,88.0867,88.1704,94.0709,99.052,103.318,105.276,111.461,111.8,113.166,122.917,143.362,148.557,154.198,162.828,182.64,203.013
-7.37545,0.99001,0.364628,2,7,0,7.92115,0.345015,68.7273,68.7273,0.345015,0.3823,1,0,0.38802,1,1.02918,1.03827,1.05255,1.0781,1.08293,1.09392,1.09448,1.13581,1.14207,1.18972,1.20946,1.22396,1.22426,1.24257,1.25782,1.27735,1.28394,1.2853,1.38051,1.46013,1.52785,1.55883,1.6562,1.66152,1.68293,1.83516,2.15167,2.23171,2.31848,2.451,2.7545,3.06583,0.0690213,0.0883695,0.117069,0.164013,0.172342,0.190718,0.191632,0.254432,0.263212,0.324996,0.348339,0.364777,0.365104,0.385049,0.401047,0.420771,0.427252,0.428575,0.51344,0.574728,0.621599,0.641687,0.700195,0.703209,0.71517,0.793137,0.925514,0.954264,0.983719,1.02567,1.11033,1.18431,70.7325,71.3574,72.339,74.0947,74.4268,75.1824,75.2208,78.0615,78.4916,81.7662,83.1228,84.1198,84.14,85.3985,86.4469,87.7889,88.2421,88.3354,94.8789,100.351,105.005,107.134,113.826,114.192,115.663,126.126,147.879,153.379,159.343,168.45,189.309,210.706
-7.24061,0.995514,0.364628,2,7,0,7.82232,0.316472,70.3175,70.3175,0.316472,0.393208,1,0,0.349748,1,1.02632,1.03453,1.04743,1.07055,1.07493,1.08489,1.0854,1.12295,1.12865,1.17212,1.19018,1.20347,1.20374,1.22055,1.23456,1.25253,1.2586,1.25985,1.34788,1.4219,1.48511,1.51409,1.60542,1.61042,1.63054,1.77402,2.07376,2.14977,2.23224,2.35831,2.64745,2.94445,0.0691158,0.0885259,0.117347,0.164571,0.172961,0.191482,0.192403,0.255825,0.264707,0.327322,0.351029,0.367741,0.368073,0.388369,0.404662,0.424767,0.431377,0.432727,0.519478,0.582334,0.63051,0.651183,0.711483,0.714593,0.726935,0.8075,0.944657,0.974495,1.00508,1.04866,1.13671,1.21371,72.168,72.7453,73.6528,75.2783,75.5861,76.2869,76.3226,78.963,79.3636,82.4205,83.6906,84.6253,84.6442,85.8257,86.8114,88.0748,88.5018,88.5898,94.7794,99.9843,104.429,106.467,112.889,113.24,114.656,124.745,145.822,151.166,156.965,165.831,186.162,207.047
-7.33438,0.989149,0.364628,3,11,0,7.40501,0.316104,70.8766,70.8766,0.316104,0.393347,1,0,0.349262,1,1.02628,1.03448,1.04737,1.07045,1.07482,1.08478,1.08528,1.12278,1.12847,1.17189,1.18993,1.20321,1.20348,1.22026,1.23426,1.25221,1.25828,1.25953,1.34745,1.4214,1.48455,1.5135,1.60475,1.60975,1.62986,1.77322,2.07274,2.14869,2.2311,2.35709,2.64604,2.94286,0.069117,0.0885279,0.117351,0.164578,0.172969,0.191491,0.192413,0.255842,0.264726,0.327352,0.351064,0.367779,0.368111,0.388412,0.404709,0.424818,0.431431,0.432781,0.519557,0.582434,0.630627,0.651308,0.711632,0.714743,0.72709,0.807691,0.944912,0.974765,1.00537,1.04897,1.13706,1.2141,72.7392,73.3203,74.2338,75.87,76.1799,76.8853,76.9212,79.5791,79.9824,83.0597,84.3384,85.2794,85.2985,86.488,87.4804,88.7523,89.1823,89.2708,95.503,100.744,105.22,107.272,113.739,114.093,115.519,125.68,146.909,152.292,158.133,167.063,187.542,208.579
-7.38678,0.995555,0.364628,3,7,0,7.49205,0.338651,68.5032,68.5032,0.338651,0.384754,1,0,0.379382,1,1.02853,1.03742,1.0514,1.0764,1.08113,1.09189,1.09244,1.13293,1.13906,1.18578,1.20515,1.21939,1.21967,1.23765,1.25263,1.27182,1.27829,1.27963,1.37326,1.45165,1.51839,1.54892,1.64498,1.65023,1.67136,1.82168,2.13453,2.21369,2.29951,2.43062,2.73098,3.03918,0.0690426,0.0884047,0.117131,0.164138,0.172481,0.190889,0.191805,0.254743,0.263546,0.325514,0.348937,0.365436,0.365764,0.385787,0.40185,0.421657,0.428167,0.429496,0.514773,0.576403,0.623557,0.643771,0.702667,0.705701,0.717744,0.79627,0.929671,0.958654,0.98835,1.03065,1.11603,1.19066,70.4577,71.0669,72.0241,73.7368,74.0608,74.7982,74.8357,77.6092,78.0294,81.2297,82.5565,83.5318,83.5516,84.7831,85.8094,87.1235,87.5673,87.6587,94.0727,99.4427,104.014,106.106,112.686,113.046,114.493,124.791,146.222,151.645,157.524,166.506,187.081,208.194
-8.55736,0.814595,0.364628,2,3,0,8.83583,0.32723,67.0914,67.0914,0.32723,0.389127,1,0,0.364032,1,1.02739,1.03592,1.04935,1.07337,1.07792,1.08827,1.0888,1.12777,1.13368,1.17873,1.19743,1.21118,1.21146,1.22884,1.24332,1.26188,1.26815,1.26945,1.36021,1.43637,1.50131,1.53105,1.62469,1.62981,1.65044,1.79727,2.10344,2.18099,2.26511,2.39365,2.68828,2.99077,0.0690805,0.0884674,0.117243,0.164362,0.172729,0.191195,0.192114,0.255301,0.264145,0.326445,0.350014,0.366622,0.366952,0.387114,0.403295,0.423254,0.429816,0.431155,0.517185,0.579439,0.627112,0.647559,0.707167,0.710239,0.722434,0.801991,0.937289,0.966703,0.996847,1.03979,1.12652,1.20234,68.9287,69.5016,70.4021,72.0141,72.3193,73.0138,73.0491,75.6639,76.0603,79.0828,80.3372,81.2599,81.2786,82.4443,83.4163,84.6615,85.0822,85.1689,91.2583,96.3679,100.725,102.72,109.003,109.347,110.73,120.581,141.123,146.326,151.969,160.593,180.361,200.655
-8.31857,1,0.364628,2,7,0,8.62807,0.343436,71.0489,71.0489,0.343436,0.38291,1,0,0.385871,1,1.02902,1.03806,1.05226,1.07767,1.08248,1.09342,1.09397,1.1351,1.14132,1.18874,1.20839,1.22283,1.22312,1.24135,1.25654,1.27598,1.28254,1.28389,1.37871,1.45803,1.52551,1.55637,1.65342,1.65872,1.68006,1.83183,2.14743,2.22725,2.31378,2.44596,2.74868,3.05924,0.0690266,0.0883783,0.117084,0.164044,0.172377,0.190761,0.191675,0.254509,0.263295,0.325124,0.348487,0.36494,0.365267,0.385232,0.401246,0.420991,0.427479,0.428803,0.51377,0.575143,0.622083,0.642202,0.700806,0.703825,0.715806,0.79391,0.92654,0.955347,0.984861,1.0269,1.11174,1.18588,73.1105,73.7529,74.7622,76.5676,76.9091,77.6862,77.7257,80.6474,81.0899,84.4587,85.8546,86.8806,86.9014,88.1965,89.2756,90.6569,91.1233,91.2193,97.9562,103.591,108.386,110.579,117.474,117.85,119.367,130.149,152.573,158.244,164.392,173.783,195.291,217.356
-9.24858,0.946313,0.364628,3,7,0,10.3093,0.392795,64.6397,64.6397,0.392795,0.36345,1,0,0.454791,1,1.03414,1.04476,1.0614,1.0911,1.0967,1.10943,1.11008,1.15776,1.16495,1.21949,1.24197,1.25845,1.25879,1.27954,1.2968,1.31884,1.32627,1.3278,1.43446,1.5229,1.59771,1.6318,1.73862,1.74444,1.76785,1.93375,2.27648,2.36283,2.45634,2.59898,2.92508,3.25899,0.0688577,0.0880995,0.11659,0.163059,0.171287,0.189419,0.19032,0.252083,0.260694,0.321116,0.343868,0.359866,0.360184,0.379568,0.395095,0.414211,0.420487,0.421768,0.503674,0.562545,0.607424,0.626624,0.682436,0.685307,0.696696,0.770798,0.896158,0.923322,0.951133,0.99071,1.07049,1.14012,66.8467,67.5328,68.6089,70.5282,70.8904,71.7135,71.7554,74.8372,75.3022,78.8274,80.2806,81.3461,81.3676,82.7094,83.8249,85.2494,85.7297,85.8285,92.723,98.4401,103.275,105.479,112.384,112.76,114.273,124.997,147.151,152.733,158.777,167.997,189.076,210.661
