# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = bao_model
# start_datetime = 2023-07-21 15:11:21 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Model3/Data/bao.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmp01ars5w5/z3ukat6_.json
# random
#   seed = 35118
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output3/bao/bao-20230721161121.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,H0,Om,theta.1,theta.2,lambda,yy0.1,yy0.2,yp0.1,yp0.2,S.1.1,S.2.1,S.3.1,S.4.1,S.5.1,S.6.1,S.1.2,S.2.2,S.3.2,S.4.2,S.5.2,S.6.2,dv_theo.1,dv_theo.2,dv_theo.3,dv_theo.4,dv_theo.5,dv_theo.6,rf,c
-1.49703,0.963549,0.361715,1,1,0,1.6289,80.297,0.408132,80.297,0.408132,0.357234,1,0,0.476949,1,1.2033,1.30479,1.42836,1.4587,1.59737,2.63003,0.293563,0.389388,0.484659,0.505443,0.59063,0.976521,1263.15,1650.52,2020.07,2098.48,2411.27,3645.96,150,299790
1.16202,0.950608,0.361715,3,15,0,2.65836,74.8614,0.312572,74.8614,0.312572,0.394679,1,0,0.344611,1,1.15013,1.2279,1.32492,1.3491,1.46101,2.3327,0.30005,0.401092,0.503075,0.525515,0.618149,1.04767,1258.82,1661.98,2054.39,2138.58,2477.34,3847.5,150,299790
1.16202,0.201909,0.361715,2,3,0,4.00928,74.8614,0.312572,74.8614,0.312572,0.394679,1,0,0.344611,1,1.15013,1.2279,1.32492,1.3491,1.46101,2.3327,0.30005,0.401092,0.503075,0.525515,0.618149,1.04767,1258.82,1661.98,2054.39,2138.58,2477.34,3847.5,150,299790
0.267814,0.855926,0.361715,2,3,0,-0.133248,75.6539,0.307253,75.6539,0.307253,0.396678,1,0,0.337642,1,1.14723,1.22363,1.31909,1.3429,1.4532,2.31507,0.30041,0.401757,0.504143,0.526684,0.619782,1.05217,1248.91,1649.93,2040.76,2124.68,2462.53,3831.53,150,299790
-0.202137,0.953657,0.361715,2,3,0,0.397173,74.3047,0.346883,74.3047,0.346883,0.381577,1,0,0.390567,1,1.16902,1.25548,1.36239,1.38888,1.51087,2.44349,0.297721,0.396836,0.496292,0.518101,0.607876,1.02014,1283.56,1688.06,2078.65,2162.08,2496.55,3835.45,150,299790
-0.300289,0.991934,0.361715,2,3,0,0.710245,74.3873,0.350051,74.3873,0.350051,0.380348,1,0,0.394898,1,1.17078,1.25803,1.36583,1.39253,1.51543,2.45348,0.297506,0.396446,0.495675,0.517428,0.60695,1.01772,1284.55,1688.77,2078.83,2162.11,2495.89,3830.9,150,299790
-2.67349,0.540733,0.361715,1,1,0,2.91605,73.5048,0.353883,73.5048,0.353883,0.378858,1,0,0.400156,1,1.1729,1.26112,1.36999,1.39694,1.52093,2.46551,0.297246,0.395974,0.494931,0.516617,0.605835,1.01482,1294.16,1700.69,2092.66,2176.3,2511.45,3850.53,150,299790
1.24358,1,0.361715,1,3,0,2.33757,74.6167,0.32098,74.6167,0.32098,0.391502,1,0,0.355712,1,1.15474,1.23465,1.33413,1.35888,1.47332,2.36031,0.29948,0.400045,0.501396,0.523677,0.61559,1.04069,1266.07,1669.93,2062.23,2146.3,2484.24,3847.36,150,299790
1.09864,0.950641,0.361715,2,3,0,-0.90523,74.3536,0.32226,74.3536,0.32226,0.391017,1,0,0.357412,1,1.15544,1.23568,1.33553,1.36037,1.47519,2.36449,0.299393,0.399885,0.501141,0.523399,0.615203,1.03964,1269.06,1673.62,2066.48,2150.66,2488.98,3853.09,150,299790
1.09864,0.891821,0.361715,1,3,0,-0.670619,74.3536,0.32226,74.3536,0.32226,0.391017,1,0,0.357412,1,1.15544,1.23568,1.33553,1.36037,1.47519,2.36449,0.299393,0.399885,0.501141,0.523399,0.615203,1.03964,1269.06,1673.62,2066.48,2150.66,2488.98,3853.09,150,299790
1.22834,0.999781,0.361715,2,7,0,-0.986845,74.744,0.32667,74.744,0.32667,0.38934,1,0,0.363284,1,1.15786,1.23922,1.34035,1.36549,1.48162,2.37882,0.299094,0.399337,0.500265,0.522441,0.613873,1.03606,1268.42,1671.94,2063.38,2147.2,2483.94,3839.81,150,299790
1.24214,0.981319,0.361715,2,7,0,-0.947422,76.2459,0.336911,76.2459,0.336911,0.385423,1,0,0.377032,1,1.1635,1.24746,1.35153,1.37736,1.49648,2.4118,0.298398,0.398067,0.498244,0.520232,0.610815,1.02789,1261.9,1661.42,2048.07,2130.75,2462.58,3794.59,150,299790
1.31797,1,0.361715,1,1,0,-1.26024,76.1356,0.339027,76.1356,0.339027,0.384609,1,0,0.379891,1,1.16467,1.24916,1.35384,1.37981,1.49954,2.41856,0.298255,0.397806,0.497828,0.519779,0.610188,1.02623,1263.98,1663.76,2050.48,2133.15,2464.88,3795.69,150,299790
0.937308,0.990187,0.361715,3,15,0,-0.182155,77.5124,0.376333,77.5124,0.376333,0.370031,1,0,0.431401,1,1.18543,1.2792,1.39428,1.42266,1.55287,2.53486,0.29572,0.393228,0.490621,0.511922,0.599413,0.998362,1271.65,1667.08,2046.58,2127.36,2450.39,3734.03,150,299790
-2.88252,0.841657,0.361715,3,7,0,3.44417,79.9585,0.480327,79.9585,0.480327,0.326785,1,0,0.585984,1,1.24422,1.36246,1.50412,1.53861,1.69505,2.83441,0.288704,0.380914,0.471758,0.491479,0.571991,0.932356,1290.09,1674.28,2036.62,2113.05,2416.61,3600.93,150,299790
-1.88682,1,0.361715,2,3,0,3.04603,79.535,0.459965,79.535,0.459965,0.33558,1,0,0.554444,1,1.23265,1.34628,1.483,1.51636,1.66797,2.77828,0.290067,0.383267,0.475307,0.495313,0.577072,0.944127,1287.37,1673.82,2039.37,2116.59,2423.63,3625.02,150,299790
-2.90532,0.975353,0.361715,2,3,0,3.17479,80.2483,0.480113,80.2483,0.480113,0.326878,1,0,0.585649,1,1.24409,1.36229,1.5039,1.53838,1.69477,2.83382,0.288718,0.380939,0.471795,0.491519,0.572044,0.932478,1287.73,1671.25,2032.97,2109.27,2412.31,3594.67,150,299790
-1.82078,1,0.361715,2,3,0,3.12583,80.5645,0.437509,80.5645,0.437509,0.345087,1,0,0.520376,1,1.21991,1.32835,1.45947,1.49155,1.63767,2.71504,0.291578,0.385896,0.479302,0.499636,0.582834,0.95771,1271.88,1657.16,2022.88,2100.28,2408.42,3618.39,150,299790
-0.0215175,0.973191,0.361715,2,7,0,4.65675,79.0421,0.39662,79.0421,0.39662,0.361908,1,0,0.460284,1,1.19681,1.29553,1.41606,1.44571,1.58136,2.59597,0.294344,0.390771,0.486797,0.507765,0.593768,0.984241,1268.32,1659.21,2032.89,2112.27,2429.18,3682.99,150,299790
-2.07681,0.985713,0.361715,3,7,0,2.12619,79.7759,0.46386,79.7759,0.46386,0.333911,1,0,0.560429,1,1.23486,1.34938,1.48705,1.52063,1.67318,2.7891,0.289806,0.382815,0.474623,0.494573,0.57609,0.941837,1286.66,1672.3,2036.87,2113.87,2419.93,3616.81,150,299790
-0.267567,0.941854,0.361715,2,3,0,2.62803,79.0704,0.417235,79.0704,0.417235,0.353504,1,0,0.490268,1,1.20843,1.3121,1.43804,1.46893,1.60994,2.65666,0.292947,0.3883,0.482983,0.503625,0.588182,0.970559,1276.31,1666.2,2037.56,2116.29,2430.15,3666.95,150,299790
-0.28653,0.999593,0.361715,2,3,0,0.319274,79.1201,0.417045,79.1201,0.417045,0.353582,1,0,0.489988,1,1.20833,1.31195,1.43784,1.46872,1.60968,2.65611,0.29296,0.388322,0.483018,0.503663,0.588233,0.970682,1275.84,1665.62,2036.89,2115.6,2429.39,3665.95,150,299790
-1.30055,0.952478,0.361715,2,3,0,1.35104,80.1841,0.429093,80.1841,0.429093,0.3486,1,0,0.507803,1,1.21514,1.32161,1.4506,1.48219,1.6262,2.69095,0.292146,0.386891,0.480822,0.501282,0.585037,0.962974,1271.9,1658.52,2026.02,2103.85,2413.88,3633.01,150,299790
-1.62856,0.920089,0.361715,3,7,0,2.36333,80.3412,0.405003,80.3412,0.405003,0.358509,1,0,0.472399,1,1.20153,1.30227,1.42502,1.45518,1.59303,2.62081,0.293775,0.389763,0.485238,0.506071,0.591478,0.978599,1261.57,1648.98,2018.76,2097.25,2410.4,3647.29,150,299790
-1.72198,0.950327,0.361715,2,3,0,3.07228,80.4878,0.436718,80.4878,0.436718,0.345418,1,0,0.519189,1,1.21946,1.32771,1.45864,1.49067,1.6366,2.71278,0.291631,0.38599,0.479445,0.49979,0.58304,0.958201,1272.21,1657.71,2023.68,2101.14,2409.54,3620.67,150,299790
0.110989,0.984869,0.361715,2,3,0,1.87393,78.1748,0.409183,78.1748,0.409183,0.356804,1,0,0.47848,1,1.20389,1.30563,1.42948,1.45988,1.59882,2.63312,0.293492,0.389262,0.484464,0.505232,0.590346,0.975826,1280.36,1672.83,2047.17,2126.6,2443.39,3693.63,150,299790
-0.255027,0.929608,0.361715,2,3,0,0.658313,77.9014,0.415987,77.9014,0.415987,0.354017,1,0,0.488434,1,1.20773,1.3111,1.43671,1.46753,1.60822,2.65302,0.293032,0.388449,0.483212,0.503873,0.588516,0.971369,1285.24,1678.06,2052.3,2131.65,2448,3694.91,150,299790
0.650061,0.99989,0.361715,2,7,0,0.846836,77.5359,0.389897,77.5359,0.389897,0.364615,1,0,0.450645,1,1.19303,1.29012,1.40886,1.43809,1.57196,2.57588,0.2948,0.391582,0.488057,0.509133,0.595622,0.988845,1277.53,1672.42,2050.4,2130.74,2451.67,3723.18,150,299790
0.425898,0.977484,0.361715,1,3,0,-0.0590855,78.441,0.392677,78.441,0.392677,0.363498,1,0,0.454622,1,1.19459,1.29236,1.41184,1.44125,1.57585,2.5842,0.294611,0.391247,0.487535,0.508567,0.594853,0.986933,1271.44,1663.96,2039.48,2119.28,2437.97,3699.84,150,299790
0.0900701,0.955451,0.361715,2,3,0,0.316727,78.6197,0.408647,78.6197,0.408647,0.357023,1,0,0.477699,1,1.20359,1.3052,1.4289,1.45928,1.59808,2.63154,0.293528,0.389326,0.484563,0.505339,0.590491,0.97618,1276.57,1667.97,2041.33,2120.54,2436.53,3683.71,150,299790
0.71934,0.982509,0.361715,2,5,0,0.972338,77.5877,0.38758,77.5877,0.38758,0.365545,1,0,0.447338,1,1.19173,1.28826,1.40637,1.43546,1.56871,2.56891,0.294957,0.391863,0.488493,0.509607,0.596265,0.99045,1276.1,1670.94,2049.05,2129.44,2450.62,3723.71,150,299790
1.29623,0.979469,0.361715,3,7,0,-0.524421,75.0427,0.330338,75.0427,0.330338,0.387941,1,0,0.36819,1,1.15988,1.24217,1.34436,1.36975,1.48695,2.39068,0.298845,0.398882,0.499539,0.521648,0.612773,1.03311,1268.08,1670.79,2061.11,2144.66,2480.15,3829.48,150,299790
-0.35414,0.754762,0.361715,3,11,0,1.54887,74.9296,0.362958,74.9296,0.362958,0.37531,1,0,0.412696,1,1.17796,1.26843,1.37983,1.40736,1.53389,2.49377,0.296629,0.394861,0.493178,0.514707,0.603216,1.00806,1286.6,1689.08,2076.41,2158.98,2489.53,3807.26,150,299790
-0.35414,0.769781,0.361715,1,1,0,1.37473,74.9296,0.362958,74.9296,0.362958,0.37531,1,0,0.412696,1,1.17796,1.26843,1.37983,1.40736,1.53389,2.49377,0.296629,0.394861,0.493178,0.514707,0.603216,1.00806,1286.6,1689.08,2076.41,2158.98,2489.53,3807.26,150,299790
1.02967,0.984476,0.361715,2,7,0,2.63526,77.1137,0.372779,77.1137,0.372779,0.37144,1,0,0.426405,1,1.18344,1.27634,1.39044,1.4186,1.54785,2.524,0.295962,0.393661,0.491297,0.512658,0.600417,1.00091,1273.23,1669.78,2050.62,2131.72,2456.11,3746.24,150,299790
0.946782,0.99539,0.361715,1,3,0,-0.86789,77.5492,0.37441,77.5492,0.37441,0.370794,1,0,0.428696,1,1.18435,1.27765,1.3922,1.42047,1.55015,2.52899,0.295851,0.393462,0.490986,0.51232,0.599955,0.999737,1270.46,1665.86,2045.47,2126.3,2449.54,3734.61,150,299790
1.0403,1,0.361715,2,3,0,-0.946107,77.2371,0.371728,77.2371,0.371728,0.371855,1,0,0.42493,1,1.18285,1.27549,1.38931,1.4174,1.54636,2.52078,0.296033,0.393789,0.491498,0.512877,0.600715,1.00166,1271.73,1668,2048.65,2129.72,2454.02,3744.08,150,299790
0.0311603,0.740608,0.361715,2,7,0,1.84472,74.4673,0.347345,74.4673,0.347345,0.381398,1,0,0.391197,1,1.16928,1.25586,1.36289,1.38941,1.51154,2.44495,0.29769,0.396779,0.496202,0.518003,0.607741,1.01979,1282.42,1686.48,2076.61,2159.93,2493.97,3830.96,150,299790
1.13335,0.999866,0.361715,2,7,0,-0.0468854,76.5897,0.340435,76.5897,0.340435,0.384067,1,0,0.381798,1,1.16545,1.25029,1.35537,1.38143,1.50158,2.42304,0.298159,0.397632,0.497552,0.519477,0.609772,1.02513,1261.05,1659.65,2045.09,2127.48,2458.02,3783.51,150,299790
-0.851239,0.565189,0.361715,2,7,0,3.23688,75.7478,0.3874,75.7478,0.3874,0.365617,1,0,0.447082,1,1.19163,1.28811,1.40618,1.43526,1.56846,2.56837,0.294969,0.391885,0.488526,0.509644,0.596315,0.990574,1291.21,1690.76,2073.38,2154.74,2479.76,3768.16,150,299790
1.04229,0.998254,0.361715,2,7,0,5.30592,74.7814,0.335041,74.7814,0.335041,0.386141,1,0,0.37451,1,1.16247,1.24595,1.34949,1.37519,1.49378,2.40581,0.298525,0.398299,0.498612,0.520634,0.611371,1.02936,1272.96,1676.34,2066.88,2150.42,2485.73,3832.47,150,299790
-0.240175,0.84507,0.361715,2,7,0,0.52854,77.0536,0.32481,77.0536,0.32481,0.390048,1,0,0.360804,1,1.15684,1.23773,1.33832,1.36333,1.47891,2.37279,0.29922,0.399568,0.500634,0.522844,0.614433,1.03756,1248.44,1645.96,2031.74,2114.37,2446.39,3784.02,150,299790
1.10226,0.906854,0.361715,2,3,0,1.27954,75.1997,0.342499,75.1997,0.342499,0.383272,1,0,0.384598,1,1.16659,1.25195,1.35762,1.38382,1.50456,2.42961,0.298019,0.397377,0.497148,0.519036,0.609164,1.02352,1273.63,1675.81,2064.55,2147.62,2480.82,3816.24,150,299790
0.981968,0.912625,0.361715,2,7,0,0.0544444,75.4989,0.316001,75.4989,0.316001,0.393386,1,0,0.349126,1,1.15201,1.23065,1.32868,1.35309,1.46604,2.344,0.299818,0.400665,0.502389,0.524764,0.617102,1.0448,1255.71,1657.22,2047.69,2131.43,2468.22,3828.88,150,299790
1.1503,0.876825,0.361715,2,3,0,-0.0469258,74.6842,0.328966,74.6842,0.328966,0.388464,1,0,0.366353,1,1.15912,1.24107,1.34286,1.36816,1.48496,2.38625,0.298938,0.399052,0.499811,0.521944,0.613184,1.03421,1270.27,1673.95,2065.32,2149.1,2485.61,3839.57,150,299790
0.00100129,0.949114,0.361715,3,11,0,3.05341,71.9225,0.27272,71.9225,0.27272,0.409455,1,0,0.293388,1,1.12859,1.19606,1.28113,1.30247,1.40194,2.19736,0.302744,0.406094,0.511179,0.534404,0.630653,1.08306,1255.59,1665.62,2068.88,2155.92,2507.94,3953.73,150,299790
1.24871,0.885245,0.361715,3,9,0,0.558993,74.9484,0.331016,74.9484,0.331016,0.387681,1,0,0.3691,1,1.16025,1.24272,1.3451,1.37053,1.48794,2.39287,0.298799,0.398798,0.499405,0.521501,0.612571,1.03256,1269.26,1672.22,2062.72,2146.29,2481.88,3831.33,150,299790
1.30176,1,0.361715,1,1,0,-1.25875,75.0446,0.329917,75.0446,0.329917,0.388102,1,0,0.367626,1,1.15965,1.24183,1.3439,1.36926,1.48634,2.38932,0.298873,0.398934,0.499623,0.521739,0.6129,1.03344,1267.82,1670.53,2060.89,2144.44,2479.99,3829.75,150,299790
