# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = bao_model
# start_datetime = 2023-07-25 13:30:46 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Model3/Data/bao.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpk2mlqffo/go02ozrp.json
# random
#   seed = 89813
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output3/bao/bao-20230725143046.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,H0,Om,theta.1,theta.2,lambda,yy0.1,yy0.2,yp0.1,yp0.2,S.1.1,S.2.1,S.3.1,S.4.1,S.5.1,S.6.1,S.1.2,S.2.2,S.3.2,S.4.2,S.5.2,S.6.2,dv_theo.1,dv_theo.2,dv_theo.3,dv_theo.4,dv_theo.5,dv_theo.6,rf,c
# Adaptation terminated
# Step size = 0.293347
# Diagonal elements of inverse mass matrix:
# 0.0010928, 0.0179356
0.986874,0.927686,0.293347,4,15,0,-0.32813,75.8849,0.359108,75.8849,0.359108,0.376819,1,0,0.407361,1,1.17581,1.26533,1.37566,1.40295,1.5284,2.48182,0.296891,0.395333,0.49392,0.515515,0.604323,1.01091,1276.66,1676.74,2062.05,2144.23,2473.33,3786.51,150,299790
0.952808,0.998953,0.293347,3,11,0,-0.719998,73.9175,0.315622,73.9175,0.315622,0.39353,1,0,0.348625,1,1.1518,1.23035,1.32826,1.35265,1.46548,2.34275,0.299843,0.400712,0.502465,0.524847,0.617218,1.04512,1268.64,1674.36,2068.97,2153.59,2493.98,3869.33,150,299790
0.785389,0.875779,0.293347,2,5,0,0.181991,73.6571,0.293098,73.6571,0.293098,0.401957,1,0,0.319294,1,1.13955,1.2123,1.30355,1.32636,1.43229,2.26752,0.301368,0.40353,0.507006,0.529822,0.624182,1.06446,1255.92,1661.96,2059.12,2144.57,2489.21,3892.91,150,299790
-1.31657,0.934608,0.293347,2,7,0,2.74708,70.1392,0.253229,70.1392,0.253229,0.416518,1,0,0.269164,1,1.11824,1.18062,1.25967,1.27956,1.37264,2.12824,0.304053,0.408556,0.515224,0.538855,0.636994,1.10192,1254.99,1668.86,2078.14,2166.78,2526.29,4016.46,150,299790
-1.94648,0.959131,0.293347,3,7,0,1.96661,70.2865,0.240415,70.2865,0.240415,0.421105,1,0,0.25353,1,1.11151,1.17053,1.24556,1.26449,1.35325,2.08165,0.304911,0.410179,0.517911,0.541816,0.641244,1.11495,1242.12,1654.41,2063.69,2152.53,2513.63,4020.54,150,299790
-1.43163,0.943166,0.293347,2,3,0,2.56655,70.0444,0.256054,70.0444,0.256054,0.415501,1,0,0.272642,1,1.11973,1.18285,1.26278,1.28289,1.3769,2.13839,0.303864,0.408199,0.514635,0.538206,0.636066,1.09911,1258.29,1672.64,2082.08,2170.71,2530.01,4017.25,150,299790
-0.43167,0.842331,0.293347,3,13,0,3.48636,75.227,0.294212,75.227,0.294212,0.401544,1,0,0.320728,1,1.14015,1.21319,1.30477,1.32766,1.43394,2.2713,0.301293,0.40339,0.50678,0.529574,0.623833,1.06348,1243.7,1645.57,2038.54,2123.07,2463.97,3851.84,150,299790
0.634242,1,0.293347,2,3,0,0.45789,74.2258,0.331841,74.2258,0.331841,0.387366,1,0,0.370206,1,1.16071,1.24338,1.346,1.37149,1.48914,2.39553,0.298743,0.398695,0.499243,0.521323,0.612324,1.0319,1275.81,1680.7,2072.99,2156.93,2494,3849.04,150,299790
0.536319,0.996188,0.293347,3,11,0,-0.0334582,77.7512,0.353994,77.7512,0.353994,0.378815,1,0,0.400308,1,1.17297,1.26121,1.37011,1.39707,1.52108,2.46585,0.297238,0.395961,0.494909,0.516594,0.605803,1.01474,1258.88,1654.31,2035.55,2116.91,2442.89,3745.3,150,299790
1.18896,0.991637,0.293347,2,3,0,-0.422467,76.8725,0.352608,76.8725,0.352608,0.379355,1,0,0.398403,1,1.1722,1.26009,1.36861,1.39547,1.5191,2.46151,0.297332,0.396131,0.495178,0.516887,0.606205,1.01578,1265.24,1662.91,2046.44,2128.31,2456.33,3767.4,150,299790
-0.689072,0.708237,0.293347,1,3,0,1.10444,77.8935,0.336722,77.8935,0.336722,0.385495,1,0,0.376777,1,1.1634,1.24731,1.35132,1.37714,1.49621,2.41119,0.298411,0.398091,0.498281,0.520273,0.610871,1.02804,1248.56,1643.9,2026.51,2108.33,2436.71,3754.94,150,299790
1.21239,0.986051,0.293347,2,3,0,0.855251,76.5693,0.343614,76.5693,0.343614,0.382841,1,0,0.386113,1,1.16721,1.25285,1.35883,1.38511,1.50617,2.43315,0.297943,0.397239,0.49693,0.518798,0.608835,1.02266,1262.95,1661.55,2046.74,2129.04,2459.11,3781.59,150,299790
1.12607,0.925301,0.293347,2,3,0,-0.492038,75.5967,0.349743,75.5967,0.349743,0.380468,1,0,0.394475,1,1.17061,1.25779,1.3655,1.39217,1.51499,2.45251,0.297527,0.396483,0.495735,0.517494,0.60704,1.01795,1274.22,1675.24,2062.24,2144.87,2476.06,3800.8,150,299790
0.832676,0.996899,0.293347,3,15,0,0.466958,77.8034,0.377913,77.8034,0.377913,0.369404,1,0,0.433628,1,1.18631,1.28048,1.39598,1.42446,1.5551,2.53967,0.295613,0.393036,0.49032,0.511595,0.598968,0.997238,1270.03,1664.67,2043.3,2123.89,2446.08,3725.94,150,299790
1.15141,0.999464,0.293347,3,7,0,-0.759675,77.0569,0.36251,77.0569,0.36251,0.375486,1,0,0.412074,1,1.17771,1.26807,1.37934,1.40685,1.53325,2.49238,0.296659,0.394916,0.493265,0.514801,0.603345,1.00839,1268.74,1665.72,2047.78,2129.24,2455.33,3755.42,150,299790
1.02499,0.967375,0.293347,4,15,0,1.10491,74.1037,0.318195,74.1037,0.318195,0.392557,1,0,0.352024,1,1.15321,1.23241,1.33108,1.35564,1.46925,2.3512,0.299669,0.400391,0.501951,0.524284,0.616435,1.04298,1268.67,1673.9,2067.79,2152.23,2491.77,3862.59,150,299790
0.942115,0.905314,0.293347,3,11,0,0.170887,76.5492,0.333677,76.5492,0.333677,0.386663,1,0,0.372674,1,1.16172,1.24486,1.348,1.37361,1.4918,2.40143,0.298618,0.398468,0.498881,0.520928,0.611777,1.03044,1257.62,1656.38,2042.58,2125.21,2456.9,3789.61,150,299790
0.925542,0.882325,0.293347,3,11,0,0.817793,74.9662,0.342292,74.9662,0.342292,0.383351,1,0,0.384317,1,1.16648,1.25179,1.35739,1.38358,1.50426,2.42895,0.298033,0.397402,0.497189,0.51908,0.609224,1.02368,1275.47,1678.27,2067.62,2150.83,2484.58,3822.26,150,299790
1.09242,0.912497,0.293347,3,11,0,0.846954,76.6011,0.339198,76.6011,0.339198,0.384544,1,0,0.380122,1,1.16477,1.2493,1.35402,1.38,1.49979,2.4191,0.298243,0.397785,0.497795,0.519742,0.610138,1.02609,1260.28,1658.86,2044.4,2126.82,2457.53,3784.17,150,299790
-1.0351,0.700084,0.293347,2,3,0,2.03219,78.2938,0.341698,78.2938,0.341698,0.383581,1,0,0.38351,1,1.16615,1.25131,1.35675,1.38289,1.5034,2.42706,0.298073,0.397476,0.497305,0.519207,0.6094,1.02414,1248.13,1642.41,2023.57,2105.03,2431.8,3741.74,150,299790
1.04895,1,0.293347,2,3,0,0.903254,77.319,0.369269,77.319,0.369269,0.372827,1,0,0.421489,1,1.18148,1.27351,1.38665,1.41459,1.54287,2.51324,0.2962,0.394089,0.491968,0.513388,0.601413,1.00344,1269.9,1666.03,2046.75,2127.85,2452.36,3744,150,299790
-1.06681,0.762044,0.293347,2,3,0,1.24841,79.1016,0.362959,79.1016,0.362959,0.37531,1,0,0.412697,1,1.17796,1.26843,1.37983,1.40736,1.53389,2.49377,0.296629,0.394861,0.493178,0.514707,0.603216,1.00806,1252.69,1644.56,2021.68,2102.07,2423.91,3706.91,150,299790
-0.540534,0.99099,0.293347,3,13,0,2.43956,73.1098,0.323516,73.1098,0.323516,0.39054,1,0,0.359082,1,1.15613,1.23669,1.3369,1.36183,1.47702,2.36858,0.299308,0.399729,0.500891,0.523125,0.614823,1.03862,1280.42,1688.37,2084.39,2169.23,2510.17,3884.31,150,299790
0.982377,1,0.293347,2,3,0,0.268614,74.2217,0.301666,74.2217,0.301666,0.398769,1,0,0.330364,1,1.14419,1.21916,1.31296,1.33637,1.44496,2.29641,0.300789,0.402456,0.50527,0.527918,0.621509,1.05696,1257.05,1661.77,2056.76,2141.64,2483.6,3871.97,150,299790
0.669008,0.999452,0.293347,3,11,0,-0.464144,78.1131,0.380581,78.1131,0.380581,0.368342,1,0,0.437399,1,1.1878,1.28262,1.39885,1.4275,1.55887,2.54777,0.295432,0.392712,0.489814,0.511045,0.598218,0.995348,1268.76,1662.54,2040.14,2120.49,2441.64,3716.63,150,299790
-1.53812,0.842154,0.293347,2,3,0,1.93827,77.7987,0.437013,77.7987,0.437013,0.345295,1,0,0.519631,1,1.21963,1.32795,1.45895,1.491,1.637,2.71362,0.291611,0.385955,0.479392,0.499733,0.582963,0.958018,1293.8,1685.8,2057.92,2136.68,2450.25,3681.61,150,299790
0.0496415,0.998749,0.293347,3,11,0,3.00335,75.7578,0.306291,75.7578,0.306291,0.397039,1,0,0.336385,1,1.14671,1.22286,1.31804,1.34177,1.45178,2.31187,0.300476,0.401877,0.504337,0.526896,0.620079,1.05299,1247.45,1648.18,2038.83,2122.71,2460.49,3829.65,150,299790
1.16873,0.992043,0.293347,2,3,0,0.163512,74.5368,0.310421,74.5368,0.310421,0.395489,1,0,0.341788,1,1.14896,1.22617,1.32257,1.34659,1.45786,2.32559,0.300196,0.401361,0.503506,0.525987,0.618808,1.04948,1260.15,1664.16,2057.59,2142.03,2481.86,3857.36,150,299790
1.20663,0.882232,0.293347,2,5,0,-0.356582,74.9802,0.333869,74.9802,0.333869,0.38659,1,0,0.372932,1,1.16182,1.24501,1.34821,1.37384,1.49208,2.40205,0.298605,0.398444,0.498843,0.520886,0.611719,1.03029,1270.63,1673.49,2063.63,2147.1,2482.16,3828.35,150,299790
0.905882,0.965583,0.293347,2,7,0,-0.82453,76.1858,0.32572,76.1858,0.32572,0.389702,1,0,0.362017,1,1.15734,1.23846,1.33931,1.36439,1.48024,2.37574,0.299158,0.399455,0.500454,0.522647,0.614159,1.03683,1255.97,1655.71,2043.57,2126.63,2460.37,3804.53,150,299790
1.25746,0.99544,0.293347,3,11,0,-0.453864,74.7015,0.316824,74.7015,0.316824,0.393075,1,0,0.350213,1,1.15246,1.23131,1.32958,1.35405,1.46725,2.3467,0.299762,0.400562,0.502224,0.524584,0.616851,1.04412,1262.81,1666.43,2058.88,2143.03,2481.45,3848.35,150,299790
0.998234,0.929384,0.293347,2,3,0,-0.831126,74.3664,0.32634,74.3664,0.32634,0.389466,1,0,0.362844,1,1.15768,1.23896,1.33999,1.36511,1.48114,2.37775,0.299116,0.399378,0.500331,0.522513,0.613973,1.03632,1271.4,1675.93,2068.37,2152.42,2490.05,3849.66,150,299790
0.79064,0.957619,0.293347,2,3,0,-0.625595,75.7681,0.316451,75.7681,0.316451,0.393217,1,0,0.349719,1,1.15225,1.23101,1.32917,1.35361,1.4667,2.34548,0.299787,0.400609,0.502299,0.524665,0.616965,1.04443,1253.79,1654.59,2044.34,2127.92,2464.04,3821.83,150,299790
0.81559,0.849182,0.293347,1,3,0,0.751208,74.5407,0.335318,74.5407,0.335318,0.386034,1,0,0.374883,1,1.16262,1.24618,1.34979,1.37551,1.49418,2.4067,0.298507,0.398265,0.498557,0.520575,0.611288,1.02914,1275.15,1679.16,2070.3,2153.96,2489.76,3838.36,150,299790
1.1557,0.977252,0.293347,2,3,0,-0.482885,74.4492,0.322211,74.4492,0.322211,0.391035,1,0,0.357347,1,1.15541,1.23564,1.33548,1.36031,1.47512,2.36433,0.299396,0.399891,0.501151,0.523409,0.615217,1.03968,1268.22,1672.53,2065.15,2149.27,2487.39,3850.69,150,299790
1.30098,0.986523,0.293347,2,3,0,-0.997344,75.3963,0.324523,75.3963,0.324523,0.390157,1,0,0.360422,1,1.15668,1.2375,1.33801,1.363,1.47849,2.37186,0.299239,0.399604,0.500691,0.522907,0.614519,1.0378,1261.73,1663.53,2053.49,2137.02,2472.67,3825.02,150,299790
1.33541,0.993594,0.293347,1,3,0,-1.25132,75.1417,0.328631,75.1417,0.328631,0.388593,1,0,0.365904,1,1.15894,1.2408,1.34249,1.36777,1.48447,2.38517,0.298961,0.399094,0.499877,0.522017,0.613285,1.03448,1266.26,1668.72,2058.95,2142.49,2478.04,3828.29,150,299790
0.517208,0.850249,0.293347,2,3,0,-0.279218,74.3502,0.336942,74.3502,0.336942,0.385411,1,0,0.377073,1,1.16352,1.24748,1.35156,1.37739,1.49653,2.4119,0.298396,0.398064,0.498238,0.520226,0.610806,1.02786,1277.68,1682.19,2073.66,2157.37,2493.34,3841.95,150,299790
1.32792,0.971945,0.293347,1,3,0,-0.301725,75.1436,0.324258,75.1436,0.324258,0.390258,1,0,0.360069,1,1.15654,1.23728,1.33772,1.36269,1.47811,2.37099,0.299257,0.399637,0.500744,0.522964,0.614599,1.03801,1263.66,1666.13,2056.76,2140.44,2476.68,3831.56,150,299790
1.32792,0.86291,0.293347,1,3,0,-0.595882,75.1436,0.324258,75.1436,0.324258,0.390258,1,0,0.360069,1,1.15654,1.23728,1.33772,1.36269,1.47811,2.37099,0.299257,0.399637,0.500744,0.522964,0.614599,1.03801,1263.66,1666.13,2056.76,2140.44,2476.68,3831.56,150,299790
0.302486,0.789141,0.293347,1,3,0,0.145291,76.1686,0.3157,76.1686,0.3157,0.3935,1,0,0.348729,1,1.15184,1.23041,1.32835,1.35274,1.4656,2.34301,0.299838,0.400702,0.502449,0.52483,0.617194,1.04505,1250.07,1649.83,2038.63,2122.02,2457.39,3812.47,150,299790
0.643456,0.985521,0.293347,3,13,0,0.326578,78.1548,0.381469,78.1548,0.381469,0.367988,1,0,0.438656,1,1.1883,1.28334,1.39981,1.42852,1.56012,2.55046,0.295372,0.392604,0.489646,0.510862,0.597969,0.994722,1268.82,1662.47,2039.88,2120.17,2441.11,3714.98,150,299790
1.1013,0.990404,0.293347,3,15,0,0.424176,77.1119,0.367947,77.1119,0.367947,0.373348,1,0,0.419643,1,1.18074,1.27245,1.38523,1.41308,1.54099,2.50917,0.29629,0.394251,0.492221,0.513664,0.60179,1.0044,1270.95,1667.64,2049,2130.25,2455.39,3749.96,150,299790
0.973033,0.979661,0.293347,3,7,0,-0.800318,77.2172,0.37584,77.2172,0.37584,0.370227,1,0,0.430707,1,1.18515,1.27881,1.39374,1.4221,1.55218,2.53335,0.295754,0.393288,0.490714,0.512024,0.599552,0.998714,1273.82,1670,2050.27,2131.22,2454.93,3741.43,150,299790
0.476737,0.794826,0.293347,2,3,0,1.01296,77.219,0.391922,77.219,0.391922,0.363801,1,0,0.453542,1,1.19417,1.29175,1.41103,1.44039,1.5748,2.58195,0.294662,0.391338,0.487677,0.50872,0.595061,0.98745,1280.99,1676.59,2055.12,2135.56,2456.84,3729.17,150,299790
1.04236,0.996401,0.293347,3,13,0,-0.44176,77.2161,0.355533,77.2161,0.355533,0.378215,1,0,0.402427,1,1.17382,1.26245,1.37178,1.39884,1.52329,2.47067,0.297133,0.395771,0.494611,0.516269,0.605357,1.01358,1263.96,1660.7,2043.09,2124.68,2451.53,3756.9,150,299790
-0.323759,0.83127,0.293347,2,3,0,0.774713,78.0463,0.345176,78.0463,0.345176,0.382238,1,0,0.388239,1,1.16807,1.25411,1.36053,1.38691,1.50842,2.43809,0.297837,0.397046,0.496625,0.518465,0.608376,1.02145,1251.94,1646.79,2028.2,2109.69,2436.42,3744.96,150,299790
0.654135,1,0.293347,2,3,0,0.149435,77.6423,0.354021,77.6423,0.354021,0.378805,1,0,0.400346,1,1.17298,1.26123,1.37014,1.3971,1.52112,2.46594,0.297236,0.395957,0.494904,0.516588,0.605795,1.01471,1259.76,1655.46,2036.97,2118.39,2444.58,3747.87,150,299790
0.715521,0.994157,0.293347,3,15,0,1.46799,73.4407,0.309837,73.4407,0.309837,0.395708,1,0,0.341022,1,1.14864,1.22571,1.32192,1.34591,1.457,2.32365,0.300235,0.401434,0.503624,0.526115,0.618987,1.04997,1269.01,1675.97,2072.34,2157.42,2499.83,3886.08,150,299790
-0.422693,0.840694,0.293347,3,7,0,0.837866,73.9086,0.34064,73.9086,0.34064,0.383988,1,0,0.382076,1,1.16556,1.25046,1.35559,1.38167,1.50188,2.4237,0.298145,0.397606,0.497512,0.519433,0.609712,1.02497,1283.51,1689.17,2081.43,2165.27,2501.63,3850.4,150,299790
1.18247,1,0.293347,2,3,0,0.337593,76.1064,0.33153,76.1064,0.33153,0.387485,1,0,0.369789,1,1.16053,1.24313,1.34566,1.37113,1.48868,2.39452,0.298764,0.398734,0.499304,0.521391,0.612417,1.03215,1259.99,1659.92,2047.43,2130.36,2463.34,3802.09,150,299790
-0.0771255,0.88733,0.293347,3,11,0,0.364566,73.9636,0.33738,73.9636,0.33738,0.385242,1,0,0.377665,1,1.16376,1.24783,1.35204,1.3779,1.49716,2.4133,0.298367,0.398009,0.498152,0.520132,0.610676,1.02752,1281.21,1686.76,2079.19,2163.11,2499.87,3851.5,150,299790
1.2074,0.927001,0.293347,2,7,0,0.855244,74.6856,0.313102,74.6856,0.313102,0.39448,1,0,0.345308,1,1.15042,1.22832,1.3255,1.34971,1.46179,2.33445,0.300014,0.401026,0.502969,0.525398,0.617987,1.04722,1260.61,1664.25,2057.07,2141.34,2480.4,3851.56,150,299790
0.999757,0.966708,0.293347,3,11,0,1.99148,77.3688,0.359363,77.3688,0.359363,0.376719,1,0,0.407714,1,1.17595,1.26553,1.37594,1.40324,1.52876,2.48261,0.296873,0.395301,0.493871,0.515462,0.60425,1.01072,1264.66,1660.93,2042.55,2123.94,2449.88,3750.34,150,299790
0.945044,0.926752,0.293347,1,3,0,-0.369096,76.5739,0.371214,76.5739,0.371214,0.372059,1,0,0.42421,1,1.18256,1.27508,1.38875,1.41682,1.54563,2.51921,0.296068,0.393852,0.491596,0.512984,0.600861,1.00204,1276.9,1674.88,2057.21,2138.64,2464.4,3760.43,150,299790
1.27495,0.998814,0.293347,3,15,0,-0.90914,76.4873,0.3551,76.4873,0.3551,0.378384,1,0,0.40183,1,1.17358,1.2621,1.37131,1.39834,1.52267,2.46931,0.297163,0.395825,0.494695,0.51636,0.605482,1.0139,1269.66,1668.27,2052.5,2134.48,2462.93,3774.84,150,299790
1.26463,0.998841,0.293347,1,1,0,-1.26459,76.4774,0.356093,76.4774,0.356093,0.377997,1,0,0.403198,1,1.17413,1.2629,1.37239,1.39948,1.52409,2.47242,0.297095,0.395703,0.494503,0.51615,0.605194,1.01316,1270.25,1668.86,2053.01,2134.97,2463.28,3774.32,150,299790
0.259943,0.88257,0.293347,2,3,0,-0.0941305,75.402,0.364275,75.402,0.364275,0.374793,1,0,0.414525,1,1.17869,1.26949,1.38125,1.40887,1.53577,2.49784,0.29654,0.3947,0.492925,0.514431,0.602839,1.00709,1283.27,1684.48,2070.46,2152.74,2482.06,3794.47,150,299790
-1.04402,0.87968,0.293347,2,7,0,1.56628,76.8988,0.313992,76.8988,0.313992,0.394144,1,0,0.346478,1,1.15091,1.22904,1.32648,1.35075,1.4631,2.33738,0.299954,0.400915,0.502791,0.525203,0.617715,1.04648,1243.15,1641.02,2028.15,2111.19,2445.26,3795.85,150,299790
-0.288846,1,0.293347,1,1,0,1.07034,76.7326,0.318399,76.7326,0.318399,0.39248,1,0,0.352293,1,1.15332,1.23258,1.3313,1.35588,1.46955,2.35187,0.299655,0.400366,0.50191,0.52424,0.616373,1.04282,1247.18,1645.51,2032.66,2115.65,2449.38,3796.62,150,299790
0.556872,1,0.293347,1,1,0,0.165316,76.2957,0.321454,76.2957,0.321454,0.391323,1,0,0.356341,1,1.155,1.23503,1.33465,1.35943,1.47401,2.36186,0.299448,0.399986,0.501301,0.523574,0.615446,1.0403,1252.54,1652,2039.97,2123.11,2457.29,3805.03,150,299790
-0.242916,0.864605,0.293347,2,3,0,1.08603,73.7812,0.335402,73.7812,0.335402,0.386002,1,0,0.374996,1,1.16267,1.24624,1.34989,1.37561,1.4943,2.40697,0.298501,0.398254,0.498541,0.520557,0.611263,1.02908,1281.65,1687.71,2080.81,2164.9,2502.39,3857.72,150,299790
1.10111,0.869517,0.293347,1,3,0,1.38915,75.0687,0.313007,75.0687,0.313007,0.394516,1,0,0.345183,1,1.15037,1.22825,1.3254,1.3496,1.46165,2.33414,0.300021,0.401038,0.502988,0.525419,0.618016,1.0473,1257.38,1660,2051.84,2135.9,2474.12,3841.93,150,299790
0.731394,0.986277,0.293347,2,7,0,0.327921,73.2957,0.290966,73.2957,0.290966,0.402747,1,0,0.316556,1,1.1384,1.2106,1.3012,1.32386,1.42913,2.26028,0.301512,0.403797,0.50744,0.530298,0.624851,1.06636,1257.46,1664.43,2062.72,2148.44,2494.26,3903.93,150,299790
-0.488409,0.775296,0.293347,2,7,0,1.04384,72.1977,0.301018,72.1977,0.301018,0.399011,1,0,0.329524,1,1.14384,1.21864,1.31225,1.33562,1.44401,2.29424,0.300833,0.402537,0.5054,0.528062,0.62171,1.05752,1273.86,1684.12,2084.59,2170.65,2517.41,3925.6,150,299790
0.474335,0.832949,0.293347,2,3,0,2.61294,74.5975,0.295983,74.5975,0.295983,0.400886,1,0,0.323011,1,1.14111,1.21461,1.30672,1.32973,1.43657,2.27729,0.301173,0.403168,0.50642,0.529179,0.623279,1.06192,1250.08,1653.67,2048.13,2132.97,2474.99,3866.53,150,299790
0.870335,0.920566,0.293347,2,3,0,0.361105,73.7315,0.313203,73.7315,0.313203,0.394442,1,0,0.345441,1,1.15048,1.22841,1.32561,1.34983,1.46194,2.33478,0.300007,0.401014,0.502949,0.525376,0.617956,1.04714,1268.69,1674.9,2070.21,2155.01,2496.21,3875.97,150,299790
0.649445,0.99947,0.293347,3,7,0,-0.547252,73.4858,0.288928,73.4858,0.288928,0.403501,1,0,0.313944,1,1.1373,1.20897,1.29896,1.32147,1.4261,2.25333,0.30165,0.404053,0.507855,0.530754,0.625493,1.06818,1254.41,1660.79,2058.72,2144.39,2490.1,3900.44,150,299790
0.649445,0.552518,0.293347,2,3,0,2.42749,73.4858,0.288928,73.4858,0.288928,0.403501,1,0,0.313944,1,1.1373,1.20897,1.29896,1.32147,1.4261,2.25333,0.30165,0.404053,0.507855,0.530754,0.625493,1.06818,1254.41,1660.79,2058.72,2144.39,2490.1,3900.44,150,299790
1.2784,0.998164,0.293347,2,7,0,0.1749,75.3396,0.338588,75.3396,0.338588,0.384778,1,0,0.379297,1,1.16443,1.24881,1.35336,1.3793,1.49891,2.41715,0.298285,0.39786,0.497915,0.519873,0.610318,1.02657,1270.3,1672.16,2060.93,2144.05,2477.57,3815.74,150,299790
0.165107,0.974729,0.293347,3,7,0,-0.14859,72.3009,0.291039,72.3009,0.291039,0.40272,1,0,0.31665,1,1.13844,1.21066,1.30128,1.32395,1.42924,2.26053,0.301508,0.403788,0.507425,0.530282,0.624828,1.06629,1266.02,1675.74,2076.71,2163.01,2511.15,3930.27,150,299790
1.36567,0.984241,0.293347,3,11,0,0.548026,75.752,0.335922,75.752,0.335922,0.385803,1,0,0.375697,1,1.16296,1.24666,1.35045,1.37621,1.49505,2.40863,0.298466,0.39819,0.498438,0.520445,0.611109,1.02867,1265.39,1666.21,2054.19,2137.17,2470.22,3807.51,150,299790
1.26805,0.982687,0.293347,2,3,0,-1.24761,75.9879,0.332654,75.9879,0.332654,0.387055,1,0,0.371298,1,1.16115,1.24403,1.34689,1.37243,1.49032,2.39814,0.298688,0.398595,0.499082,0.521148,0.612082,1.03126,1261.6,1661.83,2049.53,2132.49,2465.54,3804.16,150,299790
0.246235,0.892999,0.293347,2,3,0,-0.206682,75.092,0.357909,75.092,0.357909,0.377287,1,0,0.405704,1,1.17514,1.26436,1.37436,1.40157,1.52669,2.47808,0.296972,0.39548,0.494152,0.515768,0.604669,1.0118,1282.68,1684.86,2072.3,2154.94,2485.94,3807.09,150,299790
1.2587,0.983334,0.293347,2,7,0,0.199839,74.9553,0.33061,74.9553,0.33061,0.387837,1,0,0.368555,1,1.16003,1.24239,1.34466,1.37006,1.48735,2.39156,0.298826,0.398848,0.499486,0.521589,0.612692,1.03289,1268.96,1671.91,2062.43,2146.01,2481.65,3831.47,150,299790
1.23949,0.990538,0.293347,3,11,0,-1.12171,75.773,0.34877,75.773,0.34877,0.380846,1,0,0.393144,1,1.17007,1.257,1.36444,1.39105,1.51359,2.44945,0.297593,0.396603,0.495924,0.5177,0.607324,1.0187,1272.24,1672.82,2059.48,2142.04,2473.01,3797.19,150,299790
0.265672,0.892585,0.293347,3,11,0,1.3816,78.3804,0.403629,78.3804,0.403629,0.359067,1,0,0.470407,1,1.20076,1.30117,1.42355,1.45363,1.59112,2.61676,0.293868,0.389928,0.485493,0.506348,0.591852,0.979516,1276.48,1668.69,2043.16,2122.65,2439.84,3693.02,150,299790
1.15698,0.99872,0.293347,3,11,0,0.0363246,74.2892,0.309945,74.2892,0.309945,0.395668,1,0,0.341164,1,1.1487,1.22579,1.32204,1.34604,1.45716,2.32401,0.300228,0.40142,0.503602,0.526092,0.618954,1.04988,1261.91,1666.58,2060.7,2145.29,2485.76,3864.05,150,299790
1.33195,0.993839,0.293347,3,11,0,-0.848781,75.988,0.346567,75.988,0.346567,0.381699,1,0,0.390136,1,1.16884,1.25523,1.36205,1.38851,1.51042,2.4425,0.297743,0.396875,0.496353,0.518169,0.607968,1.02038,1269.29,1669.35,2055.69,2138.21,2469.06,3793.57,150,299790
0.889963,0.926689,0.293347,2,7,0,-0.308284,77.5949,0.362458,77.5949,0.362458,0.375506,1,0,0.412001,1,1.17768,1.26803,1.37929,1.40679,1.53318,2.49222,0.296663,0.394922,0.493275,0.514812,0.60336,1.00843,1264.37,1660,2040.75,2121.93,2446.91,3742.6,150,299790
1.14527,0.847998,0.293347,3,11,0,0.833371,74.2015,0.310511,74.2015,0.310511,0.395455,1,0,0.341906,1,1.14901,1.22625,1.32266,1.3467,1.45799,2.32588,0.30019,0.40135,0.503488,0.525967,0.61878,1.0494,1263.01,1667.92,2062.23,2146.85,2487.42,3865.88,150,299790
1.05438,0.965722,0.293347,3,15,0,-0.649181,76.0115,0.359388,76.0115,0.359388,0.376709,1,0,0.407748,1,1.17597,1.26555,1.37596,1.40327,1.5288,2.48269,0.296872,0.395298,0.493866,0.515457,0.604243,1.0107,1275.75,1675.49,2060.46,2142.57,2471.35,3783.18,150,299790
-1.18565,0.799943,0.293347,2,7,0,1.46755,77.0523,0.3154,77.0523,0.3154,0.393613,1,0,0.348333,1,1.15168,1.23017,1.32802,1.35239,1.46516,2.34202,0.299858,0.40074,0.502509,0.524895,0.617285,1.0453,1242.8,1640.29,2026.91,2109.83,2443.35,3791.08,150,299790
