# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = bao_model
# start_datetime = 2023-07-25 10:45:42 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Model3/Data/bao.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpkqw66c8c/_e_nzfz2.json
# random
#   seed = 18528
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output3/bao/bao-20230725114542.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,H0,Om,theta.1,theta.2,lambda,yy0.1,yy0.2,yp0.1,yp0.2,S.1.1,S.2.1,S.3.1,S.4.1,S.5.1,S.6.1,S.1.2,S.2.2,S.3.2,S.4.2,S.5.2,S.6.2,dv_theo.1,dv_theo.2,dv_theo.3,dv_theo.4,dv_theo.5,dv_theo.6,rf,c
-0.903442,0.705287,0.282793,1,1,0,0.926676,76.9601,0.316299,76.9601,0.316299,0.393274,1,0,0.349519,1,1.15217,1.23089,1.32901,1.35344,1.46648,2.34498,0.299797,0.400628,0.502329,0.524699,0.617011,1.04456,1244.08,1641.81,2028.59,2111.53,2445.1,3792.64,150,299790
0.874516,1,0.282793,2,7,0,0.526585,75.4642,0.353895,75.4642,0.353895,0.378854,1,0,0.400172,1,1.17291,1.26113,1.37001,1.39695,1.52094,2.46554,0.297245,0.395973,0.494929,0.516615,0.605832,1.01481,1277.49,1678.78,2065.69,2148.27,2479.09,3800.91,150,299790
1.29421,0.960838,0.282793,1,3,0,-0.568323,76.2899,0.341191,76.2899,0.341191,0.383776,1,0,0.382823,1,1.16587,1.2509,1.35619,1.38231,1.50267,2.42545,0.298108,0.397538,0.497404,0.519315,0.609549,1.02454,1263.91,1663.26,2049.38,2131.91,2462.96,3790.25,150,299790
1.16062,0.766271,0.282793,2,3,0,0.766121,74.8815,0.333411,74.8815,0.333411,0.386765,1,0,0.372316,1,1.16157,1.24464,1.34771,1.37331,1.49141,2.40058,0.298636,0.398501,0.498933,0.520985,0.611856,1.03066,1271.19,1674.32,2064.76,2148.29,2483.65,3831.19,150,299790
1.35667,1,0.282793,2,3,0,-1.17811,75.4276,0.329814,75.4276,0.329814,0.388141,1,0,0.367488,1,1.15959,1.24175,1.34379,1.36914,1.48619,2.38899,0.29888,0.398947,0.499643,0.521761,0.61293,1.03353,1264.58,1666.28,2055.67,2139.02,2473.75,3820.23,150,299790
1.14673,0.910031,0.282793,2,7,0,-0.48144,74.2056,0.310645,74.2056,0.310645,0.395405,1,0,0.342082,1,1.14908,1.22635,1.32281,1.34685,1.45819,2.32633,0.300181,0.401333,0.503461,0.525938,0.618739,1.04929,1263.06,1667.96,2062.24,2146.86,2487.4,3865.67,150,299790
1.36647,0.996657,0.282793,3,11,0,-0.541287,75.5955,0.333589,75.5955,0.333589,0.386697,1,0,0.372554,1,1.16167,1.24478,1.34791,1.37351,1.49167,2.40115,0.298624,0.398479,0.498898,0.520947,0.611803,1.03051,1265.36,1666.6,2055.21,2138.34,2472.1,3813.17,150,299790
0.847111,0.913207,0.282793,3,11,0,-0.480603,74.6542,0.337197,74.6542,0.337197,0.385313,1,0,0.377418,1,1.16366,1.24769,1.35184,1.37769,1.4969,2.41271,0.298379,0.398032,0.498188,0.520171,0.610731,1.02766,1275.25,1678.95,2069.61,2153.15,2488.4,3834.04,150,299790
1.28812,0.99963,0.282793,2,3,0,-0.813394,74.9031,0.319497,74.9031,0.319497,0.392064,1,0,0.353747,1,1.15392,1.23346,1.33251,1.35716,1.47116,2.35546,0.29958,0.400229,0.501691,0.524,0.616039,1.04191,1262.78,1665.88,2057.56,2141.52,2479.06,3841.22,150,299790
0.320745,0.806171,0.282793,2,7,0,0.889532,77.1639,0.334686,77.1639,0.334686,0.386276,1,0,0.374032,1,1.16228,1.24567,1.3491,1.37478,1.49326,2.40467,0.29855,0.398343,0.498682,0.520711,0.611476,1.02964,1253.23,1650.43,2035.01,2117.28,2447.5,3773.94,150,299790
-1.75234,0.883435,0.282793,2,7,0,3.50852,78.8163,0.346021,78.8163,0.346021,0.381911,1,0,0.38939,1,1.16854,1.25479,1.36145,1.38788,1.50963,2.44077,0.29778,0.396942,0.49646,0.518285,0.608129,1.0208,1246.34,1639.27,2018.76,2099.83,2424.85,3726.25,150,299790
0.823437,1,0.282793,2,3,0,1.86563,77.8254,0.377915,77.8254,0.377915,0.369403,1,0,0.433632,1,1.18631,1.28048,1.39598,1.42447,1.55511,2.53967,0.295613,0.393036,0.49032,0.511595,0.598967,0.997236,1269.85,1664.44,2043.02,2123.59,2445.74,3725.42,150,299790
1.04358,0.945479,0.282793,2,7,0,2.02052,75.5944,0.318815,75.5944,0.318815,0.392322,1,0,0.352844,1,1.15355,1.23291,1.33176,1.35636,1.47016,2.35323,0.299627,0.400314,0.501827,0.524149,0.616246,1.04247,1256.66,1657.93,2047.91,2131.51,2467.63,3824.38,150,299790
0.83655,0.816728,0.282793,2,3,0,0.726792,73.969,0.320881,73.969,0.320881,0.39154,1,0,0.355581,1,1.15468,1.23457,1.33402,1.35877,1.47318,2.35999,0.299487,0.400057,0.501415,0.523699,0.61562,1.04077,1271.46,1677.07,2071.06,2155.49,2494.91,3864.01,150,299790
1.03218,0.539886,0.282793,2,3,0,4.31037,76.5188,0.335417,76.5188,0.335417,0.385996,1,0,0.375016,1,1.16268,1.24626,1.3499,1.37563,1.49432,2.40701,0.2985,0.398252,0.498538,0.520553,0.611259,1.02907,1258.84,1657.67,2043.78,2126.37,2457.85,3789.04,150,299790
0.909197,0.991367,0.282793,2,7,0,-0.522026,74.2302,0.325548,74.2302,0.325548,0.389767,1,0,0.361787,1,1.15724,1.23832,1.33913,1.36419,1.47998,2.37518,0.29917,0.399476,0.500488,0.522684,0.614211,1.03696,1272.07,1676.97,2069.85,2153.99,2492.06,3853.75,150,299790
0.984307,0.999643,0.282793,3,11,0,-0.60895,76.9129,0.343374,76.9129,0.343374,0.382934,1,0,0.385786,1,1.16708,1.25266,1.35857,1.38483,1.50582,2.43238,0.29796,0.397269,0.496977,0.518849,0.608906,1.02284,1260.03,1657.76,2042.12,2124.25,2453.63,3773.43,150,299790
1.19037,0.951496,0.282793,1,3,0,-0.594273,76.2264,0.357892,76.2264,0.357892,0.377294,1,0,0.405681,1,1.17513,1.26435,1.37434,1.40155,1.52666,2.47803,0.296973,0.395482,0.494155,0.515771,0.604674,1.01181,1273.22,1672.44,2057.03,2139.07,2467.63,3779.07,150,299790
-1.0371,0.981125,0.282793,4,15,0,1.15079,79.9083,0.429169,79.9083,0.429169,0.348568,1,0,0.507915,1,1.21518,1.32167,1.45068,1.48227,1.62631,2.69117,0.29214,0.386882,0.480808,0.501267,0.585017,0.962926,1274.09,1661.36,2029.48,2107.44,2417.99,3639.13,150,299790
-0.733948,0.923373,0.282793,3,13,0,3.74329,73.2717,0.270017,73.2717,0.270017,0.410441,1,0,0.289997,1,1.12715,1.19391,1.27815,1.2993,1.39789,2.1879,0.302925,0.406435,0.511737,0.535017,0.631523,1.08561,1242.02,1648.18,2047.91,2134.24,2483.47,3919.55,150,299790
0.561069,1,0.282793,2,3,0,0.5902,72.8083,0.293333,72.8083,0.293333,0.40187,1,0,0.319597,1,1.13968,1.21249,1.30381,1.32663,1.43264,2.26832,0.301352,0.4035,0.506958,0.52977,0.624108,1.06425,1263.28,1671.66,2071.07,2157.01,2503.58,3915.05,150,299790
0.591583,1,0.282793,1,1,0,-0.546718,72.8511,0.293079,72.8511,0.293079,0.401964,1,0,0.319269,1,1.13954,1.21229,1.30353,1.32633,1.43226,2.26745,0.30137,0.403532,0.50701,0.529826,0.624188,1.06448,1262.74,1670.99,2070.31,2156.23,2502.74,3914.1,150,299790
1.09258,0.916298,0.282793,3,9,0,0.55617,75.8597,0.35561,75.8597,0.35561,0.378185,1,0,0.402533,1,1.17386,1.26251,1.37187,1.39893,1.5234,2.47091,0.297128,0.395762,0.494596,0.516252,0.605334,1.01352,1275.09,1675.31,2061.05,2143.35,2473.05,3789.81,150,299790
0.541186,0.809703,0.282793,2,7,0,1.09117,77.6251,0.350376,77.6251,0.350376,0.380222,1,0,0.395342,1,1.17096,1.2583,1.36619,1.3929,1.51589,2.4545,0.297484,0.396406,0.495612,0.51736,0.606855,1.01747,1258.02,1653.83,2035.75,2117.29,2444.09,3751.03,150,299790
0.0446453,0.980507,0.282793,3,11,0,0.135711,74.2484,0.286975,74.2484,0.286975,0.404223,1,0,0.311448,1,1.13624,1.20741,1.29682,1.31919,1.4232,2.24666,0.301782,0.404299,0.508254,0.531191,0.626109,1.06994,1246.65,1650.9,2046.95,2132.24,2476.51,3882.05,150,299790
0.713673,0.916705,0.282793,2,3,0,0.68828,73.5756,0.290879,73.5756,0.290879,0.40278,1,0,0.316444,1,1.13835,1.21053,1.30111,1.32376,1.429,2.25998,0.301518,0.403808,0.507458,0.530317,0.624878,1.06644,1255.04,1661.24,2058.78,2144.35,2489.53,3896.67,150,299790
0.0685693,0.860702,0.282793,1,3,0,0.0409803,74.1711,0.286404,74.1711,0.286404,0.404433,1,0,0.310719,1,1.13594,1.20696,1.29619,1.31852,1.42235,2.2447,0.301821,0.404371,0.50837,0.531319,0.626289,1.07045,1246.87,1651.32,2047.61,2132.96,2477.5,3884.46,150,299790
0.0950541,0.714883,0.282793,2,3,0,2.691,74.9203,0.295354,74.9203,0.295354,0.40112,1,0,0.322198,1,1.14077,1.21411,1.30603,1.329,1.43563,2.27516,0.301216,0.403247,0.506548,0.52932,0.623475,1.06247,1246.99,1649.71,2043.38,2128.05,2469.45,3858.77,150,299790
-0.463878,0.855058,0.282793,3,15,0,4.60128,71.6925,0.262296,71.6925,0.262296,0.413246,1,0,0.280366,1,1.12304,1.18779,1.26965,1.29022,1.3863,2.16065,0.303445,0.40741,0.513336,0.536776,0.634026,1.09301,1249.18,1659.25,2063.73,2151.19,2505.42,3967.24,150,299790
0.0506617,0.996785,0.282793,3,11,0,1.82592,78.96,0.396363,78.96,0.396363,0.362011,1,0,0.459914,1,1.19667,1.29533,1.41579,1.44542,1.581,2.5952,0.294361,0.390802,0.486845,0.507817,0.593838,0.984416,1268.86,1659.96,2033.87,2113.29,2430.4,3685.07,150,299790
0.388072,0.958584,0.282793,1,3,0,0.427105,77.9056,0.399994,77.9056,0.399994,0.360542,1,0,0.465148,1,1.19871,1.29825,1.41967,1.44952,1.58607,2.606,0.294115,0.390365,0.486168,0.507082,0.592843,0.981957,1278.82,1672.36,2048.35,2128.2,2446.88,3706.83,150,299790
1.07896,0.970901,0.282793,3,7,0,-0.0615023,77.0182,0.369921,77.0182,0.369921,0.372569,1,0,0.422401,1,1.18184,1.27404,1.38736,1.41534,1.54379,2.51524,0.296156,0.39401,0.491843,0.513253,0.601228,1.00297,1272.65,1669.53,2050.91,2132.15,2457.18,3750.7,150,299790
0.596317,0.902262,0.282793,1,3,0,-0.469406,76.3855,0.377002,76.3855,0.377002,0.369765,1,0,0.432344,1,1.1858,1.27974,1.395,1.42342,1.55382,2.5369,0.295675,0.393147,0.490493,0.511783,0.599224,0.997885,1281.18,1679.45,2061.62,2142.97,2468.23,3760.57,150,299790
1.0648,0.988119,0.282793,2,3,0,-0.465377,76.8878,0.370152,76.8878,0.370152,0.372478,1,0,0.422724,1,1.18197,1.27422,1.38761,1.4156,1.54412,2.51595,0.29614,0.393981,0.491799,0.513204,0.601162,1.0028,1273.83,1671.03,2052.7,2134,2459.27,3753.66,150,299790
1.27552,0.99022,0.282793,3,11,0,-0.739161,75.9732,0.332726,75.9732,0.332726,0.387027,1,0,0.371395,1,1.16119,1.24409,1.34697,1.37251,1.49042,2.39837,0.298683,0.398586,0.499068,0.521133,0.61206,1.0312,1261.77,1662.03,2049.76,2132.72,2465.8,3804.47,150,299790
1.16825,0.936226,0.282793,2,7,0,-0.503465,75.8415,0.352768,75.8415,0.352768,0.379292,1,0,0.398624,1,1.17229,1.26022,1.36878,1.39566,1.51933,2.46201,0.297321,0.396111,0.495147,0.516853,0.606159,1.01566,1273.77,1674.1,2060.18,2142.58,2472.77,3792.44,150,299790
-0.517901,0.605627,0.282793,2,3,0,2.07865,76.967,0.320159,76.967,0.320159,0.391813,1,0,0.354624,1,1.15429,1.23399,1.33323,1.35793,1.47212,2.35763,0.299536,0.400147,0.501559,0.523856,0.615839,1.04137,1246.37,1644.1,2030.52,2113.34,2446.28,3789.6,150,299790
1.08585,1,0.282793,2,3,0,0.258,76.4938,0.336488,76.4938,0.336488,0.385585,1,0,0.376461,1,1.16327,1.24712,1.35107,1.37687,1.49587,2.41044,0.298427,0.39812,0.498327,0.520323,0.610941,1.02822,1259.64,1658.53,2044.6,2127.16,2458.53,3788.84,150,299790
1.34819,1,0.282793,2,3,0,-1.08589,76.1159,0.344233,76.1159,0.344233,0.382602,1,0,0.386956,1,1.16755,1.25335,1.35951,1.38582,1.50706,2.43511,0.297901,0.397163,0.496809,0.518666,0.608653,1.02218,1266.98,1666.75,2053,2135.53,2466.47,3792.2,150,299790
0.187034,0.983264,0.282793,3,9,0,0.154676,72.1318,0.279428,72.1318,0.279428,0.407,1,0,0.30185,1,1.13218,1.2014,1.28851,1.31034,1.41196,2.22069,0.302291,0.405248,0.509799,0.532888,0.628505,1.07681,1258.94,1668.71,2070.97,2157.7,2508.13,3943.28,150,299790
0.194278,0.874353,0.282793,2,7,0,1.94846,73.7475,0.283631,73.7475,0.283631,0.405455,1,0,0.307185,1,1.13444,1.20475,1.29314,1.31527,1.41823,2.23519,0.302008,0.404719,0.508937,0.531941,0.627168,1.07297,1248.38,1653.87,2051.47,2137.15,2483.1,3897.45,150,299790
0.938747,1,0.282793,2,3,0,-0.213912,73.7085,0.309276,73.7085,0.309276,0.395919,1,0,0.340287,1,1.14834,1.22526,1.32131,1.34525,1.45617,2.32179,0.300273,0.401504,0.503736,0.526239,0.61916,1.05045,1266.37,1672.6,2068.31,2153.25,2495.14,3879.54,150,299790
1.02961,0.97016,0.282793,2,3,0,-0.675744,73.9652,0.313417,73.9652,0.313417,0.394361,1,0,0.345722,1,1.1506,1.22858,1.32585,1.35008,1.46225,2.33549,0.299993,0.400987,0.502906,0.525329,0.617891,1.04696,1266.85,1672.42,2067.1,2151.76,2492.4,3869.77,150,299790
0.924411,0.893317,0.282793,3,9,0,-0.196113,77.2782,0.351808,77.2782,0.351808,0.379666,1,0,0.397306,1,1.17175,1.25945,1.36774,1.39455,1.51795,2.459,0.297387,0.396229,0.495333,0.517056,0.606438,1.01639,1261.55,1658.21,2040.83,2122.5,2449.8,3758.24,150,299790
1.02751,1,0.282793,1,1,0,-0.924086,77.174,0.353014,77.174,0.353014,0.379197,1,0,0.398961,1,1.17242,1.26042,1.36905,1.39594,1.51968,2.46278,0.297305,0.396081,0.495099,0.516801,0.606087,1.01547,1263.01,1659.91,2042.66,2124.35,2451.68,3759.83,150,299790
0.276879,0.928984,0.282793,3,15,0,1.19988,73.2331,0.280559,73.2331,0.280559,0.406585,1,0,0.303283,1,1.13279,1.2023,1.28976,1.31167,1.41365,2.2246,0.302215,0.405106,0.509567,0.532633,0.628144,1.07577,1250.42,1657.19,2056.38,2142.43,2490.08,3913.13,150,299790
1.26967,0.967941,0.282793,3,7,0,0.342322,76.0437,0.333862,76.0437,0.333862,0.386592,1,0,0.372923,1,1.16182,1.245,1.34821,1.37383,1.49207,2.40203,0.298606,0.398445,0.498844,0.520888,0.611722,1.0303,1261.83,1661.91,2049.35,2132.24,2464.99,3801.87,150,299790
1.36492,1,0.282793,2,3,0,-1.27106,75.7608,0.33591,75.7608,0.33591,0.385807,1,0,0.375681,1,1.16295,1.24665,1.35044,1.3762,1.49504,2.40859,0.298466,0.398191,0.498441,0.520447,0.611112,1.02868,1265.31,1666.1,2054.06,2137.04,2470.07,3807.31,150,299790
1.36831,0.999843,0.282793,3,11,0,-1.36078,75.7464,0.337759,75.7464,0.337759,0.385097,1,0,0.378176,1,1.16397,1.24814,1.35245,1.37834,1.49771,2.41451,0.298341,0.397963,0.498077,0.520051,0.610564,1.02722,1266.47,1667.28,2055.09,2138.02,2470.79,3806.25,150,299790
1.34105,0.99649,0.282793,2,7,0,-1.15475,76.1625,0.343024,76.1625,0.343024,0.383069,1,0,0.385311,1,1.16688,1.25238,1.35819,1.38442,1.50532,2.43127,0.297983,0.397312,0.497045,0.518924,0.609009,1.02312,1265.95,1665.61,2051.87,2134.4,2465.44,3791.98,150,299790
0.881399,0.913968,0.282793,4,15,0,-0.235928,76.5484,0.332227,76.5484,0.332227,0.387218,1,0,0.370725,1,1.16092,1.24369,1.34642,1.37194,1.4897,2.39677,0.298717,0.398648,0.499166,0.52124,0.612209,1.0316,1256.8,1655.58,2041.92,2124.59,2456.51,3790.73,150,299790
1.15068,1,0.282793,2,3,0,-0.903445,76.4831,0.338516,76.4831,0.338516,0.384806,1,0,0.3792,1,1.16439,1.24875,1.35328,1.37921,1.49881,2.41692,0.298289,0.397869,0.497929,0.519888,0.61034,1.02663,1260.86,1659.75,2045.65,2128.16,2459.22,3787.56,150,299790
1.0725,0.980386,0.282793,1,1,0,-1.03543,76.4949,0.33609,76.4949,0.33609,0.385738,1,0,0.375924,1,1.16305,1.2468,1.35064,1.37641,1.4953,2.40917,0.298454,0.398169,0.498405,0.520409,0.611059,1.02854,1259.41,1658.3,2044.4,2126.98,2458.41,3789.11,150,299790
1.0725,0.679759,0.282793,1,3,0,0.661159,76.4949,0.33609,76.4949,0.33609,0.385738,1,0,0.375924,1,1.16305,1.2468,1.35064,1.37641,1.4953,2.40917,0.298454,0.398169,0.498405,0.520409,0.611059,1.02854,1259.41,1658.3,2044.4,2126.98,2458.41,3789.11,150,299790
1.0826,0.996525,0.282793,3,11,0,-0.866149,74.7684,0.333487,74.7684,0.333487,0.386736,1,0,0.372418,1,1.16161,1.2447,1.3478,1.37339,1.49152,2.40082,0.298631,0.398491,0.498918,0.520969,0.611833,1.0306,1272.18,1675.61,2066.33,2149.93,2485.52,3833.99,150,299790
0.921033,0.983869,0.282793,3,11,0,-0.405552,77.2137,0.349652,77.2137,0.349652,0.380503,1,0,0.394351,1,1.17056,1.25771,1.3654,1.39207,1.51486,2.45222,0.297533,0.396495,0.495752,0.517513,0.607066,1.01802,1260.94,1657.81,2040.8,2122.58,2450.34,3761.42,150,299790
1.19801,0.994446,0.282793,2,3,0,-0.830865,76.8572,0.361094,76.8572,0.361094,0.376041,1,0,0.41011,1,1.17692,1.26693,1.37781,1.40522,1.53123,2.48799,0.296756,0.395089,0.493537,0.515098,0.603752,1.00943,1269.66,1667.19,2049.89,2131.49,2458.22,3761.3,150,299790
0.599627,0.882338,0.282793,2,3,0,-0.315411,76.4878,0.378633,76.4878,0.378633,0.369117,1,0,0.434646,1,1.18671,1.28106,1.39675,1.42528,1.55612,2.54186,0.295564,0.392948,0.490184,0.511446,0.598765,0.996726,1281.08,1679.04,2060.78,2142.03,2466.83,3756.84,150,299790
0.708123,1,0.282793,2,3,0,-0.555345,76.5143,0.376603,76.5143,0.376603,0.369924,1,0,0.431781,1,1.18558,1.27942,1.39457,1.42297,1.55325,2.53568,0.295702,0.393195,0.490569,0.511866,0.599336,0.99817,1279.93,1677.88,2059.78,2141.07,2466.13,3757.75,150,299790
0.562818,0.926783,0.282793,2,3,0,0.146757,76.4763,0.379235,76.4763,0.379235,0.368878,1,0,0.435495,1,1.18705,1.28154,1.3974,1.42597,1.55697,2.54369,0.295523,0.392875,0.490069,0.511322,0.598596,0.9963,1281.46,1679.42,2061.13,2142.36,2467.09,3756.66,150,299790
0.906643,0.988652,0.282793,1,3,0,-0.132922,77.4783,0.378867,77.4783,0.378867,0.369024,1,0,0.434976,1,1.18684,1.28124,1.39701,1.42555,1.55645,2.54257,0.295548,0.39292,0.490139,0.511398,0.598699,0.99656,1273.09,1668.52,2047.83,2128.55,2451.26,3732.91,150,299790
0.796496,0.950782,0.282793,2,3,0,-0.43991,77.8912,0.375885,77.8912,0.375885,0.370209,1,0,0.430771,1,1.18518,1.27884,1.39379,1.42215,1.55224,2.53349,0.295751,0.393283,0.490706,0.512014,0.599539,0.998682,1268.39,1662.88,2041.52,2122.12,2444.44,3725.4,150,299790
-0.282052,0.823796,0.282793,2,3,0,1.11509,77.9676,0.417239,77.9676,0.417239,0.353502,1,0,0.490273,1,1.20844,1.3121,1.43804,1.46893,1.60994,2.65667,0.292947,0.388299,0.482982,0.503624,0.588181,0.970556,1285.18,1677.78,2051.72,2131,2447.03,3692.42,150,299790
-0.994142,0.880234,0.282793,1,1,0,1.00208,77.611,0.425506,77.611,0.425506,0.350089,1,0,0.502476,1,1.21311,1.31873,1.4468,1.47818,1.6213,2.68063,0.292388,0.387316,0.481473,0.501988,0.585983,0.965247,1291.2,1684.27,2058.13,2137.34,2452.9,3694.58,150,299790
0.178584,0.941912,0.282793,2,3,0,1.74925,77.2375,0.398855,77.2375,0.398855,0.361004,1,0,0.463504,1,1.19807,1.29733,1.41845,1.44824,1.58448,2.60262,0.294192,0.390502,0.48638,0.507312,0.593155,0.982726,1283.78,1679.05,2056.77,2136.99,2457.19,3723.47,150,299790
0.772346,1,0.282793,2,3,0,-0.0926565,77.2066,0.383607,77.2066,0.383607,0.367134,1,0,0.441687,1,1.1895,1.28506,1.40211,1.43095,1.56313,2.55693,0.295226,0.392344,0.489242,0.510422,0.597371,0.99322,1277.44,1673.39,2052.85,2133.56,2456.11,3735.78,150,299790
1.28596,0.913636,0.282793,3,15,0,-0.0413324,74.7868,0.321588,74.7868,0.321588,0.391272,1,0,0.356519,1,1.15507,1.23514,1.3348,1.35959,1.47421,2.3623,0.299439,0.399969,0.501275,0.523545,0.615406,1.04019,1265.02,1668.43,2060.23,2144.18,2481.65,3842.59,150,299790
0.220497,0.810967,0.282793,3,7,0,0.449542,77.5678,0.34223,77.5678,0.34223,0.383376,1,0,0.384232,1,1.16644,1.25174,1.35733,1.38351,1.50417,2.42875,0.298037,0.39741,0.497201,0.519093,0.609243,1.02373,1254.16,1650.25,2033.11,2114.94,2443.13,3758.56,150,299790
-0.161595,0.92261,0.282793,1,1,0,0.323894,77.8191,0.342074,77.8191,0.342074,0.383436,1,0,0.384021,1,1.16636,1.25161,1.35716,1.38333,1.50395,2.42826,0.298048,0.397429,0.497231,0.519127,0.609289,1.02385,1252.08,1647.54,2029.81,2111.51,2439.2,3752.69,150,299790
0.538196,0.911363,0.282793,2,3,0,1.42049,78.0362,0.36405,78.0362,0.36405,0.374881,1,0,0.414213,1,1.17856,1.26931,1.38101,1.40862,1.53545,2.49714,0.296555,0.394727,0.492969,0.514478,0.602903,1.00725,1261.62,1656.1,2035.63,2116.53,2440.36,3730.94,150,299790
0.636284,0.903602,0.282793,1,3,0,0.441812,77.2833,0.388416,77.2833,0.388416,0.36521,1,0,0.44853,1,1.1922,1.28893,1.40727,1.43641,1.56988,2.57143,0.2949,0.391762,0.488335,0.509436,0.596033,0.98987,1278.94,1674.52,2053.27,2133.79,2455.46,3730.3,150,299790
