# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = bao_model
# start_datetime = 2023-07-21 15:11:21 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Model3/Data/bao.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmp01ars5w5/z3ukat6_.json
# random
#   seed = 35118
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output3/bao/bao-20230721161121.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,H0,Om,theta.1,theta.2,lambda,yy0.1,yy0.2,yp0.1,yp0.2,S.1.1,S.2.1,S.3.1,S.4.1,S.5.1,S.6.1,S.1.2,S.2.2,S.3.2,S.4.2,S.5.2,S.6.2,dv_theo.1,dv_theo.2,dv_theo.3,dv_theo.4,dv_theo.5,dv_theo.6,rf,c
1.33526,0.971756,0.353286,2,3,0,-1.02748,75.9764,0.336702,75.9764,0.336702,0.385503,1,0,0.376749,1,1.16339,1.24729,1.3513,1.37712,1.49618,2.41113,0.298413,0.398093,0.498285,0.520277,0.610877,1.02805,1263.99,1664.21,2051.55,2134.38,2466.82,3801.37,150,299790
0.533544,0.991063,0.353286,3,11,0,0.0120789,72.7258,0.288818,72.7258,0.288818,0.403542,1,0,0.313804,1,1.13724,1.20888,1.29884,1.32135,1.42594,2.25296,0.301658,0.404067,0.507878,0.530778,0.625527,1.06828,1260.78,1669.25,2069.22,2155.34,2502.84,3920.56,150,299790
1.09035,0.978813,0.353286,3,11,0,0.546289,76.7836,0.343772,76.7836,0.343772,0.38278,1,0,0.386328,1,1.1673,1.25298,1.359,1.38529,1.50639,2.43365,0.297932,0.39722,0.496899,0.518764,0.608789,1.02254,1261.29,1659.35,2043.99,2126.17,2455.77,3776.26,150,299790
1.14225,1,0.353286,2,5,0,-1.00841,76.8934,0.349665,76.8934,0.349665,0.380498,1,0,0.394369,1,1.17056,1.25772,1.36541,1.39208,1.51487,2.45227,0.297532,0.396493,0.49575,0.51751,0.607062,1.01801,1263.54,1661.22,2044.99,2126.94,2455.37,3769.13,150,299790
1.27638,0.959155,0.353286,2,7,0,0.423319,75.5297,0.342578,75.5297,0.342578,0.383241,1,0,0.384705,1,1.16664,1.25202,1.3577,1.38391,1.50467,2.42986,0.298014,0.397367,0.497133,0.519019,0.60914,1.02346,1270.92,1672.24,2060.13,2143.02,2475.49,3807.95,150,299790
1.10212,0.985374,0.353286,3,15,0,-0.747488,77.2052,0.361651,77.2052,0.361651,0.375823,1,0,0.410882,1,1.17723,1.26738,1.37841,1.40586,1.53203,2.48971,0.296718,0.395021,0.49343,0.514981,0.603592,1.00902,1267.12,1663.74,2045.53,2126.94,2452.85,3752.51,150,299790
1.02282,0.967838,0.353286,3,15,0,-0.399892,74.4584,0.327877,74.4584,0.327877,0.38888,1,0,0.364897,1,1.15852,1.24019,1.34167,1.36689,1.48338,2.38273,0.299012,0.399187,0.500026,0.52218,0.613511,1.03508,1271.53,1675.81,2067.87,2151.82,2489,3846.14,150,299790
0.053652,0.990619,0.353286,3,11,0,1.81292,78.8779,0.384789,78.8779,0.384789,0.366662,1,0,0.443366,1,1.19016,1.28601,1.40338,1.43229,1.56479,2.5605,0.295146,0.392201,0.489019,0.510179,0.597041,0.992393,1264.55,1656.3,2031.64,2111.47,2430.46,3695.65,150,299790
0.349158,0.97528,0.353286,2,3,0,0.260057,78.558,0.382932,78.558,0.382932,0.367404,1,0,0.44073,1,1.18912,1.28452,1.40138,1.43018,1.56218,2.55489,0.295272,0.392426,0.489369,0.510561,0.59756,0.993694,1266.26,1658.86,2035.16,2115.2,2435.11,3704.47,150,299790
0.794728,0.971689,0.353286,3,7,0,0.0520852,77.7855,0.365685,77.7855,0.365685,0.374239,1,0,0.416488,1,1.17948,1.27063,1.38278,1.41049,1.53778,2.5022,0.296444,0.394527,0.492655,0.514136,0.602435,1.00605,1264.42,1659.48,2039.44,2120.42,2444.51,3735.63,150,299790
0.920204,0.999682,0.353286,3,7,0,-0.775014,77.2088,0.378233,77.2088,0.378233,0.369276,1,0,0.43408,1,1.18649,1.28073,1.39632,1.42483,1.55556,2.54064,0.295591,0.392997,0.49026,0.511529,0.598878,0.997011,1274.99,1671.12,2051.15,2132.03,2455.39,3739.81,150,299790
0.513624,0.859348,0.353286,1,3,0,0.146997,77.8987,0.358109,77.8987,0.358109,0.37721,1,0,0.405979,1,1.17525,1.26452,1.37458,1.4018,1.52697,2.4787,0.296958,0.395455,0.494113,0.515726,0.604612,1.01165,1259.78,1654.75,2035.22,2116.38,2441.41,3738.69,150,299790
-0.449967,0.951757,0.353286,2,3,0,0.703893,78.6796,0.360667,78.6796,0.360667,0.376208,1,0,0.409518,1,1.17668,1.26658,1.37735,1.40474,1.53063,2.48666,0.296785,0.395142,0.49362,0.515188,0.603874,1.00975,1254.87,1647.84,2026.19,2106.86,2429.91,3718.42,150,299790
0.0153988,1,0.353286,1,1,0,0.459019,78.395,0.361381,78.395,0.361381,0.375929,1,0,0.410508,1,1.17708,1.26716,1.37812,1.40555,1.53164,2.48888,0.296736,0.395054,0.493482,0.515038,0.603669,1.00922,1257.47,1651.12,2030.07,2110.87,2434.38,3724.53,150,299790
1.07462,0.7279,0.353286,3,7,0,2.68265,74.1353,0.304855,74.1353,0.304855,0.397577,1,0,0.334513,1,1.14593,1.22171,1.31646,1.3401,1.44967,2.30708,0.300573,0.402057,0.504626,0.527213,0.620522,1.05422,1259.89,1664.9,2059.86,2144.69,2486.32,3871.82,150,299790
1.26229,0.980007,0.353286,3,11,0,-0.00385946,75.3977,0.340623,75.3977,0.340623,0.383995,1,0,0.382053,1,1.16555,1.25044,1.35558,1.38165,1.50185,2.42364,0.298146,0.397608,0.497515,0.519437,0.609717,1.02498,1270.94,1672.63,2061.05,2144.08,2477.15,3812.73,150,299790
0.725916,0.96207,0.353286,2,7,0,-0.299836,75.0846,0.305596,75.0846,0.305596,0.397299,1,0,0.335479,1,1.14633,1.22231,1.31727,1.34096,1.45076,2.30955,0.300523,0.401964,0.504477,0.52705,0.620293,1.05358,1252.5,1654.98,2047.41,2131.69,2471.07,3847.06,150,299790
0.799449,0.876949,0.353286,1,3,0,0.567376,74.2909,0.329827,74.2909,0.329827,0.388136,1,0,0.367506,1,1.1596,1.24176,1.3438,1.36915,1.48621,2.38904,0.298879,0.398945,0.49964,0.521758,0.612926,1.03351,1274.09,1678.81,2071.12,2155.1,2492.34,3848.92,150,299790
-0.22703,0.909441,0.353286,2,7,0,2.1923,77.8514,0.341872,77.8514,0.341872,0.383514,1,0,0.383746,1,1.16624,1.25145,1.35694,1.38309,1.50365,2.42761,0.298062,0.397454,0.497271,0.51917,0.609348,1.02401,1251.71,1647.09,2029.31,2110.99,2438.65,3752.07,150,299790
1.02272,0.932788,0.353286,2,3,0,1.00627,76.6742,0.338664,76.6742,0.338664,0.384749,1,0,0.3794,1,1.16447,1.24887,1.35344,1.37939,1.49902,2.4174,0.298279,0.397851,0.4979,0.519856,0.610296,1.02651,1259.39,1657.79,2043.2,2125.6,2456.24,3782.79,150,299790
0.940545,0.880062,0.353286,3,9,0,1.01198,75.0161,0.343009,75.0161,0.343009,0.383075,1,0,0.385291,1,1.16687,1.25236,1.35817,1.38441,1.50529,2.43123,0.297984,0.397314,0.497048,0.518927,0.609013,1.02313,1275.44,1678.1,2067.26,2150.41,2483.94,3820.45,150,299790
1.30366,0.956524,0.353286,1,3,0,-0.589659,75.7681,0.330357,75.7681,0.330357,0.387933,1,0,0.368216,1,1.15989,1.24219,1.34438,1.36977,1.48698,2.39075,0.298843,0.398879,0.499536,0.521644,0.612768,1.03309,1262.09,1662.9,2051.37,2134.52,2468.42,3811.34,150,299790
1.2702,0.998377,0.353286,3,15,0,-1.15725,76.4882,0.355591,76.4882,0.355591,0.378193,1,0,0.402506,1,1.17385,1.2625,1.37185,1.3989,1.52337,2.47085,0.29713,0.395764,0.4946,0.516256,0.60534,1.01353,1269.9,1668.5,2052.68,2134.65,2463.01,3774.44,150,299790
0.848669,0.889321,0.353286,1,3,0,-0.494244,76.8956,0.339092,76.8956,0.339092,0.384585,1,0,0.379979,1,1.16471,1.24921,1.35391,1.37988,1.49964,2.41876,0.29825,0.397798,0.497816,0.519765,0.610169,1.02618,1257.84,1655.67,2040.49,2122.76,2452.86,3777.1,150,299790
-0.298846,0.928947,0.353286,2,7,0,0.907249,77.418,0.410689,77.418,0.410689,0.356189,1,0,0.480678,1,1.20474,1.30684,1.43108,1.46158,1.60091,2.63754,0.29339,0.389082,0.484187,0.50493,0.589939,0.974833,1287.11,1681.4,2057.37,2137.13,2455.23,3710.25,150,299790
0.397416,1,0.353286,2,3,0,0.263691,78.4701,0.39408,78.4701,0.39408,0.362932,1,0,0.456634,1,1.19538,1.29349,1.41334,1.44283,1.57781,2.58839,0.294516,0.391077,0.487272,0.508281,0.594466,0.985972,1271.8,1664.2,2039.5,2119.24,2437.66,3698.11,150,299790
1.2781,0.861242,0.353286,3,11,0,2.03196,75.6811,0.327577,75.6811,0.327577,0.388994,1,0,0.364495,1,1.15836,1.23995,1.34134,1.36654,1.48294,2.38176,0.299032,0.399224,0.500086,0.522245,0.613601,1.03532,1261.18,1662.23,2051.19,2134.47,2469,3815.61,150,299790
-0.0390772,0.794751,0.353286,2,7,0,0.970578,75.2812,0.298639,75.2812,0.298639,0.399898,1,0,0.326442,1,1.14255,1.21673,1.30964,1.33284,1.44049,2.28625,0.300994,0.402835,0.505882,0.528589,0.62245,1.05959,1246.27,1648.11,2040.6,2124.97,2465.03,3847.24,150,299790
0.0792441,0.999548,0.353286,3,11,0,0.803182,75.6206,0.371694,75.6206,0.371694,0.371869,1,0,0.424883,1,1.18283,1.27547,1.38927,1.41736,1.54631,2.52068,0.296036,0.393793,0.491504,0.512884,0.600724,1.00169,1285.04,1685.46,2070.11,2152.03,2479.74,3783.35,150,299790
1.12561,1,0.353286,2,7,0,-0.294046,76.833,0.346767,76.833,0.346767,0.381622,1,0,0.390408,1,1.16896,1.25539,1.36226,1.38874,1.51071,2.44313,0.297729,0.39685,0.496314,0.518126,0.60791,1.02023,1262.5,1660.38,2044.6,2126.66,2455.68,3772.79,150,299790
1.28526,0.993704,0.353286,3,15,0,-0.998371,74.9545,0.32872,74.9545,0.32872,0.388559,1,0,0.366023,1,1.15899,1.24087,1.34259,1.36787,1.4846,2.38546,0.298955,0.399083,0.49986,0.521998,0.613258,1.0344,1267.87,1670.82,2061.53,2145.17,2481.11,3832.93,150,299790
0.85515,0.998192,0.353286,3,11,0,-0.645641,77.7411,0.37811,77.7411,0.37811,0.369325,1,0,0.433907,1,1.18642,1.28063,1.39619,1.42469,1.55538,2.54027,0.2956,0.393012,0.490283,0.511554,0.598912,0.997098,1270.62,1665.42,2044.17,2124.78,2447.07,3727.26,150,299790
0.156712,0.776325,0.353286,3,7,0,1.30451,78.8228,0.389829,78.8228,0.389829,0.364643,1,0,0.450547,1,1.19299,1.29007,1.40879,1.43802,1.57187,2.57567,0.294804,0.391591,0.48807,0.509147,0.595641,0.988893,1267.18,1658.87,2033.81,2113.5,2431.85,3693.14,150,299790
0.880925,0.981913,0.353286,3,7,0,0.228267,75.6938,0.358233,75.6938,0.358233,0.377161,1,0,0.406151,1,1.17532,1.26462,1.37471,1.40194,1.52715,2.47909,0.29695,0.39544,0.494089,0.5157,0.604576,1.01156,1277.8,1678.4,2064.28,2146.59,2476.24,3791.89,150,299790
0.72181,0.99859,0.353286,3,15,0,0.00597888,73.8868,0.292977,73.8868,0.292977,0.402002,1,0,0.319138,1,1.13948,1.21221,1.30341,1.32621,1.43211,2.26711,0.301377,0.403545,0.507031,0.529849,0.62422,1.06457,1253.91,1659.32,2055.88,2141.21,2485.33,3887.03,150,299790
0.764641,0.982835,0.353286,3,7,0,-0.52369,73.7474,0.317004,73.7474,0.317004,0.393007,1,0,0.35045,1,1.15256,1.23146,1.32978,1.35426,1.46751,2.34729,0.29975,0.40054,0.502188,0.524544,0.616797,1.04397,1270.95,1677.14,2072.07,2156.74,2497.29,3872.68,150,299790
-0.327802,0.858228,0.353286,3,7,0,0.649419,74.4136,0.351002,74.4136,0.351002,0.379979,1,0,0.396201,1,1.1713,1.2588,1.36687,1.39362,1.51679,2.45647,0.297441,0.396328,0.49549,0.517227,0.606673,1.017,1284.83,1688.96,2078.86,2162.09,2495.67,3829.5,150,299790
1.01213,0.95749,0.353286,2,7,0,1.48793,73.8783,0.311213,73.8783,0.311213,0.395191,1,0,0.342827,1,1.14939,1.22681,1.32343,1.34751,1.45902,2.32821,0.300142,0.401262,0.503347,0.525813,0.618565,1.04881,1266.18,1671.97,2067.06,2151.85,2493.04,3873.68,150,299790
-1.27878,0.59672,0.353286,1,3,0,1.83705,73.2802,0.335668,73.2802,0.335668,0.3859,1,0,0.375355,1,1.16282,1.24646,1.35018,1.37592,1.49468,2.40782,0.298483,0.398221,0.498488,0.520499,0.611184,1.02887,1286.11,1693.54,2087.94,2172.3,2510.88,3870.49,150,299790
0.737558,0.991763,0.353286,2,7,0,1.57401,76.347,0.325401,76.347,0.325401,0.389823,1,0,0.361591,1,1.15716,1.2382,1.33896,1.36402,1.47977,2.37471,0.29918,0.399495,0.500517,0.522716,0.614255,1.03708,1254.48,1653.8,2041.28,2124.27,2457.71,3800.81,150,299790
0.647587,0.982073,0.353286,2,7,0,-0.173665,75.8792,0.36684,75.8792,0.36684,0.373784,1,0,0.418098,1,1.18012,1.27156,1.38403,1.41181,1.53942,2.50576,0.296365,0.394386,0.492433,0.513895,0.602105,1.00521,1280.54,1680.43,2064.95,2146.89,2474.79,3780.72,150,299790
0.703399,0.990007,0.353286,2,3,0,-0.431344,77.2643,0.344589,77.2643,0.344589,0.382465,1,0,0.387439,1,1.16775,1.25364,1.35989,1.38623,1.50757,2.43623,0.297877,0.397119,0.49674,0.51859,0.608549,1.02191,1257.86,1654.68,2038.05,2119.96,2448.41,3764.05,150,299790
1.19503,1,0.353286,2,3,0,-0.7485,76.7705,0.362081,76.7705,0.362081,0.375654,1,0,0.411479,1,1.17747,1.26772,1.37888,1.40636,1.53264,2.49105,0.296689,0.394968,0.493347,0.514891,0.603468,1.0087,1270.86,1668.58,2051.39,2133.01,2459.77,3762.64,150,299790
-0.296064,0.937916,0.353286,3,7,0,0.373232,78.1408,0.419137,78.1408,0.419137,0.352721,1,0,0.493065,1,1.20951,1.31362,1.44005,1.47106,1.61256,2.66219,0.292818,0.388073,0.482635,0.503247,0.587674,0.969329,1284.49,1676.57,2049.89,2129.03,2444.45,3686.96,150,299790
0.164121,0.99025,0.353286,2,7,0,1.30142,77.3256,0.400339,77.3256,0.400339,0.360403,1,0,0.465647,1,1.1989,1.29852,1.42004,1.44991,1.58655,2.60702,0.294091,0.390323,0.486104,0.507012,0.592749,0.981724,1283.68,1678.66,2056.01,2136.13,2455.94,3720.25,150,299790
0.817909,0.98823,0.353286,3,11,0,0.773597,73.4411,0.30582,73.4411,0.30582,0.397216,1,0,0.335771,1,1.14645,1.22249,1.31752,1.34122,1.45109,2.3103,0.300507,0.401936,0.504432,0.527,0.620224,1.05339,1266.38,1673.29,2070,2155.2,2498.27,3889.09,150,299790
0.817909,0.815034,0.353286,1,3,0,0.273064,73.4411,0.30582,73.4411,0.30582,0.397216,1,0,0.335771,1,1.14645,1.22249,1.31752,1.34122,1.45109,2.3103,0.300507,0.401936,0.504432,0.527,0.620224,1.05339,1266.38,1673.29,2070,2155.2,2498.27,3889.09,150,299790
1.18507,0.999616,0.353286,3,15,0,-0.712844,75.9335,0.353697,75.9335,0.353697,0.378931,1,0,0.3999,1,1.1728,1.26097,1.36979,1.39673,1.52066,2.46492,0.297258,0.395997,0.494967,0.516656,0.605889,1.01496,1273.49,1673.56,2059.31,2141.64,2471.48,3789.46,150,299790
1.26518,0.984351,0.353286,2,7,0,-0.957648,75.589,0.344268,75.589,0.344268,0.382589,1,0,0.387003,1,1.16757,1.25338,1.35954,1.38586,1.50711,2.43522,0.297899,0.397158,0.496802,0.518658,0.608643,1.02215,1271.35,1672.49,2060.06,2142.87,2474.94,3805.19,150,299790
1.08344,0.989924,0.353286,3,9,0,-0.892128,74.291,0.305549,74.291,0.305549,0.397317,1,0,0.335417,1,1.1463,1.22227,1.31722,1.34091,1.45069,2.3094,0.300526,0.40197,0.504486,0.52706,0.620308,1.05362,1259.04,1663.64,2058.14,2142.86,2484.03,3867.3,150,299790
1.32611,0.998589,0.353286,3,11,0,-0.919221,75.1952,0.331815,75.1952,0.331815,0.387376,1,0,0.370171,1,1.16069,1.24336,1.34597,1.37146,1.4891,2.39544,0.298745,0.398699,0.499248,0.521329,0.612332,1.03193,1267.66,1669.97,2059.76,2143.17,2478.09,3824.52,150,299790
1.30356,0.997222,0.353286,2,3,0,-1.29293,75.569,0.327092,75.569,0.327092,0.389179,1,0,0.363848,1,1.15809,1.23956,1.34081,1.36598,1.48223,2.38019,0.299065,0.399285,0.500182,0.52235,0.613746,1.03571,1261.82,1663.17,2052.45,2135.81,2470.66,3818.76,150,299790
1.32632,0.975105,0.353286,4,15,0,-0.975732,75.2679,0.324823,75.2679,0.324823,0.390043,1,0,0.360821,1,1.15685,1.23774,1.33833,1.36335,1.47893,2.37283,0.299219,0.399567,0.500632,0.522842,0.614429,1.03755,1262.97,1665.1,2055.37,2138.96,2474.84,3828.01,150,299790
-0.105344,0.811002,0.353286,2,3,0,0.521546,75.7485,0.304518,75.7485,0.304518,0.397703,1,0,0.334074,1,1.14574,1.22144,1.31609,1.3397,1.44917,2.30596,0.300596,0.402099,0.504694,0.527288,0.620626,1.0545,1246.37,1647.1,2037.91,2121.86,2459.94,3831.19,150,299790
