# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = bao_model
# start_datetime = 2023-07-21 15:11:21 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Model3/Data/bao.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmp01ars5w5/z3ukat6_.json
# random
#   seed = 35118
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output3/bao/bao-20230721161121.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,H0,Om,theta.1,theta.2,lambda,yy0.1,yy0.2,yp0.1,yp0.2,S.1.1,S.2.1,S.3.1,S.4.1,S.5.1,S.6.1,S.1.2,S.2.2,S.3.2,S.4.2,S.5.2,S.6.2,dv_theo.1,dv_theo.2,dv_theo.3,dv_theo.4,dv_theo.5,dv_theo.6,rf,c
# Adaptation terminated
# Step size = 0.318335
# Diagonal elements of inverse mass matrix:
# 0.00104139, 0.018858
0.0714967,0.969373,0.318335,2,3,0,-0.0053116,72.5778,0.301454,72.5778,0.301454,0.398848,1,0,0.330089,1,1.14408,1.21899,1.31273,1.33613,1.44465,2.2957,0.300803,0.402482,0.505312,0.527965,0.621575,1.05715,1270.86,1680.07,2079.47,2165.3,2511.08,3915.12,150,299790
0.676156,0.996982,0.318335,3,11,0,1.24183,76.8726,0.334747,76.8726,0.334747,0.386253,1,0,0.374113,1,1.16231,1.24572,1.34917,1.37485,1.49335,2.40486,0.298545,0.398335,0.49867,0.520698,0.611458,1.0296,1255.61,1653.54,2038.83,2121.25,2452.08,3780.94,150,299790
0.611205,0.984605,0.318335,1,1,0,-0.467659,76.9117,0.334329,76.9117,0.334329,0.386413,1,0,0.373551,1,1.16208,1.24538,1.34871,1.37437,1.49274,2.40352,0.298574,0.398387,0.498752,0.520787,0.611583,1.02993,1255.06,1652.89,2038.13,2120.54,2451.36,3780.3,150,299790
1.33709,0.979535,0.318335,2,3,0,-0.437698,76.0219,0.337974,76.0219,0.337974,0.385014,1,0,0.378468,1,1.16409,1.24831,1.35269,1.37859,1.49802,2.4152,0.298326,0.397936,0.498035,0.520004,0.6105,1.02705,1264.32,1664.41,2051.52,2134.29,2466.43,3799.28,150,299790
1.21618,0.998174,0.318335,3,11,0,-1.12224,74.4927,0.318853,74.4927,0.318853,0.392308,1,0,0.352895,1,1.15357,1.23294,1.3318,1.35641,1.47021,2.35336,0.299624,0.400309,0.50182,0.524141,0.616235,1.04244,1265.81,1670,2062.81,2147.01,2485.57,3852.13,150,299790
0.580725,0.987792,0.318335,3,9,0,1.08394,78.253,0.383893,78.253,0.383893,0.36702,1,0,0.442093,1,1.18966,1.28529,1.40241,1.43127,1.56353,2.5578,0.295207,0.39231,0.489188,0.510363,0.597291,0.99302,1269.12,1662.44,2039.35,2119.52,2439.9,3710.85,150,299790
0.576915,0.918424,0.318335,1,3,0,0.105135,77.1825,0.388976,77.1825,0.388976,0.364985,1,0,0.449329,1,1.19251,1.28938,1.40787,1.43705,1.57067,2.57311,0.294862,0.391694,0.48823,0.509322,0.595877,0.989482,1280.01,1675.82,2054.75,2135.31,2457.1,3732.27,150,299790
1.17276,0.999662,0.318335,3,11,0,-0.0936079,75.1298,0.315873,75.1298,0.315873,0.393435,1,0,0.348957,1,1.15194,1.23055,1.32854,1.35294,1.46585,2.34358,0.299826,0.400681,0.502415,0.524792,0.617141,1.04491,1258.67,1661.15,2052.57,2136.52,2474.14,3838.24,150,299790
0.25834,0.750315,0.318335,1,3,0,0.464297,73.9807,0.3328,73.9807,0.3328,0.386999,1,0,0.371495,1,1.16124,1.24415,1.34705,1.3726,1.49053,2.39861,0.298678,0.398577,0.499053,0.521117,0.612038,1.03114,1278.45,1683.99,2076.83,2160.88,2498.34,3854.59,150,299790
0.892041,0.911525,0.318335,3,11,0,1.19413,77.3305,0.379852,77.3305,0.379852,0.368632,1,0,0.436368,1,1.1874,1.28204,1.39807,1.42667,1.55784,2.54556,0.295481,0.3928,0.489952,0.511195,0.598423,0.995863,1274.74,1670.51,2050.07,2130.83,2453.7,3735.68,150,299790
1.27539,0.997499,0.318335,3,15,0,-0.795718,76.5474,0.348188,76.5474,0.348188,0.381071,1,0,0.392349,1,1.16974,1.25653,1.36381,1.39038,1.51275,2.44761,0.297632,0.396675,0.496037,0.517824,0.607494,1.01914,1265.57,1664.16,2048.94,2131.11,2460.51,3778.64,150,299790
0.768846,0.899687,0.318335,2,3,0,-0.528321,77.3796,0.349533,77.3796,0.349533,0.38055,1,0,0.394189,1,1.17049,1.25762,1.36527,1.39193,1.51468,2.45185,0.297541,0.396509,0.495776,0.517538,0.607101,1.01811,1259.55,1655.99,2038.59,2120.29,2447.73,3757.53,150,299790
1.08154,0.998205,0.318335,3,11,0,-0.410873,74.2687,0.32057,74.2687,0.32057,0.391658,1,0,0.355169,1,1.15451,1.23432,1.33368,1.3584,1.47272,2.35897,0.299508,0.400096,0.501477,0.523766,0.615714,1.04103,1268.74,1673.53,2066.77,2151.05,2489.83,3856.55,150,299790
1.08154,0.784868,0.318335,1,3,0,-0.129375,74.2687,0.32057,74.2687,0.32057,0.391658,1,0,0.355169,1,1.15451,1.23432,1.33368,1.3584,1.47272,2.35897,0.299508,0.400096,0.501477,0.523766,0.615714,1.04103,1268.74,1673.53,2066.77,2151.05,2489.83,3856.55,150,299790
0.886858,0.969953,0.318335,3,11,0,0.577883,76.9819,0.342196,76.9819,0.342196,0.383389,1,0,0.384186,1,1.16642,1.25171,1.35729,1.38347,1.50412,2.42864,0.29804,0.397414,0.497207,0.519101,0.609253,1.02376,1258.84,1656.41,2040.71,2122.84,2452.27,3772.66,150,299790
1.16727,0.942548,0.318335,2,7,0,-0.389101,76.5041,0.362228,76.5041,0.362228,0.375597,1,0,0.411682,1,1.17755,1.26784,1.37904,1.40653,1.53285,2.4915,0.296679,0.39495,0.493319,0.51486,0.603426,1.0086,1273.11,1671.51,2054.96,2136.72,2464.01,3768.99,150,299790
0.7808,0.764427,0.318335,2,3,0,0.945424,77.7874,0.364854,77.7874,0.364854,0.374565,1,0,0.415331,1,1.17901,1.26996,1.38188,1.40954,1.53659,2.49963,0.2965,0.394629,0.492814,0.51431,0.602673,1.00666,1264,1659.08,2039.12,2120.12,2444.34,3736.21,150,299790
0.729674,0.944251,0.318335,2,3,0,-0.238255,76.4262,0.374697,76.4262,0.374697,0.37068,1,0,0.429099,1,1.18451,1.27789,1.39251,1.42079,1.55056,2.52987,0.295832,0.393427,0.490932,0.512261,0.599874,0.999531,1279.76,1678.01,2060.33,2141.73,2467.26,3761.34,150,299790
-2.53105,0.783857,0.318335,3,7,0,2.95827,77.7278,0.449954,77.7278,0.449954,0.339843,1,0,0.539163,1,1.22696,1.33829,1.47254,1.50533,1.65452,2.75026,0.29074,0.384435,0.477077,0.497228,0.57962,0.950101,1298.8,1690.24,2061.08,2139.48,2451.39,3673.69,150,299790
-0.888272,1,0.318335,3,7,0,2.59719,79.413,0.377647,79.413,0.377647,0.369509,1,0,0.433254,1,1.18616,1.28026,1.39569,1.42416,1.55473,2.53886,0.295631,0.393068,0.490371,0.51165,0.599042,0.997427,1257.15,1647.84,2022.7,2102.48,2421.48,3688.71,150,299790
-0.231701,0.987972,0.318335,4,15,0,1.60194,73.9871,0.340007,73.9871,0.340007,0.384232,1,0,0.381218,1,1.16521,1.24995,1.3549,1.38094,1.50096,2.42168,0.298188,0.397685,0.497636,0.519569,0.609899,1.02546,1282.49,1687.94,2080.06,2163.88,2500.16,3848.87,150,299790
0.484785,0.994811,0.318335,3,11,0,0.64798,76.8224,0.330237,76.8224,0.330237,0.387979,1,0,0.368055,1,1.15982,1.24209,1.34425,1.36963,1.48681,2.39036,0.298852,0.398894,0.499559,0.52167,0.612804,1.03319,1253.45,1651.54,2037.39,2119.97,2451.63,3785.56,150,299790
0.450889,0.999636,0.318335,3,11,0,-0.317101,74.3935,0.339104,74.3935,0.339104,0.38458,1,0,0.379995,1,1.16471,1.24922,1.35392,1.37989,1.49966,2.4188,0.29825,0.397796,0.497813,0.519762,0.610166,1.02617,1278.53,1682.9,2074.04,2157.67,2493.19,3839.19,150,299790
-1.61679,0.851042,0.318335,3,7,0,1.93044,78.7098,0.344929,78.7098,0.344929,0.382333,1,0,0.387903,1,1.16794,1.25391,1.36026,1.38662,1.50806,2.43731,0.297854,0.397077,0.496673,0.518517,0.608449,1.02164,1246.6,1639.8,2019.66,2100.81,2426.22,3729.55,150,299790
-0.624876,1,0.318335,2,3,0,1.95627,76.7163,0.40414,76.7163,0.40414,0.35886,1,0,0.471148,1,1.20105,1.30158,1.4241,1.4542,1.59183,2.61827,0.293834,0.389866,0.485398,0.506245,0.591713,0.979174,1290.26,1686.62,2065.02,2145.34,2465.83,3731.9,150,299790
0.0655889,1,0.318335,2,3,0,0.823347,77.5093,0.338314,77.5093,0.338314,0.384884,1,0,0.378926,1,1.16428,1.24859,1.35306,1.37898,1.49851,2.41628,0.298303,0.397894,0.497968,0.519932,0.6104,1.02679,1252.49,1648.77,2032.16,2114.14,2443.06,3762.91,150,299790
0.944802,1,0.318335,2,3,0,-0.0748216,75.3572,0.350064,75.3572,0.350064,0.380343,1,0,0.394916,1,1.17078,1.25805,1.36585,1.39254,1.51545,2.45352,0.297505,0.396444,0.495672,0.517426,0.606946,1.01771,1276.38,1678.03,2065.6,2148.35,2480.01,3806.51,150,299790
1.0435,0.923216,0.318335,2,3,0,-0.114583,76.0048,0.325589,76.0048,0.325589,0.389752,1,0,0.361841,1,1.15727,1.23835,1.33917,1.36424,1.48004,2.37532,0.299167,0.399471,0.50048,0.522676,0.614199,1.03693,1257.37,1657.58,2045.9,2129.07,2463.21,3809.09,150,299790
0.521843,0.818658,0.318335,2,7,0,1.46991,72.8973,0.299204,72.8973,0.299204,0.399687,1,0,0.327173,1,1.14286,1.21719,1.31026,1.3335,1.44133,2.28815,0.300955,0.402764,0.505767,0.528464,0.622274,1.0591,1266.59,1674.86,2073.58,2159.29,2504.69,3908.33,150,299790
0.553641,0.970978,0.318335,1,3,0,-0.163004,73.1852,0.285496,73.1852,0.285496,0.404768,1,0,0.30956,1,1.13545,1.20623,1.29519,1.31745,1.421,2.24159,0.301882,0.404485,0.508556,0.531523,0.626577,1.07127,1254.47,1661.56,2060.53,2146.48,2493.44,3910.83,150,299790
0.381216,0.84882,0.318335,3,15,0,1.18368,78.5144,0.39319,78.5144,0.39319,0.363291,1,0,0.455357,1,1.19488,1.29277,1.41239,1.44183,1.57657,2.58574,0.294576,0.391185,0.487439,0.508462,0.594712,0.986581,1271.07,1663.39,2038.68,2118.43,2436.9,3697.75,150,299790
0.346595,0.943261,0.318335,3,15,0,0.851781,74.4679,0.292863,74.4679,0.292863,0.402045,1,0,0.318992,1,1.13942,1.21212,1.30329,1.32608,1.43194,2.26672,0.301384,0.403559,0.507054,0.529875,0.624255,1.06467,1248.99,1652.85,2047.88,2132.88,2475.7,3872.13,150,299790
0.768676,0.827878,0.318335,2,3,0,1.30399,74.4035,0.333183,74.4035,0.333183,0.386852,1,0,0.37201,1,1.16145,1.24446,1.34746,1.37304,1.49108,2.39984,0.298652,0.398529,0.498978,0.521034,0.611924,1.03084,1275.08,1679.48,2071.18,2154.99,2491.44,3843.48,150,299790
0.918726,0.901119,0.318335,2,3,0,0.461545,76.5447,0.333016,76.5447,0.333016,0.386916,1,0,0.371785,1,1.16135,1.24432,1.34728,1.37285,1.49084,2.39931,0.298663,0.39855,0.499011,0.52107,0.611974,1.03097,1257.28,1656.06,2042.34,2124.98,2456.79,3790.22,150,299790
1.33864,0.983906,0.318335,2,7,0,-0.677041,75.5906,0.329753,75.5906,0.329753,0.388164,1,0,0.367407,1,1.15956,1.2417,1.34372,1.36907,1.4861,2.3888,0.298885,0.398954,0.499655,0.521774,0.612949,1.03357,1263.2,1664.47,2053.45,2136.72,2471.1,3816.21,150,299790
1.31938,0.663808,0.318335,2,3,0,1.51182,76.0983,0.348897,76.0983,0.348897,0.380796,1,0,0.393318,1,1.17014,1.25711,1.36458,1.3912,1.51377,2.44985,0.297584,0.396588,0.495899,0.517673,0.607287,1.0186,1269.62,1669.36,2055.18,2137.57,2467.82,3789.08,150,299790
1.31526,0.949148,0.318335,3,11,0,-0.792258,75.1452,0.322906,75.1452,0.322906,0.390772,1,0,0.35827,1,1.15579,1.2362,1.33624,1.36112,1.47613,2.36659,0.299349,0.399805,0.501013,0.523258,0.615008,1.03911,1262.84,1665.3,2056.05,2139.77,2476.23,3832.54,150,299790
1.01607,0.937546,0.318335,2,7,0,-0.25596,76.1853,0.328219,76.1853,0.328219,0.388749,1,0,0.365354,1,1.15871,1.24047,1.34204,1.36729,1.48387,2.38384,0.298989,0.399145,0.499959,0.522106,0.613408,1.03481,1257.44,1657.17,2044.8,2127.79,2461.12,3802.65,150,299790
0.50662,0.947538,0.318335,2,7,0,0.658345,77.5844,0.39468,77.5844,0.39468,0.36269,1,0,0.457496,1,1.19572,1.29397,1.41399,1.44351,1.57865,2.59019,0.294475,0.391005,0.48716,0.508159,0.594301,0.985562,1279.19,1673.77,2051.11,2131.28,2451.4,3718.41,150,299790
-2.13243,0.75266,0.318335,2,7,0,3.06103,78.339,0.331616,78.339,0.331616,0.387452,1,0,0.369905,1,1.16058,1.2432,1.34575,1.37123,1.48881,2.3948,0.298758,0.398723,0.499287,0.521372,0.612391,1.03208,1242.21,1636.47,2018.49,2100.24,2428.5,3748.22,150,299790
-4.6192,0.966882,0.318335,3,11,0,4.83715,72.3141,0.240447,72.3141,0.240447,0.421094,1,0,0.253569,1,1.11152,1.17055,1.2456,1.26453,1.3533,2.08177,0.304908,0.410175,0.517904,0.541809,0.641234,1.11491,1224.86,1631.41,2034.99,2122.6,2478.66,3964.55,150,299790
-5.59473,0.921914,0.318335,2,3,0,5.85996,69.6434,0.286366,69.6434,0.286366,0.404448,1,0,0.310669,1,1.13591,1.20693,1.29614,1.31847,1.4223,2.24457,0.301823,0.404375,0.508378,0.531328,0.626302,1.07049,1286.17,1703.37,2112.16,2200.21,2555.61,4007,150,299790
1.22971,1,0.318335,3,11,0,7.0592,76.5112,0.358871,76.5112,0.358871,0.376912,1,0,0.407033,1,1.17568,1.26514,1.3754,1.40267,1.52806,2.48108,0.296907,0.395362,0.493966,0.515565,0.604392,1.01108,1271.38,1669.84,2053.62,2135.48,2463.28,3771.38,150,299790
1.11496,0.99773,0.318335,2,5,0,-0.871534,76.9433,0.367688,76.9433,0.367688,0.37345,1,0,0.419281,1,1.18059,1.27224,1.38495,1.41278,1.54062,2.50837,0.296308,0.394282,0.49227,0.513718,0.601864,1.00459,1272.19,1669.32,2051.12,2132.47,2458,3754.2,150,299790
1.11013,0.980724,0.318335,3,11,0,0.291229,74.3765,0.30703,74.3765,0.30703,0.396762,1,0,0.33735,1,1.14711,1.22345,1.31885,1.34264,1.45287,2.31433,0.300426,0.401785,0.504188,0.526733,0.619851,1.05236,1259.3,1663.69,2057.84,2142.47,2483.2,3864,150,299790
1.25599,0.925977,0.318335,3,11,0,0.129549,76.4377,0.356604,76.4377,0.356604,0.377797,1,0,0.403903,1,1.17442,1.26331,1.37295,1.40007,1.52482,2.47401,0.297061,0.39564,0.494404,0.516043,0.605046,1.01277,1270.83,1669.54,2053.74,2135.7,2464.01,3774.9,150,299790
1.04479,0.952906,0.318335,1,3,0,-0.943442,75.9277,0.35824,75.9277,0.35824,0.377158,1,0,0.406161,1,1.17533,1.26463,1.37472,1.40195,1.52716,2.47911,0.29695,0.395439,0.494088,0.515698,0.604574,1.01155,1275.87,1675.85,2061.15,2143.33,2472.48,3786.12,150,299790
0.638626,0.972168,0.318335,2,3,0,-0.505216,77.6074,0.352474,77.6074,0.352474,0.379407,1,0,0.398219,1,1.17212,1.25999,1.36846,1.39532,1.51891,2.46109,0.297341,0.396147,0.495204,0.516915,0.606244,1.01588,1259.25,1655.07,2036.82,2118.3,2444.81,3749.87,150,299790
-1.09255,0.99725,0.318335,3,7,0,1.2139,78.9462,0.441574,78.9462,0.441574,0.343381,1,0,0.526486,1,1.22221,1.3316,1.46375,1.49606,1.64319,2.72659,0.291304,0.385418,0.478573,0.498846,0.581778,0.955202,1286.07,1675,2043.94,2121.99,2432.67,3651.78,150,299790
0.274562,0.790757,0.318335,2,3,0,3.08353,78.2072,0.40408,78.2072,0.40408,0.358884,1,0,0.471061,1,1.20101,1.30153,1.42404,1.45414,1.59175,2.61809,0.293838,0.389874,0.485409,0.506257,0.591729,0.979214,1278.06,1670.68,2045.5,2125.07,2442.54,3696.71,150,299790
-0.0369063,0.928619,0.318335,3,7,0,0.353156,77.5817,0.407796,77.5817,0.407796,0.357371,1,0,0.47646,1,1.20311,1.30452,1.428,1.45832,1.5969,2.62904,0.293586,0.389428,0.484721,0.50551,0.590721,0.976743,1284.62,1678.63,2054.54,2134.3,2452.49,3708.57,150,299790
-5.64134,0.768984,0.318335,3,11,0,8.39266,68.7914,0.269104,68.7914,0.269104,0.410773,1,0,0.288854,1,1.12666,1.19319,1.27715,1.29822,1.39652,2.1847,0.302987,0.40655,0.511926,0.535225,0.631818,1.08647,1280.52,1699.45,2111.87,2200.95,2561.37,4044.04,150,299790
-1.19937,1,0.318335,2,3,0,4.84129,70.3134,0.259694,70.3134,0.259694,0.414187,1,0,0.277139,1,1.12166,1.18573,1.26678,1.28717,1.38238,2.1514,0.303619,0.407738,0.513877,0.537371,0.634874,1.09554,1259.02,1672.86,2081.35,2169.72,2527.77,4007.2,150,299790
-1.34353,0.994502,0.318335,2,3,0,1.39683,70.1719,0.258794,70.1719,0.258794,0.414512,1,0,0.276026,1,1.12118,1.18501,1.26579,1.28611,1.38103,2.14819,0.30368,0.407852,0.514064,0.537578,0.635169,1.09642,1259.5,1673.69,2082.63,2171.11,2529.67,4011.79,150,299790
-1.34342,1,0.318335,2,3,0,1.48407,70.5888,0.247932,70.5888,0.247932,0.41842,1,0,0.262674,1,1.11545,1.17644,1.25384,1.27334,1.36464,2.1091,0.304408,0.409227,0.516332,0.540076,0.638743,1.10724,1246.37,1658.49,2066.68,2155.17,2514.36,4007.3,150,299790
0.897808,0.955009,0.318335,3,15,0,1.94165,76.9579,0.341901,76.9579,0.341901,0.383502,1,0,0.383786,1,1.16626,1.25147,1.35697,1.38313,1.5037,2.42771,0.29806,0.397451,0.497265,0.519164,0.60934,1.02399,1258.87,1656.51,2040.9,2123.05,2452.57,3773.46,150,299790
0.864743,0.993735,0.318335,2,3,0,-0.749122,75.6541,0.35785,75.6541,0.35785,0.37731,1,0,0.405623,1,1.17511,1.26432,1.3743,1.4015,1.5266,2.4779,0.296976,0.395487,0.494163,0.51578,0.604686,1.01184,1277.94,1678.65,2064.67,2147.01,2476.8,3793.16,150,299790
1.27979,0.9699,0.318335,2,3,0,-0.50674,75.4355,0.340524,75.4355,0.340524,0.384033,1,0,0.381918,1,1.1655,1.25036,1.35547,1.38154,1.50171,2.42333,0.298153,0.397621,0.497535,0.519458,0.609746,1.02506,1270.58,1672.17,2060.5,2143.51,2476.51,3811.87,150,299790
1.16666,0.999925,0.318335,2,7,0,-1.04462,76.9124,0.352207,76.9124,0.352207,0.379511,1,0,0.397854,1,1.17197,1.25977,1.36817,1.39501,1.51852,2.46025,0.297359,0.39618,0.495256,0.516972,0.606322,1.01608,1264.71,1662.29,2045.76,2127.62,2455.61,3766.74,150,299790
-1.92981,0.600073,0.318335,2,7,0,3.23734,77.4202,0.315792,77.4202,0.315792,0.393465,1,0,0.34885,1,1.15189,1.23048,1.32845,1.35285,1.46573,2.34331,0.299832,0.400691,0.502431,0.524809,0.617166,1.04498,1240.12,1636.68,2022.37,2105.08,2437.76,3781.89,150,299790
1.07224,0.779017,0.318335,2,7,0,4.29067,76.4059,0.364843,76.4059,0.364843,0.37457,1,0,0.415316,1,1.17901,1.26995,1.38187,1.40952,1.53658,2.4996,0.296501,0.39463,0.492816,0.514312,0.602676,1.00667,1275.21,1673.79,2057.21,2138.93,2466.03,3769.37,150,299790
1.07073,0.993652,0.318335,4,15,0,-0.822074,75.6376,0.320136,75.6376,0.320136,0.391822,1,0,0.354594,1,1.15427,1.23397,1.33321,1.3579,1.47209,2.35755,0.299537,0.40015,0.501564,0.523861,0.615845,1.04138,1257.11,1658.27,2048.02,2131.55,2467.38,3822.31,150,299790
1.22622,1,0.318335,1,1,0,-1.09827,75.4449,0.321843,75.4449,0.321843,0.391175,1,0,0.356857,1,1.15521,1.23534,1.33507,1.35988,1.47458,2.36313,0.299421,0.399937,0.501224,0.523489,0.615329,1.03998,1259.72,1661.39,2051.48,2135.07,2471.04,3825.83,150,299790
0.510759,0.971755,0.318335,2,7,0,0.694904,77.8026,0.395673,77.8026,0.395673,0.36229,1,0,0.458923,1,1.19628,1.29477,1.41505,1.44464,1.58004,2.59315,0.294408,0.390885,0.486974,0.507957,0.594028,0.984885,1277.84,1671.83,2048.54,2128.57,2448.1,3712.51,150,299790
1.31457,0.999626,0.318335,3,15,0,-0.468452,76.3606,0.346209,76.3606,0.346209,0.381838,1,0,0.389647,1,1.16865,1.25494,1.36166,1.3881,1.5099,2.44136,0.297767,0.396919,0.496423,0.518245,0.608073,1.02066,1266.04,1665.15,2050.59,2132.92,2463.03,3784.7,150,299790
0.964429,0.968214,0.318335,2,7,0,-0.835752,76.5321,0.370059,76.5321,0.370059,0.372515,1,0,0.422594,1,1.18192,1.27415,1.38751,1.4155,1.54399,2.51566,0.296147,0.393993,0.491817,0.513224,0.601189,1.00287,1276.7,1674.81,2057.36,2138.86,2464.88,3762.32,150,299790
0.859977,0.99719,0.318335,3,9,0,-0.600134,73.403,0.29951,73.403,0.29951,0.399573,1,0,0.327569,1,1.14302,1.21743,1.31059,1.33385,1.44178,2.28918,0.300935,0.402726,0.505705,0.528396,0.622179,1.05883,1262.48,1669.38,2066.71,2152.12,2496.3,3894.81,150,299790
0.555137,0.83138,0.318335,3,15,0,0.942367,75.9093,0.369244,75.9093,0.369244,0.372836,1,0,0.421454,1,1.18146,1.27349,1.38663,1.41456,1.54283,2.51316,0.296202,0.394092,0.491973,0.513394,0.60142,1.00346,1281.46,1681.2,2065.39,2147.23,2474.7,3778.13,150,299790
0.519245,0.985576,0.318335,2,7,0,0.198763,76.2534,0.320142,76.2534,0.320142,0.39182,1,0,0.354601,1,1.15428,1.23398,1.33321,1.35791,1.4721,2.35757,0.299537,0.400149,0.501563,0.52386,0.615844,1.04138,1252.09,1651.66,2039.85,2123.05,2457.53,3807.06,150,299790
0.888775,0.999521,0.318335,2,5,0,-0.468081,75.8287,0.319225,75.8287,0.319225,0.392167,1,0,0.353387,1,1.15377,1.23324,1.33221,1.35684,1.47076,2.35457,0.299599,0.400263,0.501745,0.52406,0.616122,1.04213,1254.99,1655.65,2045,2128.46,2464.01,3818.24,150,299790
1.01102,0.998116,0.318335,2,7,0,-0.466199,74.0099,0.315932,74.0099,0.315932,0.393412,1,0,0.349035,1,1.15197,1.2306,1.3286,1.35301,1.46594,2.34377,0.299822,0.400673,0.502403,0.524779,0.617123,1.04486,1268.06,1673.53,2067.86,2152.42,2492.55,3866.72,150,299790
0.74202,0.971351,0.318335,3,9,0,-0.362885,77.1188,0.383723,77.1188,0.383723,0.367088,1,0,0.441851,1,1.18957,1.28515,1.40223,1.43108,1.56329,2.55728,0.295219,0.39233,0.48922,0.510398,0.597339,0.993139,1278.21,1674.38,2054.03,2134.79,2457.5,3737.79,150,299790
0.315427,0.917876,0.318335,1,1,0,-0.314706,76.8557,0.390454,76.8557,0.390454,0.364392,1,0,0.451441,1,1.19334,1.29057,1.40946,1.43873,1.57274,2.57755,0.294762,0.391515,0.487952,0.50902,0.595468,0.988461,1283.34,1679.92,2059.48,2140.16,2462.41,3738.96,150,299790
0.575145,0.990242,0.318335,3,11,0,0.724552,72.9055,0.297177,72.9055,0.297177,0.400442,1,0,0.324551,1,1.14176,1.21556,1.30803,1.33113,1.43833,2.28132,0.301093,0.403018,0.506178,0.528914,0.622906,1.06087,1265.12,1673.33,2072.19,2157.95,2503.67,3909.63,150,299790
0.50832,0.995201,0.318335,2,3,0,-0.471499,72.8331,0.297443,72.8331,0.297443,0.400343,1,0,0.324895,1,1.1419,1.21578,1.30832,1.33144,1.43873,2.28222,0.301075,0.402985,0.506124,0.528855,0.622823,1.06064,1265.93,1674.34,2073.37,2159.17,2505.02,3911.34,150,299790
0.260784,0.975016,0.318335,2,3,0,-0.202176,73.7082,0.284115,73.7082,0.284115,0.405277,1,0,0.307801,1,1.1347,1.20513,1.29367,1.31584,1.41895,2.23685,0.301975,0.404658,0.508838,0.531833,0.627014,1.07252,1249.07,1654.68,2052.35,2138.03,2484,3898.12,150,299790
0.608037,1,0.318335,1,1,0,-0.315022,73.6795,0.289244,73.6795,0.289244,0.403384,1,0,0.314349,1,1.13747,1.20922,1.29931,1.32185,1.42657,2.25441,0.301629,0.404014,0.507791,0.530683,0.625393,1.0679,1253.01,1658.88,2056.26,2141.81,2487.02,3895.15,150,299790
-0.895845,0.658044,0.318335,2,3,0,2.71316,73.2806,0.268808,73.2806,0.268808,0.410881,1,0,0.288483,1,1.1265,1.19295,1.27682,1.29788,1.39608,2.18366,0.303007,0.406587,0.511987,0.535292,0.631914,1.08675,1241,1647.06,2046.84,2133.19,2482.6,3920.16,150,299790
-0.297746,0.999069,0.318335,3,7,0,1.17856,74.1769,0.282827,74.1769,0.282827,0.405751,1,0,0.306162,1,1.13401,1.2041,1.29225,1.31433,1.41703,2.23242,0.302062,0.40482,0.509102,0.532122,0.627423,1.0737,1244.23,1648.52,2045.05,2130.5,2475.59,3886.88,150,299790
0.678047,0.953396,0.318335,2,3,0,0.571269,73.0262,0.291368,73.0262,0.291368,0.402599,1,0,0.317071,1,1.13861,1.21092,1.30165,1.32433,1.42973,2.26164,0.301485,0.403747,0.507358,0.530208,0.624725,1.066,1260.03,1667.75,2066.73,2152.6,2498.98,3910.73,150,299790
-0.292398,0.979682,0.318335,3,7,0,0.477642,71.4706,0.267346,71.4706,0.267346,0.411413,1,0,0.286655,1,1.12572,1.19179,1.27521,1.29616,1.39388,2.17851,0.303105,0.406772,0.512289,0.535625,0.632386,1.08815,1255.22,1666.23,2071.05,2158.52,2512.49,3969.81,150,299790
1.11873,0.992572,0.318335,3,15,0,0.926023,74.2678,0.307213,74.2678,0.307213,0.396693,1,0,0.337589,1,1.14721,1.2236,1.31905,1.34285,1.45314,2.31494,0.300413,0.401762,0.504151,0.526693,0.619794,1.0522,1260.32,1665.01,2059.43,2144.11,2485.07,3866.65,150,299790
0.844647,0.909127,0.318335,2,3,0,-0.702675,73.8186,0.316599,73.8186,0.316599,0.393161,1,0,0.349915,1,1.15234,1.23113,1.32933,1.35379,1.46692,2.34596,0.299777,0.40059,0.502269,0.524633,0.61692,1.04431,1270.09,1676.09,2070.86,2155.51,2495.96,3871.14,150,299790
