# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = bao_model
# start_datetime = 2023-07-25 13:30:46 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Model3/Data/bao.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpk2mlqffo/go02ozrp.json
# random
#   seed = 89813
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/output3/bao/bao-20230725143046.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,H0,Om,theta.1,theta.2,lambda,yy0.1,yy0.2,yp0.1,yp0.2,S.1.1,S.2.1,S.3.1,S.4.1,S.5.1,S.6.1,S.1.2,S.2.2,S.3.2,S.4.2,S.5.2,S.6.2,dv_theo.1,dv_theo.2,dv_theo.3,dv_theo.4,dv_theo.5,dv_theo.6,rf,c
1.16278,0.995853,0.468417,3,11,0,-0.908844,76.7718,0.346864,76.7718,0.346864,0.381584,1,0,0.39054,1,1.16901,1.25547,1.36237,1.38886,1.51085,2.44343,0.297722,0.396838,0.496296,0.518106,0.607882,1.02016,1263.04,1661.08,2045.44,2127.53,2456.67,3774.2,150,299790
0.590721,0.926474,0.468417,2,3,0,-0.500422,76.9532,0.334837,76.9532,0.334837,0.386219,1,0,0.374235,1,1.16236,1.24579,1.34927,1.37496,1.49348,2.40515,0.298539,0.398324,0.498652,0.520678,0.611431,1.02952,1255.01,1652.73,2037.82,2120.2,2450.84,3778.92,150,299790
1.35633,0.962079,0.468417,2,3,0,-0.37198,75.9715,0.343063,75.9715,0.343063,0.383054,1,0,0.385365,1,1.1669,1.25241,1.35823,1.38447,1.50537,2.4314,0.297981,0.397307,0.497038,0.518915,0.608997,1.02308,1267.54,1667.69,2054.42,2137.06,2468.5,3796.65,150,299790
1.18638,0.931771,0.468417,2,3,0,-1.06091,76.068,0.330917,76.068,0.330917,0.38772,1,0,0.368966,1,1.1602,1.24264,1.34499,1.37042,1.48779,2.39255,0.298806,0.39881,0.499425,0.521523,0.6126,1.03264,1259.95,1659.98,2047.65,2130.61,2463.78,3803.5,150,299790
0.691107,0.993578,0.468417,2,7,0,-0.132425,73.0793,0.297923,73.0793,0.297923,0.400165,1,0,0.325515,1,1.14216,1.21616,1.30885,1.332,1.43944,2.28383,0.301042,0.402925,0.506027,0.528748,0.622673,1.06022,1264.15,1671.9,2070.23,2155.87,2501.06,3904.49,150,299790
0.17196,0.904475,0.468417,2,5,0,0.359671,72.1089,0.278965,72.1089,0.278965,0.40717,1,0,0.301264,1,1.13194,1.20103,1.288,1.3098,1.41127,2.21909,0.302323,0.405307,0.509894,0.532992,0.628652,1.07724,1258.79,1668.6,2070.95,2157.71,2508.28,3944.23,150,299790
-0.439338,0.996707,0.468417,2,3,0,0.475144,71.4104,0.263042,71.4104,0.263042,0.412975,1,0,0.281292,1,1.12343,1.18838,1.27047,1.2911,1.38742,2.1633,0.303395,0.407315,0.513181,0.536606,0.633783,1.09228,1252.23,1663.15,2068.37,2155.98,2510.78,3974.44,150,299790
0.0853549,0.782177,0.468417,2,3,0,1.17063,72.4619,0.273528,72.4619,0.273528,0.40916,1,0,0.294404,1,1.12902,1.1967,1.28202,1.30342,1.40314,2.20018,0.302689,0.405992,0.511013,0.534221,0.630393,1.0823,1251.6,1660.17,2061.89,2148.6,2499.19,3938.62,150,299790
-1.15976,0.924709,0.468417,2,7,0,1.45259,70.463,0.264799,70.463,0.264799,0.412338,1,0,0.283479,1,1.12437,1.18977,1.27241,1.29317,1.39006,2.16952,0.303276,0.407093,0.512817,0.536205,0.633212,1.09059,1261.95,1675.7,2083.5,2171.65,2528.52,3999.48,150,299790
-1.74058,0.977434,0.468417,1,3,0,2.30031,69.7637,0.254567,69.7637,0.254567,0.416037,1,0,0.27081,1,1.11895,1.18167,1.26114,1.28114,1.37466,2.13306,0.303963,0.408387,0.514945,0.538547,0.636554,1.10059,1259.49,1674.55,2084.86,2173.71,2533.96,4026.21,150,299790
-3.62517,1,0.468417,2,3,0,3.74917,68.2961,0.221095,68.2961,0.221095,0.42794,1,0,0.230391,1,1.10147,1.15543,1.22434,1.24178,1.32387,2.00955,0.306197,0.41263,0.521999,0.54633,0.647772,1.13562,1240.58,1656.44,2071.74,2162.24,2531.27,4089.17,150,299790
-1.1735,0.890923,0.468417,2,7,0,5.09766,70.4227,0.263671,70.4227,0.263671,0.412747,1,0,0.282075,1,1.12377,1.18888,1.27116,1.29184,1.38836,2.16553,0.303352,0.407236,0.513051,0.536462,0.633578,1.09168,1261.38,1675.17,2083.15,2171.35,2528.5,4001.39,150,299790
-3.26951,0.735804,0.468417,2,7,0,4.02988,69.867,0.228681,69.867,0.228681,0.425267,1,0,0.239415,1,1.1054,1.16134,1.23267,1.2507,1.33543,2.03814,0.305693,0.411667,0.520388,0.544551,0.645192,1.12735,1234.46,1646.67,2057.34,2146.69,2510.56,4039.42,150,299790
0.806582,0.988026,0.468417,3,11,0,3.30691,77.3389,0.349503,77.3389,0.349503,0.380561,1,0,0.394147,1,1.17047,1.25759,1.36524,1.3919,1.51464,2.45175,0.297543,0.396513,0.495781,0.517545,0.60711,1.01814,1259.86,1656.41,2039.11,2120.83,2448.36,3758.53,150,299790
0.89179,0.983294,0.468417,2,7,0,0.351857,73.6555,0.309862,73.6555,0.309862,0.395699,1,0,0.341055,1,1.14866,1.22573,1.32195,1.34594,1.45703,2.32373,0.300234,0.401431,0.503619,0.52611,0.61898,1.04995,1267.2,1673.58,2069.38,2154.33,2496.25,3880.47,150,299790
0.960681,0.72115,0.468417,2,7,0,1.02545,74.9308,0.340642,74.9308,0.340642,0.383988,1,0,0.382078,1,1.16556,1.25046,1.3556,1.38167,1.50188,2.4237,0.298145,0.397606,0.497512,0.519433,0.609711,1.02497,1274.85,1677.77,2067.38,2150.66,2484.75,3824.41,150,299790
0.710261,0.960051,0.468417,3,11,0,-0.210877,77.167,0.385142,77.167,0.385142,0.366521,1,0,0.443868,1,1.19036,1.2863,1.40376,1.43269,1.56529,2.56157,0.295122,0.392158,0.488952,0.510107,0.596943,0.992147,1278.45,1674.44,2053.83,2134.51,2456.92,3735.56,150,299790
0.445163,0.827564,0.468417,2,3,0,0.780891,76.192,0.376631,76.192,0.376631,0.369913,1,0,0.431822,1,1.18559,1.27944,1.3946,1.423,1.55329,2.53577,0.2957,0.393192,0.490564,0.51186,0.599328,0.99815,1282.61,1681.39,2064.08,2145.54,2471.27,3765.56,150,299790
0.17417,0.977264,0.468417,2,7,0,0.732906,76.2037,0.314672,76.2037,0.314672,0.393888,1,0,0.347374,1,1.15128,1.22958,1.32722,1.35154,1.46409,2.33963,0.299908,0.40083,0.502655,0.525054,0.617507,1.04591,1249.15,1648.81,2037.62,2121.01,2456.47,3812.37,150,299790
0.637118,1,0.468417,1,1,0,-0.120794,76.2026,0.321091,76.2026,0.321091,0.39146,1,0,0.35586,1,1.1548,1.23474,1.33425,1.35901,1.47348,2.36067,0.299472,0.400031,0.501374,0.523653,0.615556,1.0406,1253.08,1652.78,2041.01,2124.21,2458.65,3807.6,150,299790
0.556299,0.999405,0.468417,3,11,0,-0.399297,77.9647,0.361922,77.9647,0.361922,0.375717,1,0,0.411258,1,1.17738,1.2676,1.37871,1.40618,1.53242,2.49055,0.296699,0.394988,0.493378,0.514924,0.603514,1.00882,1261.15,1655.86,2035.78,2116.78,2441.09,3734.24,150,299790
0.473784,0.707058,0.468417,3,11,0,2.33159,72.8485,0.283055,72.8485,0.283055,0.405667,1,0,0.306452,1,1.13413,1.20429,1.2925,1.31459,1.41737,2.2332,0.302047,0.404792,0.509055,0.532071,0.627351,1.07349,1255.53,1663.45,2063.51,2149.72,2497.86,3921.5,150,299790
0.0648226,0.742054,0.468417,2,3,0,0.789355,72.7197,0.274233,72.7197,0.274233,0.408903,1,0,0.295291,1,1.1294,1.19726,1.28279,1.30424,1.4042,2.20264,0.302642,0.405903,0.510867,0.534061,0.630167,1.08164,1249.95,1657.84,2058.82,2145.36,2495.22,3931.23,150,299790
0.720789,0.998282,0.468417,3,7,0,0.394815,73.3774,0.2905,73.3774,0.2905,0.40292,1,0,0.315958,1,1.13814,1.21023,1.30069,1.32332,1.42844,2.25869,0.301544,0.403856,0.507535,0.530402,0.624998,1.06677,1256.44,1663.17,2061.27,2146.96,2492.67,3902.13,150,299790
0.624749,0.976497,0.468417,1,1,0,-0.616133,73.4015,0.287972,73.4015,0.287972,0.403855,1,0,0.312721,1,1.13678,1.20821,1.29791,1.32035,1.42468,2.25007,0.301715,0.404173,0.50805,0.530968,0.625794,1.06904,1254.43,1661.02,2059.24,2144.98,2491.04,3903.34,150,299790
0.960636,0.990823,0.468417,3,11,0,-0.313805,77.4483,0.375461,77.4483,0.375461,0.370377,1,0,0.430174,1,1.18494,1.2785,1.39334,1.42167,1.55164,2.5322,0.29578,0.393334,0.490786,0.512102,0.599658,0.998984,1271.77,1667.38,2047.13,2127.97,2451.26,3736.21,150,299790
1.16687,0.971846,0.468417,2,7,0,-0.646817,76.2405,0.359061,76.2405,0.359061,0.376837,1,0,0.407296,1,1.17578,1.26529,1.37561,1.40289,1.52833,2.48167,0.296894,0.395338,0.493929,0.515525,0.604337,1.01094,1273.7,1672.86,2057.29,2139.28,2467.63,3777.83,150,299790
1.25097,1,0.468417,2,7,0,-1.1418,76.1426,0.335042,76.1426,0.335042,0.38614,1,0,0.37451,1,1.16247,1.24595,1.34949,1.37519,1.49378,2.40581,0.298525,0.398299,0.498612,0.520634,0.611371,1.02936,1261.69,1661.5,2048.58,2131.38,2463.73,3798.54,150,299790
1.06629,0.997058,0.468417,2,7,0,-0.553926,77.0672,0.370684,77.0672,0.370684,0.372268,1,0,0.423469,1,1.18227,1.27465,1.38818,1.41621,1.54488,2.51758,0.296104,0.393916,0.491697,0.513094,0.601011,1.00242,1272.62,1669.35,2050.52,2131.71,2456.53,3748.95,150,299790
1.05725,0.975957,0.468417,1,3,0,-0.884518,76.5743,0.367516,76.5743,0.367516,0.373518,1,0,0.41904,1,1.1805,1.2721,1.38476,1.41259,1.54038,2.50784,0.296319,0.394303,0.492304,0.513754,0.601913,1.00472,1275.13,1673.2,2055.93,2137.47,2463.8,3763.24,150,299790
1.20122,1,0.468417,3,7,0,-0.987214,74.7416,0.328128,74.7416,0.328128,0.388784,1,0,0.365232,1,1.15866,1.24039,1.34194,1.36718,1.48374,2.38354,0.298995,0.399156,0.499977,0.522126,0.613436,1.03488,1269.3,1672.82,2064.13,2147.91,2484.42,3838.76,150,299790
0.652619,0.968666,0.468417,2,7,0,-0.361285,74.2946,0.295338,74.2946,0.295338,0.401126,1,0,0.322178,1,1.14076,1.21409,1.30601,1.32898,1.43561,2.27511,0.301217,0.403249,0.506551,0.529323,0.62348,1.06248,1252.15,1656.53,2051.83,2136.86,2479.67,3874.77,150,299790
0.670561,0.925893,0.468417,2,7,0,1.00702,75.3207,0.355304,75.3207,0.355304,0.378305,1,0,0.402111,1,1.17369,1.26226,1.37153,1.39857,1.52296,2.46995,0.297149,0.3958,0.494656,0.516317,0.605423,1.01375,1279.42,1681.06,2068.19,2150.79,2481.7,3803.39,150,299790
-0.601704,0.930899,0.468417,3,9,0,1.52059,78.8463,0.42972,78.8463,0.42972,0.348339,1,0,0.508735,1,1.21549,1.32211,1.45126,1.48289,1.62706,2.69276,0.292103,0.386816,0.480708,0.501159,0.584872,0.962578,1282.72,1672.52,2043.02,2121.48,2434,3662.8,150,299790
-0.309309,1,0.468417,2,3,0,0.602518,78.6849,0.42182,78.6849,0.42182,0.351614,1,0,0.497022,1,1.21103,1.31578,1.4429,1.47406,1.61624,2.66997,0.292637,0.387754,0.482145,0.502716,0.58696,0.967602,1281.12,1671.72,2043.47,2122.25,2436.21,3672.37,150,299790
-1.55657,0.588973,0.468417,2,5,0,4.32301,75.8998,0.399414,75.8998,0.399414,0.360777,1,0,0.464311,1,1.19838,1.29778,1.41905,1.44887,1.58526,2.60428,0.294154,0.390434,0.486276,0.507199,0.593002,0.982348,1295.12,1693.79,2074.71,2155.61,2478.5,3755.25,150,299790
0.0654056,1,0.468417,1,1,0,1.19107,76.3996,0.387258,76.3996,0.387258,0.365674,1,0,0.446879,1,1.19155,1.288,1.40603,1.4351,1.56826,2.56794,0.294979,0.391902,0.488553,0.509673,0.596354,0.990673,1285.71,1683.57,2064.6,2145.62,2469.29,3752.39,150,299790
-0.576821,0.881699,0.468417,2,3,0,0.967092,77.5758,0.331259,77.5758,0.331259,0.387589,1,0,0.369426,1,1.16039,1.24291,1.34536,1.37081,1.48829,2.39365,0.298782,0.398768,0.499357,0.521449,0.612498,1.03237,1248.02,1644.19,2028.09,2110.25,2440.15,3766.62,150,299790
1.11292,0.994828,0.468417,2,7,0,0.647041,76.176,0.330657,76.176,0.330657,0.387819,1,0,0.368618,1,1.16005,1.24243,1.34471,1.37012,1.48742,2.39171,0.298823,0.398842,0.499476,0.521579,0.612678,1.03285,1258.92,1658.67,2046.09,2129.01,2461.98,3801.04,150,299790
1.11292,0.785696,0.468417,1,1,0,-0.554101,76.176,0.330657,76.176,0.330657,0.387819,1,0,0.368618,1,1.16005,1.24243,1.34471,1.37012,1.48742,2.39171,0.298823,0.398842,0.499476,0.521579,0.612678,1.03285,1258.92,1658.67,2046.09,2129.01,2461.98,3801.04,150,299790
1.23502,1,0.468417,2,3,0,-1.11765,75.1611,0.33679,75.1611,0.33679,0.385469,1,0,0.376868,1,1.16344,1.24736,1.3514,1.37722,1.49631,2.41141,0.298407,0.398082,0.498268,0.520258,0.610851,1.02798,1270.78,1673.13,2062.53,2145.8,2480,3821.58,150,299790
0.429878,0.927436,0.468417,3,7,0,-0.243579,77.0641,0.391049,77.0641,0.391049,0.364153,1,0,0.452291,1,1.19368,1.29105,1.4101,1.4394,1.57357,2.57933,0.294721,0.391443,0.48784,0.508898,0.595303,0.988051,1281.88,1677.91,2056.9,2137.46,2459.18,3733.52,150,299790
1.11671,0.996078,0.468417,3,11,0,-0.378952,74.6309,0.328946,74.6309,0.328946,0.388472,1,0,0.366326,1,1.15911,1.24105,1.34284,1.36813,1.48493,2.38619,0.298939,0.399054,0.499815,0.521949,0.61319,1.03422,1270.71,1674.52,2066.04,2149.85,2486.48,3840.94,150,299790
1.25501,0.996118,0.468417,2,7,0,-0.992508,74.7082,0.316514,74.7082,0.316514,0.393192,1,0,0.349803,1,1.15229,1.23106,1.32924,1.35369,1.46679,2.34568,0.299783,0.400601,0.502286,0.524651,0.616946,1.04438,1262.56,1666.16,2058.62,2142.78,2481.24,3848.42,150,299790
1.27596,0.987152,0.468417,2,3,0,-1.19209,74.7919,0.324193,74.7919,0.324193,0.390282,1,0,0.359982,1,1.1565,1.23723,1.33764,1.36262,1.47801,2.37078,0.299262,0.399645,0.500757,0.522978,0.614619,1.03806,1266.55,1669.94,2061.49,2145.36,2482.4,3840.48,150,299790
0.684121,0.911033,0.468417,4,15,0,-0.544442,73.9957,0.325292,73.9957,0.325292,0.389864,1,0,0.361446,1,1.1571,1.23811,1.33885,1.36389,1.47961,2.37435,0.299187,0.399508,0.500539,0.52274,0.614288,1.03717,1273.91,1679.44,2072.95,2157.23,2495.87,3859.96,150,299790
0.133696,0.451687,0.468417,2,3,0,3.39604,74.7473,0.352103,74.7473,0.352103,0.379551,1,0,0.39771,1,1.17192,1.25969,1.36806,1.39489,1.51837,2.45993,0.297367,0.396193,0.495276,0.516994,0.606352,1.01616,1282.58,1685.8,2074.72,2157.74,2490.4,3820.22,150,299790
-0.425844,0.981447,0.468417,2,7,0,0.68834,78.3808,0.352318,78.3808,0.352318,0.379468,1,0,0.398005,1,1.17203,1.25986,1.36829,1.39514,1.51868,2.4606,0.297352,0.396167,0.495234,0.516948,0.60629,1.016,1253.03,1646.92,2026.82,2107.91,2432.85,3731.7,150,299790
-0.905578,1,0.468417,3,7,0,1.69423,79.3895,0.376269,79.3895,0.376269,0.370056,1,0,0.431312,1,1.18539,1.27915,1.39421,1.42259,1.55278,2.53466,0.295725,0.393236,0.490633,0.511935,0.59943,0.998408,1256.71,1647.5,2022.55,2102.39,2421.64,3690.28,150,299790
-2.27654,0.741667,0.468417,1,1,0,2.504,80.1182,0.37763,80.1182,0.37763,0.369516,1,0,0.43323,1,1.18615,1.28025,1.39567,1.42414,1.55471,2.53881,0.295632,0.39307,0.490374,0.511654,0.599047,0.997439,1251.68,1640.67,2013.89,2093.33,2410.94,3672.68,150,299790
1.30058,0.909756,0.468417,2,7,0,3.75169,76.4371,0.351766,76.4371,0.351766,0.379682,1,0,0.397249,1,1.17173,1.25942,1.3677,1.3945,1.51789,2.45887,0.297389,0.396234,0.495342,0.517065,0.60645,1.01642,1268.35,1667.16,2051.85,2133.97,2463.04,3778.6,150,299790
1.31663,0.979634,0.468417,2,7,0,-0.374386,75.7996,0.331697,75.7996,0.331697,0.387421,1,0,0.370013,1,1.16063,1.24326,1.34584,1.37132,1.48893,2.39506,0.298753,0.398713,0.499271,0.521354,0.612367,1.03202,1262.6,1663.32,2051.59,2134.68,2468.29,3809.55,150,299790
0.96397,0.7633,0.468417,2,7,0,0.306377,74.373,0.302306,74.373,0.302306,0.39853,1,0,0.331196,1,1.14454,1.21967,1.31366,1.33712,1.44591,2.29856,0.300745,0.402376,0.50514,0.527777,0.621311,1.05641,1256.21,1660.54,2055.09,2139.86,2481.37,3867.61,150,299790
1.00625,0.931889,0.468417,2,3,0,-0.671244,73.8861,0.301753,73.8861,0.301753,0.398737,1,0,0.330478,1,1.14424,1.21923,1.31305,1.33648,1.44509,2.29671,0.300783,0.402445,0.505252,0.527899,0.621482,1.05689,1259.92,1665.55,2061.42,2146.48,2489.19,3880.57,150,299790
1.21197,0.956704,0.468417,4,15,0,-0.267047,74.4906,0.313506,74.4906,0.313506,0.394328,1,0,0.345839,1,1.15064,1.22865,1.32595,1.35018,1.46238,2.33578,0.299987,0.400976,0.502888,0.52531,0.617863,1.04689,1262.5,1666.66,2059.95,2144.31,2483.75,3856.22,150,299790
1.13902,0.990325,0.468417,2,3,0,-1.11559,74.3732,0.308401,74.3732,0.308401,0.396248,1,0,0.339142,1,1.14786,1.22455,1.32035,1.34423,1.45489,2.31889,0.300333,0.401613,0.503912,0.526431,0.619429,1.05119,1260.21,1664.64,2058.67,2143.26,2483.79,3863.06,150,299790
0.245398,0.868584,0.468417,3,11,0,0.718422,72.8337,0.277776,72.8337,0.277776,0.407606,1,0,0.29976,1,1.1313,1.20008,1.28669,1.3084,1.40949,2.21496,0.302403,0.405456,0.510138,0.53326,0.629032,1.07834,1251.7,1659.44,2059.89,2146.26,2495.29,3925.68,150,299790
0.931749,0.843049,0.468417,3,7,0,1.19415,73.5856,0.30063,73.5856,0.30063,0.399156,1,0,0.329021,1,1.14363,1.21833,1.31182,1.33516,1.44344,2.29294,0.300859,0.402585,0.505479,0.528148,0.621831,1.05786,1261.7,1668.12,2064.88,2150.14,2493.72,3889.21,150,299790
0.931749,0.941298,0.468417,2,7,0,-0.524751,73.5856,0.30063,73.5856,0.30063,0.399156,1,0,0.329021,1,1.14363,1.21833,1.31182,1.33516,1.44344,2.29294,0.300859,0.402585,0.505479,0.528148,0.621831,1.05786,1261.7,1668.12,2064.88,2150.14,2493.72,3889.21,150,299790
1.25891,0.996173,0.468417,4,15,0,-0.899243,76.6579,0.35539,76.6579,0.35539,0.378271,1,0,0.40223,1,1.17374,1.26233,1.37163,1.39867,1.52308,2.47022,0.297143,0.395789,0.494639,0.516299,0.605398,1.01368,1268.41,1666.58,2050.36,2132.24,2460.28,3770.47,150,299790
1.27676,0.972465,0.468417,3,11,0,-0.893685,75.9807,0.332939,75.9807,0.332939,0.386946,1,0,0.371681,1,1.16131,1.24426,1.3472,1.37276,1.49073,2.39906,0.298668,0.398559,0.499026,0.521087,0.611997,1.03103,1261.82,1662.07,2049.76,2132.71,2465.74,3804.12,150,299790
-0.756694,0.637617,0.468417,2,5,0,1.65116,75.7571,0.386382,75.7571,0.386382,0.366025,1,0,0.445631,1,1.19106,1.28729,1.40509,1.4341,1.56703,2.56531,0.295038,0.392008,0.488718,0.509853,0.596598,0.991282,1290.68,1690.24,2072.96,2154.34,2479.5,3768.72,150,299790
-0.167219,0.990175,0.468417,3,11,0,0.998433,77.0278,0.325182,77.0278,0.325182,0.389906,1,0,0.361299,1,1.15704,1.23803,1.33873,1.36376,1.47945,2.374,0.299195,0.399522,0.500561,0.522764,0.614321,1.03726,1248.87,1646.45,2032.26,2114.89,2446.91,3784.37,150,299790
0.932371,1,0.468417,1,1,0,-0.146959,76.5729,0.33394,76.5729,0.33394,0.386563,1,0,0.373027,1,1.16186,1.24507,1.34829,1.37392,1.49218,2.40227,0.2986,0.398435,0.498829,0.520871,0.611698,1.03024,1257.57,1656.28,2042.39,2125,2456.59,3788.84,150,299790
0.818003,0.989336,0.468417,3,15,0,-0.281464,73.3371,0.301101,73.3371,0.301101,0.39898,1,0,0.329632,1,1.14389,1.21871,1.31234,1.33571,1.44413,2.29452,0.300827,0.402526,0.505384,0.528043,0.621685,1.05745,1264.12,1671.23,2068.61,2154.01,2498.09,3895.35,150,299790
0.450051,0.957714,0.468417,2,3,0,-0.429539,72.9115,0.302003,72.9115,0.302003,0.398643,1,0,0.330803,1,1.14438,1.21943,1.31333,1.33677,1.44546,2.29754,0.300766,0.402413,0.505201,0.527844,0.621405,1.05667,1268.36,1676.66,2075.11,2160.72,2505.64,3905.86,150,299790
0.213977,0.988369,0.468417,2,7,0,0.452455,72.2817,0.288524,72.2817,0.288524,0.403651,1,0,0.313427,1,1.13708,1.20865,1.29852,1.321,1.4255,2.25195,0.301677,0.404104,0.507938,0.530844,0.62562,1.06854,1264.38,1674.07,2075.28,2161.66,2510.27,3932.64,150,299790
-0.671681,0.922165,0.468417,3,7,0,0.745673,72.5127,0.264234,72.5127,0.264234,0.412543,1,0,0.282775,1,1.12407,1.18932,1.27178,1.2925,1.38921,2.16752,0.303314,0.407165,0.512934,0.536334,0.633396,1.09113,1243.78,1651.68,2053.79,2140.72,2492.66,3943.73,150,299790
-0.343362,0.845604,0.468417,3,11,0,3.03283,78.4762,0.356464,78.4762,0.356464,0.377852,1,0,0.403709,1,1.17434,1.2632,1.37279,1.39991,1.52462,2.47357,0.29707,0.395657,0.494431,0.516072,0.605087,1.01288,1254.38,1647.95,2027.21,2108.12,2432.22,3726.34,150,299790
-1.70164,0.695634,0.468417,3,11,0,3.88151,73.2219,0.338467,73.2219,0.338467,0.384825,1,0,0.379133,1,1.16436,1.24871,1.35323,1.37916,1.49873,2.41677,0.298293,0.397875,0.497938,0.519899,0.610354,1.02667,1288.21,1695.76,2090.05,2174.35,2512.61,3869.84,150,299790
0.859172,1,0.468417,2,3,0,2.16534,73.4186,0.301639,73.4186,0.301639,0.398779,1,0,0.33033,1,1.14418,1.21914,1.31293,1.33634,1.44493,2.29632,0.300791,0.402459,0.505275,0.527924,0.621518,1.05699,1263.79,1670.69,2067.81,2153.14,2496.94,3892.81,150,299790
