# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = _3together_model
# start_datetime = 2023-07-22 20:58:22 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = Meu_Codigo_Normal_Model/AllTogetherNow/Data/3together.json
# init = /var/folders/tg/1rvyy6v13kq9w3s_hnykjpmc0000gp/T/tmpev8vau9s/j19j124t.json
# random
#   seed = 18309
# output
#   file = /Users/guilhermegarcia/Desktop/IASTRO_Estagio/normal/together/3together-20230722215822.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,H0,Om,M,theta.1,theta.2,theta.3,H_theo.1,H_theo.2,H_theo.3,H_theo.4,H_theo.5,H_theo.6,H_theo.7,H_theo.8,H_theo.9,H_theo.10,H_theo.11,H_theo.12,H_theo.13,H_theo.14,H_theo.15,H_theo.16,H_theo.17,H_theo.18,H_theo.19,H_theo.20,H_theo.21,H_theo.22,H_theo.23,H_theo.24,H_theo.25,H_theo.26,H_theo.27,H_theo.28,H_theo.29,H_theo.30,H_theo.31,H_theo.32,dL.1,dL.2,dL.3,dL.4,dL.5,dL.6,dL.7,dL.8,dL.9,dL.10,dL.11,dL.12,dL.13,dL.14,dL.15,dL.16,dL.17,dL.18,dL.19,dL.20,dL.21,dL.22,dL.23,dL.24,dL.25,dL.26,dL.27,dL.28,dL.29,dL.30,dL.31,dL.32,dL.33,dL.34,dL.35,dL.36,dL.37,dL.38,dL.39,dL.40,mbtheo.1,mbtheo.2,mbtheo.3,mbtheo.4,mbtheo.5,mbtheo.6,mbtheo.7,mbtheo.8,mbtheo.9,mbtheo.10,mbtheo.11,mbtheo.12,mbtheo.13,mbtheo.14,mbtheo.15,mbtheo.16,mbtheo.17,mbtheo.18,mbtheo.19,mbtheo.20,mbtheo.21,mbtheo.22,mbtheo.23,mbtheo.24,mbtheo.25,mbtheo.26,mbtheo.27,mbtheo.28,mbtheo.29,mbtheo.30,mbtheo.31,mbtheo.32,mbtheo.33,mbtheo.34,mbtheo.35,mbtheo.36,mbtheo.37,mbtheo.38,mbtheo.39,mbtheo.40,dv_theo.1,dv_theo.2,dv_theo.3,dv_theo.4,dv_theo.5,dv_theo.6,rf,c
-35.8695,0.999799,0.11004,5,47,0,36.3791,69.2141,0.286734,-19.3787,69.2141,0.286734,-19.3787,71.4123,72.0823,73.1219,74.9466,75.2871,76.057,76.096,78.9347,79.3579,82.5327,83.827,84.7715,84.7905,85.9753,86.9567,88.2062,88.6265,88.7129,94.7091,99.6504,103.821,105.721,111.676,112.001,113.308,122.586,141.88,146.769,152.076,160.193,178.841,198.045,61.302,85.2992,116.696,146.14,176.781,213.286,253.015,290.83,329.533,373.02,411.119,466.482,501.474,564.189,606.681,667.795,732.365,794.06,871.169,941.161,1030.48,1114.39,1222.53,1311.43,1431.82,1557.92,1706.51,1854.74,2016.45,2237.19,2439.5,2698.13,2999.53,3402.73,3808.99,4517.88,5275.53,6329.69,8743.72,12188.3,14.5587,15.2761,15.9566,16.4452,16.8585,17.2662,17.6371,17.9395,18.2108,18.48,18.6912,18.9655,19.1226,19.3785,19.5361,19.7446,19.945,20.1206,20.3218,20.4897,20.6865,20.8565,21.0576,21.2101,21.4008,21.5841,21.7819,21.9628,22.1443,22.3699,22.5578,22.7767,23.0066,23.2805,23.5254,23.896,24.2327,24.6282,25.3298,26.0511,1263.22,1664.48,2056.43,2140.87,2482.47,3905.55,150,299790
-37.3906,0.991761,0.11004,5,47,0,38.0385,71.0281,0.291274,-19.321,71.0281,0.291274,-19.321,73.319,74.0171,75.1001,77.0003,77.3549,78.1564,78.197,81.1515,81.5918,84.8944,86.2404,87.2224,87.2423,88.474,89.4942,90.7928,91.2297,91.3195,97.5491,102.68,107.009,108.981,115.161,115.498,116.853,126.475,146.474,151.54,157.038,165.447,184.759,204.643,59.7336,83.1153,113.705,142.392,172.243,207.806,246.506,283.341,321.038,363.394,400.498,454.414,488.49,549.557,590.932,650.433,713.295,773.354,848.411,916.535,1003.46,1085.12,1190.35,1276.84,1393.97,1516.64,1661.16,1805.32,1962.56,2177.18,2373.86,2625.23,2918.14,3309.88,3704.53,4392.97,5128.55,6151.69,8493.71,11834,14.5601,15.2775,15.958,16.4465,16.8598,17.2673,17.6382,17.9406,18.2118,18.4809,18.6921,18.9663,19.1233,19.3791,19.5367,19.7451,19.9454,20.1209,20.3221,20.4898,20.6866,20.8564,21.0574,21.2097,21.4003,21.5835,21.7811,21.9618,22.1432,22.3685,22.5563,22.7749,23.0046,23.2781,23.5227,23.8928,24.229,24.624,25.3245,26.0447,1250.41,1646.81,2033.63,2116.93,2453.7,3854.14,150,299790
-37.0368,0.999505,0.11004,4,15,0,37.5843,70.81,0.297356,-19.3243,70.81,0.297356,-19.3243,73.1409,73.8508,74.9519,76.8833,77.2436,78.0579,78.0992,81.0997,81.5467,84.8985,86.2638,87.2599,87.28,88.5291,89.5635,90.88,91.3228,91.4138,97.7255,102.921,107.302,109.297,115.547,115.888,117.259,126.985,147.186,152.301,157.85,166.337,185.824,205.88,59.9137,83.3639,114.042,142.809,172.742,208.401,247.203,284.131,321.921,364.378,401.569,455.606,489.756,550.951,592.408,652.023,715,775.162,850.341,918.568,1005.62,1087.38,1192.73,1279.31,1396.54,1519.3,1663.91,1808.14,1965.42,2180.05,2376.7,2628,2920.73,3312.16,3706.37,4393.82,5128.05,6148.93,8484.48,11813.5,14.5634,15.2806,15.9611,16.4495,16.8627,17.2702,17.641,17.9433,18.2145,18.4835,18.6946,18.9687,19.1256,19.3813,19.5389,19.7471,19.9473,20.1227,20.3237,20.4913,20.6879,20.8577,21.0585,21.2106,21.401,21.584,21.7814,21.9619,22.143,22.3681,22.5556,22.7739,23.0032,23.2763,23.5205,23.89,24.2255,24.6197,25.3189,26.0376,1256.5,1653.78,2040.96,2124.27,2460.88,3857.36,150,299790
-38.4317,0.951398,0.11004,3,15,0,39.5022,71.4696,0.295233,-19.304,71.4696,0.295233,-19.304,73.8057,74.5172,75.6211,77.5574,77.9187,78.7352,78.7766,81.7857,82.234,85.5962,86.966,87.9653,87.9855,89.2388,90.2767,91.5978,92.0421,92.1335,98.4684,103.684,108.083,110.087,116.364,116.706,118.082,127.852,148.149,153.289,158.866,167.395,186.981,207.143,59.3621,82.597,112.994,141.499,171.159,206.493,244.943,281.537,318.987,361.062,397.919,451.473,485.318,545.969,587.059,646.148,708.571,768.206,842.729,910.363,996.66,1077.72,1182.16,1268.01,1384.25,1505.97,1649.37,1792.4,1948.38,2161.26,2356.31,2605.58,2895.98,3284.32,3675.46,4357.63,5086.33,6099.65,8418.35,11724,14.5636,15.2808,15.9613,16.4498,16.863,17.2705,17.6413,17.9437,18.2149,18.4839,18.695,18.9692,19.1261,19.3819,19.5394,19.7477,19.9479,20.1234,20.3245,20.4921,20.6887,20.8585,21.0594,21.2116,21.4021,21.5851,21.7826,21.9632,22.1444,22.3695,22.5572,22.7755,23.005,23.2782,23.5226,23.8923,24.228,24.6225,25.3221,26.0414,1249.33,1644.7,2030.2,2113.16,2448.47,3840.69,150,299790
-38.3389,0.984742,0.11004,2,3,0,38.5049,71.4718,0.295793,-19.3049,71.4718,0.295793,-19.3049,73.8123,74.5251,75.631,77.5709,77.9328,78.7508,78.7922,81.8065,82.2556,85.6233,86.9954,87.9963,88.0165,89.2718,90.3114,91.6345,92.0796,92.1711,98.5156,103.739,108.144,110.151,116.436,116.778,118.157,127.939,148.261,153.407,158.991,167.53,187.138,207.322,59.3599,82.5939,112.989,141.492,171.151,206.482,244.93,281.521,318.967,361.039,397.893,451.441,485.282,545.925,587.01,646.091,708.504,768.13,842.641,910.264,996.545,1077.59,1182.01,1267.84,1384.05,1505.74,1649.11,1792.09,1948.03,2160.84,2355.83,2605.02,2895.31,3283.5,3674.48,4356.35,5084.7,6097.5,8414.88,11718.5,14.5626,15.2799,15.9603,16.4488,16.862,17.2695,17.6403,17.9427,18.2139,18.4829,18.694,18.9681,19.1251,19.3808,19.5384,19.7466,19.9468,20.1223,20.3233,20.491,20.6876,20.8574,21.0582,21.2105,21.4009,21.5839,21.7814,21.9619,22.1431,22.3682,22.5559,22.7742,23.0036,23.2768,23.5211,23.8907,24.2265,24.6209,25.3204,26.0395,1249.69,1645.08,2030.55,2113.51,2448.75,3840.39,150,299790
-39.5119,0.763656,0.11004,2,7,0,41.2044,71.7238,0.291986,-19.2959,71.7238,0.291986,-19.2959,74.0428,74.7493,75.8454,77.7686,78.1275,78.9387,78.9798,81.9697,82.4154,85.7574,87.1193,88.113,88.1331,89.3794,90.4116,91.7256,92.1675,92.2584,98.5611,103.752,108.131,110.126,116.377,116.717,118.089,127.821,148.047,153.17,158.73,167.234,186.763,206.87,59.1537,82.3082,112.601,141.008,170.569,205.785,244.108,280.583,317.912,359.853,396.595,449.983,483.724,544.192,585.16,644.076,706.319,765.786,840.103,907.554,993.622,1074.47,1178.65,1264.29,1380.25,1501.69,1644.77,1787.49,1943.16,2155.62,2350.31,2599.15,2889.09,3276.86,3667.49,4348.89,5076.91,6089.5,8407.2,11712.5,14.564,15.2813,15.9618,16.4503,16.8636,17.2711,17.642,17.9444,18.2156,18.4847,18.6958,18.97,19.1271,19.3828,19.5404,19.7488,19.9491,20.1246,20.3257,20.4934,20.6902,20.86,21.061,21.2133,21.4039,21.587,21.7846,21.9653,22.1466,22.3719,22.5597,22.7782,23.0079,23.2814,23.5259,23.896,24.2321,24.627,25.3273,26.0473,1244.91,1639.44,2024.39,2107.27,2442.35,3835.36,150,299790
-40.3562,0.895524,0.11004,2,3,0,40.4738,71.8574,0.292111,-19.301,71.8574,0.292111,-19.301,74.1817,74.8898,75.9885,77.916,78.2757,79.0888,79.1299,82.1266,82.5732,85.9227,87.2876,88.2836,88.3037,89.5527,90.5873,91.9041,92.3471,92.4382,98.7547,103.957,108.346,110.345,116.609,116.951,118.325,128.077,148.347,153.481,159.053,167.575,187.145,207.294,59.0436,82.155,112.391,140.746,170.251,205.401,243.653,280.06,317.319,359.181,395.854,449.142,482.819,543.174,584.065,642.87,704.996,764.35,838.526,905.85,991.755,1072.45,1176.43,1261.91,1377.65,1498.86,1641.67,1784.11,1939.48,2151.53,2345.85,2594.21,2883.59,3270.6,3660.47,4340.54,5067.13,6077.73,8390.85,11689.6,14.5549,15.2722,15.9527,16.4412,16.8545,17.2621,17.6329,17.9353,18.2065,18.4756,18.6867,18.961,19.118,19.3737,19.5313,19.7397,19.94,20.1155,20.3166,20.4843,20.6811,20.8509,21.0519,21.2042,21.3947,21.5778,21.7755,21.9561,22.1375,22.3628,22.5505,22.7691,22.9987,23.2722,23.5167,23.8868,24.2228,24.6177,25.3181,26.038,1243.86,1638.03,2022.62,2105.42,2440.18,3831.79,150,299790
-39.4739,0.985066,0.11004,5,31,0,41.3189,71.2207,0.305782,-19.3029,71.2207,0.305782,-19.3029,73.6304,74.3639,75.5013,77.4953,77.8671,78.7074,78.7499,81.8442,82.3051,85.7583,87.1642,88.1897,88.2103,89.4959,90.5602,91.9145,92.37,92.4636,98.9516,104.287,108.784,110.831,117.241,117.591,118.996,128.962,149.643,154.876,160.553,169.232,189.151,209.645,59.5629,82.873,113.365,141.956,171.703,207.137,245.69,282.378,319.919,362.092,399.03,452.694,486.604,547.363,588.52,647.697,710.201,769.905,844.5,912.188,998.537,1079.63,1184.09,1269.93,1386.14,1507.8,1651.08,1793.95,1949.73,2162.25,2356.9,2605.58,2895.18,3282.27,3671.98,4351.25,5076.38,6084.07,8387.75,11668.6,14.5719,15.2891,15.9695,16.4578,16.8709,17.2783,17.649,17.9512,18.2223,18.4911,18.7021,18.9761,19.1329,19.3884,19.5459,19.7539,19.954,20.1292,20.3301,20.4975,20.6939,20.8634,21.064,21.216,21.4061,21.5888,21.7859,21.9661,22.1469,22.3716,22.5588,22.7766,23.0054,23.2779,23.5216,23.8901,24.2248,24.618,25.3153,26.0322,1258.54,1655.02,2040.75,2123.66,2458.38,3842.63,150,299790
-38.718,0.996923,0.11004,6,63,0,39.7402,71.4873,0.300802,-19.3003,71.4873,0.300802,-19.3003,73.8673,74.592,75.7159,77.6869,78.0545,78.8854,78.9274,81.988,82.444,85.8615,87.2534,88.2687,88.2892,89.5622,90.6163,91.9578,92.409,92.5018,98.9313,104.222,108.682,110.713,117.074,117.421,118.815,128.71,149.254,154.454,160.096,168.723,188.528,208.908,59.3439,82.5699,112.954,141.444,171.088,206.401,244.825,281.392,318.812,360.851,397.674,451.174,484.982,545.563,586.603,645.615,707.95,767.497,841.902,909.424,995.567,1076.47,1180.71,1266.38,1382.35,1503.79,1646.83,1789.47,1945.02,2157.26,2351.69,2600.13,2889.5,3276.37,3665.93,4345.14,5070.42,6078.63,8384.5,11670.1,14.5666,15.2838,15.9642,16.4526,16.8658,17.2732,17.644,17.9462,18.2174,18.4863,18.6973,18.9714,19.1283,19.3839,19.5414,19.7495,19.9497,20.1251,20.326,20.4935,20.69,20.8597,21.0604,21.2125,21.4028,21.5856,21.7829,21.9633,22.1443,22.3692,22.5566,22.7747,23.0038,23.2766,23.5206,23.8897,24.2249,24.6187,25.3171,26.035,1252.94,1648.49,2033.72,2116.58,2451.23,3837.79,150,299790
-37.16,0.999187,0.11004,5,31,0,40.2471,70.6725,0.300983,-19.326,70.6725,0.300983,-19.326,73.0268,73.7436,74.8554,76.805,77.1686,77.9905,78.0321,81.0594,81.5104,84.8908,86.2675,87.2717,87.292,88.5511,89.5938,90.9206,91.3669,91.4586,97.8179,103.05,107.462,109.471,115.761,116.104,117.484,127.27,147.587,152.73,158.31,166.841,186.427,206.582,60.028,83.5216,114.255,143.074,173.06,208.779,247.646,284.634,322.484,365.007,402.254,456.369,490.566,551.844,593.355,653.045,716.097,776.328,851.588,919.885,1007.02,1088.85,1194.28,1280.93,1398.24,1521.07,1665.74,1810.02,1967.35,2182.02,2378.67,2629.95,2922.63,3313.91,3707.91,4394.85,5128.39,6148.07,8480.12,11802.9,14.5658,15.283,15.9634,16.4518,16.865,17.2725,17.6432,17.9455,18.2166,18.4855,18.6965,18.9706,19.1275,19.3831,19.5406,19.7488,19.9489,20.1243,20.3252,20.4927,20.6892,20.8589,21.0596,21.2117,21.4019,21.5848,21.7821,21.9625,22.1434,22.3683,22.5557,22.7738,23.0029,23.2757,23.5197,23.8888,24.2239,24.6177,25.316,26.034,1260.16,1657.97,2045.37,2128.69,2465.22,3859.45,150,299790
-36.6762,0.995574,0.11004,5,31,0,37.6785,70.3731,0.28504,-19.3452,70.3731,0.28504,-19.3452,72.5951,73.2724,74.3234,76.1684,76.5127,77.2913,77.3307,80.2016,80.6296,83.8411,85.1504,86.106,86.1253,87.324,88.317,89.5812,90.0066,90.094,96.1623,101.164,105.386,107.31,113.34,113.668,114.992,124.387,143.93,148.884,154.259,162.484,181.378,200.838,60.2935,83.8965,114.778,143.739,173.879,209.786,248.866,286.064,324.135,366.915,404.394,458.858,493.283,554.981,596.787,656.914,720.443,781.145,857.014,925.883,1013.77,1096.34,1202.76,1290.24,1408.73,1532.83,1679.07,1824.98,1984.14,2201.43,2400.59,2655.2,2951.95,3348.94,3748.99,4447.09,5193.3,6231.65,8609.87,12003.9,14.5561,15.2735,15.9541,16.4427,16.856,17.2637,17.6346,17.9371,18.2084,18.4776,18.6888,18.9632,19.1203,19.3762,19.5339,19.7423,19.9428,20.1184,20.3197,20.4876,20.6845,20.8545,21.0557,21.2081,21.3989,21.5823,21.7801,21.9611,22.1426,22.3683,22.5564,22.7753,23.0053,23.2793,23.5244,23.8952,24.232,24.6278,25.3298,26.0514,1251.71,1649.61,2038.41,2122.2,2461.2,3874.41,150,299790
-36.2633,0.995703,0.11004,3,15,0,36.9495,70.1779,0.287292,-19.3478,70.1779,0.287292,-19.3478,72.4109,73.0915,74.1476,76.001,76.3469,77.1289,77.1685,80.0517,80.4816,83.706,85.0205,85.9797,85.999,87.2022,88.1989,89.4677,89.8946,89.9824,96.0714,101.089,105.323,107.253,113.299,113.629,114.956,124.375,143.962,148.925,154.312,162.552,181.481,200.974,60.4598,84.1271,115.092,144.131,174.351,210.353,249.535,286.829,324.998,367.885,405.458,460.057,494.566,556.413,598.318,658.586,722.262,783.103,859.142,928.163,1016.24,1098.99,1205.62,1293.28,1412,1536.34,1682.85,1829.02,1988.46,2206.11,2405.59,2660.58,2957.74,3355.26,3755.79,4454.65,5201.56,6240.72,8620.31,12015.5,14.5595,15.2768,15.9574,16.4459,16.8593,17.2669,17.6378,17.9403,18.2116,18.4807,18.6919,18.9662,19.1233,19.3791,19.5368,19.7452,19.9456,20.1212,20.3225,20.4903,20.6871,20.8571,21.0582,21.2106,21.4013,21.5846,21.7824,21.9632,22.1447,22.3703,22.5583,22.777,23.007,23.2808,23.5257,23.8962,24.2328,24.6283,25.3298,26.0509,1255.04,1653.6,2042.87,2126.73,2465.94,3878.78,150,299790
-38.9512,0.824533,0.11004,5,31,0,40.139,70.3283,0.271657,-19.3531,70.3283,0.271657,-19.3531,72.4462,73.0923,74.0955,75.8579,76.187,76.9314,76.9691,79.7165,80.1264,83.2045,84.4607,85.3778,85.3963,86.5473,87.5011,88.716,89.1248,89.2089,95.0476,99.8672,103.94,105.797,111.622,111.939,113.218,122.308,141.246,146.051,151.268,159.253,177.611,196.534,60.3404,83.9663,114.881,143.879,174.059,210.02,249.165,286.43,324.577,367.448,405.013,459.612,494.128,556.001,597.933,658.252,721.999,782.922,859.086,928.238,1016.51,1099.47,1206.4,1294.35,1413.48,1538.31,1685.46,1832.32,1992.59,2211.49,2412.21,2668.94,2968.31,3369.07,3773.17,4478.9,5233.93,6285.52,8697.24,12144.1,14.55,15.2674,15.9482,16.4369,16.8504,17.2582,17.6294,17.932,18.2035,18.4729,18.6843,18.9589,19.1161,19.3723,19.5302,19.7389,19.9396,20.1155,20.3171,20.4852,20.6825,20.8528,21.0544,21.2072,21.3984,21.5821,21.7805,21.9619,22.144,22.3703,22.559,22.7786,23.0095,23.2845,23.5304,23.9028,24.2411,24.6386,25.3438,26.0688,1242.17,1639.41,2028.71,2112.76,2453.3,3880.95,150,299790
-36.55,0.989826,0.11004,3,15,0,40.7807,69.7687,0.280072,-19.363,69.7687,0.280072,-19.363,71.9338,72.594,73.6187,75.4179,75.7537,76.5132,76.5517,79.3532,79.7711,82.9068,84.1857,85.1191,85.138,86.3092,87.2795,88.5151,88.9309,89.0163,94.9499,99.8431,103.975,105.858,111.763,112.085,113.381,122.586,141.745,146.603,151.876,159.944,178.485,197.586,60.819,84.6294,115.783,145.002,175.411,211.641,251.074,288.611,327.031,370.205,408.032,463.006,497.754,560.038,602.243,662.948,727.093,788.389,865.008,934.563,1023.33,1106.75,1214.25,1302.64,1422.37,1547.79,1695.6,1843.09,2004.01,2223.72,2425.14,2682.69,2982.9,3384.64,3789.56,4496.37,5252.12,6304.11,8714.74,12156.9,14.5572,15.2746,15.9552,16.4439,16.8573,17.265,17.636,17.9385,18.2099,18.4792,18.6905,18.9649,19.1221,19.3781,19.5358,19.7444,19.9449,20.1207,20.3221,20.49,20.6871,20.8572,21.0585,21.2111,21.402,21.5855,21.7836,21.9647,22.1465,22.3724,22.5607,22.7798,23.0102,23.2845,23.5299,23.9013,24.2387,24.6351,25.3383,26.0611,1253.41,1652.73,2043.35,2127.58,2468.56,3892.96,150,299790
-38.2974,0.988114,0.11004,4,31,0,39.2966,69.3852,0.309402,-19.3621,69.3852,0.309402,-19.3621,71.7602,72.4829,73.6035,75.5675,75.9337,76.7612,76.8031,79.8495,80.3031,83.7015,85.0848,86.0936,86.1139,87.3785,88.4254,89.7573,90.2052,90.2973,96.6761,101.92,106.338,108.35,114.646,114.989,116.369,126.154,146.452,151.587,157.157,165.672,185.211,205.308,61.1363,85.0608,116.356,145.698,176.227,212.589,252.151,289.798,328.318,371.589,409.488,464.544,499.332,561.661,603.88,664.581,728.691,789.925,866.428,935.843,1024.39,1107.54,1214.64,1302.65,1421.77,1546.48,1693.34,1839.76,1999.39,2217.15,2416.58,2671.33,2967.96,3364.39,3763.43,4458.84,5201.04,6232.23,8588.88,11944.1,14.5694,15.2866,15.9669,16.4552,16.8683,17.2756,17.6462,17.9484,18.2194,18.4882,18.6991,18.973,19.1299,19.3853,19.5427,19.7507,19.9506,20.1258,20.3266,20.4939,20.6902,20.8597,21.0601,21.212,21.4021,21.5846,21.7816,21.9617,22.1424,22.3669,22.5539,22.7716,23.0002,23.2724,23.5158,23.884,24.2184,24.6111,25.3076,26.0237,1277.23,1678.97,2069.54,2153.46,2492.1,3890.75,150,299790
-35.8858,0.997411,0.11004,4,19,0,38.7993,69.6543,0.288847,-19.3632,69.6543,0.288847,-19.3632,71.8826,72.5616,73.6152,75.4641,75.8092,76.5892,76.6287,79.5043,79.933,83.1484,84.459,85.4154,85.4347,86.6342,87.6279,88.8928,89.3183,89.4058,95.475,100.475,104.695,106.617,112.642,112.97,114.292,123.675,143.183,148.125,153.489,161.695,180.541,199.948,60.9132,84.7575,115.953,145.209,175.653,211.922,251.394,288.963,327.413,370.615,408.463,463.461,498.221,560.517,602.726,663.429,727.562,788.839,865.421,934.933,1023.63,1106.96,1214.34,1302.62,1422.16,1547.36,1694.88,1842.05,2002.57,2221.69,2422.5,2679.18,2978.3,3378.4,3781.5,4484.8,5236.36,6281.9,8675.74,12090.7,14.5604,15.2777,15.9582,16.4468,16.8601,17.2677,17.6386,17.941,18.2123,18.4814,18.6926,18.9669,19.1239,19.3798,19.5374,19.7458,19.9462,20.1218,20.323,20.4907,20.6876,20.8575,21.0585,21.2109,21.4016,21.5848,21.7825,21.9633,22.1448,22.3702,22.5581,22.7768,23.0067,23.2804,23.5252,23.8955,24.232,24.6273,25.3284,26.0491,1260.79,1660.91,2051.56,2135.7,2476,3892.47,150,299790
-36.8412,0.964508,0.11004,5,31,0,37.4077,68.3842,0.2907,-19.4022,68.3842,0.2907,-19.4022,70.5856,71.2564,72.2971,74.1232,74.464,75.2343,75.2733,78.1128,78.536,81.7103,83.0039,83.9479,83.9669,85.1509,86.1315,87.3798,87.7997,87.8861,93.8746,98.8073,102.969,104.865,110.806,111.13,112.434,121.685,140.915,145.787,151.074,159.16,177.733,196.855,62.0434,86.3294,118.103,147.899,178.906,215.844,256.043,294.304,333.46,377.456,415.998,472.003,507.399,570.833,613.812,675.62,740.92,803.309,881.279,952.048,1042.35,1127.18,1236.49,1326.35,1448.03,1575.47,1725.62,1875.39,2038.75,2261.73,2466.07,2727.25,3031.58,3438.63,3848.7,4564.06,5328.43,6391.66,8825.58,12297.1,14.5613,15.2786,15.9591,16.4476,16.8609,17.2685,17.6394,17.9418,18.213,18.4821,18.6933,18.9675,19.1245,19.3803,19.538,19.7463,19.9467,20.1222,20.3234,20.4911,20.6879,20.8578,21.0588,21.2111,21.4017,21.5848,21.7825,21.9633,22.1446,22.37,22.5578,22.7764,23.0061,23.2797,23.5244,23.8946,24.2308,24.6259,25.3265,26.0468,1273.61,1677.46,2071.6,2156.48,2499.67,3927.14,150,299790
-36.3184,0.999839,0.11004,5,31,0,38.8202,68.9585,0.294837,-19.384,68.9585,0.294837,-19.384,71.2095,71.8952,72.9589,74.8248,75.173,75.9599,75.9997,78.8996,79.3317,82.5719,83.8921,84.8553,84.8747,86.0826,87.083,88.3563,88.7845,88.8726,94.9785,100.006,104.246,106.178,112.228,112.558,113.885,123.303,142.87,147.825,153.202,161.425,180.308,199.746,61.524,85.6053,117.11,146.653,177.394,214.015,253.867,291.795,330.609,374.219,412.42,467.927,503.007,565.87,608.46,669.705,734.406,796.218,873.462,943.567,1033.02,1117.04,1225.3,1314.28,1434.77,1560.95,1709.59,1857.85,2019.54,2240.22,2442.41,2700.82,3001.87,3404.45,3809.94,4517.16,5272.64,6323.22,8727.27,12154.7,14.5612,15.2785,15.9589,16.4474,16.8606,17.2682,17.639,17.9413,18.2125,18.4816,18.6927,18.9668,19.1238,19.3795,19.5371,19.7454,19.9456,20.1211,20.3222,20.4898,20.6865,20.8563,21.0572,21.2094,21.3999,21.5829,21.7804,21.961,22.1422,22.3674,22.555,22.7734,23.0029,23.2762,23.5205,23.8903,24.2261,24.6206,25.3203,26.0397,1271.28,1673.66,2066.03,2150.48,2491.8,3909.19,150,299790
-37.033,0.814723,0.11004,2,7,0,37.8475,68.8337,0.297922,-19.3836,68.8337,0.297922,-19.3836,71.1038,71.7951,72.8675,74.7483,75.0992,75.8922,75.9323,78.854,79.2893,82.5529,83.8823,84.8521,84.8717,86.0878,87.0949,88.3766,88.8076,88.8963,95.0409,100.098,104.363,106.306,112.389,112.721,114.055,123.521,143.182,148.16,153.561,161.821,180.784,200.301,61.6335,85.7566,117.315,146.907,177.699,214.38,254.294,292.281,331.154,374.827,413.083,468.667,503.794,566.74,609.383,670.704,735.481,797.363,874.69,944.866,1034.4,1118.5,1226.85,1315.9,1436.48,1562.73,1711.46,1859.79,2021.54,2242.28,2444.51,2702.94,3003.98,3406.5,3811.87,4518.76,5273.74,6323.41,8724.73,12147.3,14.5655,15.2828,15.9632,16.4517,16.8649,17.2724,17.6431,17.9454,18.2166,18.4856,18.6966,18.9708,19.1277,19.3834,19.5409,19.7491,19.9493,20.1247,20.3257,20.4933,20.6899,20.8596,21.0604,21.2126,21.4029,21.5859,21.7833,21.9638,22.1449,22.3699,22.5574,22.7756,23.0049,23.278,23.5221,23.8915,24.227,24.6212,25.3202,26.0388,1274.55,1677.43,2070.03,2154.5,2495.78,3911.31,150,299790
-36.6774,0.999446,0.11004,4,31,0,37.4253,69.8718,0.281337,-19.3641,69.8718,0.281337,-19.3641,72.0498,72.7138,73.7445,75.5539,75.8917,76.6555,76.6941,79.5113,79.9314,83.084,84.3697,85.3081,85.3271,86.5044,87.4798,88.7218,89.1396,89.2255,95.189,100.106,104.258,106.15,112.082,112.406,113.708,122.955,142.197,147.076,152.371,160.473,179.09,198.269,60.7284,84.5029,115.61,144.784,175.145,211.319,250.69,288.167,326.526,369.63,407.395,462.278,496.969,559.148,601.281,661.882,725.916,787.104,863.586,933.015,1021.63,1104.88,1212.18,1300.41,1419.9,1545.07,1692.59,1839.78,2000.37,2219.62,2420.61,2677.58,2977.13,3377.93,3781.9,4486.99,5240.84,6290.09,8694.13,12126.4,14.5529,15.2703,15.9509,16.4395,16.8529,17.2606,17.6316,17.9342,18.2055,18.4748,18.686,18.9605,19.1176,19.3736,19.5313,19.7398,19.9404,20.1161,20.3175,20.4854,20.6824,20.8525,21.0538,21.2063,21.3972,21.5807,21.7787,21.9598,22.1415,22.3673,22.5556,22.7746,23.0049,23.2792,23.5245,23.8957,24.2329,24.6292,25.3321,26.0546,1253.43,1652.53,2042.83,2126.97,2467.57,3889.61,150,299790
