lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,H0,Om,M,theta.1,theta.2,theta.3,H_theo.1,H_theo.2,H_theo.3,H_theo.4,H_theo.5,H_theo.6,H_theo.7,H_theo.8,H_theo.9,H_theo.10,H_theo.11,H_theo.12,H_theo.13,H_theo.14,H_theo.15,H_theo.16,H_theo.17,H_theo.18,H_theo.19,H_theo.20,H_theo.21,H_theo.22,H_theo.23,H_theo.24,H_theo.25,H_theo.26,H_theo.27,H_theo.28,H_theo.29,H_theo.30,H_theo.31,H_theo.32,dL.1,dL.2,dL.3,dL.4,dL.5,dL.6,dL.7,dL.8,dL.9,dL.10,dL.11,dL.12,dL.13,dL.14,dL.15,dL.16,dL.17,dL.18,dL.19,dL.20,dL.21,dL.22,dL.23,dL.24,dL.25,dL.26,dL.27,dL.28,dL.29,dL.30,dL.31,dL.32,dL.33,dL.34,dL.35,dL.36,dL.37,dL.38,dL.39,dL.40,mbtheo.1,mbtheo.2,mbtheo.3,mbtheo.4,mbtheo.5,mbtheo.6,mbtheo.7,mbtheo.8,mbtheo.9,mbtheo.10,mbtheo.11,mbtheo.12,mbtheo.13,mbtheo.14,mbtheo.15,mbtheo.16,mbtheo.17,mbtheo.18,mbtheo.19,mbtheo.20,mbtheo.21,mbtheo.22,mbtheo.23,mbtheo.24,mbtheo.25,mbtheo.26,mbtheo.27,mbtheo.28,mbtheo.29,mbtheo.30,mbtheo.31,mbtheo.32,mbtheo.33,mbtheo.34,mbtheo.35,mbtheo.36,mbtheo.37,mbtheo.38,mbtheo.39,mbtheo.40,dv_theo.1,dv_theo.2,dv_theo.3,dv_theo.4,dv_theo.5,dv_theo.6,rf,c
# Adaptation terminated
# Step size = 0.123684
# Diagonal elements of inverse mass matrix:
# 0.671895, 0.00101342, 0.000787787
-36.1877,0.997439,0.123684,5,31,0,39.3184,69.5835,0.283029,-19.3714,69.5835,0.283029,-19.3714,71.7653,72.4304,73.4627,75.2749,75.6131,76.3779,76.4167,79.2373,79.6579,82.814,84.1009,85.0401,85.0591,86.2374,87.2136,88.4565,88.8746,88.9606,94.9275,99.8466,104,105.892,111.825,112.148,113.45,122.696,141.933,146.809,152.102,160.2,178.805,197.97,60.979,84.851,116.085,145.378,175.862,212.182,251.711,289.338,327.849,371.124,409.038,464.135,498.961,561.38,603.675,664.507,728.784,790.202,866.97,936.657,1025.59,1109.15,1216.84,1305.38,1425.29,1550.9,1698.93,1846.62,2007.74,2227.72,2429.35,2687.15,2987.62,3389.65,3794.8,4501.91,5257.83,6309.84,8719.81,12159.9,14.5545,15.2719,15.9525,16.4411,16.8545,17.2622,17.6331,17.9357,18.207,18.4762,18.6874,18.9618,19.119,19.3749,19.5326,19.7411,19.9416,20.1173,20.3186,20.4865,20.6835,20.8536,21.0548,21.2073,21.3981,21.5815,21.7795,21.9605,22.1422,22.3679,22.5561,22.7751,23.0053,23.2794,23.5246,23.8956,24.2327,24.6287,25.3312,26.0533,1257.23,1657.24,2048.28,2132.57,2473.68,3896.85,150,299790
-36.8292,0.997826,0.123684,4,15,0,37.0436,69.5057,0.27619,-19.3741,69.5057,0.27619,-19.3741,71.6332,72.282,73.2893,75.0584,75.3887,76.1357,76.1735,78.9296,79.3407,82.427,83.686,84.6052,84.6237,85.777,86.7327,87.9496,88.3592,88.4434,94.2898,99.1133,103.188,105.045,110.87,111.187,112.466,121.55,140.467,145.265,150.474,158.444,176.765,195.643,61.0516,84.9544,116.231,145.565,176.095,212.472,252.065,289.757,328.338,371.694,409.682,464.893,499.794,562.353,604.747,665.727,730.167,791.749,868.729,938.618,1027.82,1111.64,1219.69,1308.54,1428.88,1554.97,1703.58,1851.88,2013.7,2234.68,2437.28,2696.38,2998.44,3402.73,3810.3,4521.89,5282.96,6342.63,8771.76,12241.8,14.5544,15.2718,15.9525,16.4412,16.8546,17.2624,17.6335,17.9361,18.2075,18.4768,18.6881,18.9627,19.1198,19.3759,19.5338,19.7424,19.943,20.1188,20.3203,20.4883,20.6855,20.8557,21.0571,21.2098,21.4009,21.5845,21.7827,21.964,22.1459,22.372,22.5604,22.7798,23.0104,23.285,23.5307,23.9025,24.2403,24.6372,25.3413,26.0651,1252.84,1652.68,2044.14,2128.59,2470.63,3901.77,150,299790
-36.5794,0.901247,0.123684,4,15,0,37.4757,68.8548,0.2898,-19.3852,68.8548,0.2898,-19.3852,71.0647,71.738,72.7828,74.6162,74.9583,75.7317,75.7708,78.6219,79.0469,82.2344,83.5336,84.4816,84.5007,85.6898,86.6747,87.9284,88.3501,88.4369,94.4519,99.4071,103.588,105.493,111.462,111.787,113.097,122.393,141.717,146.613,151.926,160.053,178.72,197.94,61.6199,85.7405,117.298,146.892,177.687,214.376,254.303,292.305,331.197,374.897,413.18,468.809,503.967,566.977,609.669,671.065,735.931,797.906,875.359,945.661,1035.37,1119.64,1228.24,1317.51,1438.4,1565.01,1714.18,1862.99,2025.31,2246.86,2449.9,2709.43,3011.84,3416.34,3823.86,4534.81,5294.51,6351.31,8770.7,12221.8,14.5634,15.2807,15.9613,16.4498,16.8631,17.2707,17.6416,17.944,18.2153,18.4844,18.6955,18.9698,19.1268,19.3826,19.5403,19.7486,19.949,20.1246,20.3257,20.4935,20.6903,20.8602,21.0612,21.2136,21.4042,21.5874,21.7851,21.9659,22.1473,22.3727,22.5606,22.7792,23.009,23.2826,23.5273,23.8976,24.2339,24.6291,25.33,26.0505,1268.67,1671.11,2063.96,2148.57,2490.7,3914.27,150,299790
-37.6332,0.882966,0.123684,5,31,0,38.5941,70.0773,0.298443,-19.3406,70.0773,0.298443,-19.3406,72.3923,73.0973,74.1909,76.1088,76.4666,77.2752,77.3161,80.2953,80.7392,84.0667,85.4221,86.4108,86.4308,87.6707,88.6974,90.0041,90.4436,90.534,96.7981,101.954,106.301,108.281,114.482,114.82,116.18,125.829,145.867,150.94,156.445,164.862,184.188,204.077,60.5395,84.2342,115.232,144.298,174.543,210.571,249.776,287.087,325.268,368.164,405.739,460.333,494.833,556.657,598.54,658.766,722.387,783.164,859.109,928.031,1015.96,1098.56,1204.97,1292.43,1410.84,1534.83,1680.88,1826.55,1985.4,2202.16,2400.75,2654.52,2950.13,3345.37,3743.41,4437.48,5178.75,6209.34,8566.87,11926.8,14.5696,15.2868,15.9672,16.4557,16.8689,17.2764,17.6471,17.9494,18.2206,18.4896,18.7006,18.9747,19.1317,19.3873,19.5448,19.753,19.9532,20.1286,20.3296,20.4972,20.6938,20.8635,21.0642,21.2164,21.4068,21.5897,21.7871,21.9675,22.1486,22.3736,22.5611,22.7793,23.0086,23.2816,23.5257,23.8951,24.2305,24.6246,25.3235,26.042,1263.7,1663.07,2052.2,2135.91,2474.13,3876.71,150,299790
-36.4736,0.969171,0.123684,5,39,0,38.966,68.5066,0.284228,-19.404,68.5066,0.284228,-19.404,70.6637,71.3212,72.3416,74.1328,74.4671,75.223,75.2613,78.0489,78.4645,81.5831,82.8546,83.7826,83.8014,84.9655,85.9299,87.1578,87.5709,87.6559,93.55,98.4085,102.51,104.379,110.237,110.557,111.842,120.971,139.961,144.775,149.999,157.991,176.354,195.267,61.9367,86.1832,117.907,147.659,178.62,215.508,255.655,293.869,332.981,376.93,415.434,471.388,506.755,570.143,613.094,674.868,740.139,802.506,880.458,951.218,1041.52,1126.36,1235.7,1325.6,1447.34,1574.87,1725.15,1875.08,2038.64,2261.94,2466.62,2728.29,3033.26,3441.29,3852.47,4570.03,5337.08,6404.49,8849.45,12339.1,14.5558,15.2731,15.9537,16.4423,16.8557,17.2634,17.6343,17.9368,18.2081,18.4773,18.6885,18.9629,19.12,19.376,19.5337,19.7421,19.9426,20.1183,20.3196,20.4874,20.6844,20.8544,21.0556,21.2081,21.3989,21.5823,21.7802,21.9611,22.1427,22.3684,22.5565,22.7755,23.0056,23.2796,23.5247,23.8956,24.2326,24.6285,25.3306,26.0524,1267.81,1670.98,2064.99,2149.91,2493.52,3926.43,150,299790
-36.9411,0.689449,0.123684,5,39,0,38.884,69.6074,0.294254,-19.3696,69.6074,0.294254,-19.3696,71.8752,72.566,73.6377,75.5177,75.8685,76.6613,76.7015,79.6234,80.0589,83.324,84.6544,85.625,85.6446,86.8619,87.87,89.1532,89.5848,89.6736,95.8275,100.895,105.169,107.115,113.214,113.547,114.885,124.379,144.105,149.101,154.522,162.813,181.851,201.45,60.9508,84.808,116.019,145.288,175.743,212.025,251.506,289.083,327.538,370.743,408.592,463.585,498.341,560.624,602.821,663.502,727.608,788.852,865.386,934.848,1023.48,1106.73,1214,1302.17,1421.56,1546.59,1693.88,1840.8,2001.03,2219.71,2420.08,2676.16,2974.5,3373.48,3775.36,4476.29,5225.08,6266.39,8649.36,12047,14.5553,15.2726,15.953,16.4415,16.8548,17.2623,17.6331,17.9355,18.2067,18.4757,18.6868,18.961,19.118,19.3737,19.5313,19.7396,19.9399,20.1154,20.3164,20.4841,20.6808,20.8506,21.0515,21.2037,21.3942,21.5773,21.7748,21.9554,22.1366,22.3619,22.5495,22.7679,22.9974,23.2708,23.5152,23.885,24.2208,24.6155,25.3153,26.0348,1265.02,1665.52,2056.1,2140.18,2479.99,3891.43,150,299790
-37.4587,0.943957,0.123684,2,7,0,37.8276,69.4854,0.292308,-19.3609,69.4854,0.292308,-19.3609,71.7344,72.4196,73.4827,75.3478,75.6958,76.4825,76.5223,79.4218,79.854,83.0948,84.4154,85.379,85.3984,86.6069,87.6079,88.882,89.3105,89.3987,95.5099,100.543,104.789,106.723,112.783,113.114,114.443,123.878,143.487,148.454,153.844,162.087,181.02,200.511,61.0591,84.9593,116.227,145.55,176.062,212.412,251.968,289.617,328.147,371.438,409.362,464.467,499.294,561.706,603.992,664.802,729.046,790.424,867.129,936.747,1025.58,1109.03,1216.55,1304.94,1424.62,1549.96,1697.63,1844.93,2005.58,2224.85,2425.78,2682.59,2981.81,3381.99,3785.11,4488.29,5239.57,6284.49,8676.11,12086.8,14.5678,15.2851,15.9656,16.4541,16.8674,17.275,17.6458,17.9482,18.2194,18.4885,18.6996,18.9739,19.1309,19.3866,19.5442,19.7525,19.9529,20.1284,20.3295,20.4972,20.6939,20.8638,21.0647,21.217,21.4076,21.5907,21.7883,21.969,22.1503,22.3756,22.5633,22.7819,23.0115,23.2849,23.5295,23.8995,24.2356,24.6304,25.3307,26.0506,1264.75,1665.51,2056.51,2140.69,2481.01,3895.64,150,299790
-38.2374,0.908598,0.123684,2,3,0,38.3479,69.6946,0.291699,-19.3712,69.6946,0.291699,-19.3712,71.9458,72.6316,73.6958,75.5629,75.9113,76.6988,76.7387,79.6415,80.0741,83.3188,84.6411,85.6059,85.6254,86.8355,87.8377,89.1135,89.5426,89.6308,95.7505,100.791,105.043,106.98,113.05,113.381,114.712,124.162,143.804,148.78,154.179,162.437,181.403,200.93,60.8762,84.7051,115.88,145.115,175.537,211.779,251.219,288.757,327.173,370.337,408.15,463.094,497.819,560.051,602.214,662.849,726.908,788.11,864.595,934.016,1022.6,1105.81,1213.03,1301.17,1420.52,1545.51,1692.78,1839.67,1999.89,2218.57,2418.96,2675.09,2973.52,3372.65,3774.73,4476.12,5225.51,6267.84,8653.69,12056.3,14.551,15.2684,15.9488,16.4374,16.8506,17.2582,17.6291,17.9315,18.2027,18.4718,18.6829,18.9572,19.1142,19.3699,19.5276,19.7359,19.9362,20.1117,20.3129,20.4806,20.6773,20.8472,21.0482,21.2005,21.391,21.5742,21.7718,21.9525,22.1338,22.3592,22.5469,22.7655,22.9952,23.2687,23.5132,23.8833,24.2194,24.6144,25.3148,26.0349,1262.45,1662.59,2053.03,2137.1,2476.98,3890.14,150,299790
-36.971,0.999572,0.123684,4,31,0,39.2615,70.3272,0.295137,-19.3458,70.3272,0.295137,-19.3458,72.6252,73.3252,74.4111,76.3159,76.6712,77.4745,77.5152,80.4753,80.9164,84.2238,85.5714,86.5545,86.5743,87.8073,88.8283,90.128,90.5651,90.655,96.8871,102.018,106.346,108.317,114.492,114.829,116.183,125.794,145.762,150.819,156.306,164.698,183.967,203.802,60.3264,83.9388,114.83,143.797,173.94,209.848,248.923,286.112,324.17,366.929,404.386,458.81,493.205,554.842,596.601,656.651,720.088,780.693,856.429,925.164,1012.86,1095.24,1201.39,1288.63,1406.76,1530.47,1676.2,1821.55,1980.08,2196.42,2394.65,2647.99,2943.12,3337.79,3735.32,4428.62,5169.21,6199.08,8555.66,11915.4,14.5568,15.274,15.9545,16.443,16.8562,17.2637,17.6345,17.9369,18.2081,18.4771,18.6882,18.9624,19.1194,19.3751,19.5326,19.7409,19.9412,20.1166,20.3177,20.4853,20.682,20.8518,21.0526,21.2049,21.3953,21.5783,21.7759,21.9564,22.1376,22.3628,22.5504,22.7688,22.9983,23.2715,23.5159,23.8856,24.2213,24.6159,25.3155,26.0348,1259.23,1657.75,2046.32,2129.95,2467.95,3871.36,150,299790
-36.6104,1,0.123684,2,7,0,36.9974,70.1355,0.294181,-19.3432,70.1355,0.294181,-19.3432,72.4199,73.1158,74.1954,76.0892,76.4426,77.2413,77.2817,80.2252,80.6638,83.953,85.2932,86.271,86.2908,87.517,88.5326,89.8253,90.2601,90.3495,96.5489,101.653,105.959,107.92,114.065,114.4,115.747,125.312,145.184,150.217,155.679,164.031,183.212,202.957,60.4919,84.1695,115.146,144.194,174.42,210.428,249.613,286.907,325.073,367.953,405.517,460.097,494.591,556.406,598.286,658.511,722.135,782.918,858.878,927.818,1015.78,1098.41,1204.87,1292.39,1410.88,1534.97,1681.16,1826.97,1986,2203.04,2401.91,2656.07,2952.18,3348.17,3747.04,4442.74,5185.93,6219.46,8584.65,11957,14.5652,15.2825,15.963,16.4515,16.8647,17.2723,17.6431,17.9455,18.2167,18.4857,18.6968,18.971,19.128,19.3837,19.5413,19.7496,19.9498,20.1253,20.3264,20.4941,20.6908,20.8606,21.0615,21.2137,21.4042,21.5873,21.7848,21.9654,22.1466,22.3719,22.5595,22.778,23.0075,23.2808,23.5252,23.895,24.2309,24.6255,25.3254,26.0449,1260.26,1659.27,2048.41,2132.17,2470.72,3876.99,150,299790
-36.8202,0.981638,0.123684,3,15,0,37.489,70.4257,0.296328,-19.334,70.4257,0.296328,-19.334,72.736,73.4397,74.5312,76.4459,76.8031,77.6105,77.6514,80.6263,81.0696,84.3932,85.7472,86.735,86.755,87.9937,89.0196,90.3253,90.7644,90.8547,97.1152,102.269,106.615,108.595,114.796,115.134,116.494,126.145,146.192,151.269,156.777,165.2,184.542,204.45,60.2413,83.8201,114.666,143.592,173.69,209.546,248.562,285.696,323.696,366.39,403.788,458.128,492.469,554.008,595.699,655.652,718.985,779.49,855.097,923.715,1011.27,1093.5,1199.45,1286.54,1404.46,1527.93,1673.39,1818.47,1976.69,2192.6,2390.43,2643.24,2937.76,3331.57,3728.22,4419.94,5158.79,6186.16,8536.76,11887.5,14.5655,15.2828,15.9632,16.4517,16.8649,17.2724,17.6432,17.9455,18.2167,18.4857,18.6968,18.971,19.1279,19.3836,19.5412,19.7494,19.9496,20.1251,20.3261,20.4937,20.6904,20.8601,21.0609,21.2132,21.4036,21.5866,21.784,21.9646,22.1457,22.3708,22.5584,22.7767,23.0061,23.2793,23.5235,23.8931,24.2288,24.6231,25.3225,26.0415,1259.18,1657.47,2045.73,2129.29,2466.92,3868.17,150,299790
-36.6774,0.985277,0.123684,3,15,0,37.7092,70.5695,0.29706,-19.3335,70.5695,0.29706,-19.3335,72.8902,73.597,74.6933,76.6164,76.9751,77.786,77.827,80.8147,81.2598,84.5973,85.9569,86.9488,86.9688,88.2126,89.2426,90.5536,90.9945,91.0852,97.3705,102.544,106.907,108.895,115.119,115.458,116.823,126.51,146.63,151.724,157.252,165.705,185.114,205.09,60.1181,83.6483,114.431,143.297,173.333,209.113,248.048,285.103,323.023,365.627,402.946,457.169,491.436,552.843,594.443,654.266,717.46,777.832,853.272,921.737,1009.09,1091.14,1196.85,1283.74,1401.39,1524.58,1669.7,1814.43,1972.27,2187.67,2385.02,2637.21,2931,3323.83,3719.47,4409.41,5146.32,6170.94,8515.11,11856.5,14.5616,15.2788,15.9593,16.4477,16.8609,17.2684,17.6392,17.9416,18.2127,18.4817,18.6928,18.9669,19.1239,19.3795,19.5371,19.7453,19.9455,20.121,20.322,20.4896,20.6862,20.8559,21.0567,21.2089,21.3993,21.5823,21.7797,21.9602,22.1414,22.3664,22.554,22.7723,23.0016,23.2747,23.5189,23.8884,24.224,24.6183,25.3175,26.0363,1258.41,1656.34,2044.18,2127.64,2464.84,3863.96,150,299790
-36.09,0.849851,0.123684,5,31,0,37.8777,69.2714,0.286563,-19.3804,69.2714,0.286563,-19.3804,71.4701,72.1402,73.1801,75.0053,75.3459,76.116,76.155,78.9945,79.4178,82.5937,83.8883,84.8331,84.8522,86.0374,87.0191,88.269,88.6895,88.7759,94.7743,99.7174,103.889,105.79,111.748,112.073,113.38,122.662,141.965,146.857,152.165,160.287,178.944,198.157,61.2515,85.2289,116.6,146.02,176.636,213.111,252.808,290.592,329.263,372.716,410.784,466.103,501.067,563.731,606.19,667.255,731.774,793.421,870.469,940.406,1029.65,1113.5,1221.55,1310.39,1430.69,1556.69,1705.17,1853.29,2014.87,2235.45,2437.62,2696.05,2997.24,3400.15,3806.13,4514.52,5271.65,6325.09,8737.53,12179.9,14.5552,15.2725,15.9531,16.4417,16.855,17.2626,17.6336,17.936,18.2073,18.4765,18.6877,18.962,19.1191,19.375,19.5327,19.7411,19.9415,20.1171,20.3184,20.4862,20.6831,20.8531,21.0542,21.2066,21.3973,21.5806,21.7784,21.9593,22.1408,22.3664,22.5544,22.7733,23.0032,23.2771,23.522,23.8927,24.2293,24.6249,25.3266,26.0478,1262.58,1663.67,2055.46,2139.88,2481.36,3904.03,150,299790
-36.2312,0.965643,0.123684,3,15,0,36.5797,69.4893,0.286138,-19.3745,69.4893,0.286138,-19.3745,71.6918,72.363,73.4047,75.233,75.5743,76.3458,76.3848,79.2295,79.6536,82.8353,84.1324,85.079,85.0981,86.2856,87.2692,88.5215,88.9428,89.0294,95.0396,99.9928,104.173,106.078,112.049,112.374,113.684,122.986,142.331,147.234,152.554,160.694,179.393,198.651,61.0596,84.9621,116.235,145.564,176.084,212.446,252.019,289.687,328.238,371.557,409.507,464.656,499.512,561.984,604.313,665.192,729.514,790.973,867.787,937.513,1026.49,1110.09,1217.81,1306.38,1426.32,1551.95,1699.99,1847.68,2008.78,2228.72,2430.29,2687.98,2988.3,3390.05,3794.88,4501.28,5256.29,6306.83,8712.7,12145.8,14.5543,15.2717,15.9522,16.4408,16.8541,17.2618,17.6327,17.9352,18.2065,18.4757,18.6868,18.9612,19.1183,19.3742,19.5318,19.7403,19.9407,20.1163,20.3176,20.4854,20.6823,20.8523,21.0534,21.2059,21.3966,21.5799,21.7778,21.9587,22.1402,22.3658,22.5538,22.7727,23.0027,23.2766,23.5215,23.8922,24.2289,24.6246,25.3263,26.0477,1260.32,1660.77,2051.97,2136.26,2477.26,3898.16,150,299790
-36.6081,0.919964,0.123684,3,11,0,37.1011,69.4854,0.289746,-19.3747,69.4854,0.289746,-19.3747,71.715,72.3944,73.4486,75.2984,75.6436,76.424,76.4634,79.3402,79.769,82.9852,84.296,85.2526,85.2719,86.4716,87.4654,88.7304,89.1559,89.2434,95.3127,100.313,104.531,106.453,112.476,112.805,114.126,123.506,143.005,147.945,153.306,161.506,180.342,199.736,61.0608,84.9625,116.233,145.559,176.075,212.431,251.995,289.653,328.193,371.496,409.432,464.556,499.396,561.835,604.139,664.979,729.257,790.67,867.422,937.087,1025.98,1109.49,1217.1,1305.57,1425.36,1550.82,1698.65,1846.11,2006.96,2226.51,2427.71,2684.89,2984.57,3385.41,3789.24,4493.77,5246.61,6293.87,8691.44,12111.4,14.5541,15.2714,15.9519,16.4405,16.8538,17.2614,17.6322,17.9347,18.2059,18.475,18.6862,18.9605,19.1175,19.3733,19.531,19.7393,19.9397,20.1153,20.3164,20.4842,20.681,20.8509,21.0519,21.2043,21.3949,21.5781,21.7758,21.9566,22.138,22.3634,22.5513,22.7699,22.9997,23.2733,23.518,23.8883,24.2247,24.6199,25.3207,26.0413,1262.94,1663.58,2054.67,2138.9,2479.5,3896.75,150,299790
-37.4075,0.997871,0.123684,4,31,0,39.4463,69.2084,0.272804,-19.3832,69.2084,0.272804,-19.3832,71.3012,71.9396,72.9309,74.672,74.9972,75.7326,75.7698,78.4837,78.8887,81.9289,83.1695,84.0752,84.0935,85.2302,86.1721,87.3717,87.7754,87.8584,93.6234,98.3815,102.402,104.235,109.984,110.298,111.56,120.53,139.217,143.958,149.106,156.984,175.094,193.76,61.3161,85.3236,116.738,146.203,176.869,213.41,253.184,291.049,329.809,373.368,411.535,467.009,502.077,564.94,607.542,668.824,733.586,795.48,872.854,943.105,1032.78,1117.04,1225.67,1315,1436.01,1562.81,1712.27,1861.43,2024.21,2246.51,2450.36,2711.07,3015.07,3422,3832.3,4548.82,5315.33,6382.82,8830.72,12328.9,14.5547,15.2722,15.9529,16.4416,16.8551,17.2629,17.634,17.9367,18.2081,18.4775,18.6889,18.9635,19.1207,19.3768,19.5347,19.7434,19.9441,20.12,20.3215,20.4896,20.6869,20.8572,21.0587,21.2115,21.4026,21.5864,21.7847,21.9661,22.1481,22.3744,22.563,22.7825,23.0133,23.2882,23.5341,23.9063,24.2445,24.6419,25.3468,26.0715,1252.92,1653.39,2045.76,2130.45,2473.58,3911.35,150,299790
-37.4213,1,0.123684,2,3,0,37.4554,69.268,0.272592,-19.3854,69.268,0.272592,-19.3854,71.361,71.9995,72.9909,74.7323,75.0575,75.793,75.8302,78.5446,78.9496,81.9904,83.2313,84.1372,84.1555,85.2923,86.2345,87.4344,87.8382,87.9212,93.6876,98.4469,102.468,104.302,110.053,110.367,111.629,120.603,139.297,144.039,149.189,157.07,175.188,193.861,61.2634,85.2503,116.638,146.077,176.718,213.228,252.969,290.801,329.528,373.051,411.187,466.614,501.653,564.464,607.031,668.262,732.972,794.815,872.127,942.321,1031.92,1116.12,1224.66,1313.92,1434.84,1561.53,1710.88,1859.93,2022.58,2244.72,2448.41,2708.93,3012.71,3419.35,3829.36,4545.37,5311.36,6378.13,8824.45,12320.4,14.5506,15.2681,15.9488,16.4376,16.851,17.2589,17.63,17.9326,18.2041,18.4735,18.6848,18.9594,19.1167,19.3728,19.5307,19.7394,19.9401,20.116,20.3175,20.4856,20.6829,20.8532,21.0547,21.2075,21.3987,21.5824,21.7807,21.9621,22.1442,22.3705,22.5591,22.7786,23.0094,23.2844,23.5303,23.9025,24.2407,24.6381,25.3431,26.0678,1252.22,1652.51,2044.72,2129.38,2472.38,3909.77,150,299790
-36.6489,0.9984,0.123684,5,31,0,37.8257,68.3858,0.283834,-19.4051,68.3858,0.283834,-19.4051,70.5361,71.1915,72.2088,73.9945,74.3278,75.0814,75.1196,77.8988,78.3132,81.4225,82.6903,83.6156,83.6343,84.7951,85.7567,86.981,87.3929,87.4776,93.3549,98.1998,102.29,104.154,109.996,110.314,111.596,120.701,139.641,144.441,149.652,157.624,175.939,194.804,62.0464,86.336,118.116,147.921,178.938,215.892,256.111,294.394,333.576,377.605,416.179,472.235,507.667,571.17,614.2,676.088,741.48,803.963,882.06,952.952,1043.43,1128.43,1237.97,1328.04,1450.02,1577.79,1728.36,1878.58,2042.46,2266.2,2471.28,2733.47,3039.06,3447.91,3859.93,4578.98,5347.63,6417.3,8867.53,12364.8,14.5585,15.2759,15.9565,16.4451,16.8584,17.2661,17.6371,17.9396,18.2109,18.4801,18.6913,18.9657,19.1228,19.3788,19.5365,19.7449,19.9454,20.1211,20.3224,20.4903,20.6872,20.8573,21.0585,21.211,21.4018,21.5852,21.7831,21.9641,22.1457,22.3714,22.5595,22.7785,23.0086,23.2827,23.5278,23.8988,24.2357,24.6317,25.3339,26.0559,1268.63,1672.12,2066.49,2151.5,2495.45,3930.01,150,299790
-36.8138,0.901996,0.123684,4,31,0,38.6719,69.1947,0.30071,-19.3753,69.1947,0.30071,-19.3753,71.4976,72.1988,73.2864,75.1936,75.5494,76.3534,76.3941,79.3557,79.7969,83.104,84.4509,85.4334,85.4532,86.6851,87.7052,89.0033,89.4399,89.5297,95.7516,100.871,105.187,107.153,113.308,113.644,114.994,124.569,144.45,149.483,154.943,163.292,182.458,202.181,61.3103,85.3059,116.696,146.131,176.758,213.24,252.938,290.717,329.377,372.809,410.852,466.126,501.055,563.644,606.044,667.012,731.414,792.935,869.808,939.568,1028.57,1112.16,1219.85,1308.36,1428.18,1553.64,1701.43,1848.8,2009.51,2228.8,2429.68,2686.36,2985.34,3385.05,3787.54,4489.3,5238.67,6280.37,8662.84,12057.6,14.5624,15.2796,15.96,16.4484,16.8616,17.269,17.6398,17.9421,18.2132,18.4821,18.6931,18.9672,19.1241,19.3797,19.5372,19.7454,19.9455,20.1209,20.3218,20.4893,20.6859,20.8555,21.0562,21.2083,21.3986,21.5815,21.7788,21.9592,22.1402,22.3651,22.5524,22.7705,22.9997,23.2725,23.5165,23.8856,24.2208,24.6146,25.313,26.031,1273.17,1675.13,2066.61,2150.81,2490.89,3900,150,299790
-36.7516,0.890357,0.123684,4,31,0,38.2161,68.6094,0.294653,-19.3943,68.6094,0.294653,-19.3943,70.8476,71.5294,72.5871,74.4425,74.7887,75.5712,75.6108,78.4943,78.924,82.1461,83.4589,84.4167,84.4361,85.6372,86.632,87.8982,88.3241,88.4117,94.4837,99.4832,103.7,105.621,111.638,111.966,113.286,122.652,142.112,147.041,152.389,160.567,179.348,198.68,61.8372,86.0411,117.706,147.4,178.297,215.106,255.16,293.282,332.295,376.127,414.524,470.315,505.574,568.759,611.567,673.126,738.159,800.288,877.928,948.393,1038.3,1122.76,1231.57,1321.02,1442.13,1568.95,1718.36,1867.39,2029.92,2251.73,2454.98,2714.73,3017.34,3422.02,3829.63,4540.55,5299.98,6356.07,8772.78,12218.4,14.5619,15.2792,15.9597,16.4482,16.8614,17.2689,17.6397,17.9421,18.2133,18.4824,18.6934,18.9676,19.1246,19.3803,19.5379,19.7462,19.9464,20.1219,20.323,20.4906,20.6873,20.8571,21.058,21.2102,21.4007,21.5837,21.7813,21.9619,22.1431,22.3683,22.5559,22.7743,23.0038,23.2771,23.5215,23.8912,24.227,24.6216,25.3214,26.0407,1274.33,1677.72,2071.08,2155.74,2497.94,3919.06,150,299790
-37.5209,0.907899,0.123684,5,39,0,39.7289,70.8866,0.297471,-19.3192,70.8866,0.297471,-19.3192,73.2209,73.9318,75.0345,76.9687,77.3295,78.145,78.1863,81.1911,81.6388,84.9953,86.3626,87.36,87.3802,88.631,89.6668,90.9851,91.4286,91.5197,97.8401,103.043,107.43,109.428,115.686,116.027,117.4,127.139,147.367,152.488,158.045,166.544,186.055,206.137,59.8489,83.2737,113.918,142.654,172.555,208.175,246.934,283.822,321.571,363.982,401.132,455.11,489.222,550.35,591.761,651.311,714.218,774.314,849.409,917.561,1004.51,1086.19,1191.41,1277.9,1395,1517.62,1662.07,1806.13,1963.24,2177.63,2374.05,2625.06,2917.46,3308.43,3702.19,4388.83,5122.21,6141.88,8474.66,11799.6,14.5661,15.2834,15.9638,16.4522,16.8655,17.273,17.6437,17.9461,18.2172,18.4862,18.6973,18.9714,19.1284,19.384,19.5416,19.7498,19.95,20.1254,20.3264,20.494,20.6906,20.8603,21.0611,21.2133,21.4037,21.5866,21.7841,21.9646,22.1457,22.3707,22.5583,22.7765,23.0058,23.2789,23.5231,23.8926,24.2281,24.6223,25.3214,26.0402,1255.91,1652.98,2039.95,2123.21,2459.63,3855.25,150,299790
